index,original,zero_shot_translation,reference_translation
297,Комедия «Колотилов» режиссера Лео Габриадзе и продюсера Тимура Бекмамбетова неожиданно превратилась в «Выкрутасы».,"The comedy ""Kolotilov"" directed by Leo Gabriadze and produced by Timur Bekmambetov unexpectedly turned into ""Lucky Trouble.""","The comedy Kolotilov, from director Leo Gabriadze's and produced by Timur Bekmambetov, has suddenly been renamed Lucky Trouble."
299,Новое развитие получила вторая сюжетная линия картины.,The second storyline of the film has received new development.,The film's secondary plot line has been further developed.
308,"Очумевшие от жесткого расписания, критики и кинематографисты на сверхскоростях носились меж сочинским Зимним театром, где проходили показы с мастер-классами, и гостиницей «Жемчужина», в которой потоком шли пресс-конференции и круглые столы, едва успевая нырнуть в Черное море.","Overwhelmed by the hectic schedule, critics and filmmakers were rushing at high speeds between the Sochi Winter Theater, where screenings and master classes were held, and the Zhemchuzhina Hotel, where press conferences and round tables were taking place in a continuous stream, barely managing to dive into the Black Sea.","Driven into a frenzy by the unforgiving schedule, critics and filmmakers have been flying at super-speed between Sochi's Winter Theater, where showings with master classes took place, and the Zhemchuzhina hotel, where a constant stream of press releases and round tables have been held. They've hardly had time to take a plunge into the Black Sea."
313,"На круглом столе, посвященном судьбам российского артхауса, живописную свару с критиками устроил председатель фонда поддержки отечественного кино Сергей Толстиков: «Вы вообще читаете статьи в прессе, которые читаю я?» - грозно вопрошал он у собравшихся.","At the round table dedicated to the fate of Russian arthouse cinema, Sergey Tolstikov, the chairman of the domestic cinema support fund, engaged in a lively dispute with critics: ""Do you even read the articles in the press that I read?"" he asked the attendees sternly.","At a round-table dedicated to the fate of Russian art house films, Sergei Tolstikov, the chair of a fund for supporting Russian cinema, got in a beautiful spat with critics: ""Do you even read the press articles that I read?"" he intimidatingly inquired of those gathered there."
318,"Председателю жюри Карену Шахназарову картина Лозницы, напротив, не понравилась вовсе — но под давлением коллег он вынужден был дать ей приз за режиссуру.","The chairman of the jury, Karen Shakhnazarov, did not like Loznitsa's film at all. However, under pressure from his colleagues, he was forced to give it the award for directing.","On the other hand, jury chair Karen Shakhnazarov didn't like Loznita's film at all — but under the pressure of his peers, he was forced to give it the prize for best director after all."
319,Награду за лучший дебют — «Пропавший без вести» — получила дочь,"The award for Best Debut — ""Missing"" — was received by the daughter.","His daughter received the prize for the best debut, for the film Missing Man."
320,"Жуткая киноэнциклопедия русской жизни: наивного гуманного и рационального героя бьют, грабят и провоцируют на чудовищные поступки без всякой видимой цели.","The eerie film encyclopedia of Russian life: the naive, humane, and rational hero is beaten, robbed, and provoked into monstrous acts without any apparent purpose.","A terrifying cinematic encyclopedia of Russian life: the naive, humane, and rational protagonist of the film is beaten, robbed, and incited to monstrous acts without any discernible goal."
323,Самая сложная картина «Кинотавра» уже отобрана в конкурс Карловых Вар — режиссерская звезда родилась.,"The most complex film of ""Kinotavr"" has already been selected for the Karlovy Vary competition — a directorial star is born.",The most difficult film at Kinotavr has already been selected for the competition at Karlovy Vary. A new directorial star has been born.
324,"Безупречно одетый и постриженный программист Леонид реагирует на мир со сдержанной брезгливостью, прячась в норе аккуратного холостяцкого быта.","The impeccably dressed and groomed programmer Leonid reacts to the world with restrained disdain, hiding in the burrow of a neat bachelor lifestyle.","The impeccably dressed and shorn computer programer Leonid reacts to the world with restrained squeamishness, hiding away in the hole of his well-maintained bachelor lifestyle."
325,"Но на дом опускается чугунная баба, на голову героя — несправедливая рука карательных органов, и он начинает бессмысленный бег по кафкианским пространствам и ситуациям.","But an iron lady descends upon the house, an unjust hand of the punitive authorities upon the hero's head, and he begins a senseless run through Kafkaesque spaces and situations.","But a headstrong woman descends on his household, the unjust hand of law enforcement comes down on his head, and he begins to run a meaningless gauntlet of Kafkaesque spaces and situations."
328,И это симптоматично - нынче в нашем кино зубры движутся за молодежью.,"And this is symptomatic - nowadays in our cinema, the veterans are following the youth.","And this is more broadly symptomatic: in our cinema today, the masses are following the younger generation."
330,"Документальное кино, снятое так, что голову сносит почище, чем от аналогичного художественного.",A documentary film made in such a way that it blows your mind even more than a similar feature film.,It's a documentary picture filmed in such a way that it takes your head off more cleanly than a feature film cut from the same cloth.
331,"Автору интересна и отвертка, исследующая электрический счетчик, и кусок несоленого сливочного, дрейфующий по чугунной сковороде, -— все это превращает историю о безработном шахтере, его редкозубой возлюбленной и ее уголовнике-брате в настоящее док-полотно маслом.","The author is interested both in the screwdriver examining the electric meter and the piece of unsalted butter drifting across the cast-iron skillet—all of this turns the story of the unemployed miner, his gap-toothed beloved, and her criminal brother into a true oil-on-canvas documentary.","The filmmaker is interested even in a screwdriver probing an electric meter, or a piece of unsalted butter drifting across a cast-iron skillet — and all these details turn this story of an unemployed miner, his gap-toothed lover, and her criminal brother into a visual masterpiece of a documentary."
332,Победитель конкурса короткого метра Николай Соколов примеряет черно-белую стилистику французской новой волны на мир спальных районов.,"The winner of the short film competition, Nikolay Sokolov, applies the black-and-white style of the French New Wave to the world of residential districts.","The winner in the short film category, Nikolai Sokolov, applies the black and white style of the French new wave to the world of bedroom communities."
333,"Пусть годаровские монтажные ходы в истории о двух школьниках, один из которых мечтает сделать бомбу, а другой — сыграть Баха задом наперед, выглядят странно, но за редкую попытку поэтизации окружающей реальности — спасибо.","Let the Godard-style editing techniques in the story about two schoolboys, one of whom dreams of making a bomb and the other of playing Bach backwards, seem strange, but for the rare attempt to poeticize the surrounding reality — thank you.","And sure, Godard-like montages come off strangely in a story about two schoolboys, one of whom dreams of making a bomb and the other of playing Bach compositions backwards — but we can't help but say ""thank you"" for the rare attempt at poeticizing the reality that surrounds us."
338,"Недавно режиссером был назначен Карл Ринш (у него в графике уже стоит ремейк «Твари из Черной лагуны»), прославившийся своими рекламными роликами.","Recently, Carl Rinsch was appointed as the director (he already has a remake of ""Creature from the Black Lagoon"" on his schedule), who became famous for his commercials.","Carl Rinsch, famous for his advertising clips, was recently appointed as the director (he's already slated for the Creature from the Black Lagoon remake as well)."
341,Роберт Родригес приобрел права на ротоскопический фэнтези-мультфильм 80-х и планирует сделать из него масштабное кино.,Robert Rodriguez has acquired the rights to a rotoscope fantasy cartoon from the 80s and plans to turn it into a major film.,Robert Rodriguez got the rights to the rotoscope-animated 80s fantasy cartoon and plans to turn it into a large-scale film.
343,"Темой мультфильма были мечи, магия и большое количество нарисованных сисек.","The theme of the cartoon was swords, magic, and a large number of drawn breasts.","The subject of the cartoon was swords, sorcery, and a lot of illustrated boobs."
347,"На широкие экраны героев вернет не кто иной, как Майкл Бэй - властелин экшена, взрывов и хоррор-ремейков.","The heroes will return to the big screen thanks to none other than Michael Bay - the master of action, explosions, and horror remakes.","The person returning the characters to the big screen is none other than Michael Bay — the sovereign lord of action films, explosions, and horror remakes."
353,— Китайские женщины в наше время управляют крупным бизнесом и выигрывают олимпийское золото.,— Chinese women nowadays run large businesses and win Olympic gold.,"""In our time, Chinese women lead large businesses and win Olympic gold medals."
367,И этот контакт у нас случился буквально через несколько минут после знакомства.,And this contact happened literally a few minutes after we met.,But that connection happened literally just a few minutes after we met each other.
373,Как прошли съемки в Севастополе?,How did the filming in Sevastopol go?,How was it filming in Sevastopol?
375,"У меня никогда не было там гастролей, ни на отдых, ни в детстве я туда не приезжала.","I have never toured there, nor have I visited for vacation or during my childhood.","I'd never toured there, never vacationed there, and I'd never been there as a kid."
380,"Получается, вам было несложно играть влюбленность в этот город.",It turns out it wasn't difficult for you to play being in love with this city.,So it turns out you didn't have any trouble acting like you were in love with the city.
381,"Вообще, вы предельно органичны на экране, чего многие, откровенно говоря, не ожидали.","Overall, you are extremely natural on screen, which, frankly speaking, many did not expect.","All in all, you were extremely organic on screen, which is something lots of people, honestly, didn't expect."
387,"Я прекрасно понимаю, что со стороны видней, и я, опять же, прошу подсказок и разговариваю с режиссером, очень долго, даже не я с ним разговариваю, а он со мной ведет предварительные беседы и предельно четко и точно объясняет, что ему нужно.","I completely understand that it's easier to see from the outside, and once again, I ask for guidance and have long conversations with the director. In fact, it's not so much me talking to him, but him having preliminary discussions with me, explaining very clearly and precisely what he needs.","I know that things are always clearer from someone else's perspective, and, again, I ask for pointers and talk with the director at length. I don't even really talk with him, rather he has some initial conversations with me and explains extremely clearly and precisely what he needs."
390,"Я кайфовала от всех, оператора, режиссера, продюсера, Саши Яценко.","I was thrilled with everyone: the cameraman, the director, the producer, Sasha Yatsenko.","I just loved everyone — the cameraman, the director, the producer, Sasha Yatsenko."
393,"Он был готов не спать, не есть - и здесь была ровно такая ситуация.",He was prepared to go without sleep or food - and this was exactly such a situation.,He was willing to go without sleep or food — and it was the same kind of situation here.
394,"Не спать, не есть сутками - и все равно, хоть гром, хоть град.","Not sleeping, not eating for days on end - and still, whether it's thunder or hail.","No sleep, no food for days on end, and it didn't matter, rain or shine."
396,В этой атмосфере сумасшествия очень легко работается.,"""In this atmosphere of madness, it is very easy to work.""",It's really easy for me to work in that kind of crazy atmosphere.
397,"И мне кажется, что когда люди настолько сдвинуты до болезненного фанатизма на том, что они делают, это не может не получится, потому что слишком много затрачивается энергии.","And it seems to me that when people are so obsessively fanatical about what they do, it cannot fail because too much energy is expended.","And it seems to me that when people are moved to the point of pathological fanaticism by what they do, there's just no way it won't work out, because just too much energy is being spent on it."
399,"Каковы критерии отбора материала, с которым вам предстоит работать?",What are the selection criteria for the material you will be working with?,What are the criteria for choosing material that you'll work with?
400,"Я не хочу глупостей, глупых диалогов, фильмов, которые ничего не говорят, ничего не несут.","I don't want nonsense, silly dialogues, movies that say nothing, that carry nothing.","I don't want it to be ridiculous — ridiculous dialog, films where nothing is said or people aren't wearing anything."
403,Конкретных предложений и планов сейчас нет.,There are no specific proposals or plans at the moment.,Right now I don't have any particular offers or plans.
414,«Неуправляемый»,"""Uncontrolled""",Unstoppable
446,Технический директор онлайн-направления Андрей Зуев,Technical Director of the Online Division Andrey Zuev,Technical director for online resources Andrei Zuev
449,Директор по работе с клиентами технического направления Инна Ключарева,Technical Client Relations Director Inna Klyuchareva,Technical director of client relations Inna Klyuchareva
454,Телефон: +7 (495) 229 6200 Факс: +7 (495) 229 62 01,Phone: +7 (495) 229 6200 Fax: +7 (495) 229 62 01,Telephone: +7 (495) 229-6200 Fax +7 (495) 229-6201
456,"Адрес: 105082, г. Москва, ул. Малая Почтовая, д. 12, стр. 1, офис 309","Address: 105082, Moscow, Malaya Pochtovaya Street, Building 12, Structure 1, Office 309","Address: 105082, Moscow, 12 Malaya Pochtovata St., building 1, office 309"
457,Отпечатано в полиграфическом комплексе «Пушкинская площадь».,"Printed at the ""Pushkinskaya Square"" printing complex.",Printed at the Pushkinskaya Ploshad printing complex.
462,В ПОДАРОК ПЕРВЫМ ТРЕМ ПРАВИЛЬНО ОТВЕТИВШИМ ЧИТАТЕЛЯМ — ГОДОВАЯ ПОДПИСКА И ОУО ИЗ КОЛЛЕКЦИИ,A GIFT FOR THE FIRST THREE READERS WHO ANSWER CORRECTLY — AN ANNUAL SUBSCRIPTION AND A SOUVENIR FROM THE COLLECTION,THE FIRST THREE READERS WITH CORRECT ANSWERS WILL RECEIVE A YEAR SUBSCRIPTION AND OUO FROM OUR COLLECTION
470,"Картина повествует об изобретении Facebook, одном из инструментов-первопроходцев в сфере интернета, который объединил весь мир, рассорил пятерых друзей и сделал своего создателя - 26-летнего бывшего студента Гарварда Марка Цукерберга — самым молодым миллиардером последних десятилетий.","The painting tells the story of the invention of Facebook, one of the pioneering tools in the realm of the internet, which united the entire world, caused a rift among five friends, and made its creator, 26-year-old former Harvard student Mark Zuckerberg, the youngest billionaire in recent decades.","The film follows the invention of Facebook, one of the first tools of the internet that united the whole world, caused five friends to feud, and made its creator — the 26-year-old Harvard student Mark Zuckerberg — the youngest billionaire of recent decades."
472,"Цукерберг запускает сайт по целому ряду причин: отчасти из-за озлобленности на окружающий мир, отчасти из-за спортивного интереса и отчасти просто потому, что ЭТО «круто».","Zuckerberg is launching the site for a variety of reasons: partly due to resentment towards the world around him, partly out of a competitive interest, and partly just because it's ""cool.""","Zuckerberg launches the site for a whole host of reasons: partially due to anger at the world, partly for the fun of it, and partly just because it's ""cool."""
475,То же и с режиссурой Финчера: сравнительно сдержанная (за исключением Близнецов Уинклвоссов сыграли непохожие друг на друга актеры.,"The same goes for Fincher's direction: relatively restrained (with the exception of the Winklevoss twins, who were played by actors that did not resemble each other).","The same can be said of the director, Fincher: the relatively conservative (with the exception of The Winklevoss Twins were played by actors who don't look like one another."
480,"В РОЛЯХ: Джесси Айзенберг, Эндрю Гарфилд, Руни Мара, Джастин Тимберлейк, Эрми Хаммер, Джошуа Пенс","CAST: Jesse Eisenberg, Andrew Garfield, Rooney Mara, Justin Timberlake, Armie Hammer, Josh Pence","STARRING: Jesse Eisenberg, Andrew Garfield, Rooney Mara, Justin Timberlake, Armie Hammer, John Pence"
483,"Цветовая палитра играет свою роль: теплая, местами солнечная, даже в темноте оставаясь уютной, она маневрирует между двумя спутанными цепочками событий и двумя обособленными судебными тяжбами.","The color palette plays its role: warm, at times sunny, remaining cozy even in the dark, it maneuvers between two intertwined chains of events and two separate legal battles.","The color palette plays a role: it's warm, at times sunny, and even in the dark it's still cozy. It weaves between two tangled chains of events and two separate lawsuits."
486,"После просмотра появляется стойкое ощущение, что «Социальная сеть» - это портрет нашего времени, а недосказанность в данном случае - важный художественный прием.","After watching, there is a persistent feeling that ""The Social Network"" is a portrait of our time, and the lack of explicitness in this case is an important artistic device.","After watching The Social Network, you get a strong feeling that the film is a portrait of our times and that its incompleteness is, in this case, an important artistic device."
488,"Теперь, когда суточная платежеспособность стала еще выше, политика осуществляется уже не на заседаниях правления, ав песочницах.","Now that daily solvency has become even higher, policy is no longer implemented in board meetings, but in sandboxes.","Now, when the daily financial turnover is even higher, the politics is played out on beaches rather than in conference rooms."
491,"Уинклвоссы (Хаммер и Пенс), тем временем, топают ногами: кто это сказал, что богатые, красивые и спортивные не могут быть еще и умными?","The Winklevosses (Hammer and Pence), meanwhile, are stomping their feet: who said that the rich, beautiful, and athletic can't also be smart?","Meanwhile, the Winklevosses (Hammer and Pence) throw a tantrum. Who said that rich, handsome, sporty people also have to be smart?"
495,И что за социальные последствия повлечет за собой его изобретение?,And what social consequences will its invention entail?,And what are the social consequences that will be brought about by his invention?
