index,original,zero_shot_translation,improved_translation
113,"In Deutschland wird mindestens bis zu Wochenmitte ruhiges Hochdruckwetter erwartet. ""Beim Betrachten der Wetterkarten sticht sofort ein mächtiges Hochdruckgebiet direkt über Mitteleuropa ins Auge"", erklärt der Meteorologe Markus Übel vom Deutschen Wetterdienst am Samstag in Offenbach. ""Zwar verlagert sich dieses Hoch im Laufe der nächsten Woche ein wenig nach Osten. Es bestimmt aber weiterhin das Wetter in Deutschland"".","In Germany, calm high-pressure weather is expected at least until the middle of the week. ""When looking at the weather maps, a powerful high-pressure area right over Central Europe immediately catches the eye,"" explains meteorologist Markus Übel from the German Weather Service on Saturday in Offenbach. ""Although this high will shift a bit to the east over the course of the next week, it will continue to determine the weather in Germany.""","In Germany, high-pressure weather is expected to continue at least until the middle of the week. ""When looking at the weather maps, a powerful high-pressure area directly over Central Europe immediately catches the eye,"" explains meteorologist Markus Übel from the national weather service on Saturday in Offenbach. ""While this high-pressure system will shift a bit eastward over the course of the next week, it will continue to determine the weather in Germany."""
114,"Allerdings bedeute ruhiges Hochdruckwetter im Winter nicht zwangsläufig auch sonniges Wetter, sagt Übel. ""So ein Hoch kann sogar ziemlich gemein sein und den Menschen in den Niederungen tagelang tristes Hochnebelgrau bescheren, während es in den Hochlagen der Mittelgebirge Sonne pur gibt"".","However, quiet high-pressure weather in winter does not necessarily mean sunny weather, says Übel. ""Such a high can even be quite mean and provide the people in the lowlands with dreary high fog gray for days, while in the high altitudes of the low mountain ranges there is pure sunshine.""","The stable high-pressure weather in winter does not necessarily mean sunny conditions, says Übel. ""Such a high-pressure system can even be quite unpleasant, leaving the people in the lowlands with dreary overcast skies for days, while the upland areas enjoy pure sunshine."""
115,"So startet der Sonntag in den meisten Regionen neblig-trüb. Vom Erzgebirge und dem Thüringer Wald bis nach Niederbayern kann es laut DWD auch noch etwas regnen. Vor allem am Alpenrand, aber auch im Südwesten und teils im Westen lockert die Wolkendecke im Tagesverlauf auf und die Sonne kommt immer häufiger zum Vorschein. Im Rest des Landes bleibt es stark bewölkt oder hochnebelartig bedeckt. Die Temperaturen erreichen 4 bis 9 Grad, in Rheinnähe um 10 Grad.","So the Sunday starts in most regions with a foggy and gloomy weather. According to the German Weather Service (DWD), it can still rain a bit from the Ore Mountains and the Thuringian Forest to Lower Bavaria. Especially at the edge of the Alps, but also in the southwest and partly in the west, the cloud cover clears up during the course of the day and the sun appears more and more often. In the rest of the country, it remains heavily overcast or covered in high fog. Temperatures reach 4 to 9 degrees, around 10 degrees near the Rhine.","The Sunday starts in most regions with a foggy and gloomy weather. From the Ore Mountains to Lower Bavaria, there can still be some rain according to the national weather service. Especially at the edge of the Alps, but also in the southwest and partly in the west, the cloud cover clears up during the course of the day, and the sun appears more frequently. In the rest of the country, it remains heavily overcast or covered in high fog. Temperatures reach 4 to 9 degrees, around 10 degrees near the Rhine."
116,"""Am Montag knabbert dann die allmählich stärker werdende Sonne wieder am Hochnebel und kann ihn im Tagesverlauf mehr und mehr auflösen"", sagt der Meteorologe. Am Alpenrand, in den Hochlagen der Mittelgebirge und in Teilen von Nordrhein-Westfalen werde ganztags Sonne erwartet, andernorts müsse sie sich erst durch die Hochnebeldecke kämpfen. Die Höchstwerte liegen bei 5 bis 9 Grad, am Niederrhein werden um 11 Grad, im Dauergrau im Südosten werden dagegen nur um 3 Grad erwartet. Dazu weht schwacher Wind aus unterschiedlichen Richtungen.","""On Monday, the gradually strengthening sun will again nibble at the high fog and can dissolve it more and more during the course of the day,"" says the meteorologist. Sunshine is expected all day long in the Alpine foothills, in the high elevations of the low mountain ranges, and in parts of North Rhine-Westphalia, while elsewhere it will have to fight its way through the high fog cover. The maximum values are between 5 and 9 degrees, around 11 degrees on the Lower Rhine, while only around 3 degrees are expected in the persistent gray in the southeast. In addition, a light wind blows from different directions.","""On Monday, the gradually strengthening sun will again break through the high fog and be able to dissolve it more and more over the course of the day,"" says the meteorologist. Sunshine is expected all day in the foothills of the Alps, in the high elevations of the central uplands, and in parts of North Rhine-Westphalia, while elsewhere it will have to fight its way through the high fog cover. The maximum temperatures will be between 5 and 9 degrees, around 11 degrees on the Lower Rhine, while only around 3 degrees are expected in the persistent overcast in the southeast. In addition, a light wind will blow from varying directions."
117,"Am Dienstag kann es in manchen Niederungen erneut nur zähe Auflösung von Nebel oder Hochnebel geben. Ansonsten zeigt sich das Wetter nach Nebelauflösung heiter. In Hochlagen, in weiten Teilen von NRW und am Alpenrand scheint den Prognosen zufolge ganztags die Sonne. Die Temperaturen klettern je nach Sonnenschein auf 5 bis 11 Grad.","On Tuesday, in some lowlands, there may again be only sluggish dissipation of fog or high fog. Otherwise, the weather will be sunny after the fog has cleared. In high altitudes, in large parts of North Rhine-Westphalia, and on the edge of the Alps, the sun is expected to shine all day long. Temperatures will climb to 5 to 11 degrees, depending on the sunshine.","On Tuesday, there will likely be only sluggish dissipation of fog or upper fog in the lowlands. Otherwise, the weather will be sunny after the fog has cleared. In the upland areas, across much of North Rhine-Westphalia, and in the Alpine foothills, the sun is expected to shine all day. Temperatures will climb to 5 to 11 degrees, depending on the sunshine."
119,Die geschlagene Topfavoritin Sofia Goggia hat sich nach ihrem Aus in der Abfahrt der alpinen Ski-Weltmeisterschaften schwer enttäuscht gezeigt.,The defeated top favorite Sofia Goggia was deeply disappointed after her exit in the downhill event of the Alpine Ski World Championships.,Top favorite Sofia Goggia was deeply disappointed after being defeated in the downhill event of the Alpine Ski World Championships.
121,"""Ich bin traurig, weil ich nicht die Leistung gebracht habe, die ich kann"", sagte die Italienerin im ZDF, nachdem sie an einem Tor eingefädelt hatte und ausgeschieden war. Immerhin konnte die 30-Jährige einen womöglich schweren Sturz gerade noch verhindern.","""I am sad because I did not deliver the performance I am capable of,"" said the Italian woman on ZDF, after she got tangled up at a gate and was eliminated. At least the 30-year-old was able to just barely prevent what could have been a serious fall.","""I'm sad because I couldn't perform to my full potential,"" said the Italian athlete on German television, after getting caught up at a gate and being eliminated. At least the 30-year-old was able to narrowly avoid a potentially serious fall."
122,"Goggia ist seit Jahren die dominierende Abfahrerin im Weltcup. Vier der bisherigen sechs Saisonrennen in dieser Disziplin hat sie gewonnen. Nach Gold 2018 in Pyeongchang holte sie bei den Olympischen Winterspielen 2022 in Peking Silber. Auf eine WM-Medaille in ihrer Paradedisziplin muss Goggia, die für ihre riskante Fahrweise bekannt ist, aber weiter warten. Bei ihrem Heimspiel in Cortina d'Ampezzo vor zwei Jahren fehlte sie verletzungsbedingt.","Goggia has been the dominant downhill skier in the World Cup for years. She has won four of the six season races in this discipline so far. After winning gold in 2018 in Pyeongchang, she won silver at the 2022 Olympic Winter Games in Beijing. However, Goggia, who is known for her risky driving style, is still waiting for a World Championship medal in her specialty. At her home game in Cortina d'Ampezzo two years ago, she was absent due to injury.","Goggia has long been the dominant force in World Cup downhill skiing. She has won four of the six races in this discipline so far this season. After taking gold in 2018 in Pyeongchang, she claimed silver at the 2022 Beijing Olympics. However, Goggia, known for her risky racing style, is still awaiting her first World Championship medal in her specialty. She missed her home event in Cortina d'Ampezzo two years ago due to injury."
128,Personenbeschreibung: schlanke Gestalt,Slim figure.,Slender build.
134,Selenskyj und Minister gegen Russlands Olympia-Teilnahme,Zelenskyy and ministers against Russia's participation in the Olympics.,Zelenskyj and ministers oppose Russia's participation in the Olympics.
143,Auch Bundesinnenministerium bezieht Stellung,The Federal Ministry of the Interior also takes a position.,The Federal Ministry of the Interior has issued a statement.
144,"Das für Sport zuständige Bundesinnenministerium erklärte im Anschluss, auch bei den Beratungen bekräftigt zu haben, einen Start russischer und belarussischer Sportler in Paris abzulehnen. ""Es gibt aus unserer Sicht keinen Anlass, den russischen und belarussischen Sport zur Rückkehr in die Wettkämpfe einzuladen. Den ukrainischen Athletinnen und Athleten muss weiterhin die uneingeschränkte Solidarität und Unterstützung der internationalen Sportgemeinschaft gelten. Die Bestrebung des IOC zur Wiederaufnahme der russischen und belarussischen Athletinnen und Athleten ist der falsche Weg"", teilte ein Sprecher des Innenministeriums auf dpa-Anfrage mit.","The Federal Ministry of the Interior responsible for sports subsequently declared that it had also reaffirmed during the consultations its rejection of the participation of Russian and Belarusian athletes in Paris. ""From our point of view, there is no reason to invite Russian and Belarusian sports to return to the competitions. The Ukrainian athletes must continue to enjoy the unrestricted solidarity and support of the international sports community. The IOC's efforts to reintegrate Russian and Belarusian athletes are the wrong way,"" a spokesman for the Ministry of the Interior said in response to a dpa inquiry.","The Federal Ministry of the Interior responsible for sports subsequently declared that it had also reaffirmed during the consultations its rejection of the participation of Russian and Belarusian athletes in Paris. ""From our perspective, there is no reason to invite Russian and Belarusian sports to return to the competitions. The Ukrainian athletes must continue to enjoy the unrestricted support and solidarity of the international sports community. The IOC's efforts to reintegrate Russian and Belarusian athletes are the wrong approach,"" a spokesperson said."
148,"""Hey, geiler Hintern!"", der Närrin im knappen sexy Kostüm hinterherpfeifen und anzügliche Sprüche rufen: All das fällt unter den Begriff des ""Catcalling"" (dt. Katzenrufe). Hinter dem Begriff verbirgt sich nicht geringeres als eine Form der verbalen sexuellen Belästigung im öffentlichen Raum.","""Hey, hot ass!"", whistling after the woman in the skimpy sexy costume and making suggestive remarks: All of this falls under the term ""catcalling"". Behind this term lies nothing less than a form of verbal sexual harassment in public spaces.","""Hey, sexy butt!"", the man whistled at the woman in the revealing costume and made suggestive remarks: This behavior is known as ""catcalling"", a form of verbal sexual harassment in public spaces."
150,Hälfte der Fahrzeuge verloren? USA sehen Moskaus Panzerbestand stark dezimiert,Half of the vehicles lost? The USA sees Moscow's tank inventory severely decimated.,"The USA reports that Moscow's tank forces have been substantially diminished, with potentially half of their vehicles lost."
153,Wallander machte bei einer Online-Veranstaltung der Denkfabrik Center for a New American Security keine weiteren Angaben zur Zahl der nach US-Einschätzung beschlagnahmten und zerstörten Panzer.,Wallander did not provide any further information on the number of tanks seized and destroyed according to US estimates during an online event of the think tank Center for a New American Security.,Wallander did not provide any further details on the number of tanks reportedly seized and destroyed according to US estimates during an online event hosted by the think tank Center for a New American Security.
154,Die Ukraine soll in den kommenden Wochen von mehreren westlichen Verbündeten Kampfpanzer erhalten. Großbritannien hat Kiew die Lieferung von Challenger-2-Kampfpanzern für März zugesagt. Deutschland will in einer Koalition mit anderen Staaten bis April ein Bataillon an Leopard-2-Panzern in die Ukraine liefern. Die USA haben ebenfalls ein Bataillon aus 31 Kampfpanzer vom Typ Abrams zugesagt. Ihre Lieferung dauert jedoch aller Voraussicht nach wesentlich länger.,"The Ukraine is set to receive combat tanks from several Western allies in the coming weeks. The United Kingdom has promised Kyiv the delivery of Challenger 2 battle tanks for March. Germany wants to deliver a battalion of Leopard 2 tanks to Ukraine in a coalition with other countries by April. The United States has also promised a battalion of 31 Abrams-type battle tanks. However, their delivery is expected to take significantly longer.","The Ukraine is expected to receive combat tanks from several Western allies in the coming weeks. The United Kingdom has promised Kyiv the delivery of Challenger 2 tanks for March. Germany plans to deliver a battalion of Leopard 2 tanks to Ukraine in a coalition with other countries by April. The United States has also promised a battalion of 31 ABRAMS tanks, but their delivery is expected to take significantly longer."
158,Wirbel um Postenbesetzung bei Heer,Controversy over staffing at the Army.,Controversy over appointments within the German Army.
159,"Denn der Posten, den künftig der frühere Direktor des Heeresgeschichtlichen Museums (HGM) Christian Ortner bekleiden wird, war nicht ausgeschrieben. Der Personalvertreter der Akademie Herwig Jedlaucnik vermutet Postenkorruption und Amtsmissbrauch. Verteidigungsministerin Klaudia Tanner (ÖVP) verteidigt das Vorgehen.","The position that the former director of the Military History Museum (HGM), Christian Ortner, will hold in the future was not advertised. The staff representative of the Academy, Herwig Jedlaucnik, suspects nepotism and abuse of power. Defense Minister Klaudia Tanner (ÖVP) defends the procedure.","The former director of the Military History Museum (HGM), Christian Ortner, was appointed to this position without a public posting. The staff representative of the Academy, Herwig Jedlaucnik, suspects nepotism and abuse of power. Defense Minister Klaudia Tanner (ÖVP) defends the decision."
160,"Eine Ausschreibung sei nicht erforderlich, weil die Ernennung auf einen bisher unbesetzten Arbeitsplatz erfolge, so die Ministerin. ""Spekulationen eines freiheitlichen Personalvertreters"" wolle sie nicht kommentieren. Ortner wurde im vergangenen Jahr nach 17 Jahren an der Spitze des HGM abgelöst. Neben Kritik am Umgang des Museums mit der militärischen Vergangenheit Österreichs war er mit schweren Mobbingvorwürfen konfrontiert. Diese sind aus Tanners Sicht ausgeräumt.","The minister stated that a tender is not required, as the appointment is for a previously unoccupied position. She does not wish to comment on ""speculations of a freedom party personnel representative."" Ortner was replaced last year after 17 years at the helm of the HGM. In addition to criticism of the museum's handling of Austria's military past, he was confronted with serious allegations of bullying. From Tanner's perspective, these have been resolved.","The minister stated that a tender is not required, as the appointment is for a previously unoccupied position. She does not wish to comment on speculations by a representative of the Freedom Party. Ortner was replaced last year after 17 years as the director of the Heeresgeschichtliches Museum. In addition to criticism of the museum's handling of Austria's military past, he was confronted with serious allegations of bullying, which have been resolved from Tanner's perspective."
161,"Jedlaucnik zweifelt auch an der inhaltlichen Eignung Ortners. Dieser sei Experte für den Ersten Weltkrieg und die Kriege der Monarchie, das Institut beschäftige sich aber mit aktuellen Fragen der Sicherheitspolitik.","Jedlaucnik also doubts Ortner's suitability in terms of content. He is an expert on the First World War and the wars of the monarchy, but the institute deals with current issues of security policy.","Jedlaucnik also questions Ortner's expertise in the context of the institute's focus on current security policy issues, as Ortner is known for his work on the First World War and the wars of the monarchy."
162,"Die SPÖ verlangt von Tanner Aufklärung über den ""unüblichen Bestellvorgang"". An der Entscheidung hafte der ""Anschein von Postenschacher"", sagt SPÖ-Wehrsprecher Robert Laimer. Die Neos fordern Tanner auf, die Ernennung zurückzunehmen. Die ÖVP stecke ""weiterhin bis zum Hals im Korruptionssumpf"", meinte Douglas Hoyos, Sprecher für Landesverteidigung. Er kündigte eine parlamentarische Anfrage zum Thema an.","The SPÖ demands that Tanner provide clarification on the ""unusual order process"". SPÖ defense spokesman Robert Laimer says the decision bears the ""appearance of political patronage"". The Neos call on Tanner to withdraw the appointment. ÖVP defense spokesman Douglas Hoyos said the ÖVP is ""still up to its neck in the corruption swamp"" and announced a parliamentary inquiry on the matter.","The SPÖ demands that Tanner provide clarification on the ""unusual appointment process"". SPÖ defense spokesman Robert Laimer says the decision bears the ""appearance of political patronage"". The Neos call on Tanner to withdraw the appointment. ÖVP defense spokesman Douglas Hoyos stated that the ÖVP is ""still deeply involved in questionable political practices"", and announced a parliamentary inquiry on the matter."
163,Karneval: Erste Narren gehen vor Kosten in die Knie,Carnival: First fools go down on their knees before costs.,Carnival: First revelers reluctantly pay the costs.
165,"In Brandenburg fallen keine Karnevalsumzüge aus. Der ""Zug der fröhlichen Leute"" in Cottbus, wohl erneut Ostdeutschlands größter, findet erstmals nach der Pandemie statt. Auch bei der schwäbisch-alemannischen Fastnacht wurden keine Umzüge abgesagt.","In Brandenburg, no carnival parades are being cancelled. The ""Parade of Joyful People"" in Cottbus, likely once again the largest in East Germany, is taking place for the first time since the pandemic. Also, no parades have been cancelled for the Swabian-Alemannic Carnival.","In Brandenburg, no carnival parades are being cancelled. The ""Parade of Joyful People"" in Cottbus, likely the largest in East Germany once again, is taking place for the first time since the pandemic. The Swabian-Alemannic Carnival has also not had any parades cancelled."
179,"Steinmeier genoss dennoch den Besuch des 10-km-Sprintrennens bei der Biathlon-WM in Oberhof, bekam von den Olympiasiegern Frank Ullrich und Peter Sendel zahlreiche Tipps: ""Seit den Olympischen Spielen in Südkorea, als Laura Dahlmeier im ersten Rennen Gold gewonnen hatte, fasziniert mich das Biathlon"", verriet er und lobte Oberhof außerdem für seine modernisierten Sportstätten: ""Die runderneuerte Arena ist großartig und bietet ideale Bedingungen. Das sagen auch die Sportler - mit Dank an diejenigen, die seit Vergabe der WM hier angepackt haben"". Auch in Sachen Nachhaltigkeit sei der Standort jetzt vielen anderen ""einen Schritt voraus"" und damit ""für die nächsten Jahre und sogar Jahrzehnte sicher"".","Steinmeier nonetheless enjoyed the visit of the 10-km sprint race at the Biathlon World Championships in Oberhof, received numerous tips from the Olympic champions Frank Ullrich and Peter Sendel: ""Since the Olympic Games in South Korea, when Laura Dahlmeier won gold in the first race, Biathlon has fascinated me,"" he revealed and also praised Oberhof for its modernized sports facilities: ""The completely renovated arena is great and offers ideal conditions. The athletes say that too - with thanks to those who have been working here since the World Championships were awarded."" The location is now ""one step ahead"" of many others in terms of sustainability and is therefore ""secure for the next years and even decades"".","Steinmeier enjoyed the visit of the 10-km biathlon sprint race at the World Championships in Oberhof, where he received numerous tips from Olympic champions Frank Ullrich and Peter Sendel. ""Biathlon has fascinated me since the Olympic Games in South Korea, when Laura Dahlmeier won gold in the first race,"" he said, and also praised Oberhof for its thoroughly renovated sports facilities. ""The completely renewed arena offers ideal conditions, as the athletes have also noted."" The location is now ""one step ahead"" of many others in terms of sustainability and is therefore ""secure for the next years and even decades."""
182,"Bö war vor 14.300 Zuschauern mit der Nummer 1 ins Rennen gegangen und manifestierte diesen Status trotz der komplizierten Sichtverhältnisse. Allerdings: Bei seinen letzten beiden Stehendschüssen hatte er das Glück des Tüchtigen; sie landeten jeweils am Rand der Scheiben und fielen trotzdem. Die Siegerehrung genoss der 29-Jährige dann gemeinsam mit seinem fünf Jahre älteren Bruder: ""Es ist das beste Gefühl, mit ihm hier zu stehen"", sagte der Weltmeister: ""Wir sind die beste Familie, die besten Brüder, die besten Athleten"".","Bö had started the race with the number 1 in front of 14,300 spectators and maintained this status despite the complicated visibility conditions. However, in his last two standing shots, he had the luck of the skilled; they landed on the edge of the targets and still fell. The 29-year-old then enjoyed the award ceremony together with his five-year-older brother: ""It's the best feeling to stand here with him,"" said the world champion: ""We are the best family, the best brothers, the best athletes"".","Bö had started the race with bib number 1 in front of 14,300 spectators and maintained this status despite the complicated visibility conditions. However, in his last two standing shots, he had some good fortune; they landed on the edge of the targets but still fell. The 29-year-old world champion then enjoyed the award ceremony together with his five-year-older brother: ""It's the best feeling to be up here with him,"" said the world champion: ""We are the best family, the best brothers, the best athletes."""
184,"Brych missfällt ""Bienenschwarm"" auf dem Platz",The swarm of bees on the pitch displeases Brych.,Brych was displeased by the swarm of bees on the pitch.
190,"""Aus der Emotionalität können im Spielverlauf durchaus Konflikte entstehen. Aber wenn die Emotionalität in eine persönliche Verunglimpfung überschwappt, dann muss man auch akzeptieren, dass die entsprechenden Maßnahmen von Schiedsrichterseite getroffen werden"", sagte Fröhlich. In den jüngsten Fällen hätten die Beteiligten die Dinge im Nachgang ausgeräumt. ""Wichtig wäre es nur, wenn dann auch mal ein Umdenkprozess insgesamt in Gang käme, dass sich solch ein Verhalten einfach nicht gehört"", sagte Fröhlich am Rande einer Veranstaltung des Verbandes Deutscher Sportjournalisten in München.","""Emotions can certainly lead to conflicts during the course of the game. But when emotions spill over into personal defamation, then one must also accept that the appropriate measures are taken by the referees,"" said Fröhlich. In the recent cases, the parties involved had cleared up the issues afterwards. ""It would be important if this could also trigger an overall rethinking process, that such behavior is simply not acceptable,"" Fröhlich said on the sidelines of an event of the Association of German Sports Journalists in Munich.","""Conflicts can certainly arise from the emotional nature of the game. But when emotions spill over into personal defamation, the referees must take the appropriate measures,"" said Fröhlich. In the recent cases, the parties involved had resolved the issues afterwards. ""It's important that this also triggers an overall rethinking process, that such behavior is simply unacceptable,"" Fröhlich said at an event of the Association of German Sports Journalists in Munich."
195,Sieben Leichtverletzte nach Auffahrunfall auf A5,Seven people with minor injuries after a rear-end collision on the A5.,Seven people suffered minor injuries in a rear-end collision on the A5.
196,"Sieben Menschen sind bei einem Unfall mit vier Fahrzeugen auf der Autobahn 5 bei Hemsbach (Rhein-Neckar-Kreis) leicht verletzt worden, darunter zwei Kinder. Laut einer Mitteilung der Polizei war es am Samstag zu dem Auffahrunfall gekommen, als ein Autofahrer während eines leichten Rückstaus von hinten gegen einen Wagen stieß und ihn auf zwei weitere Autos schob. Die Vollsperrung der Fahrspuren in Richtung Heidelberg sei nach etwa eineinhalb Stunden aufgehoben worden.","Seven people were slightly injured in an accident involving four vehicles on the A5 motorway near Hemsbach (Rhein-Neckar-Kreis), including two children. According to a police report, the rear-end collision occurred on Saturday when a driver collided with a vehicle from behind during a slight traffic jam, pushing it into two other cars. The full closure of the lanes towards Heidelberg was lifted after around one and a half hours.","Seven people, including two children, were slightly injured in an accident involving four vehicles on the Autobahn 5 near Hemsbach (Rhein-Neckar district). According to a police report, the rear-end collision occurred on Saturday when a driver collided with a vehicle from behind during a slight traffic jam, pushing it into two other cars. The full closure of the lanes towards Heidelberg was lifted after around one and a half hours."
200,"Die Finissage zu der Ausstellung ""Wandgebunden"" findet am Sonntag, 12. Februar, um 15 Uhr im Übergangsquartier des Marler Skulpturenmuseums in der Georg-Herwegh-Straße 63-67 statt. In drei Ausstellungsräumen ziehen jeweils zwei großformatige Wandgemälde die Aufmerksamkeit auf sich.","The finissage for the exhibition ""Wandgebunden"" will take place on Sunday, February 12, at 3 pm in the interim quarters of the Marl Sculpture Museum at Georg-Herwegh-Straße 63-67. In three exhibition rooms, two large-format wall paintings each draw attention to themselves.","The closing reception for the exhibition ""Wandgebunden"" is happening on Sunday, February 12, at 3 pm in the temporary quarters of the Marl Sculpture Museum on Georg-Herwegh-Straße 63-67. Two large-scale wall paintings in each of the three exhibition spaces draw the attention of visitors."
202,Zur Finissage wird Dr. Friederike Schuler außerdem einen Vortrag zu wandgebundener Kunst im Dienst der Gemeinschaft halten. Anhand zahlreicher Bildbeispiele stellt sie die Besonderheiten der Wandmalerei aus der Weimarer Republik vor und fragt nach den Verbindungslinien zu dieser Kunstgattung in der Bundesrepublik mit Schwerpunkt im NRW der 1950er- bis 1970er-Jahre.,"For the finissage, Dr. Friederike Schuler will also give a lecture on wall-bound art in the service of the community. Using numerous visual examples, she will present the peculiarities of mural painting from the Weimar Republic and ask about the connections to this art form in the Federal Republic, with a focus on North Rhine-Westphalia in the 1950s to 1970s.","For the closing reception, Dr. Friederike Schuler will also give a lecture on community-oriented mural art. Using numerous visual examples, she will present the distinctive features of mural painting from the Weimar Republic and explore the connections to this art form in the Federal Republic of Germany, with a focus on North Rhine-Westphalia in the 1950s to 1970s."
214,"""Bis ins hohe Alter war er ein wichtiger Ratgeber in unserer Partei, dessen Klugheit fehlen wird"".","""Until old age, he was an important advisor in our party, whose wisdom will be missed.""","""Until his advanced age, he was an important advisor whose counsel will be sorely missed in our party."""
218,"Wie es in einem Bericht der Deutschen Presse-Agentur (dpa) heißt, habe Modrow den neuen Staat ""durchaus kritisch"" gesehen. Zu schnell sei die deutsche Einheit vollzogen worden, zu bedingungslos sei die DDR untergegangen, und zu einseitig sei sie als ""Unrechtsstaat"" verdammt worden, habe Modrow laut dpa in vielen Interviews kritisiert.","According to a report by the German Press Agency (dpa), Modrow had seen the new state ""quite critically"". The German unification had been implemented too quickly, the GDR had been abolished too unconditionally, and it had been condemned too one-sidedly as a ""dictatorship"", Modrow had criticized according to dpa in many interviews.","The German unification had been implemented too quickly, the GDR had collapsed too unconditionally, and it had been condemned too one-sidedly as an authoritarian state, Modrow had criticized according to the German Press Agency in many interviews."
219,Was in der Nacht passiert ist,What happened during the night.,What happened at night.
221,"Kiew - Die jüngste Welle russischer Raketenangriffe erzwingt erneut Notreparaturen am ukrainischen Energienetz. Doch auch die Ukraine greift russische Stellungen an. Mehrere Wärme- und Wasserkraftwerke seien beschädigt worden, sagte der Chef des Energieversorgers Ukrenerho, Wolodymyr Kudryzkyj, am Freitagabend im ukrainischen Fernsehen. Besonders schlecht sehe es mit der Stromversorgung im Gebiet Charkiw aus. Wegen der Instabilität im ukrainischen Stromnetz musste am AKW Chmelnyzkyj ein Reaktorblock abgeschaltet werden, in den Kernkraftwerken Riwne und Südukraine wurde die Produktion gedrosselt.","Kyiv - The latest wave of Russian missile attacks is forcing emergency repairs on the Ukrainian power grid again. But Ukraine is also attacking Russian positions. Several heat and hydroelectric power plants have been damaged, said the head of the energy supplier Ukrenerho, Volodymyr Kudrytskyi, on Friday evening on Ukrainian television. The power supply in the Kharkiv region is particularly bad. Due to the instability in the Ukrainian power grid, a reactor block had to be shut down at the Khmilnytskyi nuclear power plant, and production was reduced at the Rivne and South Ukraine nuclear power plants.","Kyiv - The latest wave of Russian missile attacks is forcing emergency repairs on the Ukrainian power grid again. But Ukraine is also attacking Russian positions. Several heat and hydroelectric power plants have been damaged, said the head of the energy supplier Ukrenerho, Volodymyr Kudrytskyi, on Friday evening on Ukrainian television. The power supply in the Kharkiv region is particularly bad. Due to the instability in the Ukrainian power grid, a reactor at the Khmilnytskyi nuclear power plant had to be shut down, and production was reduced at the Rivne and South Ukraine nuclear power plants."
224,"Am 24. Februar wird seit einem Jahr Krieg herrschen. US-Präsident Joe Biden kündigte einen Besuch beim wichtigen Ukraine-Unterstützer Polen kurz vor dem Jahrestag an. Die Gefahr durch russische Raketenangriffe dauerte indes auch in der Nacht zu Samstag an. In der Hauptstadt Kiew wurde am späten Freitagabend zum fünften Mal für diesen Tag Luftalarm ausgelöst. ""Es droht ein Angriff mit Drohnen"", teilte die Militärverwaltung des Kiewer Gebietes mit. Kampfdrohnen iranischer Bauart wurden auch über den Gebieten Mykolajiw und Odessa im Süden gesichtet und abgeschossen.","On February 24, war will have been raging for a year. US President Joe Biden announced a visit to the important Ukraine supporter Poland shortly before the anniversary. The danger from Russian missile attacks, however, also continued into the night on Saturday. In the capital Kyiv, air raid alerts were sounded for the fifth time that day late on Friday evening. ""An attack with drones is threatened,"" the military administration of the Kyiv region reported. Iranian-made combat drones were also spotted and shot down over the Mykolaiv and Odesa regions in the south.","On February 24, the war will have been raging for a year. The President of the United States, Joe Biden, announced a visit to the important Ukraine supporter Poland shortly before the anniversary. The danger from Russian missile attacks, however, also continued into the night on Saturday. In the capital Kyiv, air raid alerts were sounded for the fifth time that day late on Friday evening. ""An attack with drones is threatened,"" the Kyiv region military administration reported. Iranian-made combat drones were also spotted and shot down over the Mykolaiv and Odesa regions in the south."
227,Sanierungsstau von 80 Milliarden Euro,Backlog of renovations worth 80 billion euros.,An 80 billion euro backlog in renovations.
236,"Erste Rüstungsprojekte sind deshalb schon gestrichen worden, weiteren Vorhaben droht dasselbe, wie die ""Welt am Sonntag"" berichtet. Welche Investitionen konkret wegfallen würden, könne derzeit aber noch nicht gesagt werden. ""Es besteht keine Notwendigkeit, bereits zum jetzigen Zeitpunkt einem eventuellen Einsparungsbedarf konkrete Beschaffungsmaßnahmen zuzuordnen"", heißt es in einer Antwort der Bundesregierung auf eine Anfrage des Bundestagsabgeordneten Ingo Gädechens (CDU).","First armaments projects have already been canceled, further plans are threatened with the same fate, as reported by the ""Welt am Sonntag"". However, it cannot yet be said which specific investments would be dropped. ""There is no need to assign any specific procurement measures to a potential need for savings at this time,"" says a response from the federal government to a request from Bundestag member Ingo Gädechens (CDU).","The German government has already canceled some armaments projects, and further projects are at risk of the same fate, as reported by the ""Welt am Sonntag"". However, the specific investments that would be dropped cannot yet be determined. The federal government has stated that there is no need to assign any concrete procurement measures to a potential need for savings at this time."
242,Viele Stuttgarter folgten am Freitagabend dem Aufruf der Feuerbacher Ditib-Moscheegemeinde,Many Stuttgart residents followed the call of the Feuerbach Ditib mosque community on Friday evening.,Many Stuttgarters responded to the call of the Feuerbach Ditib mosque community on Friday evening.
