index,original,zero_shot_translation,reference_translation
108,"Die Rentenreform gilt als eines der wichtigsten Vorhaben von Präsident Macron. Während der Corona-Pandemie wurde ein erster Anlauf zur Umsetzung der Reform abgebrochen, schon damals gab es massive Proteste und Streiks. Schon etliche Präsidenten vor Macron bemühten sich mit unterschiedlichem Erfolg um Reformen des französischen Rentensystems - breiter Protest und Streiks waren allen gewiss.","The pension reform is considered one of the most important projects of President Macron. During the COVID-19 pandemic, an initial attempt to implement the reform was abandoned, and there were already massive protests and strikes at that time. Several presidents before Macron have tried with varying degrees of success to reform the French pension system - widespread protest and strikes were certain for all of them.","Pension reform is one of the most important projects for President Macron. An initial attempt to implement the reform during the coronavirus pandemic was aborted, and even back then, there were massive demonstrations and strikes. Numerous presidents before Macron made efforts to reform the French pension system with varying levels of success - widespread demonstrations and strikes were all but assured."
113,"In Deutschland wird mindestens bis zu Wochenmitte ruhiges Hochdruckwetter erwartet. ""Beim Betrachten der Wetterkarten sticht sofort ein mächtiges Hochdruckgebiet direkt über Mitteleuropa ins Auge"", erklärt der Meteorologe Markus Übel vom Deutschen Wetterdienst am Samstag in Offenbach. ""Zwar verlagert sich dieses Hoch im Laufe der nächsten Woche ein wenig nach Osten. Es bestimmt aber weiterhin das Wetter in Deutschland"".","In Germany, calm high-pressure weather is expected at least until the middle of the week. ""When looking at the weather maps, a powerful high-pressure area right over Central Europe immediately catches the eye,"" explains meteorologist Markus Übel from the German Weather Service on Saturday in Offenbach. ""Although this high will shift a bit to the east over the course of the next week, it will continue to determine the weather in Germany.""","Calm, high-pressure weather is expected in Germany until at least midweek. ""If we look at the weather maps, a massive high-pressure system directly over Central Europe is immediately apparent,"" explains meteorologist Markus Übel from the German Weather Service in Offenbach on Saturday. ""Admittedly, this high will move slightly to the east during the course of the next week. However, it will continue to determine the weather in Germany."""
114,"Allerdings bedeute ruhiges Hochdruckwetter im Winter nicht zwangsläufig auch sonniges Wetter, sagt Übel. ""So ein Hoch kann sogar ziemlich gemein sein und den Menschen in den Niederungen tagelang tristes Hochnebelgrau bescheren, während es in den Hochlagen der Mittelgebirge Sonne pur gibt"".","However, quiet high-pressure weather in winter does not necessarily mean sunny weather, says Übel. ""Such a high can even be quite mean and provide the people in the lowlands with dreary high fog gray for days, while in the high altitudes of the low mountain ranges there is pure sunshine.""","However, calm, high-pressure weather in winter does not necessarily also mean sunny weather, says Übel. ""This type of high may even be quite nasty and cover the people living in the lowlands in dreary, dense fog for days, while the higher mountain slopes are covered in nothing but sunshine."""
115,"So startet der Sonntag in den meisten Regionen neblig-trüb. Vom Erzgebirge und dem Thüringer Wald bis nach Niederbayern kann es laut DWD auch noch etwas regnen. Vor allem am Alpenrand, aber auch im Südwesten und teils im Westen lockert die Wolkendecke im Tagesverlauf auf und die Sonne kommt immer häufiger zum Vorschein. Im Rest des Landes bleibt es stark bewölkt oder hochnebelartig bedeckt. Die Temperaturen erreichen 4 bis 9 Grad, in Rheinnähe um 10 Grad.","So the Sunday starts in most regions with a foggy and gloomy weather. According to the German Weather Service (DWD), it can still rain a bit from the Ore Mountains and the Thuringian Forest to Lower Bavaria. Especially at the edge of the Alps, but also in the southwest and partly in the west, the cloud cover clears up during the course of the day and the sun appears more and more often. In the rest of the country, it remains heavily overcast or covered in high fog. Temperatures reach 4 to 9 degrees, around 10 degrees near the Rhine.","Therefore, Sunday will start off with an opaque fog in most regions. According to the German Weather Service, there may also be some rain from the Erz mountain range and Thuringian Forest to Lower Bavaria. The heavy cloud cover will lift during the course of the day and sunshine will increase in frequency, mostly along the edge of the Alps, but also in the southwest and in some areas of the west. The rest of the country will remain under heavy cloud cover or heavy fog. Temperatures will reach 4 to 9 degrees, with up to 10 degrees near the Rhine."
116,"""Am Montag knabbert dann die allmählich stärker werdende Sonne wieder am Hochnebel und kann ihn im Tagesverlauf mehr und mehr auflösen"", sagt der Meteorologe. Am Alpenrand, in den Hochlagen der Mittelgebirge und in Teilen von Nordrhein-Westfalen werde ganztags Sonne erwartet, andernorts müsse sie sich erst durch die Hochnebeldecke kämpfen. Die Höchstwerte liegen bei 5 bis 9 Grad, am Niederrhein werden um 11 Grad, im Dauergrau im Südosten werden dagegen nur um 3 Grad erwartet. Dazu weht schwacher Wind aus unterschiedlichen Richtungen.","""On Monday, the gradually strengthening sun will again nibble at the high fog and can dissolve it more and more during the course of the day,"" says the meteorologist. Sunshine is expected all day long in the Alpine foothills, in the high elevations of the low mountain ranges, and in parts of North Rhine-Westphalia, while elsewhere it will have to fight its way through the high fog cover. The maximum values are between 5 and 9 degrees, around 11 degrees on the Lower Rhine, while only around 3 degrees are expected in the persistent gray in the southeast. In addition, a light wind blows from different directions.","On Monday, the gradually increasing sunshine will eat away at the dense fog again, causing it to dissipate more and more during the course of the day,"" says the meteorologist. Sunshine is expected throughout the day at the edge of the Alps, on the higher mountain slopes, and in parts of North Rhine-Westphalia, while other areas will remain covered in dense fog for some time. Daily highs will be between 5 and 9 degrees, with up to 11 degrees in the lower Rhine region, and only 3 degrees in the southeast, which will be permanently covered in fog. A weak wind will come in from various directions."
117,"Am Dienstag kann es in manchen Niederungen erneut nur zähe Auflösung von Nebel oder Hochnebel geben. Ansonsten zeigt sich das Wetter nach Nebelauflösung heiter. In Hochlagen, in weiten Teilen von NRW und am Alpenrand scheint den Prognosen zufolge ganztags die Sonne. Die Temperaturen klettern je nach Sonnenschein auf 5 bis 11 Grad.","On Tuesday, in some lowlands, there may again be only sluggish dissipation of fog or high fog. Otherwise, the weather will be sunny after the fog has cleared. In high altitudes, in large parts of North Rhine-Westphalia, and on the edge of the Alps, the sun is expected to shine all day long. Temperatures will climb to 5 to 11 degrees, depending on the sunshine.","Stubborn fog or dense fog may appear again in some low lying areas on Tuesday. Otherwise, the weather will be cheerful once the fog disappears. Sunshine throughout the day is forecast for the mountain slopes, large areas of North Rhine-Westphalia, and along the edge of the Alps. The temperatures will rise to between 5 and 11 degrees, depending on the amount of sunshine."
119,Die geschlagene Topfavoritin Sofia Goggia hat sich nach ihrem Aus in der Abfahrt der alpinen Ski-Weltmeisterschaften schwer enttäuscht gezeigt.,The defeated top favorite Sofia Goggia was deeply disappointed after her exit in the downhill event of the Alpine Ski World Championships.,The defeated favorite Sofia Goggia appeared extremely disappointed after she was disqualified during the downhill in the Alpine World Ski Championships.
121,"""Ich bin traurig, weil ich nicht die Leistung gebracht habe, die ich kann"", sagte die Italienerin im ZDF, nachdem sie an einem Tor eingefädelt hatte und ausgeschieden war. Immerhin konnte die 30-Jährige einen womöglich schweren Sturz gerade noch verhindern.","""I am sad because I did not deliver the performance I am capable of,"" said the Italian woman on ZDF, after she got tangled up at a gate and was eliminated. At least the 30-year-old was able to just barely prevent what could have been a serious fall.","""I'm sad, because I was not able to bring my A-game,"" the Italian told ZDF after she straddled one of the gates and was disqualified. At least the 30-year-old was able to narrowly avoid a potentially serious fall."
122,"Goggia ist seit Jahren die dominierende Abfahrerin im Weltcup. Vier der bisherigen sechs Saisonrennen in dieser Disziplin hat sie gewonnen. Nach Gold 2018 in Pyeongchang holte sie bei den Olympischen Winterspielen 2022 in Peking Silber. Auf eine WM-Medaille in ihrer Paradedisziplin muss Goggia, die für ihre riskante Fahrweise bekannt ist, aber weiter warten. Bei ihrem Heimspiel in Cortina d'Ampezzo vor zwei Jahren fehlte sie verletzungsbedingt.","Goggia has been the dominant downhill skier in the World Cup for years. She has won four of the six season races in this discipline so far. After winning gold in 2018 in Pyeongchang, she won silver at the 2022 Olympic Winter Games in Beijing. However, Goggia, who is known for her risky driving style, is still waiting for a World Championship medal in her specialty. At her home game in Cortina d'Ampezzo two years ago, she was absent due to injury.","Goggia has been the dominant downhill athlete during the World Championships. She has won four of the six races of the season to date in this discipline. After being awarded a gold medal in Pyeongchang in 2018, she was awarded silver during the 2022 Winter Olympic Games in Beijing. Goggia, who is known for her risky maneuvres, will have to wait for a World Championship medal in her specialty event. She was absent from the event on her home turf at Cortina d'Ampezzo two years ago due to injury."
128,Personenbeschreibung: schlanke Gestalt,Slim figure.,Personal description: slim build
134,Selenskyj und Minister gegen Russlands Olympia-Teilnahme,Zelenskyy and ministers against Russia's participation in the Olympics.,Zelensky and his ministers oppose Russian participation in the Olympics
143,Auch Bundesinnenministerium bezieht Stellung,The Federal Ministry of the Interior also takes a position.,The German Ministry of the Interior also took a stand
144,"Das für Sport zuständige Bundesinnenministerium erklärte im Anschluss, auch bei den Beratungen bekräftigt zu haben, einen Start russischer und belarussischer Sportler in Paris abzulehnen. ""Es gibt aus unserer Sicht keinen Anlass, den russischen und belarussischen Sport zur Rückkehr in die Wettkämpfe einzuladen. Den ukrainischen Athletinnen und Athleten muss weiterhin die uneingeschränkte Solidarität und Unterstützung der internationalen Sportgemeinschaft gelten. Die Bestrebung des IOC zur Wiederaufnahme der russischen und belarussischen Athletinnen und Athleten ist der falsche Weg"", teilte ein Sprecher des Innenministeriums auf dpa-Anfrage mit.","The Federal Ministry of the Interior responsible for sports subsequently declared that it had also reaffirmed during the consultations its rejection of the participation of Russian and Belarusian athletes in Paris. ""From our point of view, there is no reason to invite Russian and Belarusian sports to return to the competitions. The Ukrainian athletes must continue to enjoy the unrestricted solidarity and support of the international sports community. The IOC's efforts to reintegrate Russian and Belarusian athletes are the wrong way,"" a spokesman for the Ministry of the Interior said in response to a dpa inquiry.","The German Ministry of the Interior, which is responsible for sport, followed this up by explaining that it also affirmed the rejection of the participation of Russian and Belarusian athletes in Paris. ""From our perspective, there is no reason to invite Russian and Belarusian sports to return to competition. The unconditional solidarity and support of the international sporting community must apply to the Ukrainian athletes. The efforts of the IOC to once again include Russian and Belarusian athletes is the wrong way to go about it,"" shared a speaker for the Ministry of the Interior when asked by the dpa."
148,"""Hey, geiler Hintern!"", der Närrin im knappen sexy Kostüm hinterherpfeifen und anzügliche Sprüche rufen: All das fällt unter den Begriff des ""Catcalling"" (dt. Katzenrufe). Hinter dem Begriff verbirgt sich nicht geringeres als eine Form der verbalen sexuellen Belästigung im öffentlichen Raum.","""Hey, hot ass!"", whistling after the woman in the skimpy sexy costume and making suggestive remarks: All of this falls under the term ""catcalling"". Behind this term lies nothing less than a form of verbal sexual harassment in public spaces.","""Hey, sexy butt!"" whistling at the female jester in a short, sexy costume and making suggestive remarks: All of this falls under the term ""catcalling"" (i.e. catcalling). Nothing less than a form of public, verbal, sexual harassment is hiding behind this term."
150,Hälfte der Fahrzeuge verloren? USA sehen Moskaus Panzerbestand stark dezimiert,Half of the vehicles lost? The USA sees Moscow's tank inventory severely decimated.,Half of the vehicles have been lost? USA sees that Moscow's tank inventory has been starkly reduced
153,Wallander machte bei einer Online-Veranstaltung der Denkfabrik Center for a New American Security keine weiteren Angaben zur Zahl der nach US-Einschätzung beschlagnahmten und zerstörten Panzer.,Wallander did not provide any further information on the number of tanks seized and destroyed according to US estimates during an online event of the think tank Center for a New American Security.,"Wallander gave no further details on the number of tanks that have been captured and destroyed, according to the U.S. estimate, during an online event held by the think tank Center for a New American Security."
154,Die Ukraine soll in den kommenden Wochen von mehreren westlichen Verbündeten Kampfpanzer erhalten. Großbritannien hat Kiew die Lieferung von Challenger-2-Kampfpanzern für März zugesagt. Deutschland will in einer Koalition mit anderen Staaten bis April ein Bataillon an Leopard-2-Panzern in die Ukraine liefern. Die USA haben ebenfalls ein Bataillon aus 31 Kampfpanzer vom Typ Abrams zugesagt. Ihre Lieferung dauert jedoch aller Voraussicht nach wesentlich länger.,"The Ukraine is set to receive combat tanks from several Western allies in the coming weeks. The United Kingdom has promised Kyiv the delivery of Challenger 2 battle tanks for March. Germany wants to deliver a battalion of Leopard 2 tanks to Ukraine in a coalition with other countries by April. The United States has also promised a battalion of 31 Abrams-type battle tanks. However, their delivery is expected to take significantly longer.","Ukraine will receive battle tanks from multiple Western allies in the coming weeks. Great Britain agreed to deliver Challenger 2 battle tanks to Kyiv in March. Germany will deliver a battalion of Leopard 2 tanks to Ukraine by April in coalition with other states. The USA has also agreed to deliver a battalion of 31 Abrams battle tanks. However, their delivery is most likely to take significantly longer."
158,Wirbel um Postenbesetzung bei Heer,Controversy over staffing at the Army.,Fuss over the appointment to a military position
159,"Denn der Posten, den künftig der frühere Direktor des Heeresgeschichtlichen Museums (HGM) Christian Ortner bekleiden wird, war nicht ausgeschrieben. Der Personalvertreter der Akademie Herwig Jedlaucnik vermutet Postenkorruption und Amtsmissbrauch. Verteidigungsministerin Klaudia Tanner (ÖVP) verteidigt das Vorgehen.","The position that the former director of the Military History Museum (HGM), Christian Ortner, will hold in the future was not advertised. The staff representative of the Academy, Herwig Jedlaucnik, suspects nepotism and abuse of power. Defense Minister Klaudia Tanner (ÖVP) defends the procedure.","This is because the post, which would have been occupied by the former Military History Museum (MHM) Director Christian Ortner, was not advertised. The academy's staff representative, Herwig Jedlaucnik, suspects post corruption and abuse of office. Minister of Defense Klaudia Tanner (Austrian People's Party) defended the approach."
160,"Eine Ausschreibung sei nicht erforderlich, weil die Ernennung auf einen bisher unbesetzten Arbeitsplatz erfolge, so die Ministerin. ""Spekulationen eines freiheitlichen Personalvertreters"" wolle sie nicht kommentieren. Ortner wurde im vergangenen Jahr nach 17 Jahren an der Spitze des HGM abgelöst. Neben Kritik am Umgang des Museums mit der militärischen Vergangenheit Österreichs war er mit schweren Mobbingvorwürfen konfrontiert. Diese sind aus Tanners Sicht ausgeräumt.","The minister stated that a tender is not required, as the appointment is for a previously unoccupied position. She does not wish to comment on ""speculations of a freedom party personnel representative."" Ortner was replaced last year after 17 years at the helm of the HGM. In addition to criticism of the museum's handling of Austria's military past, he was confronted with serious allegations of bullying. From Tanner's perspective, these have been resolved.","No advertisement was necessary because the appointment was to a previously unoccupied post, according to the minister. She refused to comment on ""speculation regarding a liberal staff representative."" Ortner was let go last year after 17 years as the head of the MHM. In addition to criticism regarding the museum's handling of Austria's military history, he was also confronted with serious allegations of bullying. Tanner believes that these have been resolved."
161,"Jedlaucnik zweifelt auch an der inhaltlichen Eignung Ortners. Dieser sei Experte für den Ersten Weltkrieg und die Kriege der Monarchie, das Institut beschäftige sich aber mit aktuellen Fragen der Sicherheitspolitik.","Jedlaucnik also doubts Ortner's suitability in terms of content. He is an expert on the First World War and the wars of the monarchy, but the institute deals with current issues of security policy.","Jedlaucnik also doubts that Ortner is a suitable candidate. He is an expert on the First World War and wars of the monarchy, but the Institute is concerned with current issues in security policy."
162,"Die SPÖ verlangt von Tanner Aufklärung über den ""unüblichen Bestellvorgang"". An der Entscheidung hafte der ""Anschein von Postenschacher"", sagt SPÖ-Wehrsprecher Robert Laimer. Die Neos fordern Tanner auf, die Ernennung zurückzunehmen. Die ÖVP stecke ""weiterhin bis zum Hals im Korruptionssumpf"", meinte Douglas Hoyos, Sprecher für Landesverteidigung. Er kündigte eine parlamentarische Anfrage zum Thema an.","The SPÖ demands that Tanner provide clarification on the ""unusual order process"". SPÖ defense spokesman Robert Laimer says the decision bears the ""appearance of political patronage"". The Neos call on Tanner to withdraw the appointment. ÖVP defense spokesman Douglas Hoyos said the ÖVP is ""still up to its neck in the corruption swamp"" and announced a parliamentary inquiry on the matter.","The Social Democratic Party of Austria requested that Tanner explain the ""unusual procedure."" The decision suggested the ""semblance of position manipulation,"" said Robert Laimer, Speaker of Defense for the Social Democratic Party of Austria. The Neos demanded that Tanner withdraw the appointment. Douglas Hoyos, State Defense Speaker, believes that the Austrian People's Party is ""up to their ears in a cesspool of corruption."" He announced a parliamentary inquiry into the subject."
163,Karneval: Erste Narren gehen vor Kosten in die Knie,Carnival: First fools go down on their knees before costs.,Carnival: First revelers brought down by the costs
165,"In Brandenburg fallen keine Karnevalsumzüge aus. Der ""Zug der fröhlichen Leute"" in Cottbus, wohl erneut Ostdeutschlands größter, findet erstmals nach der Pandemie statt. Auch bei der schwäbisch-alemannischen Fastnacht wurden keine Umzüge abgesagt.","In Brandenburg, no carnival parades are being cancelled. The ""Parade of Joyful People"" in Cottbus, likely once again the largest in East Germany, is taking place for the first time since the pandemic. Also, no parades have been cancelled for the Swabian-Alemannic Carnival.","No carnival parades have been canceled in Brandenburg. The ""Procession of Merry People"" in Cottbus, probably Eastern Germany's largest once again, will be held for the first time since the pandemic. No parades were canceled at the Swabian-Alemannic carnival either."
179,"Steinmeier genoss dennoch den Besuch des 10-km-Sprintrennens bei der Biathlon-WM in Oberhof, bekam von den Olympiasiegern Frank Ullrich und Peter Sendel zahlreiche Tipps: ""Seit den Olympischen Spielen in Südkorea, als Laura Dahlmeier im ersten Rennen Gold gewonnen hatte, fasziniert mich das Biathlon"", verriet er und lobte Oberhof außerdem für seine modernisierten Sportstätten: ""Die runderneuerte Arena ist großartig und bietet ideale Bedingungen. Das sagen auch die Sportler - mit Dank an diejenigen, die seit Vergabe der WM hier angepackt haben"". Auch in Sachen Nachhaltigkeit sei der Standort jetzt vielen anderen ""einen Schritt voraus"" und damit ""für die nächsten Jahre und sogar Jahrzehnte sicher"".","Steinmeier nonetheless enjoyed the visit of the 10-km sprint race at the Biathlon World Championships in Oberhof, received numerous tips from the Olympic champions Frank Ullrich and Peter Sendel: ""Since the Olympic Games in South Korea, when Laura Dahlmeier won gold in the first race, Biathlon has fascinated me,"" he revealed and also praised Oberhof for its modernized sports facilities: ""The completely renovated arena is great and offers ideal conditions. The athletes say that too - with thanks to those who have been working here since the World Championships were awarded."" The location is now ""one step ahead"" of many others in terms of sustainability and is therefore ""secure for the next years and even decades"".","Steinmeier nevertheless enjoyed attending the 10-km sprint at the Biathlon World Cup in Oberhof, getting plenty of tips from Olympic champions Frank Ullrich and Peter Sendel: ""The biathlon has fascinated me ever since the Olympic Games in South Korea, when Laura Dahlmeier won gold in the first race,"" he revealed, and also praised Oberhof for its modernized sports facilities: ""The completely renovated arena is amazing and offers ideal conditions. The athletes also say that - with thanks to those who have helped out here since the World Cup was awarded."" In terms of sustainability, too, the site is now ""one step ahead"" of many others, making it ""safe for the years and even decades ahead."""
182,"Bö war vor 14.300 Zuschauern mit der Nummer 1 ins Rennen gegangen und manifestierte diesen Status trotz der komplizierten Sichtverhältnisse. Allerdings: Bei seinen letzten beiden Stehendschüssen hatte er das Glück des Tüchtigen; sie landeten jeweils am Rand der Scheiben und fielen trotzdem. Die Siegerehrung genoss der 29-Jährige dann gemeinsam mit seinem fünf Jahre älteren Bruder: ""Es ist das beste Gefühl, mit ihm hier zu stehen"", sagte der Weltmeister: ""Wir sind die beste Familie, die besten Brüder, die besten Athleten"".","Bö had started the race with the number 1 in front of 14,300 spectators and maintained this status despite the complicated visibility conditions. However, in his last two standing shots, he had the luck of the skilled; they landed on the edge of the targets and still fell. The 29-year-old then enjoyed the award ceremony together with his five-year-older brother: ""It's the best feeling to stand here with him,"" said the world champion: ""We are the best family, the best brothers, the best athletes"".","Bö had started the race in front of 14,300 spectators with the number 1 and embodied this status despite the difficult visibility. However: He was lucky with his last two standing shots; they both hit the edge of the targets and still fell. The 29-year-old then enjoyed the award ceremony together with his older brother, five years his senior: ""It's the best feeling to stand here with him,"" said the world champion: ""We are the best family, the best brothers, the best athletes."""
184,"Brych missfällt ""Bienenschwarm"" auf dem Platz",The swarm of bees on the pitch displeases Brych.,"Brych irritated by ""swarm of bees"" on the field"
190,"""Aus der Emotionalität können im Spielverlauf durchaus Konflikte entstehen. Aber wenn die Emotionalität in eine persönliche Verunglimpfung überschwappt, dann muss man auch akzeptieren, dass die entsprechenden Maßnahmen von Schiedsrichterseite getroffen werden"", sagte Fröhlich. In den jüngsten Fällen hätten die Beteiligten die Dinge im Nachgang ausgeräumt. ""Wichtig wäre es nur, wenn dann auch mal ein Umdenkprozess insgesamt in Gang käme, dass sich solch ein Verhalten einfach nicht gehört"", sagte Fröhlich am Rande einer Veranstaltung des Verbandes Deutscher Sportjournalisten in München.","""Emotions can certainly lead to conflicts during the course of the game. But when emotions spill over into personal defamation, then one must also accept that the appropriate measures are taken by the referees,"" said Fröhlich. In the recent cases, the parties involved had cleared up the issues afterwards. ""It would be important if this could also trigger an overall rethinking process, that such behavior is simply not acceptable,"" Fröhlich said on the sidelines of an event of the Association of German Sports Journalists in Munich.","""Conflicts can certainly arise when emotions run high in the course of the game. But if emotions spill over into personal denigration, then you also have to accept that the appropriate measures will be taken by the referees,"" Fröhlich said. In recent cases, the parties involved cleared things up in the aftermath. ""It is only important that a change of thinking comes into play that doesn't include such behavior,"" said Fröhlich on the sidelines of an event organized by the Association of German Sports Journalists in Munich."
195,Sieben Leichtverletzte nach Auffahrunfall auf A5,Seven people with minor injuries after a rear-end collision on the A5.,Seven slightly injured in rear-end collision on A5
196,"Sieben Menschen sind bei einem Unfall mit vier Fahrzeugen auf der Autobahn 5 bei Hemsbach (Rhein-Neckar-Kreis) leicht verletzt worden, darunter zwei Kinder. Laut einer Mitteilung der Polizei war es am Samstag zu dem Auffahrunfall gekommen, als ein Autofahrer während eines leichten Rückstaus von hinten gegen einen Wagen stieß und ihn auf zwei weitere Autos schob. Die Vollsperrung der Fahrspuren in Richtung Heidelberg sei nach etwa eineinhalb Stunden aufgehoben worden.","Seven people were slightly injured in an accident involving four vehicles on the A5 motorway near Hemsbach (Rhein-Neckar-Kreis), including two children. According to a police report, the rear-end collision occurred on Saturday when a driver collided with a vehicle from behind during a slight traffic jam, pushing it into two other cars. The full closure of the lanes towards Heidelberg was lifted after around one and a half hours.","Seven people, including two children, were slightly injured in a four-car accident on Autobahn 5 near Hemsbach (Rhine-Neckar District). According to a police statement, the rear-end collision occurred on Saturday when a motorist crashed into a car from behind in light traffic, plowing it into two other cars. The lanes in the direction of Heidelberg were reopened after being closed for about an hour and a half."
200,"Die Finissage zu der Ausstellung ""Wandgebunden"" findet am Sonntag, 12. Februar, um 15 Uhr im Übergangsquartier des Marler Skulpturenmuseums in der Georg-Herwegh-Straße 63-67 statt. In drei Ausstellungsräumen ziehen jeweils zwei großformatige Wandgemälde die Aufmerksamkeit auf sich.","The finissage for the exhibition ""Wandgebunden"" will take place on Sunday, February 12, at 3 pm in the interim quarters of the Marl Sculpture Museum at Georg-Herwegh-Straße 63-67. In three exhibition rooms, two large-format wall paintings each draw attention to themselves.","The finale for the ""Wallbound"" exhibition will be held on Sunday, February 12th, at 3:00 pm in the transitional quarters of the sculpture museum in Marl located at Georg-Herwegh-Strasse 63-67. Two large-format murals in each of the three exhibition rooms will attract your attention."
202,Zur Finissage wird Dr. Friederike Schuler außerdem einen Vortrag zu wandgebundener Kunst im Dienst der Gemeinschaft halten. Anhand zahlreicher Bildbeispiele stellt sie die Besonderheiten der Wandmalerei aus der Weimarer Republik vor und fragt nach den Verbindungslinien zu dieser Kunstgattung in der Bundesrepublik mit Schwerpunkt im NRW der 1950er- bis 1970er-Jahre.,"For the finissage, Dr. Friederike Schuler will also give a lecture on wall-bound art in the service of the community. Using numerous visual examples, she will present the peculiarities of mural painting from the Weimar Republic and ask about the connections to this art form in the Federal Republic, with a focus on North Rhine-Westphalia in the 1950s to 1970s.","At the finale, Dr. Friederike Schuler will also give a lecture on wall-based art in the service of the community. With the aid of numerous example images, she will present the special features of mural paintings from the Weimar Republic and ask for connections between this art genre in the Federal Republic with a focus on North Rhine-Westphalia from the 1950s to the 1970s."
214,"""Bis ins hohe Alter war er ein wichtiger Ratgeber in unserer Partei, dessen Klugheit fehlen wird"".","""Until old age, he was an important advisor in our party, whose wisdom will be missed.""","""He was an important advisor in our party into his old age, and his wisdom will be missed."""
218,"Wie es in einem Bericht der Deutschen Presse-Agentur (dpa) heißt, habe Modrow den neuen Staat ""durchaus kritisch"" gesehen. Zu schnell sei die deutsche Einheit vollzogen worden, zu bedingungslos sei die DDR untergegangen, und zu einseitig sei sie als ""Unrechtsstaat"" verdammt worden, habe Modrow laut dpa in vielen Interviews kritisiert.","According to a report by the German Press Agency (dpa), Modrow had seen the new state ""quite critically"". The German unification had been implemented too quickly, the GDR had been abolished too unconditionally, and it had been condemned too one-sidedly as a ""dictatorship"", Modrow had criticized according to dpa in many interviews.","According to a report by the Deutsche Presse-Agentur (dpa), Modrow had taken a ""thoroughly critical"" view of the new state. German unity had been achieved too quickly, the GDR had gone down too unconditionally, and it had been condemned too one-sidedly as an ""unjust state,"" Modrow stated in many interviews, according to the dpa."
219,Was in der Nacht passiert ist,What happened during the night.,What happened at night
221,"Kiew - Die jüngste Welle russischer Raketenangriffe erzwingt erneut Notreparaturen am ukrainischen Energienetz. Doch auch die Ukraine greift russische Stellungen an. Mehrere Wärme- und Wasserkraftwerke seien beschädigt worden, sagte der Chef des Energieversorgers Ukrenerho, Wolodymyr Kudryzkyj, am Freitagabend im ukrainischen Fernsehen. Besonders schlecht sehe es mit der Stromversorgung im Gebiet Charkiw aus. Wegen der Instabilität im ukrainischen Stromnetz musste am AKW Chmelnyzkyj ein Reaktorblock abgeschaltet werden, in den Kernkraftwerken Riwne und Südukraine wurde die Produktion gedrosselt.","Kyiv - The latest wave of Russian missile attacks is forcing emergency repairs on the Ukrainian power grid again. But Ukraine is also attacking Russian positions. Several heat and hydroelectric power plants have been damaged, said the head of the energy supplier Ukrenerho, Volodymyr Kudrytskyi, on Friday evening on Ukrainian television. The power supply in the Kharkiv region is particularly bad. Due to the instability in the Ukrainian power grid, a reactor block had to be shut down at the Khmilnytskyi nuclear power plant, and production was reduced at the Rivne and South Ukraine nuclear power plants.","Kyiv - The latest wave of Russian missile strikes is again forcing emergency repairs to Ukraine's power grid. But Ukraine is also attacking Russian positions. Several thermal and hydroelectric power plants have been damaged, the head of the Ukrenergo power company, Volodymyr Kudrytskyi, said on Ukrainian television Friday evening. He disclosed that the power supply was particularly bad in the Kharkiv region. Due to the instability in the Ukrainian power grid, a reactor unit had to be shut down at the Khmelnytskyi Nuclear Power Plant, and production was cut at the Rivne and South Ukraine Nuclear Power Plants."
224,"Am 24. Februar wird seit einem Jahr Krieg herrschen. US-Präsident Joe Biden kündigte einen Besuch beim wichtigen Ukraine-Unterstützer Polen kurz vor dem Jahrestag an. Die Gefahr durch russische Raketenangriffe dauerte indes auch in der Nacht zu Samstag an. In der Hauptstadt Kiew wurde am späten Freitagabend zum fünften Mal für diesen Tag Luftalarm ausgelöst. ""Es droht ein Angriff mit Drohnen"", teilte die Militärverwaltung des Kiewer Gebietes mit. Kampfdrohnen iranischer Bauart wurden auch über den Gebieten Mykolajiw und Odessa im Süden gesichtet und abgeschossen.","On February 24, war will have been raging for a year. US President Joe Biden announced a visit to the important Ukraine supporter Poland shortly before the anniversary. The danger from Russian missile attacks, however, also continued into the night on Saturday. In the capital Kyiv, air raid alerts were sounded for the fifth time that day late on Friday evening. ""An attack with drones is threatened,"" the military administration of the Kyiv region reported. Iranian-made combat drones were also spotted and shot down over the Mykolaiv and Odesa regions in the south.","February 24th will mark one year of the war. U.S. President Joe Biden announced a visit to key Ukraine supporter Poland shortly before the anniversary. Meanwhile, the threat of Russian missile strikes continued into Saturday night. An air alert was sounded in the capital Kyiv late Friday night for the fifth time that day. ""There is a threat of a drone attack,"" the military administration of the Kyiv region announced. Iranian-made combat drones were also spotted and shot down over the Mykolaiv and Odessa regions in the south."
227,Sanierungsstau von 80 Milliarden Euro,Backlog of renovations worth 80 billion euros.,Renovation backlog of 80 billion euros
