index,original,translated,linguistic_convention_annotation
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","בנוסף צריך לזרוע שורת סלט שם כדי לשלב ירקות חתוכים בשני המקומות יש צוות מאומן על השקיה, הכנת ערוגות, והשתלה שזה 90% מהמיומנויות שאינן קציר.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence lacks a comma before ""שזה"" (which is) to separate the clauses properly.
```"
290,It's 2023 and I still see people with iPhones actively avoid using Apple Maps.,זה 2023 ואני עדיין רואה אנשים עם אייפונים נמנעים באופן פעיל משימוש באפל מפות.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing period at the end of the sentence.
```"
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","סקרן, שמרתי על ראש פתוח כדי להשוות כיצד גוגל מפות ואפל מפות משווים, על מכשיר האייפון שלי לבדיקה (המכשיר היומי שלי הוא מכשיר אנדרואיד, כך שזה נדיר שאני משתמש באייפון).","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The comma after ""משווים"" is unnecessary and disrupts the flow of the sentence.
```"
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,החוויה של הצורך לעקוב אחר הוראות הייתה הרבה יותר טובה ב-Apple Maps בהשוואה ל-Google Maps.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The use of hyphens in ""Apple Maps"" and ""Google Maps"" should be reconsidered as they are typically written without hyphens in Hebrew.
```"
298,Could it be that Google Maps got to market first?,האם ייתכן ש-Google Maps הגיע לשוק ראשון?,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The quotation marks around ""Google Maps"" are not correctly formatted in Hebrew. They should be Hebrew-style quotation marks („ ”) instead of English-style ("" "").
```"
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","אני נוטה לטובת אי שחרור זבל למשתמשי הקצה, ואפל פישלו בגדול עם אפל מפות כשהיא יצאה ב-2012.","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The comma after ""הקצה"" should be followed by a space for proper punctuation.
[Minor]: punctuation - The comma after ""זבל"" should be followed by a space for proper punctuation.
[Minor]: punctuation - The comma after ""בגדול"" should be followed by a space for proper punctuation.
```"
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,אבל זו האדמה שהופכת אותה לשומרת טובה של עושר כל עוד אתה חושב שהממשלה לא עומדת לשנות את המערכת שבה אנחנו חיים.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period for proper punctuation.
```"
307,A lot of ppl think that they literally own the earth when they buy a piece.,הרבה אנשים חושבים שהם ממש בעלים של כדור הארץ כשהם קונים חלק ממנו.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence lacks a period at the end.
```"
312,The land is temporary.,הארץ היא זמנית.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: None
```"
314,The land is very easily and quickly taken away by the government one day if they want to do that.,האדמה נלקחת בקלות ובמהירות על ידי הממשלה ביום אחד אם הם רוצים לעשות זאת.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period for proper punctuation.
```"
317,It has to be taken away one day.,זה צריך להילקח יום אחד.,"```
MQM annotations:
linguistic conventions errors:
Critical: no-error
Major: no-error
Minor: no-error
```"
318,That's why the Chinese only allow leases.,לכן הסינים מאפשרים רק חכירות.,"```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The sentence should end with a period for proper punctuation.
```"
319,They already ran out of land.,הם כבר נגמרו מהקרקע.,"```
MQM annotations:
linguistic conventions errors:
Critical: grammar - The phrase ""הם כבר נגמרו מהקרקע"" is ungrammatical in Hebrew. The verb ""נגמרו"" (ran out) is incorrectly used with ""הם"" (they) as the subject, leading to an ungrammatical sentence. A more appropriate construction would be ""אזלה להם הקרקע"" (the land has run out for them).
```"
320,"To success, the realization of dreams, friendship, to the simple but true!!","להצלחה, להגשמת חלומות, לחברות, לפשוט אך האמיתי!!","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The use of the exclamation marks is excessive and not necessary after each phrase.
```"
321,"To all the investors out there, I raise a toast to your success and the realization of your dreams.","לכל המשקיעים שם בחוץ, אני מרים כוסית להצלחתכם ולהגשמת חלומותיכם.","```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The comma should be placed before ""שם בחוץ"" to improve the flow of the sentence.
```"
323,"And to all my friends, new and old, let us cherish the simple but true things in life that bring us joy and fulfillment.","ולכל חבריי, חדשים וותיקים, נשמור על הדברים הפשוטים אך האמיתיים בחיים שמביאים לנו שמחה וסיפוק.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""ותיקים"" is unnecessary in Hebrew.
```"
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,אני לעיתים קרובות תוהה על היכולת האנושית להיות *כל כך* קשה עם עצמנו בעודנו מוצפים בכל כך הרבה ראיות למה אכזריות אמיתית נראית.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The asterisk (*) used for emphasis in the source text is not typically used in Hebrew for this purpose. In Hebrew, emphasis is usually conveyed through context or italics in written text.
```"
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,אבל להרגיע את הייאוש מהבלגן שלנו זה קריטי - כי זה נותן לנו יותר מרחב להתמודד עם ההריסות שמסביב.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The hyphen should be an em dash for proper punctuation in Hebrew.
```"
331,"Some programmers: ""Typing speed does not matter!""","חלק מהמתכנתים: ""מהירות הקלדה לא משנה!""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The exclamation mark should be placed inside the quotation marks in Hebrew, as it is part of the quoted statement.
```"
339,It is definitely more romance than filth.,זה בהחלט יותר רומנטיקה מאשר זוהמה.,"```
MQM annotations:
linguistic conventions errors:
Critical: no-error
Major: no-error
Minor: no-error
```"
342,I don't agree that #Mastodon is difficult to setup.,אני לא מסכים ש-#Mastodon קשה להתקנה.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The hyphen before ""#Mastodon"" should be an en dash or omitted, as it is not standard in Hebrew to use a hyphen in this context.
```"
343,"Common, it's really not that hard.",זה באמת לא כל כך קשה.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The sentence in Hebrew should end with a period for proper punctuation.
```"
347,If you stick to the default web interface it doesn't look and feel good (imho).,אם תדבק בממשק האינטרנט המוגדר כברירת מחדל זה לא נראה ומרגיש טוב (לדעתי).,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The parentheses around ""(לדעתי)"" should be replaced with brackets to match Hebrew conventions.
```"
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","אז, זה דורש קצת יותר מאמץ להיכנס לזה ואתה כנראה צריך אפליקציה טובה כדי לשפר את #UX.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The hashtag #UX should be followed by a space to separate it from the rest of the sentence.
```"
353,Forecasting: anticipating harms before they happen (even if by minutes),חיזוי: צפי לנזקים לפני שהם מתרחשים (אפילו אם זה בדקות).,"```
MQM annotations:
linguistic conventions errors:
[Major]: [Punctuation] - The period at the end of the sentence should be inside the parentheses in Hebrew, as it is in the English source.
```"
369,I work out alone in my bedroom without a spotter or even a weight rack.,אני מתאמן לבד בחדר השינה שלי בלי שותף או אפילו מתקן משקולות.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence lacks a period at the end, which is a punctuation error.
```"
370,Just me and a barbell with a bunch of weights.,רק אני ומוט משקולות עם ערימה של משקולות.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence should end with a period for proper punctuation.
```"
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.","אם אנסה לחשב את המשקל המקסימלי שאני יכול להרים בחזרה אחת, ייתכן שלא יהיו לי מספיק משקולות כדי להגיע למקסימום, או לחלופין זה עלול לפצוע אותי קשה/להרוג אותי.","```
MQM annotations:
linguistic conventions errors:
Major: Grammar - The phrase ""להרים בחזרה אחת"" is ungrammatical. The correct phrase should be ""להרים פעם אחת"" or ""בחזרה אחת"" should be omitted.
Minor: Punctuation - The slash in ""לפצוע אותי קשה/להרוג אותי"" should be replaced with ""או"" (or) for better readability in Hebrew.
```"
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,מעולם לא ראיתי אמא של מישהו מכינה את זה או שזה נדחף אליי במסיבה או שראיתי את זה מופיע יחד עם הרפתקאות הכנת רטבים של מישהו או ימי אפייה.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""מישהו"" (mishahu) to separate clauses for better readability.
```"
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","לאחר שעברנו רדיקליזציה כאן, אנחנו מהססים לקנות מכונת FAANG חדשה.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - ""FAANG"" should be in lowercase as ""faang"" to match the Hebrew linguistic convention for acronyms.
```"
389,So was it Epic that originated this?,אז האם זה היה אפיק שהתחיל את זה?,"```
MQM annotations:
linguistic conventions errors:
Critical: no-error
Major: no-error
Minor: punctuation - The sentence should end with a question mark to match the interrogative form of the source text.
```"
394,Is it so ephemeral then?,האם זה כל כך חולף אז?,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The punctuation mark should be a question mark at the end of the sentence.
```"
395,"Merely a ""catchphrase"" with no clear originator?","רק ""סיסמה"" ללא מחבר ברור?","```
MQM annotations:
linguistic conventions errors:
minor: punctuation - The quotation marks around ""סיסמה"" should be Hebrew style (״סיסמה״) instead of English style (""סיסמה"").
```"
399,Have now done a full round trip on the new ICNG train.,כעת עשיתי נסיעה הלוך ושוב מלאה על רכבת ה-ICNG החדשה.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The hyphen in ""רכבת ה-ICNG"" should be an en dash (–) according to Hebrew punctuation conventions.
```"
402,There's areas that could use some polish.,ישנם תחומים שיכולים להיעזר בליטוש.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation - The sentence should end with a period.
```"
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.","כלומר, היעדר מספיק פחים והיעדר שלטים שמסבירים את משמעות צבעי התאורה.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""כלומר"" is unnecessary in Hebrew and disrupts the flow slightly.
```"
404,"Fix those minor issues, and then can we have more of these please?","תקן את הבעיות הקטנות האלה, ואז נוכל לקבל עוד כאלה בבקשה?","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence should end with a period (""."") instead of a question mark (""?"").
```"
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,כללים של אחד ללקוח נשארים בתוקף כשאנו מנסים להבטיח שכל מי שעומד בתור יוכל להשיג לוח.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period for proper punctuation.
```"
407,"You can buy ONE of the boards listed above, not one of each.","אתה יכול לקנות לוח אחד מהרשומים למעלה, לא אחד מכל אחד.","```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
409,Yesterday I had the best time with my friend and former rabbi colleague.,אתמול היה לי הזמן הכי טוב עם חברי ועמיתי לשעבר הרב.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period.
```"
419,#FalconGameBooks,#פלקוןספרי־משחק,"```
MQM annotations:
linguistic conventions errors:
major: spelling - The translation ""#פלקוןספרי־משחק"" should be ""#פלקוןספרי-משחק"" with a regular hyphen instead of a Hebrew punctuation mark.
```"
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","בעלי שמונה העיניים נראים כצופים בך כשאתה מנחית את המעופף על האדמה האדומה, אך הם אינם נעים לעברך, למעשה הם חסרי תנועה כשאתה יוצא מהמעופף וצועד לאט לעברם.","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - Missing comma after ""בעלי שמונה העיניים"" to match the natural pause in the sentence.
[Minor]: punctuation - Missing comma after ""למעשה"" to separate the clauses more clearly.
```"
422,The rock beneath you gives way suddenly.,הסלע שמתחתיך מתמוטט פתאום.,"```
MQM annotations:
linguistic conventions errors:
Critical: no-error
Major: no-error
Minor: no-error
```"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","הסוף מהיר, כאשר מספר זוגות של ניבים מזריקים את הארס הקטלני שלהם והאוויר של דיסקרה מזהם את ריאותיך.","```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - Missing comma after ""הקטלני שלהם"" (their deadly venom) to separate the clauses for better readability.
```"
425,Nobody will ever know that you were the first human future traveller.,אף אחד לעולם לא ידע שהיית האדם הראשון שנסע לעתיד.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The sentence should end with a period (""."") in Hebrew as well: ""אף אחד לעולם לא ידע שהיית האדם הראשון שנסע לעתיד.""
```"
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.","בעלי שמונה העיניים נראים כמתבוננים, אך הם אינם נעים לעברך, למעשה הם חסרי תנועה כשאתה הולך לאט לעברם.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""מתבוננים"" should be replaced with a period to separate the two independent clauses.
```"
428,"You halt while still on the mound of crumbled rock and soil and speak to them, saying, 'I come in peace, as a friend.'","אתה עוצר בעודך על תל האבנים והאדמה המתפוררים ומדבר אליהם, ואומר, 'אני בא בשלום, כחבר.'","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before the quotation mark should be inside the quotation marks in Hebrew.
```"
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.","נראה שהם לא יכולים לשמוע אותך, לא כל שכן להבין, שכן המתרגם האוניברסלי שלך לא קולט תשובה.","```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The comma before ""שכן"" should be replaced with a period to separate the clauses more clearly.
```"
440,I plan on mixing it with a fine purple/lilac variegated cotton.,אני מתכנן לערבב את זה עם כותנה משובחת בצבע סגול/לילך מגוונת.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The slash between ""סגול/לילך"" should be replaced with a comma for better readability in Hebrew.
```"
441,But am not sure I have enough of the purple.,אבל אני לא בטוח שיש לי מספיק מהסגול.,"```
MQM annotations:
linguistic conventions errors:
Critical: no-error
Major: no-error
Minor: Grammar - The phrase ""אבל אני לא בטוח"" could be more naturally expressed as ""אני לא בטוח אם יש לי מספיק מהסגול"" to improve the grammatical flow.
```"
446,I have literally tried and dropped EVERY SINGLE ONE.,ניסיתי והפסקתי עם כל אחד ואחד מהם.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The Hebrew translation should end with a period to match the punctuation of the English source text.
```"
447,"And up until like two years ago, I had no idea until I checked my transcripts.","ועד לפני בערך שנתיים, לא היה לי מושג עד שבדקתי את התמלילים שלי.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""בערך שנתיים"" is unnecessary in Hebrew.
```"
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.","זה מרגש, מלחיץ, מתוח, וכל הדברים הטובים שאני אוהב בעבודה במשחקים.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""מתוח"" should be replaced with ""ו"" (and) to conform to Hebrew punctuation and conjunction rules.
```"
463,Came home on my lunch break to see this sitting outside uwu.,חזרתי הביתה בהפסקת הצהריים שלי וראיתי את זה יושב בחוץ uwu.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The Hebrew translation should have a period or another appropriate punctuation mark at the end of the sentence.
```"
475,Had a recent graduate artist take some critique badly tonight.,היה לי אמן שסיים לאחרונה את לימודיו שלקח ביקורת בצורה קשה הערב.,"```
MQM annotations:
linguistic conventions errors:
[Major]: [Word Order] - The phrase ""אמן שסיים לאחרונה את לימודיו"" should be reordered to ""אמן שסיים את לימודיו לאחרונה"" for better flow and clarity.
[Minor]: [Punctuation] - The sentence lacks a period at the end, which is necessary for proper punctuation.
```"
482,"So while composting and bloom scrolling are a wonderful reminder to look up, and be aware of life beyond the screen.",אז בזמן שקומפוסטינג וגלילת פריחה הם תזכורת נפלאה להרים את המבט ולהיות מודעים לחיים מעבר למסך.,"```
MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The sentence lacks a period at the end, which disrupts the flow of the text.
```"
483,It is as important to explore servers and IP addresses.,זה חשוב באותה מידה לחקור שרתים וכתובות IP.,"```
MQM annotations:
linguistic conventions errors:
no-error
```"
491,She did not look back.,היא לא הביטה לאחור.,"```
MQM annotations:
linguistic conventions errors:
Critical: no-error
Major: no-error
Minor: no-error
```"
492,He waited until he was in the darkness of the bunk room before he pulled the note out and read it in a beam of light coming through the blackout curtains.,הוא חיכה עד שהיה בחושך של חדר המיטות לפני שהוציא את הפתק וקרא אותו באלומת אור שחדרה דרך וילונות ההאפלה.,"```
MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The sentence lacks a period at the end, which disrupts the flow of the text.
```"
493,One block-printed word.,מילה,"```
MQM annotations:
linguistic conventions errors:
Critical: no-error
Major: no-error
Minor: capitalization - The word ""מילה"" should be capitalized to match the capitalization of the source text ""One block-printed word.""
```"
498,I'd particularly like to connect with more.,אני במיוחד רוצה להתחבר עם יותר.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [grammar] - The sentence structure is slightly awkward in Hebrew. A more natural phrasing would be ""אני רוצה במיוחד להתחבר עם יותר אנשים"" to improve the flow.
```"
499,Everyone with their hair on fire about CNN can thank Stephen Colbert for the hard right turn.,כולם עם השיער באש בגלל CNN יכולים להודות לסטיבן קולבר על הפנייה החדה ימינה.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence lacks a period at the end.
```"
