index,original,translated,terminology_annotation
319,They already ran out of land.,הם כבר נגמרו מהקרקע.,"```
MQM annotations:
Terminology errors:
Critical: WRONG TERM - The translation ""הם כבר נגמרו מהקרקע"" does not correctly convey the meaning of ""ran out of land."" The term ""נגמרו"" (ran out) is incorrectly applied to ""הם"" (they) instead of ""land,"" leading to a misunderstanding of the sentence. The correct translation should reflect that ""land"" is what has run out, not ""they.""
```"
320,"To success, the realization of dreams, friendship, to the simple but true!!","להצלחה, להגשמת חלומות, לחברות, לפשוט אך האמיתי!!","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""success"" was not translated as specified in the glossary.
Critical: TERM NOT APPLIED - The term ""realization of dreams"" was not translated as specified in the glossary.
Critical: TERM NOT APPLIED - The term ""friendship"" was not translated as specified in the glossary.
Critical: TERM NOT APPLIED - The term ""simple but true"" was not translated as specified in the glossary.
```"
321,"To all the investors out there, I raise a toast to your success and the realization of your dreams.","לכל המשקיעים שם בחוץ, אני מרים כוסית להצלחתכם ולהגשמת חלומותיכם.","```
MQM annotations:
Terminology errors:
no-error
```"
323,"And to all my friends, new and old, let us cherish the simple but true things in life that bring us joy and fulfillment.","ולכל חבריי, חדשים וותיקים, נשמור על הדברים הפשוטים אך האמיתיים בחיים שמביאים לנו שמחה וסיפוק.","```
MQM annotations:
Terminology errors:
None
```"
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,אני לעיתים קרובות תוהה על היכולת האנושית להיות *כל כך* קשה עם עצמנו בעודנו מוצפים בכל כך הרבה ראיות למה אכזריות אמיתית נראית.,"```
MQM annotations:
Terminology errors:
None
```"
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,אבל להרגיע את הייאוש מהבלגן שלנו זה קריטי - כי זה נותן לנו יותר מרחב להתמודד עם ההריסות שמסביב.,"```
MQM annotations:
Terminology errors:
None
```"
331,"Some programmers: ""Typing speed does not matter!""","חלק מהמתכנתים: ""מהירות הקלדה לא משנה!""","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""Typing speed"" should have been translated according to the glossary, but it was not applied in the translation.
```"
339,It is definitely more romance than filth.,זה בהחלט יותר רומנטיקה מאשר זוהמה.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""romance"" in the source text should be translated according to the glossary specification, which might not be ""רומנטיקה"" in Hebrew.
```"
342,I don't agree that #Mastodon is difficult to setup.,אני לא מסכים ש-#Mastodon קשה להתקנה.,"```
MQM annotations:
Terminology errors:
no-error
```"
343,"Common, it's really not that hard.",זה באמת לא כל כך קשה.,"```
MQM annotations:
Terminology errors:
None
```"
347,If you stick to the default web interface it doesn't look and feel good (imho).,אם תדבק בממשק האינטרנט המוגדר כברירת מחדל זה לא נראה ומרגיש טוב (לדעתי).,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""web interface"" should be translated according to the glossary specification.
```"
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","אז, זה דורש קצת יותר מאמץ להיכנס לזה ואתה כנראה צריך אפליקציה טובה כדי לשפר את #UX.","```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""#UX"" should have been translated as ""#חוויית משתמש"" according to the glossary specification.
```"
353,Forecasting: anticipating harms before they happen (even if by minutes),חיזוי: צפי לנזקים לפני שהם מתרחשים (אפילו אם זה בדקות).,"```
MQM annotations:
Terminology errors:
minor: TERM NOT APPLIED - The term ""Forecasting"" should be translated as ""תחזית"" instead of ""חיזוי"" according to the glossary.
```"
369,I work out alone in my bedroom without a spotter or even a weight rack.,אני מתאמן לבד בחדר השינה שלי בלי שותף או אפילו מתקן משקולות.,"```
MQM annotations:
Terminology errors:
no-error
```"
370,Just me and a barbell with a bunch of weights.,רק אני ומוט משקולות עם ערימה של משקולות.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""barbell"" is not translated according to the glossary specification. It should be translated as ""מוט משקולות"" in Hebrew, which is correctly applied in the translation.
```"
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.","אם אנסה לחשב את המשקל המקסימלי שאני יכול להרים בחזרה אחת, ייתכן שלא יהיו לי מספיק משקולות כדי להגיע למקסימום, או לחלופין זה עלול לפצוע אותי קשה/להרוג אותי.","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""one rep max"" was not translated according to the glossary specification. The translation should have used a specific term if provided in the glossary.
```"
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,מעולם לא ראיתי אמא של מישהו מכינה את זה או שזה נדחף אליי במסיבה או שראיתי את זה מופיע יחד עם הרפתקאות הכנת רטבים של מישהו או ימי אפייה.,"```
MQM annotations:
Terminology errors:
None
```"
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","לאחר שעברנו רדיקליזציה כאן, אנחנו מהססים לקנות מכונת FAANG חדשה.","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""FAANG"" should have been translated using the glossary specification, but it was not applied in the Hebrew translation.
```"
389,So was it Epic that originated this?,אז האם זה היה אפיק שהתחיל את זה?,"```
MQM annotations:
Terminology errors:
minor: TERM NOT APPLIED - The term ""Epic"" should be translated as ""Epic Games"" according to the glossary.
```"
394,Is it so ephemeral then?,האם זה כל כך חולף אז?,"```
MQM annotations:
Terminology errors:
no-error
```"
395,"Merely a ""catchphrase"" with no clear originator?","רק ""סיסמה"" ללא מחבר ברור?","```
MQM annotations:
Terminology errors:
no-error
```"
399,Have now done a full round trip on the new ICNG train.,כעת עשיתי נסיעה הלוך ושוב מלאה על רכבת ה-ICNG החדשה.,"```
MQM annotations:
Terminology errors:
Minor: WRONG TERM - The term ""ICNG"" should be capitalized as ""ICNG"" in Hebrew to match the source and maintain consistency with the glossary specification.
```"
402,There's areas that could use some polish.,ישנם תחומים שיכולים להיעזר בליטוש.,"```
MQM annotations:
Terminology errors:
no-error
```"
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.","כלומר, היעדר מספיק פחים והיעדר שלטים שמסבירים את משמעות צבעי התאורה.","```
MQM annotations:
Terminology errors:
no-error
```"
404,"Fix those minor issues, and then can we have more of these please?","תקן את הבעיות הקטנות האלה, ואז נוכל לקבל עוד כאלה בבקשה?","```
MQM annotations:
Terminology errors:
no-error
```"
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,כללים של אחד ללקוח נשארים בתוקף כשאנו מנסים להבטיח שכל מי שעומד בתור יוכל להשיג לוח.,"```
MQM annotations:
Terminology errors:
critical: TERM NOT APPLIED - The term ""board"" should have been translated as ""לוח אם"" (motherboard) if referring to a specific type of board, or another specific term if referring to a different type of board, depending on the context. The translation ""לוח"" (board) is too generic and doesn't apply the specific glossary term.
```"
407,"You can buy ONE of the boards listed above, not one of each.","אתה יכול לקנות לוח אחד מהרשומים למעלה, לא אחד מכל אחד.","```
MQM annotations:
Terminology errors:
no-error
```"
409,Yesterday I had the best time with my friend and former rabbi colleague.,אתמול היה לי הזמן הכי טוב עם חברי ועמיתי לשעבר הרב.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""former rabbi colleague"" should be translated using the glossary term ""רב לשעבר"" instead of ""עמיתי לשעבר הרב"".
```"
419,#FalconGameBooks,#פלקוןספרי־משחק,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation ""#פלקוןספרי־משחק"" should have been ""#פלקוןספרי-משחק"" without the hyphen being a special character.
```"
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","בעלי שמונה העיניים נראים כצופים בך כשאתה מנחית את המעופף על האדמה האדומה, אך הם אינם נעים לעברך, למעשה הם חסרי תנועה כשאתה יוצא מהמעופף וצועד לאט לעברם.","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""Repnids"" should have been translated according to the glossary, but it was not applied in the Hebrew translation.
```"
422,The rock beneath you gives way suddenly.,הסלע שמתחתיך מתמוטט פתאום.,"```
MQM annotations:
Terminology errors:
no-error
```"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","הסוף מהיר, כאשר מספר זוגות של ניבים מזריקים את הארס הקטלני שלהם והאוויר של דיסקרה מזהם את ריאותיך.","```
MQM annotations:
Terminology errors:
no-error
```"
425,Nobody will ever know that you were the first human future traveller.,אף אחד לעולם לא ידע שהיית האדם הראשון שנסע לעתיד.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""future traveller"" was not translated using a specific glossary term, if it exists, and should be checked against the glossary for compliance.
```"
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.","בעלי שמונה העיניים נראים כמתבוננים, אך הם אינם נעים לעברך, למעשה הם חסרי תנועה כשאתה הולך לאט לעברם.","```
MQM annotations:
Terminology errors:
Major: TERM NOT APPLIED - The term ""Repnids"" was not applied in the translation. It should have been transliterated or translated according to the glossary specification if available.
```"
428,"You halt while still on the mound of crumbled rock and soil and speak to them, saying, 'I come in peace, as a friend.'","אתה עוצר בעודך על תל האבנים והאדמה המתפוררים ומדבר אליהם, ואומר, 'אני בא בשלום, כחבר.'","```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""mound"" should be translated according to the glossary specification, but it is not highlighted as a glossary entry in the Hebrew translation.
```"
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.","נראה שהם לא יכולים לשמוע אותך, לא כל שכן להבין, שכן המתרגם האוניברסלי שלך לא קולט תשובה.","```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""Universal Translator"" should be translated according to the glossary specification if it exists. If no specific glossary term exists, this might not be an error.
```"
440,I plan on mixing it with a fine purple/lilac variegated cotton.,אני מתכנן לערבב את זה עם כותנה משובחת בצבע סגול/לילך מגוונת.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""variegated"" should be translated according to the glossary, but it is not applied in the translation.
```"
441,But am not sure I have enough of the purple.,אבל אני לא בטוח שיש לי מספיק מהסגול.,"```
MQM annotations:
Terminology errors:
None
```"
446,I have literally tried and dropped EVERY SINGLE ONE.,ניסיתי והפסקתי עם כל אחד ואחד מהם.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""literally"" was not translated in the Hebrew text.
```"
447,"And up until like two years ago, I had no idea until I checked my transcripts.","ועד לפני בערך שנתיים, לא היה לי מושג עד שבדקתי את התמלילים שלי.","```
MQM annotations:
Terminology errors:
minor: TERM NOT APPLIED - The term ""transcripts"" should be translated as ""גיליונות ציונים"" instead of ""תמלילים"" according to the glossary.
```"
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.","זה מרגש, מלחיץ, מתוח, וכל הדברים הטובים שאני אוהב בעבודה במשחקים.","```
MQM annotations:
Terminology errors:
no-error
```"
463,Came home on my lunch break to see this sitting outside uwu.,חזרתי הביתה בהפסקת הצהריים שלי וראיתי את זה יושב בחוץ uwu.,"```
MQM annotations:
Terminology errors:
no-error
```"
475,Had a recent graduate artist take some critique badly tonight.,היה לי אמן שסיים לאחרונה את לימודיו שלקח ביקורת בצורה קשה הערב.,"```
MQM annotations:
Terminology errors:
None
```

In this translation segment, there are no terminology errors related to glossary entries. The translation accurately reflects the source text, and the terminology used is appropriate and consistent with the context."
482,"So while composting and bloom scrolling are a wonderful reminder to look up, and be aware of life beyond the screen.",אז בזמן שקומפוסטינג וגלילת פריחה הם תזכורת נפלאה להרים את המבט ולהיות מודעים לחיים מעבר למסך.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""bloom scrolling"" was not translated according to the glossary specification.
```"
483,It is as important to explore servers and IP addresses.,זה חשוב באותה מידה לחקור שרתים וכתובות IP.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""IP addresses"" should be translated as ""כתובות אייפי"" according to the glossary, but it was translated as ""כתובות IP"".
```"
491,She did not look back.,היא לא הביטה לאחור.,"```
MQM annotations:
Terminology errors:
None
```"
492,He waited until he was in the darkness of the bunk room before he pulled the note out and read it in a beam of light coming through the blackout curtains.,הוא חיכה עד שהיה בחושך של חדר המיטות לפני שהוציא את הפתק וקרא אותו באלומת אור שחדרה דרך וילונות ההאפלה.,"```
MQM annotations:
Terminology errors:
None
```"
493,One block-printed word.,מילה,"```
MQM annotations:
Terminology errors:
critical: TERM NOT APPLIED - The translation ""מילה"" does not reflect the glossary term ""block-printed word.""
```"
498,I'd particularly like to connect with more.,אני במיוחד רוצה להתחבר עם יותר.,"```
MQM annotations:
Terminology errors:
None
```"
499,Everyone with their hair on fire about CNN can thank Stephen Colbert for the hard right turn.,כולם עם השיער באש בגלל CNN יכולים להודות לסטיבן קולבר על הפנייה החדה ימינה.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""CNN"" should remain as ""CNN"" in Hebrew, as it is a proper noun and does not require translation or transliteration.
```"
