index,original,translated,terminology_annotation
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.",すなわち、十分なゴミ箱の不足と、照明の色の意味を説明する標識の不足です。,"```
MQM annotations:
Terminology errors:
no-error
```"
405,I won't be sad to see the end of the ICM or DDZ stock.,ICMやDDZ株の終わりを見ても悲しくはありません。,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The glossary term ""stock"" was not applied in the translation. The term ""株"" is used, which is a general term for ""stock"" in Japanese, but if there is a specific glossary term that should be used, it needs to be applied.
```"
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,お客様お一人様につき一つまでのルールは、並んでいる全ての方がボードを手に入れられるようにするために維持されています。,"```
MQM annotations:
Terminology errors:
None
```"
411,Such friendships transcend differences.,そのような友情は違いを超越します。,"```
MQM annotations:
Terminology errors:
no-error
```"
412,We all have stories to tell.,私たちは皆、語るべき物語を持っています。,"```
MQM annotations:
Terminology errors:
no-error
```"
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",ただ、どういうわけか、この場面をいわば悪いスタートで始めてしまったように感じます。,"```
MQM annotations:
Terminology errors:
None
```"
418,Will still linger a bit longer on here and think about whether I should migrate at all.,ここにもう少し長く留まって、移行すべきかどうか考えます。,"Based on the provided source and translation, let's evaluate for any terminology errors:

Source (English):  
_Will still linger a bit longer on here and think about whether I should migrate at all._

Translation (Japanese):  
_ここにもう少し長く留まって、移行すべきかどうか考えます._

In this case, there are no highlighted glossary entries, so there are no terminology errors to annotate. The translation appears to be accurate with respect to the source text.

```
MQM annotations:
Terminology errors:
None
```"
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,レプニッドが地表の下にトンネルを掘り、あなたはその下の洞窟で数百のレプニッドの体が沸騰する塊に落ち込む。,"```
MQM annotations:
Terminology errors:
None
```"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.",終わりは迅速であり、いくつもの牙が致命的な毒を注入し、ディスクラの空気があなたの肺を汚染します。,"```
MQM annotations:
Terminology errors:
Critical: WRONG TERM - The term ""Dyskra"" should be translated as ""ディスクラ"" in Japanese, but it is not highlighted as a glossary entry in the translation.
```"
425,Nobody will ever know that you were the first human future traveller.,誰もあなたが最初の人間の未来旅行者であったことを知ることはありません。,"```
MQM annotations:
Terminology errors:
None
```"
426,You land the flyer nose upward on the side of the slag heap and climb out.,あなたはフライヤーを鼻先を上に向けてスラグの山の側面に着陸させ、降りる。,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""flyer"" should be translated according to the glossary specification, but it is not applied in the translation.
```"
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.",八つ目のレプニッドは見ているようですが、あなたに向かって動くことはなく、実際にはあなたがゆっくりと彼らに向かって歩いても動かずにいます。,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""Repnids"" should have been translated as ""レプニッド"" in Japanese, but it is not highlighted as a glossary term in the translation.
```"
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.",彼らはあなたの声を聞くことができないようです、ましてや理解することもできません。あなたのユニバーサルトランスレーターは何の応答も拾いません。,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""Universal Translator"" should have been translated according to the glossary specification.
```"
430,You decide to use your Psychic Awareness to contact them mentally.,あなたは精神的な意識を使って彼らと心で連絡を取ることに決める。,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""Psychic Awareness"" should be translated according to the glossary specification, but it is not applied in the translation.
```"
436,"#today I have coffee, sunshine and quiet time!",今日はコーヒーと日差しと静かな時間があります！,"```
MQM annotations:
Terminology errors:
major: WRONG TERM - The translation of ""quiet time"" as ""静かな時間"" is not compliant with the glossary specification. It should be translated according to the glossary term if specified.
```"
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,私は、主に細かく紡がれているが、所々に塊がある不均一に紡がれた銀灰色の糸を見つけました。,"```
MQM annotations:
Terminology errors:
None
```

In this case, there are no terminology errors related to the glossary entries in the provided translation. The translation accurately reflects the source text's meaning and terminology."
441,But am not sure I have enough of the purple.,しかし、紫色が十分あるかどうかはわからない。,"```
MQM annotations:
Terminology errors:
None
```"
446,I have literally tried and dropped EVERY SINGLE ONE.,私は文字通りすべて試してみて、すべてやめました。,"```
MQM annotations:
Terminology errors:
None
```"
447,"And up until like two years ago, I had no idea until I checked my transcripts.",そして約2年前まで、自分の成績証明書を確認するまで全く知りませんでした。,"```
MQM annotations:
Terminology errors:
None
```"
448,The literature class hatred is even worse: I love to read.,文学の授業の嫌悪感はさらにひどい：私は読書が大好きです。,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""class hatred"" should have been translated according to the glossary specification, but it was not applied in the translation.
```"
450,"My home is comfortable and wonderful and I am happy there, but I have to be somewhere else in order to chill enough to read fiction during the day without feeling guilty.",私の家は快適で素晴らしく、そこで幸せですが、日中に罪悪感なく小説を読むためには、他の場所にいる必要があります。,"```
MQM annotations:
Terminology errors:
None
```

Explanation: The provided translation does not contain any terminology errors related to glossary entries. The translation accurately reflects the source text, and there are no issues with glossary terms being incorrectly applied, inflected, or capitalized."
451,It's like I'm on holidays and therefore am doing what one does on holidays.,まるで休暇中のようで、だから休暇中にすることをしている。,"```
MQM annotations:
Terminology errors:
None
```"
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.",それに加えて、ここではこの2晩、家で寝るほどよく眠れていないし、見知らぬ環境にいるだけでペースを保つのが難しく、物の場所を覚えておかなければならないので、少し#MECFSの症状が出てしまう。,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""#MECFS"" in the source text should have been retained as ""#MECFS"" in the Japanese translation. The hashtag and term are specific and should not be translated or altered.
```"
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.",ゲーム業界で働くことの興奮や緊張、ストレス、そして私が大好きなすべての良いことです。,"```
MQM annotations:
Terminology errors:
None
```

In this translation, there are no terminology errors related to glossary entries. The translation correctly conveys the intended meaning of the source text, and there are no issues with the application or context of any glossary terms."
458,Will a community blossom around the user-generated content piece of the game?,ユーザー生成コンテンツの部分を中心にコミュニティが発展するでしょうか？,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""user-generated content"" should be translated as ""ユーザー生成コンテンツ"" according to the glossary, which is correctly applied in the translation. No terminology error is present.
```"
466,So I finally watched #Heartstopper,ついに「#Heartstopper」を見ました。,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""Heartstopper"" should be translated as ""ハートストッパー"" according to the glossary specification.
```"
467,Was it overly cute to the point of being twee?,それは甘すぎて、気取りすぎていましたか？,"```
MQM annotations:
Terminology errors:
no-error
```"
471,But did I love it?,でも、それを愛していたのか？,"```
MQM annotations:
Terminology errors:
no-error
```"
476,"In part, because they'd be taught badly.",一部には、彼らが下手に教えられるからです。,"```
MQM annotations:
Terminology errors:
None
```"
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",しかし、問題に対して言い訳をせず、ただ修正することが重要です。特に、リードが変更を必要としているときのプロダクションでは。,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""production"" should be translated as ""プロダクション"" according to the glossary, but it is not highlighted as such in the Japanese translation.
```"
479,"Every artist has been there, made the same mistakes.",すべてのアーティストがそこにいて、同じ間違いを犯してきました。,"```
MQM annotations:
Terminology errors:
None
```

In this case, there are no terminology errors in the translation. The translation correctly uses the term ""アーティスト"" for ""artist,"" and there are no issues with glossary terms that need annotation."
484,Watch seeds being sown & cultivated (and not randomly scattered) by good peeps.,良い人々によって種が蒔かれ、耕されるのを見守る（無作為にばら撒かれるのではなく）。,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""seeds"" should be translated according to the glossary specification, but it is not highlighted or translated correctly in the target text.
```"
488,"Jami slipped the note to him when they passed each other on the path, just before the dog watch.",ジャミは犬番の直前に道ですれ違ったときに彼にメモを渡した。,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""dog watch"" should have been translated according to the glossary specification, but it was not applied in the translation.
```"
