index,original,zero_shot_translation,reference_translation
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,私は、主に細かく紡がれているが、所々に塊がある不均一に紡がれた銀灰色の糸を見つけました。,紡ぎムラのあるシルバーグレーの毛糸をみつけたんだけど、ほとんどは細く紡がれていてツブツブがあるんです。
441,But am not sure I have enough of the purple.,しかし、紫色が十分あるかどうかはわからない。,でも、紫色のは足りるかどうか。
446,I have literally tried and dropped EVERY SINGLE ONE.,私は文字通りすべて試してみて、すべてやめました。,本当に一生懸命やってみたけど、どの単位も全部落とした。
447,"And up until like two years ago, I had no idea until I checked my transcripts.",そして約2年前まで、自分の成績証明書を確認するまで全く知りませんでした。,２年くらい前までまったくわからず、成績表を見て気づいた。
448,The literature class hatred is even worse: I love to read.,文学の授業の嫌悪感はさらにひどい：私は読書が大好きです。,文学の授業はますます嫌いになったけれど、本を読むことは大好きだ。
450,"My home is comfortable and wonderful and I am happy there, but I have to be somewhere else in order to chill enough to read fiction during the day without feeling guilty.",私の家は快適で素晴らしく、そこで幸せですが、日中に罪悪感なく小説を読むためには、他の場所にいる必要があります。,私の家は居心地がよくて素晴らしいし、家にいるのが好きだけど、日中に罪悪感なく小説が読めるぐらい落ち着くためにはどこか他の場所に行かなくちゃいけない。
451,It's like I'm on holidays and therefore am doing what one does on holidays.,まるで休暇中のようで、だから休暇中にすることをしている。,休暇中みたいな感じなので、人が休みの日にすることをしている。
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.",それに加えて、ここではこの2晩、家で寝るほどよく眠れていないし、見知らぬ環境にいるだけでペースを保つのが難しく、物の場所を覚えておかなければならないので、少し#MECFSの症状が出てしまう。,この二晩、ここでは家にいるときのように良く眠れなかったし、自分のペースを保ちづらく、どこに何があるか良くわからない見知らぬ環境にいるというだけで、少し#慢性疲労症候群の症状が出てしまった。
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.",ゲーム業界で働くことの興奮や緊張、ストレス、そして私が大好きなすべての良いことです。,ワクワクしたり、イライラしたり、ストレスも感じるけど、ゲーム作りのいいところばかりだ。
458,Will a community blossom around the user-generated content piece of the game?,ユーザー生成コンテンツの部分を中心にコミュニティが発展するでしょうか？,ゲームのユーザー生成コンテンツの部分で、コミュニティは活発になるだろうか。
466,So I finally watched #Heartstopper,ついに「#Heartstopper」を見ました。,やっと#ハートストッパーを見たよ
467,Was it overly cute to the point of being twee?,それは甘すぎて、気取りすぎていましたか？,あまりにキュートすぎてキュン死しそうになったよね？
471,But did I love it?,でも、それを愛していたのか？,でもおもしろかった？
476,"In part, because they'd be taught badly.",一部には、彼らが下手に教えられるからです。,伝わり方がまずかったせいもある。
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",しかし、問題に対して言い訳をせず、ただ修正することが重要です。特に、リードが変更を必要としているときのプロダクションでは。,ただ、製作途中でやり方を変えなきゃいけないときとかは特に、言い訳しないで問題点をすぐ修正することは大切だ。
479,"Every artist has been there, made the same mistakes.",すべてのアーティストがそこにいて、同じ間違いを犯してきました。,どんなアーティストも通る道だし、みんな同じような間違いをしている。
484,Watch seeds being sown & cultivated (and not randomly scattered) by good peeps.,良い人々によって種が蒔かれ、耕されるのを見守る（無作為にばら撒かれるのではなく）。,良い人たちが種を植えたり（適当にばらまくのではなく）土を耕したりする様子を見てみるといい。
488,"Jami slipped the note to him when they passed each other on the path, just before the dog watch.",ジャミは犬番の直前に道ですれ違ったときに彼にメモを渡した。,ジェイミーは勤務シフトに入るちょっと前、小道ですれ違ったときに、彼にこっそりとメモを渡した。
