index,original,translated,linguistic_convention_annotation
333,"Me extracting functionality of my #Axum projects into shared libraries: ""Hold my keyboard"" :partyparrot: :helix: :ferrisdance:",私が#Axumプロジェクトの機能を共有ライブラリに抽出しているとき: 「キーボードを持ってて」 :partyparrot: :helix: :ferrisdance:,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The quotation marks around ""キーボードを持ってて"" should be full-width Japanese quotation marks 「」 instead of English quotation marks """".
```"
337,The prompt this week on Revelations is Stay up all night.,今週のRevelationsのテーマは「一晩中起きていること」です。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The quotation marks around 「一晩中起きていること」 should be full-width Japanese quotation marks to match the linguistic conventions of Japanese text.
```"
339,It is definitely more romance than filth.,それは間違いなく汚れよりもロマンスです。,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation - The sentence should end with a period for proper punctuation.
```"
341,"Also one day I am totally gonna do the mile high orgasm, maybe not with a str",またいつか、マイルハイオーガズムを絶対にやってみるつもりです。ストレートの人とは限りませんが。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence ends with a period, but it should be an ellipsis to match the unfinished thought in the source text.
```"
345,"I wish there was a ""who to follow"" recommendation somehow.",「フォローする人」のおすすめがあればいいのに。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The use of quotation marks 「」 is not necessary in this context in Japanese.
```"
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.",それに取り組むにはもう少し努力が必要で、おそらく#UXを改善するための良いアプリが必要です。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The use of the comma after ""必要で"" is missing, which would improve the readability of the sentence.
```"
354,"Interventions: knowledge about things we can do to create change, within some confidence bounds",介入：ある程度の信頼範囲内で変化を生み出すためにできることについての知識。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The colon after ""介入"" should be replaced with a full-width colon ""："", which is the correct punctuation mark in Japanese for this context.
```"
360,He's here and he's going to say this stuff no matter what.,彼はここにいて、何があってもこのことを言うつもりです。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""いて"" is not necessary in Japanese and disrupts the natural flow of the sentence.
```"
362,It's very underwhelming at the moment.,現時点では非常に期待外れです。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
363,"The ""MusicLM Demo"" is mildly interesting.",「MusicLMデモ」はやや興味深いです。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The quotation marks around ""MusicLMデモ"" should be in Japanese style, using 「」 instead of """".
```"
368,"It's weird doing weightlifting but also having no real clue what your one-rep-max is, cus that's one of the key ways people track their progress.",ウェイトリフティングをしているのに、自分のワンレップマックスが何なのか本当に分からないのは変な感じです。これは進捗を追跡する主要な方法の一つだからです。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence-ending punctuation should be a period, not a Japanese full stop (。) to maintain consistency with the English source.
```"
369,I work out alone in my bedroom without a spotter or even a weight rack.,私は自分の寝室で一人でトレーニングをしており、スポッターやウェイトラックもありません。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma before ""スポッター"" is unnecessary in Japanese punctuation conventions.
```"
370,Just me and a barbell with a bunch of weights.,私とバーベルとたくさんの重りだけ。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation would benefit from a comma between ""バーベル"" and ""たくさんの重り"" to improve clarity.
```"
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.",自分のワンレップマックスを計算しようとすると、最大限の重さを持っていないかもしれないし、逆にそれが原因で重傷を負ったり命を落としたりする可能性があります。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period (。) to follow Japanese punctuation conventions.
```"
375,I swear burrata didn't exist five years ago,5年前にはブラータなんて存在しなかったと誓います。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period (。) instead of a Japanese comma (、) for proper punctuation.
```"
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,誰かのお母さんがそれを作るのを見たことも、パーティーで押し付けられたことも、誰かのソース作りや焼き菓子の日にそれが登場するのを見たこともありませんでした。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The Japanese translation uses a comma (、) where a period (。) could be more appropriate to separate the clauses for better readability.
```"
384,Does anyone have a Linux tablet they love?,誰かお気に入りのLinuxタブレットを持っていますか？,"```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The sentence should end with a question mark to match the interrogative form of the source text.
```"
385,"This would be mainly for web browsing, occasional email, and some games.",これは主にウェブ閲覧、時々のメール、およびいくつかのゲームのためです。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The use of commas in the list ""ウェブ閲覧、時々のメール、およびいくつかのゲーム"" is inconsistent with Japanese punctuation norms, where commas are often omitted in such simple lists.
```"
388,"A bad game is bad forever.""",悪いゲームは永遠に悪い。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The Japanese translation should end with a period (。) instead of a full stop (.). 
```"
389,So was it Epic that originated this?,それを始めたのはエピックですか？,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The question mark should be a full-width question mark (？) to match Japanese punctuation conventions.
```"
390,We can keep going.,続けることができます。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [grammar] - The translation ""続けることができます"" is grammatically correct, but it is slightly more formal than necessary for the context. A more natural translation would be ""続けられます"" or ""続けよう"" depending on the intended tone.
```"
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",GamePro 1997年11月号の以前の問題には、はるかに曖昧な引用があります。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""GamePro 1997年11月号の以前の問題には"" is missing, which would help clarify the sentence structure.
```"
401,Esp the carriages with the bigger windows.,特に大きな窓のある車両。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Missing punctuation at the end of the sentence.
```"
402,There's areas that could use some polish.,磨きをかけるべき部分があります。,"```
MQM annotations:
linguistic conventions errors:
Minor: Grammar - The phrase ""磨きをかけるべき部分があります"" is grammatically correct, but the use of ""部分があります"" can be considered slightly awkward or less natural in Japanese. A more natural phrasing might be ""磨きをかけるべきところがあります.""
```"
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.",すなわち、十分なゴミ箱の不足と、照明の色の意味を説明する標識の不足です。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence ends with ""です"" which is a copula and typically does not require a period in Japanese. However, the period is not incorrect, just a stylistic choice.
```"
405,I won't be sad to see the end of the ICM or DDZ stock.,ICMやDDZ株の終わりを見ても悲しくはありません。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period for proper punctuation.
```"
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,お客様お一人様につき一つまでのルールは、並んでいる全ての方がボードを手に入れられるようにするために維持されています。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The comma after ""ルールは"" should be replaced with a period to separate the two independent clauses properly.
```"
411,Such friendships transcend differences.,そのような友情は違いを超越します。,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The period at the end of the sentence is missing.
```"
412,We all have stories to tell.,私たちは皆、語るべき物語を持っています。,"```
MQM annotations:
linguistic conventions errors:
Critical: no-error
Major: no-error
Minor: no-error
```"
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",ただ、どういうわけか、この場面をいわば悪いスタートで始めてしまったように感じます。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""ただ"" is unnecessary in Japanese punctuation conventions.
```"
418,Will still linger a bit longer on here and think about whether I should migrate at all.,ここにもう少し長く留まって、移行すべきかどうか考えます。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period for proper punctuation.
```"
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,レプニッドが地表の下にトンネルを掘り、あなたはその下の洞窟で数百のレプニッドの体が沸騰する塊に落ち込む。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The sentence should end with a period (。) to follow Japanese punctuation conventions.
```"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.",終わりは迅速であり、いくつもの牙が致命的な毒を注入し、ディスクラの空気があなたの肺を汚染します。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""迅速であり"" is unnecessary in Japanese.
```"
425,Nobody will ever know that you were the first human future traveller.,誰もあなたが最初の人間の未来旅行者であったことを知ることはありません。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
426,You land the flyer nose upward on the side of the slag heap and climb out.,あなたはフライヤーを鼻先を上に向けてスラグの山の側面に着陸させ、降りる。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: grammar - The phrase ""鼻先を上に向けて"" (nose upward) is slightly awkward in Japanese. A more natural phrasing might be ""機首を上に向けて"" (with the nose pointing upward).
```"
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.",八つ目のレプニッドは見ているようですが、あなたに向かって動くことはなく、実際にはあなたがゆっくりと彼らに向かって歩いても動かずにいます。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""ようですが"" should be a period to separate the two independent clauses.
```"
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.",彼らはあなたの声を聞くことができないようです、ましてや理解することもできません。あなたのユニバーサルトランスレーターは何の応答も拾いません。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""ようです"" should be replaced with a period to separate the two independent clauses properly.
```"
430,You decide to use your Psychic Awareness to contact them mentally.,あなたは精神的な意識を使って彼らと心で連絡を取ることに決める。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence lacks a period at the end, which is a punctuation error.
```"
436,"#today I have coffee, sunshine and quiet time!",今日はコーヒーと日差しと静かな時間があります！,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The use of the exclamation mark at the end of the sentence may be considered informal or overly emphatic for a simple declarative sentence in Japanese.
```"
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,私は、主に細かく紡がれているが、所々に塊がある不均一に紡がれた銀灰色の糸を見つけました。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The comma after ""主に細かく紡がれているが"" is unnecessary and disrupts the flow of the sentence.
```"
441,But am not sure I have enough of the purple.,しかし、紫色が十分あるかどうかはわからない。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma after ""しかし"" is unnecessary in Japanese and should be removed for better punctuation convention.
```"
446,I have literally tried and dropped EVERY SINGLE ONE.,私は文字通りすべて試してみて、すべてやめました。,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation - The sentence should end with a period to follow standard punctuation conventions.
```"
447,"And up until like two years ago, I had no idea until I checked my transcripts.",そして約2年前まで、自分の成績証明書を確認するまで全く知りませんでした。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma should be placed after ""そして"" to correctly separate the introductory phrase from the main clause.
```"
448,The literature class hatred is even worse: I love to read.,文学の授業の嫌悪感はさらにひどい：私は読書が大好きです。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The colon should be a full-width colon (：) in Japanese text for consistency with Japanese punctuation conventions.
```"
450,"My home is comfortable and wonderful and I am happy there, but I have to be somewhere else in order to chill enough to read fiction during the day without feeling guilty.",私の家は快適で素晴らしく、そこで幸せですが、日中に罪悪感なく小説を読むためには、他の場所にいる必要があります。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""素晴らしく"" should be a period to separate the two independent clauses.
```"
451,It's like I'm on holidays and therefore am doing what one does on holidays.,まるで休暇中のようで、だから休暇中にすることをしている。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""ようで"" is unnecessary and disrupts the natural flow of the sentence.
```"
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.",それに加えて、ここではこの2晩、家で寝るほどよく眠れていないし、見知らぬ環境にいるだけでペースを保つのが難しく、物の場所を覚えておかなければならないので、少し#MECFSの症状が出てしまう。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""いないし"" is missing, which affects the natural flow of the sentence.
[Minor]: [punctuation] - The comma after ""難しく"" is missing, which affects the natural flow of the sentence.
```"
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.",ゲーム業界で働くことの興奮や緊張、ストレス、そして私が大好きなすべての良いことです。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation should have a comma after ""ストレス"" to separate the items in the list more clearly.
```"
458,Will a community blossom around the user-generated content piece of the game?,ユーザー生成コンテンツの部分を中心にコミュニティが発展するでしょうか？,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence should end with a question mark (？) instead of a full-width period (。) to match the interrogative nature of the source text.
```"
466,So I finally watched #Heartstopper,ついに「#Heartstopper」を見ました。,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation - The use of quotation marks should be consistent. In Japanese, it is more common to use 「」 or 『』 for titles instead of the English-style quotation marks.
```"
467,Was it overly cute to the point of being twee?,それは甘すぎて、気取りすぎていましたか？,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence ends with a question mark, which is appropriate for a question, but the Japanese translation uses a period instead.
```"
471,But did I love it?,でも、それを愛していたのか？,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation - The use of the question mark in ""でも、それを愛していたのか？"" is correct, but the sentence could be more naturally expressed with a different structure, such as ""でも、それを愛していたのかな？"" to better capture the introspective tone of the original English question.
```"
476,"In part, because they'd be taught badly.",一部には、彼らが下手に教えられるからです。,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The comma after ""一部には"" is unnecessary in Japanese punctuation conventions.
```"
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",しかし、問題に対して言い訳をせず、ただ修正することが重要です。特に、リードが変更を必要としているときのプロダクションでは。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma should be placed after ""重要です"" to separate the clauses more clearly.
```"
479,"Every artist has been there, made the same mistakes.",すべてのアーティストがそこにいて、同じ間違いを犯してきました。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma after ""いて"" is unnecessary in Japanese and disrupts the natural flow of the sentence.
```"
484,Watch seeds being sown & cultivated (and not randomly scattered) by good peeps.,良い人々によって種が蒔かれ、耕されるのを見守る（無作為にばら撒かれるのではなく）。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The parentheses are not necessary around the phrase ""無作為にばら撒かれるのではなく"" and disrupt the flow of the sentence.
```"
488,"Jami slipped the note to him when they passed each other on the path, just before the dog watch.",ジャミは犬番の直前に道ですれ違ったときに彼にメモを渡した。,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The Japanese translation should include a comma after ""道で"" to improve readability and flow.
```"
