index,original,translated,accuracy_annotation
211,Grafana looks pretty.,グラファナはきれいに見えます。,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The translation ""きれいに見えます"" suggests that Grafana ""looks clean"" or ""appears neat,"" which may not fully capture the intended meaning of ""pretty"" as aesthetically pleasing.
[Major]: accuracy/mistranslation - None
[Minor]: accuracy/mistranslation - None
```"
213,"So with a new #FFXIV raid tier approaching, I've long been thinking ""man, I'd like to try proper raiding, but Party Finder sounds like a mess, and I'm never gonna find a static that'll have me.""",新しい#FFXIVレイド層が近づいているので、「ちゃんとしたレイドをやってみたいけど、パーティーファインダーは混乱しそうだし、自分を受け入れてくれる固定メンバーは見つからないだろうな」とずっと考えていました。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/addition - The phrase ""ちゃんとした"" (proper) is added in the translation, which is not explicitly present in the source text. However, it does not significantly alter the meaning.
```"
214,"So I thought, screw it!",だから、もういいや！,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""だから、もういいや！"" does not accurately convey the meaning of ""screw it!"" which implies a stronger sense of frustration or resignation than the Japanese translation suggests.
[Major]: [accuracy/mistranslation] - None
[Minor]: [accuracy/mistranslation] - None
```"
216,"Full of people too anxious to try joining a raid static, with no expectations of being good at all!",レイドの固定に参加するのを試すのが不安な人々でいっぱいで、全く上手くなる期待はありません！,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The phrase ""with no expectations of being good at all"" is mistranslated as ""全く上手くなる期待はありません"" which implies ""no expectation of becoming good,"" rather than ""no expectation of being good.""
[Major]: accuracy/mistranslation - The term ""raid static"" is translated as ""レイドの固定,"" which may not accurately convey the concept of a ""raid static"" in gaming contexts, where it refers to a consistent group for raids.
[Minor]: accuracy/addition - None
```"
219,I was a voracious reader in my youth.,若い頃、私は貪欲な読書家でした。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""voracious reader"" as ""貪欲な読書家"" may not fully capture the connotation of ""voracious,"" which implies an intense eagerness or enthusiasm for reading. ""貪欲"" can imply greediness, which might not convey the same positive enthusiasm.
[Minor]: [accuracy/error_subcategory] - None
```"
227,They're not gonna talk about this on Bloomberg!,彼らはこれについてブルームバーグで話さないだろう！,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""彼らはこれについてブルームバーグで話さないだろう！"" suggests a certainty that ""they will not talk about this on Bloomberg,"" whereas the source text's use of ""not gonna"" implies a prediction or expectation rather than certainty.
[Major]: [accuracy/mistranslation] - None
[Minor]: [accuracy/mistranslation] - None
```"
228,"But if Spotify has a good quarter, they will.",しかし、もしSpotifyが良い四半期を迎えれば、彼らはそうするでしょう。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""they will"" as ""彼らはそうするでしょう"" does not fully capture the conditional nature implied by the source text. The source suggests a future action contingent on a good quarter, which is not clearly conveyed in the translation.
[Minor]: [accuracy/error_subcategory] - None
```"
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,彼らに全国の空洞化し腐敗した都市を再生させましょう。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The word ""again"" is omitted in the translation, which changes the meaning by removing the implication that this is a repeated action.
[Major]: [accuracy/mistranslation] - ""腐敗した"" (corrupted) is not an accurate translation for ""decaying,"" which refers to physical deterioration rather than moral or ethical corruption.
[Minor]: [accuracy/mistranslation] - None
```"
231,These people want to improve their lives.,これらの人々は自分たちの生活を改善したいと思っています。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/addition] - The phrase ""と思っています"" (think) is added, which is not present in the source text and does not improve the translation.
[Minor]: [accuracy/error_subcategory] - None
```"
234,"I am so tired of the headlines claiming that ""Remote work is dead."" or that ""Remote work was a failed experiment.""",「リモートワークは終わった」や「リモートワークは失敗した実験だった」と主張する見出しには本当にうんざりしています。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits the phrase ""I am so tired of,"" which conveys the speaker's frustration and emotional state.
[Major]: [accuracy/mistranslation] - The translation of ""Remote work was a failed experiment"" as 「リモートワークは失敗した実験だった」 is slightly off as it doesn't capture the nuance of ""was"" as a past experiment, implying it is no longer considered valid.
[Minor]: [accuracy/addition] - None
```"
240,"It enables people to work in comfortable spaces and not stuffy, noisy offices.",それにより、人々は窮屈で騒がしいオフィスではなく、快適な空間で働くことができます。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/addition] - The translation includes ""窮屈で"" (cramped), which is not present in the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
243,To just ignore these facts is wrong.,これらの事実を無視することは間違っています。,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The translation omits the word ""just,"" which emphasizes the act of ignoring the facts as particularly wrong.
[Major]: None
[Minor]: None
```"
248,"Parker referred to abortion, and modern urban women's impulse to delay having children for their careers' sake.",パーカーは中絶と、現代の都市部の女性がキャリアのために子供を持つことを遅らせる衝動について言及した。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""modern"" from ""modern urban women,"" which is crucial for understanding the context.
[Major]: [accuracy/mistranslation] - The phrase ""for their careers' sake"" is mistranslated as ""キャリアのために"" which means ""for the sake of career,"" losing the possessive aspect of ""their careers.""
[Minor]: [accuracy/addition] - None
```"
255,It took years of changing my life and working hard but finally...,人生を変え、一生懸命働くのに何年もかかりましたが、ついに...,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/addition] - The phrase ""人生を変え"" (changing my life) is present in the Japanese translation but not explicitly in the English source text. The source implies a change but does not state it directly.
[Minor]: [accuracy/error_subcategory] - None
```"
264,I will zip the lining into my cycle jacket - just in case I need it inside.,サイクルジャケットの裏地をジップで取り付けます。念のために。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""into my cycle jacket"" is omitted, which changes the meaning of the sentence.
[Major]: [accuracy/mistranslation] - The translation ""取り付けます"" implies attaching, which does not fully capture the meaning of ""zip the lining into"" as it lacks the notion of zipping.
[Minor]: [accuracy/addition] - The phrase ""念のために"" translates to ""just in case,"" but the placement at the end of the sentence slightly changes the emphasis compared to the source text.
```"
266,This is for Wikipedia's component library (OOUI).,これはWikipediaのコンポーネントライブラリ（OOUI）のためのものです。,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The translation ""これはWikipediaのコンポーネントライブラリ（OOUI）のためのものです。"" implies that it is specifically ""for"" Wikipedia's component library, whereas the source text ""This is for Wikipedia's component library (OOUI)"" suggests it is a part of or related to the library, not exclusively for it.
[Major]: accuracy/addition - None
[Minor]: accuracy/omission - None
```"
270,"We create a detached temp parent, install MO there, and observe it becoming detached (thus attached elsewhere).",一時的な親を作成し、そこにMOをインストールし、それが切り離される（つまり、他の場所に接続される）様子を観察します。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""切り離される"" (becomes detached) does not accurately convey the meaning of ""becoming detached (thus attached elsewhere)"" as it omits the implication of being attached elsewhere.
[Major]: [accuracy/omission] - The phrase ""thus attached elsewhere"" is omitted in the translation, which is crucial for understanding the full context of the detachment.
[Minor]: [accuracy/addition] - None
```"
276,He's just absolutely ripped from tearing around my office twice a day.,彼は1日に2回私のオフィスを駆け回っているので、完全に引き締まっています。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""absolutely,"" which emphasizes the extent of being ""ripped.""
[Major]: [accuracy/mistranslation] - ""完全に引き締まっています"" translates to ""completely toned,"" which does not fully capture the nuance of ""absolutely ripped.""
[Minor]: [accuracy/addition] - None
```"
278,It makes me so happy to see him thriving.,彼が成功しているのを見るととても嬉しいです。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The word ""thriving"" is translated as ""成功している"" which means ""succeeding"" or ""being successful."" While similar, ""thriving"" implies flourishing or prospering, which is slightly different in nuance.
[Minor]: [accuracy/error_subcategory] - None
```"
285,Last week got a ton done and feeling much better about field items.,先週はたくさんのことを終えて、フィールドアイテムについてずっと良い気分です。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - ""フィールドアイテム"" (field items) is a mistranslation of ""field items"" in the context of the source text, which likely refers to tasks or activities in a field or work setting, not literal items.
[Major]: [accuracy/omission] - The phrase ""feeling much better"" is not fully captured in the translation. The translation ""ずっと良い気分です"" implies a general good feeling but does not convey the improvement aspect (""much better"") from the source text.
[Minor]: [accuracy/addition] - None
```"
286,"All collards, kale, chard is transplanted.",すべてのコラード、ケール、チャードは移植されました。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The source text includes ""is transplanted,"" which is not accurately reflected in the translation. The translation uses the past tense ""移植されました"" (was transplanted), which changes the meaning.
[Major]: [accuracy/mistranslation] - The translation uses the past tense ""移植されました"" (was transplanted), which does not accurately reflect the present tense ""is transplanted"" in the source text.
[Minor]: [accuracy/addition] - None
```"
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items",また、サラダ用の列をそこに植えて、カットグリーンを統合する必要があります。灌漑、ベッドの準備、移植について訓練を受けたクルーがいるので、非収穫スキル項目の90%をカバーしています。,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The source text mentions ""to integrate cut greens,"" which is omitted in the translation, leading to a loss of important meaning.
[Major]: accuracy/mistranslation - ""サラダ用の列をそこに植えて"" translates to ""plant a row for salad there,"" which does not accurately convey ""seed a salad row there.""
[Minor]: accuracy/addition - ""カバーしています"" (covers) is an addition that is not present in the source text and does not improve the translation.
```"
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,Apple Mapsと比較してGoogle Mapsでの道順をたどる経験ははるかに優れていました。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation reverses the comparison, stating that the experience on Google Maps was superior, whereas the source states it was superior on Apple Maps.
[Major]: [accuracy/addition] - The phrase ""と比較して"" (compared to) is added in a way that changes the intended meaning of the comparison.
[Minor]: [accuracy/omission] - None
```"
295,Apple Maps wins.,アップルマップが勝利。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""アップルマップが勝利"" translates back to ""Apple Maps is victorious,"" which is not an exact match for ""Apple Maps wins."" The nuance of ""wins"" as a simple present tense action is not fully captured.
[Minor]: [accuracy/error_subcategory] - None
```"
302,"That said, I'm biased.",とはいえ、私は偏っています。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""とはいえ、私は偏っています"" accurately reflects the source text ""That said, I'm biased."" There are no accuracy errors present.
[Major]: [accuracy/mistranslation] - None
[Minor]: [accuracy/mistranslation] - None
```"
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,しかし、政府が私たちの生活するシステムを変えないと考える限り、それが富の良い蓄えとなるのは土地です。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation changes the focus by stating ""それが富の良い蓄えとなるのは土地です"" (it is the land that becomes a good storer of wealth), while the source emphasizes ""it's the land that makes it a good storer of wealth.""
[Major]: [accuracy/omission] - The phrase ""for as long as you think"" is omitted, which is crucial to understanding the condition under which the land is a good storer of wealth.
[Minor]: None
```"
309,In China you can only lease land.,中国では土地を借りることしかできません。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/addition - The phrase ""ことしかできません"" translates to ""can only do,"" which adds an unnecessary emphasis not present in the source text. The source text simply states ""you can only lease land,"" without implying a restriction on actions.
```"
311,The government can change these policies whenever it wants.,政府はこれらの政策をいつでも変更することができます。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/error_subcategory] - None
[Minor]: [accuracy/addition] - The phrase ""ことができます"" (can do) is an addition that is not strictly necessary, as the source text implies ability without explicitly stating it.
```"
312,The land is temporary.,土地は一時的です。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""土地は一時的です"" implies that the land itself is temporary, which is a mistranslation. The source text ""The land is temporary"" could mean the ownership or use of the land is temporary, not the land itself.
[Major]: [accuracy/omission] - None
[Minor]: [accuracy/addition] - None
```"
318,That's why the Chinese only allow leases.,それが中国人が賃貸契約のみを許可する理由です。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""the Chinese"" to ""中国人"" (Chinese people) is not entirely accurate. The source text refers to ""the Chinese"" in a broader sense, likely meaning the Chinese government or authorities, rather than individual Chinese people.
[Minor]: [accuracy/error_subcategory] - None
```"
322,Let us continue to work together towards creating a brighter future for all.,私たち皆のために、より明るい未来を創造するために共に働き続けましょう。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/addition] - The phrase ""私たち皆のために"" (for all of us) is an addition that does not appear in the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,自分に対してこれほどまでに厳しくなれる人間の能力に驚くことがよくありますが、実際の残酷さがどのようなものかを示す証拠がこれほど多くある中で。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""while inundated by so much evidence"" is omitted, which is crucial for understanding the context of the statement.
[Major]: [accuracy/mistranslation] - The translation ""自分に対してこれほどまでに厳しくなれる"" translates to ""can be so strict with oneself,"" which does not fully capture the nuance of ""be so down on oneself,"" implying self-deprecation rather than strictness.
[Minor]: [accuracy/addition] - The phrase ""どのようなものかを示す"" (showing what it looks like) is an addition that is not present in the source text.
```"
326,"To agonize over personal failure & guilt in a world where ""success"" is so often bestowed on people responsible for the most reprehensible acts...",個人的な失敗や罪悪感に苦しむことは、「成功」が最も非道な行為を行った人々に与えられることが多い世界において…。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation does not capture the full meaning of ""people responsible for the most reprehensible acts,"" as it only states ""people who performed the most reprehensible acts"" (最も非道な行為を行った人々). This misses the nuance of responsibility, which can include indirect involvement.
[Major]: [accuracy/omission] - The phrase ""in a world where"" is not fully captured in the translation. The translation uses ""世界において"" (in the world), which omits the conditional or contextual nuance of ""where"" in the source text.
[Minor]: [accuracy/addition] - None
```"
332,"or ""Modal editors are useless today"" :morty:",または「モーダルエディターは今日役に立たない」,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The emoticon "":morty:"" is omitted, which might convey a tone or context that is missing in the translation.
[Major]: [accuracy/mistranslation] - The translation ""役に立たない"" means ""useless"" but does not capture the implied sarcasm or humor that might be conveyed by the emoticon "":morty:"" in the source text.
[Minor]: [accuracy/addition] - None
```"
333,"Me extracting functionality of my #Axum projects into shared libraries: ""Hold my keyboard"" :partyparrot: :helix: :ferrisdance:",私が#Axumプロジェクトの機能を共有ライブラリに抽出しているとき: 「キーボードを持ってて」 :partyparrot: :helix: :ferrisdance:,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The translation omits the playful phrase ""Hold my keyboard,"" which is a key part of the source text's meaning.
[Major]: none
[Minor]: none
```"
337,The prompt this week on Revelations is Stay up all night.,今週のRevelationsのテーマは「一晩中起きていること」です。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""Stay up all night"" as 「一晩中起きていること」 is not entirely accurate. The phrase should convey the idea of staying awake all night, which is more accurately translated as 「一晩中起きている」 without the 「こと」.
[Minor]: [accuracy/error_subcategory] - None
```"
339,It is definitely more romance than filth.,それは間違いなく汚れよりもロマンスです。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""汚れ"" (filth) implies a physical dirtiness, whereas the source ""filth"" suggests something morally or socially unclean, which is not accurately captured.
[Major]: [accuracy/mistranslation] - The phrase ""間違いなく"" (definitely) could be considered a mistranslation as it does not fully convey the comparative nature of ""more romance than filth"" in the source.
[Minor]: [accuracy/addition] - None
```"
341,"Also one day I am totally gonna do the mile high orgasm, maybe not with a str",またいつか、マイルハイオーガズムを絶対にやってみるつもりです。ストレートの人とは限りませんが。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The source text mentions ""maybe not with a str,"" which implies uncertainty about the partner's sexual orientation, but this nuance is not fully captured in the translation.
[Major]: [accuracy/mistranslation] - The translation ""ストレートの人とは限りませんが"" implies that the partner might not be straight, which is a slightly different nuance from the source's ""maybe not with a str,"" which suggests uncertainty or incompleteness.
[Minor]: [accuracy/addition] - None
```"
345,"I wish there was a ""who to follow"" recommendation somehow.",「フォローする人」のおすすめがあればいいのに。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The source text includes ""recommendation"" which is omitted in the translation.
[Minor]: [accuracy/error_subcategory] - None
```"
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.",それに取り組むにはもう少し努力が必要で、おそらく#UXを改善するための良いアプリが必要です。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - The phrase ""to get into it"" is not accurately reflected in the translation. The Japanese translation ""それに取り組むには"" suggests ""to work on it"" rather than ""to get into it,"" which implies starting or engaging with something.
```"
354,"Interventions: knowledge about things we can do to create change, within some confidence bounds",介入：ある程度の信頼範囲内で変化を生み出すためにできることについての知識。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""within some confidence bounds"" is omitted, which is crucial for understanding the scope and reliability of the interventions.
[Major]: [accuracy/mistranslation] - The translation of ""Interventions"" as ""介入"" might not fully capture the broader meaning of interventions in the context of creating change, as ""介入"" can imply interference or involvement rather than proactive measures.
[Minor]: [accuracy/mistranslation] - None
```"
360,He's here and he's going to say this stuff no matter what.,彼はここにいて、何があってもこのことを言うつもりです。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""no matter what"" is omitted in the translation, which is crucial to conveying the source's meaning.
[Major]: [accuracy/mistranslation] - The translation ""何があってもこのことを言うつもりです"" does not fully capture the certainty implied by ""he's going to say this stuff no matter what.""
[Minor]: [accuracy/addition] - None
```"
362,It's very underwhelming at the moment.,現時点では非常に期待外れです。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""非常に期待外れです"" (very disappointing) does not fully capture the meaning of ""underwhelming,"" which implies something is less impressive than expected rather than outright disappointing.
[Minor]: [accuracy/error_subcategory] - None
```"
363,"The ""MusicLM Demo"" is mildly interesting.",「MusicLMデモ」はやや興味深いです。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""mildly interesting"" to ""やや興味深い"" is slightly off. ""やや"" can mean ""somewhat"" or ""slightly,"" which might not fully capture the nuance of ""mildly"" in English. A more accurate translation could be ""少し興味深い"" or ""控えめに興味深い.""
[Minor]: [accuracy/error_subcategory] - None
```"
368,"It's weird doing weightlifting but also having no real clue what your one-rep-max is, cus that's one of the key ways people track their progress.",ウェイトリフティングをしているのに、自分のワンレップマックスが何なのか本当に分からないのは変な感じです。これは進捗を追跡する主要な方法の一つだからです。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The source text mentions ""cus that's one of the key ways people track their progress,"" which is omitted in the translation. The translation only states ""これは進捗を追跡する主要な方法の一つだからです"" without the context of ""people.""
[Minor]: [accuracy/mistranslation] - The phrase ""having no real clue"" is translated as ""本当に分からない,"" which could be interpreted as ""truly not knowing"" rather than ""having no real clue,"" which implies uncertainty or lack of precise knowledge.
```"
369,I work out alone in my bedroom without a spotter or even a weight rack.,私は自分の寝室で一人でトレーニングをしており、スポッターやウェイトラックもありません。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The source text specifies ""without a spotter or even a weight rack,"" but the translation omits ""even,"" which emphasizes the lack of a weight rack.
[Minor]: [accuracy/error_subcategory] - None
```"
370,Just me and a barbell with a bunch of weights.,私とバーベルとたくさんの重りだけ。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""a bunch of"" which modifies ""weights"" in the source text, affecting the emphasis on the quantity of weights.
[Minor]: [accuracy/error_subcategory] - None
```"
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.",自分のワンレップマックスを計算しようとすると、最大限の重さを持っていないかもしれないし、逆にそれが原因で重傷を負ったり命を落としたりする可能性があります。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""最大限の重さを持っていないかもしれない"" suggests not possessing the maximum weight, which is a mistranslation. The source implies not owning enough weights to reach the one rep max, not the maximum possible weight.
[Major]: [accuracy/mistranslation] - The phrase ""逆にそれが原因で重傷を負ったり命を落としたりする可能性があります"" translates to ""conversely, it could cause serious injury or death,"" which slightly misrepresents the source's implication that attempting to find the one rep max could lead to injury or death, not that the lack of weights could cause this.
[Minor]: [accuracy/omission] - The translation omits the nuance of ""try and figure out"" which suggests an attempt or effort to calculate the one rep max.
```"
375,I swear burrata didn't exist five years ago,5年前にはブラータなんて存在しなかったと誓います。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - The translation ""ブラータなんて存在しなかったと誓います"" implies a stronger assertion than the source text. The phrase ""I swear"" in English is more about expressing disbelief or surprise, whereas the Japanese translation suggests a more definitive statement.
[Minor]: None
```"
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,誰かのお母さんがそれを作るのを見たことも、パーティーで押し付けられたことも、誰かのソース作りや焼き菓子の日にそれが登場するのを見たこともありませんでした。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""shoved at me"" is omitted in the translation, which affects the understanding of the source text.
[Major]: [accuracy/mistranslation] - The translation of ""saucemaking escapades"" as ""ソース作り"" does not fully capture the playful or adventurous connotation of ""escapades.""
[Minor]: [accuracy/addition] - The addition of ""焼き菓子の日"" (baking days) is not present in the source text and slightly alters the context.
```"
384,Does anyone have a Linux tablet they love?,誰かお気に入りのLinuxタブレットを持っていますか？,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/addition] - The word ""お気に入り"" (favorite) is added, which is not present in the source text and changes the meaning.
[Minor]: [accuracy/error_subcategory] - None
```"
385,"This would be mainly for web browsing, occasional email, and some games.",これは主にウェブ閲覧、時々のメール、およびいくつかのゲームのためです。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The source text mentions ""occasional email,"" but the translation uses ""時々のメール,"" which accurately reflects the source. However, there is no major omission.
[Minor]: [accuracy/mistranslation] - The phrase ""some games"" is translated as ""いくつかのゲーム,"" which is accurate. There are no minor mistranslations.
```"
388,"A bad game is bad forever.""",悪いゲームは永遠に悪い。,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The translation ""悪いゲームは永遠に悪い"" does not accurately convey the meaning of ""A bad game is bad forever."" The phrase ""永遠に悪い"" implies that the game is inherently bad for eternity, which is not the intended meaning. The source suggests that once a game is considered bad, it remains bad in perception, not that it is inherently bad forever.
[Major]: accuracy/omission - None
[Minor]: accuracy/addition - None
```"
389,So was it Epic that originated this?,それを始めたのはエピックですか？,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - The translation ""それを始めたのはエピックですか？"" implies that Epic ""started"" something, whereas the source text ""So was it Epic that originated this?"" is asking if Epic was the originator. The nuance of ""originated"" is not fully captured by ""始めた,"" which typically means ""started.""
```"
390,We can keep going.,続けることができます。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""続けることができます"" means ""We can continue"" or ""We are able to continue,"" which is a mistranslation of ""We can keep going."" The source implies ongoing action rather than just the ability to continue.
[Major]: [accuracy/addition] - None
[Minor]: [accuracy/omission] - None
```"
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",GamePro 1997年11月号の以前の問題には、はるかに曖昧な引用があります。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""far more"" which indicates the degree of ambiguity in the quote.
[Major]: [accuracy/mistranslation] - ""以前の問題"" is translated as ""earlier issue,"" but ""問題"" means ""problem"" or ""issue"" in the sense of a matter or topic, not a magazine issue.
[Minor]: [accuracy/mistranslation] - None
```"
401,Esp the carriages with the bigger windows.,特に大きな窓のある車両。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""with the bigger windows,"" which is an important part of the source text.
[Major]: [accuracy/mistranslation] - The translation does not accurately convey the comparative aspect of ""bigger windows,"" which implies a comparison to other windows.
[Minor]: [accuracy/addition] - None
```"
402,There's areas that could use some polish.,磨きをかけるべき部分があります。,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The source text mentions ""areas"" in plural, but the translation does not reflect this, leading to a loss of important meaning.
[Major]: accuracy/mistranslation - The phrase ""could use some polish"" is translated as ""磨きをかけるべき部分があります,"" which implies a stronger necessity than the original phrase, altering the intended meaning.
[Minor]: accuracy/addition - None
```"
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.",すなわち、十分なゴミ箱の不足と、照明の色の意味を説明する標識の不足です。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""to explain the significance of the lighting colours,"" which is crucial for understanding the source text.
[Major]: [accuracy/mistranslation] - The phrase ""照明の色の意味を説明する"" translates to ""explain the meaning of the lighting colors,"" which is slightly different from ""explain the significance of the lighting colours"" in the source text, but it still conveys the general idea.
[Minor]: [accuracy/addition] - None
```"
405,I won't be sad to see the end of the ICM or DDZ stock.,ICMやDDZ株の終わりを見ても悲しくはありません。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""ICMやDDZ株の終わりを見ても悲しくはありません"" does not accurately convey the meaning of ""I won't be sad to see the end of the ICM or DDZ stock."" The phrase ""終わりを見ても"" suggests ""even if I see the end,"" which implies a conditional situation, whereas the source text is a definitive statement about not being sad about the end of the stocks.
[Minor]: [accuracy/error_subcategory] - None
```"
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,お客様お一人様につき一つまでのルールは、並んでいる全ての方がボードを手に入れられるようにするために維持されています。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/addition - The phrase ""全ての"" (all) is an addition that is not present in the source text and does not improve the translation.
```"
411,Such friendships transcend differences.,そのような友情は違いを超越します。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```

The translation ""そのような友情は違いを超越します。"" accurately conveys the meaning of the source text ""Such friendships transcend differences."" There are no accuracy errors present in the translation."
