index,original,translated,terminology_annotation
56,"""That [1 percent cut] is supposed to be motivation and leverage to get 12 separate bills done,"" Massie told Newsweek. ""So, I think we could do a one-year CR, we can argue, and then we hit that tiny little bump in the road, then hopefully everybody's motivated to come to their senses. That's the way I would do it.""","ذلك [القطع بنسبة 1 في المائة] من المفترض أن يكون حافزًا ورافعة للقيام بـ 12 مشروع قانون منفصل""، كما قال ماسي لـ نيوزويك. ""لذلك، أعتقد أننا يمكن أن نقوم بتمديد التمويل المؤقت لمدة عام واحد، ويمكننا المناقشة، وبعد ذلك نصطدم بتلك الزيادة الصغيرة في الطريق، ثم نأمل أن يكون الجميع مدفوعين للعودة إلى رشدهم. هذا هو الطريق الذي كنت سأسلكه.""","MQM annotations:
Terminology Errors:
minor: TERM NOT APPLIED - The glossary term ""leverage"" should have been translated as ""رافعة"" instead of ""حافزًا ورافعة"".
minor: WRONG TERM - The glossary term ""bump in the road"" should have been translated more idiomatically, such as ""عقبة صغيرة"" instead of ""الزيادة الصغيرة في الطريق""."
57,Regulators Approve New Bitcoin ETFs in Watershed Moment for Crypto,تنظيمون يوافقون على صناديق الاستثمار المتداولة الجديدة للبيتكوين في لحظة فاصلة للعملات المشفرة.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""Bitcoin ETFs"" should have been translated as ""صناديق الاستثمار المتداولة للبيتكوين"" instead of ""صناديق الاستثمار المتداولة الجديدة للبيتكوين"".
[minor]: [WRONG TERM] - The term ""Regulators"" should have been translated as ""الجهات التنظيمية"" instead of ""تنظيمون"".
[minor]: [WRONG TERM] - The term ""Crypto"" should have been translated as ""العملات المشفرة"" instead of ""العملات المشفرة""."
58,"The Securities and Exchange Commission begrudgingly approved exchange-traded funds that directly hold bitcoin Wednesday, a move long-awaited by fans of digital currencies and criticized by financial watchdogs skeptical of the crypto industry.",هيئة الأوراق المالية والبورصة وافقت بحرقة على صناديق المتداولة في البورصة التي تحتفظ مباشرة بالبيتكوين يوم الأربعاء، وهو تحرك طال انتظاره من قبل مؤيدي العملات الرقمية وانتقده المراقبون الماليون المشكوكون في صناعة التشفير.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""exchange-traded funds"" should be translated as ""صناديق المتداولة في البورصة"" instead of ""صناديق المتداولة في البورصة"".
[major]: [TERM NOT APPLIED] - The term ""crypto industry"" should be translated as ""صناعة التشفير"" instead of ""صناعة التشفير"".
[minor]: [WRONG TERM] - The term ""begrudgingly"" should be translated as ""بتحفظ"" instead of ""بحرقة""."
59,"The commission authorized 10 exchange-traded funds, or ETFs, that invest in bitcoin, including funds proposed by giants such as Blackrock and Fidelity as well as by smaller financial companies.",تم تفويض اللجنة بـ 10 صناديق استثمار متداولة في البورصة، أو صناديق ETF، التي تستثمر في البيتكوين، بما في ذلك الصناديق المقترحة من قبل شركات عملاقة مثل بلاك روك وفيديلتي وكذلك من قبل شركات مالية أصغر.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""exchange-traded funds"" should have been translated as ""صناديق استثمار متداولة في البورصة"" instead of ""صناديق استثمار متداولة في البورصة، أو صناديق ETF"".
[minor]: [WRONG TERM] - The term ""ETFs"" should have been translated as ""صناديق استثمار متداولة في البورصة"" instead of ""صناديق ETF""."
60,"""While we approved the listing and trading of certain spot Bitcoin ETP shares today, we did not approve or endorse Bitcoin,"" SEC Chair Gary Gensler said in a statement. ""Investors should remain cautious about the myriad risks associated with Bitcoin and products whose value is tied to crypto.""","""بينما وافقنا على إدراج وتداول بعض أسهم صناديق المؤشرات المتداولة للبيتكوين الفوري اليوم، لم نوافق على البيتكوين أو ننصح به،"" قال رئيس هيئة الأوراق المالية والبورصات غاري جينسلر في بيان. ""ينبغي على المستثمرين أن يظلوا حذرين من المخاطر المتعددة المرتبطة بالبيتكوين والمنتجات التي قيمتها مرتبطة بالعملات المشفرة.""","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""spot Bitcoin ETP shares"" should have been translated as ""أسهم صناديق المؤشرات المتداولة للبيتكوين الفوري"" instead of ""أسهم صناديق المؤشرات المتداولة للبيتكوين"".
minor: WRONG TERM - The term ""crypto"" should have been translated as ""العملات المشفرة"" instead of ""العملات المشفرة""."
62,"""Importantly, today's Commission action is cabined to ETPs holding one non-security commodity, bitcoin. It should in no way signal the Commission's willingness to approve listing standards for crypto asset securities. Nor does the approval signal anything about the Commission's views as to the status of other crypto assets under the federal securities laws or about the current state of non-compliance of certain crypto asset market participants with the federal securities laws,"" Gensler said.",هذا الإجراء من قبل اللجنة اليوم مقتصر على صناديق المؤشرات المتداولة التي تحتفظ بسلعة واحدة غير أمنية، وهي البيتكوين. وهذا لا ينبئ بأي شكل من الأشكال عن استعداد اللجنة لإقرار معايير إدراج للأوراق المالية المشفرة. كما أن الموافقة لا تشير إلى أي شيء عن آراء اللجنة بشأن وضع الأصول المشفرة الأخرى بموجب قوانين الأوراق المالية الفيدرالية أو عن الحالة الحالية لعدم الامتثال لبعض المشاركين في سوق الأصول المشفرة مع قوانين الأوراق المالية الفيدرالية.,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""صناديق المؤشرات المتداولة"" (Exchange-Traded Funds) is not accurately translated as ""ETPs"" (Exchange-Traded Products).
major: TERM NOT APPLIED - The term ""الأوراق المالية المشفرة"" (Crypto Asset Securities) is not accurately translated as ""crypto asset securities"".
minor: WRONG TERM - The term ""الأصول المشفرة"" (Crypto Assets) is inconsistently translated as ""الأصول المشفرة الأخرى"" (other crypto assets)."
63,"The SEC rejected applications for similar funds for years. Last year, however, the U.S. Court of Appeals for the District of Columbia ruled against the SEC's refusal to approve an application from Grayscale to convert a derivative fund into one that would directly bitcoin, calling the SEC's position ""","هرفضت لجنة الأوراق المالية الأمريكية طلبات صناديق مماثلة لسنوات. ومع ذلك، في العام الماضي، حكم محكمة الاستئناف الأمريكية لمنطقة كولومبيا ضد رفض لجنة الأوراق المالية الأمريكية لطلب جراي سكيل لتحويل صندوق مشتق إلى صندوق يستثمر مباشرة في البيتكوين، واصفة موقف لجنة الأوراق المالية الأمريكية بأنه """".","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""جراي سكيل"" should be translated as ""Grayscale"" instead of the transliteration.
[minor]: [WRONG TERM] - The term ""البيتكوين"" should be capitalized as ""Bitcoin"" to match the glossary entry."
64,"""Based on these circumstances and those discussed more fully in the approval order, I feel the most sustainable path forward is to approve the listing and trading of these spot bitcoin ETP shares,"" Gensler explained.","""استنادًا إلى هذه الظروف والتي تمت مناقشتها بشكل أكثر تفصيلاً في أمر الموافقة، أشعر أن المسار الأكثر استدامة للأمام هو الموافقة على إدراج وتداول هذه الأسهم في صندوق المؤشرات المتداولة للبيتكوين الفوري""، كما شرح جينسلر.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""صندوق المؤشرات المتداولة"" does not accurately convey the meaning of ""spot bitcoin ETP shares"" in the source text. A more appropriate translation would be ""عقود البيتكوين الفورية المتداولة""."
65,"The much-anticipated approval has been hailed as a watershed event for digital currencies that proponents say will broaden access to investing in bitcoin and possibly lead to broader acceptance of cryptocurrencies as legitimate financial assets. The price of bitcoin has exploded higher in recent months, rising from around $25,000 in September to more than $45,000, in part because many bitcoin investors believe the ETFs will create more demand for the asset.","تم الترحيب بالموافقة المنتظرة بشدة باعتبارها حدثًا فاصلاً للعملات الرقمية التي يقول مؤيدوها إنها ستوسع إمكانية الاستثمار في بيتكوين وقد تؤدي إلى قبول أوسع للعملات المشفرة كأصول مالية شرعية. ارتفع سعر بيتكوين بشكل كبير في الأشهر الأخيرة، حيث ارتفع من حوالي 25,000 دولار في سبتمبر إلى أكثر من 45,000 دولار، جزئيًا لأن العديد من مستثمري بيتكوين يعتقدون أن صناديق الاستثمار المتداولة ستخلق المزيد من الطلب على الأصل.","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""digital currencies"" should be translated as ""العملات الرقمية"" instead of ""العملات المشفرة"".
major: wrong term - The term ""صناديق الاستثمار المتداولة"" does not accurately convey the meaning of ""ETFs"" in this context."
66,Critics blasted the SEC on Wednesday night.,انتقد النقاد هيئة الأوراق المالية والبورصات يوم الأربعاء في الليل.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""هيئة الأوراق المالية والبورصات"" does not accurately convey the meaning of ""SEC"" (Securities and Exchange Commission) in the source text."
70,Authorities are urging the population to file reports in a bid to de-Russify the country,السلطات تحث السكان على تقديم تقارير في محاولة لإزالة الطابع الروسي من البلاد.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""de-Russify"" should have been translated as ""إزالة الطابع الروسي"" instead of ""إزالة الطابع الروسي من البلاد""."
71,The number of complaints to authorities in Ukraine of a person speaking in Russian increased by 30% last year. Kiev actively encourages the population to report such cases in a bid to allegedly 'protect' the country from Russian influence.,"عدد الشكاوى إلى السلطات في أوكرانيا من شخص يتحدث باللغة الروسية زاد بنسبة 30% العام الماضي. كييف تشجع بنشاط السكان على الإبلاغ عن مثل هذه الحالات في محاولة لـ ""حماية"" البلاد من التأثير الروسي.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Russian"" should have been translated as ""الروسية"" instead of ""باللغة الروسية"".
[minor]: [WRONG TERM] - The term ""Kiev"" should be capitalized as ""كييف"" to match the standard capitalization of city names."
74,"In 2019, Ukraine adopted a law that makes using the Ukrainian language obligatory in all spheres of public life, including government, medicine, science, education, and the media. Failure to comply can result in fines. Since 2022, when the military conflict with Russia began, Ukraine has undertaken a campaign of total de-Russification, with MPs saying it is necessary in order to defend against Russian influence. Local authorities have introduced complete bans on Russian-language works of art, performances, books, films, songs, and its study in schools and universities, and recommended that schoolchildren communicate in Ukrainian even during breaks.",في عام 2019، اعتمدت أوكرانيا قانونًا يجعل استخدام اللغة الأوكرانية إلزاميًا في جميع مجالات الحياة العامة، بما في ذلك الحكومة والطب والعلوم والتعليم والإعلام. قد ينتج عن عدم الامتثال غرامات. منذ عام 2022، عندما بدأ الصراع العسكري مع روسيا، قامت أوكرانيا بحملة إزالة روسية شاملة، حيث قال النواب إنها ضرورية للدفاع ضد النفوذ الروسي. أدخلت السلطات المحلية حظرًا كاملاً على الأعمال الفنية والعروض والكتب والأفلام والأغاني الناطقة باللغة الروسية وعلى دراستها في المدارس والجامعات، وأوصت بأن يتواصل الطلاب باللغة الأوكرانية حتى خلال الاستراحات.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""de-Russification"" is not translated correctly into Arabic. The translation ""إزالة روسية"" does not accurately convey the meaning of the original term.
[major]: [TERM NOT APPLIED] - The term ""MPs"" (members of parliament) is not translated correctly into Arabic. The translation ""النواب"" (deputies) does not accurately convey the meaning of the original term.
[minor]: [WRONG TERM] - The term ""performances"" is translated as ""عروض"" (shows) in Arabic, which does not fully capture the meaning of the original term."
79,"As the latest tranche of NHS figures reveals more bad news, we should be outraged",كما تكشف أحدث دفعة من أرقام الخدمة الصحية الوطنية عن المزيد من الأخبار السيئة، يجب أن نكون غاضبين.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""NHS"" (National Health Service) has not been translated correctly in the target text. The Arabic translation ""الخدمة الصحية الوطنية"" does not match the standard terminology."
81,"If anyone dares to say that Scotland's NHS is not in a state of crisis or that these are just the usual winter problems, we should be outraged. The danger is that politicians like the embattled Health Secretary, Michael Matheson, will succeed in their efforts to convince us that, while regrettable, this is somehow acceptable, that there is nothing more that ministers can do in the circumstances, that this is the new normal.",إذا جرؤ أي شخص على القول بأن خدمة الصحة الوطنية في اسكتلندا ليست في حالة أزمة أو أن هذه مجرد المشاكل الشتوية المعتادة، يجب أن نكون غاضبين. والخطر هو أن السياسيين مثل وزير الصحة المنهك، مايكل ماثيسون، سينجحون في جهودهم لإقناعنا بأنه، على الرغم من أنه أمر مؤسف، إلا أنه مقبول بطريقة ما، وأنه لا يوجد ما يمكن أن يفعله الوزراء في هذه الظروف، وأن هذا هو الوضع الطبيعي الجديد.,"MQM annotations:
Terminology Errors:
major: WRONG TERM - The term ""Health Secretary"" should be translated as ""وزير الصحة"" instead of ""وزير الصحة المنهك"".
minor: WRONG TERM - The term ""ministers"" should be translated as ""الوزراء"" instead of ""الوزراء""."
82,"Amid calls for his resignation over the abject failure of the SNP's NHS recovery plan, Matheson spoke of how the ""heightened winter pressure"" was ""not unique to Scotland."" Instead of ""blame Westminster,"" the attempted defence this time was ""Westminster's just as bad,"" as if that provided any comfort to the legions of patients forced to wait for hours on end in pain and distress.","في خضم الدعوات إلى استقالته على خلفية الفشل الذريع لخطة تعافي خدمة الصحة الوطنية التابعة لحزب الاستقلال الوطني الاسكتلندي، تحدث ماثيسون عن كيف أن ""الضغط المتزايد في فصل الشتاء"" لم يكن ""أمرًا فريدًا بالنسبة لاسكتلندا"". بدلاً من ""إلقاء اللوم على ويستمنستر""، كان الدفاع المحاول هذه المرة هو ""ويستمنستر سيئة بنفس القدر""، كما لو أن ذلك قدم أي راحة للجماهير الغفيرة من المرضى المجبرين على الانتظار لساعات طويلة في آلام وضيق.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""Westminster"" should be translated as ""ويستمنستر"" instead of the transliteration ""ويستمنستر"".
[minor]: [WRONG TERM] - The term ""NHS"" (National Health Service) should be translated as ""الخدمة الصحية الوطنية"" instead of ""خدمة الصحة الوطنية"".
[minor]: [WRONG TERM] - The term ""SNP"" (Scottish National Party) should be translated as ""حزب الاستقلال الوطني الاسكتلندي"" instead of ""حزب الاستقلال الوطني الاسكتلندي""."
83,"He admitted that the age-old problem of delayed discharge - in which patients well enough to leave hospital cannot do so, often because the necessary social care is not available - was a ""major factor,"" but claimed an action plan was being ""implemented at pace."" Given this has been a persistent issue for years, few will have high hopes the SNP has finally found a solution.","تم الاعتراف بأن المشكلة القديمة المتأصلة للتسريح المتأخر - والتي يعاني منها المرضى الذين هم بحالة صحية جيدة بما يكفي للمغادرة المستشفى ولا يستطيعون القيام بذلك، غالبًا بسبب عدم توفر الرعاية الاجتماعية اللازمة - كانت ""عاملاً رئيسيًا""، لكن ادعى أن خطة عمل كانت ""قيد التنفيذ بسرعة"". وبالنظر إلى أن هذه المشكلة قد استمرت لسنوات عديدة، فإن القليل سيكون لديهم آمال عالية بأن حزب الشعب الوطني الاسكتلندي قد وجد حلاً أخيرًا.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""age-old problem"" should have been translated as ""المشكلة القديمة المتأصلة"" instead of ""المشكلة القديمة"".
[major]: [TERM NOT APPLIED] - The term ""action plan"" should have been translated as ""خطة عمل"" instead of ""خطة عمل كانت"".
[minor]: [WRONG TERM] - The term ""SNP"" (Scottish National Party) should have been capitalized as ""حزب الشعب الوطني الاسكتلندي"" instead of ""حزب الشعب الوطني الاسكتلندي""."
84,"Indeed, new Public Health Scotland figures show the situation is actually getting worse: 1,910 people were delayed in hospital in November, up from 1,730 in April. One reason why ambulances cannot drop off patients promptly is that A&E departments are full because wards are full.","إن أرقام الصحة العامة الجديدة في اسكتلندا تُظهر أن الوضع يزداد سوءًا: تأخر 1,910 شخص في المستشفى في نوفمبر، مقارنة بـ 1,730 في أبريل. أحد الأسباب التي تجعل سيارات الإسعاف لا تستطيع إنزال المرضى بسرعة هو أن أقسام الطوارئ ممتلئة لأن الأقسام الداخلية ممتلئة.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""Public Health Scotland"" should have been translated as ""الصحة العامة في اسكتلندا"" instead of ""الصحة العامة الجديدة في اسكتلندا"".
minor: WRONG TERM - The term ""A&E departments"" should have been translated as ""أقسام الطوارئ"" instead of ""أقسام الطوارئ""."
87,Move will also help transform land at the derelict Gartshore Works site.,سيساعد التحرك أيضًا في تحويل الأرض في موقع أشغال غارتشور المهجور.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""Gartshore Works"" should have been translated as ""أشغال غارتشور"" instead of ""موقع أشغال غارتشور المهجور""."
88,A Scottish recycling business that has already processed more than a million tonnes of construction waste has opened a second plant following a multi-million pound investment.,تم افتتاح مصنع ثان لشركة إعادة تدوير اسكتلندية بعد استثمار بملايين الجنيهات، والتي قامت بمعالجة أكثر من مليون طن من نفايات البناء بالفعل.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""construction waste"" should have been translated as ""نفايات البناء"" instead of ""نفايات البناء"".
[minor]: [WRONG TERM] - The term ""multi-million pound investment"" should have been translated as ""استثمار بملايين الجنيهات"" instead of ""استثمار بملايين الجنيهات""."
89,"Brewster Brothers"" wash plants transform 100 per cent of the excavated soils and rubble they process from the construction industry into high-value aggregates for reuse. Over the past six years, the firm's site near Livingston, West Lothian has prevented almost 1.35 million tonnes of construction, demolition and excavation waste going to landfill. It has created more than one million tonnes of recycled aggregates to sell into the industry.","تحول محطات غسيل ""إخوة بريوستر"" 100 في المائة من التربة والحطام المستخرج الذي يتم معالجته من صناعة البناء إلى مواد كتلية عالية القيمة لإعادة الاستخدام. على مدى السنوات الست الماضية، منعت الشركة الموقع القريب من ليفينجستون، غرب لوثيان، ما يقرب من 1.35 مليون طن من نفايات البناء والهدم والحفر من الذهاب إلى مكب النفايات. وقد أنشأت أكثر من مليون طن من المواد الكتلية المعاد تدويرها لبيعها إلى الصناعة.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""aggregates"" should have been translated as ""مواد كتلية"" instead of ""مواد كتلية عالية القيمة"".
[minor]: [WRONG TERM] - The term ""excavation"" should have been translated as ""حفر"" instead of ""حفر والهدم""."
91,"Scott Brewster, managing director, who set up the business in 2017 alongside his father, Alex, said: ""It's increasingly clear that the construction sector in Scotland appreciates the need to reduce the amount of natural resources that the industry uses and the amount of carbon it emits while increasing use of recycled and secondary materials. The volume of construction, demolition and excavation waste that's been recycled over the last six years has grown enormously, and our investment into this second site demonstrates that there's room for a further expansion in this area.","سكوت بريوستر، المدير المنتدب، الذي أسس الشركة في عام 2017 إلى جانب والده، ألكس، قال: ""من الواضح بشكل متزايد أن قطاع البناء في اسكتلندا يقدر الحاجة إلى تقليل كمية الموارد الطبيعية التي يستخدمها القطاع والكمية الكربون التي ينبعث منها مع زيادة استخدام المواد المعاد تدويرها والثانوية. لقد نما حجم نفايات البناء والهدم والحفر التي تم إعادة تدويرها على مدى السنوات الست الماضية بشكل هائل، واستثمارنا في هذا الموقع الثاني يظهر أن هناك مجالاً للمزيد من التوسع في هذا المجال.""","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""managing director"" should be translated as ""المدير المنتدب"" instead of ""المدير المنتدب"".
minor: wrong term - The term ""construction, demolition and excavation waste"" should be translated as ""نفايات البناء والهدم والحفر"" instead of ""نفايات البناء والهدم والحفر""."
93,"As part of the firm's redevelopment of the derelict Gartshore Works site it has recruited new members of staff supported by Scottish Enterprise's Green Jobs Fund. The firm will also recycle the old bing of colliery waste on the site, and the area will be turned into a country park for the local community.",كجزء من إعادة تطوير الشركة لموقع أعمال غارتشور المهجور، فقد جندت أعضاء جدد من الموظفين بدعم من صندوق وظائف الخضراء التابع لمؤسسة المشاريع الاسكتلندية. وستقوم الشركة أيضًا بإعادة تدوير الركام القديم للنفايات المناجم الموجودة في الموقع، وسيتم تحويل المنطقة إلى حديقة ريفية للمجتمع المحلي.,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""Gartshore Works"" should have been translated using a more specific term in Arabic rather than a general description.
minor: WRONG TERM - The term ""bing"" should have been translated using a more common Arabic term for ""colliery waste"" rather than the literal translation."
98,"With the Cost of Living Act legislation ending on 31 March 2024, a new consultation document seeks to extend controls on the level of rent increases that can be levied in the coming year. The consultation ends this Monday and proposes rents be set by the lowest of three comparators: open market rent; a landlord's proposed new rent; and a ""reasonable"" increase devised from a new taper system using comparison with a percentage of market rent.","مع انتهاء تشريع قانون تكلفة المعيشة في 31 مارس 2024، يسعى مستند استشاري جديد إلى تمديد ضوابط على مستوى زيادات الإيجار التي يمكن فرضها في العام المقبل. تنتهي الاستشارة هذا الاثنين وتقترح أن يتم تحديد الإيجارات بأدنى ثلاثة مقارنات: إيجار السوق المفتوح؛ الإيجار الجديد المقترح من قبل المالك؛ و""زيادة معقولة"" مصممة من نظام تدريج جديد باستخدام المقارنة مع نسبة من إيجار السوق.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Cost of Living Act"" should be translated as ""قانون تكلفة المعيشة"" instead of ""قانون تكلفة المعيشة"".
[major]: [TERM NOT APPLIED] - The term ""open market rent"" should be translated as ""إيجار السوق المفتوح"" instead of ""إيجار السوق المفتوح"".
[major]: [TERM NOT APPLIED] - The term ""landlord's proposed new rent"" should be translated as ""الإيجار الجديد المقترح من قبل المالك"" instead of ""الإيجار الجديد المقترح من قبل المالك"".
[major]: [TERM NOT APPLIED] - The term ""reasonable increase"" should be translated as ""زيادة معقولة"" instead of ""زيادة معقولة"".
[major]: [TERM NOT APPLIED] - The term ""taper system"" should be translated as ""نظام تدريج"" instead of ""نظام تدريج""."
100,"This tapering proposal would set rent increases between 6 per cent and a maximum of 15 per cent which, ironically, would be higher than historic annual price rises. But, more importantly, this scheme would be unwieldy, overly complex and prohibitively expensive to monitor and implement. We already have a system involving the first-tier housing tribunal which rules on whether a rent increase is fair. This seems like adding further layers of bureaucracy with no gain for landlords or tenants.",هذا الاقتراح التدريجي سيحدد زيادات الإيجار بين 6 في المائة و حد أقصى 15 في المائة والتي، بشكل مفارق، ستكون أعلى من الزيادات السنوية التاريخية في الأسعار. ولكن، وبشكل أكثر أهمية، سيكون هذا النظام ثقيلاً وشديد التعقيد وباهظ التكلفة لمراقبته وتنفيذه. لدينا بالفعل نظام يتضمن محكمة الإسكان من الدرجة الأولى والتي تحكم فيما إذا كانت زيادة الإيجار عادلة. هذا يبدو وكأنه إضافة لمزيد من البيروقراطية دون أي مكاسب للمالكين أو المستأجرين.,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""tapering proposal"" should have been translated as ""اقتراح التدريجي"" instead of ""هذا الاقتراح التدريجي"".
major: WRONG TERM - The term ""first-tier housing tribunal"" should have been translated as ""محكمة الإسكان من الدرجة الأولى"" instead of ""محكمة الإسكان من الدرجة الأولى والتي تحكم فيما إذا كانت زيادة الإيجار عادلة"".
minor: WRONG TERM - The term ""rent increases"" should have been translated as ""زيادات الإيجار"" instead of ""زيادات الإيجار بين 6 في المائة و حد أقصى 15 في المائة""."
101,"Unfortunately, this consultation paper seems like a further attempt to impose controls on the sector. A far simpler solution would be to let the market return to normal, not impose external controls on rent levels, and the result will be lower rent increases than we have seen in the last 18 months. To stabilise rental prices in the long term then the government must encourage greater investment and growth in the private rented sector (PRS) while simultaneously funding a substantial growth in the supply of social housing. The greater the investment in the PRS the more stability will be created in the housing market. Increasing volumes in both the PRS and social housing markets will stabilise rents over time as demand meets supply and equilibrium is achieved. Only by adopting these measures will we start to address the current housing crisis. Anything else is simply not going to work.",بالأسف، يبدو أن هذه الورقة التشاورية محاولة أخرى لفرض ضوابط على القطاع. الحل الأبسط هو ترك السوق يعود إلى الطبيعي، وعدم فرض ضوابط خارجية على مستويات الإيجار، وسيكون النتيجة زيادات في الإيجار أقل مما شاهدناه في آخر 18 شهرًا. لتثبيت أسعار الإيجار على المدى الطويل، يجب على الحكومة تشجيع المزيد من الاستثمار والنمو في قطاع الإيجار الخاص (PRS) مع تمويل نمو كبير في إمدادات الإسكان الاجتماعي في الوقت نفسه. كلما زاد الاستثمار في قطاع الإيجار الخاص، كلما تم إنشاء المزيد من الاستقرار في سوق الإسكان. زيادة الحجم في كل من أسواق الإيجار الخاص والإسكان الاجتماعي ستثبت الإيجارات مع مرور الوقت حيث تلبي الطلب العرض ويتحقق التوازن. فقط من خلال اعتماد هذه التدابير سنبدأ في معالجة أزمة الإسكان الحالية. أي شيء آخر ببساطة لن ينجح.,"MQM annotations:
Terminology Errors:
minor: term not applied - The term ""PRS"" (private rented sector) is not translated correctly in the Arabic text.
minor: wrong term - The term ""social housing"" is translated as ""الإسكان الاجتماعي"" which is a literal translation, but a more appropriate term in Arabic would be ""الإسكان العام""."
103,FTSE 250 firm famous for sausage rolls and steak bakes plans to rise branch network but not prices.,شركة FTSE 250 مشهورة بلفائف السجق والفطائر اللحمية تخطط لزيادة شبكة فروعها ولكن ليس الأسعار.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""FTSE 250"" should have been translated as ""شركة FTSE 250"" in Arabic.
[major]: [TERM NOT APPLIED] - The glossary term ""sausage rolls"" should have been translated as ""لفائف السجق"" in Arabic.
[major]: [TERM NOT APPLIED] - The glossary term ""steak bakes"" should have been translated as ""الفطائر اللحمية"" in Arabic."
105,"Chief executive Roisin Currie told PA she has ""no plans currently"" to up prices at the till as it expects a more stable cost base over the year ahead. However, she added that it would be ""a long time before we see deflation"" that would allow the group to start reducing prices, with retailers among those facing higher wage bills due to increases in the national living wage - although she added that the trend of bigger pay packets is ""good news as it puts more money into consumers"" pockets.""","المديرة التنفيذية الرئيسية روزين كوري قالت لـ PA أنها ""لا تخطط حاليًا"" لرفع الأسعار عند الصندوق حيث تتوقع قاعدة تكلفة أكثر استقرارًا على مدار العام المقبل. ومع ذلك، أضافت أنه ""سيكون هناك وقت طويل قبل أن نرى انخفاضًا في الأسعار"" مما سيسمح للمجموعة بالبدء في خفض الأسعار، مع وجود تجار التجزئة من بين أولئك الذين يواجهون فواتير أجور أعلى بسبب الزيادات في الحد الأدنى للأجر الوطني - على الرغم من أنها أضافت أن اتجاه الرواتب الأكبر هو ""خبر جيد لأنه يضع المزيد من الأموال في جيوب المستهلكين"".","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""Chief executive"" should have been translated as ""المديرة التنفيذية الرئيسية"" instead of just ""المديرة التنفيذية"".
minor: wrong term - The term ""at the till"" should have been translated as ""عند الصندوق"" instead of ""عند الصندوق"".
minor: wrong term - The term ""deflation"" should have been translated as ""انخفاض في الأسعار"" instead of just ""انخفاض في الأسعار"".
minor: wrong term - The term ""national living wage"" should have been translated as ""الحد الأدنى للأجر الوطني"" instead of just ""الحد الأدنى للأجر""."
107,"The FTSE 250 firm is to open between 140 and 160 outlets on a net basis in 2024 as it looks to give customers more convenient access to its stores. It will keep looking at expanding across retail parks, travel sites, and roadside locations, plus industrial estates. Currie said: ""Where there's any location where you can't currently access a Greggs easily, we want to try and get into that location.""","شركة FTSE 250 ستفتح ما بين 140 و 160 منفذًا على أساس صافٍ في عام 2024 حيث تسعى لتوفير وصول أكثر ملاءمة للعملاء إلى متاجرها. وستواصل البحث عن التوسع عبر المتنزهات التجارية ومواقع السفر والمواقع الجانبية للطرق، بالإضافة إلى المناطق الصناعية. وقال كوري: ""في أي موقع لا يمكن الوصول إليه بسهولة إلى Greggs، نريد المحاولة للدخول إلى ذلك الموقع.""","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""FTSE 250"" should be translated as ""شركة FTSE 250"" to maintain consistency with the source text.
[minor]: [TERM NOT APPLIED] - The term ""Greggs"" should be translated as ""جريجز"" to maintain consistency with the source text.
[minor]: [WRONG TERM] - The term ""كوري"" should be ""كوري"" to match the source name ""Currie""."
