index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
159,Со временем dart стал моим любимым инструментом для быстрого UI.,Со временем Dart стал моим выбором для быстрого создания пользовательского интерфейса.,Со временем dart стал моим предпочтением для быстрого создания пользовательского интерфейса.,Со временем Dart стал моим выбором для быстрого создания пользовательского интерфейса.,0.0648,0.377,0.0648,0.685,0.685,0.685,0.7755,0.7763,0.7755,0.8541,0.8556,0.8541
160,"С #flutter приятно работать, и у них есть #mobx для удобного управления магазином.","#flutter - это удовольствие работать с ним, и у них есть #mobx для легкого управления хранилищем.","Работать с #Flutter - одно удовольствие, и предоставляется #MobX для легкого управления хранилищем.","#flutter удобно работать, и у них есть #mobx для легкого управления хранилищем.",0.4047,0.0333,0.5441,0.647,0.3932,0.6848,0.6764,0.7432,0.6731,0.7308,0.7301,0.7683
161,"Зависимости между историями тоже более адекватные, чем в nodejs.","История зависимостей менее безумна, чем у nodejs.","История зависимостей менее сумасшедшая, чем у Node.js.","История зависимостей менее безумна, чем у nodejs, тоже.",0.0574,0.0449,0.0501,0.1136,0.0568,0.0562,0.3635,0.4657,0.3148,0.6762,0.7595,0.6522
163,Но он позволяет работать быстро и поэтому идеально подходит для небольших изменений.,"Но это позволяет двигаться быстро, и поэтому идеально подходит для небольших взломов.","Но это позволяет двигаться быстро, и поэтому идеально подходит для небольших импровизаций.","Но это позволяет двигаться быстро, и поэтому идеально подходит для небольших улучшений.",0.3975,0.3975,0.3975,0.6491,0.6491,0.6491,0.4927,0.6742,0.6849,0.815,0.7765,0.8443
166,Очень толстый хвост.,Их хвост чрезвычайно толстый.,Их хвост очень массивный.,Их хвост чрезвычайно толстый.,0.0707,0.0639,0.0707,0.0,0.1613,0.0,0.768,0.6432,0.768,0.9561,0.88,0.9561
171,"Возможность совершать огромные прыжки, разрывать обычных людей в клочья, использовать жуткие магические силы и пополнять здоровье, пожирая своих врагов — если честно, это должно быть важным элементом всех компьютерных игр.","Умение прыгать очень высоко, разрывать обычных людей на куски, использовать жуткие магические силы и восстанавливать здоровье, пируя на своих врагах - честно говоря, это должно быть основой всех игр для ПК.","Умение прыгать очень высоко, разрывать обычных людей в клочья, использовать жуткие магические силы и восстанавливать здоровье за счёт своих врагов - честно говоря, это должно быть основой всех игр для ПК.","Умение прыгать очень высоко, разрывать обычных людей на куски, использовать жуткие магические силы и восстанавливать здоровье, пируя на своих врагах, честно говоря, должно быть основой всех игр для ПК.",0.2906,0.426,0.2486,0.4468,0.5274,0.4134,0.6639,0.7204,0.6525,0.7859,0.8168,0.78
176,"Хотя возможно, там слишком много языковых тонкостей.","Возможно, в нём слишком много языковых тонкостей.","Возможно, в этом слишком много языковых тонкостей.","Возможно, в нём слишком много языковых тонкостей.",0.4671,0.4671,0.4671,0.6914,0.6914,0.6914,0.8422,0.8211,0.8422,0.933,0.9474,0.933
177,"Нужно перевести ее на китайский и/или хоккиен, но ни того, ни другого я совсем не знаю.","Нужно перевести это на мандарин и/или хоккиен, ни один из которых я совсем не знаю.","Нужно перевести это на мандаринский и/или хоккиенский, ни один из которых я совсем не знаю.","Нужно перевести это на мандарин и/или хоккиен, ни один из которых я совсем не знаю.",0.3027,0.2565,0.3027,0.5896,0.5175,0.5896,0.5075,0.6116,0.5075,0.5856,0.6473,0.5856
183,"По правде говоря, здоровое состояние ума, мозга является такой же частью здоровья, как и здоровое состояние ноги.","На самом деле, здоровье вашего разума, вашего мозга, является такой же проблемой здоровья, как и здоровье вашей ноги.","На самом деле, здоровье вашего разума, вашего мозга, так же важно для здоровья, как и здоровье вашей ноги.","На самом деле, здоровье вашего разума, вашего мозга, является такой же важной частью здоровья, как и здоровье вашей ноги.",0.1786,0.1393,0.2311,0.3932,0.2608,0.4529,0.7671,0.7894,0.8262,0.8726,0.8905,0.9091
184,"Даже ТЭРФ и прочие признают интерсексуальность, потому что у нее обычно есть более физиологический аспект, и благодаря этому она видима.","Интерсекс признается даже ТЕРФами и подобными, потому что это, как правило, более физическое и, следовательно, заметное.","Интерсекс признается даже радикальными феминистками, исключающими трансгендеров (ТЕРФами), и подобными группами, потому что это, как правило, более физическое и, следовательно, заметное.","Интерсекс признается даже ТЕРФами и им подобными, потому что это, как правило, более физическое и, следовательно, заметное.",0.0525,0.0422,0.0524,0.1898,0.1851,0.1888,0.5141,0.5638,0.5512,0.728,0.7312,0.7395
185,"Аналогично тому, как многие считают психическое здоровье менее «реальным», чем физическое здоровье, я считаю, что трансгендерность — это просто интерсексуальность разума.","Точно так же, как психическое здоровье многими воспринимается как менее ""реальное"", чем физическое здоровье, я как бы чувствую, что быть трансгендером — это просто интерсекс мозга.","Точно так же, как психическое здоровье многими воспринимается как менее ""реальное"", чем физическое здоровье, я ощущаю, что быть трансгендером — это своего рода ментальная интерсексность.","Точно так же, как психическое здоровье многими воспринимается как менее ""реальное"", чем физическое здоровье, я как бы чувствую, что быть трансгендером — это просто интерсекс в сознании.",0.2257,0.2115,0.2188,0.5233,0.4723,0.5208,0.6494,0.7518,0.724,0.8066,0.851,0.8102
186,"Чем больше я читаю исследований по теме пола, гендера, психологии, тем больше утверждение «Мой пол мужской, мой гендер женский» кажется мне упрощенным и неточным.","Чем больше я читаю исследований о сексе, гендере, психологии, тем больше утверждение ""Мой пол мужской, мой гендер женский"" кажется мне упрощённым и неточным.","Чем больше я читаю исследований о сексе, гендере, психологии, тем больше утверждение ""Мой пол мужской, мой гендер женский"" мне кажется упрощённым и неточным.","Чем больше я читаю исследований о сексе, гендере, психологии, тем больше утверждение ""Мой пол мужской, мой гендер женский"" кажется мне упрощённым и неточным.",0.5092,0.502,0.5092,0.7022,0.6957,0.7022,0.895,0.8752,0.895,0.9451,0.9455,0.9451
190,"Я думаю, что понятие «небинарный» должно быть расширено, и этот термин должен использоваться не только для обозначения гендера, но и применительно к полу.","Я думаю, что обозначение ""небинарный"" нужно расширить от гендерного термина, чтобы использовать его при упоминании пола.","Я думаю, что обозначение ""небинарный"" следует расширить от термина, используемого для обозначения гендера, чтобы использовать его также в отношении биологического пола.","Я думаю, что обозначение ""небинарный"" нужно расширить от гендерного термина, чтобы использовать его при упоминании пола.",0.0893,0.1747,0.0893,0.132,0.2583,0.132,0.6031,0.7114,0.6031,0.8165,0.8586,0.8165
193,"Что-то вроде краут-рока, трансцендентная поп-музыка, Radiophonic Workshop и все такое.","Как краутовые настроения и другая мировая поп-музыка, радиофоническая мастерская и всякое такое.","Как настроения краут-рока и другая потусторонняя поп-музыка, радиофоническая мастерская и многое другое.","Как краутовые настроения и другая потусторонняя поп-музыка, радиофоническая мастерская и всякое такое.",0.0452,0.038,0.0452,0.1471,0.098,0.1471,0.6167,0.5647,0.633,0.6251,0.6062,0.6268
210,Хочу делать панели.,Я хочу создавать панели управления.,Я хочу делать дашборды.,Я хочу создавать панели управления.,0.0485,0.0639,0.0485,0.1562,0.6048,0.1562,0.712,0.3517,0.712,0.8195,0.8079,0.8195
213,"Итак, с приближением нового уровня рейдов в #FFXIV, я долго думал: «блин, хотел бы я попробовать нормальные рейды, но Party Finder — это, похоже, какой-то хаос, и мне никогда не найти постоянную группу, в которую меня возьмут».","Итак, с приближением нового уровня рейда в #FFXIV, я долго думал: ""Черт, я бы хотел попробовать настоящий рейд, но Party Finder звучит как беспорядок, и я никогда не найду статик, который меня возьмет.""","Итак, с приближением нового уровня рейда в #FFXIV, я долго думал: ""Мне бы хотелось попробовать серьёзные рейды, но Поиск группы кажется хаосом, и я никогда не найду статичную группу, которая меня возьмёт.""","Итак, с приближением нового уровня рейда в #FFXIV, я долго думал: ""Черт, я бы хотел попробовать настоящий рейд, но Party Finder звучит как беспорядок, и я никогда не найду статик, который меня возьмет.""",0.3146,0.2921,0.3146,0.5057,0.5024,0.5057,0.5754,0.6746,0.5754,0.7155,0.7678,0.7155
215,Создам свою собственную группу!,Я сделаю свой собственный статик!,Я сделаю свой статический объект!,Я создам своё собственное статическое электричество!,0.0408,0.0408,0.033,0.0,0.0,0.119,0.3279,0.269,0.3098,0.7083,0.563,0.6457
216,"Для людей, которые боятся искать постоянную группу, без требований по уровню игры!","Полно людей, слишком обеспокоенных, чтобы попробовать присоединиться к рейдовому статик-группе, без каких-либо ожиданий быть хорошими в этом!","Полно людей, слишком обеспокоенных, чтобы попробовать присоединиться к рейдовой статической группе, без каких-либо ожиданий быть хорошими в этом деле!","Полно людей, слишком обеспокоенных, чтобы попробовать присоединиться к постоянной рейдовой группе, без каких-либо ожиданий на успех!",0.0289,0.0262,0.0305,0.08,0.0787,0.0806,0.4207,0.4538,0.5176,0.646,0.6747,0.7523
219,В юности я всегда очень много читал.,В юности я был ненасытным читателем.,В юности я был страстным читателем.,В юности я был ненасытным читателем.,0.1523,0.1523,0.1523,0.4267,0.4267,0.4267,0.5457,0.7616,0.5457,0.7981,0.9164,0.7981
221,"Но после того, как я ~десятилетиями~ почти ничего не читал (кроме прикладной литературы для работы и иногда книг по саморазвитию), я поставил себе цель прочитать 23 книги в 2023 году.",Но после ~десятилетий~ почти полного отсутствия чтения (за исключением функциональной рабочей научно-популярной литературы и случайной книги по саморазвитию) я поставил цель прочитать 23 книги в 2023 году.,Но после ~десятилетий~ почти полного отсутствия чтения (за исключением функциональной рабочей литературы и случайной книги по саморазвитию) я поставил цель прочитать 23 книги в 2023 году.,Но после ~десятилетий~ почти полного отсутствия чтения (за исключением функциональной рабочей нехудожественной литературы и случайной книги по саморазвитию) я поставил цель прочитать 23 книги в 2023 году.,0.2749,0.2737,0.2749,0.4794,0.481,0.4794,0.6063,0.6964,0.6562,0.8619,0.88,0.86
226,"Интересно было бы посмотреть, как эти компании-посредники объясняют своим клиентам, как именно они определяют размер своей комиссии.","Я хочу, чтобы эти компании, которые выступают посредниками в транзакциях, объяснили своим клиентам, как они устанавливают свои проценты.","Я хочу увидеть, как эти компании, которые посредничают в транзакциях, объясняют своим клиентам, как они определяют свои комиссии.","Я хочу, чтобы эти компании, которые посредничают в транзакциях, объяснили своим клиентам, как они устанавливают свои проценты.",0.1226,0.2452,0.1286,0.2608,0.5032,0.2624,0.7859,0.8166,0.7907,0.8811,0.9218,0.877
228,"Они лучше расскажут, что у Spotify был хороший квартал.","Но если у Spotify будет хороший квартал, они это сделают.","Но если у Spotify будет хороший квартал, они это сделают.","Но если у Spotify будет хороший квартал, они продолжат.",0.0564,0.0564,0.0624,0.3468,0.3468,0.3507,0.5412,0.5412,0.4224,0.8519,0.8519,0.7983
229,Опасно ли впускать мигрантов через южную границу? Я не знаю.,Представляет ли опасность впускать мигрантов на южной границе? Не знаю.,Опасно ли пускать мигрантов на южную границу? Не знаю.,Представляет ли опасность впускать мигрантов на южной границе? Не знаю.,0.0564,0.1295,0.0564,0.446,0.6411,0.446,0.7754,0.8261,0.7754,0.919,0.9644,0.919
230,Пусть восстанавливают опустошенные и приходящие в упадок города по всей стране. Снова.,Пусть они восстановят опустошённые и разрушающиеся города по всей стране.,Пусть они снова восстановят опустевшие и разрушающиеся города по всей стране.,Пусть они снова восстановят опустошённые и разрушающиеся города по всей стране.,0.2905,0.2919,0.2919,0.4767,0.4727,0.4727,0.7908,0.8181,0.8173,0.9054,0.8903,0.9082
238,"В обозримом будущем по-прежнему будут рабочие задачи, которые можно выполнять удаленно.","В обозримом будущем всё ещё будут существовать работы, которые можно выполнять удалённо.","В обозримом будущем всё ещё будут задачи или роли, которые можно выполнять удалённо.","В обозримом будущем всё ещё будут существовать рабочие места, которые можно выполнять удалённо.",0.2738,0.2601,0.2601,0.6058,0.6004,0.6696,0.854,0.791,0.8099,0.9444,0.9435,0.9429
239,Удаленная работа дает больше возможностей.,Удалённая работа является возможностью.,Удалённая работа позволяет.,Удалённая работа предоставляет возможности.,0.0523,0.058,0.0523,0.102,0.1042,0.102,0.7227,0.6743,0.8688,0.9122,0.8878,0.9409
240,"Она позволяет людям работать в комфортных условиях, а не в душных и шумных офисах.","Это позволяет людям работать в комфортных помещениях, а не в душных, шумных офисах.","Это позволяет людям работать в комфортных условиях, а не в душных, шумных офисах.","Это позволяет людям работать в комфортных помещениях, а не в душных, шумных офисах.",0.5373,0.7448,0.5373,0.7097,0.789,0.7097,0.8721,0.8884,0.8721,0.9602,0.965,0.9602
242,"Это позволяет людям избежать длительных поездок на работу, иметь больше свободного времени и проводить время с семьей.","Это позволяет людям избежать длительных поездок на работу, которые отнимают время у их дня и семьи.","Это позволяет людям избежать длительных поездок, которые отнимают время, которое они могли бы провести с семьей.","Это позволяет людям избежать длительных поездок на работу, которые отнимают время от их дня и семьи.",0.4579,0.3338,0.4579,0.5837,0.4094,0.5837,0.6372,0.7991,0.7118,0.8255,0.891,0.8641
250,"«Вы — тот углерод, который они стремятся сократить».","""Вы — углерод, который они пытаются уменьшить.""","""Ты — тот, кого они хотят уменьшить, как углерод.""","""Вы — как углерод, который они пытаются сократить.""",0.2648,0.0398,0.2709,0.4747,0.1235,0.4688,0.8145,0.5911,0.767,0.961,0.805,0.9412
251,Ну то есть с самого начала моей жизни все мои дни рождения проходили так себе.,"Так что, начиная с самого начала, на все мои дни рождения в прошлом у меня всегда были тяжелые.","Так что, начиная с самого начала, все мои дни рождения всегда были неудачными.",Так что на все мои дни рождения в прошлом у меня всегда были трудные моменты.,0.17,0.2289,0.1619,0.4395,0.4544,0.3227,0.4829,0.7696,0.4454,0.6281,0.8972,0.72
257,И сегодняшний день уже начинается отлично!,А сегодня уже становится отличным днем!,А сегодня день уже обещает быть замечательным!,А сегодня уже становится отличным днем!,0.0393,0.065,0.0393,0.0833,0.3074,0.0833,0.7091,0.8121,0.7091,0.8659,0.9318,0.8659
258,В этой маленькой части Большого южного мира до зимы осталось 30 дней.,Зима наступит через 30 дней в этой маленькой части Великого Южного мира.,Зима наступит через 30 дней в этой маленькой части Южного полушария.,Зима наступит через 30 дней в этой маленькой части Великого Южного мира.,0.1052,0.1021,0.1052,0.4688,0.4727,0.4688,0.8148,0.7984,0.8148,0.9219,0.8972,0.9219
264,"Пора пристегнуть подкладку к велосипедной куртке — на случай, если она понадобится мне внутри.","Я застегну подкладку в свою велосипедную куртку на случай, если она мне понадобится.","Я вставлю подкладку в велосипедную куртку на случай, если она понадобится внутри.","Я застегну молнию на подкладке своей велосипедной куртки на случай, если она мне понадобится.",0.2666,0.3513,0.2652,0.4047,0.4873,0.4018,0.7522,0.7245,0.7556,0.8683,0.7883,0.7911
273,"У меня наконец-то получилось сделать хорошее фото, где он висит, чтобы убедиться, что он не толстый.","Наконец-то у меня получилось сделать хорошее фото под углом, чтобы убедиться, что он не толстый.","Наконец-то у меня получилось сделать хорошее фото, чтобы убедиться, что он не толстый.","Наконец-то у меня получилось сделать хорошее фото под углом, чтобы убедиться, что он не толстый.",0.5395,0.58,0.5395,0.7407,0.816,0.7407,0.7544,0.8262,0.7544,0.791,0.8605,0.791
275,Не толстый.,Он нет.,Его нет.,Он не является.,0.1136,0.1136,0.0803,0.0,0.0,0.2381,0.2458,0.3266,0.1868,0.5068,0.5419,0.4956
282,2) Подключена система валютного вознаграждения.,2) Система вознаграждений валютой была подключена.,2) Система вознаграждения валютой подключена.,2) Система вознаграждений валютой была подключена к системе.,0.065,0.0831,0.0494,0.1961,0.2,0.283,0.763,0.8219,0.5163,0.9313,0.9481,0.8849
286,"Пересадили всю листовую капусту, кейл, мангольд.","Все капустные, капуста кале, мангольд пересажены.","Все листовая капуста, кале и мангольд пересажены.","Все листовая капуста, капуста кале и мангольд пересажены.",0.0603,0.0316,0.0278,0.0,0.0,0.0,0.4439,0.6813,0.6374,0.6388,0.8196,0.7662
287,"Планируем высадить салат в Пенне по 6-рядной схеме и посмотреть, что получится в сравнении с посевом вразброс.",Планы по посадке салата в Пенне по схеме в 6 рядов и сравнение с посевом на грядках.,"Планы по посадке салата в Пенне по схеме из 6 рядов и оценка, как это сравнивается с посевом на грядках.",Планы по высадке салата в Пенне по схеме в 6 рядов и сравнении с посевом на грядках.,0.0737,0.0626,0.0966,0.4131,0.3309,0.484,0.6839,0.666,0.6825,0.7709,0.7593,0.712
288,"В Гилпине всходит молодой горошек, так что надо установить шпалеру.","Весенний горох в Гилпине начинает появляться, поэтому нужно установить шпалеры.","Весенний горох в Гилпине уже виден, поэтому нужно установить шпалеры.","Весенний горох в Гилпине начинает появляться, поэтому нужно установить шпалеры.",0.0241,0.0241,0.0241,0.2556,0.2556,0.2556,0.7107,0.7173,0.7107,0.7929,0.8015,0.7929
289,"Также нужно посеять ряд салата, чтобы учесть срезанную зелень, в обоих есть обученные сотрудники для орошения, подготовки грядок и пересадки, то есть для 90% задач, не связанных с сбором урожая","Также нужно посеять ряд салата, чтобы интегрировать нарезанную зелень, обученная команда уже подготовлена по орошению, подготовке грядок и пересадке, что составляет 90% навыков, не связанных со сбором урожая.","Также нужно посеять ряд салата там, чтобы интегрировать нарезанную зелень в обе системы, обученная команда уже прошла подготовку по орошению, подготовке грядок и пересадке, что составляет 90% навыков, не связанных со сбором урожая.","Также нужно посеять ряд салата, чтобы интегрировать нарезанную зелень, а обученная команда подготовлена по орошению, подготовке грядок и пересадке растений, что составляет 90% навыков, не связанных со сбором урожая.",0.2529,0.1664,0.2526,0.4148,0.3567,0.4134,0.6506,0.59,0.669,0.8125,0.806,0.819
293,"Из любопытства я решил сравнить Google Maps и Apple Maps на моем тестовом устройстве iPhone (мое повседневное устройство — Android, поэтому я редко использую iPhone).","Из любопытства я оставил открытым сознание, чтобы сравнить, как Google Maps и Apple Maps сопоставляются на моем тестовом устройстве iPhone (мой основной телефон - Android, поэтому я редко использую iPhone).","Из любопытства я был открыт, чтобы сравнить, как Google Карты и Apple Карты сравниваются на моем тестовом устройстве iPhone (мой основной телефон - Android, поэтому я редко использую iPhone).","Из любопытства я сохранял открытость ума, чтобы сравнить, как Google Maps и Apple Maps сопоставляются на моем тестовом устройстве iPhone (мой основной телефон — Android, поэтому я редко использую iPhone).",0.4803,0.4171,0.5105,0.7416,0.6608,0.7812,0.7421,0.6449,0.7466,0.8585,0.782,0.8923
299,"Может быть, из-за провала Apple Maps в 2012 году?",Это была катастрофа с Apple Maps в 2012 году?,Это была катастрофа Карты Apple в 2012 году?,Это была катастрофа Apple Maps в 2012 году?,0.4678,0.2527,0.4703,0.5533,0.4213,0.5596,0.658,0.5676,0.6152,0.9133,0.7566,0.9201
303,"Я настроен предвзято потому что считаю, что нельзя предоставлять отстойные продукты конечным пользователям, а Apple глобально облажалась с Apple Maps, когда выпустила их в 2012 году.","Я предвзят в пользу того, чтобы не выпускать мусор для конечных пользователей, и Apple капитально облажалась с их Apple Maps, когда они вышли в 2012 году.","Я склонен к тому, чтобы не выпускать недоработанные продукты для конечных пользователей, и Apple серьезно ошиблась с их Картами Apple, когда они вышли в 2012 году.","Я предвзят в пользу того, чтобы не выпускать мусор для конечных пользователей, и Apple капитально облажалась с их Apple Maps, когда они вышли в 2012 году.",0.189,0.1142,0.189,0.3887,0.2647,0.3887,0.4942,0.6072,0.4942,0.6485,0.7419,0.6485
308,Но это не так.,Не в этом дело.,Это не так.,Не в этом дело.,0.0537,0.3097,0.0537,0.125,0.755,0.125,0.73,0.9091,0.73,0.7501,0.9646,0.7501
313,"Если вы смотрите австралийские и американские медиа, кажется невероятным, что в один прекрасный день вашу землю могут отнять, но это потому, что богатые постоянно работают над тем, чтобы вы думали определенным образом.","Кажется немыслимым, что землю могут отнять однажды, когда вы смотрите австралийские и американские медиа-каналы, но это потому, что богатые находятся там весь день, обеспечивая, чтобы ваш разум думал определенным образом.","Кажется немыслимым, что землю могут отнять однажды, когда вы смотрите австралийские и американские медиа-каналы, но это потому, что богатые постоянно влияют на них, чтобы формировать ваше восприятие определенным образом.","Кажется немыслимым, что землю могут отнять однажды, когда вы смотрите австралийские и американские медиа-каналы, но это потому, что богатые находятся там весь день, обеспечивая, чтобы ваш разум думал определённым образом.",0.338,0.365,0.3205,0.5067,0.5429,0.4717,0.6895,0.699,0.685,0.7637,0.773,0.764
314,"Если оно захочет это сделать, правительство сможет очень легко и быстро однажды отобрать вашу землю.","Земля очень легко и быстро изымается правительством в один день, если они захотят это сделать.","Земля очень легко и быстро отбирается правительством, если они захотят это сделать.","Земля очень легко и быстро изымается правительством в один день, если они захотят это сделать.",0.183,0.1834,0.183,0.375,0.3827,0.375,0.637,0.6652,0.637,0.8382,0.8679,0.8382
316,"Идея о том, что одни люди могут владеть землей за счет других, никогда не имела смысла.","Никогда не было понятно, как люди могут удерживать землю за счет других.","Никогда не было понятно, как люди могут владеть землей в ущерб другим.","Никогда не было понятно, как люди могут удерживать землю за счет других.",0.0699,0.1431,0.0699,0.3606,0.3775,0.3606,0.5687,0.6259,0.5687,0.7784,0.8509,0.7784
325,"Я часто удивляюсь способности людей быть *настолько* несправедливыми к себе, наблюдая такое количество примеров того, как выглядит настоящая жестокость.","Я часто удивляюсь способности человека быть *настолько* самокритичным, будучи окружённым таким количеством доказательств того, как выглядит настоящая жестокость.","Я часто удивляюсь способности человека быть *настолько* суровым к себе, будучи окружённым множеством доказательств того, как выглядит настоящая жестокость.","Я часто удивляюсь способности человека быть *настолько* самокритичным, будучи окружённым таким количеством доказательств того, как выглядит настоящая жестокость.",0.45,0.4934,0.45,0.5761,0.6742,0.5761,0.715,0.7343,0.715,0.9055,0.922,0.9055
328,"Но очень важно спокойнее относиться к своему беспорядку, потому что это оставляет больше сил для борьбы с окружающей нас разрухой.","Но смягчение отчаяния по поводу нашего беспорядка имеет решающее значение - потому что оно дает нам больше пространства для того, чтобы справиться с разрухой вокруг.","Но смягчение отчаяния, делая его более управляемым, по поводу нашей сложной ситуации имеет решающее значение - потому что оно дает нам больше пространства для того, чтобы справиться с разрухой вокруг.","Но смягчение отчаяния по поводу нашего беспорядка имеет решающее значение, потому что оно дает нам больше пространства для того, чтобы справиться с разрухой вокруг.",0.0215,0.0169,0.0455,0.208,0.203,0.209,0.7406,0.6636,0.7356,0.862,0.7684,0.8641
331,Некоторые программисты: «Скорость печати не имеет значения!»,"Некоторые программисты: ""Скорость набора текста не имеет значения!""","Некоторые программисты: ""Скорость печати не важна!""","Некоторые программисты: ""Скорость набора текста не имеет значения!""",0.317,0.1652,0.317,0.5282,0.5435,0.5282,0.7204,0.9228,0.7204,0.9396,0.9709,0.9396
334,"Не уверен, что это лучший подход для обмена, но пока мне нравится: <URL>","Не уверен, что это лучший подход для обмена, но мне он нравится на данный момент: <URL>","Не уверен, что это лучший подход для обмена, но мне он пока нравится: <URL>","Не уверен, что это лучший подход для обмена, но мне он нравится на данный момент: <URL>",0.6247,0.7551,0.6247,0.8187,0.9779,0.8187,0.8767,0.9188,0.8767,0.9504,0.9605,0.9504
338,Я уже несколько дней обдумываю идею небольшой истории.,Я размышляю над этой небольшой идеей в своей голове уже несколько дней.,Я играю с этой небольшой идеей в голове уже несколько дней.,Я играю с этой небольшой идеей в своей голове уже несколько дней.,0.0914,0.1003,0.0914,0.3757,0.3803,0.3757,0.8203,0.5194,0.6275,0.8218,0.7953,0.8015
339,"В ней определенно больше романтики, чем разврата.","Это определённо больше романтика, чем грязь.","Это определённо больше романтика, чем пошлость.","Это определённо больше романтика, чем грязь.",0.0616,0.0616,0.0616,0.1449,0.1449,0.1449,0.611,0.7907,0.611,0.7161,0.8621,0.7161
343,В целом это действительно совсем не трудно.,"Общепринято, это действительно не так уж и сложно.","Да ладно, это действительно не так уж и сложно.","Да ладно, это действительно не так уж и сложно.",0.0531,0.0474,0.0474,0.3599,0.3549,0.3549,0.8416,0.921,0.921,0.783,0.9014,0.9014
345,"Было бы здорово, если бы были какие-то рекомендация «на кого подписаться».","Хотелось бы, чтобы была рекомендация ""кого следовать"".","Хотелось бы, чтобы была рекомендация, на кого подписаться каким-то образом.","Хотелось бы, чтобы была какая-то рекомендация о том, на кого подписаться.",0.0196,0.0815,0.0813,0.0472,0.0459,0.0909,0.619,0.7339,0.8243,0.8152,0.8573,0.9164
347,"Если оставить веб-интерфейс по умолчанию, будет выглядеть не очень хорошо (имхо).","Если вы придерживаетесь интерфейса веб по умолчанию, он не выглядит и не ощущается хорошо (имхо).","Если вы придерживаетесь веб-интерфейса по умолчанию, он не производит хорошего впечатления.","Если вы придерживаетесь веб-интерфейса по умолчанию, он не выглядит и не ощущается хорошо (ИМХО).",0.268,0.0784,0.0837,0.4483,0.2869,0.4523,0.6544,0.7012,0.7138,0.8511,0.8385,0.8795
349,"Не знаю, возможна ли профилактика, но попытаться стоит.","Я не знаю, возможно ли предотвратить это, но стоит попробовать.","Я не знаю, возможно ли предотвратить это, но попробовать стоит.","Я не знаю, возможно ли предотвратить это, но стоит попробовать.",0.0534,0.0591,0.0534,0.3849,0.4537,0.3849,0.7909,0.7975,0.7909,0.9462,0.9465,0.9462
350,"Четыре шага, которые я описываю в общих чертах, стоит обсудить, и по каждому из них есть определенный прогресс:","Четыре шага, которые я изложил, подлежат обсуждению, с некоторым прогрессом в каждом из них.","Четыре шага, которые я изложил, открыты для обсуждения, и в каждом из них есть некоторый прогресс.","Четыре шага, которые я изложил, открыты для обсуждения, с некоторым прогрессом в каждом из них.",0.2024,0.2545,0.2035,0.3196,0.4834,0.3178,0.754,0.8064,0.7555,0.8655,0.8905,0.8646
356,"Даже если он не сказал чего-то во время программы, все в Америке все равно много раз услышат его начиная с сегодняшнего дня и до ноября 2024 года.","Даже если он не смог сказать их во время встречи с избирателями, все в Америке все равно услышат их, неоднократно, между настоящим моментом и ноябрем 2024 года.","Даже если он не смог сказать их во время собрания в формате «таун-холл», все в Америке все равно услышат их многократно, между сейчас и ноябрем 2024 года.","Даже если он не смог сказать их во время встречи с избирателями, все в Америке все равно услышат их, неоднократно, между настоящим моментом и ноябрем 2024 года.",0.2927,0.2791,0.2927,0.5678,0.5378,0.5678,0.6141,0.5953,0.6141,0.8088,0.8101,0.8088
363,MusicLM Demo — довольно интересная опция.,«Демонстрация MusicLM» умеренно интересна.,"""MusicLM Demo"" слегка интересна.",«Демонстрация MusicLM» умеренно интересна.,0.0393,0.0773,0.0393,0.0,0.0,0.0,0.5913,0.6575,0.5913,0.8291,0.8675,0.8291
369,"Я тренируюсь один, в своей спальне, без подстраховки или даже стойки.",Я тренируюсь в одиночку в своей спальне без страховщика и даже без стойки для штанги.,Я тренируюсь в одиночку в своей комнате без страховщика или даже стойки для весов.,Я тренируюсь в одиночку в своей спальне без страховщика и даже без стойки для штанги.,0.0887,0.1024,0.0887,0.4483,0.5617,0.4483,0.7705,0.7019,0.7705,0.8639,0.8569,0.8639
371,Я делаю жим лежа на кровати.,Я жму штангу лёжа на кровати.,Я занимаюсь жимом лёжа на кровати.,Я жму штангу лёжа на кровати.,0.1757,0.1757,0.1757,0.4259,0.4259,0.4259,0.6158,0.8376,0.6158,0.6329,0.8982,0.6329
378,"Я никогда не видела его ни в дорогих продуктовых, ни в итальянских кулинариях.",Я никогда не видел этого в дорогом магазине или в каком-либо из итальянских деликатесов.,Я никогда не видел этого в изысканном продуктовом магазине или в каком-либо из итальянских деликатесных магазинов.,Я никогда не видел этого в изысканном магазине или в каком-либо из итальянских деликатесов.,0.0809,0.0704,0.0809,0.3902,0.3843,0.3902,0.7146,0.723,0.6776,0.8154,0.8164,0.7802
383,"Мы не хотим покупать новое устройство от компаний FAANG*, так как они стараются нас изолировать.","Будучи радикализированными здесь, мы неохотно покупаем новую машину FAANG.","Поскольку мы были радикализированы здесь, мы не хотим покупать новую машину FAANG.","Поскольку мы подверглись радикализации здесь, мы не решаемся покупать новую машину FAANG*.",0.0131,0.0632,0.0301,0.0347,0.27,0.1738,0.3554,0.3792,0.4458,0.6559,0.5942,0.7543
