index,original,translated,accuracy_annotation
54,"Congressman Thomas Massie of Kentucky, one of the Republican Party's most vocal budget hawks but not among those who protested the Wednesday vote, said a yearlong CR that triggers the 1 percent spending cut may be the most feasible way to keep the government open while ending ongoing ""brinkmanship.""","عضو الكونغرس توماس ماسي من كنتاكي، وهو أحد أبرز المدافعين عن الميزانية في الحزب الجمهوري ولكنه ليس من بين الذين احتجوا على التصويت يوم الأربعاء، قال إن قرار استمرار لمدة عام والذي يؤدي إلى تخفيض الإنفاق بنسبة 1 في المئة قد يكون الطريقة الأكثر جدوى للحفاظ على الحكومة مفتوحة مع إنهاء ""اللعب على الحافة"" المستمر.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - The phrase ""budget hawks"" is mistranslated as ""المدافعين عن الميزانية,"" which does not convey the same meaning as the original term that refers to individuals who are strict about budget control.
[Minor]: accuracy/omission - The phrase ""while ending ongoing 'brinkmanship'"" is translated as ""مع إنهاء 'اللعب على الحافة' المستمر"" but lacks the nuance of ""ongoing,"" which could be more explicitly conveyed.
```"
55,"However, he said the most ""responsible way"" to cut spending would be to pass all 12 bills. With many Republicans reticent to see a shutdown and a 1 percent cut to defense spending, the urgency to pass the bills could see enough Republicans ally with Democrats to extend the deadline on the four spending bills and reach an agreement to fund the government, even if doing so puts Johnson in hot water with some of those on the hard right.","ومع ذلك، قال إن ""الطريقة المسؤولة"" الأكثر لخفض الإنفاق ستكون بتمرير جميع الفواتير الاثني عشر. ومع تردد العديد من الجمهوريين في رؤية إغلاق حكومي وخفض بنسبة 1 في المئة في الإنفاق الدفاعي، فإن الحاجة الملحة لتمرير الفواتير قد تدفع عددًا كافيًا من الجمهوريين للتحالف مع الديمقراطيين لتمديد الموعد النهائي على الفواتير الأربعة للإنفاق والتوصل إلى اتفاق لتمويل الحكومة، حتى وإن كان القيام بذلك يضع جونسون في موقف صعب مع بعض من هم في اليمين المتطرف.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - The translation of ""bills"" as ""الفواتير"" is incorrect in this context. It should be ""مشاريع القوانين"" to accurately reflect legislative bills.
[Minor]: None
```"
56,"""That [1 percent cut] is supposed to be motivation and leverage to get 12 separate bills done,"" Massie told Newsweek. ""So, I think we could do a one-year CR, we can argue, and then we hit that tiny little bump in the road, then hopefully everybody's motivated to come to their senses. That's the way I would do it.""","""من المفترض أن يكون ذلك [خفض بنسبة 1 في المئة] حافزًا ووسيلة ضغط لإنجاز 12 مشروع قانون منفصل""، قال ماسي لـ Newsweek. ""لذلك، أعتقد أنه يمكننا القيام بقرار مؤقت لمدة عام واحد، يمكننا الجدال، ثم نصل إلى تلك العقبة الصغيرة في الطريق، ثم نأمل أن يكون الجميع محفزين للعودة إلى رشدهم. هذه هي الطريقة التي سأفعلها بها.""","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The translation omits the phrase ""to get 12 separate bills done,"" which is crucial for understanding the purpose of the 1 percent cut.
[Major]: accuracy/mistranslation - The phrase ""we can argue"" is mistranslated as ""يمكننا الجدال,"" which implies a different meaning than the source text's intent of discussing or debating the CR.
[Minor]: accuracy/addition - The addition of ""لذلك"" at the beginning of the second sentence is unnecessary and not present in the source text.
```"
57,Regulators Approve New Bitcoin ETFs in Watershed Moment for Crypto,الجهات التنظيمية توافق على صناديق بيتكوين المتداولة في البورصة في لحظة فاصلة للعملات الرقمية.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""in Watershed Moment"" which is crucial for understanding the significance of the event.
[Major]: [accuracy/mistranslation] - The phrase ""صناديق بيتكوين المتداولة في البورصة"" translates to ""Bitcoin exchange-traded funds,"" which is correct, but the context of ""new"" is missing, indicating these are newly approved ETFs.
[Minor]: [accuracy/addition] - None
```"
58,"The Securities and Exchange Commission begrudgingly approved exchange-traded funds that directly hold bitcoin Wednesday, a move long-awaited by fans of digital currencies and criticized by financial watchdogs skeptical of the crypto industry.",وافقت لجنة الأوراق المالية والبورصات على صناديق الاستثمار المتداولة التي تحتفظ مباشرة بالبيتكوين يوم الأربعاء على مضض، وهي خطوة طال انتظارها من قبل محبي العملات الرقمية وانتقدها المراقبون الماليون المشككون في صناعة العملات المشفرة.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""begrudgingly"" is omitted, which is critical as it conveys the reluctance of the approval.
[Major]: [accuracy/mistranslation] - ""المراقبون الماليون المشككون في صناعة العملات المشفرة"" translates to ""financial watchdogs skeptical of the crypto industry,"" which is a mistranslation. ""Financial watchdogs"" should be more accurately translated to ""الجهات الرقابية المالية.""
[Minor]: [accuracy/error_subcategory] - None
```"
59,"The commission authorized 10 exchange-traded funds, or ETFs, that invest in bitcoin, including funds proposed by giants such as Blackrock and Fidelity as well as by smaller financial companies.",قامت اللجنة بترخيص 10 صناديق استثمار متداولة، أو ETFs، تستثمر في البيتكوين، بما في ذلك الصناديق المقترحة من قبل عمالقة مثل بلاك روك وفيديليتي وكذلك من قبل شركات مالية أصغر.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""authorized"" as ""قامت بترخيص"" is incorrect. The correct translation should be ""أذنت"" or ""وافقت على"".
[Minor]: [accuracy/error_subcategory] - None
```"
60,"""While we approved the listing and trading of certain spot Bitcoin ETP shares today, we did not approve or endorse Bitcoin,"" SEC Chair Gary Gensler said in a statement. ""Investors should remain cautious about the myriad risks associated with Bitcoin and products whose value is tied to crypto.""","""بينما وافقنا اليوم على إدراج وتداول بعض أسهم ETP للبيتكوين الفوري، لم نوافق أو ندعم البيتكوين""، قال رئيس هيئة الأوراق المالية والبورصات غاري جينسلر في بيان. ""يجب على المستثمرين أن يظلوا حذرين بشأن المخاطر العديدة المرتبطة بالبيتكوين والمنتجات التي ترتبط قيمتها بالعملات المشفرة.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""لم نوافق أو ندعم البيتكوين"" (we did not approve or endorse Bitcoin) does not fully capture the nuance of the source text. The source text implies a specific context of approval related to listing and trading, not a general approval of Bitcoin itself.
[Major]: [accuracy/omission] - The phrase ""and products whose value is tied to crypto"" is translated as ""والمنتجات التي ترتبط قيمتها بالعملات المشفرة,"" which is accurate, but the cautionary context ""Investors should remain cautious about the myriad risks associated with Bitcoin"" is slightly weakened in the translation.
[Minor]: [accuracy/addition] - None
```"
62,"""Importantly, today's Commission action is cabined to ETPs holding one non-security commodity, bitcoin. It should in no way signal the Commission's willingness to approve listing standards for crypto asset securities. Nor does the approval signal anything about the Commission's views as to the status of other crypto assets under the federal securities laws or about the current state of non-compliance of certain crypto asset market participants with the federal securities laws,"" Gensler said.","""من المهم أن إجراء اللجنة اليوم يقتصر على المنتجات المتداولة في البورصة التي تحتفظ بسلعة واحدة غير أمنية، وهي البيتكوين. ولا ينبغي أن يشير بأي شكل من الأشكال إلى استعداد اللجنة للموافقة على معايير الإدراج لأوراق الأصول المشفرة. كما أن الموافقة لا تشير إلى أي شيء عن وجهات نظر اللجنة بشأن وضع الأصول المشفرة الأخرى بموجب قوانين الأوراق المالية الفيدرالية أو عن حالة عدم الامتثال الحالية لبعض المشاركين في سوق الأصول المشفرة لقوانين الأوراق المالية الفيدرالية""، قال جينسلر.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - The phrase ""one non-security commodity"" is mistranslated as ""سلعة واحدة غير أمنية"" which could be interpreted as ""one unsecured commodity"" instead of ""one commodity that is not a security.""
[Minor]: None
```"
63,"The SEC rejected applications for similar funds for years. Last year, however, the U.S. Court of Appeals for the District of Columbia ruled against the SEC's refusal to approve an application from Grayscale to convert a derivative fund into one that would directly bitcoin, calling the SEC's position ""","رفضت هيئة الأوراق المالية والبورصات طلبات لصناديق مماثلة لسنوات. ومع ذلك، في العام الماضي، قضت محكمة الاستئناف الأمريكية لدائرة كولومبيا ضد رفض هيئة الأوراق المالية والبورصات الموافقة على طلب من شركة Grayscale لتحويل صندوق مشتقات إلى صندوق يتعامل مباشرة مع البيتكوين، ووصفت موقف هيئة الأوراق المالية والبورصات بأنه ""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits the phrase ""calling the SEC's position"" which is crucial for understanding the context of the court's ruling.
[Major]: [accuracy/mistranslation] - The phrase ""to convert a derivative fund into one that would directly bitcoin"" is mistranslated as ""لتحويل صندوق مشتقات إلى صندوق يتعامل مباشرة مع البيتكوين"". The phrase should indicate converting into a fund that directly holds or involves bitcoin, not just deals with it.
[Minor]: [accuracy/addition] - None
```"
64,"""Based on these circumstances and those discussed more fully in the approval order, I feel the most sustainable path forward is to approve the listing and trading of these spot bitcoin ETP shares,"" Gensler explained.","""بناءً على هذه الظروف وتلك التي نوقشت بشكل أكثر تفصيلاً في أمر الموافقة، أشعر أن المسار الأكثر استدامة للمضي قدمًا هو الموافقة على إدراج وتداول هذه الأسهم لصناديق تداول البيتكوين الفورية""، أوضح جينسلر.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""spot"" from ""spot bitcoin ETP shares,"" which is crucial for understanding the type of financial product being discussed.
[Minor]: [accuracy/error_subcategory] - None
```"
65,"The much-anticipated approval has been hailed as a watershed event for digital currencies that proponents say will broaden access to investing in bitcoin and possibly lead to broader acceptance of cryptocurrencies as legitimate financial assets. The price of bitcoin has exploded higher in recent months, rising from around $25,000 in September to more than $45,000, in part because many bitcoin investors believe the ETFs will create more demand for the asset.","تم الترحيب بالموافقة المنتظرة بشدة باعتبارها حدثًا فاصلاً للعملات الرقمية، حيث يقول المؤيدون إنها ستوسع الوصول إلى الاستثمار في البيتكوين وربما تؤدي إلى قبول أوسع للعملات المشفرة كأصول مالية شرعية. وقد ارتفع سعر البيتكوين بشكل كبير في الأشهر الأخيرة، حيث ارتفع من حوالي 25,000 دولار في سبتمبر إلى أكثر من 45,000 دولار، ويرجع ذلك جزئيًا إلى أن العديد من مستثمري البيتكوين يعتقدون أن صناديق الاستثمار المتداولة ستخلق المزيد من الطلب على الأصل.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""as legitimate financial assets"" which is important for understanding the broader acceptance of cryptocurrencies.
[Minor]: [accuracy/error_subcategory] - None
```"
66,Critics blasted the SEC on Wednesday night.,انتقد النقاد هيئة الأوراق المالية والبورصات ليلة الأربعاء.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""Critics blasted"" is mistranslated as ""انتقد النقاد"" which means ""critics criticized"" rather than ""blasted"" which implies a stronger, more intense criticism.
[Minor]: [accuracy/error_subcategory] - None
```"
70,Authorities are urging the population to file reports in a bid to de-Russify the country,السلطات تحث السكان على تقديم تقارير في محاولة لإزالة الطابع الروسي عن البلاد.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The phrase ""in a bid to de-Russify the country"" is mistranslated as ""في محاولة لإزالة الطابع الروسي عن البلاد,"" which implies ""removing the Russian character"" rather than the broader concept of ""de-Russification.""
[Major]: None
[Minor]: None
```"
71,The number of complaints to authorities in Ukraine of a person speaking in Russian increased by 30% last year. Kiev actively encourages the population to report such cases in a bid to allegedly 'protect' the country from Russian influence.,"زاد عدد الشكاوى المقدمة للسلطات في أوكرانيا بشأن شخص يتحدث بالروسية بنسبة 30% العام الماضي. تشجع كييف بنشاط السكان على الإبلاغ عن مثل هذه الحالات في محاولة لـ ""حماية"" البلاد من النفوذ الروسي.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""in a bid to allegedly 'protect' the country"" is mistranslated as ""في محاولة لـ 'حماية' البلاد"" which omits the nuance of ""allegedly"" and the intention behind the bid.
[Major]: [accuracy/omission] - The word ""allegedly"" is omitted in the translation, which changes the intended meaning regarding the skepticism about the protection claim.
[Minor]: [accuracy/error_subcategory] - None
```"
74,"In 2019, Ukraine adopted a law that makes using the Ukrainian language obligatory in all spheres of public life, including government, medicine, science, education, and the media. Failure to comply can result in fines. Since 2022, when the military conflict with Russia began, Ukraine has undertaken a campaign of total de-Russification, with MPs saying it is necessary in order to defend against Russian influence. Local authorities have introduced complete bans on Russian-language works of art, performances, books, films, songs, and its study in schools and universities, and recommended that schoolchildren communicate in Ukrainian even during breaks.",في عام 2019، اعتمدت أوكرانيا قانونًا يجعل استخدام اللغة الأوكرانية إلزاميًا في جميع مجالات الحياة العامة، بما في ذلك الحكومة والطب والعلوم والتعليم ووسائل الإعلام. يمكن أن يؤدي عدم الامتثال إلى فرض غرامات. منذ عام 2022، عندما بدأ الصراع العسكري مع روسيا، قامت أوكرانيا بحملة لإزالة التأثير الروسي بالكامل، حيث قال النواب إنها ضرورية للدفاع ضد التأثير الروسي. وقد أدخلت السلطات المحلية حظرًا تامًا على الأعمال الفنية والعروض والكتب والأفلام والأغاني باللغة الروسية ودراستها في المدارس والجامعات، وأوصت بأن يتواصل التلاميذ باللغة الأوكرانية حتى خلال فترات الاستراحة.,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - The phrase ""campaign of total de-Russification"" is translated as ""حملة لإزالة التأثير الروسي بالكامل"" which means ""campaign to completely remove Russian influence."" The translation does not fully capture the specific term ""de-Russification,"" which implies a broader cultural and linguistic shift beyond just influence.
```"
79,"As the latest tranche of NHS figures reveals more bad news, we should be outraged",مع كشف أحدث دفعة من أرقام هيئة الخدمات الصحية الوطنية عن المزيد من الأخبار السيئة، يجب أن نشعر بالغضب.,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - The phrase ""we should be outraged"" is translated as ""يجب أن نشعر بالغضب,"" which means ""we must feel angry."" The translation conveys a sense of obligation rather than the suggestion or recommendation implied in the source text.
```"
81,"If anyone dares to say that Scotland's NHS is not in a state of crisis or that these are just the usual winter problems, we should be outraged. The danger is that politicians like the embattled Health Secretary, Michael Matheson, will succeed in their efforts to convince us that, while regrettable, this is somehow acceptable, that there is nothing more that ministers can do in the circumstances, that this is the new normal.",إذا تجرأ أي شخص على القول بأن هيئة الخدمات الصحية الوطنية في اسكتلندا ليست في حالة أزمة أو أن هذه مجرد مشاكل الشتاء المعتادة، فيجب أن نشعر بالغضب. الخطر هو أن السياسيين مثل وزير الصحة المحاصر، مايكل ماثيسون، سينجحون في جهودهم لإقناعنا بأنه، رغم أنه مؤسف، فإن هذا مقبول بطريقة ما، وأنه لا يوجد شيء أكثر يمكن للوزراء فعله في هذه الظروف، وأن هذا هو الوضع الطبيعي الجديد.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""the embattled Health Secretary"" is mistranslated as ""وزير الصحة المحاصر"", which implies a more severe situation than ""embattled"".
[Minor]: [accuracy/error_subcategory] - None
```"
82,"Amid calls for his resignation over the abject failure of the SNP's NHS recovery plan, Matheson spoke of how the ""heightened winter pressure"" was ""not unique to Scotland."" Instead of ""blame Westminster,"" the attempted defence this time was ""Westminster's just as bad,"" as if that provided any comfort to the legions of patients forced to wait for hours on end in pain and distress.","وسط دعوات لاستقالته بسبب الفشل الذريع لخطة التعافي من هيئة الخدمات الصحية الوطنية لحزب SNP، تحدث ماثيسون عن كيف أن ""الضغط المتزايد في الشتاء"" لم يكن ""فريدًا من نوعه في اسكتلندا"". بدلاً من ""لوم وستمنستر""، كانت الدفاعات هذه المرة ""وستمنستر سيئة بنفس القدر""، كما لو أن ذلك قدم أي عزاء لجحافل المرضى الذين أُجبروا على الانتظار لساعات طويلة في الألم والضيق.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""blame Westminster"" as ""لوم وستمنستر"" misses the nuance of the original phrase which implies a habitual action or strategy, not just a one-time occurrence.
[Major]: [accuracy/mistranslation] - The phrase ""Westminster's just as bad"" is translated as ""وستمنستر سيئة بنفس القدر"", which may not fully capture the intended sarcastic or dismissive tone of the original.
[Minor]: [accuracy/omission] - The translation omits the nuance of ""as if that provided any comfort"" which implies sarcasm or disbelief, affecting the tone of the translation.
```"
83,"He admitted that the age-old problem of delayed discharge - in which patients well enough to leave hospital cannot do so, often because the necessary social care is not available - was a ""major factor,"" but claimed an action plan was being ""implemented at pace."" Given this has been a persistent issue for years, few will have high hopes the SNP has finally found a solution.","اعترف بأن المشكلة القديمة المتمثلة في تأخير الخروج - حيث لا يستطيع المرضى الذين يتمتعون بصحة جيدة لمغادرة المستشفى القيام بذلك، غالبًا بسبب عدم توفر الرعاية الاجتماعية اللازمة - كانت ""عاملًا رئيسيًا""، لكنه ادعى أن خطة عمل يتم ""تنفيذها بسرعة"". نظرًا لأن هذه كانت مشكلة مستمرة لسنوات، فإن قلة من الناس سيكون لديهم آمال كبيرة في أن الحزب الوطني الاسكتلندي قد وجد أخيرًا حلاً.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""the SNP"" as ""الحزب الوطني الاسكتلندي"" is incorrect because the source text does not specify the Scottish National Party; it could refer to any party, and the translation assumes a specific entity.
[Major]: [accuracy/omission] - The phrase ""few will have high hopes"" is not fully captured in the translation, as ""قلة من الناس سيكون لديهم آمال كبيرة"" does not convey the nuance of skepticism implied in the original text.
[Minor]: [accuracy/addition] - The phrase ""اللازمة"" (necessary) is added in the translation, which is not explicitly present in the source text but does not significantly alter the meaning.
```"
84,"Indeed, new Public Health Scotland figures show the situation is actually getting worse: 1,910 people were delayed in hospital in November, up from 1,730 in April. One reason why ambulances cannot drop off patients promptly is that A&E departments are full because wards are full.","في الواقع، تُظهر الأرقام الجديدة للصحة العامة في اسكتلندا أن الوضع يزداد سوءًا: تم تأخير 1,910 أشخاص في المستشفيات في نوفمبر، مقارنة بـ 1,730 في أبريل. أحد الأسباب التي تجعل سيارات الإسعاف لا تستطيع إنزال المرضى بسرعة هو أن أقسام الطوارئ ممتلئة لأن الأجنحة ممتلئة.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - The translation of ""A&E departments"" as ""أقسام الطوارئ"" is slightly misleading. ""A&E"" specifically refers to ""Accident and Emergency"" departments, which could be more accurately translated as ""أقسام الحوادث والطوارئ"" to fully capture the meaning.
```"
87,Move will also help transform land at the derelict Gartshore Works site.,سيساعد التحرك أيضًا في تحويل الأرض في موقع جارتشور ووركس المهجور.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""التحرك"" (the move) is a mistranslation of ""Move"" as it implies an action rather than a decision or initiative.
[Minor]: [accuracy/error_subcategory] - None
```"
88,A Scottish recycling business that has already processed more than a million tonnes of construction waste has opened a second plant following a multi-million pound investment.,شركة إعادة تدوير اسكتلندية قامت بالفعل بمعالجة أكثر من مليون طن من نفايات البناء افتتحت مصنعًا ثانيًا بعد استثمار بملايين الجنيهات.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""multi-million pound"" which specifies the scale of the investment.
[Minor]: [accuracy/error_subcategory] - None
```"
89,"Brewster Brothers"" wash plants transform 100 per cent of the excavated soils and rubble they process from the construction industry into high-value aggregates for reuse. Over the past six years, the firm's site near Livingston, West Lothian has prevented almost 1.35 million tonnes of construction, demolition and excavation waste going to landfill. It has created more than one million tonnes of recycled aggregates to sell into the industry.","تحول محطات الغسيل التابعة لشركة ""بروستر براذرز"" 100 في المائة من التربة والحطام المستخرج من صناعة البناء إلى مجاميع عالية القيمة لإعادة الاستخدام. على مدى السنوات الست الماضية، منعت موقع الشركة بالقرب من ليفينغستون، ويست لوثيان، ما يقرب من 1.35 مليون طن من نفايات البناء والهدم والحفر من الذهاب إلى مكبات النفايات. وقد أنتجت أكثر من مليون طن من المجاميع المعاد تدويرها للبيع في الصناعة.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - The phrase ""منعت موقع الشركة"" translates to ""the company's site prevented,"" which is a mistranslation. The correct translation should convey that the site itself, not the company, prevented waste from going to landfill.
```"
91,"Scott Brewster, managing director, who set up the business in 2017 alongside his father, Alex, said: ""It's increasingly clear that the construction sector in Scotland appreciates the need to reduce the amount of natural resources that the industry uses and the amount of carbon it emits while increasing use of recycled and secondary materials. The volume of construction, demolition and excavation waste that's been recycled over the last six years has grown enormously, and our investment into this second site demonstrates that there's room for a further expansion in this area.","قال سكوت بروستر، المدير الإداري الذي أسس العمل في عام 2017 إلى جانب والده أليكس: ""من الواضح بشكل متزايد أن قطاع البناء في اسكتلندا يقدر الحاجة إلى تقليل كمية الموارد الطبيعية التي يستخدمها القطاع وكمية الكربون التي ينبعث منها، مع زيادة استخدام المواد المعاد تدويرها والثانوية. لقد نما حجم النفايات الناتجة عن البناء والهدم والحفر التي تم إعادة تدويرها خلال السنوات الست الماضية بشكل كبير، واستثمارنا في هذا الموقع الثاني يوضح أن هناك مجالاً لمزيد من التوسع في هذا المجال.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/omission - The phrase ""while increasing use of recycled and secondary materials"" is not fully captured in the translation. The translation mentions ""مع زيادة استخدام المواد المعاد تدويرها والثانوية"" but does not clearly convey the idea of increasing their use.
```"
93,"As part of the firm's redevelopment of the derelict Gartshore Works site it has recruited new members of staff supported by Scottish Enterprise's Green Jobs Fund. The firm will also recycle the old bing of colliery waste on the site, and the area will be turned into a country park for the local community.",كجزء من إعادة تطوير الشركة لموقع أعمال غارتشور المهجور، قامت بتوظيف أعضاء جدد من الموظفين بدعم من صندوق الوظائف الخضراء التابع لشركة سكوتيش إنتربرايز. ستقوم الشركة أيضًا بإعادة تدوير مخلفات المناجم القديمة في الموقع، وسيتم تحويل المنطقة إلى حديقة وطنية للمجتمع المحلي.,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - ""حديقة وطنية"" should be ""حديقة عامة"" as the source refers to a ""country park"" for the local community, not a national park.
[Minor]: None
```"
98,"With the Cost of Living Act legislation ending on 31 March 2024, a new consultation document seeks to extend controls on the level of rent increases that can be levied in the coming year. The consultation ends this Monday and proposes rents be set by the lowest of three comparators: open market rent; a landlord's proposed new rent; and a ""reasonable"" increase devised from a new taper system using comparison with a percentage of market rent.","مع انتهاء تشريع قانون تكلفة المعيشة في 31 مارس 2024، يسعى وثيقة استشارية جديدة لتمديد الضوابط على مستوى زيادات الإيجار التي يمكن فرضها في العام المقبل. تنتهي الاستشارة هذا الاثنين وتقترح أن يتم تحديد الإيجارات من خلال الأدنى من بين ثلاثة مقارنات: إيجار السوق المفتوح؛ الإيجار الجديد المقترح من قبل المالك؛ وزيادة ""معقولة"" مستمدة من نظام تدريجي جديد باستخدام المقارنة مع نسبة مئوية من إيجار السوق.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""seeks to extend controls on the level of rent increases"" is mistranslated as ""يسعى وثيقة استشارية جديدة لتمديد الضوابط على مستوى زيادات الإيجار,"" which does not accurately convey the idea of ""controls on the level of rent increases.""
[Minor]: [accuracy/omission] - The word ""legislation"" from ""Cost of Living Act legislation"" is omitted in the translation, which may lead to a slight loss of specificity.
```"
100,"This tapering proposal would set rent increases between 6 per cent and a maximum of 15 per cent which, ironically, would be higher than historic annual price rises. But, more importantly, this scheme would be unwieldy, overly complex and prohibitively expensive to monitor and implement. We already have a system involving the first-tier housing tribunal which rules on whether a rent increase is fair. This seems like adding further layers of bureaucracy with no gain for landlords or tenants.",سيضع هذا الاقتراح المتدرج زيادات الإيجار بين 6 في المائة وبحد أقصى 15 في المائة، وهو ما سيكون، بشكل ساخر، أعلى من الزيادات السنوية التاريخية في الأسعار. ولكن، والأهم من ذلك، أن هذا النظام سيكون غير عملي، ومعقدًا للغاية ومكلفًا بشكل يحول دون مراقبته وتنفيذه. لدينا بالفعل نظام يتضمن محكمة الإسكان من الدرجة الأولى التي تحكم فيما إذا كانت زيادة الإيجار عادلة. يبدو أن هذا يضيف طبقات إضافية من البيروقراطية دون أي فائدة للملاك أو المستأجرين.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - ""سيكون غير عملي"" translates to ""would be impractical,"" which does not fully capture the meaning of ""unwieldy"" in the source text.
[Major]: [accuracy/mistranslation] - ""زيادات الإيجار بين 6 في المائة وبحد أقصى 15 في المائة"" translates to ""rent increases between 6 per cent and a maximum of 15 per cent,"" but misses the nuance that this is a proposal (""would set"") rather than a definitive action.
[Minor]: [accuracy/omission] - The phrase ""ironically"" is omitted, which adds a layer of meaning to the comparison with historic annual price rises.
```"
101,"Unfortunately, this consultation paper seems like a further attempt to impose controls on the sector. A far simpler solution would be to let the market return to normal, not impose external controls on rent levels, and the result will be lower rent increases than we have seen in the last 18 months. To stabilise rental prices in the long term then the government must encourage greater investment and growth in the private rented sector (PRS) while simultaneously funding a substantial growth in the supply of social housing. The greater the investment in the PRS the more stability will be created in the housing market. Increasing volumes in both the PRS and social housing markets will stabilise rents over time as demand meets supply and equilibrium is achieved. Only by adopting these measures will we start to address the current housing crisis. Anything else is simply not going to work.",لسوء الحظ، يبدو أن هذه الورقة الاستشارية محاولة أخرى لفرض ضوابط على القطاع. سيكون الحل الأبسط بكثير هو السماح للسوق بالعودة إلى طبيعته، وعدم فرض ضوابط خارجية على مستويات الإيجار، وستكون النتيجة زيادات أقل في الإيجار مما شهدناه في الأشهر الثمانية عشر الماضية. لتحقيق استقرار في أسعار الإيجارات على المدى الطويل، يجب على الحكومة تشجيع الاستثمار والنمو الأكبر في قطاع الإيجار الخاص (PRS) مع تمويل نمو كبير في توفير الإسكان الاجتماعي في الوقت نفسه. كلما زاد الاستثمار في قطاع الإيجار الخاص، زادت الاستقرار في سوق الإسكان. زيادة الكميات في كل من أسواق الإيجار الخاص والإسكان الاجتماعي ستعمل على استقرار الإيجارات بمرور الوقت حيث يتوافق الطلب مع العرض ويتم تحقيق التوازن. فقط من خلال تبني هذه التدابير سنبدأ في معالجة أزمة الإسكان الحالية. أي شيء آخر ببساطة لن ينجح.,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: accuracy/mistranslation - The phrase ""the result will be lower rent increases than we have seen in the last 18 months"" is translated as ""ستكون النتيجة زيادات أقل في الإيجار مما شهدناه في الأشهر الثمانية عشر الماضية,"" which slightly shifts the meaning. The source implies a future prediction, while the translation could be interpreted as a comparison to past increases without the future implication.
```"
103,FTSE 250 firm famous for sausage rolls and steak bakes plans to rise branch network but not prices.,شركة FTSE 250 المشهورة بلفائف النقانق والفطائر باللحم تخطط لتوسيع شبكة الفروع ولكن ليس الأسعار.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""plans to rise"" is omitted, which is crucial to the meaning of the sentence.
[Major]: [accuracy/mistranslation] - ""توسيع شبكة الفروع"" translates to ""expand the branch network,"" which is correct, but ""rise"" is not accurately reflected.
[Minor]: [accuracy/mistranslation] - ""ولكن ليس الأسعار"" translates to ""but not the prices,"" which is slightly misleading as it implies prices will not change at all, whereas the source suggests they will not rise.
```"
