index,original,translated,terminology_annotation
231,"如果没有明确声明 ` signed' 或 ""unsigned'修饰符, 这些选项用来定义有符号位域 (bitfield) 或无符号位域.","If no explicit `signed' or `unsigned' modifier is stated, these options are used to define signed bitfields or unsigned bitfields.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""bitfield"" should have been translated as ""champ de bits"" instead of ""position de bits"".
[major]: [TERM NOT APPLIED] - The term ""signed"" should have been translated as ""signé"" instead of ""avec signe"".
[minor]: [WRONG TERM] - The term ""unsigned"" should have been translated as ""non signé"" instead of ""sans signe""."
234,"这是为了兼容一些老程序,他们算改字符串常量是一个非常糟糕的想法、`-traditional' 选项也有相同效果.","This is to be compatible with some old programs, they think that changing string constants is a very bad idea, the `-traditional' option also has the same effect.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""traditional"" should have been translated as ""传统的"" instead of ""改字符串常量"".
[minor]: [WRONG TERM] - The term ""选项"" should have been translated as ""option"" instead of ""'-traditional' 选项""."
237,其影响可能类似于2008年的经济危机,The impact may be similar to the economic crisis of 2008.,"MQM annotations:
Terminology Errors:
major: term not applied - The term ""economic crisis"" in the source text is not accurately translated as ""经济危机"" in the target text."
239,在许多国家，这一疾病己使医疗服务机构穷于应付，几近崩溃，各国政府实施的限制措施已在全球经济中造成了严重紊乱。,"In many countries, this disease has overwhelmed medical service institutions, bringing them close to collapse, and the restrictive measures implemented by governments have caused serious disruption in the global economy.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""医疗服务机构"" (medical service institutions) is not accurately translated as ""medical service institutions"" in the English translation.
[major]: [TERM NOT APPLIED] - The term ""限制措施"" (restrictive measures) is not accurately translated as ""restrictive measures"" in the English translation."
241,一些生产者可能会被迫寻找新的方法来制造毒品，因为限制流动的同时也限制了前体和基本化学品的获取。,"Some producers may be forced to seek new methods to manufacture drugs, as restrictions on mobility also limit access to precursors and basic chemicals.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""precursors"" should have been translated as ""前体"" instead of ""前体和基本化学品"".
[major]: [WRONG TERM] - The term ""basic chemicals"" should have been translated as ""基本化学品"" instead of ""前体和基本化学品""."
249,一些国家有大量毒品通过商业航班走私，预计这些国家的贩毒活动受到的直接影响最大。,"Some countries have a large amount of drugs smuggled through commercial flights, and it is expected that the drug trafficking activities in these countries will be most directly affected.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""贩毒活动"" should have been translated as ""drug trafficking activities"" instead of ""drug trafficking""."
259,世界各地的吸毒现象一直在增多，无论是从总体数字还是从吸毒者在世界人口中所占比例来看都是如此。,"The phenomenon of drug abuse is constantly increasing worldwide, whether in terms of the overall numbers or the proportion of drug users in the world population.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""吸毒"" should be translated as ""drug abuse"" instead of ""drug users""."
262,"这在一定程度上反映了这一期间总体人口增长的差异、发达国家为7%,发展中国家为28%但也反映了发展中国家年 轻人口增长较快。","This to a certain extent reflects the difference in overall population growth during this period, with developed countries at 7% and developing countries at 28%, but it also reflects the faster growth of the young population in developing countries.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""发达国家"" (developed countries) should have been translated as ""developed countries"" instead of ""developed countries for 7%"".
[major]: [TERM NOT APPLIED] - The term ""发展中国家"" (developing countries) should have been translated as ""developing countries"" instead of ""developing countries for 28%"".
[minor]: [WRONG TERM] - The term ""年轻人口"" (young population) should have been translated as ""young population"" instead of ""the young population""."
263,青少年和年轻成年人在吸毒者中所占比例最大。,The proportion of adolescents and young adults is the highest among drug users.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""adolescents and young adults"" should be translated as a single glossary term, such as ""青少年和年轻成年人""."
266,无论是发达国家还是发展中国家，城市地区的吸毒情况都多于农村地区。,"Regardless of whether it is a developed country or a developing country, the drug abuse situation in urban areas is more serious than in rural areas.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""发达国家"" (developed country) is not translated accurately as ""developed country"" in the target text.
[major]: [TERM NOT APPLIED] - The term ""发展中国家"" (developing country) is not translated accurately as ""developing country"" in the target text."
267,吸毒情况总体增多的部分原因是人口从农村向城镇的大规模流动一目前全世界人口有一半以上生活在城市地区，而1960年这一比例为34%。,"The overall increase in drug abuse is partly due to the large-scale migration of the population from rural to urban areas - currently, more than half of the world's population lives in urban areas, compared to 34% in 1960.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""城镇"" (city/town) should be translated as ""urban areas"" instead of ""urban""."
268,城市化可能是毒品市场未来动态的一个关键因素，特别是在城市化趋势更为突出的发展中国家。,"City-ization may be a key factor in the future dynamics of the drug market, especially in developing countries where urbanization trends are more pronounced.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""city-ization"" is not a standard English term and should be translated as ""urbanization"" instead."
273,来自少数几个国家的数据表明，有害的吸毒模式与病症同低收入之间存在联系。,The data from a few countries indicates that harmful drug use patterns are associated with low-income conditions.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""harmful drug use patterns"" should be translated as a more appropriate term in the context, such as ""problematic drug use patterns"" or ""substance abuse patterns"".
[minor]: [WRONG TERM] - The term ""low-income conditions"" could be more accurately translated as ""low socioeconomic status"" or ""poverty""."
274,这些模式在较富裕的社会阶层似乎不太常见。,These patterns seem to be less common among the more affluent social strata.,"MQM annotations:
Terminology Errors:
[minor]: [term not applied] - The term ""affluent social strata"" does not seem to have a direct equivalent in the Chinese source text, which uses the phrase ""较富裕的社会阶层"" (more affluent social classes/strata). A more literal translation would be preferable."
277,新冠肺炎或将导致毒品市场进一步扩张新冠肺炎的大流行可能会导致更多农民增加或从事非法作物种植，或是因为国家主管机关的控制能力降低，或是因为在经济危机之下可能有更多人不得不铤而走险，从事非法活动。,"The COVID-19 pandemic may lead to further expansion of the drug market. The COVID-19 pandemic may cause more farmers to increase or engage in the cultivation of illegal crops, either due to a decrease in the control capabilities of the competent national authorities, or because more people may be forced to take risks and engage in illegal activities under the economic crisis.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""毒品市场"" (drug market) is not accurately translated as ""the drug market"" in the target text.
[major]: [TERM NOT APPLIED] - The term ""非法作物种植"" (cultivation of illegal crops) is not accurately translated as ""the cultivation of illegal crops"" in the target text.
[major]: [TERM NOT APPLIED] - The term ""国家主管机关"" (competent national authorities) is not accurately translated as ""the competent national authorities"" in the target text.
[major]: [TERM NOT APPLIED] - The term ""铤而走险"" (take risks) is not accurately translated as ""forced to take risks"" in the target text."
283,会员国的国内市场每年约有500种新型活性物质。,The domestic market of member countries has about 500 new active substances every year.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""活性物质"" (active substance) in the source text is not correctly translated as ""new active substances"" in the target text."
286,"在2014年确定的新型精神活性物质种类总数中，类阿片新型精神活性物质仅占2%,但到2018年，这一数字己上升至9%。","In the total number of new psychoactive substances identified in 2014, opioid-type new psychoactive substances accounted for only 2%, but by 2018 this figure had risen to 9%.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""类阿片新型精神活性物质"" should be translated as ""opioid-type new psychoactive substances"" instead of ""opioid-type new psychoactive substances""."
287,类阿片新型精神活性物质中有许多是芬太尼的类似物，其药效和危害已得到证明，在北美导致了过量死亡事件，其他区域也有，但程度较轻。,"Many of the novel psychoactive substances in the opioid-like class are fentanyl analogues, whose pharmacological effects and harms have been demonstrated. They have led to overdose deaths in North America, and have also occurred in other regions, though to a lesser extent.","MQM annotations:
Terminology Errors:
major: term not applied - The term ""类阿片新型精神活性物质"" should have been translated as ""novel psychoactive substances in the opioid-like class"" instead of ""opioid-like class"".
minor: wrong term - The term ""过量死亡事件"" should have been translated as ""overdose deaths"" instead of ""overdose deaths event""."
288,在北美，芬太尼有的用作海洛因和其他毒品（包括可卡因和甲基苯丙胺）的掺杂剂，有的用来制造假冒的药用类阿片。,"In North America, fentanyl is used as an adulterant in heroin and other drugs (including cocaine and methamphetamine), and is also used to manufacture counterfeit pharmaceutical opioids.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""海洛因"" (heroin) is not translated correctly in the context.
[major]: [TERM NOT APPLIED] - The term ""可卡因"" (cocaine) is not translated correctly in the context.
[major]: [TERM NOT APPLIED] - The term ""甲基苯丙胺"" (methamphetamine) is not translated correctly in the context.
[major]: [TERM NOT APPLIED] - The term ""药用类阿片"" (pharmaceutical opioids) is not translated correctly in the context."
290,2新型精神活性物质的使用可能会逐渐牢固存在于弱势群体中,The use of new psychoactive substances may gradually become entrenched among vulnerable populations.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""new psychoactive substances"" should have been translated as a more specific term in the target language, rather than using a more general phrase."
295,贩毒者和制毒者一直在寻找替代品一不仅有管制较松的物质，还有专门为规避管制而设计的化学品，即所谓的“特制前体”。,"Drug traffickers and drug manufacturers have been looking for substitutes, not only substances with less stringent controls, but also chemicals specifically designed to circumvent controls, the so-called ""specially designed precursors"".","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""前体"" (precursor) should have been translated as ""precursor"" instead of ""specially designed precursor"".
[minor]: [WRONG TERM] - The term ""替代品"" (substitute) should have been translated as ""substitute"" instead of ""substitutes""."
296,旨在阻止新冠肺炎传播的限制性措施很可能使依赖前体化学品的制毒者受到进一步挤压。,The restrictive measures aimed at preventing the spread of COVID-19 are likely to further squeeze drug manufacturers who rely on precursor chemicals.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""制毒者"" (drug manufacturers) is not accurately translated as ""drug manufacturers who rely on precursor chemicals""."
297,来自墨西哥的证据表明，这已经成为 现实：据报告，2020年3月，从东亚进口的甲基苯丙胺前体短缺促使墨西哥和美国的甲基苯丙胺价格上涨。,"The evidence from Mexico indicates that this has become a reality: According to reports, in March 2020, a shortage of methamphetamine precursors imported from East Asia led to a rise in the price of methamphetamine in Mexico and the United States.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""甲基苯丙胺"" should be translated as ""methamphetamine"" instead of ""methamphetamine precursors"".
[major]: [WRONG TERM] - The term ""前体"" should be translated as ""precursor"" instead of ""precursors""."
305,阿富汗和伊拉克甲基苯丙胺市场增长,The Afghan and Iraqi methamphetamine markets are growing.,"MQM annotations:
Terminology Errors:
major: term not applied - The term ""methamphetamine"" should be used instead of ""甲基苯丙胺"" (a literal translation that does not convey the intended meaning)."
309,最近，伊拉克当局发现了多个甲基苯丙胺加工点，麻管局已对伪麻黄碱制剂的大批进口表示关切一甲基苯丙胺加工点将这些制剂用作前体。,"Recently, the Iraqi authorities have discovered multiple methamphetamine production sites, and the drug control agency has expressed concern over the large-scale importation of pseudoephedrine preparations, as these sites are using these preparations as precursors for the production of methamphetamine.","MQM annotations:
Terminology Errors:
major: term not applied - The term ""甲基苯丙胺"" should be translated as ""methamphetamine"" instead of ""methamphetamine production sites"".
major: term not applied - The term ""麻管局"" should be translated as ""drug control agency"" instead of ""the drug control agency"".
minor: wrong term - The term ""伪麻黄碱制剂"" should be translated as ""pseudoephedrine preparations"" instead of ""pseudoephedrine preparations"".
minor: wrong term - The term ""一甲基苯丙胺"" should be translated as ""methamphetamine"" instead of ""methamphetamine""."
311,自那时起，甲基苯丙胺的缉获量一直在稳步上升。,"Since then, the seizure of methamphetamine has been steadily increasing.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""methamphetamine"" should be translated as ""甲基苯丙胺"" instead of the direct English translation."
312,但2019年上半年的缉获量一^657公斤——与上一年相比大幅骤增。,But the amount seized in the first half of 2019 was 657 kilograms - a sharp increase compared to the previous year.,"MQM annotations:
Terminology Errors:
major: WRONG TERM - The glossary term ""缉获量"" should have been translated as ""amount seized"" instead of ""the amount seized""."
318,在美国最早通过立法的两个州科罗拉多州和华盛顿州，成年人非医疗使用大麻的情况增加，特别是过去一个月以及每天或几乎每天使用的情况增多，自2012年起便已超过了全国平均水平。,"Colorado and Washington were the first two states in the United States to pass legislation allowing for the non-medical use of cannabis by adults. The prevalence of past-month and daily or near-daily cannabis use has increased in these states, exceeding the national average since 2012.","MQM annotations:
Terminology Errors:
major: term not applied - The term ""大麻"" (cannabis) is not correctly translated as ""cannabis"" in the target text.
minor: wrong term - The term ""成年人"" (adults) is translated as ""adults"" which is correct, but the capitalization is inconsistent with the rest of the text.
minor: wrong term - The term ""非医疗使用"" (non-medical use) is translated as ""non-medical use"" which is correct, but the capitalization is inconsistent with the rest of the text."
323,全球大麻药草缉获量暴跌的背后原因是大麻合法化？,The reason behind the drastic drop in the global seizure of cannabis herbs is the legalization of cannabis?,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""大麻"" (cannabis) is not accurately translated as ""cannabis"" in the target text.
[major]: [WRONG TERM] - The term ""药草"" (medicinal herbs) is not accurately translated as ""herbs"" in the target text."
326,对新型精神活性物质的监管似乎有遏制作用在国内对新型精神活性物质的监管效果仍然很难评估。,"The regulation of new psychoactive substances seems to have a suppressive effect, but the effectiveness of domestic regulation of new psychoactive substances is still difficult to assess.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""new psychoactive substances"" is not translated accurately in the target text. The target text uses ""new type of psychoactive substances"" instead.
[minor]: [WRONG TERM] - The term ""regulation"" is not translated accurately in the target text. The target text uses ""monitoring"" instead."
327,一些对新型精神活性物质采用不同监管制度的国家显示出不同的新型精神活性物质使用流行率。,Some countries with different regulatory systems for new psychoactive substances show different prevalence rates of new psychoactive substance use.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""new psychoactive substances"" should be translated as ""新型精神活性物质"" instead of ""新型精神活性物质使用""."
328,在另一些国家，通过国内立法后，新型精神活性物质使用情况有所减少。,"In some other countries, the use of new psychoactive substances has decreased after domestic legislation.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""new psychoactive substances"" should be translated as ""新型精神活性物质"" instead of ""new type of psychoactive substances""."
333,"据估计，低收入和中等收入国家的人口占全球人口的88%,但消费的药用类阿片却不到10%。","According to estimates, the population of low-income and middle-income countries accounts for 88% of the global population, but they consume less than 10% of the medical opioids.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""medical opioids"" should be translated as ""药用类阿片"" instead of ""药用类阿片却""."
334,获取药用类阿片的障碍与许多因素有关，包括立法、文化、卫生系统和处方做法。,"The barriers to accessing medicinal opioids are related to many factors, including legislation, culture, healthcare systems, and prescription practices.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""medicinal opioids"" should be translated as ""阿片类药物"" instead of ""药用类阿片""."
343,全球范围的有限数据表明，迷醉可能是杀人的一个重要因素。,The limited data available globally suggests that intoxication may be an important factor in homicide.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""intoxication"" does not accurately convey the meaning of ""迷醉"" in the source text, which refers to a state of being under the influence of alcohol or drugs. A more appropriate term would be ""drunkenness"" or ""substance intoxication""."
351,据估计，2018年使用大麻的有 1.92 亿人，使之成为全球使用最多的毒品。,"According to estimates, in 2018 there were 192 million people using cannabis, making it the most widely used illicit drug globally.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""大麻"" (cannabis) should have been used instead of ""毒品"" (illicit drug) in the translation."
354,"在2017年与吸毒病症有关的估计167,000例死亡中，有66%是这类物质造成的，在据信为吸毒导致的残疾或过早死亡而损失的2,100万年寿命中，有50%是这类物质造成的。","In 2017, an estimated 167,000 deaths were related to drug use disorders, of which 66% were caused by these substances. Of the estimated 21 million years of life lost due to disability or premature mortality attributed to drug use, 50% were caused by these substances.","MQM annotations:
Terminology Errors:
major: term not applied - The term ""吸毒病症"" should have been translated as ""drug use disorders"" instead of ""drug use"".
major: term not applied - The term ""残疾或过早死亡"" should have been translated as ""disability or premature mortality"" instead of ""disability or over early death""."
368,兴奋剂领域以可卡因和甲基苯丙胺为主，这两种物质在其主要市场的使用量都在上升。,"Stimulants are mainly represented by cocaine and methamphetamine, and the usage of these two substances is increasing in their major markets.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""可卡因"" should be translated as ""cocaine"" instead of ""stimulants"".
[major]: [TERM NOT APPLIED] - The term ""甲基苯丙胺"" should be translated as ""methamphetamine"" instead of ""stimulants""."
372,在一些市场上，可卡因和甲基苯丙胺可以共存，有时是相互替代，这样一种药物的使用量上升时另一种药物的使用量就下降，有时是同时增加和减少以满足同一市场的需求。,"In some markets, cocaine and methamphetamine can coexist, sometimes as substitutes, where an increase in the use of one drug is accompanied by a decrease in the use of the other, and at times they increase and decrease simultaneously to meet the demand of the same market.","MQM annotations:
Terminology Errors:
major: term not applied - The term ""cocaine"" and ""methamphetamine"" should be translated using their respective glossary entries in the target language.
minor: wrong term - The term ""use"" should be translated using the appropriate glossary entry in the target language to maintain consistency with the source text."
376,2017年，因吸毒死亡的约有 58.5万人，其中一半死于丙型肝炎引起的肝病，而注射吸毒者的丙型肝炎大多仍未得到治疗。,"In 2017, approximately 585,000 people died from drug abuse, with half of them dying from liver disease caused by hepatitis C, and most injection drug users with hepatitis C still have not received treatment.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""丙型肝炎"" should have been translated as ""hepatitis C"" instead of ""hepatitis C virus"".
[major]: [WRONG TERM] - The term ""注射吸毒者"" should have been translated as ""injection drug users"" instead of ""injection drug users with hepatitis C""."
380,使用说明书,Instructions for use.,"MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""使用说明书"" should have been translated as ""Instructions for use"" instead of ""Instructions for use."""
385,将耳帐斜向下轻轻塞入耳道，以轻摆头部耳机不田动为家。,"Gently insert the earphone into the ear canal at a slight downward angle, and adjust the head slightly to ensure the earphone does not move.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""耳帐"" should have been translated as ""earphone"" instead of ""earphone"".
[minor]: [WRONG TERM] - The term ""轻摆头部"" should have been translated as ""adjust the head slightly"" instead of ""adjust the head""."
388,充电开机使用前，请先撕掉左右耳机充各点处的网几，将充电盒及耳机充满电。,"Before using, please remove the mesh at the charging points of the left and right earphones, and charge the charging case and earphones until they are fully charged.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""mesh"" should have been translated as ""网格"" instead of ""网几"".
[minor]: [WRONG TERM] - The term ""charging points"" should have been translated as ""充电点"" instead of ""充各点处""."
390,充电盒未充满电充电指示灯红灯长亮，充满电后充电:3 指示灯熄灭。,"The charging box is not fully charged. The red charging indicator light is on. When fully charged, the charging indicator light will turn off.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""充电指示灯"" should have been translated as ""charging indicator light"" instead of ""charging indicator"".
[minor]: [WRONG TERM] - The term ""充满电后充电:3 指示灯"" should have been translated as ""when fully charged, the charging indicator light will turn off"" instead of ""when fully charged, the charging indicator light:3 will turn off""."
403,自动连接: 局对移两只耳机从充时盒外十.,Automatic connection: Remove two earphones from the charging case.,"MQM annotations:
Terminology Errors:
[Major]: [TERM NOT APPLIED] - The term ""charging case"" should have been translated as ""étui de chargement"" instead of ""boîte de chargement"".
[Minor]: [WRONG TERM] - The term ""earphones"" should have been translated as ""écouteurs"" instead of ""oreillettes""."
405,随后红和白灯恢六. 左右囊如自过串联 .,The random text you provided does not appear to be a valid Chinese sentence. I am unable to provide a meaningful translation for it.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The random text provided does not appear to be a valid Chinese sentence, so I am unable to provide a meaningful translation or identify any terminology errors."
406,"待左/右耳机白灯懈 闪时. 打开设备否牙搜索 “RedmIArDots2 ""并点击完连溶。","Connect the left/right earbuds when the white light flashes. Open the device settings and search for ""RedmIArDots2"" and click to connect.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""RedmIArDots2"" should have been translated instead of being left in the source language.
[minor]: [WRONG TERM] - The term ""耳机"" should be translated as ""earbud"" instead of ""earbuds"" to match the singular form in the source text."
407,首次连接后. 囊志开机可自动回连上一次配对设备(蓝牙需开启)。,First connection after. The device can automatically reconnect to the last paired device (Bluetooth needs to be turned on).,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""device"" should be translated as ""囊志"" (the device name) instead of the generic ""device"".
[major]: [TERM NOT APPLIED] - The term ""Bluetooth"" should be translated as ""蓝牙"" instead of the English term."
412,"单耳 / 双耳自由切换; 两只耳机连接成功后即为双丁连接; 将任一耳机放回充电盒关机, 另一只耳机进入单耳模式, 重新取出即可自动恢复双耳模式 。","Single-ear / dual-ear free switching; after the two earphones are successfully connected, it becomes a dual-ear connection; when either earphone is placed back in the charging case and turned off, the other earphone enters the single-ear mode, and when taken out again, it automatically restores the dual-ear mode.","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""单耳"" should be translated as ""single-ear"" instead of ""single-ear / dual-ear"".
minor: term not applied - The term ""双耳"" should be translated as ""dual-ear"" instead of ""single-ear / dual-ear"".
minor: wrong term - The term ""双丁"" should be translated as ""dual-ear"" instead of ""dual-ear connection""."
415,如果耳机无法正常连接使用，请参照以下方式重置,"If the headphones cannot be connected and used normally, please refer to the following method to reset.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""headphones"" should have been translated as ""écouteurs"" in French."
416,耳机: 将耳机拿出充电盒， 在关机状态下， 分别长按两只耳机多功能键15 秒 ，至红白灯交替闪烁3 次后，松开并放回充电盒即可(清除耳机与手机的连授记录)。,"Earphones: Take the earphones out of the charging case, in the power-off state, long press the multi-function button of both earphones for 15 seconds respectively, until the red and white lights flash 3 times alternately, then release and put them back in the charging case (to clear the pairing record between the earphones and the phone).","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""耳机"" should have been translated as ""earphones"" instead of ""earphones"".
[minor]: [WRONG TERM] - The term ""充电盒"" should have been translated as ""charging case"" instead of ""charging box"".
[minor]: [WRONG TERM] - The term ""多功能键"" should have been translated as ""multi-function button"" instead of ""multi-function key""."
423,本严操的相关信息请查询销售网 : www micom,www.micom,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The glossary term ""www.micom"" should have been translated instead of being left in the source language."
426,"以下功能左右耳机均可操作, 轻按一下来电时，接听电话; 通话或去电中，挂断电话音乐时，播放 /暂停音频 ,长按约1 秒释放","The following functions can be operated on both the left and right earphones: Tap once to answer a call when receiving a call; during a call or outgoing call, tap to hang up the phone; during music playback, tap to play/pause audio, long press for about 1 second to release.","MQM annotations:
Terminology Errors:
major: term not applied - The term ""耳机"" (earphone) is not correctly translated as ""headphone"" in the context.
minor: wrong term - The term ""释放"" (release) is not the most appropriate translation for ""to release"" in this context."
429,待机时， 开启语音助手(需设备支持语音功能且打开快速唤醒设置),"""While in standby mode, activate the voice assistant (requires device support for voice function and quick wake-up setting enabled).""","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""voice assistant"" should have been translated as ""助手"" instead of ""语音助手"" to match the glossary entry.
[minor]: [WRONG TERM] - The term ""quick wake-up setting"" should be capitalized as ""快速唤醒设置"" to match the glossary entry."
435,耳机基本参数,Headphone basic parameters,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""headphone"" should have been translated as ""耳机"" instead of the literal translation ""基本参数""."
438,输入参数:5V 二 100mA,"5V, 100mA","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""二"" (two) is not translated in the English output.
minor: wrong term - The term ""100mA"" should be translated as ""100 milliamperes"" or ""100 mA"" instead of just ""100mA""."
439,单耳净重: 约 4.1g,Approximately 4.1g.,"MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""单耳净重"" should have been translated as ""Net weight of single ear"" instead of ""Approximately 4.1g""."
448,"1 请勿以任何理由拆开.维修或改装耳机, 否则可能会导致起火甚至彻底损坏本产品;","Please do not disassemble, repair or modify the headphones for any reason, as this may result in fire or complete damage to the product.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""headphones"" should have been translated as ""耳机"" instead of the literal translation ""耳机""."
451,"4 请勿在雷暴天气下使用该设备, 雷暴可导致设备工作异常, 并增加触电的危险;","Please do not use this device during thunderstorms, as thunderstorms can cause the device to malfunction and increase the risk of electric shock.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""雷暴"" should have been translated as ""thunderstorm"" instead of ""thunderstorms"".
[minor]: [WRONG TERM] - The term ""该设备"" should have been translated as ""this device"" instead of ""the device""."
453,6 请勿将本产品与液体接触。,Please do not expose this product to liquids.,"MQM annotations:
Terminology Errors:
minor: term not applied - The term ""本产品"" (this product) in the source text is not accurately translated as ""this product"" in the target text."
454,注意,"注意

Attention.","MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""注意"" should have been translated as ""Attention"" instead of the literal translation ""Attention."""
457,"3 长时间连续使用耳机有损听力,请合理控制使用时间及音量 ;","3 Prolonged continuous use of headphones can damage hearing, please reasonably control usage time and volume.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""headphones"" should be translated as ""耳机"" in the given context."
471,"2 自您签收次日起 8 日-15日内, 本产品出现《Redmi AirDots 2 ee E 故障表》所列性能故障的情况, 经由小米售后服务中心检测确 定, 可","2 Within 8-15 days from the date of your receipt, if this product exhibits the performance faults listed in the ""Redmi AirDots 2 ee E Fault List"", and it is confirmed by the Xiaomi after-sales service center, you can.","MQM annotations:
Terminology Errors:
major: term not applied - The term ""Redmi AirDots 2 ee E"" should have been translated instead of using the source term.
minor: wrong term - ""performance faults"" is a literal translation of ""性能故障"", a more appropriate term would be ""product defects"" or ""product malfunctions"".
minor: wrong term - ""Xiaomi after-sales service center"" is a literal translation of ""小米售后服务中心"", a more natural term in English would be ""Xiaomi customer service center"" or ""Xiaomi repair center""."
476,电牙耳机 ”2 通话过程中，对方听不到声音。,wireless earbuds,"MQM annotations:
Terminology Errors:
major: term not applied - The term ""wireless earbuds"" does not accurately reflect the source text ""电牙耳机"" which refers to ""wireless earphones"" or ""Bluetooth earphones""."
480,2 已超过三包有效期;,2 has exceeded the three-warranty period.,"MQM annotations:
Terminology Errors:
Major: WRONG TERM - ""three-warranty period"" is not an accurate translation of the Chinese term ""三包有效期"". The correct term should be ""warranty period""."
487,欧盟峰会为难民政策争论，欧盟官员：接收过程步步瓶颈-中新网,"The EU summit is debating refugee policies, EU officials: the reception process is facing bottlenecks.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""refugee"" should have been used instead of ""难民"" (which translates to ""displaced person"").
minor: WRONG TERM - The term ""reception process"" does not accurately convey the meaning of ""接收过程"" (which refers to the process of admitting or accepting refugees)."
488,欧盟峰会为难民政策争吵不休，欧盟官员：接收过程每一步都存在瓶颈,"The EU summit is embroiled in heated debates over refugee policies, EU officials: there are bottlenecks at every step of the reception process.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""refugee"" should have been used instead of ""难民"" (refugee) in the translation.
[minor]: [WRONG TERM] - The term ""接收"" (reception) does not accurately convey the meaning of ""reception process"" in the context."
