index,original,translated,accuracy_annotation
216,"相对应的, 如果编译时使用缺省选项 ` -fno-exteznal-templates', 所有模板实例明确的设为内置.","The corresponding, if the default option `-fno-external-templates` is used during compilation, all template instances are explicitly set to be inline.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - ""所有模板实例明确的设为内置"" is translated as ""all template instances are explicitly set to be inline"", which does not fully capture the meaning of the source text. The source indicates that the template instances are set to be internal/embedded, not just inline.
[Minor]: None"
219,"有些情况下, 编译器能够判断出可以直接调用某个虚函数; 这时就直接调用.","In some cases, the compiler can determine that a virtual function can be called directly; in such cases, it will call the function directly.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""call the function directly"" does not fully reflect the meaning of the source text, which states that the compiler can ""determine that a virtual function can be called directly"" and will do so in such cases.
[Minor]: no-error"
221,这种表达式的值是 Void.-fthis-—is-variable 允许对 this 赋值 (仅对 c++).,The value of this expression is Void.-fthis-—is-variable allows assignment to this (C++ only).,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The value of this expression is Void.-fthis-—is-variable allows assignment to this (C++ only)"" does not accurately reflect the meaning of the source text, which states that the expression allows assignment to ""this"" (in C++ only).
[Minor]: accuracy/omission - The translation omits the information that the expression's value is ""Void""."
229,"这个选项, 和它的反义选项, 使那样的程序工作在对应的默认值上.","This option, and its opposite option, make the program work with the corresponding default values.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""make the program work with the corresponding default values"" does not fully capture the meaning of the source text, which indicates that the option and its opposite option set the program to work with the corresponding default values.
[Minor]: [accuracy/omission] - The translation omits the phrase ""and its opposite option"", which is present in the source text and provides important context."
231,"如果没有明确声明 ` signed' 或 ""unsigned'修饰符, 这些选项用来定义有符号位域 (bitfield) 或无符号位域.","If no explicit `signed' or `unsigned' modifier is stated, these options are used to define signed bitfields or unsigned bitfields.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""these options are used to define signed bitfields or unsigned bitfields"" does not fully reflect the meaning of the source text, which states that if no explicit `signed' or `unsigned' modifier is provided, the bitfields are defined as signed or unsigned by default.
[Minor]: none"
234,"这是为了兼容一些老程序,他们算改字符串常量是一个非常糟糕的想法、`-traditional' 选项也有相同效果.","This is to be compatible with some old programs, they think that changing string constants is a very bad idea, the `-traditional' option also has the same effect.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""they think that changing string constants is a very bad idea"" is not accurately reflected in the translation ""they algorithm changing string constants is a very bad idea"".
[Minor]: accuracy/omission - The translation omits the mention of the ""-traditional' option"" which has the same effect as the previous statement."
237,其影响可能类似于2008年的经济危机,The impact may be similar to the economic crisis of 2008.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The impact may be similar to the economic crisis of 2008"" does not fully capture the meaning of the source text, which suggests that the impact ""may be similar to the economic crisis of 2008.""
[Minor]: none"
239,在许多国家，这一疾病己使医疗服务机构穷于应付，几近崩溃，各国政府实施的限制措施已在全球经济中造成了严重紊乱。,"In many countries, this disease has overwhelmed medical service institutions, bringing them close to collapse, and the restrictive measures implemented by governments have caused serious disruption in the global economy.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - The translation ""bringing them close to collapse"" does not fully capture the meaning of the source text ""几近崩溃"" (on the verge of collapse).
[Minor]: None"
241,一些生产者可能会被迫寻找新的方法来制造毒品，因为限制流动的同时也限制了前体和基本化学品的获取。,"Some producers may be forced to seek new methods to manufacture drugs, as restrictions on mobility also limit access to precursors and basic chemicals.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Some producers may be forced to seek new methods to manufacture drugs, as restrictions on mobility also limit access to precursors and basic chemicals"" does not fully capture the meaning of the source text, which suggests that restrictions on the movement of people also limit the availability of precursors and basic chemicals used in drug production, potentially forcing producers to find new manufacturing methods.
[Minor]: none"
249,一些国家有大量毒品通过商业航班走私，预计这些国家的贩毒活动受到的直接影响最大。,"Some countries have a large amount of drugs smuggled through commercial flights, and it is expected that the drug trafficking activities in these countries will be most directly affected.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Some countries have a large amount of drugs smuggled through commercial flights, and it is expected that the drug trafficking activities in these countries will be most directly affected"" does not fully capture the meaning of the source text, which states that the drug trafficking activities in these countries are expected to be most directly impacted.
[Minor]: none"
259,世界各地的吸毒现象一直在增多，无论是从总体数字还是从吸毒者在世界人口中所占比例来看都是如此。,"The phenomenon of drug abuse is constantly increasing worldwide, whether in terms of the overall numbers or the proportion of drug users in the world population.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the proportion of drug users in the world population"" does not fully capture the meaning of the source text, which states that the phenomenon of drug abuse is increasing in terms of both the overall numbers and the proportion of drug users in the world population.
[Minor]: no-error"
262,"这在一定程度上反映了这一期间总体人口增长的差异、发达国家为7%,发展中国家为28%但也反映了发展中国家年 轻人口增长较快。","This to a certain extent reflects the difference in overall population growth during this period, with developed countries at 7% and developing countries at 28%, but it also reflects the faster growth of the young population in developing countries.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""faster growth of the young population in developing countries"" does not fully reflect the meaning of the source text, which states that the faster population growth is for the overall population in developing countries, not specifically the young population.
[Minor]: none"
263,青少年和年轻成年人在吸毒者中所占比例最大。,The proportion of adolescents and young adults is the highest among drug users.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The proportion of adolescents and young adults is the highest among drug users"" does not fully capture the meaning of the source text, which states that adolescents and young adults make up the largest proportion of drug users.

[Minor]: none

The translation accurately conveys the key meaning of the source text, but the phrasing could be improved to better match the original."
266,无论是发达国家还是发展中国家，城市地区的吸毒情况都多于农村地区。,"Regardless of whether it is a developed country or a developing country, the drug abuse situation in urban areas is more serious than in rural areas.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the drug abuse situation in urban areas is more serious than in rural areas"" does not fully capture the nuance of the source text, which states that drug abuse is more prevalent in urban areas compared to rural areas, regardless of whether the country is developed or developing.
[Minor]: none"
267,吸毒情况总体增多的部分原因是人口从农村向城镇的大规模流动一目前全世界人口有一半以上生活在城市地区，而1960年这一比例为34%。,"The overall increase in drug abuse is partly due to the large-scale migration of the population from rural to urban areas - currently, more than half of the world's population lives in urban areas, compared to 34% in 1960.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the large-scale migration of the population from rural to urban areas"" does not fully capture the meaning of the source text, which states that the overall increase in drug abuse is partly due to this migration.
[Minor]: accuracy/addition - The translation ""currently, more than half of the world's population lives in urban areas, compared to 34% in 1960"" adds more specific details that are not present in the source text."
268,城市化可能是毒品市场未来动态的一个关键因素，特别是在城市化趋势更为突出的发展中国家。,"City-ization may be a key factor in the future dynamics of the drug market, especially in developing countries where urbanization trends are more pronounced.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""City-ization"" does not accurately convey the meaning of the source text ""城市化"" (urbanization).
[Minor]: no-error"
273,来自少数几个国家的数据表明，有害的吸毒模式与病症同低收入之间存在联系。,The data from a few countries indicates that harmful drug use patterns are associated with low-income conditions.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""harmful drug use patterns are associated with low-income conditions"" does not fully capture the meaning of the source text, which indicates that the data from a few countries shows an association between harmful drug use patterns and low-income conditions.
[Minor]: none"
274,这些模式在较富裕的社会阶层似乎不太常见。,These patterns seem to be less common among the more affluent social strata.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""These patterns seem to be less common among the more affluent social strata"" does not fully capture the meaning of the source text, which suggests that these patterns are not very common among the more affluent social classes.

[Minor]: none

The translation accurately conveys the overall meaning of the source text, with the exception of a slight mistranslation in the degree of commonality of the patterns among the more affluent social strata."
277,新冠肺炎或将导致毒品市场进一步扩张新冠肺炎的大流行可能会导致更多农民增加或从事非法作物种植，或是因为国家主管机关的控制能力降低，或是因为在经济危机之下可能有更多人不得不铤而走险，从事非法活动。,"The COVID-19 pandemic may lead to further expansion of the drug market. The COVID-19 pandemic may cause more farmers to increase or engage in the cultivation of illegal crops, either due to a decrease in the control capabilities of the competent national authorities, or because more people may be forced to take risks and engage in illegal activities under the economic crisis.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The COVID-19 pandemic may cause more farmers to increase or engage in the cultivation of illegal crops"" does not fully reflect the meaning of the source text, which suggests that the pandemic may lead to more farmers engaging in illegal crop cultivation either due to decreased control by authorities or more people being forced to take risks due to the economic crisis.
[Minor]: accuracy/addition - The translation ""either due to a decrease in the control capabilities of the competent national authorities, or because more people may be forced to take risks and engage in illegal activities under the economic crisis"" adds more details that are not explicitly present in the source text."
283,会员国的国内市场每年约有500种新型活性物质。,The domestic market of member countries has about 500 new active substances every year.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The domestic market of member countries has about 500 new active substances every year"" does not accurately reflect the meaning of the source text ""会员国的国内市场每年约有500种新型活性物质"". The source text is referring to the number of new active substances in the domestic market of member countries, while the translation focuses on the domestic market itself.

[Minor]: no-error"
286,"在2014年确定的新型精神活性物质种类总数中，类阿片新型精神活性物质仅占2%,但到2018年，这一数字己上升至9%。","In the total number of new psychoactive substances identified in 2014, opioid-type new psychoactive substances accounted for only 2%, but by 2018 this figure had risen to 9%.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""opioid-type new psychoactive substances"" does not fully reflect the meaning of the source text ""类阿片新型精神活性物质"" (opioid-like new psychoactive substances).
[Minor]: no-error"
287,类阿片新型精神活性物质中有许多是芬太尼的类似物，其药效和危害已得到证明，在北美导致了过量死亡事件，其他区域也有，但程度较轻。,"Many of the novel psychoactive substances in the opioid-like class are fentanyl analogues, whose pharmacological effects and harms have been demonstrated. They have led to overdose deaths in North America, and have also occurred in other regions, though to a lesser extent.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""opioid-like class"" does not accurately reflect the meaning of ""类阿片新型精神活性物质"" (novel psychoactive substances in the opioid-like class).
[Minor]: accuracy/addition - The phrase ""have also occurred in other regions, though to a lesser extent"" is not explicitly stated in the source text but is a reasonable inference."
288,在北美，芬太尼有的用作海洛因和其他毒品（包括可卡因和甲基苯丙胺）的掺杂剂，有的用来制造假冒的药用类阿片。,"In North America, fentanyl is used as an adulterant in heroin and other drugs (including cocaine and methamphetamine), and is also used to manufacture counterfeit pharmaceutical opioids.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""used to manufacture counterfeit pharmaceutical opioids"" does not fully reflect the meaning of the source text, which states that fentanyl is ""used to manufacture counterfeit pharmaceutical opioids"", not that it is used to manufacture them.
[Minor]: no-error"
290,2新型精神活性物质的使用可能会逐渐牢固存在于弱势群体中,The use of new psychoactive substances may gradually become entrenched among vulnerable populations.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The use of new psychoactive substances may gradually become entrenched among vulnerable populations"" does not fully capture the meaning of the source text, which suggests that the use of new psychoactive substances may gradually become entrenched in vulnerable populations.
[Minor]: none"
295,贩毒者和制毒者一直在寻找替代品一不仅有管制较松的物质，还有专门为规避管制而设计的化学品，即所谓的“特制前体”。,"Drug traffickers and drug manufacturers have been looking for substitutes, not only substances with less stringent controls, but also chemicals specifically designed to circumvent controls, the so-called ""specially designed precursors"".","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The phrase ""specially designed precursors"" is not accurately translated as ""the so-called 'specially designed precursors'"". The translation does not fully capture the meaning of the source text.
[Minor]: no-error"
296,旨在阻止新冠肺炎传播的限制性措施很可能使依赖前体化学品的制毒者受到进一步挤压。,The restrictive measures aimed at preventing the spread of COVID-19 are likely to further squeeze drug manufacturers who rely on precursor chemicals.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""drug manufacturers who rely on precursor chemicals"" does not fully capture the meaning of the source text, which refers to ""制毒者"" (drug manufacturers/producers) rather than just generic ""drug manufacturers"".
[Minor]: no-error"
297,来自墨西哥的证据表明，这已经成为 现实：据报告，2020年3月，从东亚进口的甲基苯丙胺前体短缺促使墨西哥和美国的甲基苯丙胺价格上涨。,"The evidence from Mexico indicates that this has become a reality: According to reports, in March 2020, a shortage of methamphetamine precursors imported from East Asia led to a rise in the price of methamphetamine in Mexico and the United States.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""a shortage of methamphetamine precursors imported from East Asia led to a rise in the price of methamphetamine"" does not fully reflect the meaning of the source text, which states that the shortage of precursors led to a rise in the price of methamphetamine in both Mexico and the United States.
[Minor]: no-error"
305,阿富汗和伊拉克甲基苯丙胺市场增长,The Afghan and Iraqi methamphetamine markets are growing.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The Afghan and Iraqi methamphetamine markets are growing"" does not accurately reflect the meaning of the source text ""阿富汗和伊拉克甲基苯丙胺市场增长"", which refers to the growth of the methamphetamine markets in Afghanistan and Iraq, not a general statement about the markets."
309,最近，伊拉克当局发现了多个甲基苯丙胺加工点，麻管局已对伪麻黄碱制剂的大批进口表示关切一甲基苯丙胺加工点将这些制剂用作前体。,"Recently, the Iraqi authorities have discovered multiple methamphetamine production sites, and the drug control agency has expressed concern over the large-scale importation of pseudoephedrine preparations, as these sites are using these preparations as precursors for the production of methamphetamine.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the large-scale importation of pseudoephedrine preparations"" does not fully reflect the meaning of the source text, which mentions ""the large-scale importation of pseudoephedrine preparations"" as a concern expressed by the drug control agency, rather than a fact.
[Minor]: accuracy/addition - The translation ""as these sites are using these preparations as precursors for the production of methamphetamine"" adds additional information that is not explicitly stated in the source text.
[Minor]: accuracy/omission - The translation does not mention the discovery of ""multiple methamphetamine production sites"" by the Iraqi authorities, which is a key detail in the source text."
311,自那时起，甲基苯丙胺的缉获量一直在稳步上升。,"Since then, the seizure of methamphetamine has been steadily increasing.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the seizure of methamphetamine has been steadily increasing"" does not fully capture the meaning of the source text, which states that the ""seizure quantity of methamphetamine has been steadily increasing.""
[Minor]: none"
312,但2019年上半年的缉获量一^657公斤——与上一年相比大幅骤增。,But the amount seized in the first half of 2019 was 657 kilograms - a sharp increase compared to the previous year.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""a sharp increase"" does not fully capture the meaning of the source text ""大幅骤增"", which conveys a more significant or dramatic increase.
[Minor]: no-error"
318,在美国最早通过立法的两个州科罗拉多州和华盛顿州，成年人非医疗使用大麻的情况增加，特别是过去一个月以及每天或几乎每天使用的情况增多，自2012年起便已超过了全国平均水平。,"Colorado and Washington were the first two states in the United States to pass legislation allowing for the non-medical use of cannabis by adults. The prevalence of past-month and daily or near-daily cannabis use has increased in these states, exceeding the national average since 2012.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""exceeding the national average since 2012"" does not fully capture the meaning of the source text, which states that the prevalence of cannabis use in Colorado and Washington has exceeded the national average since 2012.
[Minor]: no-error"
323,全球大麻药草缉获量暴跌的背后原因是大麻合法化？,The reason behind the drastic drop in the global seizure of cannabis herbs is the legalization of cannabis?,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""the reason behind the drastic drop in the global seizure of cannabis herbs is the legalization of cannabis"" does not fully reflect the meaning of the source text, which asks whether the legalization of cannabis is the reason behind the drop in global seizures of cannabis herbs.
[Minor]: [accuracy/mistranslation] - The translation ""the reason behind the drastic drop in the global seizure of cannabis herbs is the legalization of cannabis"" could be more precise, as the source text uses the term ""大麻药草"" (cannabis herbs) rather than just ""cannabis""."
326,对新型精神活性物质的监管似乎有遏制作用在国内对新型精神活性物质的监管效果仍然很难评估。,"The regulation of new psychoactive substances seems to have a suppressive effect, but the effectiveness of domestic regulation of new psychoactive substances is still difficult to assess.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the regulation of new psychoactive substances seems to have a suppressive effect"" does not fully reflect the meaning of the source text, which states that the regulation ""seems to have a suppressive effect, but the effectiveness of domestic regulation of new psychoactive substances is still difficult to assess.""
[Minor]: accuracy/omission - The translation omits the part about the effectiveness of domestic regulation being difficult to assess."
327,一些对新型精神活性物质采用不同监管制度的国家显示出不同的新型精神活性物质使用流行率。,Some countries with different regulatory systems for new psychoactive substances show different prevalence rates of new psychoactive substance use.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Some countries with different regulatory systems for new psychoactive substances show different prevalence rates of new psychoactive substance use"" does not fully capture the meaning of the source text, which is that ""countries with different regulatory systems for new psychoactive substances show different prevalence rates of new psychoactive substance use.""
[Minor]: no-error"
328,在另一些国家，通过国内立法后，新型精神活性物质使用情况有所减少。,"In some other countries, the use of new psychoactive substances has decreased after domestic legislation.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the use of new psychoactive substances has decreased"" does not fully capture the meaning of the source text, which states that the use of new psychoactive substances has decreased ""after domestic legislation"".
[Minor]: none"
333,"据估计，低收入和中等收入国家的人口占全球人口的88%,但消费的药用类阿片却不到10%。","According to estimates, the population of low-income and middle-income countries accounts for 88% of the global population, but they consume less than 10% of the medical opioids.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""they consume less than 10% of the medical opioids"" does not fully reflect the meaning of the source text, which states that low-income and middle-income countries consume less than 10% of the medical opioids, despite accounting for 88% of the global population.
[Minor]: no-error"
334,获取药用类阿片的障碍与许多因素有关，包括立法、文化、卫生系统和处方做法。,"The barriers to accessing medicinal opioids are related to many factors, including legislation, culture, healthcare systems, and prescription practices.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the barriers to accessing medicinal opioids"" does not fully capture the meaning of the source text, which refers to ""获取药用类阿片"" (obtaining/accessing medicinal opioids).
[Minor]: none"
343,全球范围的有限数据表明，迷醉可能是杀人的一个重要因素。,The limited data available globally suggests that intoxication may be an important factor in homicide.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""intoxication may be an important factor in homicide"" does not fully capture the meaning of the source text, which suggests that intoxication is ""a possible important factor"" in homicide, rather than a definitive one.
[Minor]: none"
351,据估计，2018年使用大麻的有 1.92 亿人，使之成为全球使用最多的毒品。,"According to estimates, in 2018 there were 192 million people using cannabis, making it the most widely used illicit drug globally.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""192 million people using cannabis"" does not accurately reflect the meaning of the source text, which states ""使用大麻的有 1.92 亿人"" (there were 192 million people using cannabis).
[Minor]: no-error"
354,"在2017年与吸毒病症有关的估计167,000例死亡中，有66%是这类物质造成的，在据信为吸毒导致的残疾或过早死亡而损失的2,100万年寿命中，有50%是这类物质造成的。","In 2017, an estimated 167,000 deaths were related to drug use disorders, of which 66% were caused by these substances. Of the estimated 21 million years of life lost due to disability or premature mortality attributed to drug use, 50% were caused by these substances.","MQM annotations:
Accuracy Errors
[Minor]: [accuracy/omission] - The translation omits the information about the percentage of deaths (66%) and years of life lost (50%) that were caused by the substances mentioned in the source text."
368,兴奋剂领域以可卡因和甲基苯丙胺为主，这两种物质在其主要市场的使用量都在上升。,"Stimulants are mainly represented by cocaine and methamphetamine, and the usage of these two substances is increasing in their major markets.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Stimulants are mainly represented by cocaine and methamphetamine, and the usage of these two substances is increasing in their major markets"" does not fully reflect the meaning of the source text, which states that the usage of cocaine and methamphetamine is increasing in their major markets.
[Minor]: none"
372,在一些市场上，可卡因和甲基苯丙胺可以共存，有时是相互替代，这样一种药物的使用量上升时另一种药物的使用量就下降，有时是同时增加和减少以满足同一市场的需求。,"In some markets, cocaine and methamphetamine can coexist, sometimes as substitutes, where an increase in the use of one drug is accompanied by a decrease in the use of the other, and at times they increase and decrease simultaneously to meet the demand of the same market.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""can coexist, sometimes as substitutes, where an increase in the use of one drug is accompanied by a decrease in the use of the other, and at times they increase and decrease simultaneously to meet the demand of the same market"" does not fully capture the nuance of the source text, which indicates that the use of cocaine and methamphetamine can be interrelated, with one drug's usage increasing as the other's decreases, or both increasing and decreasing simultaneously to meet market demand.
[Minor]: no-error"
376,2017年，因吸毒死亡的约有 58.5万人，其中一半死于丙型肝炎引起的肝病，而注射吸毒者的丙型肝炎大多仍未得到治疗。,"In 2017, approximately 585,000 people died from drug abuse, with half of them dying from liver disease caused by hepatitis C, and most injection drug users with hepatitis C still have not received treatment.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""approximately 585,000 people died from drug abuse"" does not accurately reflect the meaning of the source text, which states that the number is ""about 585,000 people"". The translation is more precise than the source.
[Major]: accuracy/mistranslation - The translation ""with half of them dying from liver disease caused by hepatitis C"" does not accurately convey the meaning of the source, which states that ""one half died from liver disease caused by hepatitis C"". The translation changes the proportion from ""one half"" to ""half of them"".
[Minor]: accuracy/omission - The translation does not mention that ""most injection drug users with hepatitis C still have not received treatment"", which is present in the source text."
380,使用说明书,Instructions for use.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation includes the phrase ""instructions for use"" which is not present in the source text ""使用说明书""."
385,将耳帐斜向下轻轻塞入耳道，以轻摆头部耳机不田动为家。,"Gently insert the earphone into the ear canal at a slight downward angle, and adjust the head slightly to ensure the earphone does not move.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Gently insert the earphone into the ear canal at a slight downward angle, and adjust the head slightly to ensure the earphone does not move"" does not fully capture the meaning of the source text, which is to ""insert the earphone into the ear canal at a slight downward angle, and adjust the head slightly so that the earphone does not move"".
[Minor]: accuracy/addition - The translation includes the phrase ""to ensure the earphone does not move"", which is not explicitly present in the source text."
388,充电开机使用前，请先撕掉左右耳机充各点处的网几，将充电盒及耳机充满电。,"Before using, please remove the mesh at the charging points of the left and right earphones, and charge the charging case and earphones until they are fully charged.","MQM annotations:
Accuracy Errors
[Major]: accuracy/omission - The translation omits the instruction to ""remove the mesh at the charging points of the left and right earphones"" before charging the earphones and charging case.
[Minor]: accuracy/addition - The translation adds the phrase ""until they are fully charged"" which is not explicitly stated in the source text."
390,充电盒未充满电充电指示灯红灯长亮，充满电后充电:3 指示灯熄灭。,"The charging box is not fully charged. The red charging indicator light is on. When fully charged, the charging indicator light will turn off.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The charging box is not fully charged"" does not accurately reflect the meaning of the source text, which states that the charging box is not fully charged, and the red charging indicator light is on.
[Minor]: accuracy/omission - The translation does not mention that when the charging box is fully charged, the charging indicator light will turn off, which is present in the source text."
403,自动连接: 局对移两只耳机从充时盒外十.,Automatic connection: Remove two earphones from the charging case.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Remove two earphones from the charging case"" does not accurately reflect the meaning of the source text ""自动连接: 局对移两只�phones从充时盒外十."" The source text is describing an automatic connection process, while the translation focuses on the physical action of removing earphones.
[Minor]: accuracy/omission - The translation omits the phrase ""Automatic connection:"" which is present in the source text."
405,随后红和白灯恢六. 左右囊如自过串联 .,The random text you provided does not appear to be a valid Chinese sentence. I am unable to provide a meaningful translation for it.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The provided text does not appear to be a valid Chinese sentence, and the English translation provided does not make sense or accurately reflect any meaning.
[Minor]: [accuracy/untranslated] - The source text ""随后红和白灯恢六. 左右囊如自过串联 ."" contains Chinese characters that have not been translated."
406,"待左/右耳机白灯懈 闪时. 打开设备否牙搜索 “RedmIArDots2 ""并点击完连溶。","Connect the left/right earbuds when the white light flashes. Open the device settings and search for ""RedmIArDots2"" and click to connect.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""打开设备否牙搜索"" is mistranslated as ""Open the device settings and search"", when it should be ""Open the device and search"".
[Minor]: accuracy/addition - ""并点击完连溶"" is translated as ""and click to connect"", which adds the word ""to"" that is not present in the source."
407,首次连接后. 囊志开机可自动回连上一次配对设备(蓝牙需开启)。,First connection after. The device can automatically reconnect to the last paired device (Bluetooth needs to be turned on).,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The device can automatically reconnect to the last paired device (Bluetooth needs to be turned on)"" does not fully reflect the meaning of the source text ""First connection after. The device can automatically reconnect to the last paired device (Bluetooth needs to be turned on)"". The phrase ""First connection after"" is missing in the translation.
[Minor]: no-error"
412,"单耳 / 双耳自由切换; 两只耳机连接成功后即为双丁连接; 将任一耳机放回充电盒关机, 另一只耳机进入单耳模式, 重新取出即可自动恢复双耳模式 。","Single-ear / dual-ear free switching; after the two earphones are successfully connected, it becomes a dual-ear connection; when either earphone is placed back in the charging case and turned off, the other earphone enters the single-ear mode, and when taken out again, it automatically restores the dual-ear mode.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/omission] - The translation omits the information about ""two earphones being successfully connected"" and ""the dual-ear connection"".
[Minor]: [accuracy/addition] - The translation adds the phrase ""when taken out again, it automatically restores the dual-ear mode"", which is not explicitly stated in the source text."
415,如果耳机无法正常连接使用，请参照以下方式重置,"If the headphones cannot be connected and used normally, please refer to the following method to reset.","MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The phrase ""please refer to the following method to reset"" is an addition that is not present in the source text, but it does not significantly impact the overall meaning.
[Minor]: [accuracy/mistranslation] - The translation ""cannot be connected and used normally"" does not fully capture the nuance of the source text, which suggests that the headphones are not functioning properly.
[Minor]: [accuracy/omission] - The translation omits the phrase ""如果耳机无法正常连接使用,"" which provides important context for the reset instructions."
416,耳机: 将耳机拿出充电盒， 在关机状态下， 分别长按两只耳机多功能键15 秒 ，至红白灯交替闪烁3 次后，松开并放回充电盒即可(清除耳机与手机的连授记录)。,"Earphones: Take the earphones out of the charging case, in the power-off state, long press the multi-function button of both earphones for 15 seconds respectively, until the red and white lights flash 3 times alternately, then release and put them back in the charging case (to clear the pairing record between the earphones and the phone).","MQM annotations:
Accuracy Errors
[Major]: [accuracy/omission] - The translation omits the step of ""in the power-off state"" which is present in the source text.
[Minor]: [accuracy/addition] - The translation adds the phrase ""to clear the pairing record between the earphones and the phone"" which is not explicitly stated in the source text but can be inferred."
423,本严操的相关信息请查询销售网 : www micom,www.micom,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/untranslated] - The source text ""www micom"" is left untranslated in the English translation."
426,"以下功能左右耳机均可操作, 轻按一下来电时，接听电话; 通话或去电中，挂断电话音乐时，播放 /暂停音频 ,长按约1 秒释放","The following functions can be operated on both the left and right earphones: Tap once to answer a call when receiving a call; during a call or outgoing call, tap to hang up the phone; during music playback, tap to play/pause audio, long press for about 1 second to release.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/omission] - The translation omits the information about ""long press for about 1 second to release"" which is present in the source text.
[Minor]: [accuracy/mistranslation] - The translation ""tap to hang up the phone"" does not fully reflect the meaning of the source text ""during a call or outgoing call, tap to hang up the phone"", as the source text specifies the context of the action."
429,待机时， 开启语音助手(需设备支持语音功能且打开快速唤醒设置),"""While in standby mode, activate the voice assistant (requires device support for voice function and quick wake-up setting enabled).""","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

The English translation accurately conveys the meaning of the Chinese source text. There are no accuracy errors identified."
