index,original,translated,terminology_annotation
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","Я предвзят в пользу того, чтобы не выпускать мусор для конечных пользователей, и Apple капитально облажалась с их Apple Maps, когда они вышли в 2012 году.","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""Apple Maps"" should have been translated as ""Карты Apple"" according to the glossary.
```"
308,Not the case.,Не в этом дело.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The translation ""Не в этом дело"" does not apply the glossary term correctly as specified in the guidelines.
```"
313,It seems inconceivable that land may be taken away one day when you watch Australian and United States media channels but that's because the rich are on there all day ensuring your mind thinks a certain way.,"Кажется немыслимым, что землю могут отнять однажды, когда вы смотрите австралийские и американские медиа-каналы, но это потому, что богатые находятся там весь день, обеспечивая, чтобы ваш разум думал определенным образом.","```
MQM annotations:
Terminology errors:
None
```

In this translation, there are no terminology errors related to glossary entries. The terms used in the translation are appropriate and do not contain any typos, capitalization issues, or incorrect inflections according to the provided guidelines."
314,The land is very easily and quickly taken away by the government one day if they want to do that.,"Земля очень легко и быстро изымается правительством в один день, если они захотят это сделать.","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""taken away"" should have been translated as ""отобрана"" according to the glossary, but ""изымается"" was used instead.
```"
316,It never made sense how ppl can keep land at the expense of others.,"Никогда не было понятно, как люди могут удерживать землю за счет других.","```
MQM annotations:
Terminology errors:
no-error
```"
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,"Я часто удивляюсь способности человека быть *настолько* самокритичным, будучи окружённым таким количеством доказательств того, как выглядит настоящая жестокость.","```
MQM annotations:
Terminology errors:
no-error
```"
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,"Но смягчение отчаяния по поводу нашего беспорядка имеет решающее значение - потому что оно дает нам больше пространства для того, чтобы справиться с разрухой вокруг.","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""gentling"" was not translated according to the glossary specification.
```"
331,"Some programmers: ""Typing speed does not matter!""","Некоторые программисты: ""Скорость набора текста не имеет значения!""","```
MQM annotations:
Terminology errors:
minor: TERM NOT APPLIED - The term ""Typing speed"" should be translated as ""скорость печати"" according to the glossary, but it was translated as ""Скорость набора текста.""
```"
334,"Not sure if this is the best approach for sharing, but I like it for now: <URL>","Не уверен, что это лучший подход для обмена, но мне он нравится на данный момент: <URL>","```
MQM annotations:
Terminology errors:
no-error
```"
338,I have been toying with this little piece on my head for a few days now.,Я размышляю над этой небольшой идеей в своей голове уже несколько дней.,"```
MQM annotations:
Terminology errors:
no-error
```"
339,It is definitely more romance than filth.,"Это определённо больше романтика, чем грязь.","```
MQM annotations:
Terminology errors:
None
```

In this case, there are no terminology errors in the translation provided. The terms ""romance"" and ""filth"" have been translated appropriately into Russian as ""романтика"" and ""грязь,"" respectively, and there are no glossary-specific issues to annotate."
343,"Common, it's really not that hard.","Общепринято, это действительно не так уж и сложно.","```
MQM annotations:
Terminology errors:
major: TERM NOT APPLIED - The term ""Common"" was not applied correctly in the translation. It should be translated as ""Общепринято"" only if it fits the context of ""common practice"" or ""commonly,"" but here it seems to be a mistranslation of ""Come on,"" which is an expression of encouragement or disbelief.
```"
345,"I wish there was a ""who to follow"" recommendation somehow.","Хотелось бы, чтобы была рекомендация ""кого следовать"".","```
MQM annotations:
Terminology errors:
major: TERM NOT APPLIED - The term ""кого следовать"" does not match the glossary specification for ""who to follow,"" which should be translated as ""кого подписаться"".
```"
347,If you stick to the default web interface it doesn't look and feel good (imho).,"Если вы придерживаетесь интерфейса веб по умолчанию, он не выглядит и не ощущается хорошо (имхо).","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""web interface"" should be translated according to the glossary specification, but ""интерфейса веб"" does not match the correct term.
```"
349,"I don't know if prevention is possible, but it's worth trying.","Я не знаю, возможно ли предотвратить это, но стоит попробовать.","```
MQM annotations:
Terminology errors:
None
```

Explanation: There are no terminology errors in the translation provided. The terms in the source text have been correctly translated into Russian, and there are no glossary-specific issues such as incorrect term application or wrong term usage."
350,"The four steps I outline are up for debate, with some progress in each:","Четыре шага, которые я изложил, подлежат обсуждению, с некоторым прогрессом в каждом из них.","```
MQM annotations:
Terminology errors:
None
```"
356,"Even if he didn't get to say them during the town hall, everyone in America will hear them anyway, repeatedly, between now and November 2024.","Даже если он не смог сказать их во время встречи с избирателями, все в Америке все равно услышат их, неоднократно, между настоящим моментом и ноябрем 2024 года.","```
MQM annotations:
Terminology errors:
None
```"
363,"The ""MusicLM Demo"" is mildly interesting.",«Демонстрация MusicLM» умеренно интересна.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""MusicLM"" should be consistently capitalized as ""MusicLM"" in Russian, as it is in the source text.
```"
369,I work out alone in my bedroom without a spotter or even a weight rack.,Я тренируюсь в одиночку в своей спальне без страховщика и даже без стойки для штанги.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""weight rack"" should be translated according to the glossary, but ""стойка для штанги"" is not compliant with the specified term.
```"
371,I bench press on my bed.,Я жму штангу лёжа на кровати.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The term ""bench press"" should be translated as ""жать штангу"" according to the glossary, but the translation uses ""жму штангу,"" which is a minor inflectional variation.
```"
378,I'd never seen it at the fancy grocer or any of the Italian delis.,Я никогда не видел этого в дорогом магазине или в каком-либо из итальянских деликатесов.,"```
MQM annotations:
Terminology errors:
None
```"
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","Будучи радикализированными здесь, мы неохотно покупаем новую машину FAANG.","```
MQM annotations:
Terminology errors:
Major: WRONG TERM - The term ""FAANG"" in the source text is not correctly translated in the target text. It should be transliterated or left in its original form as it is an acronym for specific companies (Facebook, Apple, Amazon, Netflix, Google) and does not have a direct Russian equivalent.
```"
386,"In 1998-06 Gamefan, in relation to the long development of the first Unreal game, Jason Schrieber commented,",В выпуске Gamefan за июнь 1998 года Джейсон Шрайбер прокомментировал длительную разработку первой игры Unreal.,"```
MQM annotations:
Terminology errors:
Minor: TERM NOT APPLIED - The name ""Jason Schrieber"" should be translated as ""Джейсон Шрайбер"" according to the glossary, but it is not highlighted as a glossary entry in the target text.
```"
387,"""A good game is only late until it ships.","""Хорошая игра задерживается только до её выхода.""","```
MQM annotations:
Terminology errors:
no-error
```"
388,"A bad game is bad forever.""",«Плохая игра плоха навсегда.»,"```
MQM annotations:
Terminology errors:
none
```

Explanation: The translation ""«Плохая игра плоха навсегда.»"" correctly reflects the source text ""A bad game is bad forever."" There are no glossary entries highlighted in blue, and no terminology errors are present in the translation."
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",Более ранний выпуск GamePro 1997-11 содержит цитату с гораздо большей неоднозначностью.,"```
MQM annotations:
Terminology errors:
None
```"
402,There's areas that could use some polish.,"Есть области, которые можно было бы улучшить.","```
MQM annotations:
Terminology errors:
no-error
```"
404,"Fix those minor issues, and then can we have more of these please?","Исправьте эти мелкие проблемы, а затем можем ли мы получить больше таких, пожалуйста?","```
MQM annotations:
Terminology errors:
no-error
```"
410,We visited for a couple hours on my porch.,Мы провели пару часов на моем крыльце.,"```
MQM annotations:
Terminology errors:
Critical: no-error
Major: no-error
Minor: no-error
```"
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","Восьмиглазые Репниды, кажется, наблюдают за вами, когда вы приземляете летательный аппарат на красную почву, но они не двигаются к вам, на самом деле они неподвижны, когда вы выходите из аппарата и медленно идете к ним.","```
MQM annotations:
Terminology errors:
no-error
```"
421,"The ground beneath your feet begins to tremble and then shake, as if in an earthquake and you lose your footing, though the Repnids seem unaffected.","Земля под вашими ногами начинает дрожать, а затем трястись, как при землетрясении, и вы теряете равновесие, хотя Репниды остаются невозмутимыми.","```
MQM annotations:
Terminology errors:
critical: no-error
major: no-error
minor: no-error
```"
422,The rock beneath you gives way suddenly.,Скала под вами внезапно обрушивается.,"```
MQM annotations
Terminology errors:
no-error
```"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","Конец наступает быстро, когда несколько пар клыков впрыскивают свою смертельную отраву, а воздух Дискры заражает ваши легкие.","```
MQM annotations:
Terminology errors:
Minor: WRONG TERM - The term ""Дискры"" should be ""Дыскры"" to match the original name ""Dyskra"" in the source text. The incorrect capitalization and spelling disrupt the flow slightly but do not significantly hinder comprehension.
```"
432,"You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future.","Вы решаете, что восстанавливать контакт будет опасно, и возвращаетесь к своему летательному аппарату, но этот опыт прояснил ваш разум, который был затуманен с тех пор, как вы прыгнули в будущее.","```
MQM annotations:
Terminology errors:
None
```"
434,Note that you have used up another polybdenum rod as you jump.,"Обратите внимание, что вы израсходовали еще один полибденовый стержень, когда прыгали.","```
MQM annotations:
Terminology errors:
Major: WRONG TERM - The term ""полибденовый"" is incorrect. The correct term should be ""молибденовый"" for ""polybdenum"" in Russian.
```"
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,"Я нашел неравномерно пряденую серебристо-серую пряжу, которая в основном тонко прядена с комками.","```
MQM annotations:
Terminology errors:
no-error
```"
440,I plan on mixing it with a fine purple/lilac variegated cotton.,Я планирую смешать это с тонким пурпурно-сиреневым меланжевым хлопком.,"```
MQM annotations:
Terminology errors:
Minor: WRONG TERM - The term ""меланжевым"" is used for ""variegated,"" which is not the correct glossary term. The correct term should be ""меланж"" or another appropriate equivalent in the context.
```"
449,"I hit most of the classics before eighteen--though that's more a reflection of living in bumfuck nowhere, I also read the 1979 Encyclopedia Brittanica in desperation.","Я прочитал большинство классиков до восемнадцати лет — хотя это скорее отражение жизни в глуши, я также в отчаянии прочитал Энциклопедию Британнику 1979 года.","```
MQM annotations:
Terminology errors:
Minor: WRONG TERM - ""Энциклопедию Британнику"" should be ""Энциклопедия Британника"" to match the correct capitalization and inflection in Russian.
```"
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.","И это даже несмотря на то, что я не спал здесь так же хорошо последние две ночи, как дома, и немного устал от #MECFS просто из-за нахождения в незнакомой обстановке, где я меньше могу распределять свои силы и должен помнить, где что находится.","```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""#MECFS"" should have been retained as is in the Russian translation.
```"
454,Humanity is out in 5 days.,Человечеству осталось 5 дней.,"```
MQM annotations:
Terminology errors:
no-error
```"
457,I like it but will it be able to attract an audience of the right players?,"Мне это нравится, но сможет ли это привлечь аудиторию нужных игроков?","```
MQM annotations:
Terminology errors:
None
``` 

In this translation, there are no terminology errors related to the glossary entries. The terms in the source text are correctly translated into the target language without any issues related to terminology."
463,Came home on my lunch break to see this sitting outside uwu.,Пришел домой на обеденный перерыв и увидел это снаружи uwu.,"```
MQM annotations:
Terminology errors:
Critical: TERM NOT APPLIED - The term ""lunch break"" should be translated according to the glossary, but it is not applied in the target text.
```"
467,Was it overly cute to the point of being twee?,"Было ли это чрезмерно мило до такой степени, что стало приторным?","```
MQM annotations:
Terminology errors:
None
```"
474,Did she owe someone money?,Она кому-то была должна деньги?,"```
MQM annotations:
Terminology errors:
None
```"
480,"Good critique is there to correct the problem quickly, and isn't directed at your ability.",Хорошая критика предназначена для быстрого исправления проблемы и не направлена на вашу способность.,"```
MQM annotations:
Terminology errors:
no-error
```"
487,But for strong and firm future growth.,Но для сильного и устойчивого будущего роста.,"```
MQM annotations:
Terminology errors:
no-error
```"
489,"She was on her way to the wall, he was coming off duty.","Она шла к стене, он как раз закончил дежурство.","```
MQM annotations:
Terminology errors:
no-error
```"
493,One block-printed word.,Одно блокированное слово.,"```
MQM annotations:
Terminology errors:
Major: WRONG TERM - The term ""block-printed"" is incorrectly translated as ""блокированное,"" which means ""blocked"" rather than ""block-printed."" The correct term should reflect the printing method.
```"
