index,original,translated,linguistic_convention_annotation
264,I will zip the lining into my cycle jacket - just in case I need it inside.,"Я застегну подкладку в свою велосипедную куртку на случай, если она мне понадобится.","```
MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The dash in ""велосипедную куртку - на случай"" should be an em dash (—) instead of a hyphen (-) for proper punctuation in Russian.
```"
273,I finally got a good dangle photo so I can be sure he's not fat.,"Наконец-то у меня получилось сделать хорошее фото под углом, чтобы убедиться, что он не толстый.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""Наконец-то"".
```"
275,He's not.,Он нет.,"```
MQM annotations:
linguistic conventions errors:
Critical: grammar - The phrase ""Он нет"" is ungrammatical in Russian. The correct translation should be ""Он не"" or ""Он не является"" depending on the context.
```"
282,2) The currency reward system has been connected.,2) Система вознаграждений валютой была подключена.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period.
```"
286,"All collards, kale, chard is transplanted.","Все капустные, капуста кале, мангольд пересажены.","```
MQM annotations:
linguistic conventions errors:
[Major]: grammar - The phrase ""Все капустные, капуста кале, мангольд пересажены"" is ungrammatical due to the incorrect use of commas. The correct structure should be ""Все капустные, капуста кале и мангольд пересажены"" to properly list the items.
```"
287,Plans to set in salad at Penn on 6row pattern and see how that compares to broadcast seeded beds.,Планы по посадке салата в Пенне по схеме в 6 рядов и сравнение с посевом на грядках.,"```
MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The phrase ""по посадке салата в Пенне по схеме в 6 рядов"" is slightly awkward and could be rephrased for better grammatical flow, such as ""посадка салата в Пенне по схеме из 6 рядов"".
[Minor]: [punctuation] - The sentence lacks a comma before ""и сравнение"", which would improve readability: ""Планы по посадке салата в Пенне по схеме в 6 рядов, и сравнение с посевом на грядках.""
```"
288,Spring peas at Gilpin are showing up so trellise needs to be set.,"Весенний горох в Гилпине начинает появляться, поэтому нужно установить шпалеры.","```
MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The sentence should end with a period.
```"
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","Также нужно посеять ряд салата, чтобы интегрировать нарезанную зелень, обученная команда уже подготовлена по орошению, подготовке грядок и пересадке, что составляет 90% навыков, не связанных со сбором урожая.","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The comma before ""что составляет 90% навыков"" should be replaced with a period to separate the clauses properly.
```"
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","Из любопытства я оставил открытым сознание, чтобы сравнить, как Google Maps и Apple Maps сопоставляются на моем тестовом устройстве iPhone (мой основной телефон - Android, поэтому я редко использую iPhone).","```
MQM annotations:
linguistic conventions errors:
Major: Grammar - The phrase ""оставил открытым сознание"" is awkward and ungrammatical in Russian. A more natural phrasing would be ""оставил сознание открытым"" or ""сохранил открытость ума"".
Minor: Punctuation - The comma after ""iPhone"" is unnecessary in Russian and disrupts the flow of the sentence.
```"
299,Was it the 2012 Apple Maps disaster?,Это была катастрофа с Apple Maps в 2012 году?,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The question mark should be placed inside the quotation marks in Russian, as it is part of the quoted question.
```"
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","Я предвзят в пользу того, чтобы не выпускать мусор для конечных пользователей, и Apple капитально облажалась с их Apple Maps, когда они вышли в 2012 году.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma should be placed inside the quotation marks in Russian punctuation conventions: ""Apple Maps,"".
```"
308,Not the case.,Не в этом дело.,"```
MQM annotations:
linguistic conventions errors:
minor: capitalization - The word ""Не"" should be capitalized as it is the beginning of the sentence.
```"
313,It seems inconceivable that land may be taken away one day when you watch Australian and United States media channels but that's because the rich are on there all day ensuring your mind thinks a certain way.,"Кажется немыслимым, что землю могут отнять однажды, когда вы смотрите австралийские и американские медиа-каналы, но это потому, что богатые находятся там весь день, обеспечивая, чтобы ваш разум думал определенным образом.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma should be placed after ""немыслимым"" to correctly separate the clauses in the sentence.
```"
314,The land is very easily and quickly taken away by the government one day if they want to do that.,"Земля очень легко и быстро изымается правительством в один день, если они захотят это сделать.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma before ""если"" is missing, which is required for proper punctuation in Russian when introducing a conditional clause.
```"
316,It never made sense how ppl can keep land at the expense of others.,"Никогда не было понятно, как люди могут удерживать землю за счет других.","```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,"Я часто удивляюсь способности человека быть *настолько* самокритичным, будучи окружённым таким количеством доказательств того, как выглядит настоящая жестокость.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""будучи"" is missing, which is needed for proper punctuation in Russian.
```"
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,"Но смягчение отчаяния по поводу нашего беспорядка имеет решающее значение - потому что оно дает нам больше пространства для того, чтобы справиться с разрухой вокруг.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The dash should be an em dash (—) instead of a hyphen (-) to properly separate the clauses.
```"
331,"Some programmers: ""Typing speed does not matter!""","Некоторые программисты: ""Скорость набора текста не имеет значения!""","```
MQM annotations:
linguistic conventions errors:
minor: punctuation - The exclamation mark should be replaced with a period to match the tone of the source text.
```"
334,"Not sure if this is the best approach for sharing, but I like it for now: <URL>","Не уверен, что это лучший подход для обмена, но мне он нравится на данный момент: <URL>","```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The colon should be followed by a space before ""<URL>"".
```"
338,I have been toying with this little piece on my head for a few days now.,Я размышляю над этой небольшой идеей в своей голове уже несколько дней.,"```
MQM annotations:
linguistic conventions errors:
Critical: no-error
Major: no-error
Minor: grammar - The phrase ""в своей голове"" is redundant as ""размышлять"" already implies thinking in one's head. However, this redundancy does not significantly hinder comprehension.
```"
339,It is definitely more romance than filth.,"Это определённо больше романтика, чем грязь.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma in ""больше романтика, чем грязь"" should be replaced with a dash for better stylistic convention in Russian.
```"
343,"Common, it's really not that hard.","Общепринято, это действительно не так уж и сложно.","```
MQM annotations:
linguistic conventions errors:
major: grammar - The word ""Общепринято"" is not used correctly in this context. The sentence should start with ""Вообще"" or ""На самом деле"" to convey the meaning of ""Common"" as in ""Come on"" in English.
```"
345,"I wish there was a ""who to follow"" recommendation somehow.","Хотелось бы, чтобы была рекомендация ""кого следовать"".","```
MQM annotations:
linguistic conventions errors:
Major: punctuation - The quotation marks around ""кого следовать"" are incorrect. In Russian, the correct quotation marks should be « and ».
```"
347,If you stick to the default web interface it doesn't look and feel good (imho).,"Если вы придерживаетесь интерфейса веб по умолчанию, он не выглядит и не ощущается хорошо (имхо).","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The abbreviation ""имхо"" should be enclosed in parentheses or separated by commas to indicate it is an aside or parenthetical remark.
```"
349,"I don't know if prevention is possible, but it's worth trying.","Я не знаю, возможно ли предотвратить это, но стоит попробовать.","```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The comma in ""возможно ли предотвратить это, но стоит попробовать"" is correctly placed, but it is worth noting that in Russian, a comma before ""но"" is standard practice, so no error is present.
```"
350,"The four steps I outline are up for debate, with some progress in each:","Четыре шага, которые я изложил, подлежат обсуждению, с некоторым прогрессом в каждом из них.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""с некоторым прогрессом"" should be a semicolon for better separation of clauses.
```"
356,"Even if he didn't get to say them during the town hall, everyone in America will hear them anyway, repeatedly, between now and November 2024.","Даже если он не смог сказать их во время встречи с избирателями, все в Америке все равно услышат их, неоднократно, между настоящим моментом и ноябрем 2024 года.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""все равно услышат их"" is unnecessary and disrupts the flow of the sentence.
```"
363,"The ""MusicLM Demo"" is mildly interesting.",«Демонстрация MusicLM» умеренно интересна.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The quotation marks around «Демонстрация MusicLM» should be consistent with Russian typographical standards, which typically use « » for quotes.
```"
369,I work out alone in my bedroom without a spotter or even a weight rack.,Я тренируюсь в одиночку в своей спальне без страховщика и даже без стойки для штанги.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation - The sentence is missing a comma before ""и даже"" (and even), which would improve readability and flow.
```"
371,I bench press on my bed.,Я жму штангу лёжа на кровати.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: grammar - The phrase ""жму штангу лёжа"" is slightly awkward in Russian. A more natural phrasing would be ""жму штангу, лёжа"" with a comma to separate the actions, indicating that the bench pressing is done while lying down.
```"
378,I'd never seen it at the fancy grocer or any of the Italian delis.,Я никогда не видел этого в дорогом магазине или в каком-либо из итальянских деликатесов.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma should be used before ""или"" (or) in the list to separate the items correctly.
```"
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","Будучи радикализированными здесь, мы неохотно покупаем новую машину FAANG.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""здесь"" to properly separate the introductory phrase from the main clause.
```"
386,"In 1998-06 Gamefan, in relation to the long development of the first Unreal game, Jason Schrieber commented,",В выпуске Gamefan за июнь 1998 года Джейсон Шрайбер прокомментировал длительную разработку первой игры Unreal.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The name ""Джейсон Шрайбер"" should be capitalized correctly as ""Джейсон Шрибер"" according to Russian conventions.
```"
387,"""A good game is only late until it ships.","""Хорошая игра задерживается только до её выхода.""","```
MQM annotations:
linguistic conventions errors:
minor: punctuation - The quotation marks in the Russian translation are not correctly formatted according to Russian conventions. They should be «Хорошая игра задерживается только до её выхода.»
```"
388,"A bad game is bad forever.""",«Плохая игра плоха навсегда.»,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The quotation marks in the Russian translation should be consistent with Russian typographical conventions, which typically use « » instead of “ ”.
```"
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",Более ранний выпуск GamePro 1997-11 содержит цитату с гораздо большей неоднозначностью.,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The comma should be placed after ""GamePro 1997-11"" to separate the introductory phrase from the main clause.
```"
402,There's areas that could use some polish.,"Есть области, которые можно было бы улучшить.","```
MQM annotations:
linguistic conventions errors:
minor: grammar - The phrase ""можно было бы улучшить"" is grammatically correct, but the use of ""можно"" (can) with ""было бы"" (would be) is slightly awkward. A more straightforward construction like ""можно улучшить"" would be preferable.
```"
404,"Fix those minor issues, and then can we have more of these please?","Исправьте эти мелкие проблемы, а затем можем ли мы получить больше таких, пожалуйста?","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""а затем"" is not necessary in Russian as it disrupts the flow of the sentence.
```"
410,We visited for a couple hours on my porch.,Мы провели пару часов на моем крыльце.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - Missing comma after ""пару часов"" in the Russian translation.
```"
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","Восьмиглазые Репниды, кажется, наблюдают за вами, когда вы приземляете летательный аппарат на красную почву, но они не двигаются к вам, на самом деле они неподвижны, когда вы выходите из аппарата и медленно идете к ним.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""почву"" should be a semicolon to properly separate the clauses.
```"
421,"The ground beneath your feet begins to tremble and then shake, as if in an earthquake and you lose your footing, though the Repnids seem unaffected.","Земля под вашими ногами начинает дрожать, а затем трястись, как при землетрясении, и вы теряете равновесие, хотя Репниды остаются невозмутимыми.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: grammar - The phrase ""как при землетрясении"" is slightly awkward and could be improved for better flow. A more natural phrasing might be ""как во время землетрясения.""
```"
422,The rock beneath you gives way suddenly.,Скала под вами внезапно обрушивается.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","Конец наступает быстро, когда несколько пар клыков впрыскивают свою смертельную отраву, а воздух Дискры заражает ваши легкие.","```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: capitalization - The word ""Дискры"" should be ""дискры"" as it is not a proper noun in this context and should not be capitalized.
```"
432,"You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future.","Вы решаете, что восстанавливать контакт будет опасно, и возвращаетесь к своему летательному аппарату, но этот опыт прояснил ваш разум, который был затуманен с тех пор, как вы прыгнули в будущее.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""и возвращаетесь"" is not necessary in Russian punctuation rules.
```"
434,Note that you have used up another polybdenum rod as you jump.,"Обратите внимание, что вы израсходовали еще один полибденовый стержень, когда прыгали.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [spelling] - ""полибденовый"" should be ""молибденовый"" to reflect the correct spelling of the element ""molybdenum"" in Russian.
```"
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,"Я нашел неравномерно пряденую серебристо-серую пряжу, которая в основном тонко прядена с комками.","```
MQM annotations:
linguistic conventions errors:
Minor: grammar - The phrase ""неравномерно пряденую"" should be ""неравномерно прядёную"" to correctly reflect the participle form.
Minor: punctuation - A comma is needed after ""прядена"" to separate the clauses correctly.
```"
440,I plan on mixing it with a fine purple/lilac variegated cotton.,Я планирую смешать это с тонким пурпурно-сиреневым меланжевым хлопком.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma is missing after ""пурпурно-сиреневым"" in the list, which disrupts the flow of the sentence.
```"
449,"I hit most of the classics before eighteen--though that's more a reflection of living in bumfuck nowhere, I also read the 1979 Encyclopedia Brittanica in desperation.","Я прочитал большинство классиков до восемнадцати лет — хотя это скорее отражение жизни в глуши, я также в отчаянии прочитал Энциклопедию Британнику 1979 года.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The em dash should be replaced with a comma for better punctuation in Russian.
```"
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.","И это даже несмотря на то, что я не спал здесь так же хорошо последние две ночи, как дома, и немного устал от #MECFS просто из-за нахождения в незнакомой обстановке, где я меньше могу распределять свои силы и должен помнить, где что находится.","```
MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The comma after ""дома"" should be replaced with a semicolon to correctly separate the two independent clauses.
[Minor]: [punctuation] - The comma after ""силы"" should be replaced with a conjunction to improve the flow of the sentence.
```"
454,Humanity is out in 5 days.,Человечеству осталось 5 дней.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence lacks a period at the end, which is a minor punctuation error.
```"
457,I like it but will it be able to attract an audience of the right players?,"Мне это нравится, но сможет ли это привлечь аудиторию нужных игроков?","```
MQM annotations:
linguistic conventions errors:
Major: Grammar - The use of ""нужных"" (needed) instead of ""правильных"" (right) can be considered a stylistic choice, but it slightly disrupts the flow as it is more common to use ""правильных"" in this context.
Minor: Punctuation - The comma before ""но"" (but) is not necessary in Russian, as it does not follow the same punctuation rules as English.
```"
463,Came home on my lunch break to see this sitting outside uwu.,Пришел домой на обеденный перерыв и увидел это снаружи uwu.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence lacks a period at the end.
```"
467,Was it overly cute to the point of being twee?,"Было ли это чрезмерно мило до такой степени, что стало приторным?","```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
474,Did she owe someone money?,Она кому-то была должна деньги?,"```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The sentence should end with a question mark to match the interrogative form of the source text.
```"
480,"Good critique is there to correct the problem quickly, and isn't directed at your ability.",Хорошая критика предназначена для быстрого исправления проблемы и не направлена на вашу способность.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""проблемы"" to separate the clauses properly.
```"
487,But for strong and firm future growth.,Но для сильного и устойчивого будущего роста.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The sentence is a fragment and lacks proper punctuation to indicate its incompleteness or connection to a preceding sentence.
```"
489,"She was on her way to the wall, he was coming off duty.","Она шла к стене, он как раз закончил дежурство.","```
MQM annotations:
linguistic conventions errors:
Major: Grammar - The phrase ""он как раз закончил дежурство"" uses ""как раз"" which is more colloquial and may disrupt the flow of the text. A more formal structure could be used.
Minor: Punctuation - The comma in ""Она шла к стене, он как раз закончил дежурство."" is used correctly for separating the clauses, but the overall sentence structure could be improved for clarity.
```"
493,One block-printed word.,Одно блокированное слово.,"```
MQM annotations:
linguistic conventions errors:
Major: grammar - The word ""блокированное"" is incorrectly used in this context. The correct term should be ""блокированное"" to match the context of ""block-printed"" which refers to a printing technique, not ""blocked"" as in obstructed.
```"
