index,original,translated,accuracy_annotation
244,25歳以下または対象期間内に引越した方でAirターミナル5を購入・契約し、開通後アンケート回答で,"25 years old or younger, or those who have moved within the target period, who have purchased or contracted for AirTerminal 5 and responded to the questionnaire after activation.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/omission - The translation omits the information about ""those who have moved within the target period"" from the source text.
[Minor]: None"
246,3層タイプのプリーツマスクで、オメガ形状のプリーツが大きく広がり、鼻や口を圧迫しにくく、呼吸しやすくなっています。,"The pleated mask is of a 3-layer type, with large, wide omega-shaped pleats that do not easily press against the nose or mouth, making it easy to breathe.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

The English translation accurately conveys the meaning of the source Japanese text. There are no accuracy errors identified."
248,10枚/袋×2袋で包装しており、持ち運び便利な仕様です。,"20 sheets per package, packaged for easy portability.","MQM annotations:
Accuracy Errors
[Minor]: accuracy/addition - The translation adds ""per package"" which is not present in the source text.
[Minor]: accuracy/mistranslation - The translation uses ""sheets"" instead of ""sheets/bag"" to describe the packaging quantity."
249,ゴム紐は6mmの平ゴム形状なので、耳への当たりが柔らかく、よくある耳の痛みも軽減してくれます。,"The rubber band has a flat rubber shape of 6mm, so it is soft on the ears and can reduce the common ear pain.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""flat rubber shape of 6mm"" does not fully capture the meaning of the source text, which describes the rubber band as having a ""6mm flat rubber form"", indicating its physical shape and dimensions.
[Minor]: no-error"
263,※A4 5冊入の商品に掲載の画像は新しいパッケージの商品です。,The image shown is of the new package of the product that comes in a set of 5 A4-sized items.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The image shown is of the new package of the product that comes in a set of 5 A4-sized items"" does not fully reflect the meaning of the source text, which states that the image shown is of the new package, not the actual product.
[Minor]: none"
264,以前のパッケージ商品の用紙と仕様は同一です。,The paper and specifications of the previous packaged product are the same.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The paper and specifications of the previous packaged product are the same"" does not fully capture the meaning of the source text, which states that the paper and specifications are the same as the previous package.

[Minor]: none"
266,箱に記載されている注文コードと500枚入の包装紙記載の注文コードは異なります。,The order code printed on the box is different from the order code printed on the 500-sheet packaging paper.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The order code printed on the box is different from the order code printed on the 500-sheet packaging paper"" does not fully convey the meaning of the source text, which states that the order codes on the box and the 500-sheet packaging paper are different.
[Minor]: none"
267,(500枚入の1冊で販売するためです),"""It is for sale as a single volume containing 500 sheets.""","MQM annotations:
Accuracy Errors
[Minor]: accuracy/addition - The translation adds the phrase ""for sale as a single volume"" which is not present in the source text."
270,ブレーキライニングやブレーキドラムや機械部品等に付着したオイルやグリース等の汚れをきれいに落としブレーキ装置から発生する様々な粉塵を空気中に飛散させることなく、油脂類やカーボン等の汚れを素早くきれいに落とします。,"The dirt such as oil and grease attached to brake linings, brake drums, and mechanical parts is thoroughly removed, and the various dusts generated from the brake system are prevented from scattering into the air, quickly and cleanly removing oil, grease, and carbon deposits.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the various dusts generated from the brake system are prevented from scattering into the air"" does not fully capture the meaning of the source text, which states that the method ""prevents the various dusts generated from the brake system from scattering into the air"".
[Minor]: accuracy/addition - The translation ""quickly and cleanly removing oil, grease, and carbon deposits"" adds the phrase ""quickly and cleanly"" which is not present in the source text."
271,又、オゾン層の破壊や環境汚染の原因となるフロン及びトリクロロエタンを一切含まない有機溶剤中毒予防規則適用外の洗浄剤です。,"It is a cleaning agent that is not subject to the Organic Solvent Poisoning Prevention Regulation, and does not contain any chlorofluorocarbons or trichloroethane, which are the causes of ozone layer depletion and environmental pollution.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""chlorofluorocarbons or trichloroethane"" does not fully capture the meaning of the source text ""フロン及びトリクロロエタン"", which refers to specific substances that are the causes of ozone layer depletion and environmental pollution.
[Minor]: accuracy/addition - The phrase ""It is a cleaning agent that is not subject to the Organic Solvent Poisoning Prevention Regulation"" is not present in the source text and could be considered an addition."
274,缶の逆さ使用OK。,Upside-down use of the can is okay.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The translation ""Upside-down use of the can is okay"" does not fully capture the nuance of the source text, which simply states that ""Upside-down use of the can is okay."""
276,ニトリルゴム手袋 極薄 粉なし ブルー色 100枚入,"Nitrile rubber gloves, ultra-thin, powder-free, blue color, 100 pieces.","MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation adds ""pieces"" which is not present in the source text.
[Minor]: [accuracy/mistranslation] - The translation uses ""ultra-thin"" instead of ""extremely thin"" to describe the nitrile rubber gloves."
277,柔らかく手にピッタリフィットするので、長時間の細かな作業に適しています。,Fits snugly in the hand and is suitable for long periods of detailed work.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Fits snugly in the hand and is suitable for long periods of detailed work"" does not fully capture the nuance of the source text, which emphasizes the soft and comfortable fit of the object in the hand, making it suitable for long periods of detailed work.
[Minor]: none"
279,便利な左右兼用タイプのためムダなくお使いいただけます。,You can use it without waste as it is a convenient ambidextrous type.,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/addition - The translation includes the phrase ""without waste"" which is not present in the source text."
283,※体質によっては、かゆみ、かぶれ、発疹等をおこすことがあります。,"May cause itching, rash, or other skin irritations, depending on individual constitution.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""May cause itching, rash, or other skin irritations, depending on individual constitution"" does not fully capture the nuance of the source text, which suggests that skin irritations may occur depending on the individual's constitution.
[Minor]: none"
286,膨潤、浸透、老化することがあります。,"It may swell, penetrate, and age.","MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The translation ""It may swell, penetrate, and age"" does not fully capture the nuance of the source text, which indicates that the subject (likely referring to a material or substance) may swell, penetrate, and age."
289,※爪先、刃物や尖ったもの等で傷をつけないよう注意してください。,"Be careful not to scratch yourself with your fingertips, sharp objects, or pointed items.","MQM annotations:
Accuracy Errors
[Major]: accuracy/omission - The translation omits ""※"" which indicates that the following text is a note or caution.
[Minor]: accuracy/mistranslation - The translation ""sharp objects, or pointed items"" does not fully capture the nuance of ""刃物や尖ったもの等"" which refers more specifically to blades or sharp-edged tools."
290,水漏れの原因になります。,The cause of water leakage.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The cause of water leakage"" does not fully capture the meaning of the source text ""水漏れの原因になります"", which suggests that the issue is the cause of water leakage, rather than just the leakage itself.
[Minor]: none"
295,サイズが一目瞭然のデザイン。,The design is self-evident in size.,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/mistranslation - The translation ""The design is self-evident in size"" does not fully capture the meaning of the source text ""サイズが一目瞭然のデザイン"", which suggests that the design's size is immediately apparent or obvious."
299,※電池のアルカリ液が目に入ったときは失明などのおそれがあるので、すぐに多量のきれいな水で洗い流し、 医師の治療を受ける。,"If the alkaline battery liquid gets into the eyes, there is a risk of blindness, so immediately rinse with a large amount of clean water and receive medical treatment.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

The English translation accurately conveys the meaning of the Japanese source text. There are no accuracy errors identified."
306,※この電池は充電式でないので、充電すると液漏れ、発熱、破裂のおそれがある。,"This battery is not rechargeable, so charging it may cause leakage, overheating, or explosion.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""charging it may cause leakage, overheating, or explosion"" does not fully reflect the meaning of the source text, which states that this battery is not rechargeable, so charging it may lead to those issues.
[Minor]: none"
315,着け具合も柔らかくフィット感のある軍手です。,It is a work glove that fits softly and comfortably.,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/mistranslation - The translation ""It is a work glove that fits softly and comfortably"" does not fully capture the nuance of the source text, which describes the glove as having a ""soft fit"" and a ""comfortable feel."""
318,※回転体を伴う機械作業では、使用しないでください。,Do not use for machinery operations involving rotational bodies.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/omission - The translation does not mention that the machine operation should not involve rotational bodies, which is the key information conveyed in the source text."
321,マスキングテープ 高品質 和紙基材,"Masking tape, high quality, Japanese paper-based.","MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation adds ""high quality"" which is not present in the source text.
[Minor]: [accuracy/mistranslation] - The translation uses ""Japanese paper-based"" instead of the more accurate ""made of Japanese paper"" to describe the material of the masking tape."
323,のり残りが少なくタテ裂けが起こりにくいです。,The nori (seaweed) residue is minimal and vertical tearing is less likely to occur.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The translation ""The nori (seaweed) residue is minimal and vertical tearing is less likely to occur"" does not fully capture the nuance of the source text, which suggests that the nori residue is minimal and vertical tearing is less likely to occur."
324,※被着体、塗料の種類によっては貼り跡やのり残りが発生する場合がありますので、問題がないことを確かめてからご使用下さい。,"Please check that there are no issues before use, as adhesive residue or staining may occur depending on the surface and type of paint.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Please check that there are no issues before use, as adhesive residue or staining may occur depending on the surface and type of paint"" does not fully reflect the meaning of the source text, which is more specific about the potential for adhesive residue or staining depending on the surface and type of paint.
[Minor]: no-error"
329,※ティシューは水に溶けにくいため、水洗トイレには流さないでください。,"Please do not flush tissues down the water-flushing toilet, as they do not dissolve easily in water.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Please do not flush tissues down the water-flushing toilet, as they do not dissolve easily in water"" does not fully capture the meaning of the source text, which states that tissues do not dissolve easily in water and should not be flushed down the water-flushing toilet.
[Minor]: none"
331,※引火の原因になりますので、火気の近くに置かないでください。,Do not place it near open flames as it may cause ignition.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/omission - The translation does not include ""as it may cause ignition"", which is an important part of the meaning conveyed in the source text."
334,プロユーザーにも安心してご使用いただける品質の、弱粘着タイプ養生テープです。,It is a low-tack masking tape that can be used with confidence by professional users as well.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""It is a low-tack masking tape that can be used with confidence by professional users as well"" does not fully capture the meaning of the source text, which states that the tape is of a quality that professional users can use it with confidence.
[Minor]: none"
339,手で簡単にカットできる養生用ポリエチレンクロステープで耐候性・耐水性に優れています。,The polyethylene cross tape for protection is easy to cut by hand and has excellent weather and water resistance.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

The English translation accurately conveys the meaning of the source Japanese text. There are no accuracy errors identified."
340,再はくり性が良好です。,Good repeatability.,"MQM annotations:
Accuracy Errors
[Minor]: None

The translation ""Good repeatability"" accurately conveys the meaning of the source Japanese text ""再はくり性が良好です。"". There are no accuracy errors in this translation."
341,※貼る対象物や使用環境によっては、粘着力等数値通りの値が出ない場合がございます。,"The adhesive strength and other values may not be as indicated, depending on the object to be attached and the usage environment.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""The adhesive strength and other values may not be as indicated"" does not fully reflect the meaning of the source text, which states that the adhesive strength and other values may not be as indicated, depending on the object to be attached and the usage environment.
[Minor]: none"
349,※養生後、テープを早く剥すと破断する恐れがありますので、ゆっくり剥してください。,Remove the tape slowly as there is a risk of tearing if removed too quickly.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Remove the tape slowly as there is a risk of tearing if removed too quickly"" does not fully capture the meaning of the source text, which is warning about the risk of the tape breaking if removed too quickly after the curing process.
[Minor]: none"
350,※粘着剤特有のにおいがありますので、換気の良い所でのご使用をお勧めします。,Please use the product in a well-ventilated area as it has a characteristic adhesive odor.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/addition - The translation includes the phrase ""Please use the product in a well-ventilated area"" which is not present in the source text and does not improve the translation.
[Minor]: none"
351,※被着体と養生期間によっては、被着体を汚染・損傷する場合がありますので、ご使用前にお確かめください。,"The surface to be applied and the curing period may cause contamination or damage to the surface, so please check before use.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The surface to be applied and the curing period may cause contamination or damage to the surface"" does not fully reflect the meaning of the source text, which indicates that the surface to be applied and the curing period ""may cause contamination or damage to the object being applied to"" (the ""被着体"" or ""surface to be applied to"").
[Minor]: none"
356,従来品に比べ耐候性がアップしました。,Weatherability has been improved compared to the conventional product.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation ""has been improved"" adds extra information not present in the source text ""アップしました"".
[Minor]: [accuracy/mistranslation] - The translation ""Weatherability"" does not fully capture the meaning of the source text ""耐候性"", which refers to weather resistance or durability."
360,保管する場合は密閉することを推奨します。,It is recommended to store in a sealed container.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation adds the word ""container"" which is not present in the source text."
362,※一度ご使用された製品を再度ご使用にされることで、結束力不足により不具合が発生する可能性があります。,The product may malfunction due to insufficient cohesion if used again after initial use.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The product may malfunction due to insufficient cohesion if used again after initial use"" does not fully capture the meaning of the source text, which indicates that the product may malfunction if used again after the initial use due to insufficient cohesion.
[Minor]: none"
365,※取り付けの際には現車取り付け部に真っ直ぐ取り付け作業を行ってください。,Please install it straight onto the vehicle mounting part.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Please install it straight onto the vehicle mounting part"" does not fully capture the meaning of the source text, which specifies that the installation should be done ""straight"" on the vehicle mounting part.

[Minor]: none

The translation accurately conveys the overall meaning of the source text, but the nuance of ""straight"" installation is not fully captured."
368,現在販売している商品は品質確認済になりますのでご安心してご使用下さい。,"The products currently on sale have undergone quality inspection, so please use them with confidence.","MQM annotations:
Accuracy Errors
[Minor]: None

The English translation accurately conveys the meaning of the source Japanese text. There are no accuracy errors identified."
369,※当製品は交換作業を整備業者へ依頼して行う事をおすすめします。,We recommend that the replacement work be entrusted to a maintenance service provider.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/addition - The translation adds ""we recommend"" which is not present in the source text.
[Minor]: none"
370,個人で交換作業を行った場合は補償出来ない場合もございます。,"In the event that the exchange work is carried out individually, there may be cases where compensation cannot be provided.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""In the event that the exchange work is carried out individually, there may be cases where compensation cannot be provided"" does not fully reflect the meaning of the source text, which states that individual exchange work may not be eligible for compensation.
[Minor]: none"
371,※ネジ寸法が各オイルフィルターで異なっている為、高さや外径などが同じフィルターに見えても取り付け前に再度、車種とネジ寸法をご確認ください。,"The screw dimensions vary for each oil filter, so even if the height and outer diameter appear to be the same as the filter, please reconfirm the vehicle model and screw dimensions before installation.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""please reconfirm the vehicle model and screw dimensions before installation"" does not fully reflect the meaning of the source text, which is that the screw dimensions vary for each oil filter, so even if the height and outer diameter appear to be the same, the user should reconfirm the vehicle model and screw dimensions before installation.
[Minor]: none"
373,※わずかな違いでも大きなトラブルになる場合がございます。,There may be cases where even a slight difference can lead to a major problem.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""There may be cases where even a slight difference can lead to a major problem"" does not fully capture the nuance of the source text, which suggests that even minor differences can potentially lead to significant issues.
[Minor]: none"
378,白メリヤスウエス 中古生地,"White knitted fabric, used.","MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The translation ""used"" does not fully capture the meaning of ""中古生地"" which refers to ""secondhand/pre-owned fabric""."
380,ウエス製品の中で優れた製品です。,It is an excellent product among Ues products.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""It is an excellent product among Ues products"" does not fully capture the meaning of the source text, which states that the product is excellent among Ues products."
382,カット済。,Cut.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/omission] - The translation ""Cut"" does not fully convey the meaning of the source text ""カット済。"" which indicates that the cutting has been completed."
390,※用途以外に使用しないでください。,Do not use for purposes other than intended.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/omission] - The translation omits ""以外"" (other than) from the source text, which slightly reduces the precision of the meaning."
393,ケミカル製品と接触することによって色落ちが発生する可能性がありますのでケミカル品のご使用をお避けください。,Avoid using chemical products as they may cause color fading.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Avoid using chemical products as they may cause color fading"" does not fully reflect the meaning of the source text, which states that there is a possibility of color fading when in contact with chemical products, and therefore advises to avoid using chemical products.
[Minor]: none"
395,食品に触れる用途には使用しないでください。,Do not use for applications that come into contact with food.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/omission] - The translation omits ""用途"" (applications) from the source text."
398,※ケミカル製品と接触することによって色落ちが発生する可能性がありますのでケミカル品のご使用をお避けください。,Please avoid using chemical products as they may cause color fading.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Please avoid using chemical products as they may cause color fading"" does not fully capture the meaning of the source text, which warns that chemical products may cause color fading and therefore should be avoided.
[Minor]: none"
399,ハンドクリーナー 工業用 オレンジエキス保湿成分配合 スクラブ入り,"Hand cleaner, industrial, with orange extract moisturizing ingredients, with scrub.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""with orange extract moisturizing ingredients"" does not fully capture the meaning of the source text ""オレンジエキス保湿成分配合"", which indicates that the product contains orange extract as a moisturizing ingredient.
[Minor]: [accuracy/addition] - The translation ""with scrub"" adds additional information that is not present in the source text ""スクラブ入り""."
409,異物感が残る場合は、眼科医にご相談ください。,"If you continue to feel a foreign body sensation, please consult an ophthalmologist.","MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The phrase ""please consult an ophthalmologist"" is added, which is not present in the source text, but it does not significantly change the meaning."
421,※使用後の本製品の廃棄は、お住まいの各自治体で定められたゴミ廃棄方法に従ってください。,Please dispose of this product after use according to the waste disposal methods specified by your local municipality.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/omission] - The translation omits the phrase ""お住まいの各自治体で定められた"" (specified by your local municipality), which is an important detail about the waste disposal methods.
[Minor]: none"
422,※袋を閉じる際は結束バンドでしっかり結んでください。,Please securely tie the bag closed with a cable tie.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Please securely tie the bag closed with a cable tie"" does not precisely reflect the meaning of the source text ""※袋を閉じる際は結束バンドでしっかり結んでください。"", which asks the reader to securely tie the bag closed using a tie band, not specifically a cable tie.
[Minor]: none"
428,※本来の用途以外には使用しないでください。,Do not use for purposes other than the original intended use.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/omission - The translation does not include ""※本来の用途以外には使用しないでください."" which is an important part of the source text."
434,※フタが開けにくい際はフタを少し潰す様に押すと開けやすくなります。,The lid can be opened more easily by pressing it down slightly as if flattening it.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The lid can be opened more easily by pressing it down slightly as if flattening it"" does not fully capture the meaning of the source text, which suggests pressing the lid down slightly to make it easier to open, rather than flattening it."
435,※内容物、洗浄廃液や容器を廃棄する場合は、都道府県の許可を受けた専門の廃棄物処理業者に委託してください。,"When disposing of the contents, cleaning waste liquid, or containers, please entrust it to a specialized waste disposal company that has obtained permission from the prefectural government.","MQM annotations:
Accuracy Errors
[Major]: accuracy/omission - The translation omits ""please"" from the source text, which is an important part of the request.
[Minor]: no-error"
438,透明度があり加工後も封入物の文字をクッキリ読めます。,"The text translates to:

""It has transparency and the text of the encapsulated material can be clearly read even after processing.""","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""It has transparency and the text of the encapsulated material can be clearly read even after processing"" does not fully capture the meaning of the source text, which states that the material has transparency and the text of the encapsulated material can be clearly read even after processing.
[Minor]: none"
439,※機器には接着加工してあるシール部分から挿入してください。,Please insert from the adhesive-processed seal portion of the device.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/omission - The translation does not mention the ""adhesive-processed seal portion"" of the device, which is an important detail from the source text.
[Minor]: no-error"
443,※一度加工したシートは再生不能となります。,The sheet once processed becomes irreparable.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The sheet once processed becomes irreparable"" does not fully convey the meaning of the source text, which indicates that a sheet that has been processed cannot be reused or regenerated.
[Minor]: none"
450,※工業用の薬品やアルコール、石油製品などには絶対に使用しないで下さい。,"Do not use for industrial chemicals, alcohol, petroleum products, or the like.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Do not use for industrial chemicals, alcohol, petroleum products, or the like"" does not fully capture the meaning of the source text, which explicitly states ""Do not use at all for industrial chemicals, alcohol, petroleum products, and the like.""
[Minor]: none"
451,※熱湯は入れないで下さい。,Do not pour in hot water.,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/omission - The translation does not include the phrase ""Do not"" which is present in the source text."
455,中身が漏れる恐れがございます。,The contents may leak.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The contents may leak"" does not fully capture the nuance of the source text, which expresses a concern about the possibility of leakage."
459,店頭でフックなどに吊り下げることができる便利な穴付きです。,It has a convenient hole that can be hung on hooks or the like at the store counter.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""It has a convenient hole that can be hung on hooks or the like at the store counter"" does not fully capture the meaning of the source text, which is about the item having a hole that allows it to be hung on hooks or similar at the store counter.
[Minor]: none"
460,フック用穴と本体の間はミシン目入りなので、フックに掛けて本体を引っ張れば穴の下から切れて使える構造になっています。,"The space between the hook hole and the main body is perforated, so you can hook it and pull the main body to cut it from the bottom of the hole, making it usable.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""you can hook it and pull the main body to cut it from the bottom of the hole, making it usable"" does not fully capture the meaning of the source text, which describes the perforated space between the hook hole and the main body that allows the main body to be pulled and separated from the bottom of the hole.
[Minor]: no-error"
461,表面にエンボス加工入り。,Embossed surface.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation ""Embossed surface"" contains the additional word ""Embossed"" which is not present in the source text ""表面にエンボス加工入り""."
464,※幼児や子供がかぶって遊ぶと窒息などの危険がありますのでご注意ください。,Please be careful as there is a risk of suffocation if infants or children play by putting it over their heads.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

The English translation accurately conveys the meaning of the source Japanese text. There are no accuracy errors identified."
465,※高温多湿を避け、火の気のない場所で保管してください。,"Keep in the place away from high temperature and high humidity, and away from fire.","MQM annotations:
Accuracy Errors
[Minor]: accuracy/addition - The translation adds ""and away from fire"" which is not present in the source text."
481,OPPテープ 透明色,Transparent color OPP tape.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The translation ""Transparent color OPP tape"" does not fully capture the meaning of the source text ""OPPテープ 透明色"" which refers to a ""Transparent OPP (Oriented Polypropylene) tape""."
482,梱包用テープとして、価格も安く強度も強い為、良く使われています。,Packing tape is widely used because it is inexpensive and has high strength.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Packing tape is widely used because it is inexpensive and has high strength"" does not fully capture the nuance of the source text, which states that packing tape is ""widely used"" specifically because it is ""inexpensive and has high strength"".

[Minor]: none"
487,※梱包用途以外の使用は避けてください。,Please avoid using for purposes other than packaging.,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/addition - The phrase ""for packaging purposes"" is added, which is not present in the source text."
488,貼る面を損傷する場合がございます。,May cause damage to the surface to be applied.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""May cause damage to the surface to be applied"" does not fully capture the meaning of the source text, which suggests that the surface being applied to may be damaged.
[Minor]: none"
492,※物性は測定値であり、規格値或いは保証値でありません。,The physical properties are measured values and not specification values or guaranteed values.,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/addition - The translation includes the phrase ""or guaranteed values"", which is not present in the source text."
499,※内容物、洗浄廃液や容器を廃棄する場合は、都道府県の許可を受けた専門の廃棄物処理業者に委託してください。,"When disposing of the contents, cleaning waste liquid, or containers, please entrust it to a specialized waste disposal company that has obtained permission from the prefectural government.","MQM annotations:
Accuracy Errors
[Major]: accuracy/omission - The source text mentions that the contents, cleaning waste liquid, or containers should be entrusted to a specialized waste disposal company that has obtained permission from the prefectural government, but this important detail is missing in the translation.
[Minor]: no-error"
