index,original,translated,linguistic_convention_annotation
323,のり残りが少なくタテ裂けが起こりにくいです。,The nori (seaweed) residue is minimal and vertical tearing is less likely to occur.,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
324,※被着体、塗料の種類によっては貼り跡やのり残りが発生する場合がありますので、問題がないことを確かめてからご使用下さい。,"Please check that there are no issues before use, as adhesive residue or staining may occur depending on the surface and type of paint.","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The source text uses a full-width comma (、) which is a common punctuation mark in Japanese, but the translation uses a regular comma (,) which is more common in English. The punctuation could be more consistent with the conventions of the target language."
329,※ティシューは水に溶けにくいため、水洗トイレには流さないでください。,"Please do not flush tissues down the water-flushing toilet, as they do not dissolve easily in water.","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The period at the end of the sentence is missing."
331,※引火の原因になりますので、火気の近くに置かないでください。,Do not place it near open flames as it may cause ignition.,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
334,プロユーザーにも安心してご使用いただける品質の、弱粘着タイプ養生テープです。,It is a low-tack masking tape that can be used with confidence by professional users as well.,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""It"" should be lowercase to match the style of the rest of the sentence."
339,手で簡単にカットできる養生用ポリエチレンクロステープで耐候性・耐水性に優れています。,The polyethylene cross tape for protection is easy to cut by hand and has excellent weather and water resistance.,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""polyethylene"" should be capitalized.
[Minor]: punctuation - The period at the end of the sentence is missing."
340,再はくり性が良好です。,Good repeatability.,"MQM annotations:
linguistic conventions errors:
[Minor]: [grammar] - The translation ""Good repeatability"" does not fully capture the meaning of the source text ""再はくり性が良好です"", which suggests that the repeatability or reproducibility is good."
341,※貼る対象物や使用環境によっては、粘着力等数値通りの値が出ない場合がございます。,"The adhesive strength and other values may not be as indicated, depending on the object to be attached and the usage environment.","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""etc."" is unnecessary."
349,※養生後、テープを早く剥すと破断する恐れがありますので、ゆっくり剥してください。,Remove the tape slowly as there is a risk of tearing if removed too quickly.,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The period at the end of the sentence is missing."
350,※粘着剤特有のにおいがありますので、換気の良い所でのご使用をお勧めします。,Please use the product in a well-ventilated area as it has a characteristic adhesive odor.,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
351,※被着体と養生期間によっては、被着体を汚染・損傷する場合がありますので、ご使用前にお確かめください。,"The surface to be applied and the curing period may cause contamination or damage to the surface, so please check before use.","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation is missing a period at the end of the sentence."
356,従来品に比べ耐候性がアップしました。,Weatherability has been improved compared to the conventional product.,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, but the intended meaning is still clear."
360,保管する場合は密閉することを推奨します。,It is recommended to store in a sealed container.,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translated text is missing a period at the end of the sentence."
362,※一度ご使用された製品を再度ご使用にされることで、結束力不足により不具合が発生する可能性があります。,The product may malfunction due to insufficient cohesion if used again after initial use.,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence is missing a period at the end."
365,※取り付けの際には現車取り付け部に真っ直ぐ取り付け作業を行ってください。,Please install it straight onto the vehicle mounting part.,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The translation does not follow the same word order as the source text. The source text says ""Please install it straight onto the vehicle mounting part,"" while the translation says ""Please install it straight onto the vehicle mounting part."""
368,現在販売している商品は品質確認済になりますのでご安心してご使用下さい。,"The products currently on sale have undergone quality inspection, so please use them with confidence.","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The sentence ends with a period, but it should end with a period and a space."
369,※当製品は交換作業を整備業者へ依頼して行う事をおすすめします。,We recommend that the replacement work be entrusted to a maintenance service provider.,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The source text ends with ""※"" which is not translated in the English version."
370,個人で交換作業を行った場合は補償出来ない場合もございます。,"In the event that the exchange work is carried out individually, there may be cases where compensation cannot be provided.","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is awkward and does not flow naturally. The translation could be improved to be more idiomatic."
371,※ネジ寸法が各オイルフィルターで異なっている為、高さや外径などが同じフィルターに見えても取り付け前に再度、車種とネジ寸法をご確認ください。,"The screw dimensions vary for each oil filter, so even if the height and outer diameter appear to be the same as the filter, please reconfirm the vehicle model and screw dimensions before installation.","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The comma after ""※"" is unnecessary.
[Minor]: [Whitespace] - There should be a space between ""※"" and ""ネジ"".
[Minor]: [Capitalization] - ""ネジ"" should be capitalized.
[Minor]: [Punctuation] - The period at the end of the sentence is missing."
373,※わずかな違いでも大きなトラブルになる場合がございます。,There may be cases where even a slight difference can lead to a major problem.,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
378,白メリヤスウエス 中古生地,"White knitted fabric, used.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first letter of ""White"" should be lowercase to match the capitalization convention in English.
[Minor]: [Punctuation] - The comma after ""used"" is unnecessary."
380,ウエス製品の中で優れた製品です。,It is an excellent product among Ues products.,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, making the flow of the sentence less natural."
382,カット済。,Cut.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The translation ""Cut."" should be capitalized as ""Cut"" to follow standard English capitalization conventions."
390,※用途以外に使用しないでください。,Do not use for purposes other than intended.,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
393,ケミカル製品と接触することによって色落ちが発生する可能性がありますのでケミカル品のご使用をお避けください。,Avoid using chemical products as they may cause color fading.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Missing comma after ""ケミカル製品と接触することによって""."
395,食品に触れる用途には使用しないでください。,Do not use for applications that come into contact with food.,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation is missing a period at the end of the sentence."
398,※ケミカル製品と接触することによって色落ちが発生する可能性がありますのでケミカル品のご使用をお避けください。,Please avoid using chemical products as they may cause color fading.,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The source text uses a full-width comma (※) which is not commonly used in English. A regular comma would be more appropriate."
399,ハンドクリーナー 工業用 オレンジエキス保湿成分配合 スクラブ入り,"Hand cleaner, industrial, with orange extract moisturizing ingredients, with scrub.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""Hand"" should be capitalized.
[Minor]: punctuation - The comma after ""industrial"" should be removed.
[Minor]: spelling - The word ""エキス"" should be spelled as ""エキストラクト"" to match the English translation."
409,異物感が残る場合は、眼科医にご相談ください。,"If you continue to feel a foreign body sensation, please consult an ophthalmologist.","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The sentence is missing a period at the end."
421,※使用後の本製品の廃棄は、お住まいの各自治体で定められたゴミ廃棄方法に従ってください。,Please dispose of this product after use according to the waste disposal methods specified by your local municipality.,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
422,※袋を閉じる際は結束バンドでしっかり結んでください。,Please securely tie the bag closed with a cable tie.,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation uses a period (""."") instead of a comma ("","") to separate the instructions."
428,※本来の用途以外には使用しないでください。,Do not use for purposes other than the original intended use.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The phrase ""Do not use for purposes other than the original intended use."" should have the first letter of each word capitalized, following standard English capitalization conventions."
434,※フタが開けにくい際はフタを少し潰す様に押すと開けやすくなります。,The lid can be opened more easily by pressing it down slightly as if flattening it.,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
435,※内容物、洗浄廃液や容器を廃棄する場合は、都道府県の許可を受けた専門の廃棄物処理業者に委託してください。,"When disposing of the contents, cleaning waste liquid, or containers, please entrust it to a specialized waste disposal company that has obtained permission from the prefectural government.","MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The translation is missing a period at the end of the sentence."
438,透明度があり加工後も封入物の文字をクッキリ読めます。,"The text translates to:

""It has transparency and the text of the encapsulated material can be clearly read even after processing.""","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The sentence is missing a period at the end."
439,※機器には接着加工してあるシール部分から挿入してください。,Please insert from the adhesive-processed seal portion of the device.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The translation is missing a period at the end of the sentence."
443,※一度加工したシートは再生不能となります。,The sheet once processed becomes irreparable.,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation ""The sheet once processed becomes irreparable"" is grammatically incorrect. The correct grammar should be ""Once processed, the sheet becomes irreparable."""
450,※工業用の薬品やアルコール、石油製品などには絶対に使用しないで下さい。,"Do not use for industrial chemicals, alcohol, petroleum products, or the like.","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
451,※熱湯は入れないで下さい。,Do not pour in hot water.,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The source text ends with ""下さい。"" which should be translated as ""please."" The translation ""Do not pour in hot water."" lacks the polite request."
455,中身が漏れる恐れがございます。,The contents may leak.,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
459,店頭でフックなどに吊り下げることができる便利な穴付きです。,It has a convenient hole that can be hung on hooks or the like at the store counter.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The translation is missing a period at the end of the sentence."
460,フック用穴と本体の間はミシン目入りなので、フックに掛けて本体を引っ張れば穴の下から切れて使える構造になっています。,"The space between the hook hole and the main body is perforated, so you can hook it and pull the main body to cut it from the bottom of the hole, making it usable.","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is not natural English. The translation could be improved by rephrasing it to be more idiomatic.

The space between the hook hole and the main body is perforated, so you can hook it and pull the main body to cut it from the bottom of the hole, making it usable."
461,表面にエンボス加工入り。,Embossed surface.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""Embossed surface."" should have the first letter capitalized as ""Embossed Surface."""
464,※幼児や子供がかぶって遊ぶと窒息などの危険がありますのでご注意ください。,Please be careful as there is a risk of suffocation if infants or children play by putting it over their heads.,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation is missing a period at the end of the sentence."
465,※高温多湿を避け、火の気のない場所で保管してください。,"Keep in the place away from high temperature and high humidity, and away from fire.","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
481,OPPテープ 透明色,Transparent color OPP tape.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The translation should be ""Transparent color OPP tape"" with the first letter of each word capitalized."
482,梱包用テープとして、価格も安く強度も強い為、良く使われています。,Packing tape is widely used because it is inexpensive and has high strength.,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
487,※梱包用途以外の使用は避けてください。,Please avoid using for purposes other than packaging.,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
488,貼る面を損傷する場合がございます。,May cause damage to the surface to be applied.,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation is missing a period at the end of the sentence."
492,※物性は測定値であり、規格値或いは保証値でありません。,The physical properties are measured values and not specification values or guaranteed values.,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The source text uses a full-width character ""※"" which is not commonly used in English. A more standard punctuation mark such as an asterisk ""*"" would be more appropriate."
499,※内容物、洗浄廃液や容器を廃棄する場合は、都道府県の許可を受けた専門の廃棄物処理業者に委託してください。,"When disposing of the contents, cleaning waste liquid, or containers, please entrust it to a specialized waste disposal company that has obtained permission from the prefectural government.","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation is missing a period at the end of the sentence."
