index,original,zero_shot_translation,annotation
124,ロハコ限定、くらしになじむデザインが多数。,"Rohaco limited, many designs that fit into your lifestyle.","MQM annotations:
Accuracy Errors
[Major]: Mistranslation - The source text ""ロハコ限定"" is not accurately translated as ""Rohaco limited"". The correct translation should be ""Exclusive to Lohaco"".
[Minor]: Omission - The source text ""くらしになじむデザインが多数"" is not fully translated in the target text. The translation should include something like ""many designs that fit into your lifestyle"".

Fluency Errors
[Minor]: Spelling - The word ""Rohaco"" is misspelled and should be ""Lohaco"".

Terminology Errors
[Major]: Inappropriate for context - The term ""Rohaco"" is not a common or recognizable term and is not an appropriate translation for the Japanese brand name ""ロハコ""."
125,最短翌日お届け、PayPay決済対応。,"Next-day delivery, PayPay payment accepted.","MQM annotations:
Accuracy Errors
[Minor]: Omission - The source text mentions ""最短翌日お届け"" (next-day delivery), but this detail is not included in the translation.

Fluency Errors
[No Error]

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
127,都心へのマルチアクセスを叶えるタワーレジデンス。,A tower residence that provides multi-access to the city center.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation does not fully capture the meaning of the source text. The source text refers to ""multi-access to the city center"", while the translation simply states ""multi-access to the city center"".

Fluency Errors
[Minor]: [grammar] - The translation could be improved by using more natural-sounding English, such as ""A tower residence that provides easy access to the city center.""

Terminology Errors
[Minor]: [inappropriate for context] - The term ""tower residence"" is a bit formal and may not be the most natural way to refer to this type of housing in English.

Overall, the translation is generally accurate and understandable, with only minor issues that do not significantly impact the meaning or flow of the text."
128,4路線利用できる‘目黒’駅に誕生。,"Meguro Station, where you can use 4 train lines, has been born.","MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits the word ""誕生"" which means ""has been born"" in the source text.

Fluency Errors
[Minor]: [grammar] - The translation uses the passive voice ""has been born"" which is not very natural in this context. A more natural phrasing would be ""Meguro Station, where you can use 4 train lines, has opened.""

Locale Convention Errors
[No Error]

Style Errors
[No Error] 

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only minor errors related to omission and grammar. The translation conveys the main meaning of the source text effectively."
129,野村不動産グループ×JR東日本グループ開発エリア【MEGURO MARC】の32階建タワー。,"Meguro Marc, a 32-story tower developed by the Nomura Real Estate Group and the JR East Japan Group.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The source text mentions ""野村不動産グループ×JR東日本グループ開発エリア"" which refers to the development area, but the translation only mentions the tower itself.

Fluency Errors
[Minor]: [grammar] - The translation could be improved by using a more natural sentence structure, such as ""Meguro Marc is a 32-story tower developed by the Nomura Real Estate Group and the JR East Japan Group.""

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
132,続くから変われる、人生を変える英会話の力をあなたへ。,"Your life can change through the power of English conversation, because it continues to evolve.","MQM annotations:

Accuracy Errors
[Minor]: [Mistranslation] - The translation does not fully capture the meaning of the original Japanese text. The Japanese text suggests that one's life can change through the power of English conversation because it (English conversation) continues to evolve, whereas the English translation suggests that one's life can change because it (one's life) continues to evolve.

Fluency Errors
[Minor]: [Grammar] - The phrasing ""because it continues to evolve"" is a bit awkward in English. A more natural phrasing would be ""as it continues to evolve"" or ""as English conversation continues to evolve"".

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
136,クラウド電話を1内線200円から - 【公式】サテライトオフィス,Cloud phone from 200 yen per extension.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The source text mentions ""1 extension"" which is not accurately reflected in the translation.
[Minor]: [omission] - The source text mentions ""from"" which is not included in the translation.

Fluency Errors
[Minor]: [grammar] - The translation could be improved by using a more natural grammatical structure, such as ""Cloud phone starting at 200 yen per extension.""

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
145,glovesdepoを探すなら、日本最大級通販ショップ楽天市場。,"Rakuten Ichiba, Japan's largest online shopping mall, is where you can find glovesdepot.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation does not accurately convey the meaning of the source text. The source text is talking about searching for ""glovesdepot"", while the translation refers to finding ""glovesdepot"" on Rakuten Ichiba, Japan's largest online shopping mall.

Fluency Errors
[Minor]: [Spelling] - The word ""glovesdepot"" is misspelled in the translation. The correct spelling should be ""glovesdepot"".

Terminology Errors
[Minor]: [Inappropriate for context] - The term ""glovesdepot"" is not a common or appropriate term in the context of an online shopping mall. A more natural term would be something like ""glove store"" or ""glove retailer"".

Overall, the translation is generally understandable, but there are some minor errors in accuracy, fluency, and terminology that could be improved."
148,目黒 恵比寿 五反田エリアで顧問弁護士をお探しなら目黒国際法律事務所。,"Meguro, Ebisu, and Gotanda area, if you are looking for a legal counsel, Meguro International Law Office.","MQM annotations:
Accuracy Errors
[Minor]: Mistranslation - The source text mentions ""顧問弁護士"" (legal counsel), but the translation only says ""弁護士"" (lawyer), which is a more general term.

Fluency Errors
[Minor]: Punctuation - The translation lacks a period at the end of the sentence.

Locale Convention Errors
[Minor]: Name - The translation does not preserve the Japanese order of the location names (Meguro, Ebisu, Gotanda).

Style Errors
[Minor]: Awkward - The translation could be more natural and idiomatic, e.g., ""If you are looking for a legal counsel in the Meguro, Ebisu, and Gotanda area, consider Meguro International Law Office.""

Overall, the translation is generally accurate and understandable, with a few minor issues related to terminology, punctuation, locale conventions, and style."
151,若手弁護士がフットワーク軽く迅速に対応します。,The young lawyer will respond quickly and nimbly.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The source text refers to a ""young lawyer"" while the translation uses ""the young lawyer"", which is a slightly different nuance.

Fluency Errors
[No Error]

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is of good quality and accurately conveys the meaning of the source text, with only a minor issue in the phrasing."
152,20代～シニアまで申込める保険 - 【生命保険】はなさく生命,Life insurance for ages 20s to seniors - Hanasaku Life.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""Life insurance for ages 20s to seniors - Hanasaku Life"" does not accurately convey the meaning of the Japanese source text, which is ""Life insurance that can be applied for from people in their 20s to seniors - [Hanasaku Life]"".

Fluency Errors
[Minor]: [register] - The translation uses a more informal register (""Life insurance for ages 20s to seniors"") compared to the more formal tone of the Japanese source text.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only minor issues related to mistranslation and register. The translation is still understandable and conveys the main meaning of the source text."
161,素肌が喜ぶ、FOOD(食べもの)から生まれた化粧品。,Skincare products born from FOOD.,"MQM annotations:
Accuracy Errors
[Minor]: Mistranslation - The source text mentions ""素肌が喜ぶ"" (skin-friendly) which is not fully captured in the translation.
[Minor]: Omission - The source text mentions ""化粧品"" (cosmetics) which is not included in the translation.

Fluency Errors
[Minor]: Register - The translation uses a more formal/technical register compared to the more casual/conversational tone of the source text.

Terminology Errors
[Minor]: Inappropriate for context - The term ""FOOD"" is used in the translation, but the source text refers to ""食べもの"" (food/edible items) in a more general sense.

Overall, the translation conveys the main idea of the source text, but some minor errors and inaccuracies are present. The quality of the translation is generally good, with only minor issues that do not significantly impact comprehension."
162,食べてカラダにいいFOODをお肌にも！,"Eat foods that are good for your body, and also for your skin!","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation does not accurately convey the meaning of the original Japanese text. The Japanese text suggests that the foods are good for both the body and the skin, whereas the English translation only mentions that the foods are good for the skin.

Fluency Errors
[Minor]: [grammar] - The translation uses the imperative ""Eat"" which is grammatically correct but may not be the most natural way to express the meaning in English.

Terminology Errors
[Minor]: [inappropriate for context] - The use of the term ""FOOD"" in all capital letters is not typical in English and may be considered inappropriate in this context.

Overall, the translation is generally understandable and conveys the main idea of the original text, but there are some minor errors in accuracy, fluency, and terminology that could be improved."
164,特別セールやキャンペーンをお見逃しなく。,Don't miss out on special sales and campaigns.,"MQM annotations:
Accuracy Errors
[No Error]

Fluency Errors
[No Error]

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is accurate and fluent. There are no errors detected."
165,韓国で人気のスキンフード・韓国コスメのスキンフード・SKINFOOD公式通販。,Skinfood - popular Korean skincare brand. Official Skinfood online store.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation does not fully capture the meaning of the source text. The source text mentions that Skinfood is a popular Korean skincare brand, while the translation only states that it is a popular Korean brand without specifying that it is a skincare brand.

Fluency Errors
[Minor]: [Grammar] - The translation could be improved grammatically by using a more natural phrasing, such as ""Skinfood - a popular Korean skincare brand. Official Skinfood online store.""

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only minor issues related to mistranslation and grammar. The translation conveys the key information about Skinfood being a popular Korean skincare brand and its official online store."
166,【広島】ホットヨガTOP3 - 人気No1のホットヨガスタジオ,"Here is the translation from Japanese to English:

【Hiroshima】Top 3 Hot Yoga - The most popular No. 1 Hot Yoga studio","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""The most popular No. 1 Hot Yoga studio"" does not accurately convey the meaning of the Japanese source text, which is a list of the top 3 hot yoga studios in Hiroshima.

Fluency Errors
[Minor]: [Punctuation] - The translation lacks punctuation at the end of the sentence.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
169,お得なキャンペーン中,Limited-time special offer.,"MQM annotations:
Accuracy Errors
[Minor]: Mistranslation - The source text ""お得なキャンペーン中"" means ""During a special campaign"" or ""During a promotional campaign"", which is not fully captured in the translation ""Limited-time special offer"".

Fluency Errors
[No Error]

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with a minor mistranslation in capturing the nuance of the source text."
175,活力サポートサプリ・テストフェン配合・スーパーマカ配合。,Vitality support supplement - containing TestoFen - containing Super Maca.,"MQM annotations:
Accuracy Errors
[Minor]: Untranslated text - The Japanese term ""テストフェン"" (TestoFen) is left untranslated.
[Minor]: Untranslated text - The Japanese term ""スーパーマカ"" (Super Maca) is left untranslated.

Fluency Errors
[Minor]: Terminology - The term ""Vitality support supplement"" could be more natural and idiomatic in English.

Locale Convention Errors
[None]

Style Errors
[None]

Terminology Errors
[None]

Non-Translation Errors
[Minor]: Untranslated text - The Japanese terms ""テストフェン"" (TestoFen) and ""スーパーマカ"" (Super Maca) are left untranslated.

Other Errors
[None]"
177,【東京23区】で一戸建て探しならオープンハウス。,Open House for detached house search in the 23 wards of Tokyo.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation does not accurately convey the meaning of the original Japanese text. The Japanese text refers to searching for detached houses in the 23 wards of Tokyo, while the English translation only mentions ""the 23 wards of Tokyo"" without specifying the purpose of the search.

Fluency Errors
[Minor]: [grammar] - The translation could be improved by using a more natural English phrasing, such as ""Open House for searching detached houses in the 23 wards of Tokyo.""

Locale Convention Errors
[No error]

Style Errors
[No error]

Terminology Errors
[No error]

Non-translation Errors
[No error]

Other Errors
[No error]"
180,厳選した大泉学園の一戸建てを掲載中。,Detached houses in Oizumi Gakuen are now available for viewing.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""Detached houses in Oizumi Gakuen are now available for viewing"" does not fully capture the meaning of the source text, which suggests that the houses are ""carefully selected"" rather than just ""available for viewing"".

Fluency Errors
[No Error]

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
186,宿泊&航空券をあんしん予約。,Secure reservation for accommodation and airline tickets.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The Japanese source text ""宿泊&航空券をあんしん予約"" is more accurately translated as ""Secure reservation for accommodation and airline tickets"" rather than ""Secure reservation for accommodation and airline tickets.""

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is of good quality with only a minor mistranslation error that does not significantly impact the meaning or comprehension of the text."
196,モテ髪ヘアカタログ・人気サロンをネット予約・ネット予約でポイントGet。,"Hair catalog for attracting attention, popular salon online reservation, get points by online reservation.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation does not accurately convey the meaning of the original Japanese text, which is about a hair catalog for popular salons and the ability to make online reservations to earn points.
[Minor]: [omission] - The translation omits some key details about the hair catalog and the ability to earn points through online reservations.

Fluency Errors
[Minor]: [grammar] - The grammar in the translation is not entirely natural or idiomatic English.

Terminology Errors
[Minor]: [inappropriate for context] - The term ""attracting attention"" does not accurately capture the meaning of ""mote"" in the original Japanese, which refers to having a stylish or attractive hairstyle.

Overall, the translation conveys the general meaning of the original text, but there are some minor errors in accuracy, fluency, and terminology that could be improved."
198,クチコミ比較、最安値予約、現地払い。,"Word-for-word translation:
Word-of-mouth comparison, lowest price reservation, on-site payment.","MQM annotations:
Accuracy Errors
[Major]: [Mistranslation] - The translation does not accurately convey the meaning of the original Japanese text. The Japanese text appears to be referring to features of a service or website (e.g. comparing reviews, booking at the lowest price, and paying on-site), but the English translation is a literal word-for-word translation that does not make sense in English.
[Minor]: [Omission] - The translation omits some key information from the original Japanese text, such as the specific services or features being described.

Fluency Errors
[Minor]: [Grammar] - The grammar in the English translation is not fully natural or idiomatic (e.g. ""Word-of-mouth comparison, lowest price reservation, on-site payment"" would sound more natural as ""Comparing reviews, booking at the lowest price, and paying on-site"")."
204,全国のビューティーサロンの検索、空席確認、ネット予約。,"Beauty salon search, vacancy check, and online booking across Japan.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""Beauty salon search, vacancy check, and online booking across Japan"" does not fully capture the meaning of the source text, which is more focused on providing a service for finding and booking beauty salons nationwide.
Fluency Errors
[No Error]"
206,理想の照明がない… - 取扱いブランド数、日本最大級,"""There is no ideal lighting...""","MQM annotations:
Accuracy Errors
[Minor]: Omission - The translation omits the phrase ""- the largest number of brands handled in Japan"".

Fluency Errors
[Minor]: Grammar - The translation does not accurately capture the grammatical structure of the source text.

Overall, the translation conveys the main meaning of the source text, but there are some minor errors in accuracy and fluency that could be improved."
209,各種カード、ポイント還元・日本最大級2万点の品ぞろえ。,"A wide variety of cards, point redemption, and Japan's largest selection of over 20,000 items.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The Japanese source text mentions ""point redemption"" which is not accurately reflected in the English translation.

Fluency Errors
[Minor]: [Grammar] - The English translation could be improved by using a more natural phrasing, such as ""a wide selection of over 20,000 items"".

Locale Convention Errors
[None]

Style Errors
[None]

Terminology Errors
[None]

Non-translation Errors
[None]

Other Errors
[None]"
214,"【公式】ヴァージンクリニック - 全身医療脱毛5回88,000円／京都","Virgin Clinic - Full-body medical hair removal 5 times 88,000 yen / Kyoto","MQM annotations:
Accuracy Errors
[Minor]: Mistranslation - The term ""ヴァージンクリニック"" should be translated as ""Virgin Clinic"" rather than ""Virgin Clinic"".

Fluency Errors
[Minor]: Spelling - The spelling of ""Kyoto"" is correct, but the formatting of the location information could be improved for better readability.

Locale Convention Errors
[Minor]: Currency - The currency format ""88,000 yen"" is appropriate for the Japanese context, but could be improved by using the international currency symbol ""¥"" for better clarity.

Style Errors
[Minor]: Awkward - The translation is functional, but the phrasing could be more natural and idiomatic in English.

Overall, the translation is generally accurate and understandable, with a few minor errors that do not significantly impact the meaning or flow of the text."
217,追加料金も0円で安心,"Additional fees are also 0 yen, so you can rest assured.","MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits the word ""追加"" (additional) from the source text.

Fluency Errors
[Minor]: [register] - The translation uses a more formal register (""rest assured"") compared to the more casual tone of the source text.

Overall, the translation accurately conveys the meaning of the source text, with only minor issues related to omission and register. The translation is generally fluent and easy to understand."
218,幕張本郷 口コミ第1位の整体院 - 多くの専門家が絶賛する技術,"Makuhari Honcho, the No. 1 osteopathic clinic in word-of-mouth - Highly praised techniques by many experts.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The Japanese term ""整体院"" is more accurately translated as ""chiropractic clinic"" rather than ""osteopathic clinic"".

Fluency Errors
[Minor]: [grammar] - The phrase ""word-of-mouth"" should be hyphenated as ""word-of-mouth"".

Locale Convention Errors
[No Error]

Style Errors
[Minor]: [awkward] - The phrasing ""Highly praised techniques by many experts"" sounds a bit awkward and could be rephrased more naturally.

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
232,料金も時間も節約しよう。,Save on both cost and time.,"MQM annotations:
Accuracy Errors
[No-error]

Fluency Errors
[No-error]

Locale Convention Errors
[No-error]

Style Errors
[No-error]

Terminology Errors
[No-error]

Non-Translation Errors
[No-error]

Other Errors
[No-error]

The translation ""Save on both cost and time"" accurately conveys the meaning of the Japanese source text ""料金も時間も節約しよう"" without any notable errors. The translation is fluent, adheres to locale conventions, and uses appropriate terminology. There are no issues detected in the quality of this translation."
234,お気に入りの宿を特別料金で。,Your favorite accommodation at a special rate.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The source text mentions ""your favorite accommodation"" while the translation says ""your favorite accommodation at a special rate"", which adds additional information not present in the original.

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]"
238,自分で淹れたおいしい一杯を味わいながら、プロの技をマスター。,Savor a delicious cup that you brewed yourself while mastering the techniques of a professional.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The Japanese source text mentions ""mastering the techniques of a professional"", while the English translation says ""mastering the techniques of a professional"", which is a more direct translation.

Fluency Errors
[Minor]: [grammar] - The English translation uses the gerund ""mastering"" which is grammatically correct, but a more natural phrasing could be ""as you master the techniques of a professional"".

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is of good quality with only minor errors that do not significantly impact the meaning or fluency of the text."
244,25歳以下または対象期間内に引越した方でAirターミナル5を購入・契約し、開通後アンケート回答で,"25 years old or younger, or those who have moved within the target period, who have purchased or contracted for AirTerminal 5 and responded to the questionnaire after activation.","MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits the phrase ""引越した方で"" which means ""those who have moved within the target period"".

Fluency Errors
[Minor]: [grammar] - The translation uses ""have purchased or contracted for"" instead of ""who have purchased or contracted for"", which would be more grammatically correct.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
246,3層タイプのプリーツマスクで、オメガ形状のプリーツが大きく広がり、鼻や口を圧迫しにくく、呼吸しやすくなっています。,"The pleated mask is of a 3-layer type, with large, wide omega-shaped pleats that do not easily press against the nose or mouth, making it easy to breathe.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation does not fully capture the meaning of the original text. The original text mentions that the pleats ""widely spread out"" (大きく広がり), but the translation does not convey this aspect.

Fluency Errors
[Minor]: [Grammar] - The translation could be improved by using a more natural phrasing, such as ""The pleated mask is a 3-layer type, with large, wide omega-shaped pleats that do not easily press against the nose or mouth, making it easy to breathe.""

Terminology Errors
[Minor]: [Inappropriate for context] - The term ""omega-shaped"" may not be the most common or intuitive way to describe the shape of the pleats for the average reader. A more accessible term could be used.

Overall, the translation is generally accurate and fluent, with only minor issues that do not significantly impact comprehension."
248,10枚/袋×2袋で包装しており、持ち運び便利な仕様です。,"20 sheets per package, packaged for easy portability.","MQM annotations:
Accuracy Errors
[Minor]: [Omission] - The translation omits the information about the number of packages (2 bags).

Fluency Errors
[Minor]: [Grammar] - The translation uses ""sheets"" instead of ""sheets/pages"" to describe the contents of the package.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is mostly accurate and fluent, with only minor errors related to omission of package information and grammar usage. The translation conveys the key information about the packaging and portability of the product."
249,ゴム紐は6mmの平ゴム形状なので、耳への当たりが柔らかく、よくある耳の痛みも軽減してくれます。,"The rubber band has a flat rubber shape of 6mm, so it is soft on the ears and can reduce the common ear pain.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""rubber band"" does not accurately convey the meaning of ""ゴム紐"" which refers to a specific type of elastic material used for face masks.
[Minor]: [omission] - The translation omits the detail that the rubber material is 6mm in width, which is an important specification.

Fluency Errors
[Minor]: [grammar] - The sentence structure in the translation could be improved for better fluency, e.g. ""The 6mm flat rubber material is soft on the ears and can help reduce common ear pain.""

Locale Convention Errors
[No Errors]

Style Errors
[Minor]: [awkward] - The phrasing ""can reduce the common ear pain"" sounds a bit awkward and could be rephrased more naturally.

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation conveys the key meaning accurately, with only minor fluency and style issues that do not significantly impact comprehension. The quality is generally good."
263,※A4 5冊入の商品に掲載の画像は新しいパッケージの商品です。,The image shown is of the new package of the product that comes in a set of 5 A4-sized items.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""The image shown is of the new package of the product that comes in a set of 5 A4-sized items"" does not accurately convey the meaning of the source text, which states that the image shown is of the new package of the product that comes in a set of 5 A4-sized items.

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]"
264,以前のパッケージ商品の用紙と仕様は同一です。,The paper and specifications of the previous packaged product are the same.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The Japanese source mentions ""previous packaged product"", while the English translation says ""the previous packaged product"", which is a slight difference in meaning.

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is of good quality with only a minor accuracy error."
266,箱に記載されている注文コードと500枚入の包装紙記載の注文コードは異なります。,The order code printed on the box is different from the order code printed on the 500-sheet packaging paper.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation accurately conveys the meaning of the source text, but the wording could be improved for better clarity.

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is accurate and fluent, with no major errors. The only minor issue is the wording could be slightly improved for better clarity."
267,(500枚入の1冊で販売するためです),"""It is for sale as a single volume containing 500 sheets.""","MQM annotations:
Accuracy Errors
[Minor]: [omission] - The source text mentions that the item is sold as a single volume, but this detail is missing from the translation.

Fluency Errors
[Minor]: [grammar] - The translation could be improved by using a more natural-sounding grammatical structure, such as ""It is sold as a single volume containing 500 sheets.""

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and understandable, with only minor errors that do not significantly impact the meaning or flow of the text."
270,ブレーキライニングやブレーキドラムや機械部品等に付着したオイルやグリース等の汚れをきれいに落としブレーキ装置から発生する様々な粉塵を空気中に飛散させることなく、油脂類やカーボン等の汚れを素早くきれいに落とします。,"The dirt such as oil and grease attached to brake linings, brake drums, and mechanical parts is thoroughly removed, and the various dusts generated from the brake system are prevented from scattering into the air, quickly and cleanly removing oil, grease, and carbon deposits.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation does not fully capture the meaning of the original text. The original text mentions that the product cleans the dirt and prevents the dust from scattering into the air, while the translation only mentions that the product prevents the dust from scattering.

Fluency Errors
[Minor]: [Grammar] - The translation could be improved by using more natural-sounding grammar, such as ""The dirt such as oil and grease attached to brake linings, brake drums, and mechanical parts is thoroughly removed, and the various dusts generated from the brake system are prevented from scattering into the air. The oil, grease, and carbon deposits are quickly and cleanly removed.""

Style Errors
[Minor]: [Awkward] - The translation could be more natural and idiomatic, such as ""The dirt such as oil and grease attached to brake linings, brake drums, and mechanical parts is thoroughly removed, and the various dusts generated from the brake system are prevented from scattering into the air. The oil, grease, and carbon deposits are quickly and thoroughly cleaned.""

Overall, the translation is generally accurate and understandable, with only minor errors that do not significantly impact the meaning or flow of the text."
271,又、オゾン層の破壊や環境汚染の原因となるフロン及びトリクロロエタンを一切含まない有機溶剤中毒予防規則適用外の洗浄剤です。,"It is a cleaning agent that is not subject to the Organic Solvent Poisoning Prevention Regulation, and does not contain any chlorofluorocarbons or trichloroethane, which are the causes of ozone layer depletion and environmental pollution.","MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits the word ""又"" (also) at the beginning of the source text.

Fluency Errors
[Minor]: [grammar] - The translation uses ""is"" instead of ""are"" when referring to ""chlorofluorocarbons or trichloroethane"" as the causes of ozone layer depletion and environmental pollution.

Overall, the translation is accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
274,缶の逆さ使用OK。,Upside-down use of the can is okay.,"MQM annotations:
Accuracy Errors
[Minor]: Mistranslation - The source text ""缶の逆さ使用OK"" means ""It is okay to use the can upside down"", but the translation ""Upside-down use of the can is okay"" does not accurately convey the meaning.

Fluency Errors
[No Error]

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
276,ニトリルゴム手袋 極薄 粉なし ブルー色 100枚入,"Nitrile rubber gloves, ultra-thin, powder-free, blue color, 100 pieces.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""Nitrile rubber gloves, ultra-thin, powder-free, blue color, 100 pieces"" is a slightly inaccurate translation of the source text ""ニトリルゴム手袋 極薄 粉なし ブルー色 100枚入"". The source text indicates that the gloves come in a pack of 100, but the translation does not explicitly state this.

Fluency Errors
[No Error]

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only a minor issue in the accuracy of the translation. The translation is understandable and conveys the key information from the source text."
277,柔らかく手にピッタリフィットするので、長時間の細かな作業に適しています。,Fits snugly in the hand and is suitable for long periods of detailed work.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The Japanese source mentions that the product is ""soft"" and ""fits snugly in the hand"", but the English translation does not fully capture the nuance of ""soft"" and ""snugly"".

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is accurate and fluent, with only a minor mistranslation of the nuance of ""soft"" and ""snugly"". The translation is generally of good quality."
