index,original,translated,linguistic_convention_annotation
258,Winter is 30 days away in this little part of the Great Southern World.,Зима наступит через 30 дней в этой маленькой части Великого Южного Мира.,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""Зима"" should be capitalized as it is the start of a sentence.
[Minor]: punctuation - The period at the end of the sentence is missing."
264,I will zip the lining into my cycle jacket - just in case I need it inside.,"Я застегну подкладку в мою велосипедную куртку - на всякий случай, если мне понадобится внутри.","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The comma after ""на всякий случай"" should be removed."
273,I finally got a good dangle photo so I can be sure he's not fat.,"Я наконец-то получил хорошее фото его гениталий, чтобы быть уверенным, что он не толстый.","MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The translation uses a period instead of a comma after ""чтобы быть уверенным"".
[Major]: [word order] - The word order in the translation is different from the source text, making the sentence sound unnatural in Russian."
275,He's not.,Он не.,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation is missing the verb ""is"" after the pronoun ""He's""."
282,2) The currency reward system has been connected.,Валютная система вознаграждения была подключена.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""Валютная"" should be capitalized."
286,"All collards, kale, chard is transplanted.","Все листовые овощи, такие как кале, мангольд, пересаживаются.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""mангольд"" should be capitalized as ""Мангольд"" to follow the capitalization conventions in Russian."
288,Spring peas at Gilpin are showing up so trellise needs to be set.,"Весенний горошек в Гилпине появляется, поэтому необходимо установить шпалеру.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Gilpin"" should be capitalized as it is a proper noun.
[Minor]: [punctuation] - The sentence should end with a period."
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","Также необходимо посеять ряд салата там, чтобы интегрировать нарезанную зелень, в обоих есть обученный персонал по ирригации, подготовке грядок и пересадке, что составляет 90% навыков, не связанных с уборкой урожая.","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural and does not match the flow of the source text. The phrase ""in both have trained crew on irrigation, bed prep, and transplanting"" should be restructured to better reflect the original meaning.
[Minor]: [punctuation] - The comma after ""there"" is unnecessary."
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","Любопытный, я сохранял открытый ум, чтобы сравнить, как Google Maps и Apple Maps сравниваются на моем тестовом iPhone-устройстве (мой ежедневный водитель - это устройство Android, поэтому я редко использую iPhone).","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Curious"" should be lowercase at the beginning of the sentence.
[Minor]: [punctuation] - The comma after ""Curious"" should be removed.
[Minor]: [word order] - The phrase ""my test iPhone device"" should be placed after ""compare how Google Maps and Apple Maps compare"" for better flow."
299,Was it the 2012 Apple Maps disaster?,Это была катастрофа Apple Maps 2012 года?,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""это"" should be capitalized to follow the conventions of the Russian language."
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","Я предвзято отношусь к тому, чтобы не выпускать мусор для конечных пользователей, и Apple королевски облажалась со своими картами Apple, когда они вышли в 2012 году.","MQM annotations:
linguistic conventions errors:
[Major]: [capitalization] - The word ""Apple"" should be capitalized in the translation.
[Minor]: [punctuation] - The comma after ""мусор"" should be removed."
308,Not the case.,Не так.,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The translation ""Не так."" should have the first letter capitalized as ""Не так."""
314,The land is very easily and quickly taken away by the government one day if they want to do that.,"Земля очень легко и быстро может быть отобрана правительством в любой день, если они этого захотят.","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation uses the phrase ""может быть отобрана"" (can be taken away) instead of the more natural ""может отобрать"" (can take away) to convey the meaning of the source text.
[Minor]: [punctuation] - The translation uses a comma after ""в любой день"" (any day) instead of a period to end the sentence."
316,It never made sense how ppl can keep land at the expense of others.,"Это никогда не имело смысла, как люди могут удерживать землю за счет других.","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is unnatural and does not flow well in Russian. The translation could be improved to sound more natural."
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,"Я часто удивляюсь человеческой способности быть *так* недовольным собой, в то время как вокруг так много свидетельств того, что на самом деле представляет собой жестокость.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""so"" should not be capitalized."
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,Но смягчение отчаяния из-за нашей неряшливости имеет решающее значение - потому что это дает нам больше пространства для борьбы с руинами вокруг.,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation uses the phrase ""смягчение отчаяния из-за нашей неряшливости"" (softening of despair due to our messiness), which does not fully capture the meaning of the source text. The source text suggests that ""gentling despair at our messiness"" is crucial, which implies a more active and compassionate approach, rather than just a passive ""softening of despair"".
[Minor]: [word order] - The word order in the translation ""больше пространства для борьбы с руинами вокруг"" (more space for fighting the ruins around) is slightly different from the source text, which says ""more space to tackle the ruins all around"". The translation could be improved by using a word order that more closely matches the source."
331,"Some programmers: ""Typing speed does not matter!""","""Скорость печати не имеет значения!""","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first word ""Скорость"" should be capitalized according to Russian language conventions."
334,"Not sure if this is the best approach for sharing, but I like it for now: <URL>","Не уверен, что это лучший подход для распространения, но мне это нравится пока: <URL>","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of the word ""Not"" should be capitalized to follow standard capitalization rules.
[Minor]: punctuation - The colon "":"" after ""but I like it for now"" should be replaced with a period ""."" to properly end the sentence."
338,I have been toying with this little piece on my head for a few days now.,Я уже несколько дней играюсь с этим маленьким предметом на своей голове.,"MQM annotations:
linguistic conventions errors:
[Minor]: [spelling] - The word ""предметом"" should be spelled as ""предметом""."
339,It is definitely more romance than filth.,"Это определенно больше романтики, чем грязи.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The translation ""Это определенно больше романтики, чем грязи."" should have the first letter of the sentence capitalized."
343,"Common, it's really not that hard.","Да, это не так уж и сложно.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""Да"" should be capitalized as ""Да"" to follow Russian capitalization conventions."
347,If you stick to the default web interface it doesn't look and feel good (imho).,"Если вы придерживаетесь стандартного веб-интерфейса, это не выглядит и не ощущается хорошо (по моему мнению).","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure ""Если вы придерживаетесь стандартного веб-интерфейса, это не выглядит и не ощущается хорошо (по моему мнению)"" is grammatically incorrect. The sentence should be restructured to improve the flow and readability.
[Minor]: [punctuation] - The parentheses around ""по моему мнению"" should be replaced with commas to follow the standard punctuation conventions in Russian."
349,"I don't know if prevention is possible, but it's worth trying.","Я не знаю, возможно ли предотвращение, но стоит попытаться.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first word ""Я"" should be capitalized."
350,"The four steps I outline are up for debate, with some progress in each:","Четыре шага, которые я обрисовываю, подлежат обсуждению, с некоторым прогрессом в каждом:","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first word ""четыре"" should be capitalized to follow the conventions of the Russian language.
[Minor]: [punctuation] - The comma after ""обсуждению"" should be a period to properly end the sentence."
356,"Even if he didn't get to say them during the town hall, everyone in America will hear them anyway, repeatedly, between now and November 2024.","Даже если он не смог сказать их во время собрания в городе, все в Америке все равно услышат их многократно между сейчас и ноябрем 2024 года.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""America"" should be capitalized.
[Minor]: [Punctuation] - The comma after ""now"" should be removed."
363,"The ""MusicLM Demo"" is mildly interesting.",Музыкальная демонстрация LM умеренно интересна.,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""Музыкальная"" should be capitalized."
369,I work out alone in my bedroom without a spotter or even a weight rack.,Я занимаюсь один в своей спальне без страхующего или даже стойки для штанги.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Missing comma after ""спальне"".
[Minor]: [Whitespace] - Incorrect whitespace between ""штанги."" and the period."
371,I bench press on my bed.,Я жму штангу на кровати.,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is incorrect compared to the source text. The correct order should be ""Я штангу жму на кровати."""
378,I'd never seen it at the fancy grocer or any of the Italian delis.,Я никогда не видел этого в дорогом продуктовом магазине или в любой из итальянских деликатесных лавок.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""Italian"" should be capitalized."
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","Будучи радикализованными здесь, мы неохотно покупаем новую машину FAANG.","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is incorrect compared to the source text. The phrase ""a new FAANG machine"" should be translated as ""новую машину FAANG"" instead of ""новую машину FAANG""."
386,"In 1998-06 Gamefan, in relation to the long development of the first Unreal game, Jason Schrieber commented,","В 1998-06 Gamefan, в связи с длительной разработкой первой игры Unreal, Джейсон Шрайбер прокомментировал:","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""Gamefan"" should be capitalized.
[Major]: [punctuation] - The colon after ""commented"" is missing."
387,"""A good game is only late until it ships.","Хорошая игра только поздно, пока она не выйдет.","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation ""Хорошая игра только поздно, пока она не выйдет"" is grammatically incorrect. The correct translation should be ""Хорошая игра становится поздней только до тех пор, пока она не выйдет"" or a similar grammatically correct structure."
388,"A bad game is bad forever.""","""Плохая игра плоха навсегда.""","MQM annotations:
linguistic conventions errors:
[Minor]: [spelling] - The translation ""Плохая игра плоха навсегда"" contains a spelling error. The correct spelling should be ""Плохая игра плоха навсегда."""
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,","""Более ранний выпуск GamePro 1997-11 содержит цитату с гораздо большей неоднозначностью.""","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""GamePro"" should be capitalized in the translation.
[Minor]: [punctuation] - The comma after ""1997-11"" should be removed in the translation."
402,There's areas that could use some polish.,"Есть области, которые могли бы использовать немного полировки.","MQM annotations:
linguistic conventions errors:
[Minor]: [Spelling] - The Russian translation ""полировки"" should be ""полировку"" to match the singular noun ""область"" in the sentence."
404,"Fix those minor issues, and then can we have more of these please?","Исправьте эти незначительные проблемы, а затем можно ли получить еще больше таких?","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The comma after ""then"" is unnecessary."
410,We visited for a couple hours on my porch.,Мы посетили на пару часов на моем крыльце.,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is incorrect. The correct order should be ""Мы провели пару часов на моем крыльце."""
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","Восьмиглазые репниды, кажется, наблюдают, как вы опускаете флаер на красную почву, но они не предпринимают никаких действий в вашу сторону, на самом деле они неподвижны, когда вы выбираетесь из флаера и медленно идете к ним.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""Repnids"" should be capitalized as ""repnids"" to follow the capitalization conventions of the target language.
[Minor]: [Punctuation] - The comma after ""but they make no move towards you"" should be removed, as it is not necessary in the target language."
421,"The ground beneath your feet begins to tremble and then shake, as if in an earthquake and you lose your footing, though the Repnids seem unaffected.","Земля под вашими ногами начинает дрожать, а затем трястись, как при землетрясении, и вы теряете равновесие, хотя Репниды, кажется, не затронуты.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Repnids"" should be capitalized as ""Repnids"" to follow the capitalization conventions of the target language."
422,The rock beneath you gives way suddenly.,Под вами внезапно уступает скала.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""Под"" should be capitalized at the beginning of the sentence."
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","Конец быстр, так как несколько пар клыков вводят свой смертельный яд, и воздух Дыскры загрязняет ваши легкие.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""Dyskry"" should be capitalized as it is a proper noun.
[Minor]: [Punctuation] - The comma after ""так как"" is unnecessary."
432,"You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future.","Вы решаете, что повторное установление контакта было бы опасным, и возвращаетесь к своему летательному аппарату, но этот опыт прояснил ваш ум, который был запутан с тех пор, как вы прыгнули в будущее.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of the word ""flyer"" should be capitalized."
434,Note that you have used up another polybdenum rod as you jump.,"Примечание, что вы использовали еще один стержень полибдена, когда прыгали.","MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The sentence is missing a comma after ""Note that"".
[Minor]: [capitalization] - The word ""polybdenum"" should be capitalized as ""Polybdenum""."
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,"Я нашел неравномерно спряденную серебристо-серую пряжу, которая в основном тонко спряденная с комками.","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The phrase ""которая в основном тонко спряденная с комками"" is grammatically incorrect. It should be ""которая в основном тонко спряжена с комками"" to correctly match the subject ""пряжа"".
[Minor]: [punctuation] - The comma after ""серебристо-серую пряжу"" is unnecessary."
440,I plan on mixing it with a fine purple/lilac variegated cotton.,Я планирую смешать его с тонким пурпурно-сиреневым вариегатным хлопком.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""Я"" should be capitalized at the beginning of the sentence.
[Minor]: [Punctuation] - The sentence should end with a period."
449,"I hit most of the classics before eighteen--though that's more a reflection of living in bumfuck nowhere, I also read the 1979 Encyclopedia Brittanica in desperation.","Я освоил большинство классических произведений до восемнадцати лет, хотя это больше отражает тот факт, что я жил в глуши. Я также в отчаянии прочитал Британскую энциклопедию 1979 года.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Brittanica"" should be capitalized as ""Britannica"".
[Minor]: [punctuation] - The comma after ""eighteen"" should be a period or semicolon to end the sentence."
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.","И это даже несмотря на то, что я не так хорошо спал здесь последние две ночи, как дома, и немного устаю от #MECFS, просто находясь в незнакомой обстановке, где я менее способен контролировать свой темп и должен помнить, где находятся вещи.","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""and"" in the phrase ""and get a little #MECFS ed out"".
[Minor]: [spelling] - The word ""#MECFS"" should be written as ""#ME/CFS"" to correctly represent the abbreviation for Myalgic Encephalomyelitis/Chronic Fatigue Syndrome."
454,Humanity is out in 5 days.,Человечество выходит через 5 дней.,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation ""Человечество выходит через 5 дней."" does not match the source text ""Humanity is out in 5 days."" The correct word order should be ""Человечество выйдет через 5 дней."""
457,I like it but will it be able to attract an audience of the right players?,"Мне это нравится, но сможет ли оно привлечь аудиторию правильных игроков?","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""Мне"" should be capitalized at the beginning of the sentence.
[Minor]: [Punctuation] - The sentence should end with a question mark ""?"" instead of a period."
463,Came home on my lunch break to see this sitting outside uwu.,Пришёл домой на обеденный перерыв и увидел это снаружи uwu.,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The use of ""uwu"" at the end of the sentence is an unconventional punctuation mark that is not part of standard Russian punctuation rules."
467,Was it overly cute to the point of being twee?,"Это было чрезмерно милым до такой степени, что стало приторным?","MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation ""Это было чрезмерно милым до такой степени, что стало приторным?"" does not match the natural flow of the source text ""Was it overly cute to the point of being twee?""."
474,Did she owe someone money?,Она кому-то должна была деньги?,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The Russian translation is missing a question mark at the end of the sentence."
480,"Good critique is there to correct the problem quickly, and isn't directed at your ability.","Хороший критический анализ направлен на быстрое исправление проблемы, а не на вашу способность.","MQM annotations:
linguistic conventions errors:
[minor]: grammar - The sentence ""Хороший критический анализ направлен на быстрое исправление проблемы, а не на вашу способность."" has an awkward grammatical structure compared to the source text.
[minor]: word order - The word order in the translated sentence ""Хороший критический анализ направлен на быстрое исправление проблемы, а не на вашу способность."" does not fully match the natural flow of the source text."
487,But for strong and firm future growth.,Но для сильного и твердого будущего роста.,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the Russian translation ""Но для сильного и твердого будущего роста"" is slightly different from the English source ""But for strong and firm future growth"". The Russian translation follows a more natural word order for the target language."
489,"She was on her way to the wall, he was coming off duty.","Она направлялась к стене, он заканчивал службу.","MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation does not match the source text. The original order is ""She was on her way to the wall, he was coming off duty."" while the translation is ""Она направлялась к стене, он заканчивал службу."""
493,One block-printed word.,одно блокированное слово,"MQM annotations:
linguistic conventions errors:
[Minor]: [spelling] - The Russian translation ""одно блокированное слово"" contains a spelling error. The correct spelling should be ""одно блокпечатное слово""."
