index,original,translated,style_annotation
186,"The more I read of studies on sex, gender, psychology, the more the statement of ""My sex is male, my gender is female"" seems simplistic and inaccurate.","Чем больше я читаю исследований о поле, гендере, психологии, тем более упрощенным и неточным кажется утверждение ""Мой пол - мужской, мой гендер - женский"".","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Чем больше я читаю исследований о поле, гендере, психологии, тем более упрощенным и неточным кажется утверждение ""Мой пол - мужской, мой гендер - женский""."" reads a bit awkwardly and lacks the natural flow expected in the target language. A more natural phrasing could be used."
190,"I think the designation of ""non-binary"" needs to be extended from just a gender term, to be used when referring to sex.","Я считаю, что обозначение ""небинарный"" должно быть расширено с просто гендерного термина, чтобы использоваться при упоминании пола.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Я считаю, что обозначение ""небинарный"" должно быть расширено с просто гендерного термина, чтобы использоваться при упоминании пола"" reads too literally and lacks the natural flow expected in the Russian language."
193,Like krauty moods and other worldly pop music and radiophonic workshop and all sorts.,"Как кислые настроения и другая мирская поп-музыка, и радиофонические мастерские, и всякое такое.","MQM annotations:
Style Errors:
[major]: [register] - The translation uses a more formal register (""кислые настроения"") compared to the more casual tone of the source text (""krauty moods"").
[minor]: [unnatural flow] - The phrase ""и всякое такое"" sounds a bit awkward and unnatural in the target text, lacking the smooth flow of the source."
210,I want to make dashboards.,Я хочу создавать дашборды.,"MQM annotations:
Style Errors:
[minor]: [REGISTER] - The translation uses a formal register (""Я хочу создавать дашборды"") when a more casual or conversational tone would be more appropriate for the context."
213,"So with a new #FFXIV raid tier approaching, I've long been thinking ""man, I'd like to try proper raiding, but Party Finder sounds like a mess, and I'm never gonna find a static that'll have me.""","Итак, с приближением нового рейдового уровня #FFXIV я давно думал: ""Эх, хотелось бы попробовать настоящий рейд, но поиск группы кажется беспорядочным, и я никогда не найду статичную группу, которая меня возьмет"".","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Итак, с приближением нового рейдового уровня #FFXIV я давно думал: ""Эх, хотелось бы попробовать настоящий рейд, но поиск группы кажется беспорядочным, и я никогда не найду статичную группу, которая меня возьмет"""" reads a bit awkwardly and lacks the natural flow expected in the target language."
216,"Full of people too anxious to try joining a raid static, with no expectations of being good at all!","Полный людей, слишком тревожных, чтобы попробовать присоединиться к статическому рейду, без каких-либо ожиданий быть хорошим во всем!","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. The phrasing ""Полный людей, слишком тревожных, чтобы попробовать присоединиться к статическому рейду, без каких-либо ожиданий быть хорошим во всем!"" sounds awkward and forced in Russian."
219,I was a voracious reader in my youth.,Я был ненасытным читателем в молодости.,"MQM annotations:
Style Errors:
[major]: [REGISTER] - The translation uses a more formal register (""ненасытным"") compared to the informal tone of the source text (""voracious"")."
221,"But, after ~decades~ of reading next to nothing (with the exception of functional work-related non-fiction stuff and an occasional self-help book) I set a goal to read 23 books in 2023.","Но после ~десятилетий~ чтения практически ничего (за исключением функциональной нефикционной литературы, связанной с работой, и редких книг по саморазвитию) я поставил себе цель прочитать 23 книги в 2023 году.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. For example, the phrase ""~decades~ of reading next to nothing"" is translated as ""~десятилетий~ чтения практически ничего"", which sounds awkward in Russian.
[minor]: [REGISTER] - The translation uses a more formal register than the source text. For example, the phrase ""I set a goal to read 23 books in 2023"" is translated as ""я поставил себе цель прочитать 23 книги в 2023 году"", which has a slightly more formal tone."
226,I wanna see these companies that intermediate transactions explain to their customers how they set their percentages.,"Я хочу, чтобы эти компании, которые посредничают в транзакциях, объяснили своим клиентам, как они устанавливают свои проценты.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the Russian language. For example, the phrase ""объяснили своим клиентам, как они устанавливают свои проценты"" sounds overly formal and could be expressed in a more natural way.
[minor]: [REGISTER] - The overall tone of the translation is slightly more formal than the original English text. A more conversational register would be more appropriate."
228,"But if Spotify has a good quarter, they will.","Но если у Spotify будет хороший квартал, они.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Но если у Spotify будет хороший квартал, они"" reads awkwardly and lacks the natural flow expected in the target language. The sentence structure is too literal and does not sound natural in Russian."
229,Is it a danger to let migrants in at the southern border? I dunno.,Является ли опасностью впускать мигрантов на южную границу? Не знаю.,"MQM annotations:
Style Errors:
[Major]: [REGISTER] - The translation uses a more formal register (""впускать"") compared to the more casual tone of the source text (""let in"").
[Minor]: [UNNATURAL FLOW] - The phrasing ""Является ли опасностью впускать мигрантов на южную границу?"" sounds slightly unnatural and could be more fluently expressed in Russian."
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,Пусть они восстановят опустошенные и разрушающиеся города по всей стране.,"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""Пусть они восстановят опустошенные и разрушающиеся города по всей стране"" reads a bit too literally and lacks the natural flow expected in the target language. A more natural expression could be used."
238,There are still going to be jobs that can be accomplished remotely for the foreseeable future.,"Будут по-прежнему существовать рабочие места, которые можно выполнять удаленно в обозримом будущем.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Будут по-прежнему существовать рабочие места, которые можно выполнять удаленно в обозримом будущем"" reads a bit awkwardly and lacks the natural flow expected in the target language. A more natural phrasing could be used."
239,Remote work is enabling.,Удаленная работа позволяет.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Удаленная работа позволяет"" reads awkwardly and lacks the natural flow expected in the Russian language. A more natural translation would be ""Удаленная работа дает возможности"" or ""Удаленная работа открывает новые возможности""."
240,"It enables people to work in comfortable spaces and not stuffy, noisy offices.","Это позволяет людям работать в комфортных пространствах, а не в душных, шумных офисах.","MQM annotations:
Style Errors:
[major]: [register] - The translation uses a more formal register (""это позволяет"") compared to the more casual tone of the source text (""enables"").
[minor]: [unnatural flow] - The phrasing ""в душных, шумных офисах"" sounds a bit unnatural and could be more smoothly expressed."
242,It enables people to avoid lengthy commutes that take time away from their day and their families.,"Это позволяет людям избегать длительных поездок, которые отнимают время у них и их семей.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Это позволяет людям избегать длительных поездок, которые отнимают время у них и их семей"" reads too literally and lacks the natural flow expected in the Russian language."
250,"""You are the carbon they are trying to reduce.""","Вы - углерод, который они пытаются сократить.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Вы - углерод, который они пытаются сократить"" reads too literally and lacks the natural flow expected in the Russian language. A more natural way to express this would be ""Вы - тот углерод, который они пытаются сократить""."
251,"So like from the beginning for all my birthdays in the past, I always had rough ones.",С самого начала на все мои дни рождения в прошлом у меня всегда были трудные.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""С самого начала на все мои дни рождения в прошлом у меня всегда были трудные"" reads awkwardly and lacks the natural flow expected in the Russian language. A more natural way to express this would be: ""Все мои дни рождения в прошлом были для меня трудными""."
257,And today is already becoming a great day!,И сегодня уже становится прекрасным днём!,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""И сегодня уже становится прекрасным днём!"" reads too literally and lacks the natural flow expected in the Russian language. A more natural translation would be ""И сегодня уже становится замечательным днём!"""
258,Winter is 30 days away in this little part of the Great Southern World.,Зима наступит через 30 дней в этой маленькой части Великого Южного Мира.,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Зима наступит через 30 дней в этой маленькой части Великого Южного Мира"" reads a bit awkwardly and lacks the natural flow expected in Russian. A more natural phrasing could be ""До наступления зимы осталось 30 дней в этой маленькой части Великого Южного Мира."""
264,I will zip the lining into my cycle jacket - just in case I need it inside.,"Я застегну подкладку в мою велосипедную куртку - на всякий случай, если мне понадобится внутри.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Я застегну подкладку в мою велосипедную куртку - на всякий случай, если мне понадобится внутри"" reads too literally and lacks the natural flow expected in Russian. A more natural way to express this would be: ""Я застегну подкладку в свою велосипедную куртку на случай, если она мне понадобится""."
273,I finally got a good dangle photo so I can be sure he's not fat.,"Я наконец-то получил хорошее фото его гениталий, чтобы быть уверенным, что он не толстый.","MQM annotations:
Style Errors:
[Major]: [REGISTER] - The translation uses an overly formal register (""его гениталий"") compared to the more casual tone of the source text (""a good dangle photo"").
[Major]: [UNNATURAL FLOW] - The translation reads awkwardly and lacks the natural flow of the source text. A more idiomatic Russian expression would be preferable."
275,He's not.,Он не.,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Он не"" reads awkwardly and lacks the natural flow expected in Russian. A more natural way to express this would be ""Нет, он не""."
282,2) The currency reward system has been connected.,Валютная система вознаграждения была подключена.,"MQM annotations:
Style Errors:
minor: register - The translation uses a more formal register (""была подключена"") compared to the more neutral tone of the source text (""has been connected"")."
287,Plans to set in salad at Penn on 6row pattern and see how that compares to broadcast seeded beds.,"Планы установить в салате в Пенне на 6-рядном узоре и посмотреть, как это сравнивается с засеянными кроватями.","MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. A more natural expression would be needed.

[Minor]: [REGISTER] - The translation uses a more formal register (""установить"") than the source text (""set in""), which has a more casual tone.

[Minor]: [INCONSISTENCY] - The translation uses both ""салате"" and ""кроватях"", which are inconsistent terms for the same concept in the source text (""salad"" and ""beds"")."
288,Spring peas at Gilpin are showing up so trellise needs to be set.,"Весенний горошек в Гилпине появляется, поэтому необходимо установить шпалеру.","MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Весенний горошек в Гилпине появляется, поэтому необходимо установить шпалеру"" sounds a bit unnatural and literal compared to the source text. A more natural flow in Russian could be: ""В Гилпине уже появился весенний горошек, поэтому необходимо установить шпалеру."""
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","Также необходимо посеять ряд салата там, чтобы интегрировать нарезанную зелень, в обоих есть обученный персонал по ирригации, подготовке грядок и пересадке, что составляет 90% навыков, не связанных с уборкой урожая.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. For example, ""in both have trained crew on irrigation, bed prep, and transplanting"" could be rephrased more naturally.
[minor]: [REGISTER] - The use of ""там"" (there) in the translation is slightly more formal than the English ""there"", which may not match the overall tone of the text."
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","Любопытный, я сохранял открытый ум, чтобы сравнить, как Google Maps и Apple Maps сравниваются на моем тестовом iPhone-устройстве (мой ежедневный водитель - это устройство Android, поэтому я редко использую iPhone).","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the Russian language. For example, the phrase ""я сохранял открытый ум"" sounds unnatural and could be expressed more fluently in Russian.
[minor]: [REGISTER] - The use of the phrase ""мой ежедневный водитель"" to refer to the Android device is slightly informal and may not match the overall tone of the text."
299,Was it the 2012 Apple Maps disaster?,Это была катастрофа Apple Maps 2012 года?,"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""Это была катастрофа Apple Maps 2012 года?"" reads a bit awkwardly and lacks the natural flow expected in Russian. A more natural way to express this could be ""Разве это не была катастрофа Apple Maps 2012 года?"""
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","Я предвзято отношусь к тому, чтобы не выпускать мусор для конечных пользователей, и Apple королевски облажалась со своими картами Apple, когда они вышли в 2012 году.","MQM annotations:
Style Errors:
[major]: [register] - The translation uses a formal register (""Я предвзято отношусь"") which does not match the more casual tone of the source text (""I'm biased"").
[major]: [unnatural flow] - The phrase ""королевски облажалась"" sounds unnatural and overly literal compared to the source text (""royally fucked up"")."
308,Not the case.,Не так.,"MQM annotations:
Style Errors:
minor: register - The translation ""Не так."" uses a more formal register compared to the casual tone of the English source ""Not the case."""
313,It seems inconceivable that land may be taken away one day when you watch Australian and United States media channels but that's because the rich are on there all day ensuring your mind thinks a certain way.,"Кажется невообразимым, что землю могут отнять у вас однажды, когда вы смотрите австралийские и американские СМИ, но это потому, что богатые люди весь день обеспечивают, чтобы ваш разум думал определенным образом.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the Russian language. The phrasing ""Кажется невообразимым, что землю могут отнять у вас однажды"" sounds awkward and overly formal compared to the source text.
[minor]: [REGISTER] - The use of the formal pronoun ""вас"" in the translation is not fully aligned with the more casual tone of the source text."
314,The land is very easily and quickly taken away by the government one day if they want to do that.,"Земля очень легко и быстро может быть отобрана правительством в любой день, если они этого захотят.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Земля очень легко и быстро может быть отобрана правительством в любой день, если они этого захотят."" reads too literally and lacks the natural flow expected in the Russian language. A more natural expression could be used."
316,It never made sense how ppl can keep land at the expense of others.,"Это никогда не имело смысла, как люди могут удерживать землю за счет других.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Это никогда не имело смысла, как люди могут удерживать землю за счет других"" reads too literally and lacks the natural flow expected in the Russian language. A more natural expression would be needed."
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,"Я часто удивляюсь человеческой способности быть *так* недовольным собой, в то время как вокруг так много свидетельств того, что на самом деле представляет собой жестокость.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used."
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,Но смягчение отчаяния из-за нашей неряшливости имеет решающее значение - потому что это дает нам больше пространства для борьбы с руинами вокруг.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Но смягчение отчаяния из-за нашей неряшливости имеет решающее значение - потому что это дает нам больше пространства для борьбы с руинами вокруг"" reads too literally and lacks the natural flow expected in the target language."
331,"Some programmers: ""Typing speed does not matter!""","""Скорость печати не имеет значения!""","MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""Скорость печати не имеет значения!"" reads a bit awkwardly and lacks the natural flow expected in the target language. A more natural expression could be used."
334,"Not sure if this is the best approach for sharing, but I like it for now: <URL>","Не уверен, что это лучший подход для распространения, но мне это нравится пока: <URL>","MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Не уверен, что это лучший подход для распространения, но мне это нравится пока:"" reads too literally and lacks the natural flow expected in the Russian language. A more natural expression would be used."
338,I have been toying with this little piece on my head for a few days now.,Я уже несколько дней играюсь с этим маленьким предметом на своей голове.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Я уже несколько дней играюсь с этим маленьким предметом на своей голове"" reads too literally and lacks the natural flow expected in Russian. A more natural expression would be ""Я уже несколько дней экспериментирую с этой небольшой деталью на своей голове""."
339,It is definitely more romance than filth.,"Это определенно больше романтики, чем грязи.","MQM annotations:
Style Errors:
[minor]: [register] - The translation uses a more formal register (""это определенно"") compared to the more casual tone of the source text (""It is definitely"")."
343,"Common, it's really not that hard.","Да, это не так уж и сложно.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Да, это не так уж и сложно"" reads a bit awkwardly and lacks the natural flow of the source text ""Common, it's really not that hard."""
345,"I wish there was a ""who to follow"" recommendation somehow.","Я бы хотел, чтобы была рекомендация ""кого следовать"".","MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Я бы хотел, чтобы была рекомендация ""кого следовать"""" reads too literally and lacks the natural flow expected in the Russian language. A more natural way to express this would be ""Было бы полезно получать рекомендации, кого стоит подписаться/отслеживать""."
347,If you stick to the default web interface it doesn't look and feel good (imho).,"Если вы придерживаетесь стандартного веб-интерфейса, это не выглядит и не ощущается хорошо (по моему мнению).","MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Если вы придерживаетесь стандартного веб-интерфейса, это не выглядит и не ощущается хорошо (по моему мнению)"" reads too literally and lacks the natural flow expected in the target language. A more natural translation would be smoother and more idiomatic."
349,"I don't know if prevention is possible, but it's worth trying.","Я не знаю, возможно ли предотвращение, но стоит попытаться.","MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""Я не знаю, возможно ли предотвращение, но стоит попытаться"" reads a bit awkwardly and lacks the natural flow expected in Russian. A more natural phrasing could be ""Не знаю, можно ли предотвратить, но стоит попробовать""."
350,"The four steps I outline are up for debate, with some progress in each:","Четыре шага, которые я обрисовываю, подлежат обсуждению, с некоторым прогрессом в каждом:","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Четыре шага, которые я обрисовываю, подлежат обсуждению, с некоторым прогрессом в каждом:"" reads a bit awkwardly and lacks the natural flow expected in the target language. A more natural phrasing could be: ""Четыре предложенных мною шага открыты для обсуждения, при этом в каждом из них наблюдается некоторый прогресс."""
356,"Even if he didn't get to say them during the town hall, everyone in America will hear them anyway, repeatedly, between now and November 2024.","Даже если он не смог сказать их во время собрания в городе, все в Америке все равно услышат их многократно между сейчас и ноябрем 2024 года.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Даже если он не смог сказать их во время собрания в городе, все в Америке все равно услышат их многократно между сейчас и ноябрем 2024 года"" reads too literally and lacks the natural flow expected in the target language. A more natural translation would be smoother and more idiomatic."
363,"The ""MusicLM Demo"" is mildly interesting.",Музыкальная демонстрация LM умеренно интересна.,"MQM annotations:
Style Errors:
minor: register - The translation uses a more formal register (""умеренно интересна"") compared to the informal tone of the source text (""mildly interesting"")."
369,I work out alone in my bedroom without a spotter or even a weight rack.,Я занимаюсь один в своей спальне без страхующего или даже стойки для штанги.,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Я занимаюсь один в своей спальне без страхующего или даже стойки для штанги"" sounds too literal and lacks the natural flow expected in the target language. A more natural expression in Russian would be more idiomatic."
371,I bench press on my bed.,Я жму штангу на кровати.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Я жму штангу на кровати"" sounds unnatural and awkward in Russian. A more natural way to express this would be ""Я жму штангу, лежа на кровати"" or ""Я жму штангу, находясь на кровати""."
378,I'd never seen it at the fancy grocer or any of the Italian delis.,Я никогда не видел этого в дорогом продуктовом магазине или в любой из итальянских деликатесных лавок.,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Я никогда не видел этого в дорогом продуктовом магазине или в любой из итальянских деликатесных лавок"" reads too literally and lacks the natural flow expected in the Russian language. A more natural translation would be smoother and more idiomatic."
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","Будучи радикализованными здесь, мы неохотно покупаем новую машину FAANG.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Будучи радикализованными здесь, мы неохотно покупаем новую машину FAANG"" reads awkwardly and lacks the natural flow expected in the target language. A more natural translation would be something like ""Будучи радикализованными здесь, мы неохотно приобретаем новые устройства FAANG""."
386,"In 1998-06 Gamefan, in relation to the long development of the first Unreal game, Jason Schrieber commented,","В 1998-06 Gamefan, в связи с длительной разработкой первой игры Unreal, Джейсон Шрайбер прокомментировал:","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used."
387,"""A good game is only late until it ships.","Хорошая игра только поздно, пока она не выйдет.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Хорошая игра только поздно, пока она не выйдет."" reads awkwardly and lacks the natural flow expected in the Russian language. A more natural translation would be something like ""Хорошая игра считается поздней только до тех пор, пока она не выйдет."""
388,"A bad game is bad forever.""","""Плохая игра плоха навсегда.""","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Плохая игра плоха навсегда."" reads too literally and lacks the natural flow expected in the Russian language. A more natural way to express this would be ""Плохая игра остается плохой навсегда."""
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,","""Более ранний выпуск GamePro 1997-11 содержит цитату с гораздо большей неоднозначностью.""","MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Более ранний выпуск GamePro 1997-11 содержит цитату с гораздо большей неоднозначностью"" reads too literally and lacks the natural flow expected in the Russian language. A more natural expression could be used."
402,There's areas that could use some polish.,"Есть области, которые могли бы использовать немного полировки.","MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Есть области, которые могли бы использовать немного полировки"" reads a bit awkwardly and lacks the natural flow expected in Russian. A more natural phrasing could be ""Есть области, которые нуждаются в некотором улучшении/доработке""."
404,"Fix those minor issues, and then can we have more of these please?","Исправьте эти незначительные проблемы, а затем можно ли получить еще больше таких?","MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""Исправьте эти незначительные проблемы, а затем можно ли получить еще больше таких?"" reads a bit awkwardly and lacks the natural flow expected in the target language.
[minor]: [REGISTER] - The use of the more formal ""можно ли"" instead of a more casual expression like ""можно"" creates a slightly elevated register that does not fully match the informal tone of the source text."
410,We visited for a couple hours on my porch.,Мы посетили на пару часов на моем крыльце.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Мы посетили на пару часов на моем крыльце"" reads awkwardly and lacks the natural flow expected in Russian. A more natural way to express this would be ""Мы провели пару часов на моем крыльце""."
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","Восьмиглазые репниды, кажется, наблюдают, как вы опускаете флаер на красную почву, но они не предпринимают никаких действий в вашу сторону, на самом деле они неподвижны, когда вы выбираетесь из флаера и медленно идете к ним.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. For example, the phrase ""they are motionless as you climb out of the flyer and walk slowly towards them"" could be expressed in a more natural way in Russian.
[minor]: [REGISTER] - The use of the word ""флаер"" (flyer) may be too informal for the context and could be replaced with a more formal equivalent."
421,"The ground beneath your feet begins to tremble and then shake, as if in an earthquake and you lose your footing, though the Repnids seem unaffected.","Земля под вашими ногами начинает дрожать, а затем трястись, как при землетрясении, и вы теряете равновесие, хотя Репниды, кажется, не затронуты.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Земля под вашими ногами начинает дрожать, а затем трястись, как при землетрясении, и вы теряете равновесие, хотя Репниды, кажется, не затронуты"" reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used.
[minor]: [REGISTER] - The use of the formal pronoun ""вашими"" may not be appropriate in this context, where a more informal register would be expected."
422,The rock beneath you gives way suddenly.,Под вами внезапно уступает скала.,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Под вами внезапно уступает скала"" reads too literally and lacks the natural flow expected in the Russian language. A more natural translation would be ""Под вами внезапно разверзлась скала"" or ""Под вами внезапно разломилась скала""."
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","Конец быстр, так как несколько пар клыков вводят свой смертельный яд, и воздух Дыскры загрязняет ваши легкие.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Конец быстр, так как несколько пар клыков вводят свой смертельный яд, и воздух Дыскры загрязняет ваши легкие"" reads too literally and lacks the natural flow expected in the Russian language."
432,"You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future.","Вы решаете, что повторное установление контакта было бы опасным, и возвращаетесь к своему летательному аппарату, но этот опыт прояснил ваш ум, который был запутан с тех пор, как вы прыгнули в будущее.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Вы решаете, что повторное установление контакта было бы опасным, и возвращаетесь к своему летательному аппарату, но этот опыт прояснил ваш ум, который был запутан с тех пор, как вы прыгнули в будущее"" reads a bit too literally and lacks the natural flow expected in the target language. A more natural phrasing could be used."
434,Note that you have used up another polybdenum rod as you jump.,"Примечание, что вы использовали еще один стержень полибдена, когда прыгали.","MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Примечание, что вы использовали еще один стержень полибдена, когда прыгали"" reads awkwardly and lacks the natural flow expected in Russian. A more natural phrasing would be required."
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,"Я нашел неравномерно спряденную серебристо-серую пряжу, которая в основном тонко спряденная с комками.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Я нашел неравномерно спряденную серебристо-серую пряжу, которая в основном тонко спряденная с комками"" reads awkwardly and lacks the natural flow expected in the target language. A more natural translation would be required."
440,I plan on mixing it with a fine purple/lilac variegated cotton.,Я планирую смешать его с тонким пурпурно-сиреневым вариегатным хлопком.,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Я планирую смешать его с тонким пурпурно-сиреневым вариегатным хлопком"" reads a bit awkwardly and lacks the natural flow expected in Russian. A more natural phrasing could be used."
449,"I hit most of the classics before eighteen--though that's more a reflection of living in bumfuck nowhere, I also read the 1979 Encyclopedia Brittanica in desperation.","Я освоил большинство классических произведений до восемнадцати лет, хотя это больше отражает тот факт, что я жил в глуши. Я также в отчаянии прочитал Британскую энциклопедию 1979 года.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. For example, the phrase ""I also read the 1979 Encyclopedia Brittanica in desperation"" could be translated more naturally as ""Я также в отчаянии обратился к Британской энциклопедии 1979 года.""
[minor]: [REGISTER] - The use of the formal pronoun ""Вы"" in the phrase ""я жил в глуши"" is not consistent with the informal tone of the source text."
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.","И это даже несмотря на то, что я не так хорошо спал здесь последние две ночи, как дома, и немного устаю от #MECFS, просто находясь в незнакомой обстановке, где я менее способен контролировать свой темп и должен помнить, где находятся вещи.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. For example, the phrase ""simply being in a strange environment where I'm less able to pace myself and have to remember where things are"" could be translated in a more natural way.
[minor]: [REGISTER] - The use of ""#MECFS"" in the translation may not be appropriate for the target audience and could be replaced with a more formal term."
454,Humanity is out in 5 days.,Человечество выходит через 5 дней.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""Человечество выходит через 5 дней"" reads too literally and lacks the natural flow expected in the Russian language. A more natural expression would be something like ""Человечество исчезнет через 5 дней""."
457,I like it but will it be able to attract an audience of the right players?,"Мне это нравится, но сможет ли оно привлечь аудиторию правильных игроков?","MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""Мне это нравится, но сможет ли оно привлечь аудиторию правильных игроков?"" reads a bit awkwardly and lacks the natural flow expected in Russian. A more natural phrasing could be used."
463,Came home on my lunch break to see this sitting outside uwu.,Пришёл домой на обеденный перерыв и увидел это снаружи uwu.,"MQM annotations:
Style Errors:
[major]: [REGISTER] - The use of ""uwu"" at the end of the sentence is an informal expression that does not match the overall formal tone of the translation.
[minor]: [UNNATURAL FLOW] - The phrase ""и увидел это снаружи"" sounds slightly unnatural and could be rephrased in a more natural way in Russian."
