index,original,translated,terminology_annotation
215,I'll make my own static!,Я сделаю свой собственный статический!,"MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The Russian translation ""Я сделаю свой собственный статический!"" does not accurately convey the meaning of the English source ""I'll make my own static!"". The term ""static"" in this context refers to electrical interference, which is not reflected in the Russian translation."
216,"Full of people too anxious to try joining a raid static, with no expectations of being good at all!","Полный людей, слишком тревожных, чтобы попробовать присоединиться к статическому рейду, без каких-либо ожиданий быть хорошим во всем!","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""raid static"" is not translated correctly into Russian. The translation ""статическому рейду"" does not accurately convey the meaning of the source term.
[major]: [WRONG TERM] - The phrase ""без каких-либо ожиданий быть хорошим во всем!"" does not accurately translate the source phrase ""with no expectations of being good at all!"". The translation implies being good at everything, which is not the intended meaning."
219,I was a voracious reader in my youth.,Я был ненасытным читателем в молодости.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""ненасытным"" does not accurately convey the meaning of ""voracious"" in the source text. A more appropriate term would be ""жадным"" or ""страстным""."
221,"But, after ~decades~ of reading next to nothing (with the exception of functional work-related non-fiction stuff and an occasional self-help book) I set a goal to read 23 books in 2023.","Но после ~десятилетий~ чтения практически ничего (за исключением функциональной нефикционной литературы, связанной с работой, и редких книг по саморазвитию) я поставил себе цель прочитать 23 книги в 2023 году.","MQM annotations:
Terminology Errors:
major: WRONG TERM - The term ""десятилетий"" (decades) does not accurately convey the meaning of ""~decades~"" in the source text, which suggests a longer, unspecified period of time.
minor: WRONG TERM - The term ""нефикционной"" (non-fiction) is not the most appropriate translation for ""non-fiction stuff"" in this context, as the source text is referring to functional, work-related materials rather than general non-fiction."
228,"But if Spotify has a good quarter, they will.","Но если у Spotify будет хороший квартал, они.","MQM annotations:
Terminology Errors:
major: WRONG TERM - The target text is missing the complete translation of the source segment ""they will""."
229,Is it a danger to let migrants in at the southern border? I dunno.,Является ли опасностью впускать мигрантов на южную границу? Не знаю.,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""migrants"" should be translated as ""мигранты"" instead of ""мигрантов""."
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,Пусть они восстановят опустошенные и разрушающиеся города по всей стране.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""rehabilitate"" should have been translated as ""восстановить"" instead of ""восстановят""."
238,There are still going to be jobs that can be accomplished remotely for the foreseeable future.,"Будут по-прежнему существовать рабочие места, которые можно выполнять удаленно в обозримом будущем.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""рабочие места"" should have been used instead of ""рабочие места, которые можно выполнять удаленно"" to better match the source text."
239,Remote work is enabling.,Удаленная работа позволяет.,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The Russian translation ""Удаленная работа позволяет"" does not accurately convey the meaning of the English source ""Remote work is enabling."" The Russian translation does not use the appropriate terminology to express the enabling or empowering nature of remote work."
240,"It enables people to work in comfortable spaces and not stuffy, noisy offices.","Это позволяет людям работать в комфортных пространствах, а не в душных, шумных офисах.","MQM annotations:
Terminology Errors:
[minor]: [WRONG TERM] - The term ""душных, шумных офисах"" (stuffy, noisy offices) does not fully capture the meaning of ""stuffy"" in the source text, which suggests a more confined and unpleasant environment."
242,It enables people to avoid lengthy commutes that take time away from their day and their families.,"Это позволяет людям избегать длительных поездок, которые отнимают время у них и их семей.","MQM annotations:
Terminology Errors:
[minor]: [WRONG TERM] - The Russian translation ""это позволяет людям избегать длительных поездок"" does not fully capture the nuance of ""avoiding lengthy commutes"" in the source text. The term ""commute"" implies a regular, routine journey to and from work, which is not directly conveyed in the Russian translation."
250,"""You are the carbon they are trying to reduce.""","Вы - углерод, который они пытаются сократить.","MQM annotations:
Terminology Errors:
Major: WRONG TERM - The term ""углерод"" (carbon) does not accurately convey the intended meaning of ""you"" in the source text."
251,"So like from the beginning for all my birthdays in the past, I always had rough ones.",С самого начала на все мои дни рождения в прошлом у меня всегда были трудные.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The translation ""трудные"" (difficult) does not accurately convey the meaning of ""rough"" in the source text. A more appropriate translation would be ""непростые"" or ""сложные""."
257,And today is already becoming a great day!,И сегодня уже становится прекрасным днём!,"MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""прекрасным"" does not match the glossary term for ""great"" in this context."
258,Winter is 30 days away in this little part of the Great Southern World.,Зима наступит через 30 дней в этой маленькой части Великого Южного Мира.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The Russian translation ""Зима наступит через 30 дней в этой маленькой части Великого Южного Мира"" does not accurately convey the meaning of the English source text ""Winter is 30 days away in this little part of the Great Southern World."" The term ""Великий Южный Мир"" (Great Southern World) does not have a clear equivalent in the source text."
264,I will zip the lining into my cycle jacket - just in case I need it inside.,"Я застегну подкладку в мою велосипедную куртку - на всякий случай, если мне понадобится внутри.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""cycle jacket"" should have been translated as ""велосипедная куртка"" instead of ""мою велосипедную куртку"".
[minor]: [WRONG TERM] - The term ""подкладку"" is not the most appropriate translation for ""lining"" in this context. A more suitable term would be ""подкладку""."
273,I finally got a good dangle photo so I can be sure he's not fat.,"Я наконец-то получил хорошее фото его гениталий, чтобы быть уверенным, что он не толстый.","MQM annotations:
Terminology Errors:
major: WRONG TERM - The term ""гениталии"" (genitals) is too explicit and inappropriate in this context. A more neutral term like ""фотография"" (photo) would be more suitable."
275,He's not.,Он не.,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The Russian translation ""Он не"" does not match the English glossary term ""He's not""."
282,2) The currency reward system has been connected.,Валютная система вознаграждения была подключена.,"MQM annotations:
Terminology Errors:
minor: [WRONG TERM] - The Russian translation ""Валютная система вознаграждения"" does not accurately convey the meaning of the English term ""currency reward system"". A more appropriate translation would be ""Система валютного вознаграждения""."
286,"All collards, kale, chard is transplanted.","Все листовые овощи, такие как кале, мангольд, пересаживаются.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""кале"" (kale) should have been translated as ""капуста кале"" to match the source term ""kale"".
[major]: [TERM NOT APPLIED] - The term ""мангольд"" (chard) should have been translated as ""свекла мангольд"" to match the source term ""chard""."
287,Plans to set in salad at Penn on 6row pattern and see how that compares to broadcast seeded beds.,"Планы установить в салате в Пенне на 6-рядном узоре и посмотреть, как это сравнивается с засеянными кроватями.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""salad"" in the source text should have been translated as ""салат"" in Russian, but the translation uses ""в салате"" which does not accurately convey the meaning.
[major]: [TERM NOT APPLIED] - The term ""broadcast seeded beds"" in the source text should have been translated as a more specific term in Russian, but the translation uses a more general phrase ""засеянными кроватями"" which does not accurately convey the meaning."
288,Spring peas at Gilpin are showing up so trellise needs to be set.,"Весенний горошек в Гилпине появляется, поэтому необходимо установить шпалеру.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""trellise"" in the source text should have been translated as ""шпалера"" in Russian, but the translation uses a different term ""шпалеру""."
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","Также необходимо посеять ряд салата там, чтобы интегрировать нарезанную зелень, в обоих есть обученный персонал по ирригации, подготовке грядок и пересадке, что составляет 90% навыков, не связанных с уборкой урожая.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""salad row"" should have been translated as ""ряд салата"" instead of ""ряд салата там"".
minor: WRONG TERM - The term ""cut greens"" should have been translated as ""нарезанная зелень"" instead of ""нарезанную зелень"".
minor: WRONG TERM - The term ""irrigation"" should have been translated as ""полив"" instead of ""ирригация"".
minor: WRONG TERM - The term ""bed prep"" should have been translated as ""подготовка грядок"" instead of ""подготовке грядок"".
minor: WRONG TERM - The term ""transplanting"" should have been translated as ""пересадка"" instead of ""пересадке""."
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","Любопытный, я сохранял открытый ум, чтобы сравнить, как Google Maps и Apple Maps сравниваются на моем тестовом iPhone-устройстве (мой ежедневный водитель - это устройство Android, поэтому я редко использую iPhone).","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""водитель"" (driver) should be used instead of ""устройство"" (device) to refer to the Android device that is the user's daily driver.
[minor]: [WRONG TERM] - The term ""сравниваются"" (compare) should be ""сравнить"" (to compare) to match the context of the sentence."
299,Was it the 2012 Apple Maps disaster?,Это была катастрофа Apple Maps 2012 года?,"MQM annotations:
Terminology Errors:
minor: TERM NOT APPLIED - The term ""Apple Maps"" should have been translated as ""Карты Apple"" in Russian."
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","Я предвзято отношусь к тому, чтобы не выпускать мусор для конечных пользователей, и Apple королевски облажалась со своими картами Apple, когда они вышли в 2012 году.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""мусор"" (garbage) does not accurately convey the intended meaning of ""low-quality or unfinished software"" in the context.
[major]: [WRONG TERM] - The term ""королевски облажалась"" (royally fucked up) is a colloquial expression that may not be the best translation for the intended meaning of ""made a significant mistake"" in a more formal context."
308,Not the case.,Не так.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""Не так."" does not match the glossary term for ""Not the case."""
313,It seems inconceivable that land may be taken away one day when you watch Australian and United States media channels but that's because the rich are on there all day ensuring your mind thinks a certain way.,"Кажется невообразимым, что землю могут отнять у вас однажды, когда вы смотрите австралийские и американские СМИ, но это потому, что богатые люди весь день обеспечивают, чтобы ваш разум думал определенным образом.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""land"" should have been translated as ""земля"" in Russian.
[major]: [WRONG TERM] - The term ""богатые люди"" (rich people) does not accurately convey the meaning of ""the rich"" in the source text."
314,The land is very easily and quickly taken away by the government one day if they want to do that.,"Земля очень легко и быстро может быть отобрана правительством в любой день, если они этого захотят.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The Russian translation ""Земля"" does not accurately convey the meaning of ""the land"" in the source text. A more appropriate term would be ""земельный участок"" or ""территория""."
316,It never made sense how ppl can keep land at the expense of others.,"Это никогда не имело смысла, как люди могут удерживать землю за счет других.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Russian translation ""удерживать землю"" does not accurately convey the meaning of the English term ""keep land"", which implies maintaining ownership or control over land."
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,"Я часто удивляюсь человеческой способности быть *так* недовольным собой, в то время как вокруг так много свидетельств того, что на самом деле представляет собой жестокость.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""oneself"" should have been translated as ""себя"" instead of ""собой"" in the Russian translation."
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,Но смягчение отчаяния из-за нашей неряшливости имеет решающее значение - потому что это дает нам больше пространства для борьбы с руинами вокруг.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""despair"" should have been translated as ""отчаяние"" instead of ""отчаяния"".
[minor]: [WRONG TERM] - The glossary term ""messiness"" should have been translated as ""неаккуратность"" instead of ""неряшливости"".
[minor]: [WRONG TERM] - The glossary term ""ruins"" should have been translated as ""разрушения"" instead of ""руины""."
331,"Some programmers: ""Typing speed does not matter!""","""Скорость печати не имеет значения!""","MQM annotations:
Terminology Errors:
minor: TERM NOT APPLIED - The glossary term ""typing speed"" should have been translated as ""скорость печати"" in Russian."
334,"Not sure if this is the best approach for sharing, but I like it for now: <URL>","Не уверен, что это лучший подход для распространения, но мне это нравится пока: <URL>","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Russian translation ""распространения"" does not match the glossary term ""sharing"" in the English source."
338,I have been toying with this little piece on my head for a few days now.,Я уже несколько дней играюсь с этим маленьким предметом на своей голове.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The Russian translation ""играюсь"" does not accurately convey the meaning of ""toying with"" from the English source. A more appropriate term would be ""экспериментирую"" or ""возюсь""."
339,It is definitely more romance than filth.,"Это определенно больше романтики, чем грязи.","MQM annotations:
Terminology Errors:
minor: [term not applied] - The Russian translation ""грязи"" (dirt) does not match the correct glossary term for ""filth"" in the source text."
343,"Common, it's really not that hard.","Да, это не так уж и сложно.","MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""Да, это не так уж и сложно"" does not use the correct terminology for the English source ""Common, it's really not that hard."""
345,"I wish there was a ""who to follow"" recommendation somehow.","Я бы хотел, чтобы была рекомендация ""кого следовать"".","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""who to follow"" in the source text should have been translated as ""кого рекомендовать к подписке"" or a similar phrase in Russian, rather than ""кого следовать""."
347,If you stick to the default web interface it doesn't look and feel good (imho).,"Если вы придерживаетесь стандартного веб-интерфейса, это не выглядит и не ощущается хорошо (по моему мнению).","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""web interface"" should have been translated as ""веб-интерфейс"" instead of ""стандартный веб-интерфейс"".
[major]: [WRONG TERM] - The phrase ""не выглядит и не ощущается хорошо"" does not accurately convey the meaning of ""doesn't look and feel good"" from the source text."
349,"I don't know if prevention is possible, but it's worth trying.","Я не знаю, возможно ли предотвращение, но стоит попытаться.","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The Russian translation ""возможно ли предотвращение"" does not match the glossary term ""prevention"" in the source text."
350,"The four steps I outline are up for debate, with some progress in each:","Четыре шага, которые я обрисовываю, подлежат обсуждению, с некоторым прогрессом в каждом:","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""steps"" in the source text should have been translated as ""шаги"" in Russian, but the translation uses ""обрисовываю"" instead.
[minor]: [WRONG TERM] - The term ""progress"" in the source text should have been translated as ""прогресс"" in Russian, but the translation uses ""некоторым прогрессом"" instead."
356,"Even if he didn't get to say them during the town hall, everyone in America will hear them anyway, repeatedly, between now and November 2024.","Даже если он не смог сказать их во время собрания в городе, все в Америке все равно услышат их многократно между сейчас и ноябрем 2024 года.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""town hall"" should have been translated as ""собрание в городе"" instead of ""собрание в городе"".
[minor]: [WRONG TERM] - The term ""November 2024"" should have been capitalized as ""ноябре 2024 года"" to match the conventions of the Russian language."
363,"The ""MusicLM Demo"" is mildly interesting.",Музыкальная демонстрация LM умеренно интересна.,"MQM annotations:
Terminology Errors:
minor: term not applied - The term ""MusicLM Demo"" should have been translated as ""Музыкальная демонстрация LM"" instead of ""Музыкальная демонстрация LM""."
369,I work out alone in my bedroom without a spotter or even a weight rack.,Я занимаюсь один в своей спальне без страхующего или даже стойки для штанги.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""spotter"" should have been translated as ""страховщик"" instead of ""страхующий"".
[major]: [TERM NOT APPLIED] - The term ""weight rack"" should have been translated as ""стойка для штанги"" instead of ""стойка для штанги""."
371,I bench press on my bed.,Я жму штангу на кровати.,"MQM annotations:
Terminology Errors:
Major: WRONG TERM - The term ""жму штангу"" (bench press) is not the appropriate translation for the English term ""bench press"" in the context of exercising on a bed. The correct Russian term would be ""жму на скамье"" (bench press)."
378,I'd never seen it at the fancy grocer or any of the Italian delis.,Я никогда не видел этого в дорогом продуктовом магазине или в любой из итальянских деликатесных лавок.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""fancy grocer"" is not translated correctly. The Russian translation ""дорогом продуктовом магазине"" does not convey the same meaning as the English term.
[major]: [TERM NOT APPLIED] - The term ""Italian delis"" is not translated correctly. The Russian translation ""итальянских деликатесных лавок"" does not convey the same meaning as the English term."
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","Будучи радикализованными здесь, мы неохотно покупаем новую машину FAANG.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""машина FAANG"" does not accurately convey the meaning of ""FAANG machine"" in the source text. The translation should use a more appropriate term to refer to a device or product from the FAANG companies (Facebook, Amazon, Apple, Netflix, Google)."
386,"In 1998-06 Gamefan, in relation to the long development of the first Unreal game, Jason Schrieber commented,","В 1998-06 Gamefan, в связи с длительной разработкой первой игры Unreal, Джейсон Шрайбер прокомментировал:","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Gamefan"" should have been translated as ""Gamefan"" instead of the Russian translation.
[minor]: [WRONG TERM] - The term ""Джейсон Шрайбер"" should be capitalized as ""Джейсон Шрайбер"" to match the source text."
387,"""A good game is only late until it ships.","Хорошая игра только поздно, пока она не выйдет.","MQM annotations:
Terminology Errors:
Major: WRONG TERM - The translation ""Хорошая игра только поздно, пока она не выйдет"" does not accurately convey the meaning of the source text ""A good game is only late until it ships."" The Russian translation does not capture the idiomatic meaning of the English phrase."
388,"A bad game is bad forever.""","""Плохая игра плоха навсегда.""","MQM annotations:
Terminology Errors:
Major: WRONG TERM - The Russian translation ""Плохая игра плоха навсегда"" does not accurately convey the meaning of the English source ""A bad game is bad forever."" The Russian translation uses the word ""плоха"" which means ""flat"" or ""dull"" rather than the more appropriate term for ""bad"" in this context."
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,","""Более ранний выпуск GamePro 1997-11 содержит цитату с гораздо большей неоднозначностью.""","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""GamePro"" should have been translated as ""GamePro"" instead of ""выпуск GamePro"" (issue of GamePro)."
402,There's areas that could use some polish.,"Есть области, которые могли бы использовать немного полировки.","MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""полировки"" does not match the glossary term for ""polish"" in this context."
404,"Fix those minor issues, and then can we have more of these please?","Исправьте эти незначительные проблемы, а затем можно ли получить еще больше таких?","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The Russian translation ""незначительные проблемы"" does not match the glossary term ""minor issues"" from the English source.
[minor]: [WRONG TERM] - The Russian translation ""получить еще больше таких"" does not fit the context of the source text ""can we have more of these please?""."
410,We visited for a couple hours on my porch.,Мы посетили на пару часов на моем крыльце.,"MQM annotations:
Terminology Errors:
major: term not applied - The Russian translation ""Мы посетили на пару часов на моем крыльце"" does not accurately convey the meaning of the English source ""We visited for a couple hours on my porch."" The Russian translation uses the verb ""посетили"" (visited) which does not fit the context."
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","Восьмиглазые репниды, кажется, наблюдают, как вы опускаете флаер на красную почву, но они не предпринимают никаких действий в вашу сторону, на самом деле они неподвижны, когда вы выбираетесь из флаера и медленно идете к ним.","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""Repnids"" is not translated correctly. The Russian translation should use the transliterated term ""репниды"" instead.
minor: wrong term - The term ""flyer"" is translated as ""флаер"" which is not a common Russian term. The more appropriate translation would be ""летательный аппарат"" or ""аппарат""."
421,"The ground beneath your feet begins to tremble and then shake, as if in an earthquake and you lose your footing, though the Repnids seem unaffected.","Земля под вашими ногами начинает дрожать, а затем трястись, как при землетрясении, и вы теряете равновесие, хотя Репниды, кажется, не затронуты.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Repnids"" in the source text is not translated correctly in the Russian target text."
422,The rock beneath you gives way suddenly.,Под вами внезапно уступает скала.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""Под вами внезапно уступает скала"" does not use the correct glossary term for ""rock"" in this context. The more appropriate term would be ""порода"" or ""камень""."
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","Конец быстр, так как несколько пар клыков вводят свой смертельный яд, и воздух Дыскры загрязняет ваши легкие.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""fangs"" should have been translated as ""клыки"" in Russian.
[major]: [TERM NOT APPLIED] - The glossary term ""venom"" should have been translated as ""яд"" in Russian.
[minor]: [WRONG TERM] - The glossary term ""Dyskra"" is not capitalized correctly in the Russian translation."
432,"You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future.","Вы решаете, что повторное установление контакта было бы опасным, и возвращаетесь к своему летательному аппарату, но этот опыт прояснил ваш ум, который был запутан с тех пор, как вы прыгнули в будущее.","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""flyer"" in the source text is not translated correctly in the Russian target text. The Russian translation ""летательный аппарат"" (aircraft) does not match the glossary term ""flyer""."
434,Note that you have used up another polybdenum rod as you jump.,"Примечание, что вы использовали еще один стержень полибдена, когда прыгали.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""polybdenum"" should have been translated as ""молибден"" (molybdenum) in Russian."
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,"Я нашел неравномерно спряденную серебристо-серую пряжу, которая в основном тонко спряденная с комками.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""пряденная"" is not the correct translation for ""spun"" in this context. The more appropriate term would be ""спряденная"".
[minor]: [WRONG TERM] - The term ""комками"" does not fully capture the meaning of ""lumps"" in this context. A more precise translation could be ""неровностями"" or ""утолщениями""."
440,I plan on mixing it with a fine purple/lilac variegated cotton.,Я планирую смешать его с тонким пурпурно-сиреневым вариегатным хлопком.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""вариегатный"" (variegated) is not the most appropriate translation for the English term ""variegated"" in this context. A more suitable term would be ""пёстрый"" or ""разноцветный""."
449,"I hit most of the classics before eighteen--though that's more a reflection of living in bumfuck nowhere, I also read the 1979 Encyclopedia Brittanica in desperation.","Я освоил большинство классических произведений до восемнадцати лет, хотя это больше отражает тот факт, что я жил в глуши. Я также в отчаянии прочитал Британскую энциклопедию 1979 года.","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""classics"" should have been translated as ""классические произведения"" instead of ""большинство классических произведений"".
[minor]: [WRONG TERM] - The term ""Encyclopedia Brittanica"" should have been translated as ""Британская энциклопедия"" instead of ""Британская энциклопедия 1979 года""."
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.","И это даже несмотря на то, что я не так хорошо спал здесь последние две ночи, как дома, и немного устаю от #MECFS, просто находясь в незнакомой обстановке, где я менее способен контролировать свой темп и должен помнить, где находятся вещи.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""#MECFS"" is not translated correctly. It should be translated as ""миалгический энцефаломиелит/хроническая усталость"" or a similar Russian equivalent.
minor: WRONG TERM - The term ""устаю"" does not accurately convey the meaning of ""being #MECFS ed out"" which refers to the specific symptoms and effects of myalgic encephalomyelitis/chronic fatigue syndrome."
454,Humanity is out in 5 days.,Человечество выходит через 5 дней.,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""Humanity"" in the source text should have been translated as ""Человечество"" (Chelovechestvo) in the target text to match the glossary."
457,I like it but will it be able to attract an audience of the right players?,"Мне это нравится, но сможет ли оно привлечь аудиторию правильных игроков?","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Russian translation ""правильных игроков"" does not match the glossary term ""the right players"" from the English source."
463,Came home on my lunch break to see this sitting outside uwu.,Пришёл домой на обеденный перерыв и увидел это снаружи uwu.,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""uwu"" is not a standard Russian term and should be translated or explained in the context."
467,Was it overly cute to the point of being twee?,"Это было чрезмерно милым до такой степени, что стало приторным?","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The translation ""приторным"" does not accurately convey the meaning of ""twee"" in the source text. ""Twee"" refers to something being excessively or affectedly cute, whereas ""приторным"" suggests something being overly sweet or sickly."
474,Did she owe someone money?,Она кому-то должна была деньги?,"MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""Она кому-то должна была деньги?"" does not use the correct terminology for ""owe someone money"" in the given context."
480,"Good critique is there to correct the problem quickly, and isn't directed at your ability.","Хороший критический анализ направлен на быстрое исправление проблемы, а не на вашу способность.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""способность"" does not accurately convey the meaning of ""ability"" in the source text."
487,But for strong and firm future growth.,Но для сильного и твердого будущего роста.,"MQM annotations:
Terminology Errors:
major: WRONG TERM - The term ""будущего роста"" does not accurately convey the meaning of ""future growth"" from the source text."
489,"She was on her way to the wall, he was coming off duty.","Она направлялась к стене, он заканчивал службу.","MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""заканчивал службу"" does not match the glossary term ""coming off duty"" in the source text."
493,One block-printed word.,одно блокированное слово,"MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The term ""блокированное"" does not accurately convey the meaning of ""block-printed"" in the source text."
