index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
481,"In recent years in Israel, more and more families and older people understand that loneliness is the most difficult disease in old age and regard community centers as a proven solution to this disease.","In recent years in Israel, more and more families and elderly people understand that loneliness is the most severe illness in old age and see community places as a proven solution to the illness.","In recent years in Israel, more and more families and elderly individuals understand that loneliness is the most severe illness in old age and view community places as a proven solution to this issue.","In recent years, in Israel, more and more families and elderly individuals understand that loneliness is one of the most challenging issues faced by the elderly and view community centers as a proven solution to this problem.",0.6056,0.6056,0.4489,0.8195,0.8223,0.7169,0.8263,0.825,0.8181,0.8833,0.8943,0.8729
483,Most of the shelters use professional chefs to create a menu.,Most assisted living facilities employ professional chefs to create a menu.,Most sheltered housing facilities employ professional chefs to create their menus.,Most protected housing facilities are assisted by professional chefs to design their menus.,0.5332,0.2346,0.0803,0.7216,0.6113,0.3348,0.7868,0.8259,0.7487,0.8695,0.8855,0.8497
487,"I respect the hard work of cooks everywhere, in sheltered housing as well"".","""I respect the hard work of cooks, female cooks, female chefs, and chefs everywhere, even in assisted living.""","""I respect the hard work of cooks, female cooks, chefs, and female chefs everywhere, including in sheltered housing.""","""I respect the hard work of cooks and chefs of all genders everywhere, including in sheltered housing.""",0.2727,0.3159,0.3809,0.4981,0.577,0.6141,0.6592,0.7395,0.7821,0.7157,0.7219,0.8743
491,"The singer responded: ""The invasion of Ukraine is very different from the Israeli-Palestinian conflict","The singer responded: ""The invasion of Ukraine is very different from the Israeli-Palestinian conflict.","The singer responded: ""The invasion of Ukraine is very different from the Israeli-Palestinian conflict.""","The singer's response: ""The invasion of Ukraine is quite distinct from the Israeli-Palestinian conflict.""",0.9351,0.8782,0.4703,0.9284,0.9284,0.631,0.9148,0.924,0.7965,0.922,0.9335,0.8984
518,"At the request of the Minister of Health, Nitzan Horowitz, he will simultaneously continue his position as a projector.","At the request of Health Minister Nitzan Horowitz, he will continue in his role as a project manager.","At the request of Health Minister Nitzan Horowitz, he will continue in his role as a project lead.","At the request of health minister Nitzan Horowitz, he will continue serving simultaneously as a project coordinator.",0.334,0.334,0.313,0.5737,0.5737,0.5768,0.7079,0.7277,0.7209,0.7626,0.7672,0.8066
527,The State Comptroller’s report: the actual budget in most years of activity of the Medicines Basket Committee is smaller than the recommended budget,State Comptroller's report: The actual budget in most years of the Drug Basket Committee's activity is smaller than the recommended budget.,State Comptroller's report: The actual budget in most years of the Drug Basket Committee's activity is smaller than the recommended budget.,State Comptroller's report: the actual budget during most of the Health Basket Committee's activity is smaller than the recommended budget.,0.4461,0.4461,0.387,0.7068,0.7068,0.6107,0.7771,0.7771,0.7751,0.8534,0.8534,0.866
528,"According to the report by Matanyahu Engelman, for more than 20 years of activity of the Medicines Basket – the Ministry of Health did not supervise the activity of the committee •","According to the report by Matanyahu Englman, for more than 20 years of the basket's activity, the Ministry of Health did not oversee the committee's activities.","According to the report by Matanyahu Englman, for more than 20 years of the health basket's activity, the Ministry of Health did not oversee the committee's activities.","According to the report by Matanyahu Englman, for over 20 years during the health services basket's operation, the Ministry of Health did not oversee the committee's activities.",0.4844,0.4843,0.3318,0.584,0.5821,0.4666,0.653,0.6716,0.6418,0.7778,0.835,0.826
532,The Medicines Basket Committee is one of the most influential public committees on our daily lives and our health.,The Drug Basket Committee is one of the most influential public committees on our daily lives and our health.,The Health Basket Committee is one of the most influential public committees on our daily lives and our health.,The Health Basket Committee is one of the public committees that most influence our daily lives and health.,0.9036,0.9036,0.4276,0.9467,0.9467,0.7533,0.8351,0.831,0.7622,0.864,0.9075,0.884
535,"According to Matanyahu Engelman’s report, he recommends “to carry out corrections and improvements in the process of expanding the basket, which will lead to a better utilization of the health services basket budget that the public is entitled to”.","According to Matanyahu Englman's report, he recommends ""making corrections and improvements in the process of expanding the basket, which will lead to a more qualitative utilization of the health services basket budget that the public is entitled to.""","According to Matanyahu Englman's report, he recommends ""making corrections and improvements in the process of expanding the basket, which will lead to better utilization of the health services basket budget that the public is entitled to.""","According to Matanyahu Englman's report, he recommends ""making corrections and improvements to the process of expanding the healthcare basket, which will lead to better utilization of the health services basket budget that the public is entitled to.""",0.6717,0.6707,0.5721,0.8476,0.852,0.8183,0.8022,0.8402,0.8192,0.8573,0.8638,0.8492
539,"In most of the years of the commission’s operation (90% of the time), the amount of the budget supplement was less than 1.5% of the health basket, a rate recommended by various committees as the desired supplement rate.","For most of the committee's years of operation (90% of the time), the amount of the budget increase was less than 1.5% of the health basket, a rate recommended by various committees as the desired increase rate.","For most of the committee's years of operation (90% of the time), the budget increase was less than 1.5% of the health basket, a rate recommended by various committees as the desired increase rate.","During 90% of the committee's operational years, the amount of the budgetary addition was less than 1.5% of the health basket, a rate recommended by various committees as the desired increase rate.",0.7178,0.6361,0.5211,0.8681,0.7723,0.6658,0.804,0.7802,0.7933,0.8674,0.8688,0.8589
559,Engelman recommends that the Ministry of Health update the procedures for the work of the basket and also determine whether a separate financial supplement is necessary for these services.,Englman recommends that the Ministry of Health update the procedures for the basket's work and also determine whether there is a need for a separate financial addition for these services.,"Englman recommends that the Ministry of Health update the procedures for the health basket's work, and also determine whether there is a need for additional funding for these services.","Englman recommends that the Ministry of Health update the procedures for the operation of the health services basket, and also determine whether there is a need for a separate financial addition for these services.",0.5269,0.4852,0.4703,0.7013,0.5714,0.7841,0.7786,0.7577,0.7618,0.8509,0.8336,0.8406
581,"Dr. Naama Noss, head of epidemiology at the Tel Aviv Health Bureau, stated that “We cannot determine unequivocally what caused the three deaths.","Dr. Naama Nus, responsible for epidemiology at the Tel Aviv Health Bureau, noted that ""we cannot definitively determine what the three divers died from.""","Dr. Naama Nus, responsible for epidemiology at the Tel Aviv Health Bureau, noted that ""we cannot definitively determine what the three patients died from.""","Dr. Naama Nus, responsible for epidemiology at the Tel Aviv Health Bureau, noted that ""we cannot definitively determine the cause of death for the three residents.""",0.3051,0.3051,0.2851,0.6164,0.6164,0.6029,0.6892,0.7466,0.7354,0.8333,0.8535,0.8556
593,"Yigal Nahtumi, CEO of Beit Eckstein, who manages the daycare center and even ran the daycare center himself, said “Hundreds and thousands of people in the entire organization stand up with only one goal: to do good to people.","Yigal Nechtoomi, CEO of Beit Ekstein, which manages the institution and even managed the institution himself, said, ""Hundreds and thousands of people throughout the system get up with only one goal: to do good for people.""","Yigal Nechtoomi, CEO of Beit Ekstein, which manages the institution and even managed the institution himself, said, ""Hundreds and thousands of people throughout the system get up with only one goal: to do good for people.""","Yigal Nachthomi, CEO of Beit Ekstein, which manages the institution and even managed the institution himself said, ""Hundreds or thousands of people throughout the system wake up every day with a single purpose: to do good for others.""",0.3776,0.3776,0.1642,0.5618,0.5618,0.3942,0.7161,0.7161,0.6882,0.7705,0.7705,0.7711
595,I anesthetized one of the tenants on my hands.,I put one of the tenants to sleep in my arms.,I cradled one of the tenants to sleep.,I rocked one of the female tenants to sleep in my arms.,0.2438,0.2956,0.095,0.6114,0.5438,0.5496,0.5513,0.4309,0.4604,0.5985,0.6318,0.5578
604,This is the first procedure performed by Dr. Faras Abu Akar as the director of the thoracic surgery unit at the hospital •,This is the first procedure performed by Dr. Firas Abu Akher as the head of the thoracic surgery unit at the hospital.,This is the first procedure performed by Dr. Firas Abu Akher as the head of the thoracic surgery unit at the hospital.,This is the first procedure performed by Dr. Firas Abu Aker in his role as the head of the thoracic surgery unit at the hospital •,0.6334,0.6334,0.5976,0.7817,0.7817,0.8549,0.7176,0.7176,0.7279,0.8996,0.8996,0.9024
619,"According to him, the heart was drained of blood, the blood pressures were zero, and the surgical approach was wrong.","According to him, the heart was drained of blood, the blood pressure was negligible, and the surgical approach was incorrect.","According to him, the heart was drained of blood, the blood pressure was negligible, and the surgical approach was incorrect.","According to him, the heart was drained of blood, blood pressures were extremely low and the surgical approach was wrong.",0.7141,0.7141,0.7202,0.8445,0.8445,0.8904,0.8222,0.8222,0.8397,0.8789,0.8789,0.8862
622,"He further stated: “This is an uncomplicated procedure, which lasts a few minutes”, and added: “It is impossible not to refer to the poor process of accepting Dr. Abu Akar for the position.","He also noted: ""This is an uncomplicated procedure that takes a few minutes,"" and added: ""The flawed process of appointing Dr. Abu Aker to the position cannot be ignored.""","He also noted: ""This is an uncomplicated procedure that takes a few minutes"", and added: ""It is impossible not to address the flawed process of appointing Dr. Abu Aker to the position.""","He also noted: ""This is an uncomplicated procedure that takes a few minutes"", and added: ""The flawed process of accepting Dr. Abu Aker for the role should not be overlooked.""",0.1836,0.3193,0.2779,0.392,0.5573,0.4587,0.7374,0.7556,0.725,0.8503,0.8526,0.8424
647,"Dr. Shlomi Kodesh does not forget, even from the seniority of his position, the drive he got from the late Prof. Shaul Sokenik •","Dr. Shlomi Kodesh does not forget, even from the height of his position, the push from Prof. Shaul Sukenik, of blessed memory.","Dr. Shlomi Kodesh does not forget, even from the height of his position, the encouragement from Prof. Shaul Sukenik, of blessed memory.","Dr. Shlomi Kodesh does not forget, even from his elevated position, the influence of the late Prof. Shaul Sukenik.",0.5135,0.5135,0.4608,0.6771,0.6441,0.6629,0.5912,0.618,0.7023,0.69,0.7283,0.7758
674,About the late Prof. Shaul Sokenik,The late Prof. Shaul Sukenik,About the late Prof. Shaul Sukenik.,"About Prof. Shaul Sukenik, of blessed memory",0.2177,0.6148,0.065,0.6727,0.83,0.4189,0.7781,0.9182,0.721,0.8751,0.9308,0.6969
676,.,"Sure, please provide the Hebrew text you would like translated.",.,.,0.017,0.1778,0.1778,0.0,0.5,0.5,0.2677,0.6211,0.6211,0.3894,0.9661,0.9661
684,"When I finished my internship and was debating whether to go for a training period abroad, Shaul encouraged and guided me, and helped me with letters of recommendation and advice on how to conduct myself.","When I finished my internship and was contemplating whether to go abroad for a fellowship, Shaul pushed and guided me, and assisted me with recommendation letters and advice on how to proceed.","When I finished my internship and was contemplating whether to go abroad for a fellowship, Shaul pushed and guided me, and assisted me with recommendation letters and advice on how to proceed.","When I finished my internship and was contemplating whether to go abroad for a period of fellowship, Shaul encouraged and guided me and assisted me with recommendation letters and advice on how to conduct myself.",0.4193,0.4193,0.534,0.768,0.768,0.8708,0.7648,0.7648,0.8174,0.8618,0.8618,0.8904
692,Published by: Ilya Yegorov,Brought to light: Ilya Yegorov,Published by: Ilya Yegorov,Published by: Ilya Yegorov,0.2021,1.0,1.0,0.4573,0.9922,0.9922,0.6629,0.9665,0.9665,0.7149,0.9845,0.9845
701,But I learned significant and even deeper things from him.,But I learned from him even more significant and profound things.,But I learned even more significant and profound things from him.,But I learned from him things that were even more significant and profound.,0.1355,0.3508,0.1136,0.6284,0.852,0.6819,0.8678,0.8763,0.8622,0.9448,0.9473,0.9371
709,That’s the reason that Dr. Tommy Scheinfeld is much more than an inspirational figure to me.,This is why Dr. Tommy Shinfield is much more than an inspiring figure for me.,This is why Dr. Tommy Shinfield is much more than just an inspiring figure to me.,This is why Dr. Tommy Shinfeld is more than just an inspiring figure to me.,0.2498,0.2865,0.1813,0.6204,0.6805,0.6088,0.8027,0.8014,0.8185,0.889,0.91,0.9046
717,"The Omicron epidemic is raging and the strain is already being felt in the hospitals: 37,847 thousand infected people were diagnosed yesterday (Monday) with Corona-virus.","The Omicron outbreak is rampant and the strain is already felt in hospitals: 37,847 thousand infections were diagnosed yesterday (Monday) with Corona.","The Omicron outbreak is rampant and hospitals are already feeling the strain. 37,847 infections were diagnosed yesterday with the Coronavirus.","The Omicron outbreak is rampant and the strain is already felt in hospitals: 37,847 infections were diagnosed yesterday (Monday) with Corona.",0.4488,0.0556,0.4075,0.7284,0.4328,0.669,0.7781,0.7477,0.7599,0.8353,0.8506,0.8386
731,"medical staffs are isolated, amongst them are 542 doctors.","Medical staff isolated, including 542 doctors.","Medical staff isolated, among them 542 doctors.",The medical staff are isolated. Among them are 542 doctors.,0.1188,0.1251,0.377,0.5126,0.5808,0.7603,0.7458,0.7796,0.8161,0.8528,0.8793,0.9217
737,"However, unfortunately, births sometimes end with serious damage to the mother or the newborn due to negligence of the medical staff.","However, unfortunately, sometimes births result in serious harm to the mother or the newborn due to the negligence of the medical staff.","However, unfortunately, sometimes births result in serious harm to the mother or the newborn due to the negligence of the medical staff.","However unfortunately, sometimes childbirth ends with serious harm to the mother or the newborn due to the negligence of the medical staff.",0.5786,0.5786,0.5444,0.7799,0.7799,0.7998,0.8652,0.8652,0.824,0.9061,0.9061,0.89
738,"In cases of a birth that ended in physical injury to the newborn or the mother, examining the chain of events that led to the injury is required, as well as considering to appeal for legal counseling.","In cases where childbirth results in physical injury to the newborn or the mother, it is appropriate to examine the sequence of events that led to the injury and even consider seeking legal advice.","In cases where childbirth results in physical injury to the newborn or the mother, it is appropriate to examine the sequence of events that led to the injury and even consider seeking legal advice.","In cases where childbirth results in physical injury to the newborn or the mother, it's important to examine the sequence of events that led to the injury, and consider seeking legal advice.",0.3973,0.3973,0.3973,0.6303,0.6303,0.5651,0.781,0.781,0.7826,0.8654,0.8654,0.8677
745,The dilation stage lasts on average between 8 and 14 hours.,The contraction phase lasts on average between 8 to 14 hours.,The contraction phase lasts on average between 8 and 14 hours.,"The labor stage, on average, lasts between 8 and 14 hours.",0.4367,0.7293,0.4261,0.803,0.9055,0.6818,0.752,0.7782,0.6368,0.8934,0.8991,0.8267
766,"In some cases, a dysfunctional birth occurs, that is lack of progress during the active birth process.","In certain cases, dysfunctional labor develops, meaning a lack of progress in the active labor process.","In certain cases, dysfunctional labor develops, meaning a lack of progress in the active labor process.","In certain cases, dysfunctional labor develops, indicating a lack of progress in the active labor phase.",0.0867,0.0867,0.0804,0.4902,0.4902,0.4536,0.6644,0.6644,0.6457,0.7077,0.7077,0.7489
778,ERB Paralysis,Erb's palsy,Erb's paralysis,Erb's Paralysis,0.0,0.0,0.1136,0.0,0.25,0.25,0.5482,0.6226,0.642,0.4664,0.6822,0.7001
781,This paralysis is often caused by a difficulty in removing the newborn due to “dislocated shoulders” – an obstetric emergency that occurs when the shoulders of the fetus are trapped in the birthing canal after its head has crowned.,Paralysis is often caused by difficulty in delivering the newborn due to the occurrence of 'shoulder dystocia' - an obstetric emergency that occurs when the baby's shoulders become trapped inside the birth canal after the head has emerged.,Paralysis is often caused by difficulty in delivering the newborn due to the occurrence of 'shoulder dystocia'—an obstetric emergency that occurs when the baby's shoulders become trapped inside the birth canal after the head has emerged.,This paralysis often results from difficulties in delivering the newborn due to the occurrence of 'shoulder dystocia'—an obstetric emergency that occurs when the baby's shoulders become trapped inside the birth canal after the head has emerged.,0.3006,0.271,0.2201,0.6838,0.6587,0.5893,0.7205,0.7253,0.7548,0.8057,0.8091,0.809
795,Maternal death during childbirth is quite rare.,The death of a mother during childbirth is quite a rare event.,The death of a mother during childbirth is quite a rare event.,Maternal death during childbirth is a relatively rare occurrence.,0.2224,0.2224,0.4273,0.6453,0.6453,0.6917,0.7685,0.7685,0.8634,0.876,0.876,0.9259
797,"In some cases, the medical team does not detect bleeding in the woman giving birth on time or reacts late to said bleeding.","In certain cases, the medical staff does not detect bleeding in the mother in time or responds late to such bleeding.","In certain cases, the medical staff does not detect bleeding in the mother in time or responds late to such bleeding.","In certain cases, the medical staff does not detect bleeding in the woman giving birth on time, or is slow to respond to it.",0.3495,0.3495,0.4909,0.6724,0.6724,0.7198,0.7484,0.7484,0.8012,0.8803,0.8803,0.8869
800,"In that case, the woman in labor complained of severe pain and weakness after the operation, but the medical staff did not properly address her complaints and clinical condition, reacting late only after her body systems began to collapse, which led to her death”.","""In that case, the mother complained of severe pain and weakness after the surgery, but the medical staff did not properly address her complaints and clinical condition, responding only after a delay when her bodily systems began to fail, leading to her death.""","""In that case, the mother complained of severe pain and weakness after the surgery, but the medical staff did not properly address her complaints and clinical condition, responding with a delay only after her bodily systems began to collapse, leading to her death.""","""In that case, the mother complained of severe pain and weakness after the surgery, but the medical staff did not properly address her complaints and clinical condition, responding only after her bodily systems began to fail, which led to her death.""",0.5574,0.6066,0.6281,0.7481,0.7724,0.7989,0.7522,0.7943,0.7873,0.8517,0.8548,0.8591
805,"Newborn compensation for damages due to medical negligence at birth includes many damage components, with the most significant amounts being given for pain and grief, nursing care and paid treatment, wage losses and pension for the victims and even their parents and additional damage components.","Compensation for a newborn due to injury from medical negligence during birth includes many damage components, with the most significant amounts awarded for pain and suffering, nursing and paid care, loss of wages and pension for the injured party and even their parents, and additional damage components.","Compensation for a newborn due to injury from medical negligence during birth includes many damage components, with the most significant amounts awarded for pain and suffering, nursing and paid care, loss of wages and pension for the injured party and even their parents, and additional damage components.","Compensation for a newborn due to injury from medical negligence during birth includes many damage components, with the most significant amounts awarded for pain and suffering, nursing care and paid assistance, loss of wages and pension benefits for the injured party and potentially their parents, and additional damage components.",0.4197,0.4197,0.3911,0.7777,0.7777,0.7696,0.79,0.79,0.7732,0.844,0.844,0.8442
813,A study revealed that there is a connection between the development of the disease and marriages between relatives •,A study found that there is a link between the development of the disease and consanguineous marriages.,A study found that there is a link between the development of the disease and consanguineous marriages.,A study found that there exists a link between the development of the disease and marriages between close relatives.,0.4808,0.4808,0.4825,0.736,0.736,0.7863,0.6773,0.6773,0.7252,0.8602,0.8602,0.9143
830,"This is mainly due to a high incidence of marriages within the family (mainly in the Bedouin sector) and various allergies, and a lack of awareness of how to properly treat the problem”.","""This is mainly due to a high prevalence of marriages within the family (especially in the Bedouin sector) and various allergies, and a lack of awareness of proper treatment for the problem.""","""This is mainly due to a high prevalence of marriages within the family (especially in the Bedouin sector), various allergies, and a lack of awareness of proper treatment for the problem.""","""This is mainly due to a high prevalence of marriages within the family (especially in the Bedouin sector), various allergies, and a lack of awareness regarding proper treatment.""",0.6604,0.5834,0.5392,0.7546,0.6913,0.5695,0.848,0.8422,0.8196,0.9055,0.9068,0.9023
855,"Until the 9th grade he studied at the school in Kfar Horfish, after which he transferred to the military boarding school at the Reali School in Haifa.","Until ninth grade, he studied at the school in the village of Hurfeish, and then moved to the military boarding school at the Reali School in Haifa.","Until ninth grade, he studied at the school in the village of Hurfeish, and then moved to the military boarding school at the Reali School in Haifa.","Until ninth grade, he studied at the school in the village of Hurfeish; then he transferred to the military boarding school at the Reali School in Haifa, Israel.",0.5476,0.5476,0.551,0.717,0.717,0.7606,0.7702,0.7702,0.7789,0.8772,0.8772,0.8714
861,"In 2010, he joined the “Acharai” association and started guiding a group in Kfar Horfish, after making sure that the association started operating in the Druze villages to encourage the youth to enlist.","In 2010, he joined the ""Aharai"" association and began leading a group in the village of Hurfeish, after ensuring that the association would start operating in the Druze villages to encourage the youth to enlist.","In 2010, he joined the ""Aharai"" association and began leading a group in the village of Hurfeish, after ensuring that the association would start operating in the Druze villages to encourage the youth to enlist.","In 2010, he joined the ""Acharai"" association and began leading a group in Hurfeish village, after he ensured that the association would start operating in the Druze villages to encourage the youth to enlist.",0.4819,0.4819,0.4991,0.8062,0.8062,0.8051,0.7836,0.7836,0.7841,0.8486,0.8486,0.8619
869,He deserves to be given the place he deserves”.,"""It is appropriate that he receives the place suitable for him.""","""It is appropriate that he receives a suitable place for him.""","""He deserves a suitable place for him.""",0.0359,0.0188,0.048,0.3431,0.163,0.1136,0.7307,0.6667,0.6707,0.7901,0.7352,0.8661
876,But the Arab media retrospectively presented communication equipment that the Palestinians say was left behind by the forces.,"However, in the Arab media, communication equipment was retrospectively presented as having been left behind by the forces, according to the Palestinians.","However, in the Arab media, communication equipment was retrospectively presented as having been left behind by the forces, according to the Palestinians.","According to the Palestinians, the Arab media presented the communication equipment as having been left behind by the forces after the fact.",0.238,0.238,0.2435,0.5874,0.5874,0.5208,0.7092,0.7092,0.6379,0.8294,0.8294,0.8065
877,"According to Hamas, the operation was aimed at burying listening devices.","According to Hamas, the operation was intended to plant listening devices.","According to Hamas, the operation was intended to plant listening devices.","According to Hamas, the operation was aimed at embedding listening devices.",0.5784,0.5784,0.7612,0.6818,0.6818,0.9055,0.6407,0.6407,0.6282,0.8694,0.8694,0.8859
885,The commander of the fighting force and another fighter in the team also received a Valor.,The commander of the combat force and another team member also received a commendation.,The commander of the combat force and another combatant also received a commendation.,The commander of the fighters' force and another member of the team also received a military commendation.,0.2785,0.2716,0.3879,0.712,0.6438,0.7184,0.7351,0.699,0.7163,0.8237,0.8074,0.8275
889,"Israel should ask itself, once again, if it’s wrong to change policy regarding the Jenin zone •","Israel needs to ask itself, again, if it is not right to change its policy towards the Jenin sector.","Israel needs to ask itself, again, if it is not right to change its policy towards the Jenin sector.","Israel needs to ask itself, once more, whether it should change its policy towards the Jenin area •",0.1986,0.1986,0.1676,0.5186,0.5186,0.5195,0.6142,0.6142,0.711,0.8824,0.8824,0.9075
895,"Evidence of this has been given during the arrests operation in which the late YAMAM fighter, Sergeant Major Noam Raz was killed the other day.","Evidence of this was given during the arrest operation in which Yamam fighter, Master Sergeant Noam Raz, was killed the day before yesterday.","Evidence of this was given during the arrest operation in which Yamam fighter, Master Sergeant Noam Raz, was killed two days ago.",Evidence of this was given during the arrest operation in which Yamam Chief Superintendent Noam Raz was killed two days ago.,0.1161,0.1024,0.195,0.6498,0.6073,0.5902,0.7392,0.7503,0.7302,0.8473,0.8574,0.8137
896,"Fighters who fought the battle in Jenin testified that they do not recall such a scope of shooting and violence—evidently not only there is an enormous amount of weapons in that region, but people are also willing to use them.",Fighters who participated in the battle in Jenin testified that they do not remember such a scale of shooting and violence - a testament not only to the enormous amount of weapons in the area but also to the willingness to use them.,Fighters who participated in the battle in Jenin testified that they do not remember such a scale of shooting and violence—a testament not only to the enormous amount of weapons in the area but also to the willingness to use them.,"Fighters who participated in the battle in Jenin testified that they do not remember such a scale of shooting and violence - a testament not only to the enormous amount of weapons in the area, but also to the willingness to use them.",0.3799,0.3987,0.3789,0.6872,0.6976,0.6872,0.763,0.7651,0.7586,0.8589,0.8642,0.8639
901,"Combat activity is dangerous for those who participate in it, and for those present in the area.",Operational activity is a dangerous matter for those who participate in it and for those present at the scene.,Operational activity is a dangerous matter for those who participate in it and for those present at the scene.,"Operational operations are dangerous for those who participate in them, and for those present at the scene.",0.4086,0.4086,0.4581,0.7187,0.7187,0.6315,0.6914,0.6914,0.7024,0.8658,0.8658,0.8702
906,"In any case, it seems that nothing will convince the ones already convinced: the world has already rushed to condemn Israel without considering to balance it with a word of empathy for the victims of Palestinian terrorism—the original reason the IDF continues to operate within Jenin.","In any case, it seems that nothing will convince the convinced: the world has already rushed to condemn Israel without bothering to balance it with a word of empathy for the victims of Palestinian terrorism - the original reason for which the IDF operates relentlessly in Jenin.","In any case, it seems that nothing will convince the convinced: the world has already rushed to condemn Israel without bothering to balance it with a word of empathy for the victims of Palestinian terrorism—the original reason for which the IDF operates relentlessly in Jenin.","In any case, it seems that nothing will change the minds of those already convinced: the international community has already rushed to condemn Israel without even a word of empathy for the victims of Palestinian terrorism—the original reason for which the IDF operates relentlessly in Jenin.",0.6652,0.7301,0.5689,0.811,0.8597,0.7309,0.7958,0.8039,0.771,0.8482,0.8522,0.8296
907,"As always, such stories tend to die out.","As always, the nature of such stories is to fade away.","As always, the nature of such stories is to fade away.","As usual, such stories naturally tend to wither away.",0.1052,0.1052,0.1276,0.5373,0.5373,0.5506,0.7703,0.7703,0.7586,0.8781,0.8781,0.8932
911,The responsibility is demanding: act to appease the situation.,Responsibility requires: to act to calm the situation.,Responsibility requires action to calm the situation.,Responsibility demands taking action to calm the situation.,0.1244,0.1015,0.1021,0.5011,0.3587,0.3546,0.6452,0.6901,0.6933,0.7823,0.7901,0.813
919,"Knesset member, Ofer Kassif, is the most recent example of this; if no action is taken against him—including prosecution for assaulting a police officer—the state will encourage the next elected official to extreme his actions even more.",MK Ofer Cassif is the latest example of this; if no steps are taken against him - including prosecution for assaulting a police officer - the state will implicitly encourage the next public official to further escalate their actions.,MK Ofer Cassif is the latest example of this; if no steps are taken against him - including prosecution for assaulting a police officer - the state will implicitly encourage the next public official to further escalate their actions.,"Member of Knesset Ofer Cassif is the latest example of this, if no steps are taken against him - including prosecution for assaulting a police officer - the state will encourage future public officials to escalate their actions further.",0.2803,0.2803,0.1815,0.5998,0.5998,0.5744,0.7234,0.7234,0.7793,0.8478,0.8478,0.8645
921,"Anyone with common sense is expected to rise above all of these, and act to appease the situation; Otherwise, Israel could quickly be withdrawn into an escalation facing outer country enemies, and worse—against domestic ones.","Anyone with common sense is expected to rise above all this and work to calm the situation; otherwise, Israel may quickly slide into escalation with external enemies, and worse - with internal rivals.","Anyone with common sense is expected to rise above all this and work to calm the situation; otherwise, Israel may quickly slide into escalation with external enemies, and worse—with internal rivals.","Anyone with a straightforward mind is expected to rise above these issues and work towards calming the situation, otherwise, Israel may quickly slide into escalation with external enemies, and worse, with internal rivals.",0.3218,0.3206,0.1622,0.6105,0.6141,0.4026,0.7727,0.7723,0.7462,0.8466,0.8497,0.8317
928,"Furthermore, 100 to 110 thousand Palestinians holding work permits enter Israel for work every day, passing through 34 controlled passages.","In addition, between 100,000 to 110,000 Palestinians with work permits enter Israel for work daily through 34 supervised crossings.","In addition, between 100,000 and 110,000 Palestinians with work permits enter Israel for work daily through 34 supervised crossings.","In addition, between 100,000 and 110,000 Palestinians with work permits enter Israel for work daily through 34 supervised crossings.",0.2532,0.2477,0.2477,0.4864,0.4439,0.4439,0.7714,0.7799,0.7799,0.8777,0.8783,0.8783
940,"Sometimes this reoccurs, however the individual will only be arrested if this is the third incident. The resident is imprisoned and charged with illegal stay.","Sometimes the matter repeats itself a second time, but only on the third time is he stopped, arrested, and charged with illegal residency.","Sometimes the situation repeats itself a second time, but only on the third time is he stopped, arrested, and charged with illegal residency.","Sometimes it happens again a second time, but only on the third time is he stopped, arrested and charged with illegal stay.",0.1208,0.1208,0.209,0.3341,0.3341,0.388,0.7133,0.7136,0.6614,0.7895,0.7882,0.7572
954,He can be a family father entering Israel to work and earn a few NIS and get back home.,He could be a family man who came to the country to work in order to earn some money and return.,He could be a father of a family who came to the country to work in order to earn some money and return.,He could be a father of a family who entered the country to earn a few shekels and then return home.,0.0626,0.0337,0.0765,0.2344,0.354,0.4932,0.6617,0.6879,0.6944,0.8101,0.8046,0.8188
968,"Registered companies do not engage in this, because if the company is caught, it will be closed by law”.","""Registered companies do not engage in this, because if the company is caught, it is destined to be shut down.""","Registered companies do not engage in this, because if the company is caught, it is destined to be shut down.","""Registered companies do not engage in this because if the company is caught, its fate is to be shut down.""",0.6343,0.6934,0.4954,0.7779,0.8312,0.7163,0.7996,0.8116,0.7603,0.9151,0.9057,0.9135
971,"Generally these guys drive an old car because they know that the car will be confiscated, therefore they prefer to use an old one”.","""Most of these guys drive a beat-up car because they know we'll confiscate their car, so they prefer to drive an old car.""","""Most of these guys drive a beat-up car because they know we'll confiscate their car, so they prefer to drive an old car.""","""Most of these guys drive with an old, beat-up car because they know we'll confiscate their car so they prefer older vehicles.""",0.246,0.246,0.1625,0.4707,0.4707,0.4727,0.6627,0.6627,0.6916,0.8304,0.8304,0.8332
972,Documentation: setting fire to fields in Tzipori’s village,Documentation: Arson of fields in Tzipori moshav,Documentation: Arson of fields in the village of Tzipori,Recording: Fields set on fire in Moshav Tzipori,0.1188,0.0632,0.0272,0.3235,0.3897,0.25,0.5428,0.562,0.621,0.7561,0.8197,0.7156
979,It should be noted that at this center the “New Guard” was established in an attempt to eradicate this difficult phenomenon.,"We note that the ""New Guardian"" was established at this center in an attempt to eradicate the severe phenomenon.","We note that the ""New Guardian"" was established at this center in an attempt to eradicate the serious phenomenon.",We note that the New Guardian was set up at this center in an attempt to eradicate the serious issue.,0.2483,0.2483,0.2226,0.6103,0.6103,0.5172,0.6677,0.6627,0.6547,0.8086,0.8104,0.649
