index,original,translated,linguistic_convention_annotation
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,我常常对人类能如此自我贬低感到惊讶，同时又被大量关于真正残酷的证据所淹没。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period for proper punctuation.
```"
327,We're all such messy critters.,我们都是如此混乱的小动物。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: grammar - The phrase ""如此混乱的小动物"" is grammatically correct, but the word ""混乱"" (chaotic) might be more naturally replaced with ""麻烦"" (troublesome) or ""麻烦的"" (troublesome) to better capture the informal tone of ""messy critters"" in English.
```"
332,"or ""Modal editors are useless today"" :morty:",或者“模式编辑器今天没用” :morty:,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The colon should be in Chinese format (：) instead of English format (:).
```"
336,How would you share personal libraries?,你会如何分享个人图书馆？,"```
MQM annotations:
linguistic conventions errors:
Critical: no-error
Major: no-error
Minor: no-error
```"
341,"Also one day I am totally gonna do the mile high orgasm, maybe not with a str",还有一天，我一定要尝试空中高空高潮，也许不需要一个str。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing period at the end of the sentence.
[Major]: [spelling] - ""str"" is incomplete and should be spelled out or clarified.
```"
342,I don't agree that #Mastodon is difficult to setup.,我不同意 #Mastodon 很难设置。,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - Missing period at the end of the sentence.
```"
345,"I wish there was a ""who to follow"" recommendation somehow.",我希望能有一个“推荐关注”的功能。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The quotation marks around “推荐关注” should be Chinese quotation marks 「」 instead of English quotation marks.
```"
347,If you stick to the default web interface it doesn't look and feel good (imho).,如果你坚持使用默认的网页界面，它看起来和感觉都不好（仅代表个人意见）。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The parentheses should be in full-width form to match the Chinese punctuation style: （仅代表个人意见）.
```"
352,Explanation: account for both sides of mutual influence,解释：考虑到相互影响的双方。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The period at the end of the sentence should be a full-width Chinese period (。) instead of an English period (.).
```"
356,"Even if he didn't get to say them during the town hall, everyone in America will hear them anyway, repeatedly, between now and November 2024.",即使他在市政厅上没有机会说出来，从现在到2024年11月，美国的每个人都会反复听到这些话。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""说出来"" should be a period or a semicolon to separate the two independent clauses.
```"
366,Throwing everything you've got over the fence in response to GPT is not it.,把你所有的东西都扔过围栏来回应GPT并不是解决办法。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma before ""并不是解决办法"" is unnecessary in Chinese punctuation conventions.
```"
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.",如果我尝试计算我的一重复最大重量，我可能没有足够的重量来达到最大值，或者相反，这可能会严重伤害/杀死我。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The slash (/) used in ""伤害/杀死"" is not a standard punctuation mark in Chinese for separating alternatives. A more appropriate choice would be ""或"" (or).
```"
375,I swear burrata didn't exist five years ago,我发誓五年前根本没有布拉塔奶酪。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period.
```"
376,This is my personal Mandela effect thing.,这是我个人的曼德拉效应现象。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence should end with a period in Chinese, but it is missing.
```"
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,我从未见过谁的妈妈做过，也没有在聚会上被塞给过，也没有在任何人的调味或烘焙日中出现过。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""过"" in ""做过"" should be replaced with a semicolon or period to separate the clauses more clearly.
```"
380,It just appeared one day and suddenly it was available everywhere.,有一天它突然出现，然后到处都能买到。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""出现"" should be replaced with a period to correctly separate the two independent clauses.
```"
385,"This would be mainly for web browsing, occasional email, and some games.",这主要用于网页浏览、偶尔的电子邮件和一些游戏。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma after ""电子邮件"" should be a pause marker, but it is not necessary in this context.
```"
387,"""A good game is only late until it ships.",好游戏只会迟到，直到它发货。,"```
MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The comma in the translation should be replaced with a period to correctly separate the two clauses.
```"
392,"""Or, as an industry catch phrase goes: A late game is only late until it ships.",或者，正如行业流行语所说：一款跳票的游戏只会在发售前跳票。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The colon should be followed by a space in Chinese punctuation rules.
```"
394,Is it so ephemeral then?,那么它是如此短暂吗？,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The question mark should be in full-width form to match the Chinese punctuation convention: ""？"" instead of ""?"".
```"
397,"He carries it in his mouth proudly all over the house, and I just have to laugh inwardly.",他骄傲地把它叼在嘴里，满屋子走，我只能在心里偷笑。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""走"" should be a period to correctly separate the two independent clauses.
```"
399,Have now done a full round trip on the new ICNG train.,现在已经乘坐新的ICNG列车完成了一次往返旅程。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence lacks a period at the end, which is a punctuation error.
```"
400,I really like it.,我真的很喜欢。,"```
MQM annotations:
linguistic conventions errors:
Critical: None
Major: None
Minor: None
```

The translation ""我真的很喜欢。"" is linguistically well-formed in Chinese, with no errors in capitalization, punctuation, spelling, grammar, whitespace, or word order."
402,There's areas that could use some polish.,有些地方需要润色。,"```
MQM annotations:
linguistic conventions errors:
Minor: Grammar - The phrase ""有些地方需要润色"" is grammatically correct in Chinese. There are no linguistic convention errors in the translation.
```"
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.",即缺乏足够的垃圾桶，也缺乏解释灯光颜色意义的标志。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma should be replaced with a semicolon to separate two independent clauses.
```"
404,"Fix those minor issues, and then can we have more of these please?",修复那些小问题，然后我们可以多要一些吗？,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The comma after ""问题"" should be a full stop to correctly separate the two independent clauses.
```"
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,每位顾客限购一块，以确保每位排队的人都能买到一块。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma in the Chinese translation should be a full stop to separate the two independent clauses.
```"
407,"You can buy ONE of the boards listed above, not one of each.",您可以购买上面列出的其中一块板，而不是每种都买一块。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma should be used after ""板"" to separate the clauses for better readability.
```"
409,Yesterday I had the best time with my friend and former rabbi colleague.,昨天我和我的朋友兼前拉比同事度过了最美好的时光。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: None
```

The translation ""昨天我和我的朋友兼前拉比同事度过了最美好的时光。"" is linguistically well-formed in terms of capitalization, punctuation, spelling, grammar, whitespace, and word order. There are no errors related to linguistic conventions."
410,We visited for a couple hours on my porch.,我们在我的门廊上待了几个小时。,"```
MQM annotations:
linguistic conventions errors:
no-error
```"
412,We all have stories to tell.,我们都有故事要讲。,"```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The sentence lacks a period at the end, which is a minor punctuation error.
```"
415,I quite like akkoma the software and the domain name I got for my instance.,我非常喜欢 Akkoma 这个软件和我为我的实例获得的域名。,"```
MQM annotations:
linguistic conventions errors:
Minor: Capitalization - ""Akkoma"" should be capitalized in the Chinese translation to match the original English capitalization of the software name.
```"
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",但我觉得不知怎么地，我在这个情况下有点不太顺利，可以这么说。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma in the Chinese translation should be a full stop to correctly separate the two independent clauses.
```"
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,Repnid在地表下挖掘隧道，你掉入了下面洞穴中沸腾的数百个Repnid身体之中。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The comma after ""隧道"" should be a full stop to separate the two independent clauses.
```"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.",结局迅速，几对毒牙注入致命的毒液，迪斯克拉的空气污染了你的肺部。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The comma after ""毒液"" should be a period to separate the two independent clauses.
```"
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.",八眼的Repnids似乎在注视着你，但它们没有向你移动，事实上，当你慢慢走向它们时，它们一动不动。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""事实上"" should be a period to separate the two independent clauses.
```"
432,"You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future.",你决定再次建立联系会很危险，于是返回飞行器，但这次经历清醒了你的头脑，自从你跳入未来以来，它一直处于混乱状态。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma after ""飞行器"" should be a period to correctly separate the two independent clauses.
```"
437,I started a new shawl.,我开始了一条新的披肩。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: None
```"
442,I am using a H hook with a similar double crochet pattern as I have done before.,我正在使用H钩和以前相似的长针图案。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The translation is missing a period at the end of the sentence.
```"
448,The literature class hatred is even worse: I love to read.,文学课的仇恨更严重：我喜欢阅读。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The colon used in ""文学课的仇恨更严重："" should be a full-width colon “：” to adhere to Chinese punctuation conventions.
```"
454,Humanity is out in 5 days.,人类将在5天后消失。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence lacks a period at the end, which is a minor punctuation error.
```"
456,What will people think of it?,人们会怎么想？,"```
MQM annotations:
linguistic conventions errors:
Critical: None
Major: None
Minor: punctuation - The sentence lacks a question mark at the end, which is necessary for a question in Chinese.
```"
463,Came home on my lunch break to see this sitting outside uwu.,午休时回家看到这个坐在外面uwu。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence ends with ""uwu"" without a period, which is a punctuation error.
```"
464,Wish I could take it back to work with me to setup more.,希望我能把它带回去工作，设置更多。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""工作"" is unnecessary and disrupts the natural flow of the sentence.
```"
466,So I finally watched #Heartstopper,所以我终于看了《心跳漏一拍》。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation uses a full-width period ""。"" instead of a half-width period ""."" at the end of the sentence, which is a minor punctuation issue in Chinese text.
```"
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",但重要的是不要为问题找借口，而是要解决它们，尤其是在生产中当你的主管需要更改时。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""生产中"" to separate the clauses.
```"
480,"Good critique is there to correct the problem quickly, and isn't directed at your ability.",好的批评是为了迅速纠正问题，并不是针对你的能力。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma before ""并不是"" is unnecessary in Chinese punctuation conventions.
```"
485,These roots are hidden.,这些根是隐藏的。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: None
```"
486,Work is not visible.,工作不可见。,"```
MQM annotations:
linguistic conventions errors:
Critical: None
Major: None
Minor: None
```"
492,He waited until he was in the darkness of the bunk room before he pulled the note out and read it in a beam of light coming through the blackout curtains.,他等到在铺位房间的黑暗中才拿出纸条，在透过遮光窗帘的光束中读了起来。,"```
MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The phrase ""才拿出纸条"" could be rephrased for better grammatical flow, such as ""才把纸条拿出来"".
[Minor]: [punctuation] - The comma after ""纸条"" could be replaced with a period for better sentence separation.
```"
495,I've met some marvelous new #Mastodon mates lately and want to maintain the trend.,最近我认识了一些很棒的新的 #Mastodon 朋友，并希望保持这种趋势。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The hashtag symbol ""#"" should not have a space before it in Chinese text.
```"
