index,original,translated,accuracy_annotation
446,"היא מרוויחה על קמפיינים יותר מוונדר וומן, היא יפה מדי, היא יודעת להעמיד במקום את דנה ויס, וכשצריך - גם לסנגר על השותף העסקי שלה.","She earns more from campaigns than Wonder Woman, she is too beautiful, she knows how to put Dana Weiss in her place, and when needed - she also defends her business partner.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""She earns more from campaigns than Wonder Woman"" does not accurately reflect the meaning of the source text, which states that she earns more than Wonder Woman from campaigns.
[Minor]: accuracy/mistranslation - ""she is too beautiful"" is a more literal translation of ""היא יפה מדי"", which could be better translated as ""she is overly beautiful"".
[Minor]: accuracy/mistranslation - ""she knows how to put Dana Weiss in her place"" does not fully capture the meaning of ""היא יודעת להעמיד במקום את דנה ויס"", which suggests a more assertive or confrontational action towards Dana Weiss.
[Minor]: accuracy/mistranslation - ""she also defends her business partner"" is a slightly different interpretation of ""וכשצריך - גם לסנגר על השותף העסקי שלה"", which implies that she defends her business partner when necessary."
457,כאן מחפשים גיבורי־על.,Here we search for superheroes.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The translation ""superheroes"" does not precisely reflect the meaning of the source text ""גיבורי־על"" which refers to ""superheroes"" or ""heroes"" in a more general sense."
465,"תגידו: ספונג'ה וניקיונות, סירים על הגז וריחות בחדר המדרגות, ירון אילן או אבי כאכון בטלוויזיה, אבל הכי מוזר יהיה אם מישהו יגיד פתאום ""גיל ססובר"".","Sponge and cleaning, pots on the stove and smells in the stairwell, Yaron Eilan or Avi Kochavi on television, but the strangest thing would be if someone suddenly said ""Gil Sossover"".","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - ""Sponge and cleaning, pots on the stove and smells in the stairwell"" does not fully capture the meaning of the source text ""תגידו: ספונג'ה וניקיונות, סירים על הגז וריחות בחדר המדרגות"".
[Minor]: [accuracy/mistranslation] - ""Yaron Eilan or Avi Kochavi on television"" is a slightly different phrasing compared to the source ""ירון אילן או אבי כאכון בטלוויזיה"".
[Major]: [accuracy/mistranslation] - ""the strangest thing would be if someone suddenly said 'Gil Sossover'"" does not accurately reflect the meaning of the source ""אבל הכי מוזר יהיה אם מישהו יגיד פתאום ""גיל ססובר""""."
468,לאורך מחצית ממנה - ססובר עומד.,Along half of it - Susover stands.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Susover stands"" does not accurately reflect the meaning of the source text ""ססובר עומד"" (Susover is standing).
[Minor]: [accuracy/omission] - The translation does not include the full meaning of the source text ""לאורך מחצית ממנה"" (Along half of it)."
477,"רותי רוסו בתגובה: ""שמחה שיש מקומות שמשקיעים יותר בקולינריה של אוכלוסייה זו"".","""I'm glad there are places that invest more in the cuisine of this population.""","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""I'm glad there are places that invest more in the cuisine of this population"" does not fully capture the meaning of the source text, which is more positive and expresses gladness that there are places investing more in the cuisine of this particular population.
[Minor]: none"
481,בישראל בשנים האחרונות יותר ויותר משפחות ואנשים מבוגרים מבינים כי בדידות זו המחלה הקשה ביותר בגיל מבוגר ורואים במקומות הקהילתיים כפתרון מוכח למחלה.,"In recent years in Israel, more and more families and older people understand that loneliness is the most severe illness in old age, and they see community places as a proven solution to this illness.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""understand that loneliness is the most severe illness in old age"" does not fully capture the meaning of the source text, which states that more and more families and older people in Israel understand that loneliness is the most severe illness in old age.
[Minor]: [accuracy/addition] - The translation ""they see community places as a proven solution to this illness"" adds the word ""proven"" which is not present in the source text."
483,מרבית בתי הדיור המוגן נעזרים בשפים מקצועיים על מנת לבנות תפריט.,Most assisted living facilities rely on professional chefs to build their menu.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""assisted living facilities"" does not fully capture the meaning of ""בתי הדיור המוגן"" (sheltered housing/protected housing), which refers to a specific type of housing for the elderly in Israel.
[Minor]: [accuracy/addition] - The translation ""rely on professional chefs to build their menu"" adds the detail of ""professional chefs"" which is not present in the source text."
487,"אני מכבדת את עבודתם הקשה של טבחים, טבחיות, שפיות ושפים בכל מקום, גם בדיור המוגן"".","""I respect the hard work of cooks, chefs, and food preparers everywhere, even in assisted living facilities.""","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

The English translation accurately conveys the meaning of the source Hebrew text. There are no accuracy errors identified."
491,"הזמר בתגובה: ""הפלישה לאוקראינה שונה מאוד מהקונפליקט הישראלי-פלשתיני","The singer in response: ""The invasion of Ukraine is very different from the Israeli-Palestinian conflict.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The invasion of Ukraine is very different from the Israeli-Palestinian conflict"" does not fully reflect the meaning of the source text, which states that ""The singer in response: 'The invasion of Ukraine is very different from the Israeli-Palestinian conflict'"". The translation omits the fact that this is a response from a singer."
518,"לבקשת שר הבריאות ניצן הורוביץ, ימשיך במקביל בתפקידו כפרויקטור.","At the request of Health Minister Nitzan Horowitz, he will continue in parallel in his role as a project manager.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""he will continue in parallel in his role as a project manager"" does not fully reflect the meaning of the source text, which states that Nitzan Horowitz will continue in his role as a ""project manager"" (פרויקטור).
[Minor]: none"
527,"דו""ח מבקר המדינה: התקציב בפועל ברוב שנות פעילות ועדת סל התרופות – קטן מהתקציב המומלץ",The State Comptroller's report: The actual budget in most years of the activity of the Drug Basket Committee - is smaller than the recommended budget.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/omission - The actual budget in most years of the activity of the Drug Basket Committee is not mentioned in the translation.
[Minor]: no-error

The translation accurately conveys the meaning of the source text, with the exception of omitting the information about the actual budget being smaller than the recommended budget. This is a major accuracy error as it leaves out a key detail from the source."
528,"על פי הדו""ח של מתניהו אנגלמן, במשך יותר מ-20 שנות פעילות הסל – משרד הבריאות לא פיקח על פעילות הוועדה •","According to the report of Matanyahu Englman, for more than 20 years of activity of the Sal - the Ministry of Health did not supervise the activity of the committee.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/omission] - The translation omits the mention of ""the Sal - the Ministry of Health"" from the source text, which is an important detail.
[Minor]: [accuracy/mistranslation] - The translation uses ""the committee"" instead of ""the Sal - the Ministry of Health"", which does not precisely reflect the meaning of the source text."
532,ועדת סל התרופות היא אחת הוועדות הציבוריות המשפיעות ביותר על חיי היומיום שלנו ועל בריאותנו.,The Drugs Basket Committee is one of the most influential public committees on our daily lives and our health.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

The English translation accurately conveys the meaning of the source Hebrew text. There are no significant accuracy errors identified."
535,"על פי הדו""ח של מתניהו אנגלמן, הוא ממליץ ""לבצע בתהליך הרחבת הסל תיקונים ושיפורים, שיביאו למיצוי איכותי יותר של תקציב סל שירותי הבריאות שהציבור זכאי לו"".","According to the report by Matanyahu Engelmann, he recommends ""to carry out corrections and improvements in the process of expanding the basket, which will lead to a more qualitative realization of the budget for the health services basket to which the public is entitled.""","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""to carry out corrections and improvements in the process of expanding the basket"" does not fully capture the meaning of the source text, which is recommending ""to carry out corrections and improvements in the process of expanding the basket, which will lead to a more qualitative realization of the budget for the health services basket to which the public is entitled.""
[Minor]: accuracy/addition - The translation ""which will lead to a more qualitative realization of the budget"" adds additional information that is not present in the source text."
539,"ברוב שנות פעולת הוועדה (90% מהזמן), גובה התוספת התקציבית היה קטן מ-1.5% של סל הבריאות, שיעור שהומלץ על ידי ועדות שונות כשיעור התוספת הרצוי.","The budgetary supplement was less than 1.5% of the health basket, a rate recommended by various committees as the desired supplement rate.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""The budgetary supplement was less than 1.5% of the health basket"" does not fully reflect the meaning of the source text, which states that the budgetary supplement was ""small"" (קטן) compared to the recommended 1.5% rate.
[Minor]: no-error"
559,אנגלמן ממליץ למשרד הבריאות לעדכן את נהלי עבודת הסל וגם לקבוע האם יש צורך בתוספת כספית נפרדת עבור שירותים אלו.,Angelman recommends to the Ministry of Health to update the basket work procedures and also to determine whether there is a need for a separate financial supplement for these services.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Angelman recommends to the Ministry of Health to update the basket work procedures and also to determine whether there is a need for a separate financial supplement for these services"" does not fully capture the meaning of the source text, which states that Angelman recommends updating the procedures for the ""basket"" (of health services) and determining if a separate financial supplement is needed for these services.
[Minor]: [accuracy/addition] - The translation adds the word ""work"" to ""basket procedures"", which is not present in the source text."
581,"ד""ר נעמה נוס אחראית אפדימיולוגיה לשכת הבריאות בת""א ציינה כי ""אנחנו לא יכולים לקבוע חד משמעית ממה שלושת הידיירים נפטרו.","Dr. Naama Nus, the epidemiologist at the Tel Aviv Health Office, stated that ""we cannot definitively determine what the three deceased died from.""","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""we cannot definitively determine what the three deceased died from"" does not fully reflect the meaning of the source text, which states that the epidemiologist ""cannot determine definitively what the three deceased died from.""
[Minor]: None"
593,"יגאל נחתומי, מנכ""ל בית אקשטיין שמנהל את המעון ואף ניהל את המעון בעצמו אמר ""מאות ואלפי אנשים בכל המערך קמים רק במטרה אחת: לעשות טוב לאנשים.","Yigal Nachshoni, CEO of Beit Ekshtein, who manages the shelter and even managed the shelter himself, said ""Hundreds and thousands of people throughout the system are getting up for only one purpose: to do good for people.""","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Yigal Nachshoni"" does not accurately reflect the source text ""יגאל נחתומי"". The name should be translated as ""Yigal Nachshomi"" to match the source.
[Minor]: [accuracy/addition] - The translation ""who manages the shelter and even managed the shelter himself"" adds additional details not present in the source text."
595,את אחת הדיירות הרדמתי על הידיים.,I carried one of the tenants on my hands.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""I carried one of the tenants on my hands"" does not accurately reflect the meaning of the source text ""את אחת הדיירות הרדמתי על הידיים"", which means ""I put one of the tenants to sleep on my hands""."
604,"זהו ההליך הראשון שביצע ד""ר פראס אבו עכר כמנהל היחידה לניתוחי חזה בבית החולים •",This is the first procedure performed by Dr. Firas Abu Akr as the head of the Chest Surgery Unit at the hospital.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""This is the first procedure performed by Dr. Firas Abu Akr as the head of the Chest Surgery Unit at the hospital"" does not fully reflect the meaning of the source text, which states that this was the first procedure performed by Dr. Firas Abu Akr as the head of the Chest Surgery Unit at the hospital.
[Minor]: none"
619,"לדבריו, הלב היה מרוקן מדם, לחצי הדם היו אפסיים, והגישה הניתוחית היתה שגויה.","According to his words, the heart was drained of blood, half the blood was futile, and the surgical approach was flawed.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""drained of blood"" does not accurately reflect the meaning of ""מרוקן מדם"" which means ""emptied of blood"".
[Major]: accuracy/mistranslation - ""futile"" does not accurately convey the meaning of ""אפסיים"" which suggests the blood was useless or worthless.
[Minor]: accuracy/mistranslation - ""flawed"" does not fully capture the nuance of ""שגויה"" which suggests the surgical approach was incorrect or erroneous."
622,"עוד ציין: ""מדובר בהליך לא מסובך, שנמשך כמה דקות"", והוסיף: ""לא ניתן שלא להתייחס לתהליך הלקוי של קבלת ד""ר אבו עכר לתפקיד.","""It was also noted: 'This is a simple process that takes a few minutes,' and he added: 'One cannot ignore the flawed process of appointing Dr. Abu Akar to the position.'""","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""This is a simple process that takes a few minutes"" does not fully capture the meaning of the source text, which states that the process ""takes a few minutes"". The translation omits the word ""few"" which changes the meaning.
[Major]: [accuracy/mistranslation] - The translation ""One cannot ignore the flawed process of appointing Dr. Abu Akar to the position"" does not accurately reflect the source text, which states ""the flawed process of receiving Dr. Abu Akar to the position"". The translation uses ""appointing"" instead of ""receiving"".
[Minor]: [no-error] - The rest of the translation accurately conveys the meaning of the source text."
647,"ד""ר שלומי קודש לא שוכח, גם ממרום תפקידו, את הדחיפה מפרופ' שאול סוקניק ז""ל •","Dr. Shlomi Kodesh does not forget, even from the height of his position, the push from the late Prof. Saul Sokonik.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the push from the late Prof. Saul Sokonik"" does not fully capture the meaning of the source text, which indicates that Dr. Shlomi Kodesh does not forget the push/encouragement from the late Prof. Saul Sokonik, even from the height of his position.
[Minor]: none"
674,"על פרופ' שאול סוקניק ז""ל","On Professor Shaul Sokonik, may his memory be a blessing.","MQM annotations:
Accuracy Errors
[Minor]: [accuracy/omission] - The translation omits the phrase ""may his memory be a blessing"" which is present in the source text."
676,.,"Here is the translation from Hebrew to English:

The quick brown fox jumps over the lazy dog.","MQM annotations:
Accuracy Errors
[Minor]: None

The English translation accurately conveys the meaning of the source Hebrew text: ""The quick brown fox jumps over the lazy dog."" There are no accuracy errors in this translation."
684,"כאשר סיימתי את ההתמחות והתלבטתי אם לנסוע לתקופת השתלמות בחו""ל, שאול דחף וכיוון אותי, וסייע לי במכתבי המלצה ובעצות כיצד להתנהל.","When I finished my internship and was undecided whether to go abroad for a training period, Saul pushed and guided me, and helped me with letters of recommendation and advice on how to proceed.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/omission] - The translation omits the phrase ""and advised me on how to proceed"", which is present in the source text.
[Minor]: none"
692,הביא לאור: איליה יגורוב,Brought to light: Ilya Igorov,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The name ""Ilya Igorov"" is a mistranslation of the Hebrew name ""איליה יגורוב""."
701,אבל למדתי ממנו דברים משמעותיים ועמוקים אף יותר.,But I learned from him more meaningful and deeper things.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation adds the word ""more"" which is not present in the source text."
709,זו הסיבה שד״ר טומי שינפלד מהווה עבורי הרבה יותר מדמות מעוררת השראה.,This is why Dr. Tommy Sheinfeld is much more than an inspiring figure for me.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""is much more than an inspiring figure for me"" does not fully capture the meaning of the source text, which indicates that Dr. Tommy Sheinfeld is ""much more"" than just an inspiring figure."
717,"מגפת האומיקרון משתוללת והעומס כבר מורגש בבתי החולים: 37,847 אלף נדבקים אובחנו אתמול (שני) עם קורונה.","The Omicron epidemic is raging and the burden is already felt in hospitals: 37,847 thousand infected were diagnosed yesterday (Monday) with coronavirus.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""37,847 thousand infected"" does not accurately reflect the meaning of the source text, which states ""37,847 infected were diagnosed"". The use of ""thousand"" is incorrect.
[Minor]: accuracy/addition - The translation includes the phrase ""with coronavirus"", which is not explicitly stated in the source text but is implied."
731,"אנשי צוות רפואי מבודדים, מתוכם 542 רופאים.","Medical staff in isolation, of which 542 are doctors.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/omission] - The translation omits the information that the medical staff in isolation includes 542 doctors."
737,"ואולם, למרבה הצער, לעתים מסתיימות לידות בנזקים חמורים הנגרמים ליולדת או ליילוד כתוצאה מהתרשלות הצוות הרפואי.","However, unfortunately, sometimes births end in serious damage caused to the parturient or the newborn as a result of medical staff negligence.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""parturient"" does not accurately reflect the meaning of the Hebrew term ""יולדת"" which refers to the ""woman giving birth"" or ""birthing woman"".
[Minor]: accuracy/mistranslation - The translation ""newborn"" does not fully capture the meaning of the Hebrew term ""יילוד"" which refers to the ""newborn baby"" or ""neonate""."
738,"במקרים שבהם הסתיימה הלידה בפגיעה גופנית, ליילוד או לאם, יש מקום לבחון את השתלשלות האירועים אשר הובילו לפגיעה ואף לשקול פנייה לקבלת ייעוץ משפטי.","In cases where the birth ended in physical injury, to the newborn or the mother, it is appropriate to examine the sequence of events that led to the injury and even consider seeking legal advice.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/omission] - The translation omits the phrase ""to the newborn or the mother"", which is present in the source text and important for conveying the full meaning.
[Minor]: none"
745,שלב הצירים נמשך בממוצע בין 8 ל-14 שעות.,The active phase of labor lasts an average of 8 to 14 hours.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""The active phase of labor lasts an average of 8 to 14 hours"" does not fully capture the meaning of the source text ""שלב הצירים נמשך בממוצע בין 8 ל-14 שעות"", which refers to the duration of the contraction phase, not the entire active labor.
[Minor]: none"
766,"במקרים מסוימים, מתפתחת לידה דיספונקציונלית, קרי, חוסר התקדמות של תהליך הלידה האקטיבית.","In certain cases, dysfunctional labor develops, that is, lack of progress in the active labor process.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""lack of progress in the active labor process"" does not fully capture the meaning of the source text ""חוסר התקדמות של תהליך הלידה האקטיבית"", which refers to a dysfunctional labor process, not just a lack of progress.
[Minor]: none"
778,שיתוק על שם ERB,Paralysis.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Paralysis"" does not accurately reflect the meaning of the source text ""שיתוק על שם ERB"", which refers to a specific type of paralysis named after ERB."
781,שיתוק זה נגרם לא פעם בשל קושי בהוצאתו של היילוד בשל התרחשות 'פרע כתפיים' - מצב חירום מיילדותי המרחש כאשר כתפיו של העובר נכלאות בפנים תעלת הלידה לאחר שראשו יצא.,Paralysis is often caused by difficulty in delivering the newborn due to the occurrence of 'shoulder dystocia' - an obstetric emergency that occurs when the baby's shoulders become stuck in the birth canal after the head has been delivered.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

The English translation accurately conveys the meaning of the source Hebrew text. There are no significant accuracy errors."
795,פטירת יולדת במהלך הלידה הינו אירו נדיר למדי.,The death of a woman in childbirth is a relatively rare event.,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/mistranslation - The translation ""the death of a woman in childbirth"" does not fully capture the nuance of the source text, which states that this is a ""relatively rare event""."
797,במקרים מסוימים לא מאתר הצוות הרפואי דימום אצל היולדת במועד או מגיב באיחור לדימום כאמור.,"In certain cases, the medical team does not detect bleeding in the parturient in a timely manner or responds with a delay to such bleeding.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""does not detect bleeding in the parturient in a timely manner"" does not fully reflect the meaning of the source text, which states that the medical team ""does not detect bleeding in the parturient in a timely manner"".
[Minor]: accuracy/omission - The translation omits the phrase ""or responds with a delay to such bleeding"" which is present in the source text."
800,"באותו מקרה היולדת התלוננה על כאבים קשים וחולשה לאחר הניתוח אולם הצוות הרפואי לא התייחס כיאות לתלונותיה ומצבה הקליני, הגיב באיחור רק לאחר שמערכות גופה החלו לקרוס, דבר שהביא לפטירתה"".","In that case, the parturient complained of severe pain and weakness after the surgery, but the medical staff did not properly address her complaints and clinical condition, only reacting with delay after her body systems began to collapse, which led to her death.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""parturient"" does not accurately reflect the meaning of the Hebrew term ""היולדת"", which refers to the woman giving birth.
[Minor]: accuracy/addition - The translation adds the phrase ""after the surgery"", which is not explicitly stated in the source text.
[Minor]: accuracy/omission - The translation omits the phrase ""לאחר הניתוח"" (after the surgery), which is present in the source text.
[Minor]: accuracy/omission - The translation omits the phrase ""דבר שהביא לפטירתה"" (which led to her death), which is present in the source text."
805,"פיצוי יילוד בגין פגיעה עקב רשלנות רפואית בלידה כולל רכיבי נזק רבים, כאשר הסכומים המשמעותיים ביותר ניתנים עבור כאב וסבל, סיעוד וטיפול בשכר, הפסדי שכר ופנסיה לנפגע ואף להוריו ורכיבי נזק נוספים.","Compensation for a newborn due to injury caused by medical negligence during childbirth includes many damage components, with the most significant amounts awarded for pain and suffering, nursing and paid care, lost wages and pension for the injured party and even their parents, and additional damage components.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""nursing and paid care"" does not fully capture the meaning of the source text ""סיעוד וטיפול בשכר"", which refers to the cost of care and assistance provided to the injured party.
[Minor]: accuracy/addition - The translation ""and even their parents"" adds information that is not present in the source text."
813,מחקר העלה כי קיים קשר בין התפתחות המחלה לנישואי קרובים •,Research has shown that there is a connection between the development of the disease and consanguineous marriage.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""there is a connection between the development of the disease and consanguineous marriage"" does not fully capture the meaning of the source text, which states that ""research has shown that there is a connection between the development of the disease and consanguineous marriage.""
[Minor]: none"
830,"הדבר נובע בעיקר משכיחות גבוהה של נישואים בתוך המשפחה (בעיקר במגזר הבדואי) ומאלרגיות שונות, וחוסר מודעות לטיפול נכון בבעיה"".","The matter stems primarily from a high incidence of consanguineous marriages (especially in the Bedouin sector) and various allergies, and a lack of awareness of proper treatment of the problem.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The matter stems primarily from a high incidence of consanguineous marriages (especially in the Bedouin sector) and various allergies, and a lack of awareness of proper treatment of the problem"" does not fully capture the meaning of the source text, which states that the issue stems primarily from the high incidence of consanguineous marriages (especially in the Bedouin sector) and various allergies, as well as a lack of awareness of proper treatment of the problem.
[Minor]: no-error"
855,"עד כיתה ט' למד בבית הספר בכפר חורפיש, ולאחר מכן עבר לפנימייה הצבאית שבבית הספר הריאלי בחיפה.","From 9th grade, he studied at the school in the village of Kfar Kharfesh, and afterwards he transferred to the military boarding school at the Reali School in Haifa.","MQM annotations:
Accuracy Errors
[Minor]: [accuracy/omission] - The translation omits ""למד"" (studied) from the source text.
[Minor]: [accuracy/mistranslation] - The translation ""transferred"" does not fully capture the meaning of ""עבר"" (moved/went) in the source text."
861,"בשנת 2010 חבר לעמותת ""אחריי"" והתחיל להדריך קבוצה בכפר חורפיש, לאחר שדאג שהעמותה תחל לפעול בכפרים הדרוזיים כדי לעודד את בני הנוער להתגייס.","In 2010, he joined the ""Acharai"" organization and began to lead a group in the village of Hurfeish, after ensuring that the organization would begin operating in the Druze villages in order to encourage youth to enlist.","MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation adds the phrase ""in order to encourage youth to enlist"" which is not explicitly present in the source text, but can be inferred from the context.
[Minor]: [accuracy/mistranslation] - The translation uses the phrase ""began to lead a group"" which does not fully capture the meaning of the source text, which states that he ""began to guide a group""."
869,"ראוי שהוא יקבל את המקום המתאים לו"".","""He deserves the appropriate position for him.""","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""He deserves the appropriate position for him"" does not fully capture the meaning of the source text ""ראוי שהוא יקבל את המקום המתאים לו"", which suggests that ""he deserves to receive the position that is suitable for him""."
876,אך בתקשורת הערבית הוצג בדיעבד ציוד קשר שלדברי הפלשתינים הושאר על ידי הכוחות מאחור.,"But in the Arab media, communication equipment was presented retrospectively, which according to the Palestinians was left behind by the forces.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The phrase ""communication equipment was presented retrospectively"" does not accurately convey the meaning of the source text, which states that the communication equipment ""was left behind by the forces.""
[Minor]: accuracy/addition - The phrase ""which according to the Palestinians"" is an addition that is not present in the source text."
877,"לטענת חמאס, המבצע נועד להטמנת מכשירי האזנה.","According to Hamas, the operation was intended to plant listening devices.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""the operation was intended to plant listening devices"" does not fully reflect the meaning of the source text, which states that according to Hamas, the operation was intended to plant listening devices.
[Minor]: none"
885,"מפקד כוח הלוחמים ולוחם נוסף בצוות קיבלו אף הם צל""ש.",The commander of the combat force and an additional fighter in the team also received a citation.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""an additional fighter in the team"" does not fully capture the meaning of ""לוחם נוסף בצוות"" which refers to an additional combatant or warrior in the team, rather than just a generic ""fighter"".
[Minor]: [accuracy/addition] - The translation ""also received a citation"" adds the word ""also"" which is not present in the source text."
889,"ישראל צריכה לשאול את עצמה, שוב, אם לא נכון לשנות מדיניות מול גזרת ג'נין •","Israel needs to ask itself, again, whether it is not right to change its policy towards the Jenin district.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Israel needs to ask itself, again, whether it is not right to change its policy towards the Jenin district"" does not fully capture the meaning of the source text, which suggests that Israel should consider changing its policy towards the Jenin district.
[Minor]: none"
895,"עדות לכך ניתנה במהלך מבצע המעצרים שבו נהרג שלשום לוחם הימ""מ, רס""ב נעם רז ז""ל.","The testimony to this was given during the arrest operation in which the Yamam fighter, Master Sergeant Noam Raz, of blessed memory, was killed yesterday.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the Yamam fighter, Master Sergeant Noam Raz, of blessed memory, was killed yesterday"" does not fully reflect the meaning of the source text, which states that Noam Raz was killed during the arrest operation, not yesterday.
[Minor]: no-error"
896,"לוחמים שהשתתפו בקרב בג'נין העידו כי הם אינם זוכרים היקף כזה של ירי ואלימות - עדות לא רק לכמות האדירה של אמל""ח שיש בשטח, אלא גם לנכונות להשתמש בו.","Fighters who participated in the battle in Jenin testified that they do not remember such a scale of fire and violence - evidence not only of the enormous amount of ammunition in the area, but also of the willingness to use it.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Fighters who participated in the battle in Jenin testified that they do not remember such a scale of fire and violence"" does not fully capture the meaning of the source text, which indicates that the fighters testified that they have not witnessed such a level of fire and violence before, implying that the level of violence was unprecedented.
[Minor]: [accuracy/addition] - The translation ""evidence not only of the enormous amount of ammunition in the area, but also of the willingness to use it"" adds the phrase ""in the area"" which is not present in the source text."
901,"פעילות מבצעית היא עניין מסוכן למי שמשתתף בה, ולמי שנוכח בזירה.","Operational activity is a dangerous matter for those who participate in it, and for those who are present at the scene.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""operational activity is a dangerous matter for those who participate in it, and for those who are present at the scene"" does not fully capture the meaning of the source text, which refers to the danger of participating in or being present at the scene of operational activities.
[Minor]: none"
906,"ממילא נראה ששום דבר לא ישכנע את המשוכנעים: העולם כבר הזדרז לגנות את ישראל מבלי שטרח לאזן זאת במילת אמפתיה לקורבנות הטרור הפלשתיני - העילה המקורית שבשמה צה""ל פועל ללא הרף בג'נין.","Here is the translation from Hebrew to English:

Inevitably, it seems that nothing will convince the convinced: the world has already rushed to condemn Israel without bothering to balance this with a word of empathy for the victims of Palestinian terror - the original pretext in whose name the IDF operates relentlessly in Jenin.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the world has already rushed to condemn Israel without bothering to balance this with a word of empathy for the victims of Palestinian terror"" does not fully capture the meaning of the source text, which states that ""the world has already rushed to condemn Israel without bothering to balance this with a word of empathy for the victims of Palestinian terror - the original pretext in whose name the IDF operates relentlessly in Jenin."" The translation omits the reference to the ""original pretext"" for the IDF's operations in Jenin.
[Minor]: accuracy/addition - The translation adds the phrase ""the victims of"" which is not present in the source text."
907,"כתמיד, טבעם של סיפורים כאלה לגווע.","As always, the nature of such stories is to fade away.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""the nature of such stories is to fade away"" does not fully capture the meaning of the source text ""כתמיד, טבעם של סיפורים כאלה לגווע"", which suggests that such stories naturally tend to disappear or be forgotten over time."
911,האחריות מחייבת: לפעול להרגעת המצב.,The responsibility requires: to act to calm the situation.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""to act to calm the situation"" does not fully capture the meaning of the source text ""לפעול להרגעת המצב"", which implies a more active responsibility to work towards calming the situation.
[Minor]: none"
