index,original,translated,terminology_annotation
60,"""While we approved the listing and trading of certain spot Bitcoin ETP shares today, we did not approve or endorse Bitcoin,"" SEC Chair Gary Gensler said in a statement. ""Investors should remain cautious about the myriad risks associated with Bitcoin and products whose value is tied to crypto.""","""بينما وافقنا اليوم على إدراج وتداول أسهم معينة لصناديق الاستثمار المتداولة الفورية للبيتكوين، لم نوافق أو نصادق على البيتكوين""، صرح رئيس هيئة الأوراق المالية والبورصات غاري غينسلر في بيان. ""يجب على المستثمرين أن يظلوا حذرين بشأن المخاطر العديدة المرتبطة بالبيتكوين والمنتجات التي ترتبط قيمتها بالعملات المشفرة.""","MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""صناديق الاستثمار المتداولة الفورية"" is too literal and verbose. A more concise and commonly used translation for ""spot Bitcoin ETP shares"" in this context would be preferable."
62,"""Importantly, today's Commission action is cabined to ETPs holding one non-security commodity, bitcoin. It should in no way signal the Commission's willingness to approve listing standards for crypto asset securities. Nor does the approval signal anything about the Commission's views as to the status of other crypto assets under the federal securities laws or about the current state of non-compliance of certain crypto asset market participants with the federal securities laws,"" Gensler said.","""والأهم من ذلك، فإن إجراء اللجنة اليوم يقتصر على صناديق المؤشرات المتداولة (ETPs) التي تحتفظ بسلعة غير أمنية واحدة، وهي البيتكوين. ولا ينبغي بأي حال من الأحوال أن يشير إلى استعداد اللجنة للموافقة على معايير الإدراج للأوراق المالية للأصول المشفرة. كما أن الموافقة لا تشير إلى أي شيء بشأن آراء اللجنة فيما يتعلق بوضع الأصول المشفرة الأخرى بموجب قوانين الأوراق المالية الفيدرالية أو حول الوضع الحالي لعدم امتثال بعض المشاركين في سوق الأصول المشفرة لقوانين الأوراق المالية الفيدرالية""، على حد قول جينسلر.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""صناديق المؤشرات المتداولة"" is a valid translation of ""ETPs"" but ""صناديق المؤشرات المتداولة (ETPs)"" is redundant.
```"
63,"The SEC rejected applications for similar funds for years. Last year, however, the U.S. Court of Appeals for the District of Columbia ruled against the SEC's refusal to approve an application from Grayscale to convert a derivative fund into one that would directly bitcoin, calling the SEC's position """,رفضت هيئة الأوراق المالية والبورصات طلبات صناديق مماثلة لسنوات. لكن في العام الماضي، قضت محكمة الاستئناف الأمريكية لمقاطعة كولومبيا ضد رفض هيئة الأوراق المالية والبورصات الموافقة على طلب من Grayscale لتحويل صندوق مشتقات إلى صندوق يستثمر مباشرة في البيتكوين، واصفة موقف هيئة الأوراق المالية والبورصات بـ,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""هيئة الأوراق المالية والبورصات"" is repeated unnecessarily. It is already established as the entity being referred to."
64,"""Based on these circumstances and those discussed more fully in the approval order, I feel the most sustainable path forward is to approve the listing and trading of these spot bitcoin ETP shares,"" Gensler explained.","بالنظر إلى هذه الظروف وتلك التي نوقشت بتوسع أكبر في أمر الموافقة، أشعر أن المسار الأكثر استدامة للمضي قدمًا هو الموافقة على إدراج وتداول أسهم صناديق المؤشرات المتداولة الفورية للبيتكوين هذه،"" أوضح جينسلر.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""صناديق المؤشرات المتداولة الفورية للبيتكوين"" should be ""صناديق المؤشرات المتداولة للبيتكوين الفورية"" to be grammatically correct and align with standard Arabic word order for descriptive adjectives.
```"
65,"The much-anticipated approval has been hailed as a watershed event for digital currencies that proponents say will broaden access to investing in bitcoin and possibly lead to broader acceptance of cryptocurrencies as legitimate financial assets. The price of bitcoin has exploded higher in recent months, rising from around $25,000 in September to more than $45,000, in part because many bitcoin investors believe the ETFs will create more demand for the asset.","يُعتبر هذا الاعتماد الذي طال انتظاره حدثًا فارقًا بالنسبة للعملات الرقمية، والذي يقول المؤيدون إنه سيوسع نطاق الوصول إلى الاستثمار في البيتكوين وربما يؤدي إلى قبول أوسع للعملات المشفرة كأصول مالية مشروعة. وقد انفجر سعر البيتكوين صعودًا في الأشهر الأخيرة، مرتفعًا من حوالي 25,000 دولار في سبتمبر إلى أكثر من 45,000 دولار، ويرجع ذلك جزئيًا إلى اعتقاد العديد من مستثمري البيتكوين بأن صناديق الاستثمار المتداولة (ETFs) ستخلق المزيد من الطلب على الأصل.","MQM annotations:
Terminology errors:
minor: WRONG TERM - ""صناديق الاستثمار المتداولة (ETFs)"" should be ""صناديق المؤشرات المتداولة (ETFs)"". The Arabic translation uses ""الاستثمار"" which translates to ""investment"" when it should use ""المؤشرات"" which translates to ""indexes""."
66,Critics blasted the SEC on Wednesday night.,انتقد النقاد هيئة الأوراق المالية والبورصات بشدة مساء الأربعاء.,"MQM annotations
Terminology errors:
minor: WRONG TERM - The definite article ""ال"" is missing from the start of the term ""هيئة الأوراق المالية والبورصات"", it should be ""الهيئة"".
```"
70,Authorities are urging the population to file reports in a bid to de-Russify the country,تحث السلطات السكان على تقديم بلاغات في محاولة لنزع الطابع الروسي عن البلاد.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""نزع الطابع الروسي"" (de-Russify) might benefit from further contextualization or a more nuanced translation depending on the specific implications intended. However, without more context, it's difficult to determine if it's definitively wrong, but a minor stylistic adjustment might be beneficial."
71,The number of complaints to authorities in Ukraine of a person speaking in Russian increased by 30% last year. Kiev actively encourages the population to report such cases in a bid to allegedly 'protect' the country from Russian influence.,"ارتفع عدد الشكاوى المقدمة إلى السلطات في أوكرانيا بشأن شخص يتحدث باللغة الروسية بنسبة 30% في العام الماضي. وتشجع كييف بنشاط السكان على الإبلاغ عن مثل هذه الحالات بزعم ""حماية"" البلاد من النفوذ الروسي.","```
MQM annotations:
```"
74,"In 2019, Ukraine adopted a law that makes using the Ukrainian language obligatory in all spheres of public life, including government, medicine, science, education, and the media. Failure to comply can result in fines. Since 2022, when the military conflict with Russia began, Ukraine has undertaken a campaign of total de-Russification, with MPs saying it is necessary in order to defend against Russian influence. Local authorities have introduced complete bans on Russian-language works of art, performances, books, films, songs, and its study in schools and universities, and recommended that schoolchildren communicate in Ukrainian even during breaks.",في عام 2019، اعتمدت أوكرانيا قانونًا يجعل استخدام اللغة الأوكرانية إلزاميًا في جميع مجالات الحياة العامة، بما في ذلك الحكومة والطب والعلوم والتعليم والإعلام. يمكن أن يؤدي عدم الامتثال إلى غرامات. منذ عام 2022، عندما بدأ الصراع العسكري مع روسيا، شرعت أوكرانيا في حملة شاملة للتخلص من الثقافة الروسية، حيث يقول أعضاء البرلمان إن ذلك ضروري للدفاع ضد النفوذ الروسي. فرضت السلطات المحلية حظرًا كاملاً على الأعمال الفنية والعروض والكتب والأفلام والأغاني باللغة الروسية، ودراستها في المدارس والجامعات، وأوصت بأن يتواصل أطفال المدارس باللغة الأوكرانية حتى خلال فترات الاستراحة.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""التخلص من الثقافة الروسية"" is a slightly awkward translation of ""de-Russification."" A more precise term might be ""إزالة الطابع الروسي"" or ""نزع الصفة الروسية."""
79,"As the latest tranche of NHS figures reveals more bad news, we should be outraged",مع كشف أحدث دفعة من أرقام هيئة الخدمات الصحية الوطنية عن المزيد من الأخبار السيئة، يجب أن نكون غاضبين.,"```
MQM annotations:
```"
81,"If anyone dares to say that Scotland's NHS is not in a state of crisis or that these are just the usual winter problems, we should be outraged. The danger is that politicians like the embattled Health Secretary, Michael Matheson, will succeed in their efforts to convince us that, while regrettable, this is somehow acceptable, that there is nothing more that ministers can do in the circumstances, that this is the new normal.",إذا تجرأ أحد على القول بأن هيئة الخدمات الصحية الوطنية في اسكتلندا ليست في حالة أزمة أو أن هذه مجرد مشاكل الشتاء المعتادة، فيجب أن نغضب. الخطر هو أن السياسيين مثل وزير الصحة المتعثر، مايكل ماثيسون، سينجحون في جهودهم لإقناعنا بأنه، على الرغم من الأسف، فإن هذا مقبول بطريقة ما، وأنه لا يوجد شيء آخر يمكن للوزراء فعله في هذه الظروف، وأن هذا هو الوضع الطبيعي الجديد.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The definite article ""ال"" is attached to ""الشتاء"" when it should be attached to ""مشاكل"" in the phrase ""مشاكل الشتاء"".
minor: WRONG TERM - ""هيئة الخدمات الصحية الوطنية"" should be corrected to adhere to the glossary specifications (if available) regarding consistency in naming conventions and style for the ""NHS"".
```"
82,"Amid calls for his resignation over the abject failure of the SNP's NHS recovery plan, Matheson spoke of how the ""heightened winter pressure"" was ""not unique to Scotland."" Instead of ""blame Westminster,"" the attempted defence this time was ""Westminster's just as bad,"" as if that provided any comfort to the legions of patients forced to wait for hours on end in pain and distress.","وسط دعوات لاستقالته على خلفية الفشل الذريع لخطة التعافي الخاصة بهيئة الخدمات الصحية الوطنية التابعة للحزب الوطني الاسكتلندي، تحدث ماثيسون عن أن ""ضغط الشتاء المتزايد"" ""ليس حكراً على اسكتلندا"". وبدلاً من ""إلقاء اللوم على وستمنستر""، كان الدفاع المحاولة هذه المرة هو ""وستمنستر سيئة بنفس القدر""، وكأن ذلك يمثل أي عزاء للجحافل من المرضى الذين أُجبروا على الانتظار لساعات طويلة في ألم وكرب.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM/Wrong Term - ""هيئة الخدمات الصحية الوطنية"" should be ""الخدمات الصحية الوطنية"" to match the glossary entry for NHS.
```"
83,"He admitted that the age-old problem of delayed discharge - in which patients well enough to leave hospital cannot do so, often because the necessary social care is not available - was a ""major factor,"" but claimed an action plan was being ""implemented at pace."" Given this has been a persistent issue for years, few will have high hopes the SNP has finally found a solution.","اعترف بأن مشكلة التأخير في الخروج من المستشفى - وهي مشكلة قديمة يعجز فيها المرضى الذين هم بصحة جيدة بما يكفي لمغادرة المستشفى عن القيام بذلك، غالبًا بسبب عدم توفر الرعاية الاجتماعية اللازمة - كانت ""عاملاً رئيسياً""، لكنه زعم أنه يتم ""تنفيذ خطة عمل بوتيرة سريعة"". وبالنظر إلى أن هذه المشكلة مستمرة منذ سنوات، فقلة هم من يعلقون آمالاً كبيرة على أن يكون الحزب الوطني الاسكتلندي قد وجد حلاً أخيراً.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The phrase ""خطة عمل"" is a valid translation of ""action plan,"" but the article should be added to specify which plan is being referred to (i.e., ""الخطة"").

```"
84,"Indeed, new Public Health Scotland figures show the situation is actually getting worse: 1,910 people were delayed in hospital in November, up from 1,730 in April. One reason why ambulances cannot drop off patients promptly is that A&E departments are full because wards are full.",في الواقع، تُظهر أرقام جديدة من الصحة العامة في اسكتلندا أن الوضع يزداد سوءًا: تأخر دخول 1910 شخصًا إلى المستشفى في نوفمبر، مقارنة بـ 1730 في أبريل. أحد أسباب عدم قدرة سيارات الإسعاف على إنزال المرضى على الفور هو أن أقسام الطوارئ ممتلئة بسبب امتلاء الأقسام الداخلية.,"```
MQM annotations
Terminology errors:
minor: WRONG TERM - ""الصحة العامة"" should be ""صحة عامة"" because it is not at the beginning of the sentence.
```"
87,Move will also help transform land at the derelict Gartshore Works site.,ستساعد هذه الخطوة أيضًا في تحويل الأرض في موقع Gartshore Works المهجور.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""Gartshore Works"" should be transliterated or written in Arabic script, but it's not and no suitable Arabic equivalent is used.
```"
88,A Scottish recycling business that has already processed more than a million tonnes of construction waste has opened a second plant following a multi-million pound investment.,افتتحت شركة إسكتلندية لإعادة التدوير، قامت بالفعل بمعالجة أكثر من مليون طن من مخلفات البناء، مصنعًا ثانيًا بعد استثمار بملايين الجنيهات.,"MQM annotations
Terminology errors:
minor: WRONG TERM - ""افتتحت شركة إسكتلندية لإعادة التدوير، قامت بالفعل بمعالجة أكثر من مليون طن من [مخلفات البناء]WRONG TERM، مصنعًا ثانيًا بعد استثمار بملايين الجنيهات."" The term ""مخلفات البناء"" (construction waste) is too literal. A more suitable term in Arabic would be ""نفايات البناء"". While the current term isn't critically wrong, ""نفايات"" is a more common and natural way to express ""waste"" in the context of construction."
89,"Brewster Brothers"" wash plants transform 100 per cent of the excavated soils and rubble they process from the construction industry into high-value aggregates for reuse. Over the past six years, the firm's site near Livingston, West Lothian has prevented almost 1.35 million tonnes of construction, demolition and excavation waste going to landfill. It has created more than one million tonnes of recycled aggregates to sell into the industry.","تقوم مصانع غسيل ""بروستر براذرز"" بتحويل 100 بالمئة من التربة والحطام المحفور الذي تعالجه من قطاع البناء إلى مواد ركام عالية القيمة لإعادة استخدامها. على مدى السنوات الست الماضية، منع موقع الشركة بالقرب من ليفينغستون، ويست لوثيان، ما يقرب من 1.35 مليون طن من نفايات البناء والهدم والحفر من الذهاب إلى مكب النفايات. وقد أنتجت أكثر من مليون طن من الركام المعاد تدويره لبيعها في السوق.","MQM annotations:
Terminology errors:
minor: WRONG TERM/Wrong Term - ""بروستر براذرز"" should be written the same way as in the source language.
minor: WRONG TERM/Wrong Term - ""ويست لوثيان"" should be written the same way as in the source language."
91,"Scott Brewster, managing director, who set up the business in 2017 alongside his father, Alex, said: ""It's increasingly clear that the construction sector in Scotland appreciates the need to reduce the amount of natural resources that the industry uses and the amount of carbon it emits while increasing use of recycled and secondary materials. The volume of construction, demolition and excavation waste that's been recycled over the last six years has grown enormously, and our investment into this second site demonstrates that there's room for a further expansion in this area.","قال سكوت بروستر، المدير العام الذي أسس الشركة في عام 2017 جنبًا إلى جنب مع والده، أليكس: ""من الواضح بشكل متزايد أن قطاع البناء في اسكتلندا يدرك الحاجة إلى تقليل كمية الموارد الطبيعية التي يستخدمها القطاع وكمية الكربون التي يطلقها، مع زيادة استخدام المواد المعاد تدويرها والثانوية. لقد نما حجم نفايات البناء والهدم والحفر التي أعيد تدويرها على مدى السنوات الست الماضية بشكل كبير، ويُظهر استثمارنا في هذا الموقع الثاني أن هناك مجالًا لمزيد من التوسع في هذا المجال.""","```
MQM annotations:
```"
93,"As part of the firm's redevelopment of the derelict Gartshore Works site it has recruited new members of staff supported by Scottish Enterprise's Green Jobs Fund. The firm will also recycle the old bing of colliery waste on the site, and the area will be turned into a country park for the local community.",كجزء من إعادة تطوير الشركة لموقع Gartshore Works المهجور، قامت بتوظيف أعضاء جدد مدعومين من صندوق الوظائف الخضراء التابع لمؤسسة Scottish Enterprise. ستقوم الشركة أيضًا بإعادة تدوير كومة نفايات المناجم القديمة الموجودة في الموقع، وسيتم تحويل المنطقة إلى منتزه ريفي للمجتمع المحلي.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""الوظائف الخضراء"" could be better translated as ""الوظائف الصديقة للبيئة"" or ""الوظائف المستدامة"" to better convey the meaning of ""Green Jobs"". While not incorrect, the current translation might not be the most natural choice.
```"
98,"With the Cost of Living Act legislation ending on 31 March 2024, a new consultation document seeks to extend controls on the level of rent increases that can be levied in the coming year. The consultation ends this Monday and proposes rents be set by the lowest of three comparators: open market rent; a landlord's proposed new rent; and a ""reasonable"" increase devised from a new taper system using comparison with a percentage of market rent.","مع انتهاء تشريع قانون تكلفة المعيشة في 31 مارس 2024، تسعى وثيقة استشارة جديدة لتمديد الضوابط على مستوى الزيادات في الإيجار التي يمكن فرضها في العام المقبل. تنتهي فترة الاستشارة يوم الاثنين المقبل وتقترح تحديد الإيجارات على أساس الأقل من بين ثلاثة معايير مقارنة: إيجار السوق المفتوحة؛ الإيجار الجديد المقترح من قبل المالك؛ وزيادة ""معقولة"" مستمدة من نظام تناقصي جديد باستخدام المقارنة مع نسبة من إيجار السوق.","MQM annotations:
Terminology errors:
minor: WRONG TERM - ""إيجار السوق المفتوحة"" should be ""إيجار السوق الحرة"" to accurately reflect the meaning of ""open market rent"" in Arabic.
```"
100,"This tapering proposal would set rent increases between 6 per cent and a maximum of 15 per cent which, ironically, would be higher than historic annual price rises. But, more importantly, this scheme would be unwieldy, overly complex and prohibitively expensive to monitor and implement. We already have a system involving the first-tier housing tribunal which rules on whether a rent increase is fair. This seems like adding further layers of bureaucracy with no gain for landlords or tenants.",إن هذا الاقتراح التدريجي سيحدد زيادات الإيجار بين 6 في المائة و 15 في المائة كحد أقصى، وهو ما سيكون، ويا للمفارقة، أعلى من الزيادات السنوية التاريخية في الأسعار. ولكن الأهم من ذلك، أن هذا المخطط سيكون غير عملي، ومعقدًا للغاية، وباهظ التكلفة من حيث المراقبة والتنفيذ. لدينا بالفعل نظام يتضمن محكمة الإسكان الابتدائية التي تحكم فيما إذا كانت زيادة الإيجار عادلة أم لا. يبدو هذا وكأنه إضافة المزيد من طبقات البيروقراطية دون أي فائدة للمالكين أو المستأجرين.,"MQM annotations:
Terminology errors:
minor: WRONG TERM/wrong term - ""محكمة الإسكان الابتدائية"" should be ""محكمة الإسكان من الدرجة الأولى"" to match the glossary definition of ""first-tier housing tribunal""."
101,"Unfortunately, this consultation paper seems like a further attempt to impose controls on the sector. A far simpler solution would be to let the market return to normal, not impose external controls on rent levels, and the result will be lower rent increases than we have seen in the last 18 months. To stabilise rental prices in the long term then the government must encourage greater investment and growth in the private rented sector (PRS) while simultaneously funding a substantial growth in the supply of social housing. The greater the investment in the PRS the more stability will be created in the housing market. Increasing volumes in both the PRS and social housing markets will stabilise rents over time as demand meets supply and equilibrium is achieved. Only by adopting these measures will we start to address the current housing crisis. Anything else is simply not going to work.",للأسف، تبدو ورقة التشاور هذه كمحاولة أخرى لفرض ضوابط على القطاع. الحل الأبسط بكثير هو السماح للسوق بالعودة إلى طبيعته، وعدم فرض ضوابط خارجية على مستويات الإيجار، وستكون النتيجة زيادات أقل في الإيجار مما شهدناه في الأشهر الـ 18 الماضية. لتحقيق الاستقرار في أسعار الإيجارات على المدى الطويل، يجب على الحكومة تشجيع المزيد من الاستثمار والنمو في قطاع الإيجار الخاص، مع تمويل نمو كبير في المعروض من الإسكان الاجتماعي في الوقت نفسه. كلما زاد الاستثمار في قطاع الإيجار الخاص، زاد الاستقرار في سوق الإسكان. زيادة الأحجام في كل من قطاع الإيجار الخاص والإسكان الاجتماعي ستؤدي إلى استقرار الإيجارات بمرور الوقت مع تلبية العرض للطلب وتحقيق التوازن. فقط من خلال تبني هذه الإجراءات سنبدأ في معالجة أزمة الإسكان الحالية. أي شيء آخر ببساطة لن ينجح.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The Arabic translation uses ""قطاع الإيجار الخاص"" which literally means ""private rent sector."" While understandable, the glossary specifies ""private rented sector"" which translates more accurately as ""قطاع التأجير الخاص."" The current translation isn't technically wrong, but it could be more precise.
minor: WRONG TERM - Similarly, ""الإسكان الاجتماعي"" is a correct translation of ""social housing,"" but the glossary might specify a slightly different phrasing or a more specific term if one exists in the relevant context. Without seeing the glossary, it's hard to be sure if it's the *most* precise option."
103,FTSE 250 firm famous for sausage rolls and steak bakes plans to rise branch network but not prices.,تخطط شركة FTSE 250 الشهيرة بفطائر السجق وشرائح اللحم لزيادة شبكة فروعها ولكن ليس الأسعار.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""FTSE 250"" should be transliterated or explained in Arabic, rather than directly using the English term.
```"
105,"Chief executive Roisin Currie told PA she has ""no plans currently"" to up prices at the till as it expects a more stable cost base over the year ahead. However, she added that it would be ""a long time before we see deflation"" that would allow the group to start reducing prices, with retailers among those facing higher wage bills due to increases in the national living wage - although she added that the trend of bigger pay packets is ""good news as it puts more money into consumers"" pockets.""","أخبرت الرئيسة التنفيذية، روزين كوري، وكالة الأنباء البريطانية (PA) أنه ""لا توجد لديها خطط حاليًا"" لرفع الأسعار في صناديق الدفع حيث تتوقع قاعدة تكلفة أكثر استقرارًا على مدار العام المقبل. ومع ذلك، أضافت أنه ""سيمر وقت طويل قبل أن نشهد انكماشًا"" يسمح للمجموعة ببدء خفض الأسعار، حيث يواجه تجار التجزئة من بين آخرين فواتير أجور أعلى بسبب الزيادات في الحد الأدنى الوطني للأجور - على الرغم من أنها أضافت أن اتجاه زيادة الرواتب هو ""خبر جيد لأنه يضع المزيد من الأموال في جيوب المستهلكين"".","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""صناديق الدفع"" (cash registers) is a possible translation of ""till"", but in the context of price increases, ""till"" refers to the point of sale or checkout counter. While not entirely wrong, it's less precise than other options (e.g., ""نقاط البيع"").
minor: WRONG TERM - The term ""الحد الأدنى الوطني للأجور"" (national minimum wage) is a possible translation of ""national living wage"".
```"
107,"The FTSE 250 firm is to open between 140 and 160 outlets on a net basis in 2024 as it looks to give customers more convenient access to its stores. It will keep looking at expanding across retail parks, travel sites, and roadside locations, plus industrial estates. Currie said: ""Where there's any location where you can't currently access a Greggs easily, we want to try and get into that location.""","تعتزم شركة FTSE 250 افتتاح ما بين 140 و 160 منفذًا على أساس صافي في عام 2024، وذلك سعيًا منها لتوفير وصول أكثر سهولة لزبائنها إلى متاجرها. وستواصل البحث عن التوسع في جميع أنحاء الحدائق التجارية، ومواقع السفر، والمواقع على جوانب الطرق، بالإضافة إلى المناطق الصناعية. وقال كوري: ""أينما كان هناك أي موقع لا يمكنك فيه حاليًا الوصول إلى Greggs بسهولة، فإننا نريد أن نحاول الوصول إلى ذلك الموقع.""","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""FTSE 250"" should be transliterated or explained in Arabic, not directly used. Using the English term might not be understandable for all Arabic readers.
```"
108,"It also plans to continue rolling out evening opening hours on a targeted basis, with extended hours currently available in around 1,200 of its shops. The firm in a trading update posted a 9.4 per cent rise in like-for-like sales across its own-managed shops in the fourth quarter, a slowdown on the 14.2 per cent growth seen in the previous three months, as Greggs said there was less contribution from price inflation. It saw full-year comparable growth of 13.7 per cent, with total full-year sales up by a fifth to £1.8 billion.",كما تخطط لمواصلة تطبيق ساعات العمل المسائية على أساس مُستهدف، مع توفر ساعات عمل مُمتدة حاليًا في حوالي 1200 من متاجرها. وقد نشرت الشركة في تحديث تجاري زيادة بنسبة 9.4% في المبيعات المماثلة عبر متاجرها المُدارة ذاتيًا في الربع الرابع، وهو تباطؤ عن النمو بنسبة 14.2% الذي شُوهد في الأشهر الثلاثة السابقة، حيث قالت Greggs إن هناك مساهمة أقل من تضخم الأسعار. وشهدت نموًا مُقارنًا للعام بأكمله بنسبة 13.7%، مع ارتفاع إجمالي مبيعات العام بأكمله بمقدار الخمس إلى 1.8 مليار جنيه إسترليني.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""متاجرها المُدارة ذاتيًا"" should be ""متاجرها التي تديرها بنفسها"" or ""متاجرها المملوكة لها وتديرها"". The current translation implies self-management by the stores themselves, which is not the intended meaning.
```"
110,"Matt Britzman, equity analyst at Hargreaves Lansdown, said Greggs ""can tick off 2023 as a year of real progress"" on the back of extended opening hours, more delivery options, improving supply-chain capacity, and ""a fresh new suite of tasty treats."" He added: ""Festive bakes and chocolate orange muffins lead the way over Christmas, but bears may point to sales growth slowing over the year, and the fourth quarter was the lowest of 2023. That's largely because Greggs was able to limit price hikes as inflation cooled. Longer-term, that's a net positive.","قال مات بريتزمان، محلل الأسهم في Hargreaves Lansdown، إن Greggs ""يمكنها أن تعتبر عام 2023 عامًا من التقدم الحقيقي"" بفضل ساعات العمل الممتدة، وخيارات التوصيل المتزايدة، وتحسين قدرة سلسلة التوريد، و""مجموعة جديدة من الحلوى اللذيذة"". وأضاف: ""تصدرت فطائر الأعياد وكعكات البرتقال بالشوكولاتة الطريق خلال عيد الميلاد، لكن قد يشير المتشائمون إلى تباطؤ نمو المبيعات على مدار العام، وكان الربع الرابع هو الأدنى في عام 2023. ويرجع ذلك إلى حد كبير إلى قدرة Greggs على الحد من ارتفاع الأسعار مع انخفاض التضخم. وعلى المدى الطويل، هذا أمر إيجابي خالص.""","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""المتشائمون"" (pessimists) is a possible translation of ""bears"" in the financial context, but it doesn't fully capture the established meaning of ""bears"" as investors who expect prices to fall. A more accurate term related to financial markets would be preferred.
```"
111,"""One of Greggs' key strengths is offering a lower-value treat and keeping that proposition intact is key, especially when consumer incomes are stretched. The most important thing is to see volumes trend higher, and that remains the case. The job's not done. Expect to see more progress over 2024 as investment continues into the digital offering, delivery partnerships and expanding the store estate.""",إحدى نقاط قوة Greggs الرئيسية هي تقديم وجبة لذيذة منخفضة القيمة، والحفاظ على هذا العرض سليمًا أمر أساسي، خاصة عندما تكون دخول المستهلكين محدودة. الأهم هو رؤية حجم المبيعات في اتجاه تصاعدي، وهذا لا يزال هو الحال. لم ينته العمل بعد. توقع رؤية المزيد من التقدم خلال عام 2024 مع استمرار الاستثمار في العروض الرقمية وشراكات التوصيل وتوسيع نطاق المتاجر.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""العروض الرقمية"" could be better translated as ""المنتجات الرقمية"" or ""الخدمات الرقمية"" to better fit the context of offerings."
114,"As has been pointed out for years by, among others, The Scotsman, the wrongful conviction of hundreds of Post Office branch managers in the Horizon scandal is one of the most serious miscarriages of justice in history. People were sent to prison, lost homes, marriages and reputations, and endured the mental torment of an honest person treated as a criminal.","كما أشارت صحيفة ""ذا سكوتسمان"" وغيرها لسنوات، فإن الإدانة الخاطئة لمئات من مديري فروع مكتب البريد في فضيحة ""هورايزون"" هي واحدة من أخطر الإجهاضات القضائية في التاريخ. أُرسل أناس إلى السجن، وفقدوا منازلهم وزيجاتهم وسمعتهم، وعانوا العذاب النفسي لشخص نزيه يُعامل كمجرم.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The article ""ذا"" is unnecessary before ""سكوتسمان"" as it's already a proper noun.
major: WRONG TERM - ""هورايزون"" should be transliterated more accurately to reflect the pronunciation in English. ""فضية هورايزون"" or ""فضيحة هورايزون"" would be better.
```"
115,"While the root cause of their problems was the flawed Horizon computer system, Post Office minister Kevin Hollinrake told MPs yesterday that the evidence showed ""not only incompetence but malevolence"" by the Post Office. He lamented that just 95 out of more than 900 convictions had been overturned. Now, a new law is to be introduced in England and Wales to exonerate the scandal's victims, with Downing Street saying it will work with the Scottish Government on similar steps.","بينما كان السبب الجذري لمشاكلهم هو نظام الكمبيوتر المعيب هورايزون، صرح وزير مكتب البريد كيفن هولينريك للنواب أمس بأن الأدلة أظهرت ""ليس فقط عدم كفاءة بل خبثًا"" من قبل مكتب البريد. وأعرب عن أسفه لأنه تم إلغاء 95 إدانة فقط من أصل أكثر من 900 إدانة. الآن، سيتم تقديم قانون جديد في إنجلترا وويلز لتبرئة ضحايا الفضيحة، مع قول داونينج ستريت إنها ستعمل مع الحكومة الاسكتلندية لاتخاذ خطوات مماثلة.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""مكتب البريد"" should be ""هيئة البريد"" or ""مؤسسة البريد"" to more accurately reflect the nature of the Post Office as an organization, not just a physical office space.
minor: WRONG TERM - ""داونينج ستريت"" is a location, but in this context it refers to the British Government or the Prime Minister's Office. While technically correct, a more nuanced translation could be considered depending on the specific intent.
```"
120,Bring back oversight for WA's jails. Lives depend on it,أعيدوا الرقابة على سجون ولاية واشنطن. الأرواح تعتمد على ذلك.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""ولاية واشنطن"" (Washington State) should be more accurately translated as ""ولاية واشنطن"" (State of Washington), although the current translation is understandable.
```"
