index,original,zero_shot_translation,reference_translation
55,"However, he said the most ""responsible way"" to cut spending would be to pass all 12 bills. With many Republicans reticent to see a shutdown and a 1 percent cut to defense spending, the urgency to pass the bills could see enough Republicans ally with Democrats to extend the deadline on the four spending bills and reach an agreement to fund the government, even if doing so puts Johnson in hot water with some of those on the hard right.","ومع ذلك، قال إن ""الطريقة الأكثر مسؤولية"" لخفض الإنفاق هي تمرير جميع مشاريع القوانين الـ 12. ومع تردد العديد من الجمهوريين في رؤية إغلاق حكومي وخفض بنسبة 1 في المائة في الإنفاق الدفاعي، فإن الحاجة الملحة لتمرير مشاريع القوانين قد تشهد تحالف عدد كاف من الجمهوريين مع الديمقراطيين لتمديد الموعد النهائي بشأن مشاريع قوانين الإنفاق الأربعة والتوصل إلى اتفاق لتمويل الحكومة، حتى لو وضع ذلك جونسون في موقف حرج مع بعض المتشددين اليمينيين.","لكن برضه أضاف: ""إن الطريقة الصح"" لتقليل الإنفاق الحكومي هي تمرير الـ ١٢ قانون الخاصين بالاعتمادات المالية. وعلشان كده، معظم الجمهوريين عندهم تحفظات بخصوص فكرة التوقف الحكومي وتقليص الإنفاق العسكري بنسبة ١٪. ومن الواضح إن الجمهوريين ممكن يضطروا يتحالفوا مع الديمقراطيين علشان يتم تمرير الاعتمادات المالية في الوقت ده. ده ممكن يتسبب في صدام بين جونسون والجناح اليمين في الحزب، بس مافيش حل غير كده."
56,"""That [1 percent cut] is supposed to be motivation and leverage to get 12 separate bills done,"" Massie told Newsweek. ""So, I think we could do a one-year CR, we can argue, and then we hit that tiny little bump in the road, then hopefully everybody's motivated to come to their senses. That's the way I would do it.""","""قال ماسي لنيوزويك: ""من المفترض أن يكون هذا [الخفض بنسبة 1 في المائة] حافزًا وضغطًا لإنجاز 12 مشروع قانون منفصل"". ""لذا، أعتقد أننا يمكن أن نفعل قرارًا مستمرًا لمدة عام واحد، يمكننا أن نجادل، ثم نصطدم بتلك العقبة الصغيرة في الطريق، ثم نأمل أن يكون الجميع متحفزًا للعودة إلى رشدهم. هذه هي الطريقة التي سأفعل بها ذلك.""","ماسي قال لجريدة نيوزويك إن تقليص 1٪ المفروض يكون وسيلة ضغط عشان يمرروا الاعتمادات الـ12 بشكل منفصل. وأضاف: ""ممكن نستخدم القرار المستمر لمدة سنة، مثلاً، عشان نحرك الأمور شوية. وبعدها نرجع للواقع ونقدر نحل المشكلة دي."""
57,Regulators Approve New Bitcoin ETFs in Watershed Moment for Crypto,المُنظّمون يُوافقون على صناديق Bitcoin المتداولة الجديدة في لحظةٍ فارقةٍ لعالم العملات المُشفرة.,الجهات التنظيمية وافقت على إنشاء صناديق مؤشرات متداولة جديدة للبيتكوين في لحظة تاريخية مهمة في عالم العملات المشفرة.
58,"The Securities and Exchange Commission begrudgingly approved exchange-traded funds that directly hold bitcoin Wednesday, a move long-awaited by fans of digital currencies and criticized by financial watchdogs skeptical of the crypto industry.",وافقت لجنة الأوراق المالية والبورصات على مضض، يوم الأربعاء، على صناديق الاستثمار المتداولة التي تحتفظ مباشرة بعملة البيتكوين، وهي خطوة طال انتظارها من قبل محبي العملات الرقمية وانتقدها المراقبون الماليون المتشككون في صناعة العملات المشفرة.,يوم الأربع، هيئة الأوراق المالية والبورصات الأمريكية وافقت - رغم إنها كانت مترددة - على إنشاء صناديق مؤشرات متداولة بتحتفظ بالبيتكوين بشكل مباشر. القرار ده كان مستنيينه من زمان الناس اللي مؤمنين بالعملات الرقمية، رغم إنه اتعرّض لانتقادات من الجهات الرقابية المالية اللي متشككة في العملات دي.
59,"The commission authorized 10 exchange-traded funds, or ETFs, that invest in bitcoin, including funds proposed by giants such as Blackrock and Fidelity as well as by smaller financial companies.",وافقت اللجنة على 10 صناديق متداولة في البورصة، أو صناديق الاستثمار المتداولة، تستثمر في البيتكوين، بما في ذلك الصناديق المقترحة من قبل عمالقة مثل بلاك روك وفيديليتي وكذلك من قبل شركات مالية أصغر.,الهيئة اعتمدت ١٠ صناديق مؤشرات متداولة بتستثمر في البيتكوين، منها صناديق لشركات كبيرة زي BlackRock وFidelity، وكمان شركات أصغر في المجال ده.
60,"""While we approved the listing and trading of certain spot Bitcoin ETP shares today, we did not approve or endorse Bitcoin,"" SEC Chair Gary Gensler said in a statement. ""Investors should remain cautious about the myriad risks associated with Bitcoin and products whose value is tied to crypto.""","""بينما وافقنا اليوم على إدراج وتداول أسهم معينة لصناديق الاستثمار المتداولة الفورية للبيتكوين، لم نوافق أو نصادق على البيتكوين""، صرح رئيس هيئة الأوراق المالية والبورصات غاري غينسلر في بيان. ""يجب على المستثمرين أن يظلوا حذرين بشأن المخاطر العديدة المرتبطة بالبيتكوين والمنتجات التي ترتبط قيمتها بالعملات المشفرة.""","رئيس الهيئة، غاري جينسلر، قال في بيانه: ""رغم إننا وافقنا على إدراج وتداول بعض أسهم المنتجات المرتبطة بالبيتكوين، ده مايعنيش إننا بنوافق على البيتكوين نفسه أو بنقر بيه. المستثمرين لازم يكونوا حذرين من المخاطر الكبيرة اللي مرتبطة بالبيتكوين والمنتجات اللي بتعتمد على العملات المشفرة""."
62,"""Importantly, today's Commission action is cabined to ETPs holding one non-security commodity, bitcoin. It should in no way signal the Commission's willingness to approve listing standards for crypto asset securities. Nor does the approval signal anything about the Commission's views as to the status of other crypto assets under the federal securities laws or about the current state of non-compliance of certain crypto asset market participants with the federal securities laws,"" Gensler said.","""والأهم من ذلك، فإن إجراء اللجنة اليوم يقتصر على صناديق المؤشرات المتداولة (ETPs) التي تحتفظ بسلعة غير أمنية واحدة، وهي البيتكوين. ولا ينبغي بأي حال من الأحوال أن يشير إلى استعداد اللجنة للموافقة على معايير الإدراج للأوراق المالية للأصول المشفرة. كما أن الموافقة لا تشير إلى أي شيء بشأن آراء اللجنة فيما يتعلق بوضع الأصول المشفرة الأخرى بموجب قوانين الأوراق المالية الفيدرالية أو حول الوضع الحالي لعدم امتثال بعض المشاركين في سوق الأصول المشفرة لقوانين الأوراق المالية الفيدرالية""، على حد قول جينسلر.",تابع جينسلر وقال: المهم إننا نفهم إن الخطوة اللي خدتُها الهيئة النهارده بس مقتصرة على المنتجات اللي بتتداول في البورصة، واللي بتضم سلعة واحدة مش أوراق مالية، وهي عملة البيتكوين. والخطوة دي بأي شكل من الأشكال ما بتعنيش إن الهيئة ناوية توافق على معايير إدراج الأوراق المالية للأصول المشفرة، والموافقة دي ما بتقولش أي حاجة عن رأي الهيئة في وضع الأصول المشفرة التانية بالنسبة لقوانين الأوراق المالية الفيدرالية، أو عن الوضع الحالي لعدم التزام بعض الناس اللي شغالين في سوق الأصول المشفرة بالقوانين دي.
63,"The SEC rejected applications for similar funds for years. Last year, however, the U.S. Court of Appeals for the District of Columbia ruled against the SEC's refusal to approve an application from Grayscale to convert a derivative fund into one that would directly bitcoin, calling the SEC's position """,رفضت هيئة الأوراق المالية والبورصات طلبات صناديق مماثلة لسنوات. لكن في العام الماضي، قضت محكمة الاستئناف الأمريكية لمقاطعة كولومبيا ضد رفض هيئة الأوراق المالية والبورصات الموافقة على طلب من Grayscale لتحويل صندوق مشتقات إلى صندوق يستثمر مباشرة في البيتكوين، واصفة موقف هيئة الأوراق المالية والبورصات بـ,"الهيئة الأمريكية للأوراق المالية والبورصات كانت بترفض طلبات تعمل صناديق زي دي بقالها سنين. بس السنة اللي فاتت، محكمة الاستئناف الأمريكية في منطقة كولومبيا حكمت ضد رفض الهيئة إنها توافق على طلب من شركة Grayscale عشان يحولوا صندوق مشتقات مالية لصندوق بيتعامل مباشرة بعملة البيتكوين، وقالت إن موقف الهيئة كان """
64,"""Based on these circumstances and those discussed more fully in the approval order, I feel the most sustainable path forward is to approve the listing and trading of these spot bitcoin ETP shares,"" Gensler explained.","بالنظر إلى هذه الظروف وتلك التي نوقشت بتوسع أكبر في أمر الموافقة، أشعر أن المسار الأكثر استدامة للمضي قدمًا هو الموافقة على إدراج وتداول أسهم صناديق المؤشرات المتداولة الفورية للبيتكوين هذه،"" أوضح جينسلر.",جينسلر وضّح إنه 'بناءً على الظروف دي وكل الحيثيات اللي اتناقشت بشكل كامل في قرار الموافقة، شايف إن الطريق الأنسب عشان نكمل هو الموافقة على إدراج وتداول أسهم المنتجات الفورية المتداولة في البورصة اللي مرتبطة بالبيتكوين'.
65,"The much-anticipated approval has been hailed as a watershed event for digital currencies that proponents say will broaden access to investing in bitcoin and possibly lead to broader acceptance of cryptocurrencies as legitimate financial assets. The price of bitcoin has exploded higher in recent months, rising from around $25,000 in September to more than $45,000, in part because many bitcoin investors believe the ETFs will create more demand for the asset.","يُعتبر هذا الاعتماد الذي طال انتظاره حدثًا فارقًا بالنسبة للعملات الرقمية، والذي يقول المؤيدون إنه سيوسع نطاق الوصول إلى الاستثمار في البيتكوين وربما يؤدي إلى قبول أوسع للعملات المشفرة كأصول مالية مشروعة. وقد انفجر سعر البيتكوين صعودًا في الأشهر الأخيرة، مرتفعًا من حوالي 25,000 دولار في سبتمبر إلى أكثر من 45,000 دولار، ويرجع ذلك جزئيًا إلى اعتقاد العديد من مستثمري البيتكوين بأن صناديق الاستثمار المتداولة (ETFs) ستخلق المزيد من الطلب على الأصل.",اترحّب بالموافقة اللي بقالها كتير مستنيينها على إنها لحظة مهمة جدًا للعملات الرقمية، اللي اللي بيشجعوها بيقولوا إنها هتزود عدد الناس اللي يقدروا يستثمروا في عملة البيتكوين، وممكن كمان تخلي العملات الرقمية أكتر قبول كأصول مالية معتمدة. سعر عملة البيتكوين طلع بشكل كبير في الشهور اللي فاتت، وبدل ما كان حوالي 25 ألف دولار في سبتمبر، وصل دلوقتي لأكتر من 45 ألف دولار، وده جزئيًا علشان كتير من المستثمرين في البيتكوين شايفين إن صناديق المؤشرات المتداولة هتفتح باب لزيادة الطلب على الأصول دي.
66,Critics blasted the SEC on Wednesday night.,انتقد النقاد هيئة الأوراق المالية والبورصات بشدة مساء الأربعاء.,لكن بعض النقاد انتقدوا القرار بشدة ليلة الأربع.
70,Authorities are urging the population to file reports in a bid to de-Russify the country,تحث السلطات السكان على تقديم بلاغات في محاولة لنزع الطابع الروسي عن البلاد.,السلطات بتشجع الناس يقدموا بلاغات عشان يقضوا على الطابع الروسي من البلد
71,The number of complaints to authorities in Ukraine of a person speaking in Russian increased by 30% last year. Kiev actively encourages the population to report such cases in a bid to allegedly 'protect' the country from Russian influence.,"ارتفع عدد الشكاوى المقدمة إلى السلطات في أوكرانيا بشأن شخص يتحدث باللغة الروسية بنسبة 30% في العام الماضي. وتشجع كييف بنشاط السكان على الإبلاغ عن مثل هذه الحالات بزعم ""حماية"" البلاد من النفوذ الروسي.",عدد الشكاوى اللي اتقدمت للسلطات في أوكرانيا زاد 30% السنة اللي فاتت ضد الناس اللي بيتكلموا بالروسي. وكييف بتشجع الناس بقوة إنهم يبلغوا عن الحالات دي بحجة حماية البلد من النفوذ الروسي.
74,"In 2019, Ukraine adopted a law that makes using the Ukrainian language obligatory in all spheres of public life, including government, medicine, science, education, and the media. Failure to comply can result in fines. Since 2022, when the military conflict with Russia began, Ukraine has undertaken a campaign of total de-Russification, with MPs saying it is necessary in order to defend against Russian influence. Local authorities have introduced complete bans on Russian-language works of art, performances, books, films, songs, and its study in schools and universities, and recommended that schoolchildren communicate in Ukrainian even during breaks.",في عام 2019، اعتمدت أوكرانيا قانونًا يجعل استخدام اللغة الأوكرانية إلزاميًا في جميع مجالات الحياة العامة، بما في ذلك الحكومة والطب والعلوم والتعليم والإعلام. يمكن أن يؤدي عدم الامتثال إلى غرامات. منذ عام 2022، عندما بدأ الصراع العسكري مع روسيا، شرعت أوكرانيا في حملة شاملة للتخلص من الثقافة الروسية، حيث يقول أعضاء البرلمان إن ذلك ضروري للدفاع ضد النفوذ الروسي. فرضت السلطات المحلية حظرًا كاملاً على الأعمال الفنية والعروض والكتب والأفلام والأغاني باللغة الروسية، ودراستها في المدارس والجامعات، وأوصت بأن يتواصل أطفال المدارس باللغة الأوكرانية حتى خلال فترات الاستراحة.,سنة 2019، أوكرانيا أصدرت قانون بيجبر الناس على استخدام اللغة الأوكرانية في كل جوانب الحياة العامة، زي الحكومة والطب والتعليم والإعلام. ولو حد ملتزمش، ممكن يتفرض عليه غرامات. ومن 2022، لما بدأ الصراع العسكري مع روسيا، أوكرانيا بدأت حملة عشان تشيل أي طابع روسي خالص. أعضاء البرلمان قالوا إن الحملة دي ضرورية للدفاع عن البلد من النفوذ الروسي. والسلطات المحلية منعت تمامًا الأعمال الفنية والأفلام والأغاني والكتب بالروسي، وكمان دراسة اللغة الروسية في المدارس والجامعات. وكمان طلبوا من الطلبة يتكلموا أوكراني حتى وقت الراحة.
79,"As the latest tranche of NHS figures reveals more bad news, we should be outraged",مع كشف أحدث دفعة من أرقام هيئة الخدمات الصحية الوطنية عن المزيد من الأخبار السيئة، يجب أن نكون غاضبين.,لازم نحس بالغضب بعد ما الأرقام الجديدة بتاعت هيئة الخدمات الصحية الوطنية كشفت عن أخبار أسوأ من اللي فاتت.
81,"If anyone dares to say that Scotland's NHS is not in a state of crisis or that these are just the usual winter problems, we should be outraged. The danger is that politicians like the embattled Health Secretary, Michael Matheson, will succeed in their efforts to convince us that, while regrettable, this is somehow acceptable, that there is nothing more that ministers can do in the circumstances, that this is the new normal.",إذا تجرأ أحد على القول بأن هيئة الخدمات الصحية الوطنية في اسكتلندا ليست في حالة أزمة أو أن هذه مجرد مشاكل الشتاء المعتادة، فيجب أن نغضب. الخطر هو أن السياسيين مثل وزير الصحة المتعثر، مايكل ماثيسون، سينجحون في جهودهم لإقناعنا بأنه، على الرغم من الأسف، فإن هذا مقبول بطريقة ما، وأنه لا يوجد شيء آخر يمكن للوزراء فعله في هذه الظروف، وأن هذا هو الوضع الطبيعي الجديد.,لو حد اتجرّأ وقال إن هيئة الصحة الوطنية في إسكتلندا مش في أزمة، أو اللي بيحصل ده مجرد مشاكل الشتاء العادية، يبقى لازم نزعل بجد. المشكلة هنا إن السياسيين، زي وزير الصحة مايكل ماثيسون اللي مضغوط بالمشاكل، ممكن ينجحوا في إقناعنا إن ده طبيعي، حتى لو كان محزن، وإن مفيش حاجة يقدروا يعملوها في الظروف دي، وإن ده بقى الوضع الطبيعي الجديد.
82,"Amid calls for his resignation over the abject failure of the SNP's NHS recovery plan, Matheson spoke of how the ""heightened winter pressure"" was ""not unique to Scotland."" Instead of ""blame Westminster,"" the attempted defence this time was ""Westminster's just as bad,"" as if that provided any comfort to the legions of patients forced to wait for hours on end in pain and distress.","وسط دعوات لاستقالته على خلفية الفشل الذريع لخطة التعافي الخاصة بهيئة الخدمات الصحية الوطنية التابعة للحزب الوطني الاسكتلندي، تحدث ماثيسون عن أن ""ضغط الشتاء المتزايد"" ""ليس حكراً على اسكتلندا"". وبدلاً من ""إلقاء اللوم على وستمنستر""، كان الدفاع المحاولة هذه المرة هو ""وستمنستر سيئة بنفس القدر""، وكأن ذلك يمثل أي عزاء للجحافل من المرضى الذين أُجبروا على الانتظار لساعات طويلة في ألم وكرب.","مع كل المطالبات اللي بتطلب استقالته بسبب فشل خطة الحزب الوطني الإسكتلندي لإصلاح هيئة الصحة، ماثيسون قال إن ""ضغوط الشتاء المتزايدة دي مش موجودة بس في إسكتلندا"". بدل ما يلوم مدينة ويستمنستر، حاول يدافع المرة دي وقال ""إن ويستمنستر مش أقل سوء""، وكأن الكلام ده هيريّح المرضى اللي بيستنّوا بالساعات وهما في وجع وتعب."
83,"He admitted that the age-old problem of delayed discharge - in which patients well enough to leave hospital cannot do so, often because the necessary social care is not available - was a ""major factor,"" but claimed an action plan was being ""implemented at pace."" Given this has been a persistent issue for years, few will have high hopes the SNP has finally found a solution.","اعترف بأن مشكلة التأخير في الخروج من المستشفى - وهي مشكلة قديمة يعجز فيها المرضى الذين هم بصحة جيدة بما يكفي لمغادرة المستشفى عن القيام بذلك، غالبًا بسبب عدم توفر الرعاية الاجتماعية اللازمة - كانت ""عاملاً رئيسياً""، لكنه زعم أنه يتم ""تنفيذ خطة عمل بوتيرة سريعة"". وبالنظر إلى أن هذه المشكلة مستمرة منذ سنوات، فقلة هم من يعلقون آمالاً كبيرة على أن يكون الحزب الوطني الاسكتلندي قد وجد حلاً أخيراً.","هو اعترف إن المشكلة القديمة بتاعت تأخير خروج المرضى من المستشفى - لأن المرضى اللي صحتهم كويسة مش بيقدروا يمشوا من المستشفى، غالبًا عشان مفيش رعاية اجتماعية متوفرة - كانت ""عامل أساسي"" في الموضوع، وقال إن فيه خطة شغالين عليها ""بسرعة"". وبما إن المشكلة دي بقالها سنين، فالناس مش متفائلة إن الحزب الوطني الإسكتلندي أخيرًا لقى حل ليها."
84,"Indeed, new Public Health Scotland figures show the situation is actually getting worse: 1,910 people were delayed in hospital in November, up from 1,730 in April. One reason why ambulances cannot drop off patients promptly is that A&E departments are full because wards are full.",في الواقع، تُظهر أرقام جديدة من الصحة العامة في اسكتلندا أن الوضع يزداد سوءًا: تأخر دخول 1910 شخصًا إلى المستشفى في نوفمبر، مقارنة بـ 1730 في أبريل. أحد أسباب عدم قدرة سيارات الإسعاف على إنزال المرضى على الفور هو أن أقسام الطوارئ ممتلئة بسبب امتلاء الأقسام الداخلية.,الأرقام الجديدة اللي طلّعتها هيئة الصحة العامة الإسكتلندية بتقول إن الوضع بيزيد سوء: فيه 1910 شخص اتأخروا في المستشفيات في نوفمبر، مقارنة بـ 1730 شخص في إبريل. وإن أقسام الحوادث والطوارئ مليانة بسبب زحمة المستشفيات هو واحد من الأسباب اللي بتخلي الإسعاف مش قادر ينقل المرضى بسرعة.
87,Move will also help transform land at the derelict Gartshore Works site.,ستساعد هذه الخطوة أيضًا في تحويل الأرض في موقع Gartshore Works المهجور.,الخطوة دي هتساعد كمان في تحويل الأرض في موقع Gartshore Works المهجور.
88,A Scottish recycling business that has already processed more than a million tonnes of construction waste has opened a second plant following a multi-million pound investment.,افتتحت شركة إسكتلندية لإعادة التدوير، قامت بالفعل بمعالجة أكثر من مليون طن من مخلفات البناء، مصنعًا ثانيًا بعد استثمار بملايين الجنيهات.,شركة إعادة تدوير اسكتلندية، اللي عالجت أكتر من مليون طن من مخلفات البناء، افتتحت مصنع تاني بعد استثمارات بملايين الجنيهات الإسترلينية.
89,"Brewster Brothers"" wash plants transform 100 per cent of the excavated soils and rubble they process from the construction industry into high-value aggregates for reuse. Over the past six years, the firm's site near Livingston, West Lothian has prevented almost 1.35 million tonnes of construction, demolition and excavation waste going to landfill. It has created more than one million tonnes of recycled aggregates to sell into the industry.","تقوم مصانع غسيل ""بروستر براذرز"" بتحويل 100 بالمئة من التربة والحطام المحفور الذي تعالجه من قطاع البناء إلى مواد ركام عالية القيمة لإعادة استخدامها. على مدى السنوات الست الماضية، منع موقع الشركة بالقرب من ليفينغستون، ويست لوثيان، ما يقرب من 1.35 مليون طن من نفايات البناء والهدم والحفر من الذهاب إلى مكب النفايات. وقد أنتجت أكثر من مليون طن من الركام المعاد تدويره لبيعها في السوق.",مصانع استخلاص المواد الخام من المخلفات بتاعة شركة Brewster Brothers بتحوّل 100% من التربة المحفورة والأنقاض اللي بيعالجوها من مواد بناء لركام عالي القيمة ممكن يتعاد استخدامه. خلال الست سنين اللي فاتوا، موقع الشركة اللي قريب من ليفنجستون، غرب لوثيان، منع كب حوالي 1.35 مليون طن من مخلفات البناء والحفر والهدم في مكبات الزبالة، وكمان أنتجوا أكتر من مليون طن من الركام المعاد تدويره عشان يتباع.
91,"Scott Brewster, managing director, who set up the business in 2017 alongside his father, Alex, said: ""It's increasingly clear that the construction sector in Scotland appreciates the need to reduce the amount of natural resources that the industry uses and the amount of carbon it emits while increasing use of recycled and secondary materials. The volume of construction, demolition and excavation waste that's been recycled over the last six years has grown enormously, and our investment into this second site demonstrates that there's room for a further expansion in this area.","قال سكوت بروستر، المدير العام الذي أسس الشركة في عام 2017 جنبًا إلى جنب مع والده، أليكس: ""من الواضح بشكل متزايد أن قطاع البناء في اسكتلندا يدرك الحاجة إلى تقليل كمية الموارد الطبيعية التي يستخدمها القطاع وكمية الكربون التي يطلقها، مع زيادة استخدام المواد المعاد تدويرها والثانوية. لقد نما حجم نفايات البناء والهدم والحفر التي أعيد تدويرها على مدى السنوات الست الماضية بشكل كبير، ويُظهر استثمارنا في هذا الموقع الثاني أن هناك مجالًا لمزيد من التوسع في هذا المجال.""","سكوت برويستر، المدير الإداري اللي أسس الشركة سنة 2017 مع والده أليكس، قال: ""واضح إن قطاع البناء في اسكتلندا مقدر ضرورة تقليل استخدام الموارد الطبيعية وكمان تقليل الكربون اللي بيطلع، مع زيادة استخدام المواد المعاد تدويرها والمواد الثانوية. كمية مخلفات البناء والهدم والحفر اللي تم إعادة تدويرها زادت بشكل كبير في الست سنين اللي فاتوا، واستثماراتنا في الموقع التاني بتثبت إن فيه فرصة لزيادة التوسع في المجال ده."""
93,"As part of the firm's redevelopment of the derelict Gartshore Works site it has recruited new members of staff supported by Scottish Enterprise's Green Jobs Fund. The firm will also recycle the old bing of colliery waste on the site, and the area will be turned into a country park for the local community.",كجزء من إعادة تطوير الشركة لموقع Gartshore Works المهجور، قامت بتوظيف أعضاء جدد مدعومين من صندوق الوظائف الخضراء التابع لمؤسسة Scottish Enterprise. ستقوم الشركة أيضًا بإعادة تدوير كومة نفايات المناجم القديمة الموجودة في الموقع، وسيتم تحويل المنطقة إلى منتزه ريفي للمجتمع المحلي.,"وضمن إعادة تطوير الشركة لموقع ""Gartshore Works""، عينوا موظفين جدد مدعومين من صندوق ""Green Jobs Fund"" التابع لـ ""Scottish Enterprise"". الشركة هتعيد تدوير مخلفات المنجم القديم في الموقع وتحول المنطقة لحديقة ريفية للمجتمع المحلي."
98,"With the Cost of Living Act legislation ending on 31 March 2024, a new consultation document seeks to extend controls on the level of rent increases that can be levied in the coming year. The consultation ends this Monday and proposes rents be set by the lowest of three comparators: open market rent; a landlord's proposed new rent; and a ""reasonable"" increase devised from a new taper system using comparison with a percentage of market rent.","مع انتهاء تشريع قانون تكلفة المعيشة في 31 مارس 2024، تسعى وثيقة استشارة جديدة لتمديد الضوابط على مستوى الزيادات في الإيجار التي يمكن فرضها في العام المقبل. تنتهي فترة الاستشارة يوم الاثنين المقبل وتقترح تحديد الإيجارات على أساس الأقل من بين ثلاثة معايير مقارنة: إيجار السوق المفتوحة؛ الإيجار الجديد المقترح من قبل المالك؛ وزيادة ""معقولة"" مستمدة من نظام تناقصي جديد باستخدام المقارنة مع نسبة من إيجار السوق.","مع انتهاء قوانين تكلفة المعيشة يوم 31 مارس 2024، فيه وثيقة استشارية جديدة بتقترح تفرض ضوابط أكتر على زيادة الإيجارات السنة الجاية. الوثيقة، اللي هتنتهي الاثنين اللي جاي، بتقترح إن الإيجارات تتحدد بأقل حاجة بين 3 عوامل: إيجار السوق المفتوح، الإيجار الجديد اللي المالك بيقترحه، أو زيادة ""معقولة"" بتعتمد على نظام تقليص جديد مقارنة بإيجارات السوق."
100,"This tapering proposal would set rent increases between 6 per cent and a maximum of 15 per cent which, ironically, would be higher than historic annual price rises. But, more importantly, this scheme would be unwieldy, overly complex and prohibitively expensive to monitor and implement. We already have a system involving the first-tier housing tribunal which rules on whether a rent increase is fair. This seems like adding further layers of bureaucracy with no gain for landlords or tenants.",إن هذا الاقتراح التدريجي سيحدد زيادات الإيجار بين 6 في المائة و 15 في المائة كحد أقصى، وهو ما سيكون، ويا للمفارقة، أعلى من الزيادات السنوية التاريخية في الأسعار. ولكن الأهم من ذلك، أن هذا المخطط سيكون غير عملي، ومعقدًا للغاية، وباهظ التكلفة من حيث المراقبة والتنفيذ. لدينا بالفعل نظام يتضمن محكمة الإسكان الابتدائية التي تحكم فيما إذا كانت زيادة الإيجار عادلة أم لا. يبدو هذا وكأنه إضافة المزيد من طبقات البيروقراطية دون أي فائدة للمالكين أو المستأجرين.,الاقتراح بتقليل الإيجارات هيخلي الحد الأدني للزيادة في الإيجار 6% والحد الأقصى 15%، واللي غريب إن ده هيبقى أعلى من الزيادة السنوية المعتادة. لكن الأهم من كده، إن النظام ده هيبقى صعب ومعقد جدًا وكمان تكلفته عالية عشان يتنفذ ويتراقب. إحنا عندنا بالفعل نظام فيه المجلس الأعلى للإسكان اللي بيحدد إذا كانت زيادة الإيجار عادلة ولا لأ. ده كأننا بنضيف مستوى بيروقراطية تاني مش هيفيد المستأجرين ولا المؤجرين.
101,"Unfortunately, this consultation paper seems like a further attempt to impose controls on the sector. A far simpler solution would be to let the market return to normal, not impose external controls on rent levels, and the result will be lower rent increases than we have seen in the last 18 months. To stabilise rental prices in the long term then the government must encourage greater investment and growth in the private rented sector (PRS) while simultaneously funding a substantial growth in the supply of social housing. The greater the investment in the PRS the more stability will be created in the housing market. Increasing volumes in both the PRS and social housing markets will stabilise rents over time as demand meets supply and equilibrium is achieved. Only by adopting these measures will we start to address the current housing crisis. Anything else is simply not going to work.",للأسف، تبدو ورقة التشاور هذه كمحاولة أخرى لفرض ضوابط على القطاع. الحل الأبسط بكثير هو السماح للسوق بالعودة إلى طبيعته، وعدم فرض ضوابط خارجية على مستويات الإيجار، وستكون النتيجة زيادات أقل في الإيجار مما شهدناه في الأشهر الـ 18 الماضية. لتحقيق الاستقرار في أسعار الإيجارات على المدى الطويل، يجب على الحكومة تشجيع المزيد من الاستثمار والنمو في قطاع الإيجار الخاص، مع تمويل نمو كبير في المعروض من الإسكان الاجتماعي في الوقت نفسه. كلما زاد الاستثمار في قطاع الإيجار الخاص، زاد الاستقرار في سوق الإسكان. زيادة الأحجام في كل من قطاع الإيجار الخاص والإسكان الاجتماعي ستؤدي إلى استقرار الإيجارات بمرور الوقت مع تلبية العرض للطلب وتحقيق التوازن. فقط من خلال تبني هذه الإجراءات سنبدأ في معالجة أزمة الإسكان الحالية. أي شيء آخر ببساطة لن ينجح.,للأسف، الوثيقة دي شكلها محاولة تانية لفرض ضوابط على سوق الإسكان. وأبسط حل ممكن يكون إننا نسيب السوق يرجع لحالته الطبيعية من غير فرض ضوابط على مستوى الإيجارات، وده هيقلل الزيادات بشكل ما شوفناهش في الـ18 شهر اللي فاتوا. ولو عايزين نثبت أسعار الإيجار على المدى البعيد، الحكومة لازم تشجع على المزيد من الاستثمار في القطاع الخاص للإيجار وكمان تمول زيادة كبيرة في الإسكان الاجتماعي. كل ما استثمرنا أكتر في القطاع الخاص، سوق الإسكان هيبقى أكتر استقرار. زيادة الإيجارات في السوقين الخاص والاجتماعي هتخلي الإيجارات تستقر أكتر مع الوقت لحد ما العرض يساوي الطلب ويبقى في توازن. مش هنقدر نبدأ نحل أزمة الإسكان غير لما نتبع المعايير دي. أي حاجة تانية مش هتنجح.
103,FTSE 250 firm famous for sausage rolls and steak bakes plans to rise branch network but not prices.,تخطط شركة FTSE 250 الشهيرة بفطائر السجق وشرائح اللحم لزيادة شبكة فروعها ولكن ليس الأسعار.,الشركة اللي مدرجة في مؤشر FTSE 250 والمعروفة بلفائف النقانق ومخبوزات اللحمة، ناوية تفتح فروع جديدة من غير ما ترفع الأسعار.
