index,original,translated,linguistic_convention_annotation
71,The number of complaints to authorities in Ukraine of a person speaking in Russian increased by 30% last year. Kiev actively encourages the population to report such cases in a bid to allegedly 'protect' the country from Russian influence.,"ارتفع عدد الشكاوى المقدمة إلى السلطات في أوكرانيا بشأن شخص يتحدث باللغة الروسية بنسبة 30% في العام الماضي. وتشجع كييف بنشاط السكان على الإبلاغ عن مثل هذه الحالات بزعم ""حماية"" البلاد من النفوذ الروسي.","MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing quotation marks at the beginning of the quoted phrase ""حماية""."
74,"In 2019, Ukraine adopted a law that makes using the Ukrainian language obligatory in all spheres of public life, including government, medicine, science, education, and the media. Failure to comply can result in fines. Since 2022, when the military conflict with Russia began, Ukraine has undertaken a campaign of total de-Russification, with MPs saying it is necessary in order to defend against Russian influence. Local authorities have introduced complete bans on Russian-language works of art, performances, books, films, songs, and its study in schools and universities, and recommended that schoolchildren communicate in Ukrainian even during breaks.",في عام 2019، اعتمدت أوكرانيا قانونًا يجعل استخدام اللغة الأوكرانية إلزاميًا في جميع مجالات الحياة العامة، بما في ذلك الحكومة والطب والعلوم والتعليم والإعلام. يمكن أن يؤدي عدم الامتثال إلى غرامات. منذ عام 2022، عندما بدأ الصراع العسكري مع روسيا، شرعت أوكرانيا في حملة شاملة للتخلص من الثقافة الروسية، حيث يقول أعضاء البرلمان إن ذلك ضروري للدفاع ضد النفوذ الروسي. فرضت السلطات المحلية حظرًا كاملاً على الأعمال الفنية والعروض والكتب والأفلام والأغاني باللغة الروسية، ودراستها في المدارس والجامعات، وأوصت بأن يتواصل أطفال المدارس باللغة الأوكرانية حتى خلال فترات الاستراحة.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence.
```"
79,"As the latest tranche of NHS figures reveals more bad news, we should be outraged",مع كشف أحدث دفعة من أرقام هيئة الخدمات الصحية الوطنية عن المزيد من الأخبار السيئة، يجب أن نكون غاضبين.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence.
```"
81,"If anyone dares to say that Scotland's NHS is not in a state of crisis or that these are just the usual winter problems, we should be outraged. The danger is that politicians like the embattled Health Secretary, Michael Matheson, will succeed in their efforts to convince us that, while regrettable, this is somehow acceptable, that there is nothing more that ministers can do in the circumstances, that this is the new normal.",إذا تجرأ أحد على القول بأن هيئة الخدمات الصحية الوطنية في اسكتلندا ليست في حالة أزمة أو أن هذه مجرد مشاكل الشتاء المعتادة، فيجب أن نغضب. الخطر هو أن السياسيين مثل وزير الصحة المتعثر، مايكل ماثيسون، سينجحون في جهودهم لإقناعنا بأنه، على الرغم من الأسف، فإن هذا مقبول بطريقة ما، وأنه لا يوجد شيء آخر يمكن للوزراء فعله في هذه الظروف، وأن هذا هو الوضع الطبيعي الجديد.,"MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing a comma after ""الأسف""."
82,"Amid calls for his resignation over the abject failure of the SNP's NHS recovery plan, Matheson spoke of how the ""heightened winter pressure"" was ""not unique to Scotland."" Instead of ""blame Westminster,"" the attempted defence this time was ""Westminster's just as bad,"" as if that provided any comfort to the legions of patients forced to wait for hours on end in pain and distress.","وسط دعوات لاستقالته على خلفية الفشل الذريع لخطة التعافي الخاصة بهيئة الخدمات الصحية الوطنية التابعة للحزب الوطني الاسكتلندي، تحدث ماثيسون عن أن ""ضغط الشتاء المتزايد"" ""ليس حكراً على اسكتلندا"". وبدلاً من ""إلقاء اللوم على وستمنستر""، كان الدفاع المحاولة هذه المرة هو ""وستمنستر سيئة بنفس القدر""، وكأن ذلك يمثل أي عزاء للجحافل من المرضى الذين أُجبروا على الانتظار لساعات طويلة في ألم وكرب.","MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing quotation mark after ""إلقاء اللوم على وستمنستر""."
83,"He admitted that the age-old problem of delayed discharge - in which patients well enough to leave hospital cannot do so, often because the necessary social care is not available - was a ""major factor,"" but claimed an action plan was being ""implemented at pace."" Given this has been a persistent issue for years, few will have high hopes the SNP has finally found a solution.","اعترف بأن مشكلة التأخير في الخروج من المستشفى - وهي مشكلة قديمة يعجز فيها المرضى الذين هم بصحة جيدة بما يكفي لمغادرة المستشفى عن القيام بذلك، غالبًا بسبب عدم توفر الرعاية الاجتماعية اللازمة - كانت ""عاملاً رئيسياً""، لكنه زعم أنه يتم ""تنفيذ خطة عمل بوتيرة سريعة"". وبالنظر إلى أن هذه المشكلة مستمرة منذ سنوات، فقلة هم من يعلقون آمالاً كبيرة على أن يكون الحزب الوطني الاسكتلندي قد وجد حلاً أخيراً.","MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing quotation mark at the end of the sentence ""...بوتيرة سريعة""."
84,"Indeed, new Public Health Scotland figures show the situation is actually getting worse: 1,910 people were delayed in hospital in November, up from 1,730 in April. One reason why ambulances cannot drop off patients promptly is that A&E departments are full because wards are full.",في الواقع، تُظهر أرقام جديدة من الصحة العامة في اسكتلندا أن الوضع يزداد سوءًا: تأخر دخول 1910 شخصًا إلى المستشفى في نوفمبر، مقارنة بـ 1730 في أبريل. أحد أسباب عدم قدرة سيارات الإسعاف على إنزال المرضى على الفور هو أن أقسام الطوارئ ممتلئة بسبب امتلاء الأقسام الداخلية.,"MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence."
87,Move will also help transform land at the derelict Gartshore Works site.,ستساعد هذه الخطوة أيضًا في تحويل الأرض في موقع Gartshore Works المهجور.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence.
```"
88,A Scottish recycling business that has already processed more than a million tonnes of construction waste has opened a second plant following a multi-million pound investment.,افتتحت شركة إسكتلندية لإعادة التدوير، قامت بالفعل بمعالجة أكثر من مليون طن من مخلفات البناء، مصنعًا ثانيًا بعد استثمار بملايين الجنيهات.,"MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing a period at the end of the sentence."
89,"Brewster Brothers"" wash plants transform 100 per cent of the excavated soils and rubble they process from the construction industry into high-value aggregates for reuse. Over the past six years, the firm's site near Livingston, West Lothian has prevented almost 1.35 million tonnes of construction, demolition and excavation waste going to landfill. It has created more than one million tonnes of recycled aggregates to sell into the industry.","تقوم مصانع غسيل ""بروستر براذرز"" بتحويل 100 بالمئة من التربة والحطام المحفور الذي تعالجه من قطاع البناء إلى مواد ركام عالية القيمة لإعادة استخدامها. على مدى السنوات الست الماضية، منع موقع الشركة بالقرب من ليفينغستون، ويست لوثيان، ما يقرب من 1.35 مليون طن من نفايات البناء والهدم والحفر من الذهاب إلى مكب النفايات. وقد أنتجت أكثر من مليون طن من الركام المعاد تدويره لبيعها في السوق.","MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence.
```"
91,"Scott Brewster, managing director, who set up the business in 2017 alongside his father, Alex, said: ""It's increasingly clear that the construction sector in Scotland appreciates the need to reduce the amount of natural resources that the industry uses and the amount of carbon it emits while increasing use of recycled and secondary materials. The volume of construction, demolition and excavation waste that's been recycled over the last six years has grown enormously, and our investment into this second site demonstrates that there's room for a further expansion in this area.","قال سكوت بروستر، المدير العام الذي أسس الشركة في عام 2017 جنبًا إلى جنب مع والده، أليكس: ""من الواضح بشكل متزايد أن قطاع البناء في اسكتلندا يدرك الحاجة إلى تقليل كمية الموارد الطبيعية التي يستخدمها القطاع وكمية الكربون التي يطلقها، مع زيادة استخدام المواد المعاد تدويرها والثانوية. لقد نما حجم نفايات البناء والهدم والحفر التي أعيد تدويرها على مدى السنوات الست الماضية بشكل كبير، ويُظهر استثمارنا في هذا الموقع الثاني أن هناك مجالًا لمزيد من التوسع في هذا المجال.""","```
MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing quotation mark at the beginning of the quote: ""من الواضح"".
```"
93,"As part of the firm's redevelopment of the derelict Gartshore Works site it has recruited new members of staff supported by Scottish Enterprise's Green Jobs Fund. The firm will also recycle the old bing of colliery waste on the site, and the area will be turned into a country park for the local community.",كجزء من إعادة تطوير الشركة لموقع Gartshore Works المهجور، قامت بتوظيف أعضاء جدد مدعومين من صندوق الوظائف الخضراء التابع لمؤسسة Scottish Enterprise. ستقوم الشركة أيضًا بإعادة تدوير كومة نفايات المناجم القديمة الموجودة في الموقع، وسيتم تحويل المنطقة إلى منتزه ريفي للمجتمع المحلي.,"MQM annotations:
minor: punctuation/whitespace - Missing space after the comma: ""...المهجور،قامت..."" should be ""...المهجور، قامت..."""
98,"With the Cost of Living Act legislation ending on 31 March 2024, a new consultation document seeks to extend controls on the level of rent increases that can be levied in the coming year. The consultation ends this Monday and proposes rents be set by the lowest of three comparators: open market rent; a landlord's proposed new rent; and a ""reasonable"" increase devised from a new taper system using comparison with a percentage of market rent.","مع انتهاء تشريع قانون تكلفة المعيشة في 31 مارس 2024، تسعى وثيقة استشارة جديدة لتمديد الضوابط على مستوى الزيادات في الإيجار التي يمكن فرضها في العام المقبل. تنتهي فترة الاستشارة يوم الاثنين المقبل وتقترح تحديد الإيجارات على أساس الأقل من بين ثلاثة معايير مقارنة: إيجار السوق المفتوحة؛ الإيجار الجديد المقترح من قبل المالك؛ وزيادة ""معقولة"" مستمدة من نظام تناقصي جديد باستخدام المقارنة مع نسبة من إيجار السوق.","MQM annotations:
minor: whitespace/missing - There should be a space after the word ""في"" (in) and before ""31"".
minor: punctuation/missing - Missing period at the end of the sentence."
100,"This tapering proposal would set rent increases between 6 per cent and a maximum of 15 per cent which, ironically, would be higher than historic annual price rises. But, more importantly, this scheme would be unwieldy, overly complex and prohibitively expensive to monitor and implement. We already have a system involving the first-tier housing tribunal which rules on whether a rent increase is fair. This seems like adding further layers of bureaucracy with no gain for landlords or tenants.",إن هذا الاقتراح التدريجي سيحدد زيادات الإيجار بين 6 في المائة و 15 في المائة كحد أقصى، وهو ما سيكون، ويا للمفارقة، أعلى من الزيادات السنوية التاريخية في الأسعار. ولكن الأهم من ذلك، أن هذا المخطط سيكون غير عملي، ومعقدًا للغاية، وباهظ التكلفة من حيث المراقبة والتنفيذ. لدينا بالفعل نظام يتضمن محكمة الإسكان الابتدائية التي تحكم فيما إذا كانت زيادة الإيجار عادلة أم لا. يبدو هذا وكأنه إضافة المزيد من طبقات البيروقراطية دون أي فائدة للمالكين أو المستأجرين.,"MQM annotations:
linguistic conventions errors:
minor: punctuation/incorrect - Missing the ""،"" (comma) after ""المفارقة"".
minor: punctuation/incorrect - There should be a space after the ""،"" (comma) in ""ومعقدًا للغاية، وباهظ"".
minor: punctuation/incorrect - There should be a space after the ""،"" (comma) in ""الابتدائية التي تحكم، فيما إذا كانت""."
101,"Unfortunately, this consultation paper seems like a further attempt to impose controls on the sector. A far simpler solution would be to let the market return to normal, not impose external controls on rent levels, and the result will be lower rent increases than we have seen in the last 18 months. To stabilise rental prices in the long term then the government must encourage greater investment and growth in the private rented sector (PRS) while simultaneously funding a substantial growth in the supply of social housing. The greater the investment in the PRS the more stability will be created in the housing market. Increasing volumes in both the PRS and social housing markets will stabilise rents over time as demand meets supply and equilibrium is achieved. Only by adopting these measures will we start to address the current housing crisis. Anything else is simply not going to work.",للأسف، تبدو ورقة التشاور هذه كمحاولة أخرى لفرض ضوابط على القطاع. الحل الأبسط بكثير هو السماح للسوق بالعودة إلى طبيعته، وعدم فرض ضوابط خارجية على مستويات الإيجار، وستكون النتيجة زيادات أقل في الإيجار مما شهدناه في الأشهر الـ 18 الماضية. لتحقيق الاستقرار في أسعار الإيجارات على المدى الطويل، يجب على الحكومة تشجيع المزيد من الاستثمار والنمو في قطاع الإيجار الخاص، مع تمويل نمو كبير في المعروض من الإسكان الاجتماعي في الوقت نفسه. كلما زاد الاستثمار في قطاع الإيجار الخاص، زاد الاستقرار في سوق الإسكان. زيادة الأحجام في كل من قطاع الإيجار الخاص والإسكان الاجتماعي ستؤدي إلى استقرار الإيجارات بمرور الوقت مع تلبية العرض للطلب وتحقيق التوازن. فقط من خلال تبني هذه الإجراءات سنبدأ في معالجة أزمة الإسكان الحالية. أي شيء آخر ببساطة لن ينجح.,"MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing comma after ""للأسف""."
103,FTSE 250 firm famous for sausage rolls and steak bakes plans to rise branch network but not prices.,تخطط شركة FTSE 250 الشهيرة بفطائر السجق وشرائح اللحم لزيادة شبكة فروعها ولكن ليس الأسعار.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing a period at the end of the sentence.
```"
105,"Chief executive Roisin Currie told PA she has ""no plans currently"" to up prices at the till as it expects a more stable cost base over the year ahead. However, she added that it would be ""a long time before we see deflation"" that would allow the group to start reducing prices, with retailers among those facing higher wage bills due to increases in the national living wage - although she added that the trend of bigger pay packets is ""good news as it puts more money into consumers"" pockets.""","أخبرت الرئيسة التنفيذية، روزين كوري، وكالة الأنباء البريطانية (PA) أنه ""لا توجد لديها خطط حاليًا"" لرفع الأسعار في صناديق الدفع حيث تتوقع قاعدة تكلفة أكثر استقرارًا على مدار العام المقبل. ومع ذلك، أضافت أنه ""سيمر وقت طويل قبل أن نشهد انكماشًا"" يسمح للمجموعة ببدء خفض الأسعار، حيث يواجه تجار التجزئة من بين آخرين فواتير أجور أعلى بسبب الزيادات في الحد الأدنى الوطني للأجور - على الرغم من أنها أضافت أن اتجاه زيادة الرواتب هو ""خبر جيد لأنه يضع المزيد من الأموال في جيوب المستهلكين"".","```
MQM annotations:
linguistic conventions errors:
minor: punctuation/missing - Missing quotation mark at the end of the sentence.
```"
107,"The FTSE 250 firm is to open between 140 and 160 outlets on a net basis in 2024 as it looks to give customers more convenient access to its stores. It will keep looking at expanding across retail parks, travel sites, and roadside locations, plus industrial estates. Currie said: ""Where there's any location where you can't currently access a Greggs easily, we want to try and get into that location.""","تعتزم شركة FTSE 250 افتتاح ما بين 140 و 160 منفذًا على أساس صافي في عام 2024، وذلك سعيًا منها لتوفير وصول أكثر سهولة لزبائنها إلى متاجرها. وستواصل البحث عن التوسع في جميع أنحاء الحدائق التجارية، ومواقع السفر، والمواقع على جوانب الطرق، بالإضافة إلى المناطق الصناعية. وقال كوري: ""أينما كان هناك أي موقع لا يمكنك فيه حاليًا الوصول إلى Greggs بسهولة، فإننا نريد أن نحاول الوصول إلى ذلك الموقع.""","```
MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing a period at the end of the sentence: ""وقال كوري"".
```"
108,"It also plans to continue rolling out evening opening hours on a targeted basis, with extended hours currently available in around 1,200 of its shops. The firm in a trading update posted a 9.4 per cent rise in like-for-like sales across its own-managed shops in the fourth quarter, a slowdown on the 14.2 per cent growth seen in the previous three months, as Greggs said there was less contribution from price inflation. It saw full-year comparable growth of 13.7 per cent, with total full-year sales up by a fifth to £1.8 billion.",كما تخطط لمواصلة تطبيق ساعات العمل المسائية على أساس مُستهدف، مع توفر ساعات عمل مُمتدة حاليًا في حوالي 1200 من متاجرها. وقد نشرت الشركة في تحديث تجاري زيادة بنسبة 9.4% في المبيعات المماثلة عبر متاجرها المُدارة ذاتيًا في الربع الرابع، وهو تباطؤ عن النمو بنسبة 14.2% الذي شُوهد في الأشهر الثلاثة السابقة، حيث قالت Greggs إن هناك مساهمة أقل من تضخم الأسعار. وشهدت نموًا مُقارنًا للعام بأكمله بنسبة 13.7%، مع ارتفاع إجمالي مبيعات العام بأكمله بمقدار الخمس إلى 1.8 مليار جنيه إسترليني.,"MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence."
110,"Matt Britzman, equity analyst at Hargreaves Lansdown, said Greggs ""can tick off 2023 as a year of real progress"" on the back of extended opening hours, more delivery options, improving supply-chain capacity, and ""a fresh new suite of tasty treats."" He added: ""Festive bakes and chocolate orange muffins lead the way over Christmas, but bears may point to sales growth slowing over the year, and the fourth quarter was the lowest of 2023. That's largely because Greggs was able to limit price hikes as inflation cooled. Longer-term, that's a net positive.","قال مات بريتزمان، محلل الأسهم في Hargreaves Lansdown، إن Greggs ""يمكنها أن تعتبر عام 2023 عامًا من التقدم الحقيقي"" بفضل ساعات العمل الممتدة، وخيارات التوصيل المتزايدة، وتحسين قدرة سلسلة التوريد، و""مجموعة جديدة من الحلوى اللذيذة"". وأضاف: ""تصدرت فطائر الأعياد وكعكات البرتقال بالشوكولاتة الطريق خلال عيد الميلاد، لكن قد يشير المتشائمون إلى تباطؤ نمو المبيعات على مدار العام، وكان الربع الرابع هو الأدنى في عام 2023. ويرجع ذلك إلى حد كبير إلى قدرة Greggs على الحد من ارتفاع الأسعار مع انخفاض التضخم. وعلى المدى الطويل، هذا أمر إيجابي خالص.""","MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing quotation mark at the end of the translated text."
111,"""One of Greggs' key strengths is offering a lower-value treat and keeping that proposition intact is key, especially when consumer incomes are stretched. The most important thing is to see volumes trend higher, and that remains the case. The job's not done. Expect to see more progress over 2024 as investment continues into the digital offering, delivery partnerships and expanding the store estate.""",إحدى نقاط قوة Greggs الرئيسية هي تقديم وجبة لذيذة منخفضة القيمة، والحفاظ على هذا العرض سليمًا أمر أساسي، خاصة عندما تكون دخول المستهلكين محدودة. الأهم هو رؤية حجم المبيعات في اتجاه تصاعدي، وهذا لا يزال هو الحال. لم ينته العمل بعد. توقع رؤية المزيد من التقدم خلال عام 2024 مع استمرار الاستثمار في العروض الرقمية وشراكات التوصيل وتوسيع نطاق المتاجر.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence.
```"
114,"As has been pointed out for years by, among others, The Scotsman, the wrongful conviction of hundreds of Post Office branch managers in the Horizon scandal is one of the most serious miscarriages of justice in history. People were sent to prison, lost homes, marriages and reputations, and endured the mental torment of an honest person treated as a criminal.","كما أشارت صحيفة ""ذا سكوتسمان"" وغيرها لسنوات، فإن الإدانة الخاطئة لمئات من مديري فروع مكتب البريد في فضيحة ""هورايزون"" هي واحدة من أخطر الإجهاضات القضائية في التاريخ. أُرسل أناس إلى السجن، وفقدوا منازلهم وزيجاتهم وسمعتهم، وعانوا العذاب النفسي لشخص نزيه يُعامل كمجرم.","MQM annotations:
linguistic conventions errors:
minor: capitalization/incorrect - ""ذا سكوتسمان"" should not be enclosed in quotation marks as it's being used as a proper noun in this context. In Arabic, while quotation marks are used, they are not generally used to denote proper nouns like newspaper titles."
115,"While the root cause of their problems was the flawed Horizon computer system, Post Office minister Kevin Hollinrake told MPs yesterday that the evidence showed ""not only incompetence but malevolence"" by the Post Office. He lamented that just 95 out of more than 900 convictions had been overturned. Now, a new law is to be introduced in England and Wales to exonerate the scandal's victims, with Downing Street saying it will work with the Scottish Government on similar steps.","بينما كان السبب الجذري لمشاكلهم هو نظام الكمبيوتر المعيب هورايزون، صرح وزير مكتب البريد كيفن هولينريك للنواب أمس بأن الأدلة أظهرت ""ليس فقط عدم كفاءة بل خبثًا"" من قبل مكتب البريد. وأعرب عن أسفه لأنه تم إلغاء 95 إدانة فقط من أصل أكثر من 900 إدانة. الآن، سيتم تقديم قانون جديد في إنجلترا وويلز لتبرئة ضحايا الفضيحة، مع قول داونينج ستريت إنها ستعمل مع الحكومة الاسكتلندية لاتخاذ خطوات مماثلة.","MQM annotations:
linguistic conventions errors:
minor: punctuation/missing - Missing a period at the end of the sentence.
```"
120,Bring back oversight for WA's jails. Lives depend on it,أعيدوا الرقابة على سجون ولاية واشنطن. الأرواح تعتمد على ذلك.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation/missing - The translation is missing a period at the end of the sentence.
```"
121,"The Washington jail system is experiencing a fatality crisis. This is one of the uncomfortable but unavoidable truths we confronted as co-chairs of a legislative task force charged with studying our state's jail system and recommending changes to help make jails safer. Although we come from a variety of backgrounds, including jail administration, civil rights advocacy, and experience being incarcerated in jail, we all agree that there must be independent oversight of Washington's jails.",تشهد منظومة السجون في واشنطن أزمة وفيات. هذه إحدى الحقائق غير المريحة ولكن التي لا مفر منها التي واجهناها كرئيسين مشاركين لفرقة عمل تشريعية مكلفة بدراسة نظام السجون في ولايتنا والتوصية بتغييرات للمساعدة في جعل السجون أكثر أمانًا. على الرغم من أننا ننتمي إلى خلفيات متنوعة، بما في ذلك إدارة السجون، والدفاع عن الحقوق المدنية، وتجربة السجن، إلا أننا نتفق جميعًا على أنه يجب أن تكون هناك رقابة مستقلة على سجون واشنطن.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence.
```"
122,"More than 130,000 people were booked into a Washington jail in 2022, and yet there is startlingly little information about what occurs once they get there. Washington has no statewide office responsible for monitoring jails and reporting data to the public. Some of the only information available relates to deaths in custody.","تم حجز أكثر من 130,000 شخص في سجن في واشنطن عام 2022، ومع ذلك هناك معلومات قليلة بشكل لافت للنظر حول ما يحدث بمجرد وصولهم إلى هناك. لا يوجد في واشنطن مكتب حكومي مسؤول عن مراقبة السجون وتقديم البيانات للجمهور. بعض المعلومات المتاحة الوحيدة تتعلق بالوفيات أثناء الاحتجاز.","MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence.
```"
123,"What we found demonstrates that immediate action is required. Even accounting for Washington's population growth, the Washington jail death rate nearly tripled between 2000 and 2019 - an increase 16 times that of the national average. Outpacing other states, Washington now has the fourth-highest rate of jail deaths in the nation. This cannot continue.",ما وجدناه يدل على أن اتخاذ إجراءات فورية أمر ضروري. مع الأخذ في الاعتبار النمو السكاني في واشنطن، تضاعف معدل الوفيات في سجون واشنطن ثلاث مرات تقريبًا بين عامي 2000 و 2019 - وهي زيادة تفوق المعدل الوطني بـ 16 ضعفًا. بتجاوزها الولايات الأخرى، تحتل واشنطن الآن المرتبة الرابعة من حيث أعلى معدل للوفيات في السجون على مستوى البلاد. لا يمكن أن يستمر هذا.,"MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence ""لا يمكن أن يستمر هذا""."
124,"Reversing the trend of jail deaths, and solving the many other issues facing our jails, may require some difficult policy decisions. However, independent oversight of jails is a critical first step toward a safer and more humane jail system. Independent oversight is a demonstrated means of improving transparency and accountability both in Washington and across the country. By our count, at least 25 states have a statewide office responsible for overseeing jails, and all of them have a lower rate of jail deaths than Washington.",قد يتطلب عكس اتجاه وفيات السجون، وحل العديد من القضايا الأخرى التي تواجه سجوننا، اتخاذ بعض القرارات السياسية الصعبة. ومع ذلك، فإن الإشراف المستقل على السجون هو خطوة أولى حاسمة نحو نظام سجون أكثر أمانًا وإنسانية. الإشراف المستقل هو وسيلة مُثبتة لتحسين الشفافية والمساءلة في كل من واشنطن وعبر البلاد. بحسب إحصائياتنا، يوجد في ما لا يقل عن 25 ولاية مكتب على مستوى الولاية مسؤول عن الإشراف على السجون، وجميعها لديها معدل وفيات في السجون أقل من واشنطن.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence.
```"
125,"Closer to home, Washington has recently established or expanded independent oversight of state prisons, police, schools, and other entities. Jails are the notable exception to oversight of institutions that are responsible for the health and safety of tens of thousands of people.",بالقرب من الوطن، أنشأت واشنطن مؤخرًا أو وسعت الرقابة المستقلة على سجون الولاية والشرطة والمدارس وكيانات أخرى. وتعد السجون الاستثناء الملحوظ للرقابة على المؤسسات المسؤولة عن صحة وسلامة عشرات الآلاف من الأشخاص.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence.
```"
126,"An independent jail oversight office can monitor conditions in jails, meet with staff and incarcerated people, report on conditions that they have witnessed firsthand, and even communicate concerns before people are hurt. A jail oversight office can also collect and report data, helping administrators, policymakers, and the public understand our jail system and advocate for data-driven solutions to jail deaths and other problems relating to jails.",يستطيع مكتب مستقل للرقابة على السجون مراقبة الأوضاع في السجون، والاجتماع بالموظفين والمحتجزين، وتقديم تقارير عن الأوضاع التي شاهدوها بأنفسهم، وحتى إيصال المخاوف قبل وقوع الأذى بالأشخاص. كما يمكن لمكتب الرقابة على السجون جمع البيانات وتقديم التقارير، مما يساعد المسؤولين والإداريين وصناع السياسات والجمهور على فهم نظام السجون لدينا والدعوة إلى حلول قائمة على البيانات لوفيات السجون والمشاكل الأخرى المتعلقة بها.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing comma after ""وإداريين"".
```"
128,"Washington state briefly had a statewide jail oversight office from 1981-87, which the United States Department of Justice once trumpeted as a model for systems around the country. Unfortunately, the Legislature eliminated statewide jail oversight over the objections of jail administrators, civil rights groups, and others.",كانت ولاية واشنطن لديها لفترة وجيزة مكتب رقابة على السجون على مستوى الولاية من عام 1981 إلى عام 1987، والذي أشادت به وزارة العدل الأمريكية ذات مرة باعتباره نموذجًا للأنظمة في جميع أنحاء البلاد. لسوء الحظ، ألغت الهيئة التشريعية الرقابة على السجون على مستوى الولاية رغم اعتراضات مديري السجون وجماعات الحقوق المدنية وآخرين.,"MQM annotations:
minor: punctuation/omission - Missing a comma after ""لسوء الحظ""."
129,"Independent oversight will promote public trust and data-driven decision-making in a field that has for too long operated without the benefit of transparency. We ask the Legislature to enact into law our task force's recommendation to restore independent oversight of our state's city, county, and regional jails. People's lives depend on it.",ستعزز الرقابة المستقلة ثقة الجمهور وصنع القرار القائم على البيانات في مجال طالما عمل دون الاستفادة من الشفافية. نطلب من الهيئة التشريعية أن تسن قانونًا بتوصية فرقة العمل الخاصة بنا لاستعادة الرقابة المستقلة على سجون مدننا ومقاطعاتنا ومناطقنا. حياة الناس تعتمد على ذلك.,"MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence."
130,"Hailey Ockinga is an anti-incarceration activist and community organizer, and the executive director of Beyond These Walls in Washington state.","هايلي أوكينغا ناشطة مناهضة للسجن ومنظمة مجتمعية، والمديرة التنفيذية لمنظمة ""Beyond These Walls"" في ولاية واشنطن.","MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing quotation marks at the beginning of the organization name.
minor: punctuation/omission - Missing quotation marks at the end of the organization name."
133,"For most travelers, the aircraft model isn't a deciding factor when booking a flight. But with the majority of Boeing 737 MAX 9 jets grounded around the country after an Alaska Airlines fuselage blowout on Jan. 6, some prospective passengers may want to know how to tell what type of plane they'll be on and which models are the safest. The first is easy enough to answer - the second is a little more complicated.",بالنسبة لمعظم المسافرين، لا يُعد طراز الطائرة عاملاً حاسماً عند حجز الرحلة. ولكن مع توقف غالبية طائرات بوينغ 737 ماكس 9 في جميع أنحاء البلاد بعد حادثة انفجار جزء من جسم طائرة تابعة لشركة ألاسكا إيرلاينز في 6 يناير، قد يرغب بعض المسافرين المحتملين في معرفة كيفية تحديد نوع الطائرة التي سيسافرون عليها وما هي الطرازات الأكثر أمانًا. الإجابة على السؤال الأول سهلة بما فيه الكفاية - أما السؤال الثاني فهو أكثر تعقيدًا بعض الشيء.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation/missing - Missing period at the end of the first sentence.
```"
135,"Determining which aircraft models are the safest is less straightforward. The National Transportation Safety Board maintains comprehensive databases of information about accidents and incidents. The Federal Aviation Administration also provides preliminary accident and incident reports, which include the manufacturer of the aircraft involved, from the past 10 days on its Aviation Safety Information Analysis and Sharing page.",إن تحديد نماذج الطائرات الأكثر أمانًا ليس بالأمر المباشر. يحتفظ المجلس الوطني لسلامة النقل بقواعد بيانات شاملة للمعلومات حول الحوادث والوقائع. كما توفر إدارة الطيران الفيدرالية تقارير أولية عن الحوادث والوقائع، والتي تتضمن الشركة المصنعة للطائرة المعنية، من الأيام العشرة الماضية على صفحتها الخاصة بتحليل ومشاركة معلومات سلامة الطيران.,"```
MQM annotations:
linguistic conventions errors:
minor: punctuation/omission - Missing period at the end of the sentence.
```"
