index,original,zero_shot_translation,annotation
102,"此外 ,实现级别 2 还文持《通用 规范 汉字 表 }中的没有包合在实级别 1 之内的编码汉字。","In addition, Level 2 also includes encoded Chinese characters from the ""Table of General Standard Chinese Characters"" that are not included in Level 1.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: [mistranslation] - The phrase ""文持"" should be translated as ""includes"" or ""contains,"" but it is missing in the translation.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
104,"系统软件及支撑软件,应满足实现级别 2 的要求 。",System software and support software should meet the requirements of Level 2.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
105,"注: 系统软件及文撑软件包括但不限于操作系统,数据库管理系统.中间件( 软件产品分类的信息见 GB/ 工 36475)。","Note: System software and application software include, but are not limited to, operating systems, database management systems, and middleware (for information on software product classification, see GB/T 36475).","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: [mistranslation] - ""文撑软件"" is mistranslated as ""application software"" instead of ""supporting software.""
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: [punctuation] - The period after ""数据库管理系统"" in the source text is missing in the translation.

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
107,实现级别 3 包含实现级别 2。,Level 3 implementation includes Level 2 implementation.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
109,用于政务服务和公共服务的产品应满足实现级卉 3 的要求。,Products used for government services and public services should meet the requirements of Level 3.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: mistranslation - The term ""实现级卉"" is mistranslated. It should be ""Level 3 of implementation"" or similar, depending on the exact context.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
111,附录 A (规范性 ),Appendix A (Normative),"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: [accuracy/addition] - The parentheses around ""Normative"" are not present in the source text, which could be considered an unnecessary addition.

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
112,双字字符表,Double-character table,"MQM annotations:
Accuracy Errors
[Critical]: mistranslation - The translation ""Double-character table"" does not accurately convey the meaning of ""双字字符表,"" which should be translated as ""Double-byte character table.""
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
115,A.2 表的说明,A.2 Table Description,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: The translation is accurate and fluent, with no errors detected."
117,第一字节第二字节低位,"The first byte, the second byte, low-order bits.","MQM annotations:
Accuracy Errors
[Critical]: [mistranslation] - The translation is unclear and does not convey the intended meaning of the source text, which likely refers to a specific sequence or relationship between bytes and bits.
[Major]: [omission] - The translation omits the relationship or sequence implied in the source text, making it difficult to understand the order or connection between the bytes and bits.
[Minor]: [addition] - None

Fluency Errors
[Critical]: [grammar] - None
[Major]: [awkward] - The phrase ""low-order bits"" is awkwardly placed and does not clearly relate to the preceding parts of the sentence.
[Minor]: [punctuation] - The use of commas in the translation does not effectively separate the elements, contributing to the awkwardness.

Locale Convention Errors
[Critical]: [None] - None
[Major]: [None] - None
[Minor]: [None] - None

Style Errors
[Critical]: [None] - None
[Major]: [awkward] - The translation is awkward and lacks clarity in conveying the technical relationship between the bytes and bits.
[Minor]: [None] - None

Terminology Errors
[Critical]: [None] - None
[Major]: [inappropriate for context] - The term ""low-order bits"" may not be the most appropriate technical term for the context provided by the source text.
[Minor]: [None] - None

Non-Translation Errors
[Critical]: [None] - None
[Major]: [None] - None
[Minor]: [None] - None

Other Errors
[Critical]: [None] - None
[Major]: [None] - None
[Minor]: [None] - None"
121,表意文字描述符,"The translation of ""表意文字描述符"" from Chinese to English is ""ideogram descriptor.""","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: mistranslation - The translation of ""表意文字描述符"" as ""ideogram descriptor"" may not accurately convey the intended meaning depending on the context. ""表意文字"" typically refers to ""ideographic characters"" or ""logographic characters,"" and ""描述符"" means ""descriptor."" The translation should ensure it aligns with the specific context in which these terms are used.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: inappropriate for context - The term ""ideogram descriptor"" might not be the most appropriate terminology depending on the specific technical or academic context. It is important to ensure that the terminology aligns with the field of study or industry.
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None"
124,表 B.1 表意文字描述符的图形、代码位置和功能描述,"Table B.1 Ideographic Descriptor Symbols, Code Positions, and Functional Descriptions","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
125,"本文件的码位 GB/T 13000 的码位功能描述相似而不等,用于借某字表达外字","The code points in this document are similar but not equal to the code point function descriptions in GB/T 13000, and are used to express foreign characters using certain characters.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: mistranslation - The phrase ""用于借某字表达外字"" is mistranslated. The correct translation should convey the meaning of ""used to express foreign characters by borrowing certain characters.""
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma usage in the translation could be improved for better readability.

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: awkward - The phrase ""using certain characters"" could be rephrased for better clarity and flow.

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
130,全包围结构,"The translation of ""全包围结构"" to English is ""fully enclosed structure.""","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: mistranslation - The translation ""fully enclosed structure"" is not accurate for the source term ""全包围结构,"" which could be better translated as ""all-encompassing structure"" or ""comprehensive structure"" depending on the context.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: inappropriate for context - The term ""fully enclosed"" may not convey the intended meaning depending on the specific context of ""全包围结构.""
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-Error
[Critical]: None
[Major]: None
[Minor]: None"
133,回右包围结构,"The phrase ""回右包围结构"" translates to ""right-enclosed structure"" in English.","MQM annotations:
Accuracy Errors
[Critical]: [mistranslation] - The translation ""right-enclosed structure"" does not accurately convey the meaning of ""回右包围结构"" as it omits the meaning of ""回"" (which can mean ""return"" or ""circle"").
[Major]: [omission] - The translation does not include the meaning of ""回"" from the source text.
[Minor]: [addition] - None

Fluency Errors
[Critical]: [non-translation] - None
[Major]: [grammar] - None
[Minor]: [punctuation] - The translation could use quotation marks around ""right-enclosed structure"" to indicate it is a specific term.

Locale Convention Errors
[Critical]: [non-translation] - None
[Major]: [non-translation] - None
[Minor]: [non-translation] - None

Style Errors
[Critical]: [non-translation] - None
[Major]: [awkward] - The phrase ""right-enclosed structure"" may sound awkward without context.
[Minor]: [awkward] - None

Terminology Errors
[Critical]: [inappropriate for context] - None
[Major]: [inconsistent use] - None
[Minor]: [inappropriate for context] - The term ""right-enclosed structure"" might not be the most appropriate term depending on the specific technical or contextual usage.

Other Errors
[Critical]: [non-translation] - None
[Major]: [non-translation] - None
[Minor]: [non-translation] - None

No-error: None"
136,回右上包围结构,The structure that encloses from the top right.,"MQM annotations:
Accuracy Errors
[Critical]: [mistranslation] - The translation ""The structure that encloses from the top right"" does not accurately convey the meaning of the source text ""回右上包围结构"". The source text likely refers to a specific structural arrangement or design that is not correctly captured in the translation.
[Major]: [omission] - None
[Minor]: [addition] - None

Fluency Errors
[Critical]: [non-translation] - None
[Major]: [grammar] - The phrase ""The structure that encloses from the top right"" is awkward and may confuse readers about the intended meaning.
[Minor]: [punctuation] - None

Locale Convention Errors
[Critical]: [non-translation] - None
[Major]: [non-translation] - None
[Minor]: [non-translation] - None

Style Errors
[Critical]: [non-translation] - None
[Major]: [awkward] - The translation is awkward and does not flow naturally in English.
[Minor]: [non-translation] - None

Terminology Errors
[Critical]: [inappropriate for context] - None
[Major]: [inconsistent use] - None
[Minor]: [non-translation] - None

Other Errors
[Critical]: [non-translation] - None
[Major]: [non-translation] - None
[Minor]: [non-translation] - None

No-error: None"
140,C.1 表的内容,C.1 Table Contents,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: mistranslation - The translation ""Table Contents"" does not accurately convey the meaning of ""表的内容,"" which should be ""Contents of the Table"" or ""Table Content"" for better clarity.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
145,D.1 调整过的 18 个GB/T 13000 代码位置,D.1 Adjusted 18 GB/T 13000 code positions,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
148,本文件及 GB 18030 一 2005 的GB 18030 一 2005 对应的本文件对应的GB/T 工 13000 码位,The document and GB 18030-2005 correspond to the GB/T 13000 code points in this document.,"MQM annotations:
Accuracy Errors
[Critical]: [mistranslation] - The translation is unclear and does not accurately convey the meaning of the source text. The relationship between ""本文件及 GB 18030 一 2005 的GB 18030 一 2005 对应的本文件对应的GB/T 工 13000 码位"" and ""The document and GB 18030-2005 correspond to the GB/T 13000 code points in this document"" is not clear, potentially leading to misunderstanding.
[Major]: [omission] - The translation omits the repetition present in the source text, which might be important for understanding the intended meaning.
[Minor]: [addition] - None

Fluency Errors
[Critical]: [grammar] - None
[Major]: [punctuation] - The translation lacks clarity due to missing punctuation that could help in understanding the structure of the sentence.
[Minor]: [spelling] - None

Locale Convention Errors
[Critical]: [date] - None
[Major]: [currency] - None
[Minor]: [name] - None

Style Errors
[Critical]: [awkward] - None
[Major]: [awkward] - The translation is awkward and difficult to understand due to the structure of the sentence.
[Minor]: [awkward] - None

Terminology Errors
[Critical]: [inappropriate for context] - None
[Major]: [inconsistent use] - None
[Minor]: [inconsistent use] - None

Other Errors
[Critical]: [non-translation] - None
[Major]: [non-translation] - None
[Minor]: [non-translation] - None

No-error"
149,D.2 在双字闻区删除的 6 个汉字构件,D.2 Six Chinese character components removed in the double-character recognition area,"MQM annotations:
Accuracy Errors
[Critical]: [omission] - The translation omits the specific context of ""双字闻区"" which should be translated as ""double-character recognition area"" to ensure clarity.
[Major]: [mistranslation] - The term ""双字闻区"" is mistranslated as ""double-character recognition area,"" which may not accurately convey the intended meaning of the original text.
[Minor]: [addition] - None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: [grammar] - The phrase ""Six Chinese character components removed"" could be rephrased for better grammatical flow, such as ""Six components of Chinese characters were removed.""

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: [awkward] - The translation could be smoother, particularly in the phrasing of ""double-character recognition area.""

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: [inappropriate for context] - The term ""recognition"" might not be the most appropriate choice depending on the specific context of the original text.

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None"
151,D.3 在双字下区删除的 9 个 CJK 兼容汉字,D.3 The 9 CJK compatibility characters removed from the double-byte lower area,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: mistranslation - The phrase ""双字下区"" is mistranslated as ""double-byte lower area,"" which might not accurately convey the intended meaning in the context.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
153,表 D.3 删除的 9 个 CJK 兼容汉字和它们的代码位置,Table D.3 Deleted 9 CJK Compatibility Ideographs and Their Code Positions,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: [mistranslation] - The phrase ""删除的 9 个 CJK 兼容汉字"" is translated as ""Deleted 9 CJK Compatibility Ideographs,"" which may imply that the ideographs themselves were deleted, rather than referring to the removal of their entries or listings. A more accurate translation might be ""9 Deleted CJK Compatibility Ideographs.""
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
154,附录开 (资料性)《通用规范汉字表》 汉字的代码位置,"Appendix Open (Informational) ""Table of General Standard Chinese Characters"" Code Positions of Chinese Characters","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: mistranslation - The translation of ""附录开"" as ""Appendix Open"" is incorrect. It should be something like ""Appendix (Informational)"" or ""Appendix (Data)"" to better convey the meaning.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: punctuation - The quotation marks around ""Table of General Standard Chinese Characters"" should be consistent with English punctuation norms, using double quotes instead of single quotes.

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: awkward - The phrase ""Code Positions of Chinese Characters"" is awkward and could be rephrased for better readability, such as ""Positions of Chinese Character Codes.""
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None"
155,"本文件收录了 2013 年中华人民共和国国务院批准发布的 4 通用规范汉字表》 中的全部 8105 个规范汉字,它们的代码位置和字形见表1。","This document includes all 8,105 standardized Chinese characters from the ""Table of General Standard Chinese Characters"" approved and published by the State Council of the People's Republic of China in 2013. Their code positions and glyphs are shown in Table 1.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

Overall, the translation is accurate and fluent, with no errors detected."
159,GB/ 工 36475 软件产品分类,GB/T 36475 Software Product Classification,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: [mistranslation] - The source text uses ""工"" which is translated as ""T"" in the target text. This is a minor mistranslation as it does not significantly affect comprehension.

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
163,"如果发现手册页和软件之间有所矛盾,请查对Info","If you find any discrepancies between the manual page and the software, please refer to the Info documentation.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: omission - The translation omits the phrase ""请查对"" which means ""please check"" or ""please verify"" in the context. This omission changes the instruction given to the reader.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
170,源文件后级名指出语言种类以及后期的操作:,The file extension of the source file indicates the type of language and subsequent operations.,"MQM annotations:

Accuracy Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Fluency Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Locale Convention Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Style Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Terminology Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Other Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

No-error"
171,".c C 源程序; 预处理, 编译,汇编",".c C source program; preprocessing, compiling, assembling","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: [accuracy/omission] - The translation omits the conjunction ""and"" before ""assembling,"" which is present in the source text as ""编译,汇编"" (compiling, assembling).

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None"
175,".m Objective-C 源程序; 预处理,编译,汇编",".m Objective-C source code; preprocessing, compiling, assembling","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: [mistranslation] - The Chinese term ""源程序"" is more accurately translated as ""source program"" rather than ""source code,"" which is a minor mistranslation.

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
176,".i 预处理后的 c 文件;编译,汇编","Preprocessed .c files; compile, assemble","MQM annotations:
Accuracy Errors
[Critical]: [mistranslation] - The source text includes ""预处理后的"" which means ""preprocessed,"" but the translation does not clearly connect this to the subsequent actions of compiling and assembling, potentially leading to misunderstanding.
[Major]: [omission] - The source text implies a sequence of actions (preprocessing, compiling, assembling) which is not clearly conveyed in the translation.
[Minor]: [addition] - None

Fluency Errors
[Critical]: [grammar] - None
[Major]: [punctuation] - The semicolon in the translation may disrupt the intended flow of actions described in the source text.
[Minor]: [spelling] - None

Locale Convention Errors
[Critical]: [date] - None
[Major]: [currency] - None
[Minor]: [name] - None

Style Errors
[Critical]: [awkward] - None
[Major]: [awkward] - The translation is awkward as it does not clearly convey the sequence of actions described in the source text.
[Minor]: [awkward] - None

Terminology Errors
[Critical]: [inappropriate for context] - None
[Major]: [inconsistent use] - None
[Minor]: [inappropriate for context] - None

Non-Translation Errors
[Critical]: [non-translation] - None
[Major]: [non-translation] - None
[Minor]: [non-translation] - None

Other Errors
[Critical]: [other] - None
[Major]: [other] - None
[Minor]: [other] - None

No-Error
[Critical]: None
[Major]: None
[Minor]: None"
182,.a 归档库文件(Archive file),Archive file,"MQM annotations:
Accuracy Errors
[Critical]: [omission] - The source text "".a 归档库文件"" includes "".a"" which is omitted in the translation.
[Major]: [mistranslation] - None
[Minor]: [addition] - None

Fluency Errors
[Critical]: [non-translation] - None
[Major]: [grammar] - None
[Minor]: [punctuation] - None

Locale Convention Errors
[Critical]: [currency] - None
[Major]: [date] - None
[Minor]: [name] - None

Style Errors
[Critical]: [awkward] - None
[Major]: [awkward] - None
[Minor]: [awkward] - None

Terminology Errors
[Critical]: [inappropriate for context] - None
[Major]: [inconsistent use] - None
[Minor]: [inappropriate for context] - None

Other Errors
[Critical]: [other] - None
[Major]: [other] - None
[Minor]: [other] - None

No-error: None"
183,"除非使用了 -cec，-s, 或 -E 选项(或者编译错误阻止了完整的过程),否则连接总是最后的步骤.","Unless the -cec, -s, or -E options are used (or a compilation error prevents the complete process), linking is always the final step.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: [mistranslation] - The source text mentions ""连接"" which is translated as ""linking"" in the target text. While ""linking"" can be a correct translation in some contexts, it may not fully capture the intended meaning of ""连接"" in this specific technical context. This could potentially lead to misunderstanding if ""连接"" refers to a different technical process.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
185,选项必须分立给出 : de ' 完全不同于 `-d -r '.,The options must be given separately: completely different from `-d -r`.,"MQM annotations:
Accuracy Errors
[Critical]: [mistranslation] - The translation does not accurately convey the meaning of the source text, particularly the part ""de ' 完全不同于 `-d -r '."" which is not translated correctly.
[Major]: [omission] - The translation omits the part ""de ',"" which is present in the source text.
[Minor]: [addition] - The translation includes the word ""completely,"" which is not present in the source text.

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: [awkward] - The phrase ""completely different from `-d -r`"" is awkward and could be rephrased for better clarity.

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None"
187,这里只列举不是默认选项的格式.,Only non-default formats are listed here.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
190,总体选项 (Overall Option),Overall Option,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
191,明确指出后面输入文件的语言为 language (而不是从文件名后绥得到的默认选择).,"Explicitly specify that the language of the input file is ""language"" (rather than the default choice derived from the file extension).","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
193,"关闭任何对语种的明确说明, 因此依据文件名后级处理后面的文件 RE AS E ` -x' 选项).","Close any explicit language specifications, and then process the subsequent files based on the file name suffix (using the `-x' option).","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: mistranslation - The translation of ""关闭任何对语种的明确说明"" to ""Close any explicit language specifications"" is not entirely accurate. The original text implies turning off or disabling explicit language specifications, which is not clearly conveyed in the translation.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: punctuation - The use of backticks around `-x' is unconventional in English and could be considered a minor punctuation issue.

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: awkward - The phrase ""Close any explicit language specifications"" is slightly awkward and could be rephrased for clarity.

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
