index,original,translated,accuracy_annotation
170,源文件后级名指出语言种类以及后期的操作:,The file extension of the source file indicates the type of language and subsequent operations.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""subsequent operations"" does not accurately convey the meaning of ""后期的操作,"" which should be ""later operations"" or ""post-processing.""
[Major]: [accuracy/omission] - The translation omits the concept of ""language type"" which is present in ""语言种类"" in the source text.
[Minor]: [accuracy/addition] - None
```"
171,".c C 源程序; 预处理, 编译,汇编",".c C source program; preprocessing, compiling, assembling","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the semicolon after "".c C source program,"" which is present in the source text and indicates a separation of items.
[Minor]: [accuracy/mistranslation] - The word ""预处理"" is translated as ""preprocessing,"" which is correct, but the translation does not reflect the sequential nature implied by the commas in the source text. The source implies a sequence of steps: preprocessing, compiling, and assembling.
```"
175,".m Objective-C 源程序; 预处理,编译,汇编",".m Objective-C source code; preprocessing, compiling, assembling","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the term ""源程序"" (source program), which is part of the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
176,".i 预处理后的 c 文件;编译,汇编","Preprocessed .c files; compile, assemble","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""预处理后的"" which means ""preprocessed"" in the source text.
[Major]: [accuracy/mistranslation] - The translation ""Preprocessed .c files; compile, assemble"" does not fully convey the meaning of the source text. The source text implies a sequence of actions: preprocessed .c files are to be compiled and assembled, which is not clearly expressed in the translation.
[Minor]: [accuracy/error_subcategory] - None
```"
182,.a 归档库文件(Archive file),Archive file,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The source text "".a"" is omitted in the translation.
[Major]: [accuracy/mistranslation] - The translation ""Archive file"" does not accurately reflect the source text "".a 归档库文件,"" which suggests a specific type or format of archive file.
[Minor]: [accuracy/error_subcategory] - None
```"
183,"除非使用了 -cec，-s, 或 -E 选项(或者编译错误阻止了完整的过程),否则连接总是最后的步骤.","Unless the -cec, -s, or -E options are used (or a compilation error prevents the complete process), linking is always the final step.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""linking"" for ""连接"" is not entirely accurate. ""连接"" in this context refers to the process of linking in a compilation process, but the translation should make it clear that it is referring to the linking phase in software compilation.
[Minor]: [accuracy/error_subcategory] - None
```"
185,选项必须分立给出 : de ' 完全不同于 `-d -r '.,The options must be given separately: completely different from `-d -r`.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/MT Hallucination] - The translation ""completely different from `-d -r`"" is unrelated to the source text and does not convey the intended meaning.
[Major]: [accuracy/mistranslation] - The translation does not accurately convey the meaning of ""选项必须分立给出,"" which should be translated as ""Options must be provided separately.""
[Minor]: [accuracy/omission] - None
```"
187,这里只列举不是默认选项的格式.,Only non-default formats are listed here.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""Only non-default formats are listed here"" does not accurately convey the source text ""这里只列举不是默认选项的格式."" The term ""选项"" (options) is mistranslated as ""formats.""
[Minor]: [accuracy/error_subcategory] - None
```"
190,总体选项 (Overall Option),Overall Option,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""Overall Option"" does not fully capture the meaning of ""总体选项,"" which can imply a more comprehensive or general choice or setting.
[Minor]: [accuracy/error_subcategory] - None
```"
191,明确指出后面输入文件的语言为 language (而不是从文件名后绥得到的默认选择).,"Explicitly specify that the language of the input file is ""language"" (rather than the default choice derived from the file extension).","Chinese source: 明确指出后面输入文件的语言为 language (而不是从文件名后绥得到的默认选择).

English translation: Explicitly specify that the language of the input file is ""language"" (rather than the default choice derived from the file extension).

MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation does not convey the meaning of ""后面"" which implies ""subsequent"" or ""following"" input files.
[Minor]: [accuracy/error_subcategory] - None"
193,"关闭任何对语种的明确说明, 因此依据文件名后级处理后面的文件 RE AS E ` -x' 选项).","Close any explicit language specifications, and then process the subsequent files based on the file name suffix (using the `-x' option).","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""Close any explicit language specifications"" does not accurately reflect the source text's meaning, which involves closing explicit language specifications related to file processing.
[Major]: [accuracy/omission] - The translation omits the part of the source text that indicates the processing of files is based on the file name suffix.
[Minor]: [accuracy/addition] - The phrase ""using the `-x' option"" is added in the translation, which is not explicitly mentioned in the source text.
```"
194,"如果只操作四个阶段( 预处理, 编译, 汇编, 连接)中的一部分, 可以使用 ` -x' 选项 (或文件名后 Ah) 告诉 geo 从哪里开始,用 `~-c' ，`-s' ,或 `-E' 选项告诉 geo 到哪里结束.注意,某些选项组合 (例如 ，`-x cpp-output -E') {i gee MEF =c 编译或汇编源文件, ETER. ERA ATI 缺省情况下， GCC 通过用 ` .o' 蔡换源文件名后级 ` .ec 标文件名. 可以使用-o 选项选择其他名字.GCC忽略 -ec 选项后面任何无法识别的输入文伯 -S F 何事情.","If you only want to perform a portion of the four stages (preprocessing, compiling, assembling, linking), you can use the `-x` option (or append Ah to the filename) to tell the compiler where to start, and use the `-c`, `-s`, or `-E` options to tell it where to stop. Note that certain combinations of options (such as `-x cpp-output -E`) will not compile or assemble the source file. By default, GCC replaces the source filename extension with `.o` for object files. You can use the `-o` option to choose a different name. GCC ignores any unrecognized input following the `-ec` option and does nothing.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation incorrectly uses ""geo"" instead of ""GCC"" as the compiler.
[Major]: [accuracy/omission] - The translation omits the explanation about the default behavior of GCC when replacing the source filename extension with `.o`.
[Minor]: [accuracy/mistranslation] - The translation incorrectly uses ""Ah"" instead of ""a"" for appending to the filename.
```"
196,"编译后即停止, 不进行汇编件.","""Stop after compilation, do not proceed to assembly.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""do not proceed to assembly"" omits the meaning of ""不进行汇编件"" which specifically refers to not proceeding to the assembly stage.
[Major]: [accuracy/mistranslation] - The translation ""Stop after compilation"" does not fully capture the meaning of ""编译后即停止,"" which implies an immediate stop after compilation.
[Minor]: [accuracy/addition] - None
```"
197,"在编译过程的不同阶段间使用管道而非临时文件进行工作, 因为那些系统的汇编器不能从管道读取数据，GNU 的汇编器没有这个问题，汇编器能够接受的 C ""方言 "": 支持符合 ANSI 标准的 C 程序.","Use pipelines instead of temporary files between different stages of the compilation process, as the assemblers on those systems cannot read data from pipelines. The GNU assembler does not have this issue. The assembler can accept C ""dialects"" that support ANSI standard-compliant C programs.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""因为那些系统的汇编器不能从管道读取数据"" (as the assemblers on those systems cannot read data from pipelines) is omitted, which is critical for understanding the reason for using pipelines.
[Major]: [accuracy/mistranslation] - The phrase ""汇编器能够接受的 C '方言'"" (the assembler can accept C 'dialects') is mistranslated as it implies the assembler can accept multiple dialects, whereas the source specifies a single dialect that supports ANSI standard-compliant C programs.
[Minor]: [accuracy/addition] - The word ""different"" in ""different stages of the compilation process"" is an addition that is not explicitly present in the source text.
```"
200,"正常情况下, 这样的函数 foo 在 C++ 中意味着参数为空.","Under normal circumstances, a function like `foo` in C++ implies that the parameter is null.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""参数为空"" as ""the parameter is null"" is incorrect. The correct translation should be ""the parameter is empty.""
[Major]: [accuracy/addition] - The word ""implies"" is an addition that slightly alters the meaning, as the source text directly states the function's behavior rather than implying it.
[Minor]: [accuracy/omission] - None
```"
202,"详见NU c 手册,我们已经把细节删除, 这样当内容过时后, 人们也不会 HERI.","See the NU c manual for details. We have removed the specifics so that when the content becomes outdated, people won't HERI.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - ""HERI"" is untranslated and does not convey any meaning in English.
[Major]: [accuracy/omission] - The phrase ""这样当内容过时后, 人们也不会"" is not fully translated, leading to a loss of meaning. The translation should reflect the idea that ""people won't be affected"" or ""people won't notice"" when the content becomes outdated.
[Minor]: [accuracy/omission] - None
```"
204,他和`-Ethis-is-variable' 选项的果一样.,He is the same as the result of the `-Ethis-is-variable` option.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""He is the same as the result of the `-Ethis-is-variable` option."" does not accurately reflect the source text. The source text ""他和`-Ethis-is-variable' 选项的果一样"" should be translated as ""He is the same as the result of the `-Ethis-is-variable` option."" The translation is missing the correct context or meaning of ""果"" which should be translated as ""result.""
[Major]: [accuracy/mistranslation] - None
[Minor]: [accuracy/mistranslation] - None
```"
205,-traditional-cpp 试图支持传统 Cc 预处理器的某些方面.,-traditional-cpp attempts to support certain aspects of the traditional Cc preprocessor.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - ""Cc"" is mistranslated; it should be ""C"" as the source text refers to the traditional C preprocessor.
[Major]: [accuracy/mistranslation] - None
[Minor]: [accuracy/mistranslation] - None
```"
216,"相对应的, 如果编译时使用缺省选项 ` -fno-exteznal-templates', 所有模板实例明确的设为内置.","Correspondingly, if the default option `-fno-external-templates' is used during compilation, all template instances are explicitly set to be built-in.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The term ""内置"" (built-in) is mistranslated as ""built-in"" instead of ""internal"" or ""in-house,"" which is the correct context in software compilation.
[Major]: accuracy/omission - The phrase ""明确的设为"" (explicitly set to be) is not accurately reflected in the translation, leading to a potential misunderstanding of the process described.
[Minor]: accuracy/addition - The translation adds ""to be"" in ""set to be built-in,"" which is not present in the source text and slightly alters the intended meaning.
```"
219,"有些情况下, 编译器能够判断出可以直接调用某个虚函数; 这时就直接调用.","In some cases, the compiler can determine that a particular virtual function can be called directly; in such instances, it calls it directly.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""某个虚函数"" as ""a particular virtual function"" is slightly inaccurate. ""某个"" means ""a certain"" or ""some,"" which is less specific than ""particular.""
[Minor]: [accuracy/error_subcategory] - None
```"
221,这种表达式的值是 Void.-fthis-—is-variable 允许对 this 赋值 (仅对 c++).,The value of this expression is Void. -fthis-—is-variable allows assignment to this (only for C++).,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""这种表达式的值是 Void"" as ""The value of this expression is Void"" is incorrect. The source text refers to the value being ""Void"" in a specific programming context, which is not accurately conveyed in English.
[Major]: [accuracy/mistranslation] - The translation of ""-fthis-—is-variable 允许对 this 赋值 (仅对 c++)"" as ""-fthis-—is-variable allows assignment to this (only for C++)"" is slightly misleading. The source text implies a specific compiler flag or option that allows ""this"" to be assigned, which could be more clearly expressed.
[Minor]: [accuracy/mistranslation] - None
```"
229,"这个选项, 和它的反义选项, 使那样的程序工作在对应的默认值上.","This option, along with its opposite option, makes such programs operate on the corresponding default values.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""和它的反义选项"" as ""along with its opposite option"" is incorrect. It should be ""and its opposite option"" to accurately convey the meaning of the source text.
[Major]: [accuracy/mistranslation] - The translation of ""使那样的程序工作在对应的默认值上"" as ""makes such programs operate on the corresponding default values"" is slightly off. A more accurate translation would be ""enables such programs to operate on their respective default values.""
[Minor]: None
```"
231,"如果没有明确声明 ` signed' 或 ""unsigned'修饰符, 这些选项用来定义有符号位域 (bitfield) 或无符号位域.","If there is no explicit declaration of the `signed` or `unsigned` modifier, these options are used to define signed bitfields or unsigned bitfields.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation does not specify that the options are used to define signed or unsigned bitfields only when there is no explicit declaration of the `signed` or `unsigned` modifier.
[Minor]: [accuracy/error_subcategory] - None
```"
234,"这是为了兼容一些老程序,他们算改字符串常量是一个非常糟糕的想法、`-traditional' 选项也有相同效果.",This is to be compatible with some old programs that consider modifying string constants to be a very bad idea. The `-traditional' option has the same effect.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""算改字符串常量是一个非常糟糕的想法"" is mistranslated as ""consider modifying string constants to be a very bad idea."" The source text implies that modifying string constants is considered a bad idea by the old programs, not that the programs themselves consider it.
[Major]: [accuracy/omission] - The source text includes ""他们"" (they), which refers to the old programs, but this is omitted in the translation, leading to a loss of clarity about who considers modifying string constants a bad idea.
[Minor]: [accuracy/addition] - None
```"
237,其影响可能类似于2008年的经济危机,Its impact could be similar to the 2008 economic crisis.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""Its impact could be similar to the 2008 economic crisis"" does not fully convey the meaning of the source text ""其影响可能类似于2008年的经济危机"". The source text indicates a possibility with ""可能"" (could/might), which is not accurately reflected in the translation.
[Major]: [accuracy/omission] - None
[Minor]: [accuracy/addition] - None
```"
239,在许多国家，这一疾病己使医疗服务机构穷于应付，几近崩溃，各国政府实施的限制措施已在全球经济中造成了严重紊乱。,"In many countries, this disease has overwhelmed healthcare services, bringing them close to collapse. The restrictions implemented by governments have caused severe disruptions in the global economy.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - The phrase ""全球经济"" (global economy) is translated as ""the global economy,"" which is correct. However, the translation does not capture the nuance of ""严重紊乱"" (severe disruptions) as accurately as it could. The translation ""severe disruptions"" is acceptable but could be improved to better reflect the severity implied in the source text.
[Minor]: accuracy/omission - The phrase ""医疗服务机构穷于应付，几近崩溃"" is translated as ""overwhelmed healthcare services, bringing them close to collapse,"" which captures the meaning but omits the nuance of ""穷于应付"" (struggling to cope), which could add depth to the translation.
```"
241,一些生产者可能会被迫寻找新的方法来制造毒品，因为限制流动的同时也限制了前体和基本化学品的获取。,Some producers may be forced to find new ways to manufacture drugs because restricting movement also limits access to precursors and essential chemicals.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits the concept of ""流动"" (movement), which is crucial to understanding the cause of the restriction.
[Major]: [accuracy/mistranslation] - The phrase ""限制流动的同时也限制了"" is mistranslated as ""restricting movement also limits,"" which does not accurately convey the simultaneous nature of the restrictions on movement and access.
[Minor]: [accuracy/addition] - None
```"
249,一些国家有大量毒品通过商业航班走私，预计这些国家的贩毒活动受到的直接影响最大。,"Some countries have a large amount of drugs smuggled through commercial flights, and it is expected that the drug trafficking activities in these countries will be directly affected the most.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""受到的直接影响最大"" is mistranslated as ""will be directly affected the most,"" which does not fully capture the meaning of the source text. The source implies that the drug trafficking activities are expected to be the ones most directly impacted, not necessarily that they will be directly affected the most.
[Major]: [accuracy/omission] - None
[Minor]: [accuracy/addition] - None
```"
259,世界各地的吸毒现象一直在增多，无论是从总体数字还是从吸毒者在世界人口中所占比例来看都是如此。,"The phenomenon of drug use has been increasing worldwide, both in terms of overall numbers and the proportion of drug users within the global population.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""吸毒现象"" as ""drug use"" is slightly inaccurate. A more precise translation would be ""phenomenon of drug abuse"" or ""phenomenon of drug addiction"" to capture the negative connotation of ""吸毒"".
[Minor]: [accuracy/error_subcategory] - None
```"
262,"这在一定程度上反映了这一期间总体人口增长的差异、发达国家为7%,发展中国家为28%但也反映了发展中国家年 轻人口增长较快。","This reflects, to a certain extent, the differences in overall population growth during this period, with developed countries at 7% and developing countries at 28%. It also indicates the faster growth of the young population in developing countries.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""young population"" should be ""young people"" as the source text refers to ""年轻人口"" which means ""young people.""
[Minor]: [accuracy/error_subcategory] - None
```"
263,青少年和年轻成年人在吸毒者中所占比例最大。,Teenagers and young adults make up the largest proportion of drug users.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""make up the largest proportion of drug users"" does not fully convey the meaning of ""在吸毒者中所占比例最大,"" which implies that teenagers and young adults constitute the largest segment among drug users.
[Minor]: [accuracy/error_subcategory] - None
```"
266,无论是发达国家还是发展中国家，城市地区的吸毒情况都多于农村地区。,"Whether in developed or developing countries, drug use is more prevalent in urban areas than in rural areas.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - ""吸毒情况"" is translated as ""drug use,"" which is a mistranslation. ""吸毒情况"" refers to the situation or condition of drug use, not just the act of using drugs.
[Major]: accuracy/omission - The phrase ""情况"" (situation/condition) is omitted in the translation, which affects the meaning.
[Minor]: None
```"
267,吸毒情况总体增多的部分原因是人口从农村向城镇的大规模流动一目前全世界人口有一半以上生活在城市地区，而1960年这一比例为34%。,"The overall increase in drug use is partly due to the large-scale migration of people from rural areas to urban areas. Currently, more than half of the world's population lives in urban areas, compared to 34% in 1960.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The phrase ""一目前"" (currently) is missing from the translation, which affects the temporal context of the statement.
[Major]: accuracy/addition - The phrase ""the overall increase in drug use"" is an addition not present in the source text, which only mentions ""吸毒情况总体增多"" (the overall increase in drug use situation).
[Minor]: accuracy/mistranslation - The translation ""large-scale migration"" could be more accurately rendered as ""大规模流动"" (large-scale flow), as ""migration"" implies a more permanent move, whereas ""流动"" suggests movement or flow.
```"
268,城市化可能是毒品市场未来动态的一个关键因素，特别是在城市化趋势更为突出的发展中国家。,"Urbanization may be a key factor in the future dynamics of the drug market, especially in developing countries where the trend of urbanization is more prominent.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""where the trend of urbanization is more prominent"" does not fully capture the meaning of ""城市化趋势更为突出的发展中国家,"" which implies that urbanization trends are more pronounced in these developing countries, not just prominent.
[Minor]: [accuracy/error_subcategory] - None
```"
273,来自少数几个国家的数据表明，有害的吸毒模式与病症同低收入之间存在联系。,Data from a few countries suggest that harmful drug use patterns and disorders are linked to low income.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - ""病症同低收入之间存在联系"" is mistranslated as ""disorders are linked to low income,"" which omits the connection between harmful drug use patterns and low income.
[Major]: accuracy/omission - The translation omits the connection between ""harmful drug use patterns"" and ""low income,"" which is present in the source text.
[Minor]: accuracy/addition - None
```"
274,这些模式在较富裕的社会阶层似乎不太常见。,These patterns seem to be less common in the more affluent social classes.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/error_subcategory] - None
[Minor]: [accuracy/addition] - The word ""more"" is added in the translation, which is not present in the source text.
```"
277,新冠肺炎或将导致毒品市场进一步扩张新冠肺炎的大流行可能会导致更多农民增加或从事非法作物种植，或是因为国家主管机关的控制能力降低，或是因为在经济危机之下可能有更多人不得不铤而走险，从事非法活动。,"The COVID-19 pandemic may lead to further expansion of the drug market. The pandemic could result in more farmers increasing or engaging in the cultivation of illegal crops, either due to the reduced control capacity of national authorities or because more people might be forced to take risks and engage in illegal activities amidst the economic crisis.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - ""铤而走险"" is translated as ""take risks,"" which is slightly less precise than ""take desperate measures"" or ""venture into danger.""
```"
283,会员国的国内市场每年约有500种新型活性物质。,The domestic markets of member countries have approximately 500 new active substances each year.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""的国内市场"" (domestic markets) which should specify that the markets are within the member countries.
[Major]: [accuracy/mistranslation] - The phrase ""会员国的国内市场"" is mistranslated as ""The domestic markets of member countries,"" which implies that each member country has its own domestic market, whereas the source text suggests a collective domestic market for all member countries.
[Minor]: [accuracy/addition] - None
```"
286,"在2014年确定的新型精神活性物质种类总数中，类阿片新型精神活性物质仅占2%,但到2018年，这一数字己上升至9%。","In the total number of new psychoactive substances identified in 2014, opioid-type new psychoactive substances accounted for only 2%. However, by 2018, this figure had risen to 9%.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - The phrase ""这一数字己上升至9%"" is translated as ""this figure had risen to 9%,"" where ""己"" should be ""already"" or ""had already,"" indicating a slight nuance of timing that is not fully captured in the translation.
```"
287,类阿片新型精神活性物质中有许多是芬太尼的类似物，其药效和危害已得到证明，在北美导致了过量死亡事件，其他区域也有，但程度较轻。,"Many of the new psychoactive substances in the opioid category are analogs of fentanyl, whose potency and harmful effects have been proven. They have led to overdose deaths in North America, and although they are present in other regions, the impact is relatively less severe.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""whose potency and harmful effects have been proven"" does not fully capture the meaning of ""其药效和危害已得到证明"" which implies that both the potency and harmful effects are known and established, not just proven.
[Minor]: [accuracy/omission] - The translation omits the nuance that the impact in other regions is ""lighter"" or ""less severe"" compared to North America, which is implied in ""但程度较轻.""
```"
288,在北美，芬太尼有的用作海洛因和其他毒品（包括可卡因和甲基苯丙胺）的掺杂剂，有的用来制造假冒的药用类阿片。,"In North America, fentanyl is sometimes used as an adulterant in heroin and other drugs (including cocaine and methamphetamine), and sometimes used to manufacture counterfeit medicinal opioids.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: accuracy/addition - The word ""medicinal"" is added in ""counterfeit medicinal opioids,"" which is not present in the source text.
```"
290,2新型精神活性物质的使用可能会逐渐牢固存在于弱势群体中,The use of new psychoactive substances may gradually become entrenched among vulnerable groups.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""2新型精神活性物质"" as ""new psychoactive substances"" does not capture the specific mention of ""2"" in the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
295,贩毒者和制毒者一直在寻找替代品一不仅有管制较松的物质，还有专门为规避管制而设计的化学品，即所谓的“特制前体”。,"Drug traffickers and manufacturers have been constantly seeking alternatives—not only substances that are less regulated but also chemicals specifically designed to evade regulation, known as ""designer precursors.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""一不仅有"" is mistranslated as ""not only"" instead of ""not limited to.""
[Minor]: [accuracy/error_subcategory] - None
```"
296,旨在阻止新冠肺炎传播的限制性措施很可能使依赖前体化学品的制毒者受到进一步挤压。,Restrictive measures aimed at preventing the spread of COVID-19 are likely to further pressure drug manufacturers who rely on precursor chemicals.,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: accuracy/mistranslation - ""drug manufacturers"" should be ""drug producers"" to more accurately reflect ""制毒者"" which refers to those involved in drug production, not necessarily manufacturers.
```"
297,来自墨西哥的证据表明，这已经成为 现实：据报告，2020年3月，从东亚进口的甲基苯丙胺前体短缺促使墨西哥和美国的甲基苯丙胺价格上涨。,"Evidence from Mexico suggests that this has become a reality: It was reported that in March 2020, a shortage of methamphetamine precursors imported from East Asia led to an increase in methamphetamine prices in Mexico and the United States.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/addition - The phrase ""It was reported that"" is an addition not present in the source text.
```"
305,阿富汗和伊拉克甲基苯丙胺市场增长,The methamphetamine market in Afghanistan and Iraq is growing.,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
309,最近，伊拉克当局发现了多个甲基苯丙胺加工点，麻管局已对伪麻黄碱制剂的大批进口表示关切一甲基苯丙胺加工点将这些制剂用作前体。,"Recently, Iraqi authorities have discovered multiple methamphetamine processing sites. The narcotics control bureau has expressed concern over the large importation of pseudoephedrine preparations, which are being used as precursors at these methamphetamine processing sites.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - ""麻管局"" is translated as ""the narcotics control bureau,"" which is a mistranslation. It should be ""the Anti-Narcotics Authority"" or ""the Narcotics Control Authority.""
```"
311,自那时起，甲基苯丙胺的缉获量一直在稳步上升。,"Since then, the seizure of methamphetamine has been steadily increasing.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""seizure"" should be ""seizures"" as the source text implies a plural form.
[Minor]: [accuracy/error_subcategory] - None
```"
312,但2019年上半年的缉获量一^657公斤——与上一年相比大幅骤增。,"However, the amount seized in the first half of 2019 was 657 kilograms, which is a significant increase compared to the previous year.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The source text specifies ""大幅骤增"" (a significant and sudden increase), but the translation only mentions ""a significant increase,"" omitting the aspect of suddenness.
[Major]: accuracy/mistranslation - The translation uses ""was 657 kilograms"" instead of ""seized 657 kilograms,"" which slightly alters the meaning.
[Minor]: accuracy/addition - None
```"
318,在美国最早通过立法的两个州科罗拉多州和华盛顿州，成年人非医疗使用大麻的情况增加，特别是过去一个月以及每天或几乎每天使用的情况增多，自2012年起便已超过了全国平均水平。,"In the two states that were the first to pass legislation in the United States, Colorado and Washington, the non-medical use of marijuana among adults has increased, particularly in terms of usage in the past month and daily or almost daily use. Since 2012, these levels have surpassed the national average.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""the first to pass legislation in the United States"" is misleading; it should specify ""the first states to legalize non-medical marijuana use.""
[Minor]: [accuracy/error_subcategory] - None
```"
323,全球大麻药草缉获量暴跌的背后原因是大麻合法化？,Is the reason behind the sharp decline in global cannabis seizures the legalization of marijuana?,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The translation does not accurately convey the meaning of ""全球大麻药草缉获量"" (global cannabis herb seizure volume), as it is translated as ""global cannabis seizures,"" which omits the aspect of ""herb"" and ""volume.""
[Major]: accuracy/mistranslation - The translation of ""暴跌"" as ""sharp decline"" is acceptable, but the phrase ""暴跌的背后原因"" is mistranslated to ""the reason behind the sharp decline,"" which misses the nuance of ""the reasons behind the sharp decline"" or ""causes of the sharp decline.""
[Minor]: accuracy/addition - The word ""marijuana"" is added in the translation, while the source text uses ""大麻"" (cannabis), which can refer to both marijuana and hemp, depending on context.
```"
326,对新型精神活性物质的监管似乎有遏制作用在国内对新型精神活性物质的监管效果仍然很难评估。,"The regulation of new psychoactive substances seems to have a deterrent effect, but it is still difficult to assess the effectiveness of such regulation domestically.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: accuracy/mistranslation - The phrase ""seems to have a deterrent effect"" does not fully capture the meaning of ""似乎有遏制作用,"" which implies a potential or apparent restraining effect rather than a definitive deterrent.
```"
327,一些对新型精神活性物质采用不同监管制度的国家显示出不同的新型精神活性物质使用流行率。,Some countries that adopt different regulatory systems for new psychoactive substances show varying prevalence rates of new psychoactive substance use.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The translation omits ""一些"" (some) which indicates that only some countries are being referred to.
[Major]: accuracy/mistranslation - The translation of ""不同监管制度"" as ""different regulatory systems"" is correct, but it does not capture the nuance that these systems are specifically for ""新型精神活性物质"" (new psychoactive substances). The translation should emphasize that the regulatory systems are specifically for these substances.
[Minor]: accuracy/addition - None
```"
