index,original,translated,linguistic_convention_annotation
259,世界各地的吸毒现象一直在增多，无论是从总体数字还是从吸毒者在世界人口中所占比例来看都是如此。,"The phenomenon of drug use has been increasing worldwide, both in terms of overall numbers and the proportion of drug users within the global population.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence ends with a period, which is correct, but there is a comma missing after ""numbers"" to separate the two clauses more clearly: ""The phenomenon of drug use has been increasing worldwide, both in terms of overall numbers, and the proportion of drug users within the global population.""
```"
262,"这在一定程度上反映了这一期间总体人口增长的差异、发达国家为7%,发展中国家为28%但也反映了发展中国家年 轻人口增长较快。","This reflects, to a certain extent, the differences in overall population growth during this period, with developed countries at 7% and developing countries at 28%. It also indicates the faster growth of the young population in developing countries.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""28%"" should be a period for correct punctuation.
```"
263,青少年和年轻成年人在吸毒者中所占比例最大。,Teenagers and young adults make up the largest proportion of drug users.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
266,无论是发达国家还是发展中国家，城市地区的吸毒情况都多于农村地区。,"Whether in developed or developing countries, drug use is more prevalent in urban areas than in rural areas.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma after ""areas"" should be replaced with a semicolon for better sentence structure.
```"
267,吸毒情况总体增多的部分原因是人口从农村向城镇的大规模流动一目前全世界人口有一半以上生活在城市地区，而1960年这一比例为34%。,"The overall increase in drug use is partly due to the large-scale migration of people from rural areas to urban areas. Currently, more than half of the world's population lives in urban areas, compared to 34% in 1960.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""areas"" in ""urban areas. Currently,"".
```"
268,城市化可能是毒品市场未来动态的一个关键因素，特别是在城市化趋势更为突出的发展中国家。,"Urbanization may be a key factor in the future dynamics of the drug market, especially in developing countries where the trend of urbanization is more prominent.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma before ""especially"" is not necessary and disrupts the flow of the sentence.
```"
273,来自少数几个国家的数据表明，有害的吸毒模式与病症同低收入之间存在联系。,Data from a few countries suggest that harmful drug use patterns and disorders are linked to low income.,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The sentence should end with a period.
```"
274,这些模式在较富裕的社会阶层似乎不太常见。,These patterns seem to be less common in the more affluent social classes.,"```
MQM annotations:
linguistic conventions errors:
Critical: None
Major: None
Minor: None
```"
277,新冠肺炎或将导致毒品市场进一步扩张新冠肺炎的大流行可能会导致更多农民增加或从事非法作物种植，或是因为国家主管机关的控制能力降低，或是因为在经济危机之下可能有更多人不得不铤而走险，从事非法活动。,"The COVID-19 pandemic may lead to further expansion of the drug market. The pandemic could result in more farmers increasing or engaging in the cultivation of illegal crops, either due to the reduced control capacity of national authorities or because more people might be forced to take risks and engage in illegal activities amidst the economic crisis.","```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The sentence could benefit from a comma after ""authorities"" to improve readability: ""either due to the reduced control capacity of national authorities, or because more people might be forced to take risks and engage in illegal activities amidst the economic crisis.""
```"
283,会员国的国内市场每年约有500种新型活性物质。,The domestic markets of member countries have approximately 500 new active substances each year.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence lacks a period at the end, which is a punctuation error.
```"
286,"在2014年确定的新型精神活性物质种类总数中，类阿片新型精神活性物质仅占2%,但到2018年，这一数字己上升至9%。","In the total number of new psychoactive substances identified in 2014, opioid-type new psychoactive substances accounted for only 2%. However, by 2018, this figure had risen to 9%.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The period at the end of the first sentence should be a comma to correctly connect the two clauses.
```"
287,类阿片新型精神活性物质中有许多是芬太尼的类似物，其药效和危害已得到证明，在北美导致了过量死亡事件，其他区域也有，但程度较轻。,"Many of the new psychoactive substances in the opioid category are analogs of fentanyl, whose potency and harmful effects have been proven. They have led to overdose deaths in North America, and although they are present in other regions, the impact is relatively less severe.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma before ""whose potency and harmful effects have been proven"" is unnecessary and disrupts the flow of the sentence.
```"
288,在北美，芬太尼有的用作海洛因和其他毒品（包括可卡因和甲基苯丙胺）的掺杂剂，有的用来制造假冒的药用类阿片。,"In North America, fentanyl is sometimes used as an adulterant in heroin and other drugs (including cocaine and methamphetamine), and sometimes used to manufacture counterfeit medicinal opioids.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma before ""and sometimes used to manufacture counterfeit medicinal opioids"" is unnecessary and disrupts the flow of the sentence.
```"
290,2新型精神活性物质的使用可能会逐渐牢固存在于弱势群体中,The use of new psychoactive substances may gradually become entrenched among vulnerable groups.,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The sentence lacks a period at the end.
```"
295,贩毒者和制毒者一直在寻找替代品一不仅有管制较松的物质，还有专门为规避管制而设计的化学品，即所谓的“特制前体”。,"Drug traffickers and manufacturers have been constantly seeking alternatives—not only substances that are less regulated but also chemicals specifically designed to evade regulation, known as ""designer precursors.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The use of a hyphen in ""one不仅"" is incorrect and should be replaced with a space for proper punctuation.
```"
296,旨在阻止新冠肺炎传播的限制性措施很可能使依赖前体化学品的制毒者受到进一步挤压。,Restrictive measures aimed at preventing the spread of COVID-19 are likely to further pressure drug manufacturers who rely on precursor chemicals.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence lacks a comma after ""COVID-19,"" which would improve readability by separating the introductory clause from the main clause.
```"
297,来自墨西哥的证据表明，这已经成为 现实：据报告，2020年3月，从东亚进口的甲基苯丙胺前体短缺促使墨西哥和美国的甲基苯丙胺价格上涨。,"Evidence from Mexico suggests that this has become a reality: It was reported that in March 2020, a shortage of methamphetamine precursors imported from East Asia led to an increase in methamphetamine prices in Mexico and the United States.","```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The colon after ""reality"" should be followed by a lowercase letter as per English punctuation conventions.
```"
305,阿富汗和伊拉克甲基苯丙胺市场增长,The methamphetamine market in Afghanistan and Iraq is growing.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
309,最近，伊拉克当局发现了多个甲基苯丙胺加工点，麻管局已对伪麻黄碱制剂的大批进口表示关切一甲基苯丙胺加工点将这些制剂用作前体。,"Recently, Iraqi authorities have discovered multiple methamphetamine processing sites. The narcotics control bureau has expressed concern over the large importation of pseudoephedrine preparations, which are being used as precursors at these methamphetamine processing sites.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""Recently"" for correct punctuation.
```"
311,自那时起，甲基苯丙胺的缉获量一直在稳步上升。,"Since then, the seizure of methamphetamine has been steadily increasing.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma after ""Since then"" is unnecessary and could be removed for better flow.
```"
312,但2019年上半年的缉获量一^657公斤——与上一年相比大幅骤增。,"However, the amount seized in the first half of 2019 was 657 kilograms, which is a significant increase compared to the previous year.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The em dash should be replaced with a comma for correct punctuation in English.
```"
318,在美国最早通过立法的两个州科罗拉多州和华盛顿州，成年人非医疗使用大麻的情况增加，特别是过去一个月以及每天或几乎每天使用的情况增多，自2012年起便已超过了全国平均水平。,"In the two states that were the first to pass legislation in the United States, Colorado and Washington, the non-medical use of marijuana among adults has increased, particularly in terms of usage in the past month and daily or almost daily use. Since 2012, these levels have surpassed the national average.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence could benefit from a comma after ""Washington"" to improve readability.
```"
323,全球大麻药草缉获量暴跌的背后原因是大麻合法化？,Is the reason behind the sharp decline in global cannabis seizures the legalization of marijuana?,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The question mark should be placed at the end of the sentence without a space before it.
```"
326,对新型精神活性物质的监管似乎有遏制作用在国内对新型精神活性物质的监管效果仍然很难评估。,"The regulation of new psychoactive substances seems to have a deterrent effect, but it is still difficult to assess the effectiveness of such regulation domestically.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - A comma should be added after ""deterrent effect"" to separate the two independent clauses.
```"
327,一些对新型精神活性物质采用不同监管制度的国家显示出不同的新型精神活性物质使用流行率。,Some countries that adopt different regulatory systems for new psychoactive substances show varying prevalence rates of new psychoactive substance use.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence would benefit from a comma after ""substances"" to improve readability: ""Some countries that adopt different regulatory systems for new psychoactive substances, show varying prevalence rates of new psychoactive substance use.""
```"
328,在另一些国家，通过国内立法后，新型精神活性物质使用情况有所减少。,"In some other countries, the use of new psychoactive substances has decreased after domestic legislation was enacted.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence should end with a period (.) to follow standard English punctuation rules.
```"
333,"据估计，低收入和中等收入国家的人口占全球人口的88%,但消费的药用类阿片却不到10%。","It is estimated that the population of low- and middle-income countries accounts for 88% of the global population, but they consume less than 10% of medicinal opioids.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""but"" should be replaced with a semicolon for correct punctuation in compound sentences.
```"
334,获取药用类阿片的障碍与许多因素有关，包括立法、文化、卫生系统和处方做法。,"The obstacles to obtaining medicinal opioids are related to many factors, including legislation, culture, healthcare systems, and prescribing practices.","```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
343,全球范围的有限数据表明，迷醉可能是杀人的一个重要因素。,Limited data worldwide suggest that intoxication may be an important factor in killings.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""and"" in ""Limited data worldwide suggest that intoxication may be an important factor in killings"" is missing. In English, it is often recommended to use a comma before ""and"" in a list of three or more items (Oxford comma), though its absence does not significantly hinder comprehension.
```"
351,据估计，2018年使用大麻的有 1.92 亿人，使之成为全球使用最多的毒品。,"It is estimated that in 2018, 192 million people used cannabis, making it the most widely used drug in the world.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""cannabis"" is not necessary in English and disrupts the flow of the sentence.
```"
354,"在2017年与吸毒病症有关的估计167,000例死亡中，有66%是这类物质造成的，在据信为吸毒导致的残疾或过早死亡而损失的2,100万年寿命中，有50%是这类物质造成的。","In the estimated 167,000 drug-related deaths in 2017, 66% were caused by this type of substance. Of the 21 million years of life lost due to disability or premature death believed to be caused by drug use, 50% were attributed to this type of substance.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""death"" should be a period to separate the two independent clauses.
```"
368,兴奋剂领域以可卡因和甲基苯丙胺为主，这两种物质在其主要市场的使用量都在上升。,"In the field of stimulants, cocaine and methamphetamine are predominant, and the use of these two substances is increasing in their main markets.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The use of a comma before ""and"" in ""cocaine and methamphetamine are predominant, and the use"" is unnecessary and disrupts the flow of the sentence.
```"
372,在一些市场上，可卡因和甲基苯丙胺可以共存，有时是相互替代，这样一种药物的使用量上升时另一种药物的使用量就下降，有时是同时增加和减少以满足同一市场的需求。,"In some markets, cocaine and methamphetamine can coexist and sometimes serve as substitutes for each other. When the use of one drug increases, the use of the other decreases, and sometimes both increase or decrease simultaneously to meet the demand of the same market.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence would benefit from a comma after ""decreases"" to improve readability: ""When the use of one drug increases, the use of the other decreases, and sometimes both increase or decrease simultaneously to meet the demand of the same market.""
```"
376,2017年，因吸毒死亡的约有 58.5万人，其中一半死于丙型肝炎引起的肝病，而注射吸毒者的丙型肝炎大多仍未得到治疗。,"In 2017, approximately 585,000 people died from drug use, with half of them dying from liver disease caused by hepatitis C. Most cases of hepatitis C among injection drug users remain untreated.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""2017"" is unnecessary in English and disrupts the flow of the sentence.
```"
380,使用说明书,Instruction manual,"```
MQM annotations:
linguistic conventions errors:
Minor: capitalization - ""Instruction manual"" should be ""Instruction Manual"" as it is a title.
```"
385,将耳帐斜向下轻轻塞入耳道，以轻摆头部耳机不田动为家。,"Gently insert the earbud diagonally downward into the ear canal, and slightly tilt your head to ensure the earphone stays in place.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""canal"" for better readability.
```"
388,充电开机使用前，请先撕掉左右耳机充各点处的网几，将充电盒及耳机充满电。,"Before turning on and using the device, please first remove the protective mesh from the charging points on both earphones, and fully charge the charging case and earphones.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""earphones"" should be removed for better sentence flow.
```"
390,充电盒未充满电充电指示灯红灯长亮，充满电后充电:3 指示灯熄灭。,"When the charging case is not fully charged, the charging indicator light stays red. Once fully charged, the charging indicator light turns off.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: grammar - The phrase ""Once fully charged, the charging indicator light turns off."" could be more clearly expressed as ""Once it is fully charged, the charging indicator light turns off."" to ensure grammatical clarity.
```"
403,自动连接: 局对移两只耳机从充时盒外十.,Automatic connection: The two earbuds will connect automatically when removed from the charging case.,"```
MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The colon is used incorrectly after ""Automatic connection"" as it disrupts the flow of the sentence. A period would be more appropriate.
[Minor]: [capitalization] - ""The"" should not be capitalized after a colon in this context.
```"
405,随后红和白灯恢六. 左右囊如自过串联 .,"The translation of the text you provided is: ""Then the red and white lights return to six. The left and right pouches are connected in series.""","```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The period after ""six"" should be followed by a space before starting the next sentence.
Minor: Grammar - ""return to six"" is awkward and ungrammatical; it should be ""return to six lights"" or ""return to six positions"" for clarity.
Minor: Grammar - The phrase ""The left and right pouches are connected in series"" is awkward; consider rephrasing for clarity, such as ""The pouches on the left and right are connected in series.""
```"
406,"待左/右耳机白灯懈 闪时. 打开设备否牙搜索 “RedmIArDots2 ""并点击完连溶。","When the white light on the left/right earbud flashes, turn on the Bluetooth on your device, search for ""Redmi AirDots 2,"" and click to complete the connection.","```
MQM annotations:
linguistic conventions errors:
Major: Punctuation - Missing period at the end of the sentence.
Major: Spelling - ""否牙"" should be ""Bluetooth"" to match the context.
Minor: Capitalization - ""Bluetooth"" should be capitalized as it is a proper noun.
Minor: Whitespace - There should be a space between ""Redmi"" and ""AirDots 2"" to correctly reflect the product name.
```"
407,首次连接后. 囊志开机可自动回连上一次配对设备(蓝牙需开启)。,"After the first connection, the device will automatically reconnect to the last paired device when powered on (Bluetooth needs to be enabled).","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The period after ""connection"" should be removed as it disrupts the flow of the sentence.
[Minor]: [punctuation] - The period after ""device"" should be replaced with a comma for better sentence flow.
```"
412,"单耳 / 双耳自由切换; 两只耳机连接成功后即为双丁连接; 将任一耳机放回充电盒关机, 另一只耳机进入单耳模式, 重新取出即可自动恢复双耳模式 。","Single-ear / dual-ear free switching; once both earbuds are successfully connected, they are in dual-ear mode. If you put either earbud back into the charging case, it will turn off, and the other earbud will enter single-ear mode. Taking it out again will automatically restore dual-ear mode.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The semicolon after ""free switching"" should be a period for better sentence separation.
[Minor]: [punctuation] - The semicolon after ""dual-ear mode"" should be a period for better sentence separation.
[Minor]: [punctuation] - The comma after ""charging case"" should be a period for better sentence separation.
```"
415,如果耳机无法正常连接使用，请参照以下方式重置,"If the headphones are not connecting properly, please reset them using the following method.","```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The sentence should end with a period.
```"
416,耳机: 将耳机拿出充电盒， 在关机状态下， 分别长按两只耳机多功能键15 秒 ，至红白灯交替闪烁3 次后，松开并放回充电盒即可(清除耳机与手机的连授记录)。,"Headphones: Take the headphones out of the charging case. When they are powered off, press and hold the multifunction button on both headphones for 15 seconds until the red and white lights flash alternately three times. Then release and place them back in the charging case (this will clear the pairing records between the headphones and the phone).","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""seconds"" should be a period or a semicolon to properly separate the clauses.
```"
423,本严操的相关信息请查询销售网 : www micom,"For information related to Yan Cao, please visit the sales website: www.micom","```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The colon in ""sales website: www.micom"" should be followed by a space.
Minor: Whitespace - There should be a space between ""www"" and ""micom"" in the URL ""www.micom"".
```"
426,"以下功能左右耳机均可操作, 轻按一下来电时，接听电话; 通话或去电中，挂断电话音乐时，播放 /暂停音频 ,长按约1 秒释放","The following functions can be operated with both the left and right earphones: Press once during an incoming call to answer the call; during a call or outgoing call, hang up the call. When listening to music, play/pause audio by pressing and holding for about 1 second and then releasing.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The semicolon after ""incoming call"" should be a comma for better readability.
[Minor]: [punctuation] - The semicolon after ""outgoing call"" should be a comma for better readability.
[Minor]: [punctuation] - The comma after ""audio"" should be a period to separate the two independent clauses.
```"
429,待机时， 开启语音助手(需设备支持语音功能且打开快速唤醒设置),"When in standby mode, activate the voice assistant (requires the device to support voice functionality and have the quick wake-up setting enabled).","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""standby mode"" is unnecessary and disrupts the flow of the sentence.
[Minor]: [punctuation] - The parentheses should be replaced with commas to maintain consistency in punctuation style.
```"
435,耳机基本参数,Earphone Basic Specifications,"```
MQM annotations:
linguistic conventions errors:
[Minor]: Capitalization - The word ""Specifications"" should not be capitalized as it is not a proper noun or at the beginning of a title.
```"
438,输入参数:5V 二 100mA,Input parameters: 5V and 100mA,"```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The word ""and"" should be preceded by a comma for better readability in a list format: ""5V, and 100mA"".
```"
439,单耳净重: 约 4.1g,Net weight of a single earbud: approximately 4.1g,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The colon after ""earbud"" should be followed by a space for correct punctuation.
```"
448,"1 请勿以任何理由拆开.维修或改装耳机, 否则可能会导致起火甚至彻底损坏本产品;","1. Please do not disassemble, repair, or modify the headphones for any reason, as this may cause a fire or even completely damage the product.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""headphones"" should be removed for better punctuation flow.
```"
451,"4 请勿在雷暴天气下使用该设备, 雷暴可导致设备工作异常, 并增加触电的危险;","4. Please do not use this device during thunderstorms, as thunderstorms can cause the device to malfunction and increase the risk of electric shock.","```
MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The comma after ""thunderstorms"" should be replaced with a semicolon to properly separate the two independent clauses.
```"
453,6 请勿将本产品与液体接触。,6. Please do not expose this product to liquids.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The period at the end of the sentence should be inside the quotation marks for consistency with standard English punctuation rules.
```"
454,注意,Attention,"```
MQM annotations:
linguistic conventions errors:
Minor: capitalization - The word ""Attention"" should not be capitalized as it is not at the beginning of a sentence or a proper noun.
```"
457,"3 长时间连续使用耳机有损听力,请合理控制使用时间及音量 ;","Prolonged use of headphones can damage hearing, so please reasonably control the usage time and volume.","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The semicolon at the end of the sentence should be replaced with a period for proper sentence closure.
```"
471,"2 自您签收次日起 8 日-15日内, 本产品出现《Redmi AirDots 2 ee E 故障表》所列性能故障的情况, 经由小米售后服务中心检测确 定, 可","From the 8th to the 15th day after you sign for the product, if the product exhibits any performance issues listed in the ""Redmi AirDots 2 ee E Fault Table,"" and these issues are confirmed by a Xiaomi after-sales service center, you may...","```
MQM annotations:
linguistic conventions errors:
[Major]: [Punctuation] - The sentence ends abruptly with ""you may"" without completing the thought or providing a punctuation mark to indicate continuation.
```"
476,电牙耳机 ”2 通话过程中，对方听不到声音。,"""Bluetooth headset"" 2: During a call, the other party cannot hear any sound.","```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The quotation marks around ""Bluetooth headset"" are inconsistent with standard English usage. They should be straight quotes or omitted if not necessary.
```"
480,2 已超过三包有效期;,2. Has exceeded the warranty period.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation should end with a period to match the punctuation convention of complete sentences in English.
```"
487,欧盟峰会为难民政策争论，欧盟官员：接收过程步步瓶颈-中新网,"EU Summit Debates Refugee Policy, EU Official: Reception Process Faces Bottlenecks - China News Service","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The dash before ""China News Service"" should be an en dash (–) instead of a hyphen (-).
```"
488,欧盟峰会为难民政策争吵不休，欧盟官员：接收过程每一步都存在瓶颈,"EU summit embroiled in disputes over refugee policy, EU official: There are bottlenecks at every step of the reception process.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""EU official"" in the sentence ""EU official: There are bottlenecks at every step of the reception process.""
```"
490,据报道，欧盟此举是对欧洲日益增长的非法移民问题关注的回应，如今，欧盟的核心问题在于，最终能被遣返的非法移民人数很少。,"According to reports, this move by the EU is a response to the growing issue of illegal immigration in Europe. Currently, the core issue for the EU is that only a small number of illegal immigrants can ultimately be deported.","```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The comma after ""reports"" should be a period to separate the two independent clauses.
```"
493,冯德莱恩一再表示，欧盟资金不会支付相关费用。,Von der Leyen has repeatedly stated that EU funds will not cover the related costs.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""stated"" is missing, which would improve the sentence's readability.
```"
496,据欧盟委员会估计，欧盟的申根国家去年收到超92万份庇护申请，比前一年增加近半。,"According to estimates by the European Commission, the Schengen countries of the European Union received over 920,000 asylum applications last year, an increase of nearly half compared to the previous year.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""an increase of nearly half"" should be a semicolon to properly separate the clauses.
```"
