index,original,zero_shot_translation,reference_translation
368,兴奋剂领域以可卡因和甲基苯丙胺为主，这两种物质在其主要市场的使用量都在上升。,"In the doping field, cocaine and methamphetamine prevail, and the use of both substances is increasing in their primary markets.","Cocaine and methamphetamine, which both have rising use in their key areas, dominate the stimulant market."
372,在一些市场上，可卡因和甲基苯丙胺可以共存，有时是相互替代，这样一种药物的使用量上升时另一种药物的使用量就下降，有时是同时增加和减少以满足同一市场的需求。,"In some markets, cocaine and methamphetamine can coexist, sometimes substituting for each other, so that the use of one drug increases when the use of the other decreases, and sometimes both increase and decrease simultaneously to meet the needs of the same market.","Cocaine and methamphetamine can coexist in some markets, occasionally substituting for one another, causing the use of one drug to climb while the usage of the other lowers, or occasionally both rising and falling to satisfy demand in the same market."
376,2017年，因吸毒死亡的约有 58.5万人，其中一半死于丙型肝炎引起的肝病，而注射吸毒者的丙型肝炎大多仍未得到治疗。,"In 2017, approximately 585,000 people died from drug use, half of whom died from liver disease caused by hepatitis C, and the majority of hepatitis C cases among people who inject drugs remain untreated.","Half of the estimated 0.585 million drug-related deaths in 2017 were attributable to liver illness brought on by hepatitis C, which is largely untreated among injecting drug users."
380,使用说明书,Instructions for use,User's Manual
385,将耳帐斜向下轻轻塞入耳道，以轻摆头部耳机不田动为家。,"Gently insert the earphones into the ear canal at a downward angle, ensuring they don't move even when you lightly shake your head.","Gently insert the ear tents downwardly into the ear canal, then gently swing your head to move the earphones."
388,充电开机使用前，请先撕掉左右耳机充各点处的网几，将充电盒及耳机充满电。,"Before charging, powering on, and using, please first remove the insulating stickers/films from the charging contacts of both the left and right earbuds, and fully charge both the charging case and the earbuds.","Please remove the nets from the left and right earphone charging points before charging and using, and charge the charging box and headphones completely before using."
390,充电盒未充满电充电指示灯红灯长亮，充满电后充电:3 指示灯熄灭。,"When the charging case is not fully charged, the charging indicator light is solid red. After it is fully charged, charging indicator 3 turns off.","The charging indication light on the charging box is not yet fully charged, the red light is on, and when it is, the charging indicator light: 3 is off."
403,自动连接: 局对移两只耳机从充时盒外十.,Automatic connection: The two earbuds of the station/game connect automatically when taken out of the charging case.,Connect automatically by alternating between the two earbuds in the charging box up to 10.
405,随后红和白灯恢六. 左右囊如自过串联 .,"Subsequently, the red and white lights recovered six. The left and right sacs are like self-threading.",The red and white lights return to six at that point. A network of connections connects the left and right capsules.
406,"待左/右耳机白灯懈 闪时. 打开设备否牙搜索 “RedmIArDots2 ""并点击完连溶。","When the left/right earphone white light flashes slowly, open your device's Bluetooth and search for ""Redmi Airdots 2"" and click to complete the connection.","Activate the device, find ""RedmIArDots2."" and connect by tapping when the earphones flash white."
407,首次连接后. 囊志开机可自动回连上一次配对设备(蓝牙需开启)。,"After the first connection, the Nangzhi will automatically reconnect to the last paired device upon startup (Bluetooth must be enabled).",Nangzhi auto-reconnects to previous device on Bluetooth enablement.
412,"单耳 / 双耳自由切换; 两只耳机连接成功后即为双丁连接; 将任一耳机放回充电盒关机, 另一只耳机进入单耳模式, 重新取出即可自动恢复双耳模式 。","Single ear / dual ear freely switchable; connecting both earbuds successfully establishes a dual-ear connection; placing either earbud back into the charging case to power off, the other earbud enters single-ear mode, and removing it again automatically restores dual-ear mode.","You can freely switch between using one ear or both; once the two earphones are connected, they will have a double connection; if you put one earphone back into the charging box to turn it off, the other earphone will switch to the single ear mode; if you take it out again, it will switch back to the binaural mode."
415,如果耳机无法正常连接使用，请参照以下方式重置,"If the earphones cannot connect or be used normally, please refer to the following methods to reset them.",Refer to the following techniques to reset the headset
416,耳机: 将耳机拿出充电盒， 在关机状态下， 分别长按两只耳机多功能键15 秒 ，至红白灯交替闪烁3 次后，松开并放回充电盒即可(清除耳机与手机的连授记录)。,"Headphones: Take the earphones out of the charging case. With the earphones powered off, press and hold the multi-function button on both earphones for 15 seconds respectively until the red and white lights flash alternately 3 times, then release and return them to the charging case (to clear the pairing record between the earphones and the mobile phone).","Take out earbuds, hold multi-function buttons for 15 secs when lights flash, without earphones, insert headphones after releasing buttons into charging box, awards list."
423,本严操的相关信息请查询销售网 : www micom,Please find information about this rigorous operation at the sales website: www.micom.,Visit www micom for Yan operation sales network info
426,"以下功能左右耳机均可操作, 轻按一下来电时，接听电话; 通话或去电中，挂断电话音乐时，播放 /暂停音频 ,长按约1 秒释放",The following functions can be operated on either the left or right earbud: Single tap to answer a call during an incoming call; Hang up the phone during a call or outgoing call; Play/pause audio during music playback; Long press for about 1 second and release.,"Earbuds control features, answer calls, hang up, play/halt music, long press for one second to release,"
429,待机时， 开启语音助手(需设备支持语音功能且打开快速唤醒设置),"When on standby, activate voice assistant (requires device support for voice functionality and having quick wake-up settings enabled).",Turn on the voice assistant while it is in standby (the device needs to support the voice function and turn on the fast wake-up setting)
435,耳机基本参数,Basic parameters of headphones,Basic headphone specifications
438,输入参数:5V 二 100mA,"Input parameters: 5V, 100mA",Input parameters: 5V 2 100mA
439,单耳净重: 约 4.1g,Single earbud net weight: Approximately 4.1g,Net weight: 4.1g/ear
448,"1 请勿以任何理由拆开.维修或改装耳机, 否则可能会导致起火甚至彻底损坏本产品;","Please do not disassemble, repair, or modify the headphones for any reason, as this may cause a fire or even completely damage the product.","Do not alter or remove the headset, it may cause fire or damage."
451,"4 请勿在雷暴天气下使用该设备, 雷暴可导致设备工作异常, 并增加触电的危险;","Do not use the device during thunderstorms, as thunderstorms can cause the device to malfunction and increase the risk of electric shock.",4 Avoid using the device during thunderstorms as they may result in irregular device operation and raise the danger of electric shock;
453,6 请勿将本产品与液体接触。,Please do not allow this product to come into contact with liquids.,6 Don't let liquids touch this product.
454,注意,Attention.,Note:
457,"3 长时间连续使用耳机有损听力,请合理控制使用时间及音量 ;",Prolonged continuous use of headphones can damage hearing. Please control your usage time and volume appropriately.,3 Please limit the amount of time and volume that you wear headphones to avoid damaging your hearing;
471,"2 自您签收次日起 8 日-15日内, 本产品出现《Redmi AirDots 2 ee E 故障表》所列性能故障的情况, 经由小米售后服务中心检测确 定, 可","From 8 to 15 days after the date of your receipt, if this product exhibits performance failures listed in the ""Redmi AirDots 2 Performance Failure Table,"" and this is confirmed by the Xiaomi After-Sales Service Center, then...","2 If there is a performance issue within 8-15 days of receipt noted in the ""Redmi AirDots 2 EE Fault List,"" Xiaomi's after-sales service center will confirm and fix the problem"
476,电牙耳机 ”2 通话过程中，对方听不到声音。,"""Electric Toothbrush Headphones"" 2 During the call, the other party cannot hear any sound.","mouthpiece headset ""2 The other party on a call is unable to hear the sound."
480,2 已超过三包有效期;,2.  Beyond the warranty period;,2 Has outlived the three promises' periods of validity;
487,欧盟峰会为难民政策争论，欧盟官员：接收过程步步瓶颈-中新网,EU Summit Debates Refugee Policy; EU Official: Reception Process Encounters Bottlenecks at Every Step - China News Network,"EU faces admission obstacles in refugee policy talks, says Chinanews com"
488,欧盟峰会为难民政策争吵不休，欧盟官员：接收过程每一步都存在瓶颈,EU summit embroiled in disputes over refugee policy; EU officials: Bottlenecks exist at every step of the reception process.,Conflicts over refugee policy at the EU summit amongst EU officials; obstacles at every stage of the admission process
490,据报道，欧盟此举是对欧洲日益增长的非法移民问题关注的回应，如今，欧盟的核心问题在于，最终能被遣返的非法移民人数很少。,"Reportedly, this move by the EU is a response to growing concerns in Europe about illegal immigration. Now, the EU's core problem is that only a small number of illegal immigrants are ultimately repatriated.","The EU's action, according to reports, is a reaction to growing worries over illegal immigration in Europe, which is now the main cause of the EU's poor deportation rate of illegal immigrants."
493,冯德莱恩一再表示，欧盟资金不会支付相关费用。,Ursula von der Leyen has repeatedly stated that EU funds will not cover the costs.,"The expenditures will not be covered by EU funding, according to Von der Leyen."
496,据欧盟委员会估计，欧盟的申根国家去年收到超92万份庇护申请，比前一年增加近半。,"According to estimates by the European Commission, EU Schengen countries received over 920,000 asylum applications last year, an increase of nearly half compared to the previous year.","According to estimates from the European Commission, the Schengen member states of the EU received more than 920,000 asylum claims in 2017—a nearly 50% rise from the year before."
