index,original,translated,linguistic_convention_annotation
236,It's all clickbait but it does worry me about the executives and managers who read these articles.,"כולם רק מחפשים כותרות מושכות, אבל זה מדאיג אותי לגבי המנהלים הבכירים והמנהלים שקוראים את המאמרים האלה.","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure in the translation is not natural and fluent compared to the source text. The translation lacks the smooth flow of the original.
[Minor]: [punctuation] - The comma after ""כולם רק מחפשים כותרות מושכות"" is not necessary."
242,It enables people to avoid lengthy commutes that take time away from their day and their families.,הוא מאפשר לאנשים להימנע מנסיעות ארוכות הגוזלות זמן מהיום שלהם ומהמשפחות שלהם.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The translation uses a period (.) at the end of the sentence, while the source text does not have any punctuation at the end."
243,To just ignore these facts is wrong.,להתעלם מעובדות אלה פשוט זה לא נכון.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The translation is missing a period at the end of the sentence."
248,"Parker referred to abortion, and modern urban women's impulse to delay having children for their careers' sake.","פרקר התייחס להפלות, ולדחף של נשים עירוניות מודרניות לדחות את הולדת ילדיהן למען הקריירה שלהן.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""Obrigado"" should not be capitalized as it is a common noun.
[Major]: [Grammar] - The sentence structure is unnatural and does not follow the conventions of the target language.
[Minor]: [Punctuation] - The comma after ""ילדיהן"" should be a period to end the sentence properly."
249,He also argues that NDP and progressives want to depopulate society for the sake of the environment.,הוא גם טוען שמפלגת ה-NDP והפרוגרסיבים רוצים לצמצם את אוכלוסיית החברה למען איכות הסביבה.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""NDP"" should be capitalized according to the conventions of the target language.
[Minor]: [capitalization] - The word ""Progressives"" should be capitalized according to the conventions of the target language."
252,Whenever May would pop up I dreaded trying to celebrate my bday.,"בכל פעם שמאי היה מגיע, פחדתי לנסות לחגוג את יום ההולדת שלי.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""mאי"" should be capitalized as ""מאי"" to follow the capitalization conventions in Hebrew.
[Minor]: [Punctuation] - The period at the end of the sentence is missing."
254,I fought over the years to get out of that mindset and to have better bdays.,נלחמתי במשך השנים לצאת מהמיינדסט הזה וכדי שיהיו לי ימי הולדת טובים יותר.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of the word ""ימי"" (days) should be capitalized.
[Minor]: [punctuation] - The period at the end of the sentence is missing."
265,Does you know of a performant way for a web component to respond to being added/removed from a document?,האם אתה מכיר דרך יעילה עבור רכיב אינטרנט להגיב להוספה/הסרה ממסמך?,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation ""האם אתה מכיר דרך יעילה עבור רכיב אינטרנט להגיב להוספה/הסרה ממסמך?"" does not follow the grammatical structure of the source text ""Does you know of a performant way for a web component to respond to being added/removed from a document?"". The translation uses ""אתה"" (you) instead of ""אני"" (I) and the verb ""מכיר"" (know) instead of ""יודע"" (know)."
268,We currently use a MutationObserver hack.,אנחנו משתמשים כרגע בפתרון עוקף של MutationObserver.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The translation uses a period (""."") at the end of the sentence, which is not necessary according to the conventions of the Hebrew language."
285,Last week got a ton done and feeling much better about field items.,בשבוע שעבר הספקתי המון ומרגיש הרבה יותר טוב לגבי פריטי השטח.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first word ""בשבוע"" should be capitalized.
[Minor]: [Punctuation] - The sentence should end with a period."
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","גם צריך לזרוע שורת סלט שם כדי לשלב ירקות חתוכים בשניהם יש צוות מיומן בהשקיה, הכנת ערוגות ושתילה שהם 90% מפריטי המיומנות שאינם קציר","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is not grammatically correct. The phrase ""to integrate cut greens in both"" is not well-formed.
[Minor]: [word order] - The word order in the phrase ""have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items"" is not natural."
290,It's 2023 and I still see people with iPhones actively avoid using Apple Maps.,עדיין 2023 ואני עדיין רואה אנשים עם אייפונים נמנעים באופן אקטיבי משימוש ב-Apple Maps.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""Apple"" in ""Apple Maps"" should be capitalized."
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","סקרן, שמרתי על ראש פתוח כדי להשוות כיצד Google Maps ו-Apple Maps משתווים, במכשיר ה-iPhone הניסיוני שלי (מכשיר הנהיגה היומי שלי הוא מכשיר Android, אז זה נדיר שאני משתמש ב-iPhone).","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""iPhone"" should be capitalized as it is a proper noun.
[Minor]: punctuation - The comma after ""סקרן"" should be removed as it is not necessary in this context."
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,החוויה של מעקב אחר הוראות הנסיעה הייתה עדיפה בהרבה ב-Apple Maps בהשוואה ל-Google Maps.,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure in the translation is not as natural as the source text. The translation could be improved to better match the flow and grammar of the target language."
298,Could it be that Google Maps got to market first?,ייתכן שגוגל מפות הגיעו לשוק ראשונות?,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The translation ""ייתכן שגוגל מפות הגיעו לשוק ראשונות?"" should have the first letter of ""מפות"" capitalized according to Hebrew capitalization conventions."
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","אני משוחד לטובת לא לשחרר זבל למשתמשים הסופיים, ואפל פישלה בענק עם מפות Apple שלהם כשזה יצא ב-2012.","MQM annotations:
linguistic conventions errors:
[Major]: [capitalization] - The word ""Apple"" should be capitalized in the translation.
[Minor]: [punctuation] - The comma after ""ב-2012"" should be a period to end the sentence."
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,אבל זו הקרקע שהופכת אותה לאמצעי טוב לאחסון עושר כל עוד אתה חושב שהממשלה לא הולכת לשנות את המערכת שבה אנו חיים.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first word ""אבל"" (But) should be capitalized.
[Minor]: [punctuation] - The period at the end of the sentence is missing."
307,A lot of ppl think that they literally own the earth when they buy a piece.,הרבה אנשים חושבים שהם ממש הבעלים של כדור הארץ כשהם קונים חלקה.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Obrigado"" should not be capitalized as it is a common noun.
[Major]: [grammar] - The sentence structure is ungrammatical. The correct grammar should be: ""הרבה אנשים חושבים שהם בעלי חלקה כשהם קונים אותה.""
[Minor]: [punctuation] - The period at the end of the sentence is missing."
312,The land is temporary.,האדמה זמנית.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of the word ""האדמה"" should be capitalized according to Hebrew grammar conventions."
314,The land is very easily and quickly taken away by the government one day if they want to do that.,הקרקע יכולה להילקח בקלות ובמהירות על ידי הממשלה יום אחד אם הם ירצו לעשות זאת.,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure ""הקרקע יכולה להילקח בקלות ובמהירות על ידי הממשלה יום אחד אם הם ירצו לעשות זאת"" is grammatically incorrect. The sentence should be restructured to follow the natural flow of the language.
[Minor]: [punctuation] - The translation lacks a period at the end of the sentence."
317,It has to be taken away one day.,.זה חייב להילקח יום אחד,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The target text is missing a period at the end of the sentence."
318,That's why the Chinese only allow leases.,לכן הסינים מאפשרים רק חכירות.,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is incorrect compared to the source text. The translation should be ""Therefore, the Chinese only allow leases."""
319,They already ran out of land.,הם כבר נגמרו מהקרקע.,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation ""הם כבר נגמרו מהקרקע"" is grammatically incorrect. The correct translation should be ""אין להם עוד קרקע"" or ""הם כבר אזלו מהקרקע""."
320,"To success, the realization of dreams, friendship, to the simple but true!!","לְהַצלָחָה, לְהַגשָמַת הַחֲלוֹמוֹת, לִידִידוּת, לַפָּשוּט אֲבָל הָאֲמִיתִי!!","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""לַפָּשוּט"" should be capitalized.
[Minor]: [punctuation] - The double exclamation marks at the end of the translation should be a single exclamation mark."
321,"To all the investors out there, I raise a toast to your success and the realization of your dreams.","לכל המשקיעים שנמצאים שם בחוץ, אני מרים כוסית לכבוד ההצלחה שלכם ולהגשמת החלומות שלכם.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""המשקיעים"" should be capitalized.
[Minor]: [punctuation] - The period at the end of the sentence is missing."
323,"And to all my friends, new and old, let us cherish the simple but true things in life that bring us joy and fulfillment.","ולכל חבריי, חדשים וותיקים, הבה נוקיר את הדברים הפשוטים אך האמיתיים בחיים המביאים לנו שמחה וסיפוק.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""חדשים"" (new) should be capitalized as it is the first word in the sentence.
[Minor]: [punctuation] - The comma after ""ותיקים"" (old) should be a semicolon to better connect the two parts of the sentence."
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,אני תוהה לעתים קרובות על היכולת האנושית להיות *כל כך* קשה כלפי עצמך בזמן שמוצף בכל כך הרבה ראיות למראה של אכזריות אמיתית.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of the word ""oneself"" should be capitalized."
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,אבל להרגיע את הייאוש מהבלגן שלנו הוא קריטי - כי הוא נותן לנו יותר מרחב להתמודד עם ההריסות מסביב.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The comma after ""אבל"" is not necessary."
331,"Some programmers: ""Typing speed does not matter!""","כמה מתכנתים: ""מהירות ההקלדה לא משנה!""","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""כמה"" should be capitalized to follow the standard capitalization rules in Hebrew."
339,It is definitely more romance than filth.,זה בהחלט יותר רומנטיקה מאשר זוהמה.,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of the word ""זוהמה"" (filth) should be capitalized."
342,I don't agree that #Mastodon is difficult to setup.,אני לא מסכים ש-#Mastodon קשה להתקנה.,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The hashtag ""#Mastodon"" should be capitalized as ""#Mastodon"" according to the conventions of the Hebrew language."
343,"Common, it's really not that hard.","נו, באמת שזה לא כל כך קשה., פשוט תספק את התרגום בלי טקסט נוסף.","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - Missing comma after ""נו"".
[Minor]: spelling - Incorrect spelling of ""פשוט"" (should be ""פשוט"")."
347,If you stick to the default web interface it doesn't look and feel good (imho).,"אם אתה נצמד לממשק האינטרנט המוגדר כברירת מחדל, זה לא נראה ומרגיש טוב (לדעתי הצנועה).","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first word ""אם"" should be capitalized.
[Minor]: [punctuation] - The parenthetical phrase ""(לדעתי הצנועה)"" should be enclosed in commas instead of parentheses."
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","אז, זה דורש קצת יותר מאמץ כדי להיכנס לזה ואתה כנראה צריך אפליקציה טובה כדי לשפר את חווית המשתמש.","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure ""אז, זה דורש קצת יותר מאמץ כדי להיכנס לזה ואתה כנראה צריך אפליקציה טובה כדי לשפר את חווית המשתמש"" is grammatically correct, but it could be improved to sound more natural in Hebrew.
[Minor]: [punctuation] - The comma after ""אז"" is not necessary and could be removed to improve the flow of the sentence."
353,Forecasting: anticipating harms before they happen (even if by minutes),חיזוי: צפייה מראש של נזקים לפני שהם מתרחשים (גם אם מדובר בדקות בודדות),"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""חיזוי"" should be capitalized at the beginning of the sentence.
[Minor]: [punctuation] - The comma after ""מתרחשים"" should be removed."
369,I work out alone in my bedroom without a spotter or even a weight rack.,אני מתאמן לבד בחדר השינה שלי בלי מאבטח או אפילו מתקן משקולות.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""השינה"" should be capitalized as ""השינה"" to follow the capitalization conventions in Hebrew.
[Minor]: [Punctuation] - The comma after ""אפילו"" should be removed to follow the punctuation conventions in Hebrew."
370,Just me and a barbell with a bunch of weights.,רק אני ומוט עם חבילה של משקולות.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""מוט"" (barbell) should be capitalized as it is a proper noun.
[Minor]: [Punctuation] - The period at the end of the sentence is missing."
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.","אם אנסה לברר מהו המשקל המרבי שאני יכול להרים בחזרה אחת, יתכן שלא יהיו לי מספיק משקולות כדי להגיע למקסימום, או לחלופין זה עלול לפצוע אותי קשה או להרוג אותי.","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence ""אם אנסה לברר מהו המשקל המרבי שאני יכול להרים בחזרה אחת, יתכן שלא יהיו לי מספיק משקולות כדי להגיע למקסימום, או לחלופין זה עלול לפצוע אותי קשה או להרוג אותי."" contains a grammatical error. The phrase ""יתכן שלא יהיו לי מספיק משקולות"" should be ""יתכן שאין לי מספיק משקולות""."
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,מעולם לא ראיתי את אמא של מישהו מכינה את זה או שדחפו לי את זה במסיבה או ראיתי את זה מופיע בהקשר של הרפתקאות הכנת הרטבים או ימי האפייה של מישהו.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of the first word in the translation should be capitalized.
[Minor]: [punctuation] - The period at the end of the sentence is missing."
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","לאחר שעברנו כאן הקצנה, אנו מהססים לקנות מכונת פאנג* חדשה.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""FAANG"" should be capitalized according to the conventions of the English language."
389,So was it Epic that originated this?,אז האם אפיק הם אלה שיצרו את זה במקור?,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""אפיק"" should be capitalized."
394,Is it so ephemeral then?,האם זה כל כך חמקמק אם כן?,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The translation uses ""האם זה כל כך חמקמק אם כן?"" instead of the more natural ""האם זה אכן כל כך חמקמק?"""
395,"Merely a ""catchphrase"" with no clear originator?","סתם ""סיסמה"" ללא יוצר ברור?","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation lacks a question mark at the end of the sentence, which is present in the source text."
399,Have now done a full round trip on the new ICNG train.,עשיתי עכשיו נסיעה הלוך ושוב מלאה ברכבת החדשה ICNG.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""ICNG"" should be capitalized according to the conventions of the target language."
402,There's areas that could use some polish.,יש אזורים שיכולים להשתמש בקצת ליטוש.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Spelling] - The word ""להשתמש"" should be ""להשתפר""."
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.","בעיקר המחסור בפחים מספיקים, וחוסר השילוט להסביר את משמעות צבעי התאורה.","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing period at the end of the sentence."
404,"Fix those minor issues, and then can we have more of these please?","תקן את הבעיות הקטנות האלה, ואז אפשר לקבל עוד מאלה בבקשה?","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation is missing a question mark at the end of the sentence."
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,"כללי ""אחד ללקוח"" נשארים בתוקף בזמן שאנו מנסים להבטיח שכל מי שעומד בתור יוכל לשים את ידיו על גלשן.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""גלשן"" (board) should not be capitalized."
407,"You can buy ONE of the boards listed above, not one of each.","אתה יכול לקנות אחד מהלוחות המפורטים למעלה, לא אחד מכל אחד.","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The translation is missing a period at the end of the sentence."
409,Yesterday I had the best time with my friend and former rabbi colleague.,אתמול היה לי הזמן הכי טוב עם החבר שלי ועמית לשעבר לרבנות.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""החבר"" (the friend) should be capitalized as it is a proper noun.
[Minor]: [punctuation] - The comma after ""לשעבר"" (former) is unnecessary."
419,#FalconGameBooks,#ספריהמשחקיםשלפלקון,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The Hebrew translation does not follow the standard capitalization conventions for hashtags, which should be all lowercase."
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","הרפנידים בעלי שמונה העיניים נראים כאילו הם צופים בך בזמן שאתה מנחית את המעופף על האדמה האדומה, אך הם לא זזים לכיוונך, למעשה הם נשארים ללא תנועה כשאתה יוצא מהמעופף והולך לאט לכיוונם.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""Repnids"" should be capitalized as ""Repnids"" to follow the capitalization conventions of the target language.
[Minor]: punctuation - The comma after ""but they make no move towards you"" should be removed to follow the punctuation conventions of the target language."
422,The rock beneath you gives way suddenly.,הסלע מתחתיך מתמוטט לפתע.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The translation is missing a period at the end of the sentence."
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","הסוף מהיר, כאשר מספר זוגות של ניבים מזריקים את הארס הקטלני שלהם והאוויר של דיסקרה מזהם את ריאותיך.","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is not natural in Hebrew. The original English sentence has a more concise and flowing structure compared to the Hebrew translation.
[Minor]: [punctuation] - The comma after ""הסוף מהיר"" should be removed, as it is not necessary in this context."
425,Nobody will ever know that you were the first human future traveller.,אף אחד לעולם לא ידע שאתה היית הנוסע בזמן האנושי הראשון.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""Nוסע"" should be capitalized.
[Minor]: [punctuation] - The period at the end of the sentence is missing."
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.","הרפנידים בעלי שמונה העיניים נראים כאילו הם צופים, אך הם לא זזים לכיוונך, למעשה הם נשארים ללא תנועה בזמן שאתה צועד לאיטך לעברם.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""Repnids"" should be capitalized.
[Minor]: [punctuation] - The comma after ""but"" should be removed."
428,"You halt while still on the mound of crumbled rock and soil and speak to them, saying, 'I come in peace, as a friend.'","אתה עוצר בעודך על גבעת הסלעים והאדמה המתפוררת ופונה אליהם באומרך, ""אני בא בשלום, כידיד.""","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of the first word in the translation should be capitalized.
[Minor]: [punctuation] - The period at the end of the sentence is missing."
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.","נראה שהם לא יכולים לשמוע אותך, ובטח שלא להבין, מכיוון שמתרגם האוניברסלי שלך לא קולט שום תשובה.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first word ""נראה"" should be capitalized.
[Minor]: [punctuation] - The comma after ""אותך"" should be a period."
440,I plan on mixing it with a fine purple/lilac variegated cotton.,אני מתכנן לערבב את זה עם כותנה מגוונת סגולה/לילך משובחת.,"MQM annotations:
linguistic conventions errors:
[Minor]: [spelling] - The word ""משובחת"" (fine) is misspelled. The correct spelling should be ""מעולה""."
441,But am not sure I have enough of the purple.,אבל אני לא בטוח שיש לי מספיק מהסגול.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Spelling] - The Hebrew translation ""הסגול"" (the purple) contains a spelling error. The correct spelling should be ""הסגול""."
446,I have literally tried and dropped EVERY SINGLE ONE.,ניסיתי בפועל ועזבתי את כל אחד ואחד מהם.,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation ""ניסיתי בפועל ועזבתי את כל אחד ואחד מהם"" does not match the source text ""I have literally tried and dropped EVERY SINGLE ONE."" The translation should be more literal, such as ""ניסיתי בפועל כל אחד ואחד מהם ועזבתי אותם""."
447,"And up until like two years ago, I had no idea until I checked my transcripts.","וַעֲד לִפְנֵי כִּשְׁנָתַיִם, לֹא הָיָה לִי מֻשָּׂג עַד שֶׁבָּדַקְתִּי אֶת הַתְּעוּדוֹת שֶׁלִּי.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first word ""וַעֲד"" should be capitalized as ""וְעַד"" to follow the standard capitalization conventions in Hebrew.
[Minor]: [punctuation] - The comma after ""כִּשְׁנָתַיִם"" should be replaced with a period to properly end the sentence."
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.","זה מרגש, מלחיץ, מלחיץ, וכל הדברים הטובים שאני אוהב בעבודה במשחקים.","MQM annotations:
linguistic conventions errors:
[Major]: [Spelling] - The word ""מלחיץ"" is repeated twice in the translation, which is likely a spelling error."
463,Came home on my lunch break to see this sitting outside uwu.,חזרתי הביתה בהפסקת הצהריים שלי וראיתי את זה יושב בחוץ אוווו.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The use of ""uwu"" at the end of the sentence is not a standard punctuation mark in Hebrew."
475,Had a recent graduate artist take some critique badly tonight.,היה לי אמן בוגר טרי שלקח ביקורת בצורה לא טובה הלילה.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""Obrigado"" should not be capitalized.
[Major]: [Grammar] - The sentence structure is unnatural and does not follow the conventions of the target language."
482,"So while composting and bloom scrolling are a wonderful reminder to look up, and be aware of life beyond the screen.","אז בזמן שקומפוסטינג וגלילת פריחה הם תזכורת נפלאה להסתכל למעלה, ולהיות מודעים לחיים מעבר למסך.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""komposti'ng"" should be capitalized.
[Minor]: [capitalization] - The first letter of ""glilit peria'h"" should be capitalized."
483,It is as important to explore servers and IP addresses.,חשוב באותה מידה לחקור שרתים וכתובות IP.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""IP"" should be capitalized to follow the convention of capitalizing abbreviations."
491,She did not look back.,.היא לא הסתכלה לאחור,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The target text is missing a period at the end of the sentence."
492,He waited until he was in the darkness of the bunk room before he pulled the note out and read it in a beam of light coming through the blackout curtains.,הוא חיכה עד שהיה בחשכת חדר הדרגשים לפני ששלף את הפתק וקרא אותו בקרן אור שחדרה מבעד לווילונות האפלה.,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation uses a period (""."") at the end of the sentence, while the source text does not have any punctuation at the end."
493,One block-printed word.,דפוס,"MQM annotations:
linguistic conventions errors:
[Minor]: [spelling] - The Hebrew translation ""דפוס"" (defus) is a correct translation of the English source ""One block-printed word"", but it contains a minor spelling error. The correct spelling in Hebrew should be ""דפוס""."
498,I'd particularly like to connect with more.,אני מעוניין במיוחד ליצור קשר עם עוד אנשים.,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first word ""אני"" should be capitalized.
[Minor]: punctuation - The sentence should end with a period."
499,Everyone with their hair on fire about CNN can thank Stephen Colbert for the hard right turn.,כולם עם השיער שלהם בוער לגבי CNN יכולים להודות לסטיבן קולבר על הפנייה החדה ימינה.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""CNN"" should be capitalized in the target text to match the capitalization in the source text.
[Minor]: [punctuation] - The period at the end of the sentence is missing in the target text."
