index,original,zero_shot_translation,reference_translation
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,אני תוהה לעתים קרובות על היכולת האנושית להיות *כל כך* קשה כלפי עצמך בזמן שמוצף בכל כך הרבה ראיות למראה של אכזריות אמיתית.,לעתים קרובות אני תוהה על היכולת האנושית להאשים *כל כך* את עצמך בעודנו מוצפים בהרבה עדויות על איך נראית אכזריות אמיתית.
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,אבל להרגיע את הייאוש מהבלגן שלנו הוא קריטי - כי הוא נותן לנו יותר מרחב להתמודד עם ההריסות מסביב.,אבל התייאשות מהבלגן שלנו היא חיונית – כי היא נותנת לנו יותר מקום להתמודד עם ההריסות מסביב.
331,"Some programmers: ""Typing speed does not matter!""","כמה מתכנתים: ""מהירות ההקלדה לא משנה!""","מתכנתים מסוימים: ""מהירות ההקלדה אינה חשובה!"""
339,It is definitely more romance than filth.,זה בהחלט יותר רומנטיקה מאשר זוהמה.,היה בוודאות יותר רומן מאשר לכלוך.
342,I don't agree that #Mastodon is difficult to setup.,אני לא מסכים ש-#Mastodon קשה להתקנה.,אני לא מסכים שקשה להגדיר את #Mastodon.
343,"Common, it's really not that hard.","נו, באמת שזה לא כל כך קשה., פשוט תספק את התרגום בלי טקסט נוסף.","באמת, זה לא כל כך קשה."
347,If you stick to the default web interface it doesn't look and feel good (imho).,"אם אתה נצמד לממשק האינטרנט המוגדר כברירת מחדל, זה לא נראה ומרגיש טוב (לדעתי הצנועה).",אם דובקים בממשק הרשת שהוא ברירת מחדל זה לא מרגיש ונראה טוב (imho).
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","אז, זה דורש קצת יותר מאמץ כדי להיכנס לזה ואתה כנראה צריך אפליקציה טובה כדי לשפר את חווית המשתמש.","אז, נדרש מעט מאמץ להיכנס לזה וכנראה שצריכים יישום טוב לשיפור ה-#UX."
353,Forecasting: anticipating harms before they happen (even if by minutes),חיזוי: צפייה מראש של נזקים לפני שהם מתרחשים (גם אם מדובר בדקות בודדות),חיזוי: צפיית נזקים לפני שהם קורים (גם אם לפי דקות)
369,I work out alone in my bedroom without a spotter or even a weight rack.,אני מתאמן לבד בחדר השינה שלי בלי מאבטח או אפילו מתקן משקולות.,אני מתאמן לבד בחדר השינה שלי בלי ספוטר או אפילו מתלה משקולות.
370,Just me and a barbell with a bunch of weights.,רק אני ומוט עם חבילה של משקולות.,רק אני ומוט עם קבוצת משקולות.
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.","אם אנסה לברר מהו המשקל המרבי שאני יכול להרים בחזרה אחת, יתכן שלא יהיו לי מספיק משקולות כדי להגיע למקסימום, או לחלופין זה עלול לפצוע אותי קשה או להרוג אותי.","אם אני אנסה ואדע מהו המשקל המקסימלי לחזרה אחת שלי יתכן שאין לי מספיק משקולות כדי למקסם, או להיפך, זה עלול לפצוע/להרוג אותי."
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,מעולם לא ראיתי את אמא של מישהו מכינה את זה או שדחפו לי את זה במסיבה או ראיתי את זה מופיע בהקשר של הרפתקאות הכנת הרטבים או ימי האפייה של מישהו.,אף פעם לא ראיתי את אמא של מישהו מכינה את זה או שדחפו לי את זה במסיבה או ראיתי את זה מופיע בשילוב עם מתכוני הכנת הרטבים או ימי האפייה של מישהו
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","לאחר שעברנו כאן הקצנה, אנו מהססים לקנות מכונת פאנג* חדשה.","לאחר שהיקצנו כאן, אנחנו לא ששים לקנות מכונת FAANG חדשה*."
389,So was it Epic that originated this?,אז האם אפיק הם אלה שיצרו את זה במקור?,אז היה זה רק סיפור אפי שיצר זאת?
394,Is it so ephemeral then?,האם זה כל כך חמקמק אם כן?,אז זה כל כך ארעי?
395,"Merely a ""catchphrase"" with no clear originator?","סתם ""סיסמה"" ללא יוצר ברור?","רק ""מטבע לשון"" ללא מקור ברור?"
399,Have now done a full round trip on the new ICNG train.,עשיתי עכשיו נסיעה הלוך ושוב מלאה ברכבת החדשה ICNG.,השלמנו עכשיו סיבוב מלא ברכבת ה-ICNG החדשה.
402,There's areas that could use some polish.,יש אזורים שיכולים להשתמש בקצת ליטוש.,יש אזורים שכדאי לנקות קצת.
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.","בעיקר המחסור בפחים מספיקים, וחוסר השילוט להסביר את משמעות צבעי התאורה.","כלומר היעדר מספיק פחים, והיעדר שלטים שיסבירו את המשמעות של צבעי התאורה."
404,"Fix those minor issues, and then can we have more of these please?","תקן את הבעיות הקטנות האלה, ואז אפשר לקבל עוד מאלה בבקשה?","אם תתקנו את הפגמים הקטנים הללו, האם אפשר לקבל עוד מהם?"
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,"כללי ""אחד ללקוח"" נשארים בתוקף בזמן שאנו מנסים להבטיח שכל מי שעומד בתור יוכל לשים את ידיו על גלשן.",הכלל של פריט אחד לכל לקוח נותר כל עוד אנחנו מנסים להבטיח שכל מי שעומד בתור יוכל לקבל לוח.
407,"You can buy ONE of the boards listed above, not one of each.","אתה יכול לקנות אחד מהלוחות המפורטים למעלה, לא אחד מכל אחד.",ניתן לקנות יותר מאשר אחד מהלוחות המפורטים למעלה.
409,Yesterday I had the best time with my friend and former rabbi colleague.,אתמול היה לי הזמן הכי טוב עם החבר שלי ועמית לשעבר לרבנות.,אתמול ביליתי את הזמן הטוב ביותר עם חברי ועמיתי למכללת הרבנות לשעבר.
419,#FalconGameBooks,#ספריהמשחקיםשלפלקון,#FalconGameBooks
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","הרפנידים בעלי שמונה העיניים נראים כאילו הם צופים בך בזמן שאתה מנחית את המעופף על האדמה האדומה, אך הם לא זזים לכיוונך, למעשה הם נשארים ללא תנועה כשאתה יוצא מהמעופף והולך לאט לכיוונם.","נראה שהרפנידים בעלי שמונה העיניים מתבוננים בזמן שאתה מיישב את הרכב על האדמה האדומה, אבל הם לא זזים לעברך, למעשה הם חסרי תנועה כשאתה מטפס מתוך הרכב והולך לאט לעברם."
422,The rock beneath you gives way suddenly.,הסלע מתחתיך מתמוטט לפתע.,הסלע מתחתיך מפנה את מקומו פתאום.
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","הסוף מהיר, כאשר מספר זוגות של ניבים מזריקים את הארס הקטלני שלהם והאוויר של דיסקרה מזהם את ריאותיך.","הסוף מהיר, שכן כמה זוגות של ניבים מחדירים את הארס הקטלני שלהם והאוויר של דיסקרה מזהם את הריאות שלך."
425,Nobody will ever know that you were the first human future traveller.,אף אחד לעולם לא ידע שאתה היית הנוסע בזמן האנושי הראשון.,אף אחד לעולם לא יידע שהיית הנוסע העתידי האנושי הראשון.
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.","הרפנידים בעלי שמונה העיניים נראים כאילו הם צופים, אך הם לא זזים לכיוונך, למעשה הם נשארים ללא תנועה בזמן שאתה צועד לאיטך לעברם.","נראה שהרפנידים בעלי שמונה העיניים מתבוננים, אבל הם לא זזים לעברך, למעשה הם חסרי תנועה כשאתה מטפס מתוך הרכב והולך לאט לעברם."
428,"You halt while still on the mound of crumbled rock and soil and speak to them, saying, 'I come in peace, as a friend.'","אתה עוצר בעודך על גבעת הסלעים והאדמה המתפוררת ופונה אליהם באומרך, ""אני בא בשלום, כידיד.""","אתה עוצר בעודך על תלולית הסלע והאדמה המפוררים ואומר להם: 'אני בא בשלום, כידיד'."
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.","נראה שהם לא יכולים לשמוע אותך, ובטח שלא להבין, מכיוון שמתרגם האוניברסלי שלך לא קולט שום תשובה.","נראה שהם לא יכולים לשמוע אותך, שלא לדבר על להבין, שכן המתרגם האוניברסלי שלך לא קולט תשובה."
440,I plan on mixing it with a fine purple/lilac variegated cotton.,אני מתכנן לערבב את זה עם כותנה מגוונת סגולה/לילך משובחת.,אני מתכננת לערבב אותו עם חוט כותנה בצבע סגול/לילך משתנה.
441,But am not sure I have enough of the purple.,אבל אני לא בטוח שיש לי מספיק מהסגול.,אבל אני לא בטוחה שיש לי מספיק סגול.
446,I have literally tried and dropped EVERY SINGLE ONE.,ניסיתי בפועל ועזבתי את כל אחד ואחד מהם.,ממש ניסיתי ונשרתי מכולם.
447,"And up until like two years ago, I had no idea until I checked my transcripts.","וַעֲד לִפְנֵי כִּשְׁנָתַיִם, לֹא הָיָה לִי מֻשָּׂג עַד שֶׁבָּדַקְתִּי אֶת הַתְּעוּדוֹת שֶׁלִּי.","ועד לפני שנתיים, לא היה לי מושג עד שבדקתי את התעודות שלי."
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.","זה מרגש, מלחיץ, מלחיץ, וכל הדברים הטובים שאני אוהב בעבודה במשחקים.","זה מרגש, מורט עצבים, מלחיץ וכל הדברים הטובים שאני אוהב בעבודה עם משחקים."
463,Came home on my lunch break to see this sitting outside uwu.,חזרתי הביתה בהפסקת הצהריים שלי וראיתי את זה יושב בחוץ אוווו.,באתי הבית לאורחת צהריים וריתי את זה מחוץ ל-uwu.
475,Had a recent graduate artist take some critique badly tonight.,היה לי אמן בוגר טרי שלקח ביקורת בצורה לא טובה הלילה.,אמן שסיים את לימודיו לאחרונה קיבל ביקורת קשה הלילה.
482,"So while composting and bloom scrolling are a wonderful reminder to look up, and be aware of life beyond the screen.","אז בזמן שקומפוסטינג וגלילת פריחה הם תזכורת נפלאה להסתכל למעלה, ולהיות מודעים לחיים מעבר למסך.","אז בעוד קומפוסטציה ובלומינג הם תזכורת נפלאה להסתכל למעלה, ולהיות מודעים לחיים שמעבר למסך."
483,It is as important to explore servers and IP addresses.,חשוב באותה מידה לחקור שרתים וכתובות IP.,חשוב לגלות שרתים וכתובות IP.
491,She did not look back.,.היא לא הסתכלה לאחור,היא לא הסתכלה לאחור.
492,He waited until he was in the darkness of the bunk room before he pulled the note out and read it in a beam of light coming through the blackout curtains.,הוא חיכה עד שהיה בחשכת חדר הדרגשים לפני ששלף את הפתק וקרא אותו בקרן אור שחדרה מבעד לווילונות האפלה.,הוא המתין עד שהיה בחשיכה ששררה בחדר השינה לפני שהוא שלף את הפתק וקרא אותו באלומת אור שנכנסה מבעד לווילונות האפלה.
493,One block-printed word.,דפוס,מילה אחת באותיות דפוס.
498,I'd particularly like to connect with more.,אני מעוניין במיוחד ליצור קשר עם עוד אנשים.,במיוחד הייתי רוצה להתחבר לעוד.
499,Everyone with their hair on fire about CNN can thank Stephen Colbert for the hard right turn.,כולם עם השיער שלהם בוער לגבי CNN יכולים להודות לסטיבן קולבר על הפנייה החדה ימינה.,כל אלו שנדלקו על CNN יכולים להודות לסטפן קולברט על הפנייה הימנית החזקה שעשה.
