index,original,translated,style_annotation
185,"In the same way that mental health is seen as less ""real"" than physical health by many, I kind of feel that being trans is merely intersex of the mind.","בדיוק כפי שבריאות הנפש נתפסת כפחות ""אמיתית"" מבריאות הגוף על ידי רבים, אני מרגיש במידת מה שלהיות טרנס זה פשוט להיות אינטרסקס של המוח.","MQM annotations:
Style Errors:
[major]: [register] - The translation uses a more formal register (""אני מרגיש"") compared to the more casual tone of the source text (""I kind of feel"").
[minor]: [unnatural flow] - The phrasing ""להיות אינטרסקס של המוח"" sounds a bit unnatural and overly literal compared to the source text."
188,"I feel that to be trans is to be ""biologically non-binary"".","אני מרגיש שלהיות טרנס זה להיות ""ביולוגית לא בינארי"".","MQM annotations:
Style Errors:
[major]: [REGISTER] - The translation uses a more formal register (""להיות"") compared to the informal tone of the source text (""to be"").
[minor]: [UNNATURAL FLOW] - The translation ""ביולוגית לא בינארי"" sounds a bit unnatural and could be phrased in a more natural way in Hebrew."
198,"(And also: The Web is now largely a Google thing, unfortunately)","וגם: הרשת כיום היא בעיקר עניין של גוגל, למרבה הצער","MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""הרשת כיום היא בעיקר עניין של גוגל, למרבה הצער"" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be needed."
199,Also please refrain from telling me that google/flutter apps suck on iOS and macOS.,"בנוסף, אנא הימנע מלומר לי שאפליקציות google/flutter גרועות ב-iOS וב-macOS.","MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""בנוסף, אנא הימנע מלומר לי שאפליקציות google/flutter גרועות ב-iOS וב-macOS"" reads a bit awkwardly and lacks the natural flow expected in the target language. A more natural phrasing could be used."
200,Cross platform is hard if you want to do it well.,תצוגה בין פלטפורמות זה קשה אם אתה רוצה לעשות את זה טוב.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""תצוגה בין פלטפורמות זה קשה אם אתה רוצה לעשות את זה טוב."" reads too literally and lacks the natural flow expected in the target language. A more natural translation would be ""פיתוח בין פלטפורמות הוא מאתגר אם רוצים לעשות זאת טוב."""
202,Thank you to those people who have downloaded the latest update to Leasey.,.תודה לאותם אנשים שהורידו את העדכון האחרון של Leasey,"MQM annotations:
Style Errors:
[minor]: [REGISTER] - The translation uses a more formal register (""אותם אנשים"") compared to the more casual tone of the English source (""those people"")."
203,A few very small difficulties have come to light.,כמה קשיים קטנים מאוד צצו.,"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""כמה קשיים קטנים מאוד צצו"" reads a bit too literally compared to the more natural-sounding English source ""A few very small difficulties have come to light."""
209,I don't know exactly know why my brain can't figure it out; it might be that the tools are just so broad and vague that my brain just hardlocks due to 'too many options'.,"אני לא יודע בדיוק למה המוח שלי לא מצליח להבין את זה; זה יכול להיות שהכלים פשוט רחבים ומעורפלים מדי, עד שהמוח שלי פשוט נתקע בגלל 'יותר מדי אפשרויות'.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation sounds too literal and lacks the natural flow expected in the target language. For example, the phrase ""המוח שלי פשוט נתקע בגלל 'יותר מדי אפשרויות'"" could be expressed in a more natural way in Hebrew.
[minor]: [REGISTER] - The overall register of the translation is appropriate, but the use of the phrase ""המוח שלי פשוט נתקע"" may be slightly too informal for the context."
211,Grafana looks pretty.,גרפנה נראית די יפה.,"MQM annotations:
Style Errors:
[Major]: [REGISTER] - The translation uses a more formal register (""די יפה"") compared to the casual tone of the source text (""looks pretty"")."
218,...And that's how I found myself having to sort out a raid group roster.,...וככה מצאתי את עצמי צריך לסדר את הרשימה של קבוצת הפשיטה.,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""וככה מצאתי את עצמי צריך לסדר את הרשימה של קבוצת הפשיטה"" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be needed."
220,"Then, life crushed my soul and I lost all my passion for fiction and great storytelling.","אז, החיים רמסו את נשמתי ואיבדתי את כל התשוקה שלי לבדיון ולסיפור סיפורים נהדר.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אז, החיים רמסו את נשמתי ואיבדתי את כל התשוקה שלי לבדיון ולסיפור סיפורים נהדר"" reads too literally and lacks the natural flow expected in the target language. A more idiomatic translation would be more appropriate."
222,I'm now on book # 31 and it's only May.,אני כבר בספר מספר 31 וזה רק מאי.,"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""אני כבר בספר מספר 31 וזה רק מאי"" reads a bit awkwardly and lacks the natural flow expected in the target language. A more natural phrasing could be ""אני כבר בספר 31 והחודש רק מאי."""
224,I haven't really achieved anything.,לא ממש השגתי שום דבר.,"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""לא ממש השגתי שום דבר."" reads a bit awkwardly and lacks the natural flow expected in the target language. A more natural expression could be used."
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,תנו להם לשקם את הערים החלולות והרעועות ברחבי המדינה.,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""תנו להם לשקם את הערים החלולות והרעועות ברחבי המדינה."" reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used."
233,Deport the white supremacists.,גרשו את תומכי העליונות הלבנה.,"MQM annotations:
Style Errors:
[major]: [REGISTER] - The translation uses a formal register (""את תומכי"") which does not match the informal tone of the source text (""Deport the white supremacists"").
[minor]: [UNNATURAL FLOW] - The translation ""גרשו את תומכי העליונות הלבנה"" reads a bit awkwardly and lacks the natural flow of the source text."
234,"I am so tired of the headlines claiming that ""Remote work is dead."" or that ""Remote work was a failed experiment.""","אני כל כך עייף מהכותרות הטוענות ש""העבודה מרחוק מתה"" או ש""העבודה מרחוק הייתה ניסוי כושל"".","MQM annotations:
Style Errors:
[minor]: [register] - The translation uses a more formal register (""אני כל כך עייף"") compared to the more casual tone of the source text (""I am so tired"").
[minor]: [unnatural flow] - The phrasing in the translation (""הכותרות הטוענות ש"") sounds a bit unnatural and could be more fluent, such as ""הכותרות הטוענות כי""."
236,It's all clickbait but it does worry me about the executives and managers who read these articles.,"כולם רק מחפשים כותרות מושכות, אבל זה מדאיג אותי לגבי המנהלים הבכירים והמנהלים שקוראים את המאמרים האלה.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""כולם רק מחפשים כותרות מושכות, אבל זה מדאיג אותי לגבי המנהלים הבכירים והמנהלים שקוראים את המאמרים האלה"" reads a bit awkwardly and lacks the natural flow expected in the target language. A more natural phrasing could be used.
[minor]: [REGISTER] - The use of the formal term ""המנהלים הבכירים והמנהלים"" (the senior managers and managers) may not be the most appropriate register for the context, which seems to be more casual."
242,It enables people to avoid lengthy commutes that take time away from their day and their families.,הוא מאפשר לאנשים להימנע מנסיעות ארוכות הגוזלות זמן מהיום שלהם ומהמשפחות שלהם.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""הוא מאפשר לאנשים להימנע מנסיעות ארוכות הגוזלות זמן מהיום שלהם ומהמשפחות שלהם"" reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used."
243,To just ignore these facts is wrong.,להתעלם מעובדות אלה פשוט זה לא נכון.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""להתעלם מעובדות אלה פשוט זה לא נכון."" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be ""אי התעלמות מעובדות אלה היא פשוט לא נכונה."""
248,"Parker referred to abortion, and modern urban women's impulse to delay having children for their careers' sake.","פרקר התייחס להפלות, ולדחף של נשים עירוניות מודרניות לדחות את הולדת ילדיהן למען הקריירה שלהן.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""פרקר התייחס להפלות, ולדחף של נשים עירוניות מודרניות לדחות את הולדת ילדיהן למען הקריירה שלהן"" reads too literally and lacks the natural flow expected in the target language. A more natural translation would be smoother and more idiomatic.
[minor]: [REGISTER] - The use of the formal term ""הולדת"" (the birth of) instead of a more colloquial term like ""ללדת"" (to give birth) does not match the overall informal register of the source text."
249,He also argues that NDP and progressives want to depopulate society for the sake of the environment.,הוא גם טוען שמפלגת ה-NDP והפרוגרסיבים רוצים לצמצם את אוכלוסיית החברה למען איכות הסביבה.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""הוא גם טוען שמפלגת ה-NDP והפרוגרסיבים רוצים לצמצם את אוכלוסיית החברה למען איכות הסביבה"" reads too literally and lacks the natural flow expected in the target language. A more natural translation would be smoother and more idiomatic."
252,Whenever May would pop up I dreaded trying to celebrate my bday.,"בכל פעם שמאי היה מגיע, פחדתי לנסות לחגוג את יום ההולדת שלי.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""בכל פעם שמאי היה מגיע, פחדתי לנסות לחגוג את יום ההולדת שלי"" reads too literally and lacks the natural flow expected in the target language. A more natural expression in Hebrew would be smoother and less literal."
254,I fought over the years to get out of that mindset and to have better bdays.,נלחמתי במשך השנים לצאת מהמיינדסט הזה וכדי שיהיו לי ימי הולדת טובים יותר.,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""נלחמתי במשך השנים לצאת מהמיינדסט הזה וכדי שיהיו לי ימי הולדת טובים יותר."" reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used."
265,Does you know of a performant way for a web component to respond to being added/removed from a document?,האם אתה מכיר דרך יעילה עבור רכיב אינטרנט להגיב להוספה/הסרה ממסמך?,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""האם אתה מכיר דרך יעילה עבור רכיב אינטרנט להגיב להוספה/הסרה ממסמך?"" reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used."
268,We currently use a MutationObserver hack.,אנחנו משתמשים כרגע בפתרון עוקף של MutationObserver.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אנחנו משתמשים כרגע בפתרון עוקף של MutationObserver"" reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used."
285,Last week got a ton done and feeling much better about field items.,בשבוע שעבר הספקתי המון ומרגיש הרבה יותר טוב לגבי פריטי השטח.,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""בשבוע שעבר הספקתי המון ומרגיש הרבה יותר טוב לגבי פריטי השטח"" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be needed."
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","גם צריך לזרוע שורת סלט שם כדי לשלב ירקות חתוכים בשניהם יש צוות מיומן בהשקיה, הכנת ערוגות ושתילה שהם 90% מפריטי המיומנות שאינם קציר","MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. For example, ""יש צוות מיומן בהשקיה, הכנת ערוגות ושתילה שהם 90% מפריטי המיומנות שאינם קציר"" could be rephrased in a more natural way.
[Minor]: [REGISTER] - The translation uses a formal register (""צוות מיומן"") when a more informal tone may be more appropriate in this context."
290,It's 2023 and I still see people with iPhones actively avoid using Apple Maps.,עדיין 2023 ואני עדיין רואה אנשים עם אייפונים נמנעים באופן אקטיבי משימוש ב-Apple Maps.,"MQM annotations:
Style Errors:
[minor]: [unnatural flow] - The translation ""עדיין 2023 ואני עדיין רואה אנשים עם אייפונים נמנעים באופן אקטיבי משימוש ב-Apple Maps"" reads a bit awkwardly and lacks the natural flow expected in the target language. A more natural phrasing could be used."
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","סקרן, שמרתי על ראש פתוח כדי להשוות כיצד Google Maps ו-Apple Maps משתווים, במכשיר ה-iPhone הניסיוני שלי (מכשיר הנהיגה היומי שלי הוא מכשיר Android, אז זה נדיר שאני משתמש ב-iPhone).","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. For example, the phrase ""במכשיר ה-iPhone הניסיוני שלי"" could be more naturally expressed.
[minor]: [REGISTER] - The use of the formal pronoun ""שמרתי"" may not be appropriate for the informal context."
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,החוויה של מעקב אחר הוראות הנסיעה הייתה עדיפה בהרבה ב-Apple Maps בהשוואה ל-Google Maps.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""החוויה של מעקב אחר הוראות הנסיעה הייתה עדיפה בהרבה ב-Apple Maps בהשוואה ל-Google Maps"" reads too literally and lacks the natural flow expected in the target language. A more natural phrasing would be preferred."
298,Could it be that Google Maps got to market first?,ייתכן שגוגל מפות הגיעו לשוק ראשונות?,"MQM annotations:
Style Errors:
[minor]: [register] - The translation uses a more formal register (""ייתכן"") compared to the more casual tone of the source text (""Could it be"").
[minor]: [unnatural flow] - The translation ""הגיעו לשוק ראשונות"" reads a bit awkwardly and lacks the natural flow of the source text ""got to market first""."
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","אני משוחד לטובת לא לשחרר זבל למשתמשים הסופיים, ואפל פישלה בענק עם מפות Apple שלהם כשזה יצא ב-2012.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אני משוחד לטובת לא לשחרר זבל למשתמשים הסופיים"" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be needed.
[minor]: [REGISTER] - The use of the term ""זבל"" (garbage) in the translation is too informal and does not match the register of the source text."
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,אבל זו הקרקע שהופכת אותה לאמצעי טוב לאחסון עושר כל עוד אתה חושב שהממשלה לא הולכת לשנות את המערכת שבה אנו חיים.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used.

The translation is:
""אבל זו הקרקע שהופכת אותה לאמצעי טוב לאחסון עושר כל עוד אתה חושב שהממשלה לא הולכת לשנות את המערכת שבה אנו חיים.""

The source text is:
""But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.""

The translation reads a bit awkwardly and could be improved to sound more natural in Hebrew."
307,A lot of ppl think that they literally own the earth when they buy a piece.,הרבה אנשים חושבים שהם ממש הבעלים של כדור הארץ כשהם קונים חלקה.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""הרבה אנשים חושבים שהם ממש הבעלים של כדור הארץ כשהם קונים חלקה"" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be needed."
312,The land is temporary.,האדמה זמנית.,"MQM annotations:
Style Errors:
[minor]: [register] - The translation ""האדמה זמנית."" uses a more formal register compared to the informal tone of the source text ""The land is temporary."""
314,The land is very easily and quickly taken away by the government one day if they want to do that.,הקרקע יכולה להילקח בקלות ובמהירות על ידי הממשלה יום אחד אם הם ירצו לעשות זאת.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""הקרקע יכולה להילקח בקלות ובמהירות על ידי הממשלה יום אחד אם הם ירצו לעשות זאת"" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be needed."
317,It has to be taken away one day.,.זה חייב להילקח יום אחד,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""זה חייב להילקח יום אחד"" reads too literally and lacks the natural flow expected in the target language. A more natural expression in Hebrew would be something like ""זה יילקח יום אחד"" or ""זה חייב להיעלם יום אחד""."
318,That's why the Chinese only allow leases.,לכן הסינים מאפשרים רק חכירות.,"MQM annotations:
Style Errors:
[major]: [COMPANY STYLE] - The translation ""לכן הסינים מאפשרים רק חכירות"" does not align with the company's style guidelines, which may require a more natural or idiomatic expression."
319,They already ran out of land.,הם כבר נגמרו מהקרקע.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""הם כבר נגמרו מהקרקע"" reads awkwardly and lacks the natural flow expected in the target language. A more idiomatic translation would be required."
320,"To success, the realization of dreams, friendship, to the simple but true!!","לְהַצלָחָה, לְהַגשָמַת הַחֲלוֹמוֹת, לִידִידוּת, לַפָּשוּט אֲבָל הָאֲמִיתִי!!","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""לְהַצלָחָה, לְהַגשָמַת הַחֲלוֹמוֹת, לִידִידוּת, לַפָּשוּט אֲבָל הָאֲמִיתִי!!"" reads too literally and lacks the natural flow expected in the target language. A more natural-sounding translation would be required."
321,"To all the investors out there, I raise a toast to your success and the realization of your dreams.","לכל המשקיעים שנמצאים שם בחוץ, אני מרים כוסית לכבוד ההצלחה שלכם ולהגשמת החלומות שלכם.","MQM annotations:
Style Errors:
[major]: [register] - The translation uses a formal register (""אני מרים כוסית"") which does not match the more casual tone of the source text (""I raise a toast"").
[minor]: [unnatural flow] - The translation ""לכבוד ההצלחה שלכם ולהגשמת החלומות שלכם"" reads a bit awkwardly and could be phrased in a more natural way in Hebrew."
323,"And to all my friends, new and old, let us cherish the simple but true things in life that bring us joy and fulfillment.","ולכל חבריי, חדשים וותיקים, הבה נוקיר את הדברים הפשוטים אך האמיתיים בחיים המביאים לנו שמחה וסיפוק.","MQM annotations:
Style Errors:
[major]: [register] - The translation uses a formal register (""חבריי"") instead of a more natural, informal register that would be expected in this context.
[minor]: [unnatural flow] - The phrasing ""הבה נוקיר את הדברים"" sounds a bit unnatural and formal in Hebrew, a more natural expression would be ""נעריך את""."
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,אני תוהה לעתים קרובות על היכולת האנושית להיות *כל כך* קשה כלפי עצמך בזמן שמוצף בכל כך הרבה ראיות למראה של אכזריות אמיתית.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. For example, the phrase ""היכולת האנושית להיות *כל כך* קשה כלפי עצמך"" sounds somewhat awkward and could be expressed in a more natural way in Hebrew.
[minor]: [REGISTER] - The overall tone of the translation is slightly more formal than the source text. For example, the use of the phrase ""מוצף בכל כך הרבה ראיות למראה של אכזריות אמיתית"" is a bit more formal than the English ""inundated by so much evidence of what actual cruelty looks like""."
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,אבל להרגיע את הייאוש מהבלגן שלנו הוא קריטי - כי הוא נותן לנו יותר מרחב להתמודד עם ההריסות מסביב.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""להרגיע את הייאוש מהבלגן שלנו"" reads too literally and lacks the natural flow expected in the target language. A more idiomatic expression would be more appropriate.
[minor]: [REGISTER] - The use of the formal pronoun ""את"" in the translation may not match the intended level of formality in the source text."
331,"Some programmers: ""Typing speed does not matter!""","כמה מתכנתים: ""מהירות ההקלדה לא משנה!""","MQM annotations:
Style Errors:
[major]: [REGISTER] - The translation uses a more formal register (""כמה מתכנתים"" instead of a more casual phrasing like ""חלק מהמתכנתים"").
[minor]: [UNNATURAL FLOW] - The translation reads a bit awkwardly, lacking the natural flow of the source text (""מהירות ההקלדה לא משנה!"" instead of a more natural phrasing like ""ההקלדה מהירה לא חשובה!"")."
339,It is definitely more romance than filth.,זה בהחלט יותר רומנטיקה מאשר זוהמה.,"MQM annotations:
Style Errors:
[major]: [register] - The translation uses a more formal register (""זוהמה"") compared to the informal tone of the source text (""filth"").
[minor]: [unnatural flow] - The translation, while grammatically correct, reads a bit awkwardly and does not flow as naturally as the source text."
342,I don't agree that #Mastodon is difficult to setup.,אני לא מסכים ש-#Mastodon קשה להתקנה.,"MQM annotations:
Style Errors:
minor: register - The translation uses a more formal register (""אני לא מסכים"") compared to the more casual tone of the source text (""I don't agree"")."
343,"Common, it's really not that hard.","נו, באמת שזה לא כל כך קשה., פשוט תספק את התרגום בלי טקסט נוסף.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""נו, באמת שזה לא כל כך קשה., פשוט תספק את התרגום בלי טקסט נוסף."" reads too literally and lacks the natural flow expected in the target language. A more natural translation would be smoother and more idiomatic."
347,If you stick to the default web interface it doesn't look and feel good (imho).,"אם אתה נצמד לממשק האינטרנט המוגדר כברירת מחדל, זה לא נראה ומרגיש טוב (לדעתי הצנועה).","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אם אתה נצמד לממשק האינטרנט המוגדר כברירת מחדל, זה לא נראה ומרגיש טוב (לדעתי הצנועה)"" reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used."
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","אז, זה דורש קצת יותר מאמץ כדי להיכנס לזה ואתה כנראה צריך אפליקציה טובה כדי לשפר את חווית המשתמש.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אז, זה דורש קצת יותר מאמץ כדי להיכנס לזה ואתה כנראה צריך אפליקציה טובה כדי לשפר את חווית המשתמש."" reads too literally and lacks the natural flow expected in the target language. A more idiomatic translation would be more appropriate.
[minor]: [REGISTER] - The use of the formal pronoun ""אתה"" (you) may not be the most appropriate register for the context, which seems to have a more casual tone."
353,Forecasting: anticipating harms before they happen (even if by minutes),חיזוי: צפייה מראש של נזקים לפני שהם מתרחשים (גם אם מדובר בדקות בודדות),"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""חיזוי: צפייה מראש של נזקים לפני שהם מתרחשים (גם אם מדובר בדקות בודדות)"" reads a bit awkwardly and lacks the natural flow expected in the target language. A more natural phrasing could be used."
369,I work out alone in my bedroom without a spotter or even a weight rack.,אני מתאמן לבד בחדר השינה שלי בלי מאבטח או אפילו מתקן משקולות.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אני מתאמן לבד בחדר השינה שלי בלי מאבטח או אפילו מתקן משקולות"" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be needed."
370,Just me and a barbell with a bunch of weights.,רק אני ומוט עם חבילה של משקולות.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""רק אני ומוט עם חבילה של משקולות"" reads too literally and lacks the natural flow expected in the target language. A more natural expression in Hebrew would be something like ""רק אני והמשקולות על המוט""."
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.","אם אנסה לברר מהו המשקל המרבי שאני יכול להרים בחזרה אחת, יתכן שלא יהיו לי מספיק משקולות כדי להגיע למקסימום, או לחלופין זה עלול לפצוע אותי קשה או להרוג אותי.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. For example, ""יתכן שלא יהיו לי מספיק משקולות כדי להגיע למקסימום"" could be rephrased in a more natural way, such as ""אין לי מספיק משקולות להגיע למשקל המרבי"".
[minor]: [REGISTER] - The translation uses a formal tone (""יתכן"") when a more informal register would be more appropriate in this context."
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,מעולם לא ראיתי את אמא של מישהו מכינה את זה או שדחפו לי את זה במסיבה או ראיתי את זה מופיע בהקשר של הרפתקאות הכנת הרטבים או ימי האפייה של מישהו.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. For example, the phrase ""מישהו של האפייה ימי"" (someone's baking days) sounds awkward and could be rephrased more naturally.
[minor]: [REGISTER] - The overall tone of the translation is slightly more formal than the source text, which uses a more casual register."
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","לאחר שעברנו כאן הקצנה, אנו מהססים לקנות מכונת פאנג* חדשה.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""לאחר שעברנו כאן הקצנה, אנו מהססים לקנות מכונת פאנג* חדשה."" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be required.
[minor]: [REGISTER] - The use of the formal pronoun ""אנו"" in the translation may not be appropriate for the informal context of the source text."
389,So was it Epic that originated this?,אז האם אפיק הם אלה שיצרו את זה במקור?,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אז האם אפיק הם אלה שיצרו את זה במקור?"" reads awkwardly and lacks the natural flow expected in the target language. A more natural translation would be something like ""אז האם אפיק היא זו שיצרה את זה במקור?"""
394,Is it so ephemeral then?,האם זה כל כך חמקמק אם כן?,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""האם זה כל כך חמקמק אם כן?"" reads awkwardly and lacks the natural flow expected in the target language. A more natural translation would be required."
395,"Merely a ""catchphrase"" with no clear originator?","סתם ""סיסמה"" ללא יוצר ברור?","MQM annotations:
Style Errors:
[minor]: [register] - The translation ""סתם ""סיסמה"" ללא יוצר ברור?"" uses a more informal register compared to the source text ""Merely a ""catchphrase"" with no clear originator?""."
399,Have now done a full round trip on the new ICNG train.,עשיתי עכשיו נסיעה הלוך ושוב מלאה ברכבת החדשה ICNG.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""עשיתי עכשיו נסיעה הלוך ושוב מלאה ברכבת החדשה ICNG"" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be something like ""נסעתי הלוך ושוב ברכבת החדשה ICNG""."
402,There's areas that could use some polish.,יש אזורים שיכולים להשתמש בקצת ליטוש.,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""יש אזורים שיכולים להשתמש בקצת ליטוש"" reads a bit awkwardly and lacks the natural flow expected in the target language. A more natural expression could be used."
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.","בעיקר המחסור בפחים מספיקים, וחוסר השילוט להסביר את משמעות צבעי התאורה.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""בעיקר המחסור בפחים מספיקים, וחוסר השילוט להסביר את משמעות צבעי התאורה"" reads a bit awkwardly and lacks the natural flow expected in the target language. A more natural phrasing could be used."
404,"Fix those minor issues, and then can we have more of these please?","תקן את הבעיות הקטנות האלה, ואז אפשר לקבל עוד מאלה בבקשה?","MQM annotations:
Style Errors:
[minor]: [register] - The translation uses a more formal register (""אפשר לקבל"") compared to the more casual tone of the source text (""can we have"").
[minor]: [unnatural flow] - The phrasing ""תקן את הבעיות הקטנות האלה, ואז אפשר לקבל עוד מאלה בבקשה?"" sounds a bit unnatural and could be expressed more fluently in the target language."
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,"כללי ""אחד ללקוח"" נשארים בתוקף בזמן שאנו מנסים להבטיח שכל מי שעומד בתור יוכל לשים את ידיו על גלשן.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""כללי ""אחד ללקוח"" נשארים בתוקף בזמן שאנו מנסים להבטיח שכל מי שעומד בתור יוכל לשים את ידיו על גלשן"" reads awkwardly and lacks the natural flow expected in the target language. A more natural translation would be smoother and more idiomatic.
[minor]: [REGISTER] - The use of the formal term ""בתוקף"" instead of a more casual expression may not match the overall tone of the source text."
407,"You can buy ONE of the boards listed above, not one of each.","אתה יכול לקנות אחד מהלוחות המפורטים למעלה, לא אחד מכל אחד.","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""אתה יכול לקנות אחד מהלוחות המפורטים למעלה, לא אחד מכל אחד"" reads too literally and lacks the natural flow expected in the target language. A more natural expression would be ""אתה יכול לקנות רק אחד מהלוחות המפורטים למעלה, ולא אחד מכל אחד""."
