index,original,translated,terminology_annotation
218,...And that's how I found myself having to sort out a raid group roster.,...וככה מצאתי את עצמי צריך לסדר את הרשימה של קבוצת הפשיטה.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""raid group roster"" should have been translated as ""רשימת קבוצת הפשיטה"" instead of ""הרשימה של קבוצת הפשיטה""."
220,"Then, life crushed my soul and I lost all my passion for fiction and great storytelling.","אז, החיים רמסו את נשמתי ואיבדתי את כל התשוקה שלי לבדיון ולסיפור סיפורים נהדר.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""soul"" should have been translated as ""נשמה"" (neshama) instead of ""נשמתי"" (neshamati).
[minor]: [WRONG TERM] - The glossary term ""fiction"" should have been translated as ""בדיון"" (bidyon) instead of ""לבדיון"" (la-bidyon).
[minor]: [WRONG TERM] - The glossary term ""great storytelling"" should have been translated as ""סיפור סיפורים נהדר"" (sippur sipurim nehedár) instead of ""לסיפור סיפורים נהדר"" (la-sippur sipurim nehedár)."
222,I'm now on book # 31 and it's only May.,אני כבר בספר מספר 31 וזה רק מאי.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""ספר"" (book) should have been used instead of ""ספר מספר"" (book number)."
224,I haven't really achieved anything.,לא ממש השגתי שום דבר.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Hebrew translation ""לא ממש השגתי שום דבר"" does not directly correspond to the English glossary term ""achieved""."
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,תנו להם לשקם את הערים החלולות והרעועות ברחבי המדינה.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""rehabilitate"" should have been translated as ""שקם"" (shikeim) instead of ""לשקם"" (leshakeim)."
233,Deport the white supremacists.,גרשו את תומכי העליונות הלבנה.,"MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The term ""white supremacists"" should have been translated as ""תומכי העליונות הלבנה"" instead of ""תומכי העליונות הלבנה""."
234,"I am so tired of the headlines claiming that ""Remote work is dead."" or that ""Remote work was a failed experiment.""","אני כל כך עייף מהכותרות הטוענות ש""העבודה מרחוק מתה"" או ש""העבודה מרחוק הייתה ניסוי כושל"".","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""העבודה מרחוק"" (remote work) is not translated correctly. The translation ""העבודה מרחוק"" should be used instead of ""העבודה מרחוק מתה"" (remote work is dead) and ""העבודה מרחוק הייתה ניסוי כושל"" (remote work was a failed experiment)."
236,It's all clickbait but it does worry me about the executives and managers who read these articles.,"כולם רק מחפשים כותרות מושכות, אבל זה מדאיג אותי לגבי המנהלים הבכירים והמנהלים שקוראים את המאמרים האלה.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""executives and managers"" should be translated as ""מנהלים בכירים וממונים"" instead of ""המנהלים הבכירים והמנהלים""."
242,It enables people to avoid lengthy commutes that take time away from their day and their families.,הוא מאפשר לאנשים להימנע מנסיעות ארוכות הגוזלות זמן מהיום שלהם ומהמשפחות שלהם.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Hebrew translation ""נסיעות ארוכות"" does not match the glossary term ""commutes"" in the source text.
minor: wrong term - The Hebrew translation ""הגוזלות"" does not accurately convey the meaning of ""take time away"" in the source text."
243,To just ignore these facts is wrong.,להתעלם מעובדות אלה פשוט זה לא נכון.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Hebrew translation ""להתעלם מעובדות אלה פשוט זה לא נכון"" does not use the correct glossary term for ""ignore"" which should be ""להתעלם""."
248,"Parker referred to abortion, and modern urban women's impulse to delay having children for their careers' sake.","פרקר התייחס להפלות, ולדחף של נשים עירוניות מודרניות לדחות את הולדת ילדיהן למען הקריירה שלהן.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""abortion"" should have been translated as ""הפלות"" (abortions) instead of just ""להפלות"" (to abort).
[major]: [TERM NOT APPLIED] - The term ""modern urban women"" should have been translated as ""נשים עירוניות מודרניות"" instead of just ""של נשים עירוניות מודרניות"" (of modern urban women)."
249,He also argues that NDP and progressives want to depopulate society for the sake of the environment.,הוא גם טוען שמפלגת ה-NDP והפרוגרסיבים רוצים לצמצם את אוכלוסיית החברה למען איכות הסביבה.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""NDP"" should have been translated as its equivalent in Hebrew, rather than using the English abbreviation.
[major]: [TERM NOT APPLIED] - The term ""progressives"" should have been translated into its equivalent in Hebrew, rather than using the English term."
252,Whenever May would pop up I dreaded trying to celebrate my bday.,"בכל פעם שמאי היה מגיע, פחדתי לנסות לחגוג את יום ההולדת שלי.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""May"" should have been translated as ""מאי"" (the Hebrew name of the month) instead of ""מאי""."
254,I fought over the years to get out of that mindset and to have better bdays.,נלחמתי במשך השנים לצאת מהמיינדסט הזה וכדי שיהיו לי ימי הולדת טובים יותר.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""mindset"" should have been translated as ""מיינדסט"" instead of ""מיינדסט הזה"".
[minor]: [WRONG TERM] - The term ""bdays"" should have been translated as ""ימי הולדת"" instead of ""ימי הולדת טובים יותר""."
265,Does you know of a performant way for a web component to respond to being added/removed from a document?,האם אתה מכיר דרך יעילה עבור רכיב אינטרנט להגיב להוספה/הסרה ממסמך?,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""web component"" should be translated as ""רכיב אינטרנט"" instead of ""רכיב אינטרנט"".
[minor]: [WRONG TERM] - The term ""document"" should be translated as ""מסמך"" instead of ""מסמך""."
268,We currently use a MutationObserver hack.,אנחנו משתמשים כרגע בפתרון עוקף של MutationObserver.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""MutationObserver"" should have been translated as ""עוקב שינויים"" (observer of changes) instead of ""פתרון עוקף של MutationObserver"" (a workaround solution of MutationObserver)."
285,Last week got a ton done and feeling much better about field items.,בשבוע שעבר הספקתי המון ומרגיש הרבה יותר טוב לגבי פריטי השטח.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""field items"" is not translated correctly in the Hebrew translation. The translation ""פריטי השטח"" does not accurately convey the meaning of the source term."
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","גם צריך לזרוע שורת סלט שם כדי לשלב ירקות חתוכים בשניהם יש צוות מיומן בהשקיה, הכנת ערוגות ושתילה שהם 90% מפריטי המיומנות שאינם קציר","MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The term ""salad row"" should have been translated as ""שורת סלט"" instead of ""שורת סלט שם"".
Minor: WRONG TERM - The term ""cut greens"" should have been translated as ""ירקות חתוכים"" instead of ""ירקות חתוכים בשניהם"".
Minor: WRONG TERM - The term ""bed prep"" should have been translated as ""הכנת ערוגות"" instead of ""הכנת ערוגות ושתילה""."
290,It's 2023 and I still see people with iPhones actively avoid using Apple Maps.,עדיין 2023 ואני עדיין רואה אנשים עם אייפונים נמנעים באופן אקטיבי משימוש ב-Apple Maps.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Apple Maps"" should have been translated as ""תמונות אפל"" in Hebrew."
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","סקרן, שמרתי על ראש פתוח כדי להשוות כיצד Google Maps ו-Apple Maps משתווים, במכשיר ה-iPhone הניסיוני שלי (מכשיר הנהיגה היומי שלי הוא מכשיר Android, אז זה נדיר שאני משתמש ב-iPhone).","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""iPhone"" should be translated as ""iPhone"" in Hebrew, as it is a proper noun and a brand name.
minor: wrong term - The term ""מכשיר הנהיגה היומי"" (daily driver) is not a common term in Hebrew and could be replaced with a more natural translation such as ""המכשיר הנייד שאני משתמש בו בדרך כלל""."
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,החוויה של מעקב אחר הוראות הנסיעה הייתה עדיפה בהרבה ב-Apple Maps בהשוואה ל-Google Maps.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""directions"" should have been translated as ""הוראות נסיעה"" instead of ""הוראות"" in the given context.
[minor]: [WRONG TERM] - The term ""experience"" should have been translated as ""החוויה"" instead of ""החוויה של מעקב אחר""."
298,Could it be that Google Maps got to market first?,ייתכן שגוגל מפות הגיעו לשוק ראשונות?,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Google Maps"" in the source text should have been translated as ""גוגל מפות"" in the target text."
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","אני משוחד לטובת לא לשחרר זבל למשתמשים הסופיים, ואפל פישלה בענק עם מפות Apple שלהם כשזה יצא ב-2012.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""זבל"" (garbage) is not the appropriate translation for ""garbage"" in this context. A more suitable term would be ""תוכן לקוי"" or ""תוכן רע"".
[major]: [WRONG TERM] - The term ""פישלה"" (screwed up) is not the appropriate translation for ""fucked up"" in this context. A more suitable term would be ""נכשלה בצורה חמורה"" or ""נכשלה בצורה קשה""."
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,אבל זו הקרקע שהופכת אותה לאמצעי טוב לאחסון עושר כל עוד אתה חושב שהממשלה לא הולכת לשנות את המערכת שבה אנו חיים.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""government"" should be translated as ""הממשלה"" (the government) instead of ""המערכת"" (the system)."
307,A lot of ppl think that they literally own the earth when they buy a piece.,הרבה אנשים חושבים שהם ממש הבעלים של כדור הארץ כשהם קונים חלקה.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Hebrew translation ""הבעלים של כדור הארץ"" (the owners of the Earth) does not accurately convey the meaning of the English term ""own the earth"" which implies a sense of entitlement or control over the Earth, rather than literal ownership."
312,The land is temporary.,האדמה זמנית.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Hebrew translation ""האדמה"" does not match the glossary term ""land"" in the source text."
314,The land is very easily and quickly taken away by the government one day if they want to do that.,הקרקע יכולה להילקח בקלות ובמהירות על ידי הממשלה יום אחד אם הם ירצו לעשות זאת.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""government"" should have been translated as ""הממשלה"" in Hebrew."
317,It has to be taken away one day.,.זה חייב להילקח יום אחד,"MQM annotations:
Terminology Errors:
minor: term not applied - The Hebrew translation ""זה חייב להילקח יום אחד"" does not accurately convey the meaning of the English source ""It has to be taken away one day."" The Hebrew term ""להילקח"" (to be taken) does not match the intended meaning of the English source."
318,That's why the Chinese only allow leases.,לכן הסינים מאפשרים רק חכירות.,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""leases"" in the source text should have been translated as ""חוזי שכירות"" (rental contracts) in Hebrew, instead of the more general term ""חכירות"" (leases)."
319,They already ran out of land.,הם כבר נגמרו מהקרקע.,"MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The Hebrew translation ""הם כבר נגמרו מהקרקע"" does not accurately convey the meaning of the English source ""They already ran out of land"". The Hebrew translation uses the term ""קרקע"" (land/ground) which does not capture the intended meaning of ""land"" as a resource that has been depleted."
320,"To success, the realization of dreams, friendship, to the simple but true!!","לְהַצלָחָה, לְהַגשָמַת הַחֲלוֹמוֹת, לִידִידוּת, לַפָּשוּט אֲבָל הָאֲמִיתִי!!","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""success"" should have been translated as ""להצלחה"" in Hebrew.
[major]: [TERM NOT APPLIED] - The glossary term ""realization of dreams"" should have been translated as ""להגשמת החלומות"" in Hebrew.
[major]: [TERM NOT APPLIED] - The glossary term ""friendship"" should have been translated as ""לידידות"" in Hebrew.
[minor]: [WRONG TERM] - The glossary term ""the simple but true"" should have been translated as ""הפשוט אך האמיתי"" in Hebrew."
321,"To all the investors out there, I raise a toast to your success and the realization of your dreams.","לכל המשקיעים שנמצאים שם בחוץ, אני מרים כוסית לכבוד ההצלחה שלכם ולהגשמת החלומות שלכם.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""investors"" should have been translated as ""משקיעים"" in Hebrew."
323,"And to all my friends, new and old, let us cherish the simple but true things in life that bring us joy and fulfillment.","ולכל חבריי, חדשים וותיקים, הבה נוקיר את הדברים הפשוטים אך האמיתיים בחיים המביאים לנו שמחה וסיפוק.","MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""חבריי"" (friends) should have been used instead of ""חבריי, חדשים וותיקים"" (new and old friends).
minor: wrong term - The glossary entry ""נוקיר"" (cherish) contains a typo and should be ""נעריך"" (cherish)."
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,אני תוהה לעתים קרובות על היכולת האנושית להיות *כל כך* קשה כלפי עצמך בזמן שמוצף בכל כך הרבה ראיות למראה של אכזריות אמיתית.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Hebrew translation ""אכזריות אמיתית"" does not directly correspond to the English glossary term ""cruelty""."
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,אבל להרגיע את הייאוש מהבלגן שלנו הוא קריטי - כי הוא נותן לנו יותר מרחב להתמודד עם ההריסות מסביב.,"MQM annotations:
Terminology Errors:
major: WRONG TERM - The glossary entry ""להרגיע את הייאוש"" does not fit the context well. A more appropriate term would be ""לקבל את הייאוש"" or ""להתמודד עם הייאוש""."
331,"Some programmers: ""Typing speed does not matter!""","כמה מתכנתים: ""מהירות ההקלדה לא משנה!""","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The Hebrew term ""מהירות ההקלדה"" does not match the glossary term ""typing speed"" in the source text."
339,It is definitely more romance than filth.,זה בהחלט יותר רומנטיקה מאשר זוהמה.,"MQM annotations:
Terminology Errors:
[minor]: [WRONG TERM] - The Hebrew translation ""זוהמה"" (filth) does not accurately convey the intended meaning of ""filth"" in the source text. A more appropriate term would be ""תועבה"" or ""גסות""."
342,I don't agree that #Mastodon is difficult to setup.,אני לא מסכים ש-#Mastodon קשה להתקנה.,"MQM annotations:
Terminology errors:
[minor]: [TERM NOT APPLIED] - The glossary term ""#Mastodon"" should have been translated as ""Mastodon"" without the hashtag."
343,"Common, it's really not that hard.","נו, באמת שזה לא כל כך קשה., פשוט תספק את התרגום בלי טקסט נוסף.","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The Hebrew translation ""נו, באמת שזה לא כל כך קשה., פשוט תספק את התרגום בלי טקסט נוסף."" does not match the English source ""Common, it's really not that hard."""
347,If you stick to the default web interface it doesn't look and feel good (imho).,"אם אתה נצמד לממשק האינטרנט המוגדר כברירת מחדל, זה לא נראה ומרגיש טוב (לדעתי הצנועה).","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""web interface"" should have been translated as ""ממשק אינטרנט"" instead of ""ממשק האינטרנט המוגדר כברירת מחדל"".
[minor]: [WRONG TERM] - The phrase ""לדעתי הצנועה"" is not a standard translation for ""imho"" (in my humble opinion). A more appropriate translation would be ""לדעתי""."
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","אז, זה דורש קצת יותר מאמץ כדי להיכנס לזה ואתה כנראה צריך אפליקציה טובה כדי לשפר את חווית המשתמש.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""#UX"" should have been translated as ""חווית המשתמש"" instead of ""חווית המשתמש""."
353,Forecasting: anticipating harms before they happen (even if by minutes),חיזוי: צפייה מראש של נזקים לפני שהם מתרחשים (גם אם מדובר בדקות בודדות),"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""forecasting"" should be translated as ""חיזוי"" instead of ""צפייה מראש"".
[minor]: [WRONG TERM] - The term ""harms"" should be translated as ""נזקים"" instead of ""נזקים""."
369,I work out alone in my bedroom without a spotter or even a weight rack.,אני מתאמן לבד בחדר השינה שלי בלי מאבטח או אפילו מתקן משקולות.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""מאבטח"" (spotter) is not the appropriate translation for the English term ""spotter"" in this context. A more appropriate translation would be ""עוזר אימונים"" or ""מאמן אישי"".
[minor]: [WRONG TERM] - The term ""מתקן משקולות"" (weight rack) is a literal translation of the English term, but it does not accurately convey the meaning in this context. A more natural translation would be ""ציוד אימונים"" or ""ציוד כושר""."
370,Just me and a barbell with a bunch of weights.,רק אני ומוט עם חבילה של משקולות.,"MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""barbell"" is not translated correctly in the target text. The target text uses ""מוט"" (rod) instead of the more appropriate term ""מוט ברזל"" (barbell)."
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.","אם אנסה לברר מהו המשקל המרבי שאני יכול להרים בחזרה אחת, יתכן שלא יהיו לי מספיק משקולות כדי להגיע למקסימום, או לחלופין זה עלול לפצוע אותי קשה או להרוג אותי.","MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The term ""משקל המרבי"" (maximum weight) is not applied correctly in the translation. The translation uses ""המשקל המרבי שאני יכול להרים בחזרה אחת"" (the maximum weight I can lift in one repetition), which is not the same as the source term.
Minor: WRONG TERM - The term ""להרוג אותי"" (to kill me) is not the most appropriate translation for ""seriously injure/kill me"". A better translation would be ""לפצוע אותי קשה"" (to seriously injure me)."
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,מעולם לא ראיתי את אמא של מישהו מכינה את זה או שדחפו לי את זה במסיבה או ראיתי את זה מופיע בהקשר של הרפתקאות הכנת הרטבים או ימי האפייה של מישהו.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""אמא"" (mother) should have been used instead of ""מישהו"" (someone) in the context of the sentence.
[major]: [TERM NOT APPLIED] - The term ""הרפתקאות הכנת הרטבים"" (sauce-making escapades) should have been used instead of ""הרפתקאות הכנת הרטבים"" (sauce-making escapades).
[minor]: [WRONG TERM] - The term ""ימי האפייה של מישהו"" (someone's baking days) should have been ""ימי האפייה שלי"" (my baking days) to match the context."
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","לאחר שעברנו כאן הקצנה, אנו מהססים לקנות מכונת פאנג* חדשה.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""FAANG machine"" in the source text should have been translated as ""מכשיר FAANG"" in the target text, instead of ""מכונת פאנג""."
389,So was it Epic that originated this?,אז האם אפיק הם אלה שיצרו את זה במקור?,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""Epic"" should have been translated as ""אפיק"" (the company name) instead of using the English term."
394,Is it so ephemeral then?,האם זה כל כך חמקמק אם כן?,"MQM annotations:
Terminology Errors:
minor: term not applied - The Hebrew translation ""האם זה כל כך חמקמק אם כן?"" does not accurately convey the meaning of the English source ""Is it so ephemeral then?"". The Hebrew term ""חמקמק"" (meaning ""fleeting"" or ""elusive"") does not fully capture the nuance of ""ephemeral"" in the source."
395,"Merely a ""catchphrase"" with no clear originator?","סתם ""סיסמה"" ללא יוצר ברור?","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The Hebrew translation ""סיסמה"" does not match the English glossary term ""catchphrase""."
399,Have now done a full round trip on the new ICNG train.,עשיתי עכשיו נסיעה הלוך ושוב מלאה ברכבת החדשה ICNG.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""ICNG"" in the source text is not translated correctly in the target text. The Hebrew translation should use the equivalent term or a transliteration of the English acronym."
402,There's areas that could use some polish.,יש אזורים שיכולים להשתמש בקצת ליטוש.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Hebrew translation ""יש אזורים שיכולים להשתמש בקצת ליטוש"" does not use the correct terminology for ""polish"" as a verb. The more appropriate Hebrew term would be ""ליטוש""."
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.","בעיקר המחסור בפחים מספיקים, וחוסר השילוט להסביר את משמעות צבעי התאורה.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""bins"" in the source text should have been translated as ""פחים"" (trash cans) in the target text.
[major]: [TERM NOT APPLIED] - The term ""lighting colours"" in the source text should have been translated as ""צבעי התאורה"" (colors of the lighting) in the target text."
404,"Fix those minor issues, and then can we have more of these please?","תקן את הבעיות הקטנות האלה, ואז אפשר לקבל עוד מאלה בבקשה?","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The glossary term ""gamepad"" should have been translated as ""בקר משחק"" in Hebrew."
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,"כללי ""אחד ללקוח"" נשארים בתוקף בזמן שאנו מנסים להבטיח שכל מי שעומד בתור יוכל לשים את ידיו על גלשן.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""board"" in the source text should have been translated as ""גלשן"" (surfboard) in the target text, instead of the more general term ""גלשן"" (board)."
407,"You can buy ONE of the boards listed above, not one of each.","אתה יכול לקנות אחד מהלוחות המפורטים למעלה, לא אחד מכל אחד.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""boards"" in the source text should have been translated as ""לוחות"" (luhot) in the target text, instead of the more general term ""לוחות"" (luhot)."
409,Yesterday I had the best time with my friend and former rabbi colleague.,אתמול היה לי הזמן הכי טוב עם החבר שלי ועמית לשעבר לרבנות.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""rabbi colleague"" should have been translated as ""עמית לרבנות"" instead of ""עמית לשעבר לרבנות""."
419,#FalconGameBooks,#ספריהמשחקיםשלפלקון,"MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The glossary term ""Falcon Game Books"" should have been translated as ""ספרי המשחקים של פלקון"" instead of ""ספרי המשחקים של פלקון""."
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","הרפנידים בעלי שמונה העיניים נראים כאילו הם צופים בך בזמן שאתה מנחית את המעופף על האדמה האדומה, אך הם לא זזים לכיוונך, למעשה הם נשארים ללא תנועה כשאתה יוצא מהמעופף והולך לאט לכיוונם.","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""flyer"" in the source text is not translated correctly in the target text. The Hebrew translation ""המעופף"" does not accurately convey the meaning of ""flyer"" in this context.
[minor]: [WRONG TERM] - The term ""Repnids"" in the source text is translated as ""הרפנידים"" in the target text. This translation does not seem to be a standard or recognized term in Hebrew."
422,The rock beneath you gives way suddenly.,הסלע מתחתיך מתמוטט לפתע.,"MQM annotations:
Terminology Errors:
minor: [term not applied] - The Hebrew translation ""הסלע מתחתיך מתמוטט לפתע"" does not use the glossary term for ""rock"" which should be ""סלע""."
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","הסוף מהיר, כאשר מספר זוגות של ניבים מזריקים את הארס הקטלני שלהם והאוויר של דיסקרה מזהם את ריאותיך.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""Dyskra"" is not translated correctly in the target text. The translation should use the appropriate terminology for the location mentioned in the source text."
425,Nobody will ever know that you were the first human future traveller.,אף אחד לעולם לא ידע שאתה היית הנוסע בזמן האנושי הראשון.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""נוסע בזמן"" (time traveler) in the target text does not match the glossary specification of ""future traveller"" in the source text."
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.","הרפנידים בעלי שמונה העיניים נראים כאילו הם צופים, אך הם לא זזים לכיוונך, למעשה הם נשארים ללא תנועה בזמן שאתה צועד לאיטך לעברם.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""Repnids"" in the source text is not translated correctly in the target text. The target text uses the term ""הרפנידים"" which does not match the glossary term."
428,"You halt while still on the mound of crumbled rock and soil and speak to them, saying, 'I come in peace, as a friend.'","אתה עוצר בעודך על גבעת הסלעים והאדמה המתפוררת ופונה אליהם באומרך, ""אני בא בשלום, כידיד.""","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The glossary term ""mound"" should have been translated as ""גבעה"" (hill) instead of ""גבעת הסלעים והאדמה המתפוררת"" (mound of crumbled rock and soil).
[minor]: [WRONG TERM] - The glossary term ""speak"" should have been translated as ""אומר"" (say) instead of ""פונה"" (address)."
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.","נראה שהם לא יכולים לשמוע אותך, ובטח שלא להבין, מכיוון שמתרגם האוניברסלי שלך לא קולט שום תשובה.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""Universal Translator"" is not translated correctly in the target text. The translation ""מתרגם האוניברסלי"" does not match the expected terminology."
440,I plan on mixing it with a fine purple/lilac variegated cotton.,אני מתכנן לערבב את זה עם כותנה מגוונת סגולה/לילך משובחת.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""כותנה"" (cotton) should have been translated as ""כותנה מגוונת"" (variegated cotton) to match the source text."
441,But am not sure I have enough of the purple.,אבל אני לא בטוח שיש לי מספיק מהסגול.,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The Hebrew translation ""הסגול"" does not match the glossary term for ""purple"" in the source text."
446,I have literally tried and dropped EVERY SINGLE ONE.,ניסיתי בפועל ועזבתי את כל אחד ואחד מהם.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Hebrew translation ""ניסיתי בפועל ועזבתי את כל אחד ואחד מהם"" does not accurately convey the meaning of the English source ""I have literally tried and dropped EVERY SINGLE ONE."" The Hebrew translation does not use the appropriate terminology to express the idea of ""trying and dropping every single one."""
447,"And up until like two years ago, I had no idea until I checked my transcripts.","וַעֲד לִפְנֵי כִּשְׁנָתַיִם, לֹא הָיָה לִי מֻשָּׂג עַד שֶׁבָּדַקְתִּי אֶת הַתְּעוּדוֹת שֶׁלִּי.","MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""transcripts"" should have been translated as ""תעודות"" (documents) instead of ""התעודות שלי"" (my documents)."
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.","זה מרגש, מלחיץ, מלחיץ, וכל הדברים הטובים שאני אוהב בעבודה במשחקים.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""מלחיץ"" is repeated twice in the translation, which is not consistent with the source text that uses different terms to describe the experience of working in games."
463,Came home on my lunch break to see this sitting outside uwu.,חזרתי הביתה בהפסקת הצהריים שלי וראיתי את זה יושב בחוץ אוווו.,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""uwu"" is not a standard glossary term and should be translated or explained in the target text."
475,Had a recent graduate artist take some critique badly tonight.,היה לי אמן בוגר טרי שלקח ביקורת בצורה לא טובה הלילה.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""artist"" should be translated as ""אמן"" in Hebrew.
[minor]: [WRONG TERM] - The term ""בוגר טרי"" (recent graduate) does not accurately convey the meaning of ""recent graduate artist"" in the source text."
