index,original,translated,accuracy_annotation
154,"Yet, unimaginable fear, terror and displacement have left them with the invisible scar of trauma.","עם זאת, פחד בלתי נתפס, טרור ועקירה הותירו בהם את הצלקת הבלתי נראית של הטראומה.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""הותירו בהם את הצלקת הבלתי נראית של הטראומה"" (left them with the invisible scar of trauma) does not fully capture the meaning of the source text ""unimaginable fear, terror and displacement have left them with the invisible scar of trauma"". The translation focuses more on the result (the scar) rather than the causes (fear, terror, and displacement).
[Minor]: no-error"
159,Over time dart became my go-to for quick UI.,"עם הזמן, דארט הפך לבחירה שלי ליצירת ממשקים במהירות.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Hebrew translation ""עם הזמן, דארט הפך לבחירה שלי ליצירת ממשקים במהירות"" does not fully capture the meaning of the English source ""Over time dart became my go-to for quick UI."" The Hebrew translation focuses more on creating interfaces quickly, while the English source suggests that Dart became the preferred choice for quick UI development over time."
160,"#flutter is a pleasure to work with, and they have #mobx for easy store management.","#flutter הוא תענוג לעבוד איתו, ויש להם #mobx לניהול חנות קל.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Hebrew translation ""לניהול חנות קל"" (for ""store management"") does not accurately reflect the meaning of the English ""for easy store management"".
[Minor]: accuracy/addition - The Hebrew translation adds the word ""להם"" (for them) which is not present in the English source."
161,"The dependency story is less insane than nodejs, too.","סיפור התלות פחות מטורף מ-nodejs, גם.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""סיפור התלות פחות מטורף מ-nodejs, גם"" does not fully capture the meaning of the source text ""The dependency story is less insane than nodejs, too."" The Hebrew translation does not convey the comparison being made between the ""dependency story"" and ""nodejs"".

[Minor]: none"
162,"Of course flutter sucks really bad when it comes to behaving like a good native app would (anywhere, really. Even flutter web target sucks).","כמובן שפלאטר גרוע ממש כשמדובר בהתנהגות כמו אפליקציה טובה (בכל מקום, באמת. אפילו פלאטר עם מטרת אינטרנט גרוע).","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""גרוע"" (bad) does not fully capture the meaning of ""sucks"" in the source text, which conveys a stronger negative sentiment.
[Minor]: accuracy/mistranslation - The translation ""מטרת אינטרנט"" (web target) does not accurately reflect the meaning of ""flutter web target"" in the source text."
182,Because it happens in the mind and seems less tangible than physical health.,מכיוון שזה קורה בנפש ונראה פחות מוחשי מאשר בריאות פיזית.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""נפש"" (soul) does not precisely reflect the meaning of the source text ""mind"". The source text is referring to mental health, which is a more accurate translation.
[Minor]: none"
185,"In the same way that mental health is seen as less ""real"" than physical health by many, I kind of feel that being trans is merely intersex of the mind.","בדיוק כפי שבריאות הנפש נתפסת כפחות ""אמיתית"" מבריאות הגוף על ידי רבים, אני מרגיש במידת מה שלהיות טרנס זה פשוט להיות אינטרסקס של המוח.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""להיות אינטרסקס של המוח"" (to be intersex of the mind) does not accurately reflect the meaning of the source text, which suggests that being transgender is akin to being intersex, but in the mind rather than the body.
[Minor]: [accuracy/addition] - The translation ""במידת מה"" (to some extent) adds additional nuance that is not present in the source text."
188,"I feel that to be trans is to be ""biologically non-binary"".","אני מרגיש שלהיות טרנס זה להיות ""ביולוגית לא בינארי"".","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""ביולוגית לא בינארי"" (biologically non-binary) does not precisely reflect the meaning of the source text ""to be 'biologically non-binary'"". The translation focuses on the biological aspect, while the source text suggests that being trans is akin to being ""biologically non-binary""."
198,"(And also: The Web is now largely a Google thing, unfortunately)","וגם: הרשת כיום היא בעיקר עניין של גוגל, למרבה הצער","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Hebrew translation ""הרשת כיום היא בעיקר עניין של גוגל, למרבה הצער"" does not fully capture the meaning of the English source ""The Web is now largely a Google thing, unfortunately"". The Hebrew translation focuses more on Google's dominance, while the English source expresses a sense of regret or disappointment about this situation.
[Minor]: no-error"
199,Also please refrain from telling me that google/flutter apps suck on iOS and macOS.,"בנוסף, אנא הימנע מלומר לי שאפליקציות google/flutter גרועות ב-iOS וב-macOS.","MQM annotations:
Accuracy Errors
[Major]: None
[Minor]: None

The translation accurately conveys the meaning of the source text. There are no accuracy errors identified."
200,Cross platform is hard if you want to do it well.,תצוגה בין פלטפורמות זה קשה אם אתה רוצה לעשות את זה טוב.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Hebrew translation ""תצוגה בין פלטפורמות"" (cross-platform display) does not accurately reflect the meaning of the English source ""Cross platform is hard if you want to do it well."" The Hebrew translation focuses on the display aspect rather than the overall difficulty of cross-platform development.
[Minor]: accuracy/addition - The Hebrew translation ""אם אתה רוצה לעשות את זה טוב"" (if you want to do it well) adds an extra phrase that is not present in the English source."
202,Thank you to those people who have downloaded the latest update to Leasey.,.תודה לאותם אנשים שהורידו את העדכון האחרון של Leasey,"MQM annotations:
Accuracy Errors
[Minor]: None

The Hebrew translation accurately conveys the meaning of the source text. There are no accuracy errors identified."
203,A few very small difficulties have come to light.,כמה קשיים קטנים מאוד צצו.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""כמה קשיים קטנים מאוד צצו"" does not fully capture the nuance of the source text ""A few very small difficulties have come to light."" The Hebrew translation uses the word ""קשיים"" (difficulties) which has a stronger connotation than the more neutral ""difficulties"" in the source.
[Minor]: none"
209,I don't know exactly know why my brain can't figure it out; it might be that the tools are just so broad and vague that my brain just hardlocks due to 'too many options'.,"אני לא יודע בדיוק למה המוח שלי לא מצליח להבין את זה; זה יכול להיות שהכלים פשוט רחבים ומעורפלים מדי, עד שהמוח שלי פשוט נתקע בגלל 'יותר מדי אפשרויות'.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""המוח שלי פשוט נתקע בגלל 'יותר מדי אפשרויות'"" does not fully capture the meaning of the source text ""my brain just hardlocks due to 'too many options'"". The Hebrew translation uses the phrase ""my brain just gets stuck"" which does not convey the same meaning as ""hardlocks"" in the source.
[Minor]: [accuracy/addition] - The translation ""זה יכול להיות שהכלים פשוט רחבים ומעורפלים מדי"" adds the word ""מדי"" (too) which is not present in the source text ""the tools are just so broad and vague""."
211,Grafana looks pretty.,גרפנה נראית די יפה.,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/mistranslation - The translation ""די יפה"" (quite pretty) does not fully capture the meaning of the source text ""pretty"", which conveys a stronger sense of attractiveness."
218,...And that's how I found myself having to sort out a raid group roster.,...וככה מצאתי את עצמי צריך לסדר את הרשימה של קבוצת הפשיטה.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""הרשימה של קבוצת הפשיטה"" (the roster of the raid group) does not precisely reflect the meaning of the source text ""a raid group roster"". The translation uses the term ""פשיטה"" (raid) instead of the more general term ""קבוצה"" (group).
[Minor]: none"
220,"Then, life crushed my soul and I lost all my passion for fiction and great storytelling.","אז, החיים רמסו את נשמתי ואיבדתי את כל התשוקה שלי לבדיון ולסיפור סיפורים נהדר.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Hebrew translation ""החיים רמסו את נשמתי"" (The life crushed my soul) does not precisely reflect the meaning of the English source ""Then, life crushed my soul"". The Hebrew translation is more literal and does not capture the nuance of the English.
[Minor]: accuracy/addition - The Hebrew translation ""ואיבדתי את כל התשוקה שלי לבדיון ולסיפור סיפורים נהדר"" (and I lost all my passion for fiction and great storytelling) adds the word ""great"" which is not present in the English source ""and I lost all my passion for fiction and great storytelling""."
222,I'm now on book # 31 and it's only May.,אני כבר בספר מספר 31 וזה רק מאי.,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/addition - The translation adds the word ""כבר"" (already) which is not present in the source text."
224,I haven't really achieved anything.,לא ממש השגתי שום דבר.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The Hebrew translation ""לא ממש השגתי שום דבר"" does not fully convey the meaning of the English source ""I haven't really achieved anything."" The Hebrew translation is more literal and does not capture the nuance of the English expression."
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,תנו להם לשקם את הערים החלולות והרעועות ברחבי המדינה.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Hebrew translation ""תנו להם לשקם את הערים החלולות והרעועות ברחבי המדינה"" does not fully capture the meaning of the English source ""Let them rehabilitate the hollowed out and decaying cities across the country. Again."" The Hebrew translation lacks the emphasis on ""again"" which is present in the English source.
[Minor]: no-error"
233,Deport the white supremacists.,גרשו את תומכי העליונות הלבנה.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""תומכי העליונות הלבנה"" (supporters of white supremacy) does not precisely reflect the meaning of the source text ""white supremacists"", which refers to individuals who believe in the superiority of the white race."
234,"I am so tired of the headlines claiming that ""Remote work is dead."" or that ""Remote work was a failed experiment.""","אני כל כך עייף מהכותרות הטוענות ש""העבודה מרחוק מתה"" או ש""העבודה מרחוק הייתה ניסוי כושל"".","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

The Hebrew translation accurately conveys the meaning of the English source text. There are no significant accuracy errors identified."
236,It's all clickbait but it does worry me about the executives and managers who read these articles.,"כולם רק מחפשים כותרות מושכות, אבל זה מדאיג אותי לגבי המנהלים הבכירים והמנהלים שקוראים את המאמרים האלה.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""כולם רק מחפשים כותרות מושכות"" does not fully capture the meaning of the source text ""It's all clickbait"". The Hebrew translation focuses more on the headlines being attention-grabbing, while the English source suggests the content itself is designed to be clickbait.
[Minor]: no-error

The translation overall accurately conveys the meaning of the source text, with the exception of the mistranslation of ""clickbait"" to ""attention-grabbing headlines"". The rest of the translation is a reasonable representation of the source."
242,It enables people to avoid lengthy commutes that take time away from their day and their families.,הוא מאפשר לאנשים להימנע מנסיעות ארוכות הגוזלות זמן מהיום שלהם ומהמשפחות שלהם.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""הוא מאפשר לאנשים להימנע מנסיעות ארוכות הגוזלות זמן מהיום שלהם ומהמשפחות שלהם"" does not fully capture the meaning of the source text ""It enables people to avoid lengthy commutes that take time away from their day and their families."" The translation focuses more on the avoidance of long commutes, while the source text emphasizes that the avoidance of long commutes enables people to have more time for their day and families.
[Minor]: none"
243,To just ignore these facts is wrong.,להתעלם מעובדות אלה פשוט זה לא נכון.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""להתעלם מעובדות אלה פשוט זה לא נכון"" does not fully convey the meaning of the source text ""To just ignore these facts is wrong."" The translation is more literal and does not capture the nuance of ""just ignore"" in the source.
[Minor]: none"
248,"Parker referred to abortion, and modern urban women's impulse to delay having children for their careers' sake.","פרקר התייחס להפלות, ולדחף של נשים עירוניות מודרניות לדחות את הולדת ילדיהן למען הקריירה שלהן.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""לדחף של נשים עירוניות מודרניות לדחות את הולדת ילדיהן למען הקריירה שלהן"" does not fully capture the meaning of the source text ""modern urban women's impulse to delay having children for their careers' sake"". The translation focuses more on the ""impulse"" or ""drive"" to delay having children, rather than the broader concept of delaying childbearing for career reasons.
[Minor]: no-error"
249,He also argues that NDP and progressives want to depopulate society for the sake of the environment.,הוא גם טוען שמפלגת ה-NDP והפרוגרסיבים רוצים לצמצם את אוכלוסיית החברה למען איכות הסביבה.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""צמצם את אוכלוסיית החברה"" (reduce the population of society) does not accurately reflect the meaning of the source text ""depopulate society"", which suggests a more extreme reduction or elimination of the population.
[Minor]: no-error"
252,Whenever May would pop up I dreaded trying to celebrate my bday.,"בכל פעם שמאי היה מגיע, פחדתי לנסות לחגוג את יום ההולדת שלי.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""בכל פעם שמאי היה מגיע"" does not accurately reflect the meaning of the source text ""Whenever May would pop up"". The translation refers to a specific person named ""May"", while the source text is using ""May"" as a month.
[Minor]: no-error"
254,I fought over the years to get out of that mindset and to have better bdays.,נלחמתי במשך השנים לצאת מהמיינדסט הזה וכדי שיהיו לי ימי הולדת טובים יותר.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The Hebrew translation ""נלחמתי במשך השנים לצאת מהמיינדסט הזה וכדי שיהיו לי ימי הולדת טובים יותר"" does not fully capture the meaning of the English source ""I fought over the years to get out of that mindset and to have better bdays."" The Hebrew translation focuses more on the struggle to change the mindset, while the English source also mentions the goal of having better birthdays.
[Minor]: [accuracy/addition] - The Hebrew translation adds the phrase ""כדי שיהיו לי"" (in order to have), which is not present in the English source."
265,Does you know of a performant way for a web component to respond to being added/removed from a document?,האם אתה מכיר דרך יעילה עבור רכיב אינטרנט להגיב להוספה/הסרה ממסמך?,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""האם אתה מכיר דרך יעילה עבור רכיב אינטרנט להגיב להוספה/הסרה ממסמך?"" does not fully capture the meaning of the source text ""Does you know of a performant way for a web component to respond to being added/removed from a document?"". The translation focuses on the web component's reaction to being added or removed, but does not convey the idea of ""performant"" or efficient way.
[Minor]: [accuracy/addition] - The translation ""האם אתה מכיר דרך יעילה עבור רכיב אינטרנט להגיב להוספה/הסרה ממסמך?"" includes the word ""יעילה"" (efficient) which is not present in the source text."
268,We currently use a MutationObserver hack.,אנחנו משתמשים כרגע בפתרון עוקף של MutationObserver.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Hebrew translation ""פתרון עוקף של MutationObserver"" (a ""workaround solution of MutationObserver"") does not precisely reflect the meaning of the English source ""a MutationObserver hack"". The Hebrew translation suggests a more intentional and deliberate solution, while the English source implies a hack or temporary workaround.
[Minor]: none"
285,Last week got a ton done and feeling much better about field items.,בשבוע שעבר הספקתי המון ומרגיש הרבה יותר טוב לגבי פריטי השטח.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Hebrew translation ""הספקתי המון"" (I accomplished a lot) does not precisely reflect the meaning of the English source ""Last week got a ton done"", which implies a sense of progress or completion of tasks.
[Minor]: accuracy/addition - The Hebrew translation ""ומרגיש הרבה יותר טוב"" (and I feel much better) adds additional information that is not present in the English source ""feeling much better about field items""."
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","גם צריך לזרוע שורת סלט שם כדי לשלב ירקות חתוכים בשניהם יש צוות מיומן בהשקיה, הכנת ערוגות ושתילה שהם 90% מפריטי המיומנות שאינם קציר","MQM annotations:
Accuracy Errors
[Major]: accuracy/omission - The translation does not mention the need to ""seed a salad row"" to integrate cut greens, which is an important part of the source text.
[Minor]: accuracy/mistranslation - The translation uses ""ירקות חתוכים"" (cut vegetables) instead of ""ירקות עלים"" (greens) to describe the type of produce to be integrated."
290,It's 2023 and I still see people with iPhones actively avoid using Apple Maps.,עדיין 2023 ואני עדיין רואה אנשים עם אייפונים נמנעים באופן אקטיבי משימוש ב-Apple Maps.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""נמנעים באופן אקטיבי"" (actively avoid) does not precisely reflect the meaning of the source text ""actively avoid using"".
[Minor]: [accuracy/addition] - The translation ""עם אייפונים"" (with iPhones) adds additional information that is not present in the source text."
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","סקרן, שמרתי על ראש פתוח כדי להשוות כיצד Google Maps ו-Apple Maps משתווים, במכשיר ה-iPhone הניסיוני שלי (מכשיר הנהיגה היומי שלי הוא מכשיר Android, אז זה נדיר שאני משתמש ב-iPhone).","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""במכשיר ה-iPhone הניסיוני שלי"" does not accurately reflect the meaning of the source text ""on my test iPhone device"". The source text indicates that the device is the user's ""daily driver"", not a test device.
[Minor]: [accuracy/addition] - The translation ""שמרתי על ראש פתוח"" adds the phrase ""kept an open mind"" which is not present in the source text."
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,החוויה של מעקב אחר הוראות הנסיעה הייתה עדיפה בהרבה ב-Apple Maps בהשוואה ל-Google Maps.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""החוויה של מעקב אחר הוראות הנסיעה הייתה עדיפה בהרבה ב-Apple Maps בהשוואה ל-Google Maps"" does not fully capture the meaning of the source text ""The experience having to follow directions was far superior on Apple Maps compared to Google Maps."" The translation focuses more on the experience of following directions rather than the comparison between the two map applications.

[Minor]: [no-error] - The translation accurately conveys the meaning of the source text."
298,Could it be that Google Maps got to market first?,ייתכן שגוגל מפות הגיעו לשוק ראשונות?,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""הגיעו לשוק ראשונות"" (arrived to the market first) does not precisely reflect the meaning of the source text ""Got to market first"". The translation implies that Google Maps was the first to arrive on the market, while the source text is asking if Google Maps was the first to reach the market.
[Minor]: none"
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","אני משוחד לטובת לא לשחרר זבל למשתמשים הסופיים, ואפל פישלה בענק עם מפות Apple שלהם כשזה יצא ב-2012.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""משוחד"" (biased) does not accurately reflect the meaning of ""biased"" in the source text, which suggests a preference or inclination rather than being bribed or influenced.
[Minor]: accuracy/addition - The addition of ""הסופיים"" (end users) is not necessary and does not improve the translation.
[Minor]: accuracy/mistranslation - The translation ""פישלה בענק"" (royally fucked up) does not precisely match the meaning of ""royally fucked up"" in the source text, which suggests a more severe or extreme failure."
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,אבל זו הקרקע שהופכת אותה לאמצעי טוב לאחסון עושר כל עוד אתה חושב שהממשלה לא הולכת לשנות את המערכת שבה אנו חיים.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""אבל זו הקרקע שהופכת אותה לאמצעי טוב לאחסון עושר"" does not fully capture the meaning of the source text ""But it's the land that makes it a good storer of wealth"". The translation focuses more on the land as a means of storing wealth, while the source text emphasizes the land as a factor that makes it a good storer of wealth.
[Minor]: no-error

The translation overall conveys the main meaning of the source text, but the phrasing could be improved to better reflect the nuances of the original."
307,A lot of ppl think that they literally own the earth when they buy a piece.,הרבה אנשים חושבים שהם ממש הבעלים של כדור הארץ כשהם קונים חלקה.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""הבעלים של כדור הארץ"" (the owners of the Earth) does not accurately reflect the meaning of the source text ""they literally own the earth"", which suggests a more figurative or exaggerated sense of ownership.
[Minor]: no errors."
312,The land is temporary.,האדמה זמנית.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The translation ""האדמה זמנית."" does not precisely reflect the meaning of the source text ""The land is temporary."" The Hebrew translation uses the word ""האדמה"" (the land) instead of a more general term like ""הקרקע"" (the ground) or ""הארץ"" (the earth)."
314,The land is very easily and quickly taken away by the government one day if they want to do that.,הקרקע יכולה להילקח בקלות ובמהירות על ידי הממשלה יום אחד אם הם ירצו לעשות זאת.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""הקרקע יכולה להילקח"" (The land can be taken) does not fully reflect the meaning of the source text ""The land is very easily and quickly taken away"". The translation is more passive, while the source text conveys a more active and forceful meaning.
[Minor]: no-error"
317,It has to be taken away one day.,.זה חייב להילקח יום אחד,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Hebrew translation ""זה חייב להילקח יום אחד"" does not precisely reflect the meaning of the English source ""It has to be taken away one day."" The Hebrew translation suggests that the subject ""it"" has to be taken away, while the English source implies that the action of taking it away has to happen one day.
[Minor]: none"
318,That's why the Chinese only allow leases.,לכן הסינים מאפשרים רק חכירות.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""מאפשרים רק חכירות"" (only allow leases) does not fully capture the meaning of the source text ""the Chinese only allow leases"". The source text suggests that the Chinese government has a policy of only allowing leases, while the translation focuses more on the practical outcome of this policy.

[Minor]: no-error

The translation accurately conveys the key meaning of the source text, that the Chinese government has a policy of only allowing leases rather than property ownership. The minor difference in wording does not significantly impact the overall meaning."
319,They already ran out of land.,הם כבר נגמרו מהקרקע.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""הם כבר נגמרו מהקרקע"" does not accurately convey the meaning of the source text ""They already ran out of land."" The Hebrew translation suggests that the land has been exhausted or depleted, while the English source indicates that the available land has been used up or is no longer sufficient."
320,"To success, the realization of dreams, friendship, to the simple but true!!","לְהַצלָחָה, לְהַגשָמַת הַחֲלוֹמוֹת, לִידִידוּת, לַפָּשוּט אֲבָל הָאֲמִיתִי!!","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""לַפָּשוּט אֲבָל הָאֲמִיתִי!!"" does not fully capture the meaning of the source text ""to the simple but true!!"". The Hebrew translation seems to focus more on the ""simple but true"" aspect, while the source text is more about celebrating friendship, dreams, and success.
[Minor]: accuracy/addition - The exclamation marks at the end of the Hebrew translation are an addition not present in the source text."
321,"To all the investors out there, I raise a toast to your success and the realization of your dreams.","לכל המשקיעים שנמצאים שם בחוץ, אני מרים כוסית לכבוד ההצלחה שלכם ולהגשמת החלומות שלכם.","MQM annotations:
Accuracy Errors
[Major]: None
[Minor]: None

The Hebrew translation accurately conveys the meaning of the English source text. There are no significant accuracy errors identified."
323,"And to all my friends, new and old, let us cherish the simple but true things in life that bring us joy and fulfillment.","ולכל חבריי, חדשים וותיקים, הבה נוקיר את הדברים הפשוטים אך האמיתיים בחיים המביאים לנו שמחה וסיפוק.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""המביאים לנו שמחה וסיפוק"" (that bring us joy and fulfillment) does not fully capture the meaning of the source text ""that bring us joy and fulfillment"". The translation is more literal and does not convey the sense of cherishing the simple but true things in life.
[Minor]: [accuracy/addition] - The translation ""הבה נוקיר את"" (let us cherish) adds the word ""let us"" which is not present in the source text."
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,אני תוהה לעתים קרובות על היכולת האנושית להיות *כל כך* קשה כלפי עצמך בזמן שמוצף בכל כך הרבה ראיות למראה של אכזריות אמיתית.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""להיות *כל כך* קשה כלפי עצמך"" does not fully capture the nuance of the source text ""to be *so* down on oneself"". The Hebrew translation is more literal and lacks the emphasis conveyed in the English.
[Minor]: [accuracy/addition] - The addition of ""בזמן שמוצף"" is not present in the source text and is not necessary for the translation."
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,אבל להרגיע את הייאוש מהבלגן שלנו הוא קריטי - כי הוא נותן לנו יותר מרחב להתמודד עם ההריסות מסביב.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Hebrew translation ""להרגיע את הייאוש"" (to calm the despair) does not fully capture the meaning of the English ""gentling despair"", which suggests a more gentle, compassionate approach to dealing with the messiness.
[Minor]: no-error

The Hebrew translation accurately conveys the overall meaning of the source text, but the specific phrasing ""להרגיע את הייאוש"" (to calm the despair) does not capture the nuance of ""gentling despair"" in the original. The rest of the translation is accurate."
331,"Some programmers: ""Typing speed does not matter!""","כמה מתכנתים: ""מהירות ההקלדה לא משנה!""","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""מהירות ההקלדה לא משנה!"" does not fully capture the nuance of the source text ""Typing speed does not matter!"". The Hebrew translation sounds more definitive, while the English source is more of an opinion or statement.
[Minor]: none"
339,It is definitely more romance than filth.,זה בהחלט יותר רומנטיקה מאשר זוהמה.,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/mistranslation - The Hebrew translation ""זוהמה"" (filth) does not precisely reflect the meaning of the English ""filth"". A more accurate translation would be ""תועבה"" or ""ניאוף""."
342,I don't agree that #Mastodon is difficult to setup.,אני לא מסכים ש-#Mastodon קשה להתקנה.,"MQM annotations:
Accuracy Errors
[Major]: None
[Minor]: None

The Hebrew translation accurately conveys the meaning of the English source text. There are no accuracy errors identified."
343,"Common, it's really not that hard.","נו, באמת שזה לא כל כך קשה., פשוט תספק את התרגום בלי טקסט נוסף.","MQM annotations:
Accuracy Errors
[Major]: accuracy/addition - The translation adds the phrase ""פשוט תספק את התרגום בלי טקסט נוסף"" which is not present in the source text.
[Minor]: accuracy/mistranslation - The translation ""נו, באמת שזה לא כל כך קשה."" does not fully capture the meaning of the source text ""Common, it's really not that hard."""
347,If you stick to the default web interface it doesn't look and feel good (imho).,"אם אתה נצמד לממשק האינטרנט המוגדר כברירת מחדל, זה לא נראה ומרגיש טוב (לדעתי הצנועה).","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""אם אתה נצמד לממשק האינטרנט המוגדר כברירת מחדל, זה לא נראה ומרגיש טוב (לדעתי הצנועה)"" does not fully capture the meaning of the source text ""If you stick to the default web interface it doesn't look and feel good (imho)"". The translation is more literal and does not convey the intended meaning of the source.
[Minor]: none"
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","אז, זה דורש קצת יותר מאמץ כדי להיכנס לזה ואתה כנראה צריך אפליקציה טובה כדי לשפר את חווית המשתמש.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""להיכנס לזה"" (to get into it) does not fully capture the meaning of the source text ""to get into it"", which suggests a more active effort or engagement.
[Minor]: accuracy/addition - The addition of ""כנראה"" (probably) is not present in the source text and does not significantly improve the translation."
353,Forecasting: anticipating harms before they happen (even if by minutes),חיזוי: צפייה מראש של נזקים לפני שהם מתרחשים (גם אם מדובר בדקות בודדות),"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Hebrew translation ""צפייה מראש של נזקים"" (anticipating harms) does not fully capture the meaning of ""forecasting"" in the source text, which is about anticipating harms before they happen.
[Minor]: none"
369,I work out alone in my bedroom without a spotter or even a weight rack.,אני מתאמן לבד בחדר השינה שלי בלי מאבטח או אפילו מתקן משקולות.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Hebrew translation ""מתקן משקולות"" (weight rack) does not accurately reflect the meaning of the English source ""weight rack"".
[Minor]: none"
370,Just me and a barbell with a bunch of weights.,רק אני ומוט עם חבילה של משקולות.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""חבילה של משקולות"" (a bundle of weights) does not accurately reflect the meaning of the source text ""a bunch of weights"".
[Minor]: none"
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.","אם אנסה לברר מהו המשקל המרבי שאני יכול להרים בחזרה אחת, יתכן שלא יהיו לי מספיק משקולות כדי להגיע למקסימום, או לחלופין זה עלול לפצוע אותי קשה או להרוג אותי.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""יתכן שלא יהיו לי מספיק משקולות כדי להגיע למקסימום"" does not fully convey the meaning of the source text ""If I try and figure out my one rep max is I might not own enough weights to max out"". The translation focuses on not having enough weights to reach the maximum, while the source text is about the difficulty of determining the one-rep max.
[Minor]: accuracy/addition - The translation ""או לחלופין זה עלול לפצוע אותי קשה או להרוג אותי"" adds the phrase ""or kill me"", which is not present in the source text."
