index,original,translated,linguistic_convention_annotation
332,"or ""Modal editors are useless today"" :morty:",モーダルエディターは今日無用です,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The Japanese translation ""モーダルエディターは今日無用です"" should have the first letter capitalized, as it is the start of a sentence."
333,"Me extracting functionality of my #Axum projects into shared libraries: ""Hold my keyboard"" :partyparrot: :helix: :ferrisdance:","私のAxumプロジェクトの機能を共有ライブラリに抽出する: ""キーボードを持ってて"" :partyparrot: :helix: :ferrisdance:","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""キーボード"" should be capitalized.
[Minor]: [punctuation] - The closing quotation mark is missing after ""キーボードを持ってて""."
337,The prompt this week on Revelations is Stay up all night.,今週のRevelationsのプロンプトは「一晩中起きていろ」です。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""Revelations"" should be capitalized."
339,It is definitely more romance than filth.,それは間違いなくより多くのロマンスであり、汚れではありません。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The translation uses ""ロマンス"" (romance) and ""汚れ"" (filth) with incorrect capitalization. In Japanese, common nouns are not capitalized."
341,"Also one day I am totally gonna do the mile high orgasm, maybe not with a str",空中でイキたいと思っています。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The sentence is missing a period at the end."
345,"I wish there was a ""who to follow"" recommendation somehow.",「フォローすべき人」のおすすめがあればいいのに。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The Japanese translation is missing a period at the end of the sentence."
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.",それには少し多くの努力が必要で、良いアプリを使う必要があるでしょう。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""UX"" should be in lowercase according to the conventions of the English language."
354,"Interventions: knowledge about things we can do to create change, within some confidence bounds",介入策: 何かを変えるために行うことについての知識、ある程度の確信の範囲内で。,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The comma after ""範囲内で"" is unnecessary."
360,He's here and he's going to say this stuff no matter what.,彼はここにいて、何があっても、この内容を言うつもりです。,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the Japanese translation does not fully match the English source. The phrase ""何があっても"" (no matter what) is placed in the middle of the sentence, whereas in the English source it is at the end."
362,It's very underwhelming at the moment.,今のところとてもがっかりしています。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The translation ""今のところとてもがっかりしています。"" should have the first letter capitalized, as it is the start of a sentence."
363,"The ""MusicLM Demo"" is mildly interesting.",「MusicLM デモ」はやや興味深いです。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""デモ"" should be capitalized to follow the capitalization conventions in Japanese."
368,"It's weird doing weightlifting but also having no real clue what your one-rep-max is, cus that's one of the key ways people track their progress.",重量挙げをするのは変だが、自分の1回限りの最大重量がわからないのも変だ。それは人々が進歩を追跡する主要な方法の1つだからだ。,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is not natural in Japanese. The translation does not flow as smoothly as the original English.
[Minor]: [punctuation] - The use of the comma after ""重量挙げをするのは変だが"" is not necessary in Japanese."
369,I work out alone in my bedroom without a spotter or even a weight rack.,私は寝室で一人で運動しています。スポッターやウェイトラックはありません。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Missing period at the end of the sentence."
370,Just me and a barbell with a bunch of weights.,私とバーベルと重り,"MQM annotations:
linguistic conventions errors:
[Minor]: [Whitespace] - The Japanese translation ""私とバーベルと重り"" should have a space between ""バーベル"" and ""と""."
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.",最大1回挙上重量を把握しようとすると、重量が不足していたり、逆に重傷や死亡につながる可能性があります。,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation uses incorrect grammar, specifically the use of ""might not own enough weights to max out"" instead of the more natural ""may not have enough weights to max out"".
[Minor]: [word order] - The word order in the translation ""最大1回挙上重量を把握しようとすると"" is slightly different from the source, which could be more naturally translated as ""最大1回挙上重量を把握しようとすると""."
375,I swear burrata didn't exist five years ago,ブラータはたった5年前には存在しなかったと誓います。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation uses ""ブラータ"" instead of the more common Japanese capitalization ""ブラータ""."
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,私はこれまで誰かのお母さんがそれを作るのを見たことがなく、パーティーで押し付けられたこともなく、誰かのソース作りやベーキングの日に登場するのを見たこともありません。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Missing comma after ""パーティーで押し付けられたこともなく"".
[Minor]: [Capitalization] - ""お母さん"" should be capitalized as it is a proper noun."
384,Does anyone have a Linux tablet they love?,Linux タブレットを愛用している人はいますか?,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The Japanese translation does not capitalize the word ""Linux"" as it should be in English."
385,"This would be mainly for web browsing, occasional email, and some games.",これは主にウェブブラウジング、時折のメール、そして一部のゲームのためのものです。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Comma after ""メール"" is not necessary."
388,"A bad game is bad forever.""",悪いゲームは永遠に悪い。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""悪いゲームは永遠に悪い。"" should have the first letter capitalized as ""悪いゲームは永遠に悪い。"" to follow standard Japanese capitalization conventions."
389,So was it Epic that originated this?,それがエピックが始めたものだったのですか?,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""エピック"" should be capitalized to follow the standard capitalization rules in Japanese."
390,We can keep going.,行けるよ。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""行けるよ"" should start with a capital letter to follow standard Japanese capitalization conventions."
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",ゲームプロ1997年11月号にはより曖昧な引用文がある。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""ゲームプロ"" should be capitalized."
401,Esp the carriages with the bigger windows.,大きな窓のある客車に乗ってください。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation uses ""客車"" instead of the more common ""客車"" in Japanese."
402,There's areas that could use some polish.,そこには少し磨く必要のある部分があります。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Whitespace] - There is an extra space before the comma in ""そこには少し磨く必要のある部分があります。""."
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.",主に、十分なごみ箱の不足と、照明色の意味を説明する標識の不足です。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Lack of a comma after ""namely"" in the source text.
[Minor]: [Whitespace] - Lack of a space between ""照明色"" and ""の"" in the translation."
405,I won't be sad to see the end of the ICM or DDZ stock.,ICMまたはDDZの株式の終了を見るのは悲しくありません。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation incorrectly capitalizes ""ICM"" and ""DDZ"" when the source text uses lowercase.
[Minor]: [punctuation] - The translation includes an unnecessary comma after ""ICMまたはDDZ""."
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,1人1枚の規則が継続されます。これにより、列に並ぶ全ての人が確実に入手できるようにしています。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The Japanese translation uses a capital letter at the beginning of the sentence, which is not necessary according to Japanese writing conventions."
411,Such friendships transcend differences.,そのような友情は違いを超越する。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The Japanese translation is missing a period at the end of the sentence."
412,We all have stories to tell.,私たち全員に語る物語がある。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first word ""私たち"" should be capitalized to follow Japanese writing conventions."
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",しかし、私はどこかで間違った足で始めてしまったような気がします。,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the Japanese translation does not match the natural flow of the language compared to the English source. The phrase ""どこかで間違った足で始めてしまったような気がします"" would be more natural as ""間違った足で始めてしまったような気がします""."
418,Will still linger a bit longer on here and think about whether I should migrate at all.,まだしばらくここに留まり、移住するかどうかを考えてみます。,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, but the meaning is still understandable."
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,地下に潜り込んだレプニッドの群れに落ち込み、地下の洞窟の中で数百匹のレプニッドの体が煮えたぎる中に落ちた。,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is unnatural and does not flow well in Japanese. The translation could be improved to sound more natural.
[Minor]: [punctuation] - The translation uses a period at the end of the sentence, but a comma or other punctuation may be more appropriate to connect the clauses."
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.",終わりは迅速です。何組ものキバが致死的な毒を注入し、ディスクラの空気があなたの肺を汚染します。,"MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The sentence should end with a period instead of a comma."
426,You land the flyer nose upward on the side of the slag heap and climb out.,機体の鼻を上に向けて、スラグ山の側面に着陸し、外に出る。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first letter of ""flyer"" should be capitalized.
[Minor]: [Punctuation] - There is no period at the end of the sentence."
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.",八つ目のレプニッドが見つめているようだが、あなたに向かって動くことはない。実際、あなたがゆっくりと近づいていくにつれ、彼らは動きを止めたままだ。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""Repnids"" should be capitalized.
[Minor]: [punctuation] - The comma after ""but"" should be removed."
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.",彼らはあなたの声を聞くことができないだけでなく、理解することもできないようです。ユニバーサル・トランスレーターはどんな答えも拾っていません。,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""let alone understand""."
430,You decide to use your Psychic Awareness to contact them mentally.,あなたは精神的に彼らと連絡を取るために、あなたの霊的な覚醒を使うことにしました。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""あなたは"" should be capitalized at the beginning of the sentence.
[Minor]: punctuation - The sentence should end with a period."
436,"#today I have coffee, sunshine and quiet time!",今日は、コーヒー、日差し、そして静かな時間があります!,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of the sentence ""今日は"" should be capitalized."
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,不均一に紡がれた銀灰色の糸で、ほとんどが細く紡がれているが、ところどころに塊がある。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""I"" should be capitalized in the translation.
[Minor]: [punctuation] - The comma after ""finely spun"" should be removed."
441,But am not sure I have enough of the purple.,紫色は十分ではないかもしれません。,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The Japanese translation is missing a period at the end of the sentence."
446,I have literally tried and dropped EVERY SINGLE ONE.,私は文字通り試して、すべてのものを手放しました。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The Japanese translation is missing a period at the end of the sentence."
447,"And up until like two years ago, I had no idea until I checked my transcripts.",そして2年ほど前まで、私は成績を確認するまで全く知らなかった。,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The Japanese translation is missing a period at the end of the sentence."
448,The literature class hatred is even worse: I love to read.,文学クラスの嫌悪感はさらに悪化しています。私は読書が大好きです。,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is unnatural and does not flow well. The translation could be improved to sound more natural in Japanese."
450,"My home is comfortable and wonderful and I am happy there, but I have to be somewhere else in order to chill enough to read fiction during the day without feeling guilty.",私の家は快適で素晴らしく、そこにいるときは幸せですが、小説を読むためにリラックスするには、別の場所にいる必要があります。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Missing comma after ""wonderful"".
[Minor]: [Whitespace] - Unnecessary space before the period at the end of the sentence."
451,It's like I'm on holidays and therefore am doing what one does on holidays.,休暇のように感じられ、そのため休暇中にするようなことをしています。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first letter of ""holidays"" should be capitalized.
[Minor]: [Punctuation] - The period at the end of the sentence is missing."
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.",そして、ここの最近の2晩は自宅のように良く眠れていないし、奇異な環境にいるため自分のペースを保つことが難しく、物の場所を覚えなければならないので、少し#MECFS疲れもしています。,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is unnatural and does not flow well. The translation could be improved to better match the natural sentence structure of the target language.
[Minor]: [punctuation] - The use of ""#MECFS"" is not properly punctuated. It should be enclosed in quotation marks or parentheses to indicate it is a term or abbreviation."
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.",それは興奮させ、神経を逼迫させ、ストレスを感じさせるが、私がゲーム業界で働くことを愛する良いことすべてでもある。,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is awkward and does not flow naturally. The translation could be improved to better capture the nuance and meaning of the original English text."
458,Will a community blossom around the user-generated content piece of the game?,コミュニティはゲームのユーザー生成コンテンツを中心に花開くだろうか?,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first letter of ""コミュニティ"" should be capitalized."
466,So I finally watched #Heartstopper,"はい、ご要望の翻訳は以下の通りです:

ついに#ハーツトッパーを見ました。","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The Japanese translation should capitalize the hashtag ""#ハーツトッパー"" to match the capitalization in the English source text."
467,Was it overly cute to the point of being twee?,かわいすぎるほどかわいかったか?,"MQM annotations:
linguistic conventions errors:
[Minor]: [grammar] - The translation ""かわいすぎるほどかわいかったか?"" is grammatically correct in Japanese, but the structure is a bit awkward compared to the more natural-sounding English source ""Was it overly cute to the point of being twee?""."
471,But did I love it?,それでも、私はそれを愛していたのだろうか?,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The Japanese translation uses a question mark at the end, while the English source uses a period, which is more common for this type of rhetorical question."
476,"In part, because they'd be taught badly.",部分的に、うまく教えられないからです。,"MQM annotations:
linguistic conventions errors:
[Minor]: [grammar] - The translation ""部分的に"" does not follow the grammatical structure of the source text ""In part, because""."
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",しかし、問題に対して言い訳をするのではなく、それらを修正することが重要です。特に、リードの変更が必要な本番環境においては、そうすることが大切です。,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is not natural in Japanese. The original English sentence uses a more direct and concise phrasing, while the Japanese translation is more wordy and less natural."
479,"Every artist has been there, made the same mistakes.",全ての芸術家がそこにいた、同じ間違いを犯した。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation uses ""全ての"" instead of the more natural ""すべての"" for ""Every"" in the source.
[Minor]: [word order] - The word order in the translation ""全ての芸術家がそこにいた、同じ間違いを犯した"" is slightly different from the natural Japanese word order, which would be ""全ての芸術家が同じ間違いを犯してきた""."
484,Watch seeds being sown & cultivated (and not randomly scattered) by good peeps.,良い人々によって播かれ、育てられる (ランダムに散らばるのではなく) 種子を見る。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""peeps"" should be capitalized at the beginning of the sentence.
[Minor]: [punctuation] - The sentence should end with a period."
488,"Jami slipped the note to him when they passed each other on the path, just before the dog watch.",彼らが小道で通り過ぎる際、ジャミはその手紙を彼に渡した。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Missing comma after ""path"" in the translation."
