index,original,translated,style_annotation
286,"All collards, kale, chard is transplanted.",全てのコラード、ケール、チャードは移植されます。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""全てのコラード、ケール、チャードは移植されます。"" reads too literally and lacks the natural flow expected in Japanese."
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items",そこにサラダの列を播種する必要もあり、両方に切り込んだグリーンを統合する。灌漑、ベッド準備、移植の訓練を受けた乗組員がいる。収穫以外のスキル項目の90%がこれらです。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. For example, ""乗組員がいる"" could be rephrased in a more natural way.
[minor]: [REGISTER] - The use of ""乗組員"" may be too formal for the context. A more casual term like ""スタッフ"" could be more appropriate.
[minor]: [INCONSISTENCY] - The translation uses both ""サラダの列"" and ""切り込んだグリーン"" to refer to the same concept, which should be consistent."
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,アップルマップスではグーグルマップスに比べて、指示に従う必要があった経験がはるかに優れていた。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""アップルマップスではグーグルマップスに比べて、指示に従う必要があった経験がはるかに優れていた"" reads awkwardly and lacks the natural flow expected in Japanese. A more natural expression would be something like ""アップルマップスはグーグルマップスに比べて、指示に従う体験がはるかに優れていた""."
295,Apple Maps wins.,アップルマップスが勝った。,"MQM annotations:
Style Errors:
[Major]: [COMPANY STYLE] - The translation ""アップルマップスが勝った"" does not match the company style or branding guidelines for Apple, which typically avoids using the full product name ""Apple Maps"" and instead uses ""Maps"" or a similar shortened version."
302,"That said, I'm biased.",それでも、私は偏っています。,"MQM annotations:
Style Errors:
[Major]: [REGISTER] - The translation uses a more formal register (""それでも、私は偏っています"") compared to the more casual tone of the source text (""That said, I'm biased."")."
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,それは、政府が私たちが生活しているシステムを変更しないと考えている限り、富を長期的に保管する良い場所であるということです。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used.

The translation is:
それは、政府が私たちが生活しているシステムを変更しないと考えている限り、富を長期的に保管する良い場所であるということです。

This is a direct translation of the English source, which results in an unnatural flow in Japanese. A more natural way to express this could be:

政府がこれまでの仕組みを変更しない限り、この土地は長期的に富を蓄えるのに適しています。"
309,In China you can only lease land.,中国では土地を借りることしかできません。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""中国では土地を借りることしかできません。"" reads too literally and lacks the natural flow expected in Japanese."
311,The government can change these policies whenever it wants.,政府はいつでもこれらの政策を変更することができます。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""政府はいつでもこれらの政策を変更することができます"" reads too literally and lacks the natural flow expected in Japanese."
312,The land is temporary.,土地は一時的です。,"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""土地は一時的です"" reads a bit too literally compared to the more natural English expression ""The land is temporary."""
318,That's why the Chinese only allow leases.,それが中国人が賃貸のみを許可する理由です。,"MQM annotations:
Style Errors:
[Major]: [REGISTER] - The translation uses a formal tone (""それが中国人が賃貸のみを許可する理由です"") when a more casual or conversational tone would be more appropriate for the context.
[Minor]: [UNNATURAL FLOW] - The phrasing ""中国人が賃貸のみを許可する"" sounds a bit unnatural and could be expressed in a more natural way in Japanese."
322,Let us continue to work together towards creating a brighter future for all.,私たちは全ての人のためのより良い未来を創造するために、これからも協力し続けましょう。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the Japanese language.

The source text: ""Let us continue to work together towards creating a brighter future for all.""

The Japanese translation: ""私たちは全ての人のためのより良い未来を創造するために、これからも協力し続けましょう。""

The translation conveys the meaning accurately, but the phrasing sounds a bit unnatural and formal compared to the more conversational tone of the English source. A more natural Japanese expression could be used to improve the flow and readability of the translation."
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,自分に対してあまりにも厳しくなりながら、実際の残酷さがどのようなものかを示す多くの証拠に溢れていることに、私はしばしば驚嘆する。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the Japanese language.

The source text:
""I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.""

The Japanese translation:
""自分に対してあまりにも厳しくなりながら、実際の残酷さがどのようなものかを示す多くの証拠に溢れていることに、私はしばしば驚嘆する。""

The translation conveys the meaning accurately, but the phrasing and sentence structure sound unnatural in Japanese. A more natural-sounding translation would be preferable."
326,"To agonize over personal failure & guilt in a world where ""success"" is so often bestowed on people responsible for the most reprehensible acts...",個人の失敗や罪悪感に苦しむことは、最も非難されるべき行為の責任者に「成功」が与えられることの多い世界においては...,"MQM annotations:
Style Errors:
[major]: [register] - The translation uses a more formal tone (""苦しむことは"") compared to the more casual tone of the source text (""agonize over"").
[minor]: [unnatural flow] - The translation reads a bit awkwardly, with the clause starting with ""個人の失敗や罪悪感に苦しむことは"" sounding overly literal compared to the source."
332,"or ""Modal editors are useless today"" :morty:",モーダルエディターは今日無用です,"MQM annotations:
Style Errors:
[Major]: [REGISTER] - The translation uses a formal tone (""モーダルエディターは今日無用です"") which does not match the informal tone of the source text (""Modal editors are useless today"" :morty:)."
333,"Me extracting functionality of my #Axum projects into shared libraries: ""Hold my keyboard"" :partyparrot: :helix: :ferrisdance:","私のAxumプロジェクトの機能を共有ライブラリに抽出する: ""キーボードを持ってて"" :partyparrot: :helix: :ferrisdance:","MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""キーボードを持ってて"" sounds unnatural and lacks the natural flow expected in Japanese. A more natural expression would be ""キーボードを手放せない"" or similar.
[minor]: [REGISTER] - The use of the casual phrase ""キーボードを持ってて"" may not be appropriate for the context, which seems to be a technical or professional discussion. A more formal register would be more suitable."
337,The prompt this week on Revelations is Stay up all night.,今週のRevelationsのプロンプトは「一晩中起きていろ」です。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""一晩中起きていろ"" reads too literally and lacks the natural flow expected in the Japanese language. A more natural expression would be needed."
339,It is definitely more romance than filth.,それは間違いなくより多くのロマンスであり、汚れではありません。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""それは間違いなくより多くのロマンスであり、汚れではありません。"" reads too literally and lacks the natural flow expected in the Japanese language."
341,"Also one day I am totally gonna do the mile high orgasm, maybe not with a str",空中でイキたいと思っています。,"MQM annotations:
Style Errors:
[major]: [REGISTER] - The translation uses a more formal register than the source text, which has a more casual tone."
345,"I wish there was a ""who to follow"" recommendation somehow.",「フォローすべき人」のおすすめがあればいいのに。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""「フォローすべき人」のおすすめがあればいいのに。"" reads a bit awkwardly and lacks the natural flow expected in Japanese. A more natural phrasing could be ""「フォローすべき人」のおすすめがあると便利ですね。"" or similar."
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.",それには少し多くの努力が必要で、良いアプリを使う必要があるでしょう。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""それには少し多くの努力が必要で、良いアプリを使う必要があるでしょう"" reads a bit awkwardly and lacks the natural flow expected in Japanese. A more natural expression could be used."
354,"Interventions: knowledge about things we can do to create change, within some confidence bounds",介入策: 何かを変えるために行うことについての知識、ある程度の確信の範囲内で。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""介入策: 何かを変えるために行うことについての知識、ある程度の確信の範囲内で。"" reads too literally and lacks the natural flow expected in Japanese."
360,He's here and he's going to say this stuff no matter what.,彼はここにいて、何があっても、この内容を言うつもりです。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""彼はここにいて、何があっても、この内容を言うつもりです"" reads too literally and lacks the natural flow expected in Japanese. A more natural expression would be ""彼はここにいて、何があっても、必ずこのことを言うつもりです""."
362,It's very underwhelming at the moment.,今のところとてもがっかりしています。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""今のところとてもがっかりしています"" reads too literally and lacks the natural flow expected in the Japanese language. A more natural expression would be ""今のところ、とてもがっかりしています。"""
363,"The ""MusicLM Demo"" is mildly interesting.",「MusicLM デモ」はやや興味深いです。,"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation reads a bit too literally, lacking the natural flow expected in the Japanese language."
368,"It's weird doing weightlifting but also having no real clue what your one-rep-max is, cus that's one of the key ways people track their progress.",重量挙げをするのは変だが、自分の1回限りの最大重量がわからないのも変だ。それは人々が進歩を追跡する主要な方法の1つだからだ。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the Japanese language. The phrasing ""重量挙げをするのは変だが、自分の1回限りの最大重量がわからないのも変だ"" sounds awkward and forced.
[minor]: [REGISTER] - The use of the formal expression ""変だ"" may not be appropriate for the casual context of discussing one's weightlifting progress. A more informal register would be more natural."
369,I work out alone in my bedroom without a spotter or even a weight rack.,私は寝室で一人で運動しています。スポッターやウェイトラックはありません。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""私は寝室で一人で運動しています。スポッターやウェイトラックはありません。"" reads too literally and lacks the natural flow expected in Japanese. A more natural expression would be ""一人で寝室で運動しています。スポッターやウェイトラックは使っていません。"""
370,Just me and a barbell with a bunch of weights.,私とバーベルと重り,"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""私とバーベルと重り"" reads a bit too literal and lacks the natural flow expected in Japanese."
375,I swear burrata didn't exist five years ago,ブラータはたった5年前には存在しなかったと誓います。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""ブラータはたった5年前には存在しなかったと誓います。"" reads too literally and lacks the natural flow expected in Japanese. A more natural expression would be ""ブラータはたった5年前まで存在しなかったと言っても過言ではありません。"""
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,私はこれまで誰かのお母さんがそれを作るのを見たことがなく、パーティーで押し付けられたこともなく、誰かのソース作りやベーキングの日に登場するのを見たこともありません。,"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the Japanese language.

The source text:
""I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days""

The Japanese translation:
""私はこれまで誰かのお母さんがそれを作るのを見たことがなく、パーティーで押し付けられたこともなく、誰かのソース作りやベーキングの日に登場するのを見たこともありません。""

The translation is grammatically correct, but the phrasing and sentence structure sound overly literal and unnatural compared to how a native Japanese speaker would express the same idea."
384,Does anyone have a Linux tablet they love?,Linux タブレットを愛用している人はいますか?,"MQM annotations:
Style Errors:
[Major]: [REGISTER] - The translation uses a more formal tone (""タブレットを愛用している"") compared to the more casual tone of the English source (""they love"")."
385,"This would be mainly for web browsing, occasional email, and some games.",これは主にウェブブラウジング、時折のメール、そして一部のゲームのためのものです。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the Japanese language.

The source text: ""This would be mainly for web browsing, occasional email, and some games.""

The Japanese translation: ""これは主にウェブブラウジング、時折のメール、そして一部のゲームのためのものです。""

A more natural Japanese translation would be:
""主な用途はウェブブラウジング、時々のメール、そしてゲームなどです。"""
388,"A bad game is bad forever.""",悪いゲームは永遠に悪い。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""悪いゲームは永遠に悪い"" reads too literally and lacks the natural flow expected in the Japanese language. A more natural expression would be required."
389,So was it Epic that originated this?,それがエピックが始めたものだったのですか?,"MQM annotations:
Style Errors:
[minor]: [REGISTER] - The translation uses a more formal tone (""それがエピックが始めたものだったのですか?"") compared to the casual tone of the source text (""So was it Epic that originated this?"")."
390,We can keep going.,行けるよ。,"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""行けるよ."" reads a bit unnatural and lacks the natural flow expected in the target language. A more natural translation could be ""続けられるよ."" or ""行こう."""
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",ゲームプロ1997年11月号にはより曖昧な引用文がある。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""ゲームプロ1997年11月号にはより曖昧な引用文がある"" reads too literally and lacks the natural flow expected in the Japanese language. A more natural expression could be used."
401,Esp the carriages with the bigger windows.,大きな窓のある客車に乗ってください。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""大きな窓のある客車に乗ってください"" reads a bit too literally and lacks the natural flow expected in Japanese. A more natural expression could be ""大きな窓の客車をお選びください""."
402,There's areas that could use some polish.,そこには少し磨く必要のある部分があります。,"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""そこには少し磨く必要のある部分があります"" reads a bit awkwardly and lacks the natural flow expected in Japanese. A more natural expression could be ""少し磨く必要のある部分がありますね""."
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.",主に、十分なごみ箱の不足と、照明色の意味を説明する標識の不足です。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""主に、十分なごみ箱の不足と、照明色の意味を説明する標識の不足です。"" reads too literally and lacks the natural flow expected in Japanese. A more natural expression could be used."
405,I won't be sad to see the end of the ICM or DDZ stock.,ICMまたはDDZの株式の終了を見るのは悲しくありません。,"MQM annotations:
Style Errors:
[major]: [REGISTER] - The translation uses a more formal register (""ICMまたはDDZの株式の終了を見るのは"") compared to the casual tone of the source text (""I won't be sad to see the end of the ICM or DDZ stock."")."
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,1人1枚の規則が継続されます。これにより、列に並ぶ全ての人が確実に入手できるようにしています。,"MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""1人1枚の規則が継続されます。これにより、列に並ぶ全ての人が確実に入手できるようにしています。"" reads a bit too literally and lacks the natural flow expected in Japanese."
411,Such friendships transcend differences.,そのような友情は違いを超越する。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""そのような友情は違いを超越する"" reads too literally and lacks the natural flow expected in the Japanese language. A more natural expression would be needed."
412,We all have stories to tell.,私たち全員に語る物語がある。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""私たち全員に語る物語がある"" reads too literally and lacks the natural flow expected in Japanese."
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",しかし、私はどこかで間違った足で始めてしまったような気がします。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""しかし、私はどこかで間違った足で始めてしまったような気がします"" reads too literally and lacks the natural flow expected in the target language. A more natural expression in Japanese would be something like ""しかし、どこかで上手くいかないスタートを切ってしまったような気がします""."
418,Will still linger a bit longer on here and think about whether I should migrate at all.,まだしばらくここに留まり、移住するかどうかを考えてみます。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""まだしばらくここに留まり、移住するかどうかを考えてみます"" reads a bit too literally compared to the more natural-sounding English source ""Will still linger a bit longer on here and think about whether I should migrate at all."""
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,地下に潜り込んだレプニッドの群れに落ち込み、地下の洞窟の中で数百匹のレプニッドの体が煮えたぎる中に落ちた。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""地下に潜り込んだレプニッドの群れに落ち込み、地下の洞窟の中で数百匹のレプニッドの体が煮えたぎる中に落ちた"" reads too literally and lacks the natural flow expected in the target language.
[Minor]: [REGISTER] - The use of the formal term ""匹"" to refer to the Repnid bodies is not consistent with the overall informal tone of the source text."
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.",終わりは迅速です。何組ものキバが致死的な毒を注入し、ディスクラの空気があなたの肺を汚染します。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""終わりは迅速です。何組ものキバが致死的な毒を注入し、ディスクラの空気があなたの肺を汚染します。"" reads too literally and lacks the natural flow expected in the target language.
[minor]: [REGISTER] - The use of the formal pronoun ""あなた"" may not be appropriate for the context, a more natural choice could be a less formal pronoun."
425,Nobody will ever know that you were the first human future traveller.,未来の人類の旅行者として、あなたが最初の人間だったことを誰も知らないでしょう。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""未来の人類の旅行者として、あなたが最初の人間だったことを誰も知らないでしょう"" reads too literally and lacks the natural flow expected in Japanese. A more natural expression could be ""誰もあなたが最初の未来人類の旅行者だったことを知らないでしょう""."
426,You land the flyer nose upward on the side of the slag heap and climb out.,機体の鼻を上に向けて、スラグ山の側面に着陸し、外に出る。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""機体の鼻を上に向けて、スラグ山の側面に着陸し、外に出る。"" reads too literally and lacks the natural flow expected in the Japanese language. A more natural expression could be used."
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.",八つ目のレプニッドが見つめているようだが、あなたに向かって動くことはない。実際、あなたがゆっくりと近づいていくにつれ、彼らは動きを止めたままだ。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the Japanese language. For example, the phrase ""あなたがゆっくりと近づいていくにつれ、彼らは動きを止めたままだ"" sounds overly formal and lacks the fluency of a natural Japanese expression."
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.",彼らはあなたの声を聞くことができないだけでなく、理解することもできないようです。ユニバーサル・トランスレーターはどんな答えも拾っていません。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""彼らはあなたの声を聞くことができないだけでなく、理解することもできないようです。ユニバーサル・トランスレーターはどんな答えも拾っていません。"" reads too literally and lacks the natural flow expected in the Japanese language.
[minor]: [REGISTER] - The use of the formal pronoun ""あなた"" may not be appropriate in this context, a more natural choice would be to use a less formal pronoun."
430,You decide to use your Psychic Awareness to contact them mentally.,あなたは精神的に彼らと連絡を取るために、あなたの霊的な覚醒を使うことにしました。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""あなたは精神的に彼らと連絡を取るために、あなたの霊的な覚醒を使うことにしました"" reads too literally and lacks the natural flow expected in Japanese."
436,"#today I have coffee, sunshine and quiet time!",今日は、コーヒー、日差し、そして静かな時間があります!,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""今日は、コーヒー、日差し、そして静かな時間があります!"" reads too literally and lacks the natural flow expected in Japanese. A more natural expression would be ""今日はコーヒーを飲み、日差しを浴び、静かな時間を過ごしています。"""
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,不均一に紡がれた銀灰色の糸で、ほとんどが細く紡がれているが、ところどころに塊がある。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the Japanese language. The sentence structure and phrasing sound awkward."
441,But am not sure I have enough of the purple.,紫色は十分ではないかもしれません。,"MQM annotations:
Style Errors:
[minor]: [register] - The translation uses a more formal tone (""紫色は十分ではないかもしれません"") compared to the more casual tone of the source text (""But am not sure I have enough of the purple."")."
446,I have literally tried and dropped EVERY SINGLE ONE.,私は文字通り試して、すべてのものを手放しました。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""私は文字通り試して、すべてのものを手放しました。"" reads too literally and lacks the natural flow expected in Japanese. A more natural expression would be ""私は本当にすべてのものを試してきましたが、結局手放すことにしました。"""
447,"And up until like two years ago, I had no idea until I checked my transcripts.",そして2年ほど前まで、私は成績を確認するまで全く知らなかった。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""そして2年ほど前まで、私は成績を確認するまで全く知らなかった。"" reads too literally and lacks the natural flow expected in Japanese. A more natural expression would be ""私は2年ほど前まで、自分の成績を確認するまで全く知らなかった。"""
448,The literature class hatred is even worse: I love to read.,文学クラスの嫌悪感はさらに悪化しています。私は読書が大好きです。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""文学クラスの嫌悪感はさらに悪化しています。私は読書が大好きです。"" reads too literally and lacks the natural flow expected in Japanese. A more natural expression would be something like ""文学の授業がますます嫌いになっています。でも、私は読書が大好きです。"""
450,"My home is comfortable and wonderful and I am happy there, but I have to be somewhere else in order to chill enough to read fiction during the day without feeling guilty.",私の家は快適で素晴らしく、そこにいるときは幸せですが、小説を読むためにリラックスするには、別の場所にいる必要があります。,"MQM annotations:
Style Errors:
[major]: [register] - The translation uses a more formal register (""私の家は快適で素晴らしく、そこにいるときは幸せですが"") compared to the more casual tone of the source text (""My home is comfortable and wonderful and I am happy there"").
[minor]: [unnatural flow] - The translation ""別の場所にいる必要があります"" reads a bit awkwardly and could be expressed in a more natural way in Japanese."
451,It's like I'm on holidays and therefore am doing what one does on holidays.,休暇のように感じられ、そのため休暇中にするようなことをしています。,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""休暇のように感じられ、そのため休暇中にするようなことをしています"" reads too literally and lacks the natural flow expected in Japanese."
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.",そして、ここの最近の2晩は自宅のように良く眠れていないし、奇異な環境にいるため自分のペースを保つことが難しく、物の場所を覚えなければならないので、少し#MECFS疲れもしています。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. For example, ""物の場所を覚えなければならない"" could be rephrased in a more natural way.
[minor]: [REGISTER] - The use of ""少し#MECFS疲れもしています"" is slightly more informal than the source text, which could be more appropriate for the context."
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.",それは興奮させ、神経を逼迫させ、ストレスを感じさせるが、私がゲーム業界で働くことを愛する良いことすべてでもある。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used.

The translation is:
それは興奮させ、神経を逼迫させ、ストレスを感じさせるが、私がゲーム業界で働くことを愛する良いことすべてでもある。

Compared to the source:
It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.

The translation sounds a bit forced and overly literal, lacking the fluent and natural phrasing that would be expected in Japanese. A more natural way to express this could be:

ゲーム業界で働くことは、私にとって興奮と緊張感、ストレスを感じさせるものの、同時に大好きなことでもあります。"
458,Will a community blossom around the user-generated content piece of the game?,コミュニティはゲームのユーザー生成コンテンツを中心に花開くだろうか?,"MQM annotations:
Style Errors:
[Major]: [UNNATURAL FLOW] - The translation ""コミュニティはゲームのユーザー生成コンテンツを中心に花開くだろうか?"" reads a bit awkwardly and lacks the natural flow expected in Japanese. A more natural phrasing could be ""ユーザー生成コンテンツを中心にコミュニティが育っていくだろうか?"""
466,So I finally watched #Heartstopper,"はい、ご要望の翻訳は以下の通りです:

ついに#ハーツトッパーを見ました。","MQM annotations:
Style Errors:
[minor]: [UNNATURAL FLOW] - The translation ""ついに#ハーツトッパーを見ました。"" reads a bit awkwardly and lacks the natural flow expected in Japanese. A more natural way to express this would be ""ついに#ハーツトッパーを視聴しました。"" or ""ついに#ハーツトッパーを観ました。""."
467,Was it overly cute to the point of being twee?,かわいすぎるほどかわいかったか?,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""かわいすぎるほどかわいかったか?"" reads too literally and lacks the natural flow expected in Japanese. A more natural expression would be something like ""あまりにもかわいすぎたのではないか?"""
471,But did I love it?,それでも、私はそれを愛していたのだろうか?,"MQM annotations:
Style Errors:
[major]: [REGISTER] - The translation uses a more formal tone (""それでも、私はそれを愛していたのだろうか?"") compared to the casual tone of the source text (""But did I love it?"")."
476,"In part, because they'd be taught badly.",部分的に、うまく教えられないからです。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""部分的に、うまく教えられないからです。"" reads too literally and lacks the natural flow expected in Japanese."
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",しかし、問題に対して言い訳をするのではなく、それらを修正することが重要です。特に、リードの変更が必要な本番環境においては、そうすることが大切です。,"MQM annotations:
Style Errors:
[major]: [unnatural flow] - The translation ""しかし、問題に対して言い訳をするのではなく、それらを修正することが重要です。特に、リードの変更が必要な本番環境においては、そうすることが大切です。"" reads too literally and lacks the natural flow expected in the target language. A more natural expression could be used."
479,"Every artist has been there, made the same mistakes.",全ての芸術家がそこにいた、同じ間違いを犯した。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""全ての芸術家がそこにいた、同じ間違いを犯した"" reads too literally and lacks the natural flow expected in Japanese. A more natural translation would be ""全ての芸術家は同じ間違いを犯してきた""."
484,Watch seeds being sown & cultivated (and not randomly scattered) by good peeps.,良い人々によって播かれ、育てられる (ランダムに散らばるのではなく) 種子を見る。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""良い人々によって播かれ、育てられる (ランダムに散らばるのではなく) 種子を見る"" reads too literally and lacks the natural flow expected in Japanese. A more natural expression would be required.
[minor]: [REGISTER] - The use of the formal expression ""良い人々"" may not be appropriate for the context and a more casual register could be more suitable."
488,"Jami slipped the note to him when they passed each other on the path, just before the dog watch.",彼らが小道で通り過ぎる際、ジャミはその手紙を彼に渡した。,"MQM annotations:
Style Errors:
[major]: [UNNATURAL FLOW] - The translation ""彼らが小道で通り過ぎる際、ジャミはその手紙を彼に渡した"" reads too literally and lacks the natural flow expected in the Japanese language. A more natural expression would be ""ジャミは、彼らが小道で通り過ぎる際、その手紙を彼に渡した""."
