index,original,translated,terminology_annotation
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items",そこにサラダの列を播種する必要もあり、両方に切り込んだグリーンを統合する。灌漑、ベッド準備、移植の訓練を受けた乗組員がいる。収穫以外のスキル項目の90%がこれらです。,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""salad row"" should have been translated as ""列"" instead of ""サラダの列"" in the Japanese translation.
minor: WRONG TERM - The term ""乗組員"" (crew) is not the most appropriate translation for ""crew"" in this context, ""スタッフ"" or ""作業員"" would be more suitable.
minor: WRONG TERM - The term ""収穫以外のスキル項目"" is a literal translation of ""non-harvest skill items"" and does not convey the intended meaning clearly. A more natural translation would be ""収穫以外の作業スキル""."
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,アップルマップスではグーグルマップスに比べて、指示に従う必要があった経験がはるかに優れていた。,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""Apple Maps"" should have been translated as ""アップルマップ"" instead of ""アップルマップス"".
minor: WRONG TERM - The term ""Google Maps"" should have been translated as ""グーグルマップ"" instead of ""グーグルマップス""."
295,Apple Maps wins.,アップルマップスが勝った。,"MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""Apple Maps"" should have been translated as ""アップルマップ"" instead of ""アップルマップス""."
302,"That said, I'm biased.",それでも、私は偏っています。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""それでも、私は偏っています。"" does not use the correct terminology for ""I'm biased."" The Japanese equivalent term for ""biased"" would be more appropriately translated as ""偏見がある"" or ""偏っている""."
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,それは、政府が私たちが生活しているシステムを変更しないと考えている限り、富を長期的に保管する良い場所であるということです。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""government"" should have been translated as ""政府"" instead of ""政府が""."
309,In China you can only lease land.,中国では土地を借りることしかできません。,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""lease"" should be translated as ""借地"" (borrow land) instead of ""借りる"" (borrow) in the given context."
311,The government can change these policies whenever it wants.,政府はいつでもこれらの政策を変更することができます。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""政府はいつでもこれらの政策を変更することができます"" does not use the correct terminology for ""government policies"" as specified in the glossary."
312,The land is temporary.,土地は一時的です。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""土地は一時的です。"" does not use the correct terminology for ""land"" as specified in the glossary."
318,That's why the Chinese only allow leases.,それが中国人が賃貸のみを許可する理由です。,"MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The translation ""賃貸のみを許可する"" does not accurately convey the meaning of the source term ""leases"". The translation should use a more appropriate term that captures the nuance of the source."
322,Let us continue to work together towards creating a brighter future for all.,私たちは全ての人のためのより良い未来を創造するために、これからも協力し続けましょう。,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The Japanese translation ""私たちは全ての人のためのより良い未来を創造するために、これからも協力し続けましょう。"" does not use the glossary term for ""creating a brighter future for all"" as specified in the source text."
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,自分に対してあまりにも厳しくなりながら、実際の残酷さがどのようなものかを示す多くの証拠に溢れていることに、私はしばしば驚嘆する。,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The glossary term ""oneself"" is not accurately translated as ""自分に対して"" in the target text. A more appropriate translation would be ""自分自身""."
326,"To agonize over personal failure & guilt in a world where ""success"" is so often bestowed on people responsible for the most reprehensible acts...",個人の失敗や罪悪感に苦しむことは、最も非難されるべき行為の責任者に「成功」が与えられることの多い世界においては...,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""success"" is not properly translated in the Japanese translation. The Japanese translation uses ""成功"" which does not fully capture the nuance of the English term."
332,"or ""Modal editors are useless today"" :morty:",モーダルエディターは今日無用です,"MQM annotations:
Terminology Errors:
Major: WRONG TERM - The term ""モーダルエディター"" (modal editor) does not accurately convey the meaning of the English term ""Modal editors"" in this context."
333,"Me extracting functionality of my #Axum projects into shared libraries: ""Hold my keyboard"" :partyparrot: :helix: :ferrisdance:","私のAxumプロジェクトの機能を共有ライブラリに抽出する: ""キーボードを持ってて"" :partyparrot: :helix: :ferrisdance:","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""keyboard"" should have been translated as ""キーボード"" in Japanese.
[minor]: [WRONG TERM] - The term ""キーボード"" should be capitalized as ""キーボード"" in Japanese."
337,The prompt this week on Revelations is Stay up all night.,今週のRevelationsのプロンプトは「一晩中起きていろ」です。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Revelations"" in the source text should have been translated as ""Revelations"" (in English) instead of the Japanese translation ""Revelations""."
339,It is definitely more romance than filth.,それは間違いなくより多くのロマンスであり、汚れではありません。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""それは間違いなくより多くのロマンスであり、汚れではありません。"" does not use the correct Japanese term for ""romance"" as specified in the glossary."
341,"Also one day I am totally gonna do the mile high orgasm, maybe not with a str",空中でイキたいと思っています。,"MQM annotations:
Terminology Errors:
major: term not applied - The Japanese translation ""空中でイキたいと思っています"" does not accurately convey the meaning of the English source ""Also one day I am totally gonna do the mile high orgasm, maybe not with a str"". The Japanese translation uses a more direct and explicit term for the sexual act, whereas the English source is more euphemistic."
345,"I wish there was a ""who to follow"" recommendation somehow.",「フォローすべき人」のおすすめがあればいいのに。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""「フォローすべき人」のおすすめがあればいいのに。"" does not use the correct Japanese term for ""who to follow"" recommendation."
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.",それには少し多くの努力が必要で、良いアプリを使う必要があるでしょう。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""#UX"" should have been translated as ""UX (User Experience)"" in Japanese."
354,"Interventions: knowledge about things we can do to create change, within some confidence bounds",介入策: 何かを変えるために行うことについての知識、ある程度の確信の範囲内で。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""interventions"" should be translated as ""介入策"" instead of ""介入策: 何かを変えるために行うことについての知識、ある程度の確信の範囲内で。""."
360,He's here and he's going to say this stuff no matter what.,彼はここにいて、何があっても、この内容を言うつもりです。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Japanese translation ""彼はここにいて、何があっても、この内容を言うつもりです"" does not accurately convey the meaning of the English source ""He's here and he's going to say this stuff no matter what."" The Japanese translation does not use the appropriate terminology to express the intended meaning."
362,It's very underwhelming at the moment.,今のところとてもがっかりしています。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""今のところとてもがっかりしています"" does not accurately convey the meaning of the English source ""It's very underwhelming at the moment."" The Japanese translation lacks the nuance of ""underwhelming"" and could be improved by using a more appropriate term."
363,"The ""MusicLM Demo"" is mildly interesting.",「MusicLM デモ」はやや興味深いです。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""「MusicLM デモ」"" does not match the glossary term for ""MusicLM Demo""."
368,"It's weird doing weightlifting but also having no real clue what your one-rep-max is, cus that's one of the key ways people track their progress.",重量挙げをするのは変だが、自分の1回限りの最大重量がわからないのも変だ。それは人々が進歩を追跡する主要な方法の1つだからだ。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""one-rep-max"" is not translated correctly in the Japanese translation. The Japanese translation uses ""自分の1回限りの最大重量"" which does not directly correspond to the English term."
369,I work out alone in my bedroom without a spotter or even a weight rack.,私は寝室で一人で運動しています。スポッターやウェイトラックはありません。,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The glossary term ""spotter"" has not been translated correctly. The Japanese translation ""スポッター"" does not match the intended meaning.
[minor]: [TERM NOT APPLIED] - The glossary term ""weight rack"" has not been translated correctly. The Japanese translation ""ウェイトラック"" does not match the intended meaning."
370,Just me and a barbell with a bunch of weights.,私とバーベルと重り,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""バーベル"" (barbell) does not match the glossary term ""barbell"" in the source text.
minor: wrong term - The Japanese translation ""重り"" (weight) does not accurately convey the meaning of ""a bunch of weights"" in the source text."
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.",最大1回挙上重量を把握しようとすると、重量が不足していたり、逆に重傷や死亡につながる可能性があります。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""one rep max"" is not translated correctly in the Japanese translation. The Japanese translation ""最大1回挙上重量"" does not accurately convey the meaning of the English term.
[minor]: [WRONG TERM] - The term ""max out"" is translated as ""重傷や死亡につながる可能性がある"" in Japanese, which does not accurately capture the meaning of the English term."
375,I swear burrata didn't exist five years ago,ブラータはたった5年前には存在しなかったと誓います。,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""ブラータ"" (burrata) should have been translated as ""ブラータチーズ"" to match the glossary entry."
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,私はこれまで誰かのお母さんがそれを作るのを見たことがなく、パーティーで押し付けられたこともなく、誰かのソース作りやベーキングの日に登場するのを見たこともありません。,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""お母さん"" (mother) is not used in the translation, instead the more general term ""anyone's"" is used.
[minor]: [TERM NOT APPLIED] - The term ""saucemaking"" is not translated, it should be ""ソース作り"" in Japanese.
[minor]: [TERM NOT APPLIED] - The term ""baking days"" is not translated, it should be ""ベーキングの日"" in Japanese."
384,Does anyone have a Linux tablet they love?,Linux タブレットを愛用している人はいますか?,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""Linux タブレット"" does not match the glossary term ""tablet"" in the English source."
385,"This would be mainly for web browsing, occasional email, and some games.",これは主にウェブブラウジング、時折のメール、そして一部のゲームのためのものです。,"MQM annotations:
Terminology Errors:
[minor]: [WRONG TERM] - The term ""ウェブブラウジング"" (web browsing) is a correct translation, but ""ブラウジング"" (browsing) would be more natural in this context.
[minor]: [WRONG TERM] - The term ""メール"" (email) is a correct translation, but ""電子メール"" (electronic mail) would be more common in this context.
[minor]: [WRONG TERM] - The term ""ゲーム"" (games) is a correct translation, but ""ゲームプレイ"" (game playing) would be more specific in this context."
388,"A bad game is bad forever.""",悪いゲームは永遠に悪い。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""悪いゲームは永遠に悪い"" does not accurately convey the meaning of the English source ""A bad game is bad forever."" The Japanese translation is more literal and does not capture the idiomatic nature of the English phrase."
389,So was it Epic that originated this?,それがエピックが始めたものだったのですか?,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""Epic"" should have been translated as ""エピック"" instead of using the English term."
390,We can keep going.,行けるよ。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""行けるよ"" does not match the English glossary term ""We can keep going."""
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",ゲームプロ1997年11月号にはより曖昧な引用文がある。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""GamePro"" in the source text should have been translated as ""ゲームプロ"" in the target text."
401,Esp the carriages with the bigger windows.,大きな窓のある客車に乗ってください。,"MQM annotations:
Terminology Errors:
minor: term not applied - The term ""carriages"" should have been translated as ""客车"" instead of ""客車""."
402,There's areas that could use some polish.,そこには少し磨く必要のある部分があります。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""そこには少し磨く必要のある部分があります"" does not use the correct terminology for ""polish"" as specified in the glossary."
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.",主に、十分なごみ箱の不足と、照明色の意味を説明する標識の不足です。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""bins"" should have been translated as ""ごみ箱"" (garbage cans) instead of ""ごみ箱の不足"" (lack of garbage cans).
[major]: [TERM NOT APPLIED] - The term ""signs"" should have been translated as ""標識"" (signs) instead of ""標識の不足"" (lack of signs)."
405,I won't be sad to see the end of the ICM or DDZ stock.,ICMまたはDDZの株式の終了を見るのは悲しくありません。,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""ICM"" and ""DDZ"" should be translated into Japanese rather than keeping the English abbreviations."
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,1人1枚の規則が継続されます。これにより、列に並ぶ全ての人が確実に入手できるようにしています。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""board"" should have been translated as ""ボード"" instead of ""枚"" in the Japanese translation."
411,Such friendships transcend differences.,そのような友情は違いを超越する。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""そのような友情は違いを超越する"" does not use the correct Japanese term for ""friendships"" as specified in the glossary."
412,We all have stories to tell.,私たち全員に語る物語がある。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""私たち全員に語る物語がある"" does not use the glossary term for ""stories"" which would be ""物語"" or ""話""."
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",しかし、私はどこかで間違った足で始めてしまったような気がします。,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The translation ""しかし、私はどこかで間違った足で始めてしまったような気がします"" does not accurately convey the meaning of the source text ""But I feel somehow I started this instance on the wrong foot, so to speak."" The Japanese translation uses a more literal expression ""on the wrong foot"" rather than the idiomatic English expression."
418,Will still linger a bit longer on here and think about whether I should migrate at all.,まだしばらくここに留まり、移住するかどうかを考えてみます。,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The glossary term ""migrate"" should have been translated as ""移住する"" instead of ""移動する""."
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,地下に潜り込んだレプニッドの群れに落ち込み、地下の洞窟の中で数百匹のレプニッドの体が煮えたぎる中に落ちた。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Repnid"" in the source text is not translated correctly in the Japanese target text. The Japanese translation ""レプニッド"" does not match the correct terminology."
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.",終わりは迅速です。何組ものキバが致死的な毒を注入し、ディスクラの空気があなたの肺を汚染します。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""fangs"" should have been translated as ""牙"" in Japanese.
[major]: [TERM NOT APPLIED] - The glossary term ""venom"" should have been translated as ""毒"" in Japanese.
[minor]: [WRONG TERM] - The glossary term ""Dyskra"" is not capitalized correctly in the Japanese translation."
425,Nobody will ever know that you were the first human future traveller.,未来の人類の旅行者として、あなたが最初の人間だったことを誰も知らないでしょう。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""future traveller"" should have been translated as ""未来の旅行者"" instead of ""人類の旅行者"" to match the glossary."
426,You land the flyer nose upward on the side of the slag heap and climb out.,機体の鼻を上に向けて、スラグ山の側面に着陸し、外に出る。,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""flyer"" in the source text should be translated as ""機体"" (aircraft) rather than ""機体の鼻"" (nose of the aircraft) in the Japanese translation.
[minor]: [WRONG TERM] - The term ""slag heap"" in the source text should be translated as ""スラグ山"" (slag heap) rather than ""スラグ山の側面"" (side of the slag heap) in the Japanese translation."
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.",八つ目のレプニッドが見つめているようだが、あなたに向かって動くことはない。実際、あなたがゆっくりと近づいていくにつれ、彼らは動きを止めたままだ。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Repnids"" in the source text is not translated correctly in the Japanese target text. The Japanese translation ""レプニッド"" does not match the correct Japanese term for this creature."
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.",彼らはあなたの声を聞くことができないだけでなく、理解することもできないようです。ユニバーサル・トランスレーターはどんな答えも拾っていません。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""Universal Translator"" is not translated correctly in the Japanese target text. The translation ""ユニバーサル・トランスレーター"" does not match the expected terminology."
430,You decide to use your Psychic Awareness to contact them mentally.,あなたは精神的に彼らと連絡を取るために、あなたの霊的な覚醒を使うことにしました。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Psychic Awareness"" should have been translated as ""精神感应"" instead of ""霊的な覚醒""."
436,"#today I have coffee, sunshine and quiet time!",今日は、コーヒー、日差し、そして静かな時間があります!,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""今日は、コーヒー、日差し、そして静かな時間があります!"" does not use the exact glossary term for ""quiet time"" which should be ""静寂な時間""."
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,不均一に紡がれた銀灰色の糸で、ほとんどが細く紡がれているが、ところどころに塊がある。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""lumps"" in the source text is not accurately translated as ""塊"" (lumps) in the target text. A more appropriate term would be ""凸起"" (protrusions) or ""不均勻"" (uneven)."
441,But am not sure I have enough of the purple.,紫色は十分ではないかもしれません。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""紫色は十分ではないかもしれません"" does not use the correct glossary term for ""purple"" in the context."
446,I have literally tried and dropped EVERY SINGLE ONE.,私は文字通り試して、すべてのものを手放しました。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Japanese translation ""私は文字通り試して、すべてのものを手放しました。"" does not use the correct Japanese term for ""every single one"", which should be ""一つ残らず""."
447,"And up until like two years ago, I had no idea until I checked my transcripts.",そして2年ほど前まで、私は成績を確認するまで全く知らなかった。,"MQM annotations:
Terminology Errors:
[minor]: [WRONG TERM] - The Japanese translation ""成績を確認するまで全く知らなかった"" does not precisely match the English glossary term ""transcripts"". A more appropriate term would be ""成績表"" or ""成績記録""."
448,The literature class hatred is even worse: I love to read.,文学クラスの嫌悪感はさらに悪化しています。私は読書が大好きです。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""literature class"" should have been translated as ""文学课"" instead of ""文学クラス""."
450,"My home is comfortable and wonderful and I am happy there, but I have to be somewhere else in order to chill enough to read fiction during the day without feeling guilty.",私の家は快適で素晴らしく、そこにいるときは幸せですが、小説を読むためにリラックスするには、別の場所にいる必要があります。,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The glossary term ""chill"" should have been translated as ""リラックスする"" instead of ""リラックスするために""."
451,It's like I'm on holidays and therefore am doing what one does on holidays.,休暇のように感じられ、そのため休暇中にするようなことをしています。,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The translation ""休暇のように感じられ、そのため休暇中にするようなことをしています"" does not accurately convey the meaning of the source text ""It's like I'm on holidays and therefore am doing what one does on holidays."" The term ""holidays"" should be translated more appropriately to capture the intended meaning."
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.",そして、ここの最近の2晩は自宅のように良く眠れていないし、奇異な環境にいるため自分のペースを保つことが難しく、物の場所を覚えなければならないので、少し#MECFS疲れもしています。,"MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The term ""#MECFS"" is not translated correctly. The Japanese translation ""MECFS疲れ"" does not accurately convey the meaning of the English term."
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.",それは興奮させ、神経を逼迫させ、ストレスを感じさせるが、私がゲーム業界で働くことを愛する良いことすべてでもある。,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""神経を逼迫させ"" does not accurately convey the meaning of ""nerve-wracking"" in the source text. A more appropriate translation would be ""神経を逼迫させる"" or ""神経を高ぶらせる"".
[minor]: [WRONG TERM] - The term ""ストレスを感じさせる"" is a literal translation of ""stressful"", but a more natural Japanese expression would be ""ストレスを感じる"" or ""ストレスを感じさせられる""."
458,Will a community blossom around the user-generated content piece of the game?,コミュニティはゲームのユーザー生成コンテンツを中心に花開くだろうか?,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Japanese translation ""コミュニティはゲームのユーザー生成コンテンツを中心に花開くだろうか?"" does not use the correct terminology for ""user-generated content"", which should be ""ユーザー生成コンテンツ"" instead of ""ユーザー生成コンテンツ""."
466,So I finally watched #Heartstopper,"はい、ご要望の翻訳は以下の通りです:

ついに#ハーツトッパーを見ました。","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The glossary term ""Heartstopper"" should have been translated as ""ハーツトッパー"" instead of the literal translation ""ハーツトッパー""."
467,Was it overly cute to the point of being twee?,かわいすぎるほどかわいかったか?,"MQM annotations:
Terminology Errors:
minor: [term not applied] - The Japanese translation ""かわいすぎるほどかわいかったか?"" does not accurately convey the meaning of the English source ""Was it overly cute to the point of being twee?"". The Japanese translation focuses more on the cuteness aspect, while the English source suggests the cuteness may have been excessive or ""twee""."
471,But did I love it?,それでも、私はそれを愛していたのだろうか?,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""それでも、私はそれを愛していたのだろうか?"" does not use the correct Japanese term for ""love"" as specified in the glossary."
476,"In part, because they'd be taught badly.",部分的に、うまく教えられないからです。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""うまく教えられないからです"" does not accurately convey the meaning of the English source ""In part, because they'd be taught badly."""
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",しかし、問題に対して言い訳をするのではなく、それらを修正することが重要です。特に、リードの変更が必要な本番環境においては、そうすることが大切です。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""lead"" should have been translated as ""リーダー"" instead of ""リード"" in the given context."
479,"Every artist has been there, made the same mistakes.",全ての芸術家がそこにいた、同じ間違いを犯した。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""芸術家"" (artist) in the Japanese translation does not match the glossary specification for the source term ""artist"".
[minor]: [WRONG TERM] - The term ""そこにいた"" (were there) does not fit the context of the source segment, which is talking about mistakes made by artists, not their physical location."
484,Watch seeds being sown & cultivated (and not randomly scattered) by good peeps.,良い人々によって播かれ、育てられる (ランダムに散らばるのではなく) 種子を見る。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""seeds"" should have been translated as ""種子"" instead of ""種子を"".
[minor]: [WRONG TERM] - The term ""cultivated"" should have been translated as ""栽培される"" instead of ""育てられる""."
