index,original,translated,audience_appropriateness_annotation
286,"All collards, kale, chard is transplanted.",全てのコラード、ケール、チャードは移植されます。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The term ""collards, kale, chard"" may not be familiar to the Japanese audience, as these are vegetables more commonly used in Western cuisines."
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items",そこにサラダの列を播種する必要もあり、両方に切り込んだグリーンを統合する。灌漑、ベッド準備、移植の訓練を受けた乗組員がいる。収穫以外のスキル項目の90%がこれらです。,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""trained crew"" may not be a common or appropriate reference for the Japanese audience, as it could be interpreted as referring to a specialized or professional team, rather than general agricultural workers.
[Minor]: WRONG LANGUAGE VARIETY - The use of the term ""乗組員"" (crew) may not be the most natural or common way to refer to agricultural workers in the Japanese context, and a more colloquial or industry-specific term may be more appropriate."
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,アップルマップスではグーグルマップスに比べて、指示に従う必要があった経験がはるかに優れていた。,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""グーグルマップス"" may not be familiar or appropriate for the Japanese audience, as it uses the English brand name ""Google Maps"" instead of the more common Japanese term ""グーグルマップ""."
295,Apple Maps wins.,アップルマップスが勝った。,"MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""Apple Maps"" may not be familiar or immediately understandable to all Japanese readers, as it refers to a specific Apple product."
302,"That said, I'm biased.",それでも、私は偏っています。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""I'm biased"" may not be a common or natural way to express this sentiment in Japanese culture, where more indirect or nuanced language is often preferred."
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,それは、政府が私たちが生活しているシステムを変更しないと考えている限り、富を長期的に保管する良い場所であるということです。,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""the government isn't going to change the system we live in"" may not be easily understood by the Japanese audience, as it refers to a specific political and social context that may not be familiar to them."
309,In China you can only lease land.,中国では土地を借りることしかできません。,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The statement ""you can only lease land"" may not be immediately understandable to a Japanese audience, as the concept of land ownership and leasing can vary significantly between Chinese and Japanese cultural contexts."
311,The government can change these policies whenever it wants.,政府はいつでもこれらの政策を変更することができます。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""can change these policies whenever it wants"" may not be as culturally appropriate in the Japanese context, as it could be perceived as the government having too much power over policy changes."
312,The land is temporary.,土地は一時的です。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""土地は一時的です"" may not convey the same nuance or cultural meaning as the English source ""The land is temporary."" The Japanese translation may not resonate as strongly with the target audience."
318,That's why the Chinese only allow leases.,それが中国人が賃貸のみを許可する理由です。,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The statement ""the Chinese only allow leases"" may not be well understood by the Japanese audience, as the cultural context around real estate ownership and leasing practices may differ between China and Japan."
322,Let us continue to work together towards creating a brighter future for all.,私たちは全ての人のためのより良い未来を創造するために、これからも協力し続けましょう。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""towards creating a brighter future for all"" may not be a common expression in Japanese culture and could sound slightly unusual or formal."
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,自分に対してあまりにも厳しくなりながら、実際の残酷さがどのようなものかを示す多くの証拠に溢れていることに、私はしばしば驚嘆する。,"MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The phrase ""so down on oneself"" may not be a common expression in Japanese culture and could be difficult for the target audience to understand."
326,"To agonize over personal failure & guilt in a world where ""success"" is so often bestowed on people responsible for the most reprehensible acts...",個人の失敗や罪悪感に苦しむことは、最も非難されるべき行為の責任者に「成功」が与えられることの多い世界においては...,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""success"" may have different cultural connotations in the Japanese context compared to the English source."
332,"or ""Modal editors are useless today"" :morty:",モーダルエディターは今日無用です,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""Morty"" may not be familiar or appropriate for a Japanese audience, as it is a character from the American animated series ""Rick and Morty""."
333,"Me extracting functionality of my #Axum projects into shared libraries: ""Hold my keyboard"" :partyparrot: :helix: :ferrisdance:","私のAxumプロジェクトの機能を共有ライブラリに抽出する: ""キーボードを持ってて"" :partyparrot: :helix: :ferrisdance:","MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The use of the English phrase ""Hold my keyboard"" may not be easily understood by the Japanese audience, as it is a culture-specific reference that is more common in English-speaking contexts.
[Minor]: WRONG LANGUAGE VARIETY - The use of the Japanese word ""キーボード"" (keyboard) may not be the most natural or common way to express the concept in the given context. A more natural Japanese expression may have been more appropriate."
337,The prompt this week on Revelations is Stay up all night.,今週のRevelationsのプロンプトは「一晩中起きていろ」です。,"MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""stay up all night"" may not be a common or natural expression in Japanese culture, and could be perceived as unusual or inappropriate."
339,It is definitely more romance than filth.,それは間違いなくより多くのロマンスであり、汚れではありません。,"MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""more romance than filth"" may not be a common or natural expression in Japanese culture, and could be perceived as unusual or inappropriate."
341,"Also one day I am totally gonna do the mile high orgasm, maybe not with a str",空中でイキたいと思っています。,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""the mile high orgasm"" is a very explicit sexual reference that is likely to be inappropriate or uncomfortable for many Japanese readers. This could be seen as too sexually explicit for the intended audience."
345,"I wish there was a ""who to follow"" recommendation somehow.",「フォローすべき人」のおすすめがあればいいのに。,"MQM annotations:
audience appropriateness error:
[minor]: CULTURE-SPECIFIC REFERENCE - The phrase ""who to follow"" may not be a common or intuitive concept for the Japanese audience, as the idea of following specific people on social media may not be as prevalent in Japanese culture."
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.",それには少し多くの努力が必要で、良いアプリを使う必要があるでしょう。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""#UX"" may not be familiar or commonly used by the Japanese audience, who may not be as familiar with the concept of ""user experience"" in the context of software and app design."
354,"Interventions: knowledge about things we can do to create change, within some confidence bounds",介入策: 何かを変えるために行うことについての知識、ある程度の確信の範囲内で。,"MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""things we can do to create change"" may not be a common or natural expression in the Japanese context, and could be perceived as unusual or unfamiliar."
360,He's here and he's going to say this stuff no matter what.,彼はここにいて、何があっても、この内容を言うつもりです。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""no matter what"" may not have a direct cultural equivalent in Japanese and could be interpreted differently by the target audience."
362,It's very underwhelming at the moment.,今のところとてもがっかりしています。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""がっかりしています"" may not convey the same level of disappointment or underwhelming feeling as the English ""very underwhelming"" for the target Japanese audience."
363,"The ""MusicLM Demo"" is mildly interesting.",「MusicLM デモ」はやや興味深いです。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The term ""MusicLM"" may not be familiar to the Japanese audience, as it is a specific reference to a machine learning model."
368,"It's weird doing weightlifting but also having no real clue what your one-rep-max is, cus that's one of the key ways people track their progress.",重量挙げをするのは変だが、自分の1回限りの最大重量がわからないのも変だ。それは人々が進歩を追跡する主要な方法の1つだからだ。,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""one-rep-max"" is a specific weightlifting term that may not be widely understood by the Japanese audience.
[Minor]: WRONG LANGUAGE VARIETY - The translation uses the term ""重量挙げ"" which is more commonly used in the context of competitive weightlifting. A more general term like ""筋力トレーニング"" may be more appropriate for the intended audience."
369,I work out alone in my bedroom without a spotter or even a weight rack.,私は寝室で一人で運動しています。スポッターやウェイトラックはありません。,"MQM annotations:
audience appropriateness errors:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""without a spotter or even a weight rack"" may not be familiar or relevant to the Japanese audience, as the cultural context around home workout equipment and practices may differ."
370,Just me and a barbell with a bunch of weights.,私とバーベルと重り,"MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""barbell"" may not be a common or familiar piece of equipment for some Japanese audiences, who may be more accustomed to traditional Japanese fitness practices."
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.",最大1回挙上重量を把握しようとすると、重量が不足していたり、逆に重傷や死亡につながる可能性があります。,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""maximum 1 rep weight"" may not be easily understood by the Japanese audience, as it is a term more commonly used in the context of weightlifting and fitness training.
[Minor]: WRONG LANGUAGE VARIETY - The translation uses the term ""重傷"" which is more commonly used in formal or medical contexts. A more natural expression in Japanese for the intended audience may be ""大けが"" or ""重大な怪我""."
375,I swear burrata didn't exist five years ago,ブラータはたった5年前には存在しなかったと誓います。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The term ""burrata"" may not be familiar to the Japanese audience, as it is a type of Italian cheese that is not commonly known in Japan."
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,私はこれまで誰かのお母さんがそれを作るのを見たことがなく、パーティーで押し付けられたこともなく、誰かのソース作りやベーキングの日に登場するのを見たこともありません。,"MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The phrase ""shoved at me at a party"" may not be a common or natural expression in the Japanese cultural context."
384,Does anyone have a Linux tablet they love?,Linux タブレットを愛用している人はいますか?,"MQM annotations:
audience appropriateness errors:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""Linux tablet"" may not be a common or familiar concept for the Japanese audience, who may be more accustomed to referring to such devices as ""tablet PCs"" or ""tablet computers"" running the Linux operating system."
385,"This would be mainly for web browsing, occasional email, and some games.",これは主にウェブブラウジング、時折のメール、そして一部のゲームのためのものです。,"MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""email"" may not be a common term in Japanese culture and could be replaced with a more culturally appropriate term."
388,"A bad game is bad forever.""",悪いゲームは永遠に悪い。,"MQM annotations:
audience appropriateness error:
[minor]: CULTURE-SPECIFIC REFERENCE - The phrase ""bad game is bad forever"" may not be a common or idiomatic expression in Japanese culture, which could make it less natural or understandable for the target audience."
389,So was it Epic that originated this?,それがエピックが始めたものだったのですか?,"MQM annotations:
audience appropriateness error:
[minor]: CULTURE-SPECIFIC REFERENCE - The term ""Epic"" may not be widely recognized or understood by the Japanese audience, as it is a proper noun referring to a specific company."
390,We can keep going.,行けるよ。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""行けるよ"" may not be a natural or common way to express the sentiment of ""We can keep going"" in the target Japanese culture."
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",ゲームプロ1997年11月号にはより曖昧な引用文がある。,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""GamePro 1997-11"" may not be familiar or meaningful to the Japanese audience, as it refers to a specific English-language gaming magazine issue."
401,Esp the carriages with the bigger windows.,大きな窓のある客車に乗ってください。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The term ""carriages"" may not be a common reference for Japanese audiences, who may be more familiar with the term ""train cars"" or ""passenger cars""."
402,There's areas that could use some polish.,そこには少し磨く必要のある部分があります。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""could use some polish"" may not be a common expression in Japanese, and the literal translation of ""磨く"" (polish) may not convey the intended meaning of improving or refining something."
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.",主に、十分なごみ箱の不足と、照明色の意味を説明する標識の不足です。,"MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""bins"" may not be a common term for garbage/trash receptacles in the Japanese context, and the lack of explanation for the lighting colors may be confusing for the target audience."
405,I won't be sad to see the end of the ICM or DDZ stock.,ICMまたはDDZの株式の終了を見るのは悲しくありません。,"MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""I won't be sad to see the end of the ICM or DDZ stock"" may not be easily understood by the Japanese audience, as it refers to specific stock tickers that may not be familiar to them."
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,1人1枚の規則が継続されます。これにより、列に並ぶ全ての人が確実に入手できるようにしています。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""1 per customer"" may not be a common or well-understood concept in the Japanese cultural context, as the typical customer behavior and expectations around purchasing limits may differ."
411,Such friendships transcend differences.,そのような友情は違いを超越する。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""transcend differences"" may not be a common or natural expression in the Japanese language and cultural context."
412,We all have stories to tell.,私たち全員に語る物語がある。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""私たち全員に語る物語がある"" may not be as natural or idiomatic as the source text ""We all have stories to tell"" for the target Japanese audience."
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",しかし、私はどこかで間違った足で始めてしまったような気がします。,"MQM annotations:
audience appropriateness error:
[minor]: [culture-specific reference] - The phrase ""on the wrong foot"" may not be a common idiomatic expression in Japanese culture, and could be less understandable for the target audience."
418,Will still linger a bit longer on here and think about whether I should migrate at all.,まだしばらくここに留まり、移住するかどうかを考えてみます。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""linger a bit longer"" may not be a common expression in the Japanese cultural context, and could be perceived as slightly unusual or awkward."
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,地下に潜り込んだレプニッドの群れに落ち込み、地下の洞窟の中で数百匹のレプニッドの体が煮えたぎる中に落ちた。,"MQM annotations:
audience appropriateness errors:

[Major]: CULTURE-SPECIFIC REFERENCE - The term ""Repnid"" may not be familiar to the Japanese audience, as it is a made-up creature name that is not part of common Japanese cultural references.

[Minor]: WRONG LANGUAGE VARIETY - The phrase ""煮えたぎる"" is a more formal and literary expression that may not align with the intended casual or conversational tone for the target audience."
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.",終わりは迅速です。何組ものキバが致死的な毒を注入し、ディスクラの空気があなたの肺を汚染します。,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""Dyskra"" is a culture-specific reference that may not be familiar to the Japanese audience and could cause confusion."
425,Nobody will ever know that you were the first human future traveller.,未来の人類の旅行者として、あなたが最初の人間だったことを誰も知らないでしょう。,"MQM annotations:
audience appropriateness error:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""future traveller"" may not be a common or easily understandable concept for the Japanese audience."
426,You land the flyer nose upward on the side of the slag heap and climb out.,機体の鼻を上に向けて、スラグ山の側面に着陸し、外に出る。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The term ""slag heap"" may not be a familiar concept for the Japanese audience and could require additional context."
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.",八つ目のレプニッドが見つめているようだが、あなたに向かって動くことはない。実際、あなたがゆっくりと近づいていくにつれ、彼らは動きを止めたままだ。,"MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""Repnids"" may not be familiar to the Japanese audience and could be confusing."
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.",彼らはあなたの声を聞くことができないだけでなく、理解することもできないようです。ユニバーサル・トランスレーターはどんな答えも拾っていません。,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The use of ""ユニバーサル・トランスレーター"" (Universal Translator) may not be a familiar concept for the Japanese audience and could cause confusion."
430,You decide to use your Psychic Awareness to contact them mentally.,あなたは精神的に彼らと連絡を取るために、あなたの霊的な覚醒を使うことにしました。,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""精神的な覚醒"" may not be a common or well-understood concept for the target Japanese audience, and could be perceived as unusual or inappropriate."
436,"#today I have coffee, sunshine and quiet time!",今日は、コーヒー、日差し、そして静かな時間があります!,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""coffee, sunshine and quiet time"" may not be a common or natural expression in Japanese culture, and could sound slightly unusual or out of place."
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,不均一に紡がれた銀灰色の糸で、ほとんどが細く紡がれているが、ところどころに塊がある。,"MQM annotations:
Audience Appropriateness Errors
[Minor]: [culture-specific reference] - The term ""lumps"" may not be a common or intuitive description of the yarn texture for the Japanese audience."
441,But am not sure I have enough of the purple.,紫色は十分ではないかもしれません。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""am not sure I have enough of the purple"" may not be easily understood by a Japanese audience, as the cultural reference to the color ""purple"" may not be as common or have the same connotations."
446,I have literally tried and dropped EVERY SINGLE ONE.,私は文字通り試して、すべてのものを手放しました。,"MQM annotations:
audience appropriateness errors:
[Major]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""hand over"" may not be a common idiomatic expression in Japanese culture, and could be perceived as too direct or informal."
447,"And up until like two years ago, I had no idea until I checked my transcripts.",そして2年ほど前まで、私は成績を確認するまで全く知らなかった。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""checked my transcripts"" may not be a common or well-understood concept in the Japanese cultural context, as the process of obtaining and reviewing one's academic records may differ."
448,The literature class hatred is even worse: I love to read.,文学クラスの嫌悪感はさらに悪化しています。私は読書が大好きです。,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""I love to read"" may not convey the same cultural meaning or sentiment in the Japanese context as it does in English. The Japanese translation could be perceived as more neutral or matter-of-fact, rather than expressing a strong personal preference."
450,"My home is comfortable and wonderful and I am happy there, but I have to be somewhere else in order to chill enough to read fiction during the day without feeling guilty.",私の家は快適で素晴らしく、そこにいるときは幸せですが、小説を読むためにリラックスするには、別の場所にいる必要があります。,"MQM annotations:
audience appropriateness error:
[minor]: CULTURE-SPECIFIC REFERENCE - The phrase ""リラックスするには"" may not be a natural way to express the idea of ""chilling enough to read fiction"" in the Japanese cultural context."
451,It's like I'm on holidays and therefore am doing what one does on holidays.,休暇のように感じられ、そのため休暇中にするようなことをしています。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""on holidays"" may not be a common expression in Japanese culture, and a more natural translation could be ""during my vacation"" or ""while on vacation""."
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.",そして、ここの最近の2晩は自宅のように良く眠れていないし、奇異な環境にいるため自分のペースを保つことが難しく、物の場所を覚えなければならないので、少し#MECFS疲れもしています。,"MQM annotations:
audience appropriateness errors:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""#MECFS"" (Myalgic Encephalomyelitis/Chronic Fatigue Syndrome) may not be widely recognized or understood by the Japanese audience."
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.",それは興奮させ、神経を逼迫させ、ストレスを感じさせるが、私がゲーム業界で働くことを愛する良いことすべてでもある。,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""神経を逼迫させる"" (literally ""to put the nerves under pressure"") may not be a common or natural expression in the target Japanese culture, and could be perceived as overly dramatic or intense.
[Minor]: WRONG LANGUAGE VARIETY - The term ""ストレス"" (stress) is a loanword from English that is commonly used in Japanese, but there may be more natural or idiomatic ways to express the concept of stress in the target language and cultural context."
458,Will a community blossom around the user-generated content piece of the game?,コミュニティはゲームのユーザー生成コンテンツを中心に花開くだろうか?,"MQM annotations:
audience appropriateness errors:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""blossom around"" may not be a common or natural expression in the Japanese language and cultural context."
466,So I finally watched #Heartstopper,"はい、ご要望の翻訳は以下の通りです:

ついに#ハーツトッパーを見ました。","MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The term ""#Heartstopper"" may not be familiar to the Japanese audience, as it refers to a specific TV series that may not be widely known in Japan."
467,Was it overly cute to the point of being twee?,かわいすぎるほどかわいかったか?,"MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""to the point of being twee"" may not be easily understood by the Japanese audience, as it refers to a cultural concept of excessively cute or precious that may not have a direct equivalent in Japanese culture."
471,But did I love it?,それでも、私はそれを愛していたのだろうか?,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""それでも、私はそれを愛していたのだろうか?"" may not be a natural or common way for a Japanese audience to express the sentiment of the English source ""But did I love it?"". The translation could be more idiomatic or conversational for the target culture."
476,"In part, because they'd be taught badly.",部分的に、うまく教えられないからです。,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""部分的に"" may not be a natural or idiomatic way to express the meaning of ""in part"" in the Japanese target text, as it may sound too literal or formal for the intended audience."
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",しかし、問題に対して言い訳をするのではなく、それらを修正することが重要です。特に、リードの変更が必要な本番環境においては、そうすることが大切です。,"MQM annotations:
audience appropriateness error:
[minor]: CULTURE-SPECIFIC REFERENCE - The phrase ""especially in production when your lead needs changes"" may not be easily understood by the Japanese audience, as the concept of ""production"" and ""lead"" may have different cultural connotations."
479,"Every artist has been there, made the same mistakes.",全ての芸術家がそこにいた、同じ間違いを犯した。,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""同じ間違いを犯した"" may not be a natural or idiomatic way to express the idea of ""making the same mistakes"" in the Japanese cultural context."
484,Watch seeds being sown & cultivated (and not randomly scattered) by good peeps.,良い人々によって播かれ、育てられる (ランダムに散らばるのではなく) 種子を見る。,"MQM annotations:
audience appropriateness errors:
[Minor]: [culture-specific reference] - The phrase ""good peeps"" may not be a common or natural expression in the Japanese cultural context."
488,"Jami slipped the note to him when they passed each other on the path, just before the dog watch.",彼らが小道で通り過ぎる際、ジャミはその手紙を彼に渡した。,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""dog watch"" may not be familiar to the Japanese audience, as it is a naval term referring to a specific watch schedule."
