index,original,translated,terminology_annotation
99,"Clyde's contention is that the ATF pistol brace rule was born in this environment of hostility toward the Second Amendment and toward private gun ownership, and he plans to fight it tooth and nail. He said he has ""three tools"" with which to fight the rule. The first of those tools is the SHORT Act and the second is the Congressional Review Act.","Clydes Behauptung ist, dass die ATF-Pistolenbracken-Regel in dieser Umgebung der Feindseligkeit gegenüber dem Zweiten Zusatzartikel und der privaten Waffenbesitz geboren wurde, und er plant, sie mit Zähnen und Klauen zu bekämpfen. Er sagte, er habe ""drei Werkzeuge"", mit denen er die Regel bekämpfen werde. Das erste dieser Werkzeuge ist das SHORT-Gesetz und das zweite ist das Kongressüberprüfungsgesetz.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""SHORT Act"" should have been translated as ""Gesetz zur Verkürzung der Wartezeit"" or a similar German equivalent.
[major]: [TERM NOT APPLIED] - The term ""Congressional Review Act"" should have been translated as ""Kongressüberprüfungsgesetz"" or a similar German equivalent."
102,"We Hope' Biden Has a Plan for Handling Title 42 Ending, 'If They Do, They Haven't Shared It Fully'","""Wir hoffen, Biden hat einen Plan für den Umgang mit dem Ende von Titel 42, 'wenn sie einen haben, haben sie ihn nicht vollständig mitgeteilt'.""","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Title 42"" in the source text is not translated correctly in the target text. The German translation should use the term ""Titel 42"" instead of the literal translation ""Titel 42""."
103,"On Friday's edition of NBC's ""MTP Now,"" Colorado Gov. Jared Polis (D) said that he has ""a lot of concern"" over what will happen when Title 42 ends in May, he hopes the Biden administration has a plan for when the policy ends, and that ""If they do, they haven't shared it fully with us yet."" And said that ""we've said, you need a plan. We want them to vet it with us.""","Am Freitag in der Ausgabe von ""MTP Now"" auf NBC sagte der Gouverneur von Colorado, Jared Polis (D), dass er ""große Bedenken"" hat, was passieren wird, wenn Titel 42 im Mai endet, er hofft, dass die Biden-Regierung einen Plan hat, wenn die Politik endet, und dass ""wenn sie einen haben, haben sie ihn uns noch nicht vollständig mitgeteilt."" Und er sagte, dass ""wir gesagt haben, Sie brauchen einen Plan. Wir wollen, dass sie ihn mit uns überprüfen.""","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Title 42"" should have been translated as ""Titel 42"" instead of the literal translation ""Titel 42"".
[minor]: [WRONG TERM] - The term ""MTP Now"" should have been translated as ""MTP Now"" instead of the literal translation ""MTP Now""."
106,"McDonald's has apologized after an advertisement for the fast-food chain's ""McCrispy"" burger was placed close to a crematorium in the UK - although some locals did see the funny side. The restaurant chain has pledged to remove the offending advertising hoarding following complaints from residents of Truro in the UK county of Cornwall. It had gained attention on social media on Friday for being placed on a busy road directly opposite an establishment which offers cremation services. The brightly lit advert, which was placed directly behind a sign pointing to the crematorium, was branded as ""tasteless"" by some angry locals. ""Although I can see the funny side, it is tasteless and I'm sure some grieving family members won't like to see it when visiting Penmount for the funeral and cremation of a loved one,"" said a resident whose mother-in-law was cremated at the funeral home last year, as quoted by British media.","McDonald's hat sich entschuldigt, nachdem eine Werbung für den ""McCrispy""-Burger der Fast-Food-Kette in der Nähe eines Krematoriums im Vereinigten Königreich platziert wurde - obwohl einige Einheimische die Sache auch witzig fanden. Die Restaurantkette hat zugesagt, das beanstandete Werbeschild nach Beschwerden von Einwohnern von Truro in der britischen Grafschaft Cornwall zu entfernen. Es hatte am Freitag in den sozialen Medien Aufmerksamkeit erregt, da es direkt gegenüber einer Einrichtung platziert war, die Kremationsdienstleistungen anbietet. Die hell erleuchtete Werbung, die direkt hinter einem Schild, das zum Krematorium führt, angebracht war, wurde von einigen verärgerten Einheimischen als ""geschmacklos"" bezeichnet. ""Obwohl ich die komische Seite sehen kann, ist es geschmacklos und ich bin sicher, dass einige trauernde Familienmitglieder es nicht mögen werden, es zu sehen, wenn sie Penmount für die Beerdigung und Einäscherung eines geliebten Menschen besuchen"", sagte ein Anwohner, dessen Schwiegermutter im letzten Jahr in dem Bestattungsunternehmen eingeäschert wurde, wie von den britischen Medien zitiert.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The German translation ""Krematorium"" does not accurately convey the meaning of ""crematorium"" in the source text.
[minor]: [WRONG TERM] - The German translation ""Einäscherung"" should be ""Kremierung"" to match the terminology used in the source text."
109,Gut instinct' missing woman is not in river,"""Gutes Bauchgefühl"" - die vermisste Frau ist nicht im Fluss.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The German translation ""Gutes Bauchgefühl"" does not match the glossary term ""gut instinct"" from the English source text."
114,"BERLIN (AP) - Hans Modrow, who served as East Germany's last communist leader during a turbulent tenure that ended in the country's first and only free election, has died. He was 95. Modrow died early Saturday, the Left party parliamentary group tweeted.","Hans Modrow, der als letzter kommunistischer Führer Ostdeutschlands während einer turbulenten Amtszeit diente, die in der ersten und einzigen freien Wahl des Landes endete, ist gestorben. Er wurde 95 Jahre alt. Modrow starb früh am Samstag, twitterte die Fraktion der Linkspartei.","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""Left party"" should have been translated as ""Die Linke"" (the German political party name) instead of a generic translation."
116,"A post in East Germany's top leadership eluded him until he was made prime minister, a position that previously carried little clout, in November 1989 - days after the fall of the Berlin Wall. When hard-line leader Egon Krenz and his ruling Politburo resigned in early December, Modrow emerged as East Germany's top political figure. But the communists could no longer call the shots on their own. The following month, he agreed to share power with the increasingly vocal opposition and moved up East Germany's landmark first free election to March 1990, amid growing unrest. Even as pro-democracy rallies rapidly took on a pro-unification flavor, the communists initially had opposed talk of reunification.","Ein Posten in der obersten Führung Ostdeutschlands entging ihm, bis er im November 1989 - Tage nach dem Fall der Berliner Mauer - zum Ministerpräsidenten ernannt wurde, eine Position, die zuvor nur wenig Einfluss hatte. Als der hartlinige Anführer Egon Krenz und sein herrschender Politbüro Anfang Dezember zurücktraten, trat Modrow als führende politische Figur Ostdeutschlands hervor. Aber die Kommunisten konnten die Fäden nicht mehr allein ziehen. Im folgenden Monat stimmte er zu, die Macht mit der zunehmend lauten Opposition zu teilen und die historische erste freie Wahl Ostdeutschlands auf März 1990 vorzuverlegen, inmitten wachsender Unruhen. Selbst als die Demonstrationen für Demokratie schnell einen Geschmack von Wiedervereinigung annahmen, hatten die Kommunisten zunächst Gespräche über eine Wiedervereinigung abgelehnt.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""prime minister"" should have been translated as ""Ministerpräsident"" in German.
[major]: [WRONG TERM] - The term ""Politbüro"" should have been translated as ""Politbüros"" to match the plural form in the source text.
[minor]: [WRONG TERM] - The term ""Fäden"" should have been translated as ""Zügel"" to better fit the context of the communists losing control."
119,"In 1995, a court convicted him of inciting the falsification of results in May 1989 local elections in Dresden. It handed him a nine-month suspended sentence and a fine. Modrow claimed that the trial was politically motivated and asserted that its outcome would aggravate divisions between east and west Germans. His attorney argued that he had made amends for previous injustices by overseeing free elections as prime minister.","Im Jahr 1995 verurteilte ein Gericht ihn wegen Anstiftung zur Fälschung von Ergebnissen bei den Kommunalwahlen in Dresden im Mai 1989. Es verhängte eine neunmonatige Bewährungsstrafe und eine Geldstrafe. Modrow behauptete, der Prozess sei politisch motiviert gewesen, und erklärte, das Ergebnis würde die Spannungen zwischen Ost- und Westdeutschen verschärfen. Sein Anwalt argumentierte, er habe für frühere Ungerechtigkeiten Wiedergutmachung geleistet, indem er als Ministerpräsident freie Wahlen überwacht habe.","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""Ministerpräsident"" (Prime Minister) is not applied in the translation, instead using the more generic term ""Ministerpräsident"".
minor: wrong term - The term ""Wiedergutmachung"" (reparation/compensation) is not the most appropriate translation for ""amends"" in this context."
128,"A pedestrian has died following a collision with a car in Fife. The 38-year-old female was rushed to Victoria Hospital in Kirkcaldy following the crash on Broad Street in Cowdenbeath on Friday around 1.30pm. A 24-year-old man has subsequently been arrested in connection with the crash. Police are appealing for any witnesses or anyone with dash-cam footage to come forward. Sergeant Lee Walkingshaw said: ""Our enquiries are ongoing and we are appealing for anyone who was in the area and who witnessed the crash to get in touch."" I would also appeal to anyone who was driving in the area and who may have dash-cam footage which could assist our investigation to contact us. ""Anyone who can help is asked to call Police Scotland on 101, quoting incident number 1638 of Friday, February 10, 2023.""","Ein Fußgänger ist nach einer Kollision mit einem Auto in Fife gestorben. Die 38-jährige Frau wurde nach dem Unfall auf der Broad Street in Cowdenbeath am Freitag gegen 13:30 Uhr in das Victoria Hospital in Kirkcaldy gebracht. Ein 24-jähriger Mann wurde in Verbindung mit dem Unfall festgenommen. Die Polizei appelliert an Zeugen oder Personen mit Dashcam-Aufnahmen, sich zu melden. Sergeant Lee Walkingshaw sagte: ""Unsere Ermittlungen laufen noch, und wir bitten jeden, der sich in dem Bereich aufgehalten und den Unfall beobachtet hat, sich bei uns zu melden."" Außerdem appelliere ich an alle, die in dem Bereich gefahren sind und möglicherweise Dashcam-Aufnahmen haben, die unsere Untersuchung unterstützen könnten, sich mit uns in Verbindung zu setzen. Wer helfen kann, wird gebeten, die Polizei Schottland unter der Nummer 101 anzurufen und die Vorfallnummer 1638 vom Freitag, 10. Februar 2023, anzugeben.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""pedestrian"" should have been translated as ""Fußgänger"" instead of ""Fußgänger"".
minor: WRONG TERM - The term ""crash"" should have been translated as ""Unfall"" instead of ""Kollision"".
minor: WRONG TERM - The term ""dash-cam"" should have been translated as ""Dashkamera"" instead of ""Dashcam""."
132,"Alna, in the northeast of the city, was the borough with the most foreign residents. Some 18,257 foreign residents were registered as living there in 2022. Afterwards, trendy Grünerløkka, located reasonably centrally, had the second highest number of foreign residents, with 17,631. Gamle Oslo also had a significant immigrant population, with 17,631 people living there after moving from another country.","Alna, im Nordosten der Stadt, war der Bezirk mit den meisten ausländischen Einwohnern. Im Jahr 2022 waren dort 18.257 ausländische Einwohner gemeldet. Danach hatte das trendige Grünerløkka, das relativ zentral gelegen ist, die zweithöchste Zahl ausländischer Einwohner mit 17.631. Auch Gamle Oslo hatte eine beträchtliche Einwandererbevölkerung, mit 17.631 Menschen, die nach einem Umzug aus einem anderen Land dort lebten.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""foreign residents"" in the source text should have been translated as ""ausländische Einwohner"" in the target text.
minor: WRONG TERM - The term ""Einwandererbevölkerung"" in the target text should be ""Einwohnern mit Migrationshintergrund"" to better match the context."
133,"Statistics Norway's figures showed that foreigners were scattered all over the city's districts, as Søndre Nordstrand, the borough furthest south in Oslo, had over 14,000 immigrants registered there. Many immigrants also lived in sought-after areas, as Frogner was the district with the fifth most foreigners. After that, Stovner, Bjerke, Grorud, Østensjø and Sagene made up the rest of the ten districts in Oslo with the most residents from another country.","Die Zahlen von Statistik Norwegen zeigten, dass Ausländer über die Stadtbezirke verstreut waren, da Søndre Nordstrand, der südlichste Bezirk in Oslo, über 14.000 dort registrierte Einwanderer hatte. Viele Einwanderer lebten auch in begehrten Gebieten, da Frogner der Bezirk mit den fünftmeisten Ausländern war. Danach machten Stovner, Bjerke, Grorud, Østensjø und Sagene den Rest der zehn Bezirke in Oslo mit den meisten Einwohnern aus einem anderen Land aus.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""Ausländer"" in the target text does not match the correct term ""foreigners"" used in the source text.
minor: WRONG TERM - The term ""Einwanderer"" is used inconsistently in the target text, where ""Ausländer"" would be more appropriate in some instances."
135,"Gamle Oslo and Alna were the two parts of the city where the largest number of immigrants from Africa lived, along with Stovner, Grünerløkka and Søndre Norstrand. Those from North America were spread fairly evenly across Frogner, Grünerløkka, Gamle Oslo, Vestre Aker and Nordre Aker. Citizens from South and Central America were most commonly found in Frogner, Grünerløkka, Gamle Oslo St.Hanshaugen and Sagene. Europeans from outside the EU, EEA and UK tended to live in the town's most central borough, Ullern, Vestre Aker, Nordre Aker and Stovner. And finally, of the several hundred nationals from Oceania, Frogner, Grünerløkka and Gamle Oslo were the boroughs with the highest populations of these nationals.","Gamle Oslo und Alna waren die beiden Stadtteile, in denen die größte Zahl von Einwanderern aus Afrika lebte, zusammen mit Stovner, Grünerløkka und Søndre Norstrand. Diejenigen aus Nordamerika waren ziemlich gleichmäßig auf Frogner, Grünerløkka, Gamle Oslo, Vestre Aker und Nordre Aker verteilt. Bürger aus Süd- und Mittelamerika wurden am häufigsten in Frogner, Grünerløkka, Gamle Oslo St.Hanshaugen und Sagene gefunden. Europäer außerhalb der EU, des EWR und des Vereinigten Königreichs neigten dazu, in den zentralsten Stadtbezirken Ullern, Vestre Aker, Nordre Aker und Stovner zu leben. Und schließlich waren von den mehreren hundert Staatsangehörigen aus Ozeanien Frogner, Grünerløkka und Gamle Oslo die Stadtbezirke mit den höchsten Bevölkerungszahlen dieser Staatsangehörigen.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""Gamle Oslo"" should have been translated as ""Alt Oslo"" in German.
major: TERM NOT APPLIED - The term ""Alna"" should have been translated as a proper noun in German.
major: TERM NOT APPLIED - The term ""Stovner"" should have been translated as a proper noun in German.
major: TERM NOT APPLIED - The term ""Grünerløkka"" should have been translated as a proper noun in German.
major: TERM NOT APPLIED - The term ""Søndre Norstrand"" should have been translated as a proper noun in German.
major: TERM NOT APPLIED - The term ""Frogner"" should have been translated as a proper noun in German.
major: TERM NOT APPLIED - The term ""Vestre Aker"" should have been translated as a proper noun in German.
major: TERM NOT APPLIED - The term ""Nordre Aker"" should have been translated as a proper noun in German.
major: TERM NOT APPLIED - The term ""St.Hanshaugen"" should have been translated as a proper noun in German.
major: TERM NOT APPLIED - The term ""Sagene"" should have been translated as a proper noun in German.
major: TERM NOT APPLIED - The term ""Ullern"" should have been translated as a proper noun in German.
minor: WRONG TERM - The term ""Ozeanien"" should be ""Ozeanien"" instead of ""Ozeanien"" in German."
139,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"Die gehackte Version des Jedi Knight stürzte ab, weil sie eine Funktion vom Ende einer Vtable aufrief.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The German term ""Vtable"" should have been translated as ""Funktionszeigertabelle"" instead of ""Vtable""."
150,And then we just... paid for our stuff. And said thank you. And I said her nails looked cool. The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Und dann haben wir einfach... unsere Sachen bezahlt. Und haben Danke gesagt. Und ich habe gesagt, dass ihre Nägel cool aussehen. Das Lächeln der Erleichterung auf ihrem Gesicht war ein tolles Gefühl, aber die Tatsache, dass sie zuerst Angst hatte, VERDAMMT SCHEISSE UND ICH HASSE ES.","MQM annotations:
Terminology Errors:
major: term not applied - The German translation ""verdammt scheisse"" does not match the glossary term for ""FUCKING SUCKS"" in the source text."
157,"I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects. When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support. Thousands of trees have been established and farmers have seen increased crop yields through a range of interventions from support with equipment purchases to training.","Ich hatte das Glück, im Jahr 2011 sechs denkwürdige Monate lang an der Seite von Nicholas zu verbringen und eine Reihe von Projekten zu unterstützen. Als wir uns am Wochenende trafen, freute ich mich sehr, von den Fortschritten zu hören, insbesondere bei der Baumpflanzung und der Unterstützung der Landwirte. Tausende von Bäumen wurden gepflanzt und die Landwirte haben durch eine Reihe von Maßnahmen, von der Unterstützung beim Kauf von Ausrüstung bis hin zu Schulungen, höhere Ernteerträge erzielt.","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""tree planting"" should have been translated as ""Baumpflanzung"" instead of ""Baumpflanzung und Unterstützung der Landwirte"".
minor: wrong term - The term ""farm support"" should have been translated as ""Landwirtschaftsförderung"" instead of ""Unterstützung der Landwirte""."
158,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops.","Nikolaus arbeitet mit Landwirten zusammen, um den Pestizideinsatz zu reduzieren, während er nach Möglichkeiten sucht, die Probleme zu bewältigen, die durch den Klimawandel und Schädlinge wie den Herbstarmywurm verursacht werden, der Maisernten stark schädigen kann.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The German term ""Nikolaus"" does not match the English name ""Nicholas"" in the source text.
minor: WRONG TERM - The German term ""Herbstarmywurm"" contains a capitalization error, it should be ""Herbstarmywurm""."
160,The UPS store near me won't allow me to write a label or write on the box. The must print the label.,Der UPS-Laden in meiner Nähe lässt mich keine Aufschrift auf dem Paket oder Etikett anbringen. Sie müssen das Etikett drucken.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""UPS-Laden"" does not match the glossary term ""UPS store"" in the source text.
[minor]: [WRONG TERM] - The term ""Aufschrift"" should be ""Beschriftung"" to better match the context of ""write a label or write on the box""."
161,They won't allow me to tell them the address it's going to and who is shipping it.,"Sie werden mir nicht erlauben, ihnen die Adresse, an die es gesendet wird, und den Absender mitzuteilen.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The German translation ""Sie werden mir nicht erlauben, ihnen die Adresse, an die es gesendet wird, und den Absender mitzuteilen"" does not use the correct German term for ""address"" and ""shipper"". The appropriate German terms would be ""Adresse, an die es verschickt wird"" and ""Absender""."
162,"I have to email some random address, with unformatted data, so the clerk can read the email and enter it into their system to print a label.","Ich muss eine E-Mail an eine zufällige Adresse senden, mit unformatierten Daten, damit der Sachbearbeiter die E-Mail lesen und sie in ihr System eingeben kann, um ein Etikett auszudrucken.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The German term ""Sachbearbeiter"" should have been used instead of ""clerk"" to accurately represent the source text."
164,"The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night. It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media. THE SHAMEFUL AUDIENCE. Licht AGREED to an all Republican audience! Who vetted & chose the individuals? There's a story to be reported there. The ratings--seeking delusional irresponsibility of it all. It can't be repeated.","Am nächsten Morgen kann ich mich nicht über Chris Lichts schändliche Verstellung des öffentlichen Dienstjournalismus bei CNN gestern Abend hinwegsetzen. Es war ein Skandal, wie eine symbolische 6. Januar-anti-demokratische Festivus-Veranstaltung voller Lügen und Beschwerden, die sich selbst zerstörerisch von den amerikanischen Medien ausrichten ließ. DAS SCHAMHAFTE PUBLIKUM. Licht stimmte einem rein republikanischen Publikum zu! Wer hat die Personen überprüft und ausgewählt? Dort gibt es eine Geschichte zu berichten. Die nach Einschaltquoten suchende, wahnhafte Verantwortungslosigkeit des Ganzen. Es kann nicht wiederholt werden.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""Festivus"" is not translated correctly. It should be translated as a specific cultural reference rather than a generic term.
major: WRONG TERM - The term ""self-destructively"" does not fit the context and should be rephrased.
minor: WRONG TERM - The term ""Shameful"" is not the most appropriate translation for ""schamhaft"" in this context."
165,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge. There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.","Ich habe einen sehr zugigen Keller, was im Grunde bedeutet, dass ich viele Nagetiere aufnehmen kann. In den letzten Monaten gab es viele Anzeichen für mehr Nagetiere, was ausgesprochen überraschend war, da es Frühling ist und ich dachte, sie würden mit dem Wetterwechsel nach draußen gehen.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The German term ""Nagetiere"" (rodents) should have been used instead of ""Nager"" to match the glossary entry.
[minor]: [WRONG TERM] - The German term ""Keller"" (basement) should be capitalized as it is a list element.
[minor]: [WRONG TERM] - The German term ""Wetterwechsel"" (change in weather) should be capitalized as it is a list element."
166,"Nonetheless, I've had a smattering of plain old snap-traps placed about, and would dutifully replenish the peanut butter on them every few days, as the mice kindly lick it clean. I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them. It worked.","Nichtsdestotrotz habe ich eine Handvoll ganz gewöhnlicher Schnappfallen aufgestellt und würde sie alle paar Tage pflichtbewusst mit Erdnussbutter auffüllen, da die Mäuse sie freundlicherweise sauber lecken. Gestern Abend hatte ich schließlich die Nase voll von diesem Ritual, reinigte alle Fallen von Erdnussbutter und klebte eine Pistazie darauf. Es hat funktioniert.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The glossary term ""snap-traps"" should have been translated as ""Schnappfallen"" instead of ""ganz gewöhnlicher Schnappfallen"".
minor: WRONG TERM - The glossary term ""peanut butter"" should have been capitalized as ""Erdnussbutter"" to match the glossary entry.
minor: WRONG TERM - The glossary term ""pistachio"" should have been translated as ""Pistazie"" instead of ""Pistazie""."
167,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success. I'm not especially happy with killing them, but I won't be taking comments on the ethics of killing mice.)","(Für den Fall, dass es von Interesse ist, habe ich fast jede ""humane"" Falle auf dem Markt ausprobiert, mit sehr wenig Erfolg. Ich bin nicht besonders glücklich darüber, sie zu töten, aber ich werde keine Kommentare zu den Ethik des Mäusetötens entgegennehmen.)","MQM annotations:
Terminology Errors:
minor: term not applied - The German translation ""Falle"" does not match the glossary term ""trap"" used in the English source.
minor: wrong term - The German translation ""Mäusetötens"" contains a grammatical error, as the correct term should be ""Mäusetötens"" (with a lowercase ""s"" at the end)."
169,Sure they cut business taxes. But they also cut grants and tax credits that encourage more business activity.,"Sicher, sie haben die Unternehmenssteuern gesenkt. Aber sie haben auch Zuschüsse und Steuergutschriften gekürzt, die mehr Geschäftstätigkeit fördern.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The German translation ""Zuschüsse"" does not match the glossary term ""grants"" from the English source.
minor: WRONG TERM - The German translation ""Steuergutschriften"" contains a capitalization error, it should be ""Steuergutschriften""."
172,"On the first train today, the ticket checker looked at our tickets and said ""long journey!""","""Lange Reise!""","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The German translation ""Lange Reise!"" does not match the English glossary term ""long journey!"" which should have been translated as ""Lange Fahrt!"" or ""Lange Strecke!""."
182,Abe keeps his sorrows hidden and laughs easily while Tom is not afraid to cry but is less amused by rude humor. Jan will hurt you before she lets you see she's hurt and laughs most when things are upside-down. Mio knows that sorrow is life's constant companion.,"Abe hält seine Sorgen verborgen und lacht leicht, während Tom keine Angst hat zu weinen, aber weniger von rüdem Humor amüsiert ist. Jan wird dich verletzen, bevor sie dich sehen lässt, dass sie verletzt ist, und lacht am meisten, wenn die Dinge auf den Kopf gestellt sind. Mio weiß, dass Kummer der ständige Begleiter des Lebens ist.","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""Abe"" should have been translated as ""Abe"" instead of ""Abe"" in German.
[minor]: [TERM NOT APPLIED] - The term ""Tom"" should have been translated as ""Tom"" instead of ""Tom"" in German.
[minor]: [TERM NOT APPLIED] - The term ""Jan"" should have been translated as ""Jan"" instead of ""Jan"" in German.
[minor]: [TERM NOT APPLIED] - The term ""Mio"" should have been translated as ""Mio"" instead of ""Mio"" in German."
183,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","Nach 4.000 Qualen findet sich Yl an einem Ort der Liebe wieder und hat riesige Gefühle, mit denen sie nicht weiß, was sie tun soll, sodass es viel von beidem gibt.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Yl"" is not a standard German term and should be translated or explained.
[major]: [WRONG TERM] - The term ""Qualen"" does not accurately convey the meaning of ""distress"" in this context and a more appropriate term should be used."
184,"#CNN needs to just close down. Yesterday's fiasco with #MangoMoron was an outrageous fiasco. Who at that pathetic, dying network was responsible for vetting the so-called ""independent voters"" in the audience? Which cable news ""executive"" made the call to give the fat, lying criminal this much air-time?","#CNN sollte einfach schließen. Das gestrige Fiasko mit #MangoMoron war ein empörendes Fiasko. Wer in diesem erbärmlichen, sterbenden Netzwerk war für die Überprüfung der sogenannten ""unabhängigen Wähler"" im Publikum verantwortlich? Welcher Führungskraft des Kabelfernsehens hat die Entscheidung getroffen, dem fetten, lügenden Kriminellen so viel Sendezeit zu geben?","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""MangoMoron"" is not a standard glossary term and should be translated more literally.
[major]: [WRONG TERM] - The term ""Führungskraft"" (executive) does not accurately convey the meaning of ""cable news executive"" in this context."
189,"Codleo is one of the best Salesforce Partner offering best Salesforce services tailored to your company needs. Need help? Contact our Salesforce Consultants today! Find a reliable Salesforce partner to leverage their expertise and maximize the value of your CRM investment. Discover how a Salesforce partner can help you with implementation, customization, integration, and ongoing support, enabling your business to thrive in the Salesforce ecosystem.","Codleo ist einer der besten Salesforce-Partner, der maßgeschneiderte Salesforce-Dienste für Ihre Unternehmensbedürfnisse anbietet. Brauchen Sie Hilfe? Kontaktieren Sie noch heute unsere Salesforce-Berater! Finden Sie einen zuverlässigen Salesforce-Partner, um von ihrer Expertise zu profitieren und den Wert Ihrer CRM-Investition zu maximieren. Erfahren Sie, wie ein Salesforce-Partner Ihnen bei der Implementierung, Anpassung, Integration und laufenden Unterstützung helfen kann, damit Ihr Unternehmen im Salesforce-Ökosystem gedeiht.","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""Salesforce"" should have been translated as ""Salesforce"" instead of ""Salesforce-"" in the German translation.
minor: wrong term - The term ""CRM"" should have been translated as ""CRM"" instead of ""CRM-Investition"" (CRM investment) in the German translation."
191,"Forget me, fine. Ignore me, fine. It hurts but you gotta do you.","Vergiss mich, in Ordnung. Ignoriere mich, in Ordnung. Es tut weh, aber du musst dein Ding machen.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The German translation ""Vergiss mich, in Ordnung. Ignoriere mich, in Ordnung."" does not use the correct German glossary terms for ""Forget me"" and ""Ignore me"".

[minor]: [WRONG TERM] - The German translation ""Es tut weh, aber du musst dein Ding machen."" uses the colloquial term ""dein Ding machen"" instead of a more formal equivalent for ""you gotta do you""."
196,I gripe about dad-ification a lot. Here is a (slightly longer than) toot-length crash course in what I mean by dad-ification:,"Ich beschwere mich oft über Vater-Werdung. Hier ist ein (etwas längerer als) Toot-Länge Crashkurs darin, was ich unter Vater-Werdung verstehe:","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The German term ""Vater-Werdung"" does not match the glossary entry for ""dad-ification"" in the source text.
[minor]: [WRONG TERM] - The German term ""Toot-Länge"" is not the appropriate translation for the English term ""toot-length""."
198,"The Last of Us is an easy and canonical example of dad-ification. Joel uses his skills and ability to enact (extreme) acts of violence to accomplish a task that is coded as ""caring.""","Der letzte von uns ist ein einfaches und kanonisches Beispiel für Vater-Werden. Joel nutzt seine Fähigkeiten und Möglichkeiten, um (extreme) Gewaltakte zu begehen, um eine Aufgabe zu erfüllen, die als ""fürsorglich"" codiert ist.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Der letzte von uns"" does not match the glossary entry ""The Last of Us"".
[major]: [WRONG TERM] - The term ""Vater-Werden"" does not accurately convey the meaning of ""dad-ification"" in the context."
200,"Dad-ification erodes the possibility for communal solutions, and often wholly ignores, or undercuts any agency the child has.",Vater-Isierung untergräbt die Möglichkeit für gemeinschaftliche Lösungen und ignoriert oder unterminiert oft vollständig die Handlungsfähigkeit des Kindes.,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The German term ""Vater-Isierung"" does not match the glossary entry ""dad-ification"" in the source text.
minor: WRONG TERM - The German term ""Handlungsfähigkeit"" may not be the most appropriate translation for ""agency"" in this context."
