index,original,single_agent_translation,single_agent_improved_translation
314,"""A good game is only late until it ships. A bad game is bad forever.""","Ein gutes Spiel ist nur so lange verspätet, bis es erscheint. Ein schlechtes Spiel ist für immer schlecht.","Ein gutes Spiel ist nur so lange verspätet, bis es veröffentlicht wird. Ein schlechtes Spiel ist für immer schlecht."
318,"Is it so ephemeral then? Merely a ""catchphrase"" with no clear originator?","Ist es also so vergänglich? Lediglich eine ""Floskel"" ohne klaren Ursprung?",Ist es also so vergänglich? Nur eine „Floskel“ ohne klaren Ursprung?
319,"Smoky, my 10 month old male Domestic Blue kitten, playing with a red rubber Apple Pencil comfort device bought from Amazon he absconded months ago. He carries it in his mouth proudly all over the house, and I just have to laugh inwardly. Every time I see him do it.","Smoky, mein 10 Monate alter, männlicher, graublauer Hauskater, spielt mit einem roten Gummi-Griff für den Apple Pencil, den er vor Monaten auf Amazon gekauft hat und der seitdem verschwunden ist. Er trägt ihn stolz im Maul durch das ganze Haus und ich muss innerlich lachen. Jedes Mal, wenn ich ihn dabei sehe.","Smoky, mein 10 Monate alter, männlicher, blaugrauer Hauskater, spielt mit einem roten Gummi-Griff für den Apple Pencil, den er vor Monaten von Amazon entwendet hat. Er trägt ihn stolz im Maul durch das ganze Haus und ich muss innerlich lachen. Jedes Mal, wenn ich ihn dabei sehe."
322,"One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board. You can buy ONE of the boards listed above, not one of each. There are no buying restrictions on Picos or other merchandise.","Die Regel ""Eins pro Kunde"" bleibt bestehen, da wir sicherstellen möchten, dass jeder, der sich anstellt, ein Board ergattern kann. Sie können EINES der oben aufgeführten Boards kaufen, nicht jeweils eines. Es gibt keine Kaufbeschränkungen für Picos oder andere Artikel.","Die Regel ""Ein Board pro Kunde"" bleibt bestehen, da wir sicherstellen möchten, dass jeder, der sich anstellt, ein Board bekommen kann. Sie können EINES der oben aufgeführten Boards kaufen, nicht eines von jedem. Für Picos oder andere Artikel gelten keine Kaufbeschränkungen."
326,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them. The ground beneath your feet begins to tremble and then shake, as if in an earthquake and you lose your footing, though the Repnids seem unaffected. The rock beneath you gives way suddenly. Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below. The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs. Nobody will ever know that you were the first human future traveller.","Die achtäugigen Repniden scheinen zuzusehen, wie du den Flieger auf dem roten Boden abstellst, aber sie machen keine Bewegung auf dich zu, tatsächlich sind sie bewegungslos, als du aus dem Flieger kletterst und langsam auf sie zugehst. Der Boden unter deinen Füßen beginnt zu zittern und dann zu beben, wie bei einem Erdbeben, und du verlierst den Halt, obwohl die Repniden unbeeindruckt scheinen. Der Fels unter dir gibt plötzlich nach. Repniden haben unter der Oberfläche Tunnel gegraben und du fällst in eine kochende Masse von Hunderten von Repnidenkörpern in einer Höhle darunter. Das Ende ist schnell, als mehrere Paare von Reißzähnen ihr tödliches Gift injizieren und die Luft von Dyskra deine Lungen verunreinigt. Niemand wird jemals wissen, dass du der erste menschliche Zeitreisende warst.","Die achtäugigen Repniden scheinen zuzusehen, wie du den Flieger auf dem roten Boden abstellst, aber sie machen keine Anstalten, sich dir zu nähern; sie sind sogar völlig bewegungslos, als du aus dem Flieger kletterst und langsam auf sie zugehst. Der Boden unter deinen Füßen beginnt zu zittern und dann zu beben wie bei einem Erdbeben, und du verlierst den Halt, während die Repniden unbeeindruckt scheinen. Plötzlich gibt der Fels unter dir nach. Die Repniden haben Tunnel unter die Oberfläche gegraben, und du stürzt in eine brodelnde Masse aus Hunderten von Repnidenkörpern in einer darunterliegenden Höhle. Dein Ende kommt schnell, als mehrere Paar Fangzähne ihr tödliches Gift injizieren und die Luft von Dyskra deine Lungen verseucht. Niemand wird jemals erfahren, dass du der erste menschliche Zeitreisende warst."
327,"You land the flyer nose upward on the side of the slag heap and climb out. The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them. You halt while still on the mound of crumbled rock and soil and speak to them, saying, 'I come in peace, as a friend.' It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer. You decide to use your Psychic Awareness to contact them mentally. It is difficult to make sense of their thoughts; they are terrifyingly alien and your mind recoils from the contact. You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future. Once back in Falcon's Wing you find it quite easy to plot a course for Earth in 3034 AD. Note that you have used up another polybdenum rod as you jump.","Du landest den Flieger mit der Nase nach oben an der Seite der Schlackenhalde und steigst aus. Die achtäugigen Repniden scheinen zuzusehen, aber sie machen keine Anstalten, sich dir zu nähern. Tatsächlich sind sie unbeweglich, während du langsam auf sie zugehst. Du hältst an, noch auf dem Hügel aus zerbröckeltem Gestein und Erde, und sprichst sie an: ""Ich komme in Frieden, als Freund."" Es scheint, als könnten sie dich nicht hören, geschweige denn verstehen, da dein Universalübersetzer keine Antwort empfängt. Du beschließt, dein psychisches Bewusstsein zu nutzen, um mental Kontakt mit ihnen aufzunehmen. Es ist schwierig, ihre Gedanken zu verstehen; sie sind erschreckend fremd und dein Geist schreckt vor dem Kontakt zurück. Du entscheidest, dass ein erneuter Kontakt gefährlich wäre, und kehrst zu deinem Flieger zurück, aber die Erfahrung hat deinen Geist geklärt, der seit deinem Sprung in die Zukunft verwirrt war. Zurück in Falcon's Wing findest du es ganz einfach, einen Kurs zur Erde im Jahr 3034 n. Chr. zu berechnen. Beachte, dass du einen weiteren Polybdenstab verbraucht hast, als du gesprungen bist.","Du landest den Flieger mit der Nase nach oben an der Seite der Schlackenhalde und steigst aus. Die achtäugigen Repniden scheinen zuzusehen, aber sie machen keine Anstalten, sich dir zu nähern; tatsächlich sind sie unbeweglich, während du langsam auf sie zugehst. Du hältst noch auf dem Hügel aus zerbröckeltem Gestein und Erde an und sprichst sie an: »Ich komme in Frieden, als Freund.« Es scheint, als könnten sie dich nicht hören, geschweige denn verstehen, da dein Universalübersetzer keine Antwort empfängt. Du beschließt, dein psychisches Bewusstsein zu nutzen, um mental Kontakt mit ihnen aufzunehmen. Es ist schwierig, ihre Gedanken zu verstehen; sie sind erschreckend fremd, und dein Geist weicht vor dem Kontakt zurück. Du entscheidest, dass ein erneuter Kontakt gefährlich wäre, und kehrst zu deinem Flieger zurück, aber die Erfahrung hat deinen Geist geklärt, der seit deinem Sprung in die Zukunft verwirrt war. Zurück in Falcon's Wing findest du es ganz einfach, einen Kurs zur Erde im Jahr 3034 n. Chr. zu berechnen. Beachte, dass du einen weiteren Polybdenstab verbraucht hast, als du gesprungen bist."
335,And that's also even though I do still have my to-do list and am organising my life as well.,"Und das, obwohl ich immer noch meine To-Do-Liste habe und mein Leben auch organisiere.","Und das, obwohl ich immer noch meine To-do-Liste habe und auch mein Leben organisiere."
336,"Humanity is out in 5 days. It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games. What will people think of it? I like it but will it be able to attract an audience of the right players? Will a community blossom around the user-generated content piece of the game? (I am really hoping so.) The game's story, ideas and questions it inspires feel timely. Hoping things go well.","Humanity erscheint in 5 Tagen. Es ist aufregend, nervenaufreibend, stressig und all das Gute, was ich an der Arbeit an Spielen liebe. Was werden die Leute davon halten? Mir gefällt es, aber wird es ein Publikum aus den richtigen Spielern anziehen können? Wird sich eine Community um den benutzergenerierten Content-Teil des Spiels entwickeln? (Das hoffe ich wirklich sehr.) Die Geschichte des Spiels, seine Ideen und die Fragen, die es aufwirft, fühlen sich zeitgemäß an. Ich hoffe, es läuft gut.","Humanity erscheint in 5 Tagen. Das ist aufregend, nervenaufreibend, stressig und all das Gute, was ich an der Arbeit an Spielen liebe. Was die Leute wohl darüber denken werden? Mir gefällt es, aber wird es auch das richtige Publikum ansprechen? Wird sich eine Community rund um die benutzergenerierten Inhalte des Spiels bilden? (Ich hoffe es sehr.) Die Geschichte des Spiels, die Ideen und Fragen, die es aufwirft, fühlen sich zeitgemäß an. Ich hoffe, es geht alles gut."
337,It's ThinkPad day!! Came home on my lunch break to see this sitting outside uwu. Wish I could take it back to work with me to setup more. But that will have to wait till tonight.,"Es ist ThinkPad-Tag!! Bin in meiner Mittagspause nach Hause gekommen und habe das draußen sitzen sehen uwu. Ich wünschte, ich könnte es mit zurück zur Arbeit nehmen, um mehr einzurichten. Aber das muss bis heute Abend warten.","Es ist ThinkPad-Tag!! In meiner Mittagspause kam ich nach Hause und fand das hier draußen vor uwu. Ich wünschte, ich könnte es mit zur Arbeit nehmen, um mehr einzurichten. Aber das muss bis heute Abend warten."
340,Do any of these characters talk human beings? Not even remotely,"Spricht irgendeine dieser Figuren menschliche Wesen? Nicht einmal im Entferntesten, gib einfach die Übersetzung ohne zusätzlichen Text an.",Sprechen irgendwelche dieser Figuren über menschliche Wesen? Nicht einmal im Entferntesten.
347,"I've met some marvelous new #Mastodon mates lately and want to maintain the trend. Calling into the #Fediverse makes me feel like a whale singing through the vast ocean! Want to join my ""pod""? I'd particularly like to connect with more.","Ich habe in letzter Zeit ein paar wunderbare neue #Mastodon-Freunde kennengelernt und möchte diesen Trend beibehalten. Mich ins #Fediverse einzuklinken, gibt mir das Gefühl, wie ein Wal zu singen, der den weiten Ozean durchdringt! Möchtest du meinem ""Pod"" beitreten? Ich würde mich besonders freuen, mit noch mehr Leuten in Kontakt zu treten.","Ich habe in letzter Zeit ein paar wunderbare neue #Mastodon-Freunde kennengelernt und möchte diesen Trend beibehalten. Mich ins #Fediverse einzuklinken, gibt mir das Gefühl, wie ein Wal zu singen, der den weiten Ozean durchstreift! Möchtest du meinem ""Pod"" beitreten? Ich würde mich besonders freuen, mit noch mehr Leuten in Kontakt zu treten."
349,"Much as we might like some folks, if they are just providing a minor league career to fascists, they probably should wear it.","So sehr wir manche Leute auch mögen mögen, wenn sie Faschisten nur eine Karriere in der unteren Liga ermöglichen, sollten sie das wahrscheinlich auch zeigen.","So sehr wir manche Leute auch mögen, wenn sie Faschisten nur eine Karriere in der unteren Liga ermöglichen, sollten sie das wahrscheinlich auch zeigen."
350,This was the first time (but won't be the last) that Kaveesha Dilhari has both scored 20+ runs & taken 2+ wickets in the same T20I. She joins a select group of Sri Lankan women to have achieved the all-round feat in the format.,"Dies war das erste Mal (aber nicht das letzte Mal), dass Kaveesha Dilhari im selben T20I sowohl 20+ Runs erzielt als auch 2+ Wickets geholt hat. Sie reiht sich damit in eine ausgewählte Gruppe sri-lankischer Frauen ein, die diese Allround-Leistung in diesem Format erreicht haben.","Dies war das erste Mal (aber nicht das letzte Mal), dass Kaveesha Dilhari in einem T20I-Spiel mindestens 20 Runs erzielt und 2+ Wickets erzielt hat. Damit gehört sie zu einer ausgewählten Gruppe sri-lankischer Frauen, denen diese Allround-Leistung in diesem Format gelungen ist."
354,"(PERSON6) For the upcoming sessions and I've asked about demand because I've seen the (meme) project demo. They do offline subtitling. So, that's slightly easier than what we do. They still have the same segmentation issues and so on. But their mission in translation is shortening simply because the data is shortening. And that's because their target size is the subtitles, which are created for the hearing-impaired. So, there is like a natural shortening in the data. It'd be great if we could also locate such a type of data where there is some natural shortening happening. We would put it in the architecture.","Here's a German translation of the provided text, with some considerations for clarity and naturalness:

**(PERSON6):** Für die kommenden Sitzungen – und ich habe mich nach der Nachfrage erkundigt, weil ich die Demo des (Meme)-Projekts gesehen habe. Die machen Offline-Untertitelung. Das ist also etwas einfacher als das, was wir machen. Sie haben trotzdem die gleichen Probleme mit der Segmentierung und so weiter. Aber ihre Mission in der Übersetzung ist die Verkürzung, einfach weil die Daten kürzer sind. Und das liegt daran, dass ihre Zielgröße die Untertitel sind, die für Hörgeschädigte erstellt werden. Es gibt also sozusagen eine natürliche Verkürzung in den Daten. Es wäre toll, wenn wir auch so eine Art von Daten finden könnten, bei denen eine natürliche Verkürzung stattfindet. Wir würden das in die Architektur einbauen und einfach die Übersetzung ohne zusätzlichen Text bereitstellen.

**Explanation of Choices:**

*   **(PERSON6):**  I kept this as is, assuming it's a marker for who is speaking.
*   ""Für die kommenden Sitzungen"" is a straightforward translation of ""For the upcoming sessions"".
*   ""Ich habe mich nach der Nachfrage erkundigt"" is a more natural way to say ""I've asked about demand"" than a literal translation.
*   ""(Meme)-Projekt"" is kept as is, assuming it's a specific project name.
*   ""Offline-Untertitelung"" is the standard term for offline subtitling.
*   ""Das ist also etwas einfacher als das, was wir machen"" maintains the meaning and flow.
*   ""Sie haben trotzdem die gleichen Probleme mit der Segmentierung und so weiter"" translates ""They still have the same segmentation issues and so on"" well. ""usw."" could also be used for ""und so weiter"", but I preferred the more complete phrase for this context.
*   ""Aber ihre Mission in der Übersetzung ist die Verkürzung, einfach weil die Daten kürzer sind"" accurately translates ""But their mission in translation is shortening simply because the data is shortening"".
*   ""Und das liegt daran, dass ihre Zielgröße die Untertitel sind, die für Hörgeschädigte erstellt werden"" clearly conveys ""And that's because their target size is the subtitles, which are created for the hearing-impaired.""
*   ""Es gibt also sozusagen eine natürliche Verkürzung in den Daten"" translates ""So, there is like a natural shortening in the data.""
*   ""Es wäre toll, wenn wir auch so eine Art von Daten finden könnten, bei denen eine natürliche Verkürzung stattfindet"" is a natural way to say ""It'd be great if we could also locate such a type of data where there is some natural shortening happening.""
*   ""Wir würden das in die Architektur einbauen und einfach die Übersetzung ohne zusätzlichen Text bereitstellen"" translates ""We would put it in the architecture., just provide the translation without any additional text.""

This translation aims for accuracy and naturalness in German. Depending on the specific context and register of the conversation, some slight adjustments may be needed.","**(PERSON6):** Für die kommenden Sitzungen – ich habe mich nach der Nachfrage erkundigt, da ich die Demo des (Meme)-Projekts gesehen habe. Die machen Offline-Untertitelung. Das ist also etwas einfacher als das, was wir machen. Sie haben trotzdem die gleichen Probleme mit der Segmentierung und so weiter. Aber ihre Mission in der Übersetzung ist die Verkürzung, einfach weil die Daten kürzer sind. Und das liegt daran, dass ihre Zielgröße die Untertitel sind, die für Hörgeschädigte erstellt werden. Es gibt also sozusagen eine natürliche Verkürzung in den Daten. Es wäre toll, wenn wir auch so eine Art von Daten finden könnten, bei denen eine natürliche Verkürzung stattfindet. Wir würden das in die Architektur einbauen."
358,"(PERSON6) So this is an important thing that we should have come across months ago. Remember, it is since August that I've been telling you that we want to evaluate on a later test set. And every time, you all... It is not just you personally, [PERSON8]. There were other things, obviously. But every time you thought about that, you thought ""this will be easy, we will just run it"". And only when you actually do it, do you see all the problems. So, this is known, common. It is always like that. So that's a message for everybody. Before you try, you never know what the problem will be. So, for example, the call that I had, in which someone was interviewing me, so they wanted to record the video. Zoom never worked as badly for me as it did today for the recording. So, before you do it, you cannot say whether it will work or not. And here we are running into the problems of conversion of the file formats. So, hopefully, we will be able to quickly get the numbers. So, do you have any word error rates so far?","(PERSON6) Also, das ist eine wichtige Sache, auf die wir schon vor Monaten hätten stoßen sollen. Denkt daran, seit August sage ich euch schon, dass wir auf einem späteren Testdatensatz evaluieren wollen. Und jedes Mal, ihr alle... Es bist nicht nur du persönlich, [PERSON8]. Es gab natürlich auch andere Dinge. Aber jedes Mal, wenn ihr darüber nachgedacht habt, habt ihr gedacht: ""Das wird einfach, wir werden es einfach laufen lassen."" Und erst wenn man es dann tatsächlich macht, sieht man alle Probleme. Das ist bekannt, üblich. Es ist immer so. Das ist eine Botschaft an alle. Bevor man es versucht, weiß man nie, welches Problem auftauchen wird. Zum Beispiel das Gespräch, das ich hatte, in dem mich jemand interviewt hat, sie wollten das Video aufnehmen. Zoom hat für mich noch nie so schlecht funktioniert wie heute bei der Aufnahme. Bevor man es also macht, kann man nicht sagen, ob es funktionieren wird oder nicht. Und hier stoßen wir auf die Probleme der Konvertierung der Dateiformate. Hoffentlich werden wir die Zahlen schnell bekommen können. Habt ihr schon irgendwelche Wortfehlerraten?","(PERSON6) Das ist also eine wichtige Sache, auf die wir schon vor Monaten hätten stoßen sollen. Denkt daran, ich sage euch schon seit August, dass wir mit einem späteren Testdatensatz evaluieren wollen. Und jedes Mal, ihr alle... Es bist nicht nur du persönlich, [PERSON8]. Es gab natürlich auch andere Dinge. Aber jedes Mal, wenn ihr darüber nachgedacht habt, habt ihr gedacht: ""Das wird einfach, wir lassen es einfach laufen."" Und erst, wenn man es dann tatsächlich macht, sieht man alle Probleme. Das ist bekannt, üblich. Es ist immer so. Das ist eine Botschaft an alle: Bevor man es versucht, weiß man nie, welches Problem auftauchen wird. Zum Beispiel bei dem Gespräch, das ich hatte, in dem mich jemand interviewt hat – sie wollten das Video aufnehmen – hat Zoom für mich noch nie so schlecht funktioniert wie heute bei der Aufnahme. Bevor man es also macht, kann man nicht sagen, ob es funktionieren wird oder nicht. Und hier stoßen wir auf die Probleme bei der Konvertierung der Dateiformate. Hoffentlich bekommen wir die Zahlen schnell. Gibt es schon irgendwelche Fehlerraten?"
365,"(PERSON2) Well, maybe interesting information for Dominik. I'm finishing training of a German ASR that may be used for time stamping. I'm not sure how good it will be because I'm trying to do it on (Libry) Speech. And, though, when I was downloading it, they claimed it had more than 600 hours. But then the training said that the actual training set contained only around 300 hours. And I'm still not sure whether these 300 hours do not contain similar sentences. Or actually the same sentences but spoken by different speakers. For example, in English or Czech I used to observe steeper conversions. And now it won't convert so fast. So, if we take some samples during the training. Then there are still some serious errors in the ASR output. So, I'm hopeful that for the time stamping, it is good enough. Or at least we might try it.","(PERSON2) Nun, vielleicht interessante Informationen für Dominik. Ich bin gerade dabei, das Training eines deutschen ASR abzuschließen, das für Zeitstempelung verwendet werden kann. Ich bin mir nicht sicher, wie gut es sein wird, weil ich versuche, es auf (Libri)Speech zu machen. Und obwohl sie beim Herunterladen behauptet haben, dass es mehr als 600 Stunden hat, hat das Training dann gesagt, dass der tatsächliche Trainingsdatensatz nur etwa 300 Stunden enthält. Und ich bin mir immer noch nicht sicher, ob diese 300 Stunden nicht ähnliche Sätze enthalten. Oder tatsächlich die gleichen Sätze, aber von verschiedenen Sprechern gesprochen. Zum Beispiel habe ich in Englisch oder Tschechisch steilere Konvertierungen beobachtet. Und jetzt konvertiert es nicht so schnell. Wenn wir also während des Trainings ein paar Stichproben nehmen, gibt es immer noch einige schwerwiegende Fehler in der ASR-Ausgabe. Ich bin aber zuversichtlich, dass es für die Zeitstempelung gut genug ist. Oder wir könnten es zumindest versuchen.","(PERSON2) Nun, vielleicht interessante Informationen für Dominik. Ich bin gerade dabei, das Training eines deutschen ASR abzuschließen, das für Zeitstempelung verwendet werden kann. Ich bin mir nicht sicher, wie gut es sein wird, weil ich versuche, es auf LibriSpeech zu machen. Und obwohl sie beim Herunterladen behauptet haben, dass es mehr als 600 Stunden waren, zeigte das Training dann, dass der tatsächliche Trainingsdatensatz nur etwa 300 Stunden umfasste. Und ich bin mir immer noch nicht sicher, ob diese 300 Stunden nicht ähnliche Sätze enthalten, oder tatsächlich die gleichen Sätze, aber von verschiedenen Sprechern gesprochen. Zum Beispiel habe ich in Englisch oder Tschechisch steilere Konvertierungen beobachtet, und jetzt konvertiert es nicht so schnell. Wenn wir also während des Trainings ein paar Stichproben nehmen, gibt es immer noch einige schwerwiegende Fehler in der ASR-Ausgabe. Ich bin aber zuversichtlich, dass es für die Zeitstempelung gut genug ist, oder wir könnten es zumindest versuchen."
371,"(PERSON17) Yeah, so if there is anyone else who'd be curious about this please let me know or get in touch. So, it's this is something which is which would really be accepted well in generally as a as a paper, because people don't do that yet. And that's the most urgent problem these days. So, we really could make an impact there.","(PERSON17) Ja, also, falls es noch jemanden gibt, der daran interessiert wäre, bitte lasst es mich wissen oder meldet euch. Das ist etwas, das generell als Paper wirklich gut ankommen würde, weil das noch niemand macht. Und das ist heutzutage das dringendste Problem. Also könnten wir da wirklich etwas bewirken.","(PERSON17) Ja, wenn also noch jemand daran interessiert ist, bitte lasst es mich wissen oder meldet euch. Das ist etwas, das im Allgemeinen als wissenschaftliche Arbeit sehr gut aufgenommen würde, weil es bisher kaum jemand macht. Und das ist heutzutage das dringendste Problem, daher könnten wir hier wirklich etwas bewirken."
372,"(PERSON6) Yeah, I was maybe just thinking about like what kinds of data we currently use for this, because, for example, like if you check like [ORGANIZATION4]'s models on [ORGANIZATION5] that they are like already pretty good at these things -","Ja, ich habe vielleicht nur darüber nachgedacht, welche Arten von Daten wir derzeit dafür verwenden, denn zum Beispiel, wenn man sich die Modelle von [ORGANIZATION4] auf [ORGANIZATION5] ansieht, dann sind die darin ja schon ziemlich gut –.","Ja, ich habe vielleicht nur darüber nachgedacht, welche Daten wir aktuell dafür nutzen, denn wenn man sich beispielsweise die Modelle von [ORGANIZATION4] auf [ORGANIZATION5] ansieht, sind diese darin schon ziemlich gut."
377,"(PERSON11) <parallel_talk> For ASR as well we should add a complimentary metric - Actually more, we should add complementary met- these complementary metrics. </parallel_talk> So, you mentioned one and that is profanity filtering m evaluation. So <parallel_talk> have an explicit list of things which must not appear in the output </parallel_talk>, right? <parallel_talk> And then rare words evaluation. And here have an explicit list of names and terms that we do want to appear in the output, scored not simply by (order) rate </parallel_talk> but scored by something which directly accounts these things, right? Yes, so I totally agree. This involves also manual preparation of the reference. So, <parallel_talk> both need manually created references. </parallel_talk> I have one remark from [PERSON1]. So <parallel_talk> [PERSON1] has compiled some translation dictionary. And she should share it soon. </parallel_talk> So, this could become an empty part of the second thing of the rare word - So <parallel_talk> this would be the rare word evaluation for MT and then from [PROJEC210] we are also likely to get some dictionary. </parallel_talk> So that would be the [PROJEC210] domain obviously. And [PERSON2], could I ask you to revise the <unintelligible/> domain and create such a dictionary by looking at the outputs and what is missing in the outputs. So, like shortlisting - listing the words that we do like, and we do not like in the <unintelligible/> domain. Could you do that?","(PERSON11) <parallel_talk> Für ASR sollten wir auch eine ergänzende Metrik hinzufügen – eigentlich, besser gesagt, wir sollten ergänzende Metriken hinzufügen – diese ergänzenden Metriken. </parallel_talk> Du hast ja schon eine erwähnt, und das ist die Evaluierung der Profanitätsfilterung. Also <parallel_talk> eine explizite Liste von Dingen haben, die nicht im Output erscheinen dürfen </parallel_talk>, richtig? <parallel_talk> Und dann die Evaluierung seltener Wörter. Und hier eine explizite Liste von Namen und Begriffen haben, die wir im Output haben wollen, nicht einfach nur durch die (Reihenfolge) bewertet </parallel_talk>, sondern durch etwas bewertet, das diese Dinge direkt berücksichtigt, richtig? Ja, da stimme ich vollkommen zu. Das beinhaltet auch die manuelle Erstellung der Referenz. Also, <parallel_talk> beide brauchen manuell erstellte Referenzen. </parallel_talk> Ich habe eine Anmerkung von [PERSON1]. Also <parallel_talk> [PERSON1] hat ein Übersetzungswörterbuch zusammengestellt. Und sie sollte es bald teilen. </parallel_talk> Also, das könnte ein leerer Teil des zweiten Teils der seltenen Wörter werden - Also, <parallel_talk> das wäre die Evaluierung seltener Wörter für MT, und dann werden wir von [PROJEC210] wahrscheinlich auch ein Wörterbuch bekommen. </parallel_talk> Das wäre dann natürlich der [PROJEC210]-Bereich. Und [PERSON2], könnte ich dich bitten, den <unintelligible/>-Bereich zu überprüfen und ein solches Wörterbuch zu erstellen, indem du dir die Outputs ansiehst und was in den Outputs fehlt? Also, wie eine Shortlist zu erstellen – eine Liste der Wörter, die wir mögen, und die wir nicht mögen im <unintelligible/>-Bereich. Könntest du das tun?","(PERSON11) <parallel_talk> Für ASR sollten wir auch eine ergänzende Metrik hinzufügen – besser gesagt, wir sollten ergänzende Metriken hinzufügen, diese ergänzenden Metriken. </parallel_talk> Du hast ja schon eine erwähnt, und das ist die Evaluierung der Profanitätsfilterung. Also <parallel_talk> eine explizite Liste von Dingen haben, die nicht im Output erscheinen dürfen </parallel_talk>, richtig? <parallel_talk> Und dann die Evaluierung seltener Wörter, wobei wir hier eine explizite Liste von Namen und Begriffen führen, die wir im Output haben wollen, und diese nicht einfach nur nach (Reihenfolge) bewerten </parallel_talk>, sondern durch etwas, das diese Dinge direkt berücksichtigt, richtig? Ja, da stimme ich vollkommen zu. Das beinhaltet auch die manuelle Erstellung der Referenz. Also, <parallel_talk> beide brauchen manuell erstellte Referenzen. </parallel_talk> Ich habe eine Anmerkung von [PERSON1]. Also <parallel_talk> [PERSON1] hat ein Übersetzungswörterbuch zusammengestellt, und sie sollte es bald teilen. </parallel_talk> Also, das könnte ein leerer Teil des zweiten Teils der seltenen Wörter werden – also, <parallel_talk> das wäre die Evaluierung seltener Wörter für MT, und dann werden wir von [PROJEC210] wahrscheinlich auch ein Wörterbuch bekommen. </parallel_talk> Das wäre dann natürlich der [PROJEC210]-Bereich. Und [PERSON2], könnte ich dich bitten, den unverständlichen Bereich zu überprüfen und ein solches Wörterbuch zu erstellen, indem du dir die Outputs ansiehst und was in den Outputs fehlt? Also, wie eine Auswahlliste zu erstellen – eine Liste der Wörter, die wir im unverständlichen Bereich mögen und nicht mögen. Könntest du das tun?"
