index,original,translated,accuracy_annotation
180,厳選した大泉学園の一戸建てを掲載中。,We are featuring a carefully selected collection of single-family homes in Ōizumigakuen.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""大泉学園"" as ""Ōizumigakuen"" is incorrect. It should be ""Ōizumi Gakuen"" with a space, as it is a proper name.
[Minor]: [accuracy/error_subcategory] - None
```"
186,宿泊&航空券をあんしん予約。,"""Book accommodations and flights with peace of mind.""","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The source text ""あんしん"" (with peace of mind) is omitted in the translation.
[Major]: None
[Minor]: None
```"
196,モテ髪ヘアカタログ・人気サロンをネット予約・ネット予約でポイントGet。,Popular salon hairstyles catalog - Make online reservations and earn points with online booking.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""モテ髪"" is mistranslated as ""Popular salon hairstyles"" instead of ""attractive hairstyles"" or ""trendy hairstyles.""
[Minor]: [accuracy/omission] - The phrase ""ネット予約"" is repeated in the source text but only mentioned once in the translation, which could imply a loss of emphasis.
```"
198,クチコミ比較、最安値予約、現地払い。,"Review comparison, lowest price booking, pay on site.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The translation omits ""現地払い"" (pay on site), which is crucial for understanding the payment method.
[Major]: accuracy/mistranslation - ""クチコミ"" is translated as ""Review,"" which is not entirely accurate. ""クチコミ"" refers to ""word of mouth"" or ""customer reviews,"" which could imply a broader context than just ""review.""
[Minor]: accuracy/addition - None
```"
204,全国のビューティーサロンの検索、空席確認、ネット予約。,"Search for beauty salons nationwide, check availability, and make online reservations.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""全国の"" which means ""nationwide"" or ""across the country,"" indicating the scope of the search.
[Minor]: [accuracy/error_subcategory] - None
```"
206,理想の照明がない… - 取扱いブランド数、日本最大級,"""The ideal lighting is not available... - Number of brands handled, one of the largest in Japan.""","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - ""The ideal lighting is not available"" does not accurately convey the meaning of ""理想の照明がない,"" which implies a lack of ideal lighting rather than its unavailability.
[Major]: accuracy/mistranslation - ""Number of brands handled, one of the largest in Japan"" is not a precise translation of ""取扱いブランド数、日本最大級,"" which means ""The number of brands handled is one of the largest in Japan.""
[Minor]: None
```"
209,各種カード、ポイント還元・日本最大級2万点の品ぞろえ。,"Various cards, point rewards - Japan's largest selection with 20,000 items.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - ""日本最大級"" is mistranslated as ""Japan's largest"" instead of ""one of Japan's largest.""
[Minor]: None
```"
214,"【公式】ヴァージンクリニック - 全身医療脱毛5回88,000円／京都","[Official] Virgin Clinic - Full Body Medical Hair Removal 5 Sessions for 88,000 Yen / Kyoto","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""Virgin Clinic"" is a mistranslation of ""ヴァージンクリニック"" which should be ""Virgin Clinic"" without translation as it is a proper name.
[Minor]: [accuracy/error_subcategory] - None
```"
217,追加料金も0円で安心,"""No additional charges, so you can feel at ease.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""No additional charges"" does not accurately convey the source text ""追加料金も0円"" which means ""Additional charges are also 0 yen.""
[Minor]: [accuracy/error_subcategory] - None
```"
218,幕張本郷 口コミ第1位の整体院 - 多くの専門家が絶賛する技術,Makuhari Hongō's No. 1 Rated Chiropractic Clinic - Techniques Highly Praised by Many Experts,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""Chiropractic Clinic"" is a mistranslation of ""整体院,"" which refers to a type of holistic therapy clinic rather than specifically chiropractic.
[Minor]: [accuracy/error_subcategory] - None
```"
232,料金も時間も節約しよう。,"""Let's save both money and time.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""Let's save both money and time"" does not accurately reflect the source text ""料金も時間も節約しよう,"" which is more directly translated as ""Let's save money and time."" The word ""both"" is not present in the source text and changes the emphasis slightly.
[Minor]: [accuracy/error_subcategory] - None
```"
234,お気に入りの宿を特別料金で。,"""Your favorite accommodation at a special rate.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the nuance of ""お気に入り"" which means ""favorite"" or ""preferred,"" implying a personal preference or selection.
[Minor]: [accuracy/error_subcategory] - None
```"
238,自分で淹れたおいしい一杯を味わいながら、プロの技をマスター。,"""Master professional techniques while enjoying a delicious cup you brewed yourself.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""Master professional techniques"" does not fully capture the meaning of ""プロの技をマスター,"" which implies mastering the skills or techniques of a professional, not necessarily professional techniques.
[Minor]: [accuracy/error_subcategory] - None
```"
244,25歳以下または対象期間内に引越した方でAirターミナル5を購入・契約し、開通後アンケート回答で,"""Those who are 25 years old or younger, or who have moved during the specified period, and have purchased or contracted Air Terminal 5, will receive a survey after activation.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits the condition ""after answering the survey"" which is crucial for understanding the requirement for receiving the survey.
[Major]: [accuracy/mistranslation] - The phrase ""対象期間内に引越した方"" is mistranslated as ""who have moved during the specified period,"" which could imply any movement, whereas it specifically refers to those who have moved house.
[Minor]: [accuracy/addition] - The translation adds ""will receive a survey"" which is not explicitly stated in the source text.
```"
246,3層タイプのプリーツマスクで、オメガ形状のプリーツが大きく広がり、鼻や口を圧迫しにくく、呼吸しやすくなっています。,"With its three-layer pleated design, the omega-shaped pleats of the mask expand widely, making it less likely to press against the nose and mouth, thus allowing for easier breathing.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
``` 

The translation accurately conveys the meaning of the source text without any additions, mistranslations, omissions, or untranslated segments."
248,10枚/袋×2袋で包装しており、持ち運び便利な仕様です。,"It is packaged as 10 pieces per bag × 2 bags, making it convenient to carry.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""で包装しており"" which means ""is packaged"" or ""is wrapped,"" indicating the method of packaging.
[Major]: [accuracy/mistranslation] - The phrase ""持ち運び便利な仕様です"" is mistranslated. It should be ""it is designed to be convenient to carry"" rather than ""making it convenient to carry,"" which implies a different nuance.
[Minor]: [accuracy/addition] - The word ""making"" is added in the translation, which is not present in the source text and slightly alters the intended meaning.
```"
249,ゴム紐は6mmの平ゴム形状なので、耳への当たりが柔らかく、よくある耳の痛みも軽減してくれます。,"The elastic cord has a 6mm flat shape, making it soft on the ears and helping to reduce the common pain associated with wearing it.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/addition] - The phrase ""associated with wearing it"" is added and not present in the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
263,※A4 5冊入の商品に掲載の画像は新しいパッケージの商品です。,The image shown for the product containing 5 A4 notebooks is of the new packaging.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""に掲載の"" (shown in) is omitted, which could lead to misunderstanding about where the image is displayed.
[Major]: [accuracy/mistranslation] - The translation ""notebooks"" for ""冊"" is incorrect. ""冊"" refers to ""volumes"" or ""copies,"" not specifically ""notebooks.""
[Minor]: [accuracy/addition] - None
```"
264,以前のパッケージ商品の用紙と仕様は同一です。,"""The paper and specifications of the previous packaged product are the same.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""are the same"" does not accurately reflect the source text's meaning, which states that the paper and specifications ""are identical"" or ""are the same as before.""
[Minor]: [accuracy/error_subcategory] - None
```"
266,箱に記載されている注文コードと500枚入の包装紙記載の注文コードは異なります。,The order code listed on the box is different from the order code listed on the packaging of 500 sheets.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""packaging of 500 sheets"" should be ""500-sheet packaging"" to accurately reflect ""500枚入の包装紙"" which means ""500-sheet packaging.""
[Minor]: [accuracy/error_subcategory] - None
```"
267,(500枚入の1冊で販売するためです),"""(This is because it is sold as a book containing 500 sheets)""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits the phrase ""1冊で"" which means ""as one volume"" or ""as a single book,"" indicating the manner of sale.
[Major]: [accuracy/mistranslation] - The translation uses ""book"" which may imply a bound book, whereas ""冊"" in this context refers to a package or bundle, not necessarily a bound book.
[Minor]: [accuracy/addition] - None
```"
270,ブレーキライニングやブレーキドラムや機械部品等に付着したオイルやグリース等の汚れをきれいに落としブレーキ装置から発生する様々な粉塵を空気中に飛散させることなく、油脂類やカーボン等の汚れを素早くきれいに落とします。,"It effectively cleans oil, grease, and other dirt adhered to brake linings, brake drums, and mechanical parts, and quickly removes grease, carbon, and other contaminants without dispersing various dust particles generated from the brake system into the air.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/omission - The translation omits ""汚れをきれいに落とし"" (cleanly removes dirt) which is important for understanding the effectiveness of the cleaning process.
[Minor]: accuracy/mistranslation - The phrase ""様々な粉塵を空気中に飛散させることなく"" (without dispersing various dust particles into the air) is slightly mistranslated as it implies the dust is generated from the brake system, which is not explicitly stated in the source.
```"
271,又、オゾン層の破壊や環境汚染の原因となるフロン及びトリクロロエタンを一切含まない有機溶剤中毒予防規則適用外の洗浄剤です。,"Additionally, this cleaning agent does not contain any chlorofluorocarbons (CFCs) or 1,1,1-trichloroethane, which cause ozone layer depletion and environmental pollution, and is exempt from the Organic Solvent Poisoning Prevention Regulations.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""Organic Solvent Poisoning Prevention Regulations"" is a mistranslation of ""有機溶剤中毒予防規則適用外,"" which means ""exempt from the regulations applying to organic solvent poisoning prevention.""
[Major]: [accuracy/mistranslation] - The translation ""is exempt from"" inaccurately conveys ""適用外,"" which means ""not applicable"" or ""not subject to.""
[Minor]: [accuracy/addition] - The addition of ""1,1,1-"" before ""trichloroethane"" is unnecessary as the source text does not specify this.
```"
274,缶の逆さ使用OK。,"""It is okay to use the can upside down.""","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The source text specifies ""缶"" (can), which is omitted in the translation.
[Major]: accuracy/mistranslation - The translation ""It is okay to use the can upside down"" does not accurately convey the permission aspect implied by ""OK"" in the source.
[Minor]: accuracy/addition - None
```"
276,ニトリルゴム手袋 極薄 粉なし ブルー色 100枚入,"Nitrile rubber gloves, ultra-thin, powder-free, blue color, pack of 100.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/error_subcategory] - None
[Minor]: [accuracy/addition] - ""pack of"" is an addition; it does not appear in the source text.
```"
277,柔らかく手にピッタリフィットするので、長時間の細かな作業に適しています。,"It fits softly and perfectly in your hand, making it suitable for detailed work over long periods.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""softly and perfectly"" does not fully capture the meaning of ""柔らかく手にピッタリフィットする,"" which emphasizes the fit being both soft and snug.
[Minor]: [accuracy/error_subcategory] - None
```"
279,便利な左右兼用タイプのためムダなくお使いいただけます。,You can use it efficiently without waste because it is a convenient type that is suitable for both left and right-handed use.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/addition] - The word ""efficiently"" is added in the translation but is not present in the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
283,※体質によっては、かゆみ、かぶれ、発疹等をおこすことがあります。,"※ Depending on your constitution, it may cause itching, rashes, or other skin reactions.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""other skin reactions"" is a mistranslation of ""等"" which means ""etc."" or ""and so on,"" indicating a continuation of similar symptoms rather than introducing a new category of reactions.
[Minor]: [accuracy/error_subcategory] - None
```"
286,膨潤、浸透、老化することがあります。,"The translation from Japanese to English is: ""It may swell, permeate, and age.""","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - The phrase ""老化する"" is translated as ""age,"" which could be interpreted as ""deteriorate"" or ""degrade"" in this context, depending on the subject matter. The translation might not fully capture the intended meaning.
```"
289,※爪先、刃物や尖ったもの等で傷をつけないよう注意してください。,"Please be careful not to scratch or damage it with your fingertips, blades, or other sharp objects.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""爪先"" as ""fingertips"" is incorrect. ""爪先"" refers to ""toes"" or ""tip of the toes"" in Japanese.
[Minor]: [accuracy/error_subcategory] - None
```"
290,水漏れの原因になります。,"""It can cause a water leak.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""It can cause a water leak"" does not fully capture the nuance of the Japanese source ""水漏れの原因になります,"" which more accurately translates to ""It will become the cause of a water leak"" or ""It will lead to a water leak.""
[Minor]: [accuracy/error_subcategory] - None
```"
295,サイズが一目瞭然のデザイン。,A design where the size is immediately apparent.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""サイズが一目瞭然"" implies that the size is ""clearly visible"" or ""obvious at a glance,"" which is not fully captured by ""immediately apparent.""
[Minor]: [accuracy/error_subcategory] - None
```"
299,※電池のアルカリ液が目に入ったときは失明などのおそれがあるので、すぐに多量のきれいな水で洗い流し、 医師の治療を受ける。,"If alkaline battery fluid gets into your eyes, there is a risk of blindness, so immediately rinse with plenty of clean water and seek medical attention.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The translation omits ""失明などのおそれがあるので"" which means ""there is a risk of blindness, etc."" The ""etc."" suggests there may be other risks not specified, which is important context.
[Major]: accuracy/mistranslation - The phrase ""医師の治療を受ける"" is translated as ""seek medical attention,"" which is a mistranslation. The source text implies receiving treatment from a doctor, not just seeking attention.
[Minor]: accuracy/addition - None
```"
306,※この電池は充電式でないので、充電すると液漏れ、発熱、破裂のおそれがある。,"※This battery is not rechargeable, so attempting to recharge it may result in leakage, overheating, or rupture.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/addition - The phrase ""attempting to"" is added in the translation, which is not present in the source text. The source simply states ""充電すると"" (if you charge), without implying an attempt.
```"
315,着け具合も柔らかくフィット感のある軍手です。,These are work gloves that are soft and have a comfortable fit.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The source text mentions ""軍手"" (work gloves), which is omitted in the translation.
[Major]: [accuracy/mistranslation] - The translation uses ""work gloves"" instead of ""軍手,"" which specifically refers to a type of cotton glove often used in manual labor or industrial settings in Japan.
[Minor]: [accuracy/addition] - None
```"
318,※回転体を伴う機械作業では、使用しないでください。,"""Please do not use during machine operations involving rotating bodies.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""Please"" is added in the translation, which is not present in the source text.
[Minor]: [accuracy/mistranslation] - The phrase ""during machine operations"" could be more accurately translated as ""in machine work"" to better reflect the source text.
```"
321,マスキングテープ 高品質 和紙基材,"Masking tape, high quality, Japanese paper base","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""Japanese paper base"" should be ""washi base"" to accurately reflect the term 和紙基材, which specifically refers to washi, a type of traditional Japanese paper.
[Minor]: [accuracy/error_subcategory] - None
```"
323,のり残りが少なくタテ裂けが起こりにくいです。,"""The remaining glue is minimal, making it less prone to vertical tearing.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""The remaining glue is minimal"" mistranslates ""のり残りが少なく,"" which means ""With minimal glue residue,"" not implying that the remaining glue itself is minimal.
[Minor]: [accuracy/error_subcategory] - None
```"
324,※被着体、塗料の種類によっては貼り跡やのり残りが発生する場合がありますので、問題がないことを確かめてからご使用下さい。,"Please ensure there are no issues before use, as adhesive marks or residue may occur depending on the type of substrate and paint.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""depending on the type of substrate and paint"" is translated but the specific mention of ""被着体"" (substrate) and ""塗料"" (paint) is not explicitly mentioned, which could lead to misunderstanding.
[Major]: [accuracy/mistranslation] - The translation of ""問題がないことを確かめてからご使用下さい"" as ""Please ensure there are no issues before use"" misses the nuance of ""確かめて"" which implies ""verify"" or ""confirm"" rather than just ""ensure"".
[Minor]: [accuracy/addition] - None
```"
329,※ティシューは水に溶けにくいため、水洗トイレには流さないでください。,"※Tissues do not dissolve easily in water, so please do not flush them down the toilet.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""ティシュー"" as ""tissues"" could be misleading as it might refer specifically to a type of tissue paper that is not meant for flushing, whereas ""ティシュー"" in Japanese typically refers to facial tissues or similar products.
[Minor]: [accuracy/error_subcategory] - None
```"
331,※引火の原因になりますので、火気の近くに置かないでください。,"Please do not place it near open flames, as it may cause ignition.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The source text includes ""引火の原因になりますので"" which translates to ""as it may cause ignition,"" but this part is omitted in the translation.
[Major]: accuracy/mistranslation - None
[Minor]: accuracy/addition - The phrase ""open flames"" is added in the translation, while the source text only mentions ""火気"" which means ""fire"" or ""flames"" in general.
```"
334,プロユーザーにも安心してご使用いただける品質の、弱粘着タイプ養生テープです。,This is a low-adhesion masking tape with quality that ensures peace of mind for professional users.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The translation omits ""弱粘着タイプ"" (low-adhesion type) which is crucial for understanding the type of tape.
[Major]: accuracy/mistranslation - The phrase ""プロユーザーにも安心してご使用いただける品質"" is mistranslated. It should convey that the quality is such that even professional users can use it with peace of mind, not just ensuring peace of mind for professional users.
[Minor]: accuracy/addition - None
```"
339,手で簡単にカットできる養生用ポリエチレンクロステープで耐候性・耐水性に優れています。,This polyethylene cloth tape for protection can be easily cut by hand and offers excellent weather resistance and water resistance.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The phrase ""養生用"" (for protection) is omitted, which specifies the purpose of the tape.
[Minor]: [accuracy/error_subcategory] - None
```"
340,再はくり性が良好です。,"The translation of ""再はくり性が良好です。"" is ""The re-peelability is good.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""再はくり性"" as ""re-peelability"" is not precise. The term ""再はくり性"" refers to the property of being able to be peeled off and reapplied, often used in contexts like adhesive tapes or labels. ""Re-peelability"" might not fully convey this meaning.
[Minor]: [accuracy/error_subcategory] - None
```"
341,※貼る対象物や使用環境によっては、粘着力等数値通りの値が出ない場合がございます。,"Depending on the object to which it is applied or the usage environment, the adhesive strength and other values may not match the specified numbers.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/addition - The phrase ""the specified numbers"" is an addition that does not appear in the source text. The source text only mentions ""数値通りの値"" which translates to ""values as per the numbers"" or ""values according to the numbers.""
```"
349,※養生後、テープを早く剥すと破断する恐れがありますので、ゆっくり剥してください。,"※ After curing, there is a risk of breakage if the tape is removed quickly, so please peel it off slowly.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The source text includes ""恐れがありますので"" which translates to ""there is a risk of,"" but the translation omits the phrase ""so"" which connects the two clauses, potentially altering the causality.
[Major]: [accuracy/mistranslation] - The word ""破断"" is translated as ""breakage,"" which is not entirely accurate. ""破断"" implies ""rupture"" or ""fracture,"" which is more severe than ""breakage.""
[Minor]: [accuracy/addition] - The translation adds ""please"" which is not present in the source text. While it doesn't significantly alter the meaning, it is an addition.
```"
350,※粘着剤特有のにおいがありますので、換気の良い所でのご使用をお勧めします。,"※ There is a distinctive odor from the adhesive, so it is recommended to use it in a well-ventilated area.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""There is a distinctive odor from the adhesive"" does not fully capture the meaning of ""粘着剤特有のにおいがありますので,"" which implies a characteristic or specific odor associated with the adhesive.
[Minor]: [accuracy/error_subcategory] - None
```"
351,※被着体と養生期間によっては、被着体を汚染・損傷する場合がありますので、ご使用前にお確かめください。,"Please note that depending on the adherend and the curing period, there may be cases where the adherend could be contaminated or damaged, so please verify before use.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""被着体と養生期間によっては"" as ""depending on the adherend and the curing period"" is not entirely accurate. It should be ""depending on the adherend and the curing period"" in terms of potential contamination or damage, not just a general dependency.
[Minor]: [accuracy/omission] - The phrase ""ご使用前にお確かめください"" is translated as ""please verify before use,"" which omits the nuance of ""make sure to verify"" or ""ensure to verify,"" which is a more direct instruction.
```"
356,従来品に比べ耐候性がアップしました。,"""Compared to conventional products, weather resistance has been improved.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""耐候性がアップしました"" is translated as ""weather resistance has been improved,"" which is not entirely accurate. ""アップしました"" means ""has increased"" or ""has gone up,"" so a more precise translation would be ""weather resistance has increased.""
[Minor]: [accuracy/error_subcategory] - None
```"
360,保管する場合は密閉することを推奨します。,It is recommended to seal tightly when storing.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""seal tightly"" is a mistranslation of ""密閉する,"" which means ""to seal"" or ""to close tightly,"" but does not imply the degree of tightness as ""seal tightly"" suggests.
[Minor]: [accuracy/error_subcategory] - None
```"
362,※一度ご使用された製品を再度ご使用にされることで、結束力不足により不具合が発生する可能性があります。,※There is a possibility of malfunction due to insufficient cohesion if a product that has been used once is used again.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - ""結束力不足"" is mistranslated as ""insufficient cohesion,"" which may not fully convey the intended meaning of ""insufficient binding force"" or ""insufficient fastening strength.""
[Major]: [accuracy/omission] - The translation omits the nuance that the product has been ""used once"" in the sense of ""already used,"" which is important for understanding the context of potential malfunction.
[Minor]: [accuracy/addition] - None
```"
365,※取り付けの際には現車取り付け部に真っ直ぐ取り付け作業を行ってください。,"When installing, please ensure that the installation is carried out straight onto the mounting section of the actual vehicle.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""現車取り付け部"" is mistranslated as ""the mounting section of the actual vehicle."" It should be ""the mounting section on the vehicle.""
[Minor]: [accuracy/error_subcategory] - None
```"
368,現在販売している商品は品質確認済になりますのでご安心してご使用下さい。,"The products currently on sale have been quality-checked, so please feel confident in using them.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""ご安心してご使用下さい"" is translated as ""please feel confident in using them,"" which is a mistranslation. A more accurate translation would be ""please use them with peace of mind"" or ""please rest assured when using them.""
[Minor]: [accuracy/error_subcategory] - None
```"
369,※当製品は交換作業を整備業者へ依頼して行う事をおすすめします。,※We recommend that you request a maintenance professional to perform the replacement work for this product.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/addition] - The word ""product"" is added in the translation, which is not present in the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
370,個人で交換作業を行った場合は補償出来ない場合もございます。,"If the replacement work is carried out individually, there may be cases where compensation cannot be provided.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""個人で"" as ""individually"" is not entirely accurate; it should be ""personally"" or ""by an individual"" to better reflect the source text's meaning.
[Minor]: [accuracy/error_subcategory] - None
```"
371,※ネジ寸法が各オイルフィルターで異なっている為、高さや外径などが同じフィルターに見えても取り付け前に再度、車種とネジ寸法をご確認ください。,"Please double-check the vehicle model and screw dimensions before installation, as the screw dimensions vary for each oil filter, and filters that appear to have the same height and outer diameter may differ.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The source text includes ""高さや外径などが同じフィルターに見えても"" (even if the filters appear to have the same height and outer diameter), which is omitted in the translation.
[Minor]: [accuracy/addition] - The phrase ""before installation"" is added in the translation, which is not explicitly mentioned in the source text.
```"
373,※わずかな違いでも大きなトラブルになる場合がございます。,"""Even a slight difference can lead to significant trouble.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/error_subcategory] - None
[Minor]: [accuracy/addition] - The word ""significant"" is added in the translation but is not present in the source text. The source text only implies ""big trouble"" without specifying the degree as ""significant.""
```"
378,白メリヤスウエス 中古生地,"""White jersey rags made from used fabric""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The term ""jersey"" is a mistranslation of ""メリヤス"" (meriyasu), which refers to knit fabric or knitted material, not specifically ""jersey.""
[Major]: [accuracy/omission] - The translation omits the term ""中古"" (chuko), which means ""used"" or ""second-hand,"" indicating that the fabric is not just used but specifically second-hand.
[Minor]: [accuracy/mistranslation] - None
```"
380,ウエス製品の中で優れた製品です。,"""It is an excellent product among the wiper products.""","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The word ""ウエス"" is mistranslated as ""wiper"" instead of ""waste cloth"" or ""cleaning cloth,"" which changes the meaning of the product category.
[Major]: accuracy/mistranslation - None
[Minor]: accuracy/addition - The word ""It is"" is added at the beginning of the translation, which is not present in the source text.
```"
382,カット済。,"""Cut"" or ""Already cut.""","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The translation ""Cut"" or ""Already cut"" does not accurately convey the meaning of the Japanese source ""カット済,"" which means ""Already cut."" The inclusion of ""Cut"" as a standalone option is incorrect.
[Major]: accuracy/addition - None
[Minor]: accuracy/omission - None
```"
390,※用途以外に使用しないでください。,"""Please do not use for purposes other than intended.""","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```

The translation ""Please do not use for purposes other than intended."" accurately reflects the meaning of the Japanese source text ""※用途以外に使用しないでください。"" There are no accuracy errors in the translation."
393,ケミカル製品と接触することによって色落ちが発生する可能性がありますのでケミカル品のご使用をお避けください。,"There is a possibility of discoloration occurring due to contact with chemical products, so please avoid using chemical products.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""ことによって"" which indicates the causative nature of the contact leading to discoloration.
[Minor]: [accuracy/error_subcategory] - None
```"
