index,original,translated,linguistic_convention_annotation
334,プロユーザーにも安心してご使用いただける品質の、弱粘着タイプ養生テープです。,This is a low-adhesion masking tape with quality that ensures peace of mind for professional users.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""with quality"" is unnecessary and disrupts the flow of the sentence.
```"
339,手で簡単にカットできる養生用ポリエチレンクロステープで耐候性・耐水性に優れています。,This polyethylene cloth tape for protection can be easily cut by hand and offers excellent weather resistance and water resistance.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The use of ""and"" before ""offers excellent weather resistance"" suggests a list, which typically requires a comma before ""and"" for clarity in English.
```"
340,再はくり性が良好です。,"The translation of ""再はくり性が良好です。"" is ""The re-peelability is good.""","```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The sentence ends with a period, which is correct, but the use of punctuation could be considered redundant in such a short sentence.
```"
341,※貼る対象物や使用環境によっては、粘着力等数値通りの値が出ない場合がございます。,"Depending on the object to which it is applied or the usage environment, the adhesive strength and other values may not match the specified numbers.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""the adhesive strength"" is unnecessary and disrupts the flow of the sentence.
```"
349,※養生後、テープを早く剥すと破断する恐れがありますので、ゆっくり剥してください。,"※ After curing, there is a risk of breakage if the tape is removed quickly, so please peel it off slowly.","```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The comma before ""so"" is unnecessary and disrupts the flow of the sentence.
```"
350,※粘着剤特有のにおいがありますので、換気の良い所でのご使用をお勧めします。,"※ There is a distinctive odor from the adhesive, so it is recommended to use it in a well-ventilated area.","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The comma before ""so"" is unnecessary in this context.
```"
351,※被着体と養生期間によっては、被着体を汚染・損傷する場合がありますので、ご使用前にお確かめください。,"Please note that depending on the adherend and the curing period, there may be cases where the adherend could be contaminated or damaged, so please verify before use.","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The comma before ""so please verify before use"" is unnecessary and disrupts the flow of the sentence. It should be removed for better readability.
```"
356,従来品に比べ耐候性がアップしました。,"""Compared to conventional products, weather resistance has been improved.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period.
```"
360,保管する場合は密閉することを推奨します。,It is recommended to seal tightly when storing.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The sentence should end with a period for proper punctuation.
```"
362,※一度ご使用された製品を再度ご使用にされることで、結束力不足により不具合が発生する可能性があります。,※There is a possibility of malfunction due to insufficient cohesion if a product that has been used once is used again.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence starts with a symbol (※) which is not a standard punctuation mark for starting a sentence in English.
```"
365,※取り付けの際には現車取り付け部に真っ直ぐ取り付け作業を行ってください。,"When installing, please ensure that the installation is carried out straight onto the mounting section of the actual vehicle.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period for proper punctuation.
```"
368,現在販売している商品は品質確認済になりますのでご安心してご使用下さい。,"The products currently on sale have been quality-checked, so please feel confident in using them.","```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The comma should be replaced with a period to separate the two independent clauses.
```"
369,※当製品は交換作業を整備業者へ依頼して行う事をおすすめします。,※We recommend that you request a maintenance professional to perform the replacement work for this product.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The use of ""※"" at the beginning of the sentence is unconventional in English and should be replaced with a more standard punctuation mark, such as an asterisk (*) or omitted entirely.
```"
370,個人で交換作業を行った場合は補償出来ない場合もございます。,"If the replacement work is carried out individually, there may be cases where compensation cannot be provided.","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The sentence should end with a period.
```"
371,※ネジ寸法が各オイルフィルターで異なっている為、高さや外径などが同じフィルターに見えても取り付け前に再度、車種とネジ寸法をご確認ください。,"Please double-check the vehicle model and screw dimensions before installation, as the screw dimensions vary for each oil filter, and filters that appear to have the same height and outer diameter may differ.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""and filters"" is unnecessary and disrupts the flow of the sentence.
```"
373,※わずかな違いでも大きなトラブルになる場合がございます。,"""Even a slight difference can lead to significant trouble.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The sentence should end with a period for proper punctuation.
```"
378,白メリヤスウエス 中古生地,"""White jersey rags made from used fabric""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""White"" should not be capitalized as it is not a proper noun or at the beginning of a sentence.
```"
380,ウエス製品の中で優れた製品です。,"""It is an excellent product among the wiper products.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The period at the end of the sentence should be inside the quotation marks.
```"
382,カット済。,"""Cut"" or ""Already cut.""","```
MQM annotations:
linguistic conventions errors:
minor: punctuation - The translation ""Cut"" or ""Already cut."" includes unnecessary quotation marks around the words. In English, single words or short phrases typically do not require quotation marks unless they are being quoted or highlighted for a specific reason.
```"
390,※用途以外に使用しないでください。,"""Please do not use for purposes other than intended.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period for proper punctuation.
```"
393,ケミカル製品と接触することによって色落ちが発生する可能性がありますのでケミカル品のご使用をお避けください。,"There is a possibility of discoloration occurring due to contact with chemical products, so please avoid using chemical products.","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The sentence could benefit from a comma after ""products"" to improve readability: ""There is a possibility of discoloration occurring due to contact with chemical products, so please avoid using chemical products.""
```"
395,食品に触れる用途には使用しないでください。,"""Do not use for applications that involve contact with food.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The sentence should end with a period for proper punctuation.
```"
398,※ケミカル製品と接触することによって色落ちが発生する可能性がありますのでケミカル品のご使用をお避けください。,"※ There is a possibility of color fading due to contact with chemical products, so please avoid using chemical items.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The use of ""※"" at the beginning is unconventional in English and could be replaced with a more standard symbol like an asterisk (*) or omitted entirely.
```"
399,ハンドクリーナー 工業用 オレンジエキス保湿成分配合 スクラブ入り,Industrial Hand Cleaner with Orange Extract Moisturizing Ingredients and Scrubbing Particles,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - ""Scrubbing Particles"" should not be capitalized as it is not a proper noun or title.
```"
409,異物感が残る場合は、眼科医にご相談ください。,"If you continue to feel a foreign body sensation, please consult an ophthalmologist.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""please"" is unnecessary and disrupts the flow of the sentence.
```"
421,※使用後の本製品の廃棄は、お住まいの各自治体で定められたゴミ廃棄方法に従ってください。,Please dispose of this product after use in accordance with the waste disposal methods specified by the local government in your area.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence could benefit from a comma after ""use"" for better readability.
```"
422,※袋を閉じる際は結束バンドでしっかり結んでください。,"When closing the bag, please make sure to securely fasten it with a tie band.","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The sentence should end with a period for proper punctuation.
```"
428,※本来の用途以外には使用しないでください。,"""Please do not use for purposes other than the intended use.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period.
```"
434,※フタが開けにくい際はフタを少し潰す様に押すと開けやすくなります。,"*If the lid is difficult to open, it will be easier to open if you press it slightly to crush it.*","```
MQM annotations:
linguistic conventions errors:
[Minor]: [grammar] - The phrase ""to crush it"" is awkward and could be rephrased for clarity. A more natural phrasing might be ""by pressing it slightly to deform it.""
```"
435,※内容物、洗浄廃液や容器を廃棄する場合は、都道府県の許可を受けた専門の廃棄物処理業者に委託してください。,"※ When disposing of the contents, cleaning waste liquid, or containers, please entrust the task to a specialized waste disposal contractor authorized by the prefecture.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""containers"" should be removed for better flow and clarity.
```"
438,透明度があり加工後も封入物の文字をクッキリ読めます。,"""The transparency allows you to clearly read the text of the enclosed items even after processing.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence would benefit from a comma after ""transparency"" to improve readability.
```"
439,※機器には接着加工してあるシール部分から挿入してください。,Please insert through the sealed part that has been adhered to the device.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period for proper punctuation.
```"
443,※一度加工したシートは再生不能となります。,"""※ Once the sheet has been processed, it cannot be restored.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The asterisk (*) at the beginning of the sentence is not a standard punctuation mark in English sentences.
```"
450,※工業用の薬品やアルコール、石油製品などには絶対に使用しないで下さい。,"Please do not use this with industrial chemicals, alcohol, petroleum products, etc.","```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The comma before ""etc."" is unnecessary in English and should be removed.
```"
451,※熱湯は入れないで下さい。,*Please do not pour boiling water.*,"```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The asterisk (*) is used incorrectly as a bullet point or emphasis marker in English. It should be removed or replaced with appropriate punctuation.
```"
455,中身が漏れる恐れがございます。,There is a risk of contents leaking.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence is missing a period at the end.
```"
459,店頭でフックなどに吊り下げることができる便利な穴付きです。,"""It has a convenient hole that allows it to be hung on hooks at the store.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The sentence should end with a period for proper punctuation.
```"
460,フック用穴と本体の間はミシン目入りなので、フックに掛けて本体を引っ張れば穴の下から切れて使える構造になっています。,"The area between the hole for the hook and the main body has perforations, so when you hang it on a hook and pull the main body, it tears off below the hole, making it usable.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: grammar - The phrase ""making it usable"" is slightly awkward and could be rephrased for better clarity, such as ""allowing it to be used.""
```"
461,表面にエンボス加工入り。,"""Embossed on the surface.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation ""Embossed on the surface."" should not have a period at the end as it is a fragment, not a complete sentence.
```"
464,※幼児や子供がかぶって遊ぶと窒息などの危険がありますのでご注意ください。,Please be aware that there is a risk of suffocation if infants or children wear this as a plaything.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period for proper punctuation.
```"
465,※高温多湿を避け、火の気のない場所で保管してください。,"Please store in a cool, dry place away from high temperatures, humidity, and fire.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""humidity"" is unnecessary and disrupts the flow of the sentence.
```"
481,OPPテープ 透明色,"OPP tape, transparent color","```
MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""transparent"" should be capitalized to match the convention of capitalizing the first letter of each word in a product name or title.
```"
482,梱包用テープとして、価格も安く強度も強い為、良く使われています。,"As a packaging tape, it is often used because it is inexpensive and strong.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""because"" is unnecessary and disrupts the flow of the sentence.
```"
487,※梱包用途以外の使用は避けてください。,※ Please avoid using for purposes other than packaging.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The use of ""※"" at the beginning of the sentence is unconventional in English. It could be replaced with a more standard symbol like an asterisk (*) or omitted entirely.
```"
488,貼る面を損傷する場合がございます。,"""The surface to which it is applied may be damaged.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence is missing a period at the end.
```"
492,※物性は測定値であり、規格値或いは保証値でありません。,※The physical properties are measured values and are not standard or guaranteed values.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The use of ""※"" at the beginning of the sentence is unconventional in English and should be replaced with a more standard punctuation mark, such as an asterisk (*) or omitted entirely.
```"
499,※内容物、洗浄廃液や容器を廃棄する場合は、都道府県の許可を受けた専門の廃棄物処理業者に委託してください。,"※ When disposing of the contents, cleaning waste liquid, or containers, please entrust the task to a professional waste disposal contractor authorized by the prefecture.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma after ""containers"" is unnecessary and disrupts the flow of the sentence.
```"
