index,original,translated,linguistic_convention_annotation
310,They're not stupid enough to sell the sell forever.,他们不够愚蠢到永远出售。,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is incorrect compared to the source text. The correct order should be ""They're not stupid enough to sell forever."""
313,It seems inconceivable that land may be taken away one day when you watch Australian and United States media channels but that's because the rich are on there all day ensuring your mind thinks a certain way.,"看起来难以想象,当你观看澳大利亚和美国媒体频道时,土地可能会被夺走,但这是因为富人整天在那里确保你的思维方式是某种特定的方式。","MQM annotations:
linguistic conventions errors:
[Major]: [capitalization] - The first letter of ""Australian"" and ""United States"" should be capitalized.
[Minor]: [punctuation] - The comma after ""but"" should be a period to end the sentence."
321,"To all the investors out there, I raise a toast to your success and the realization of your dreams.","致所有投资者,我为您的成功和梦想实现而干杯。","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""To"" should be capitalized to follow standard English capitalization rules.
[Minor]: punctuation - The period at the end of the sentence is missing."
322,Let us continue to work together towards creating a brighter future for all.,让我们继续携手共创美好的未来。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation does not capitalize the first letter of the sentence, which is a linguistic convention error in Chinese."
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,"我常常惊讶于人类如此自我贬低,却又被如此多残酷的证据所淹没。","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The phrase ""so"" should not be capitalized in the translation."
327,We're all such messy critters.,我们都是如此凌乱的生物。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""我们都是如此凌乱的生物"" should have the first letter capitalized as ""我们都是如此凌乱的生物。""."
332,"or ""Modal editors are useless today"" :morty:",模态编辑器今天毫无用处,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The phrase ""Modal editors"" should be in lowercase.
[Minor]: [punctuation] - The smiley face "":morty:"" should be removed as it is not a standard punctuation mark."
336,How would you share personal libraries?,如何分享个人图书馆?,"MQM annotations:
linguistic conventions errors:
[Major]: [Whitespace] - The phrase ""个人图书馆"" should be separated as ""个人 图书馆""."
341,"Also one day I am totally gonna do the mile high orgasm, maybe not with a str","我也有一天会在高空中达到高潮,也许不会是和一个陌生人。","MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - Missing punctuation at the end of the sentence."
342,I don't agree that #Mastodon is difficult to setup.,我不同意#Mastodon很难设置。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The hashtag ""#Mastodon"" should not be capitalized in the translation."
345,"I wish there was a ""who to follow"" recommendation somehow.","我希望能有一个""谁值得关注""的推荐系统。","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The phrase ""who to follow"" should not be capitalized in the translation."
347,If you stick to the default web interface it doesn't look and feel good (imho).,"如果你坚持使用默认的网页界面,它看起来和感觉都不太好(在我看来)。","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation uses ""在我看来"" instead of the more natural ""在我看来(imho)""."
352,Explanation: account for both sides of mutual influence,相互影响的双方,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The translation does not accurately reflect the order of the original source text, which is ""account for both sides of mutual influence""."
356,"Even if he didn't get to say them during the town hall, everyone in America will hear them anyway, repeatedly, between now and November 2024.","即使他在镇政厅期间没有说出这些话,但在2024年11月之前,美国的每个人都会一遍又一遍地听到这些话。","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural and does not match the flow of the source text.

The translation reads: ""即使他在镇政厅期间没有说出这些话,但在2024年11月之前,美国的每个人都会一遍又一遍地听到这些话。""

A more natural word order would be: ""即使他在镇政厅期间没有说出这些话,但在2024年11月之前,这些话美国的每个人都会一遍又一遍地听到。"""
366,Throwing everything you've got over the fence in response to GPT is not it.,对GPT的回应不应该是把所有的东西都扔过篱笆。,"MQM annotations:
linguistic conventions errors:
[Minor]: word order - The word order in the translation ""对GPT的回应不应该是把所有的东西都扔过篱笆"" is slightly different from the source text ""Throwing everything you've got over the fence in response to GPT is not it."""
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.","如果我试图找出我的一次最大重复次数,我可能没有足够的重量来达到最大值,或者相反,这可能会严重伤害/杀死我。","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation ""如果我试图找出我的一次最大重复次数,我可能没有足够的重量来达到最大值,或者相反,这可能会严重伤害/杀死我"" is grammatically incorrect. The sentence structure should be more natural and fluent.
[Minor]: [punctuation] - The translation uses a comma after ""或者相反"", which is not necessary in this context."
375,I swear burrata didn't exist five years ago,我发誓五年前没有布拉塔奶酪。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - ""布拉塔奶酪"" should be capitalized as ""布拉塔奶酪""."
376,This is my personal Mandela effect thing.,这是我个人的曼德拉效应。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""曼德拉"" should be capitalized."
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,"我从未见过任何人的妈妈做过它,也从未在派对上被人强迫吃过它,也从未见过它与任何人的酱料制作或烘焙活动有关。","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation uses capitalization inconsistently, with some words capitalized that should not be (e.g., ""妈妈"").
[Minor]: [punctuation] - The translation uses commas and periods inconsistently compared to the source text.
[Minor]: [word order] - The word order in the translation is slightly different from the source, affecting the natural flow of the language."
380,It just appeared one day and suddenly it was available everywhere.,"它就在某一天突然出现,随后迅速普及。","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The translation ""它"" should be capitalized as ""它"" to follow the capitalization conventions in Chinese.
[Minor]: [Punctuation] - The translation is missing a period at the end of the sentence."
385,"This would be mainly for web browsing, occasional email, and some games.",这主要用于网页浏览、偶尔收发电子邮件和一些游戏。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""This"" should be capitalized to follow standard English capitalization rules.
[Minor]: punctuation - The period at the end of the sentence is missing."
387,"""A good game is only late until it ships.",一款好游戏只要最终发布即可。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""一款好游戏只要最终发布即可"" should capitalize the first word ""一款"" according to Chinese language conventions."
392,"""Or, as an industry catch phrase goes: A late game is only late until it ships.","一款游戏迟到只是迟到,直到它发布。","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The phrase ""A late game is only late until it ships"" should be capitalized according to English conventions.
[Minor]: [Punctuation] - The source text uses a colon (:) after the phrase ""as an industry catch phrase goes"", but the translation uses a comma (,) instead."
394,Is it so ephemeral then?,那么它是如此短暂吗?,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""那么它是如此短暂吗?"" should have the first letter capitalized as ""那么它是如此短暂吗?"""
397,"He carries it in his mouth proudly all over the house, and I just have to laugh inwardly.","他骄傲地在房子里到处叼着它,我只能在内心偷偷地笑。","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The translation uses ""房子里"" instead of ""房子里"" which should be capitalized according to Chinese writing conventions.
[Minor]: [Punctuation] - The translation uses ""。"" at the end of the sentence, which is correct, but the source text does not have any punctuation at the end."
399,Have now done a full round trip on the new ICNG train.,我已经完成了新型 ICNG 列车的全程往返旅行。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""我已经完成了新型 ICNG 列车的全程往返旅行"" should have ""ICNG"" capitalized as ""ICNG"" to match the capitalization in the source text."
400,I really like it.,我很喜欢它。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""我很喜欢它。"" should start with a capital letter as it is the beginning of a sentence."
402,There's areas that could use some polish.,需要加以改善的地方。,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation ""需要加以改善的地方"" does not match the source text ""There's areas that could use some polish."""
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.","缺乏足够的垃圾桶,以及缺乏解释照明颜色意义的标志。","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Missing punctuation at the end of the sentence."
404,"Fix those minor issues, and then can we have more of these please?","修复这些小问题,然后我们可以再来一些吗?","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The Chinese translation is missing a question mark at the end of the sentence."
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,"每位顾客限购一件规则仍然存在,我们努力确保每个排队的人都能买到板子。","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""board"" should be capitalized as ""Board"" to follow standard capitalization conventions."
407,"You can buy ONE of the boards listed above, not one of each.","您可以购买上述列出的其中一块板子,而不是每种都买一块。","MQM annotations:
linguistic conventions errors:
[Minor]: [Whitespace] - There should be a space between ""您"" and ""可以""."
409,Yesterday I had the best time with my friend and former rabbi colleague.,昨天我和我的朋友以及前任拉比同事度过了美好的时光。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""rabbi"" should be capitalized as it is a title."
410,We visited for a couple hours on my porch.,我们在我的门廊上待了几个小时。,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, but the meaning is still clear."
412,We all have stories to tell.,我们都有故事要讲。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first word ""我们"" should be capitalized."
415,I quite like akkoma the software and the domain name I got for my instance.,"我很喜欢 akkoma 这个软件,以及我为我的实例获得的域名。","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""akkoma"" should be capitalized.
[Minor]: punctuation - The period at the end of the sentence is missing."
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",但是我感觉我以某种方式开始了这个实例的错误步伐。,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation ""但是我感觉我以某种方式开始了这个实例的错误步伐"" is not natural compared to the source text ""But I feel somehow I started this instance on the wrong foot, so to speak."""
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,"爬行动物已经在地表下挖掘隧道,你掉入了一个洞穴中,里面有数百只爬行动物的沸腾的身体。","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation ""爬行动物已经在地表下挖掘隧道,你掉入了一个洞穴中,里面有数百只爬行动物的沸腾的身体"" is grammatically incorrect. The sentence structure is awkward and does not flow naturally.
[Minor]: [capitalization] - The word ""Repnid"" should be capitalized in the translation to maintain consistency with the source text.
[Minor]: [spelling] - The word ""爬行动物"" should be ""爬虫"" to accurately translate ""Repnids"" from the source text."
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","结局迅速,几对尖牙注入致命毒液,Dyskra的空气污染你的肺部。","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural, the phrase ""几对尖牙注入致命毒液"" should be rearranged to ""几对尖牙注入了致命毒液"".
[Minor]: [punctuation] - The translation lacks a period at the end of the sentence."
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.","八眼的Repnids似乎在观察着你,但他们没有向你移动,事实上当你缓慢地走向他们时,他们保持静止不动。","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Repnids"" should be capitalized as ""Repnids"" according to the source text."
432,"You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future.","你决定再次建立联系会很危险,于是返回到你的飞船上,但这次经历使你的思维变得清晰,此前你跳入未来后一直处于困惑之中。","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""flyer"" should be capitalized.
[Minor]: [grammar] - The phrase ""此前你跳入未来后一直处于困惑之中"" could be improved to ""此前你跳入未来后一直处于困惑状态""."
437,I started a new shawl.,我开始了一件新的披肩。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""我开始了一件新的披肩"" should have the first word ""我"" capitalized as it is the start of a sentence."
442,I am using a H hook with a similar double crochet pattern as I have done before.,"我正在使用一个H钩,采用与之前相似的双钩针图案。","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""H"" should be capitalized as it refers to a specific type of crochet hook.
[Minor]: [Punctuation] - The comma after ""与之前相似的"" should be removed as it is not necessary in this context."
448,The literature class hatred is even worse: I love to read.,文学课的仇恨更加严重:我热爱阅读。,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is incorrect compared to the source text. The correct order should be: ""文学课的仇恨更加严重,我热爱阅读。"""
454,Humanity is out in 5 days.,人类将在5天内走向终结。,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation ""人类将在5天内走向终结"" does not match the source text ""Humanity is out in 5 days."""
456,What will people think of it?,人们会怎么想它?,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the Chinese translation ""人们会怎么想它?"" does not match the natural word order of the English source ""What will people think of it?""."
463,Came home on my lunch break to see this sitting outside uwu.,"在午休时回到家里,看到这个坐在外面 uwu。","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The use of ""uwu"" at the end of the sentence is not a standard punctuation mark in English."
464,Wish I could take it back to work with me to setup more.,希望我能把它带回工作中设置更多。,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation ""希望我能把它带回工作中设置更多"" is slightly different from the source text ""Wish I could take it back to work with me to setup more."""
466,So I finally watched #Heartstopper,所以我终于看了《心动》,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""《心动》"" should be capitalized as ""《Heartstopper》"" to match the capitalization of the source text ""#Heartstopper""."
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.","但是重要的是不要为问题找借口,而是直接解决它们,特别是在生产环境中,当您的主管需要进行更改时。","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is not natural in Chinese. The translation should be more concise and direct, such as ""但重要的是要解决问题,而不是找借口,尤其是在生产环境中,当您的主管需要进行更改时。"""
480,"Good critique is there to correct the problem quickly, and isn't directed at your ability.","好的批评是为了快速纠正问题,并不针对你的能力。","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first word ""好的"" should be capitalized as ""好的"" to follow the standard capitalization rules in Chinese."
485,These roots are hidden.,这些根是隐藏的。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first word ""这些"" should be capitalized in Chinese."
486,Work is not visible.,工作是看不见的。,"MQM annotations:
linguistic conventions errors:
[Minor]: [grammar] - The translation ""工作是看不见的"" does not follow the natural grammar structure of the source text ""Work is not visible."""
492,He waited until he was in the darkness of the bunk room before he pulled the note out and read it in a beam of light coming through the blackout curtains.,"他等到在宿舍的黑暗中,才拿出那张纸条,在遮光窗帘透进来的一束光线中读了它。","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Missing comma after ""before he pulled the note out""."
495,I've met some marvelous new #Mastodon mates lately and want to maintain the trend.,"我最近遇到了一些了不起的新#Mastodon朋友,我想保持这种趋势。","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""#Mastodon"" should be capitalized consistently with the source text."
