index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
140,להלן קורס מזורז (קצת ארוך יותר) מקורס מקוצר למה שאני מתכוון במושג אב-יפיקציה:,"הנה קורס מזורז (קצת יותר מאורך ציוץ) במה שאני מתכוון ב""אִבְחוּת"":","הנה קורס מזורז (קצת יותר מאורך ציוץ) במה שאני מתכוון ב""הִתְאַבְהוּת"":","הנה קורס מזורז (קצת יותר מאורך ציוץ) במה שאני מתכוון ב""להפוך לאבא"":",0.1884,0.1884,0.1769,0.3781,0.3781,0.3752,0.433,0.3733,0.4605,0.7578,0.7494,0.7432
142,המשחק 'האחרונים מבינינו' הוא דוגמה פשוטה והולמת למונח אב-יפיקציה.,"המשחק ""האחרון מבינינו"" הוא דוגמה קלה וקנונית ל""אבהות"".","המשחק ""האחרון מבינינו"" הוא דוגמה קלה וקנונית לתופעת ""הפיכת-אב"".","""האחרון מבינינו"" היא דוגמה קלה וקנונית לתופעת ה""דאדיפיקציה"".",0.038,0.038,0.0188,0.2871,0.284,0.0562,0.6451,0.6946,0.6991,0.7776,0.8122,0.8241
145,"אב-יפיקציה שוחקת את האפשרות לפתרונות קהילתיים, ולעיתים קרובות מתעלמת לחלוטין או פוגעת בכל יכולת פעולה עצמית שיש לילד.","אבהות-יזציה שוחקת את האפשרות לפתרונות קהילתיים, ולעתים קרובות מתעלמת לחלוטין מ, או מחלישה כל סוכנות שיש לילד.","אבהות יתר שוחקת את האפשרות לפתרונות קהילתיים, ולעתים קרובות מתעלמת לחלוטין או מערערת על כל יכולת פעולה שיש לילד.","הפיכה להורות אבהית שוחקת את האפשרות לפתרונות קהילתיים, ולעתים קרובות מתעלמת לחלוטין מ, או מחלישה כל סוכנות שיש לילד.",0.3668,0.4235,0.3309,0.5998,0.7078,0.5931,0.521,0.7972,0.5083,0.8237,0.9035,0.8411
146,"בדרך זו, אב-פיקציה תומכת בהרבה אידיאלים ניאו-ליברלים; במיוחד רעיונות כמו התקדמות עצמית ועצמאות כמטרה/אינדיקטור אולטימטיבי להצלחה.","במובן הזה, התאבכות (Dad-ification) היא תחליף לאידיאלים ניאו-ליברליים רבים; במיוחד רעיונות כמו בנייה עצמית והסתמכות עצמית כשהם מהווים מטרה אולטימטיבית/מדד להצלחה.","במובן זה, ""התאבכות"" (Dad-ification) מייצגת אידיאלים ניאו-ליברליים רבים, במיוחד רעיונות כמו בנייה עצמית והסתמכות עצמית כמטרה אולטימטיבית ומדד להצלחה.","במובן הזה, התמסדות (Dad-ification) מייצגת אידיאלים ניאו-ליברליים רבים, במיוחד רעיונות כמו הסתמכות עצמית וקידום עצמי כמטרה אולטימטיבית ומדד להצלחה.",0.1156,0.0509,0.0554,0.2703,0.3136,0.3136,0.5699,0.638,0.7172,0.7993,0.7877,0.8141
148,- אנו שולחים הודעות כאשר תעריף טיסה נמצא במבצע.,אנחנו שולחים התראות כשמחירי הטיסות יורדים.,אנו שולחים התראות כאשר מחירי הטיסות במבצע.,אנחנו שולחים עדכונים כשיש מבצעים על טיסות.,0.0256,0.0684,0.0257,0.0575,0.3587,0.0568,0.815,0.8516,0.7763,0.8351,0.9038,0.8679
150,"- אנו לא מוכרים כרטיסים, ואיננו מחייבים בדמי מנוי.","אנחנו לא מוכרים כרטיסים, או גובים דמי מנוי.",אנחנו לא מוכרים כרטיסים וגם לא גובים דמי מנוי.,"אנחנו לא מוכרים כרטיסים, או גובים דמי מנוי.",0.2827,0.1188,0.2827,0.4213,0.1667,0.4213,0.8993,0.9075,0.8993,0.9454,0.9527,0.9454
154,"עם זאת, פחד, טרור ועקירה בלתי נתפסים הותירו אותם עם צלקת טראומה בלתי נראית.","עם זאת, פחד, אימה ועקירה בלתי נתפסים הותירו בהם את הצלקת הבלתי נראית של טראומה.","עם זאת, פחד בלתי נתפס, אימה ועקירה הותירו בהם צלקת טראומה בלתי נראית.","עם זאת, פחד, אימה ועקירה בלתי נתפסים הותירו בהם את הצלקת הבלתי נראית של הטראומה.",0.3619,0.395,0.3541,0.406,0.5516,0.406,0.8112,0.8431,0.8309,0.8755,0.9127,0.8766
159,במהלך הזמן dart הפך למקום שאליו אני פונה למציאת ממשק משתמש מהיר.,עם הזמן Dart הפכה לבחירה המועדפת שלי עבור ממשקי משתמש מהירים.,"עם הזמן, ""דארט"" הפכה לבחירה המועדפת שלי עבור ממשקי משתמש מהירים.","עם הזמן, Dart הפכהּ לבחירה המועדפת שלי לממשקי משתמש מהירים.",0.0206,0.0174,0.0206,0.2148,0.042,0.0847,0.8729,0.8825,0.8474,0.874,0.857,0.8511
160,"תענוג לעבוד עם flutter‎#, ויש להם ‎#mobx לניהול קל של אחסון.","#flutter היא תענוג לעבוד איתה, ויש להם #mobx לניהול חנות קל.","#flutter היא תענוג לעבוד איתה, ויש להם את #mobx לניהול חנות קל.","#flutter היא תענוג לעבוד איתו, ויש להם #mobx לניהול חנות קל.",0.1266,0.126,0.1266,0.4055,0.4018,0.4055,0.4837,0.4766,0.5002,0.8107,0.829,0.8052
161,גם סיפור התלות פחות מטורף מאשר ב-nodejs.,"סיפור התלויות פחות מטורף מזה של nodejs, גם.","סיפור התלויות פחות מטורף מזה של Node.js, גם.",גם סיפור התלויות פחות מטורף מזה של nodejs.,0.0561,0.0561,0.0758,0.3599,0.3599,0.5282,0.4803,0.4867,0.5445,0.7191,0.6603,0.8128
162,"כמובן ש-flutter מבאס, מאוד כשמדובר בהתנהגות של אפליקציה מקורית טובה (בכל מקום, באמת. אפילו מטרת רשת של flutter מבאסת).","בטח, פלאטר גרוע מאוד בכל הנוגע להתנהגות כמו אפליקציה נייטיבית טובה (בכל מקום, באמת. אפילו יעד הפלאטר ווב גרוע).","בטח, פלאטר ממש גרוע בכל הנוגע להתנהגות כמו אפליקציה מקורית טובה (בכל מקום, באמת. אפילו יעד הפלאטר ווב עלוב).","בטח, Flutter גרוע מאוד בכל הנוגע להתנהגות כמו אפליקציה נייטיבית טובה (בכל מקום, באמת. אפילו Flutter Web גרוע.).",0.3184,0.3935,0.3184,0.3539,0.3679,0.3968,0.4238,0.4415,0.513,0.6962,0.7165,0.7522
182,כי היא מתרחשת בנפש ופחות מוחשית מהבריאות הפיזית.,מכיוון שזה קורה במוח ונראה פחות מוחשי מאשר בריאות גופנית.,מכיוון שזה מתרחש במוח וזה נראה פחות מוחשי מבבריאות פיזית.,מכיוון שזה קורה במוח ופחות מוחשית מבבריאות פיזית.,0.0189,0.0189,0.0561,0.0,0.0,0.2344,0.66,0.7583,0.7219,0.8331,0.8612,0.854
185,"באותו אופן שבו נראית בריאות הנפש כפחות ""מציאותית"" מאשר הבריאות הפיזית על ידי רבים, אני מרגישה שבהיותי טרנסג'נדרית זה פשוט אינטרסקס של הנפש.","באותו אופן שבו בריאות נפשית נתפסת כ""פחות אמיתית"" מבריאות פיזית בעיני רבים, אני מרגיש/ה במידה מסוימת שהיותי טרנס/ית היא פשוט אינטרסקס של המוח.","באותו אופן שבו בריאות נפשית נתפסת בעיני רבים כ""פחות אמיתית"" מאשר בריאות פיזית, אני חש/ה במידה מסוימת שהיותי טרנס/ית היא פשוט אינטרסקס מנטלי.","כשם שרבים תופסים בריאות נפשית כ""פחות אמיתית"" מבריאות גופנית, אני מרגיש במידה מסוימת שהיותי טרנס כמוה כאינטרסקס של המוח.",0.0814,0.0591,0.0194,0.3741,0.3054,0.0664,0.7344,0.8088,0.6757,0.8192,0.8282,0.6856
188,"אני מרגישה שלהיות טרנסג'נדרית זה להיות ""לא-בינארי מבחינה ביולוגית"".","אני מרגיש שלהיות טרנס זה להיות ""בינארי לא ביולוגי"".","אני מרגיש שלהיות טרנס זה להיות ""לא בינארי ביולוגית"".","אני מרגיש שלהיות טרנס זה להיות ""לא בינארי מבחינה ביולוגית"".",0.1153,0.1523,0.2978,0.3507,0.4133,0.5617,0.6051,0.6159,0.7918,0.6791,0.6308,0.8473
198,"(וכמו כן: כיום, הרשת היא ברובה עניין של Google, לרוע המזל)","וגם: האינטרנט הוא עכשיו במידה רבה דבר של גוגל, לצערי.","וגם: לצערי, האינטרנט הוא עכשיו במידה רבה עניין של גוגל.","וגם: האינטרנט הוא עכשיו במידה רבה עניין של גוגל, לצערי.",0.0162,0.031,0.031,0.0459,0.172,0.172,0.8116,0.8421,0.8441,0.9191,0.8936,0.8942
199,הימנעו בבקשה מלהגיד לי שהיישומים google/flutter דפוקים במערכות iOS וב-macOS.,"כמו כן, אנא הימנע מלומר לי שאפליקציות גוגל/פלטר גרועות ב-iOS וב-macOS, פשוט ספק את התרגום בלי טקסט נוסף.","כמו כן, אנא הימנע מלומר לי שאפליקציות גוגל/פלַאטר גרועות ב-iOS וב-macOS.","בנוסף, אל תגיד לי שאפליקציות גוגל/Flutter גרועות ב-iOS וב-macOS, פשוט תספק את התרגום בלי טקסט נוסף.",0.012,0.0364,0.0134,0.0463,0.099,0.0472,0.6592,0.7136,0.757,0.7613,0.8711,0.6999
200,קשה לחצות פלטפורמות אם רוצים לעשות זאת היטב.,קרוס פלטפורמה זה קשה אם אתה רוצה לעשות את זה כמו שצריך.,קרוס-פלטפורם זה קשה אם רוצים לעשות את זה כמו שצריך.,פלטפורמה חוצת זה קשה אם אתה רוצה לעשות את זה כמו שצריך.,0.022,0.106,0.022,0.1786,0.4573,0.1786,0.3653,0.3073,0.4221,0.697,0.7156,0.7588
202,תודה לאלו שהורידו את העדכון האחרון ל-Leasey.,תודה לאנשים שהורידו את העדכון האחרון ל-Leasey.,תודה לאנשים שהורידו את העדכון האחרון של Leasey.,תודה לאנשים שהורידו את העדכון האחרון ל-Leasey.,0.7071,0.3303,0.7071,0.8413,0.6817,0.8413,0.9048,0.9319,0.9048,0.9413,0.898,0.9413
203,התגלו כמה קשיים קלים.,צצו כמה קשיים קטנים מאוד.,צצו ועלו מספר קשיים קטנים.,התגלו כמה קשיים קטנים.,0.0955,0.0485,0.2857,0.4573,0.122,0.7361,0.6321,0.4021,0.9236,0.9038,0.8068,0.9597
209,אני לא יודע בדיוק למה המוח שלי לא מצליח להבין את זה; יכול להיות שהכלים פשוט כל כך רחבים ומעורפלים שהמוח שלי פשוט ננעל בגלל 'יותר מדי אפשרויות'.,אני לא בדיוק יודע/ת למה המוח שלי לא מצליח להבין את זה; ייתכן שהכלים פשוט כל כך רחבים ומעורפלים שהמוח שלי פשוט נתקע בגלל 'יותר מדי אפשרויות'.,אני לא יודע/ת בדיוק למה המוח שלי לא מצליח להבין את זה; ייתכן שהכלים כל כך רחבים ומעורפלים שהמוח שלי פשוט קופא מרוב 'יותר מדי אפשרויות'.,אני לא יודע/ת בדיוק למה המוח שלי לא מצליח להבין את זה; ייתכן שהכלים כל כך רחבים ומעורפלים שהמוח שלי פשוט נתקע בגלל 'עומס אפשרויות'.,0.6797,0.61,0.545,0.8563,0.7867,0.7493,0.8681,0.8727,0.8874,0.9196,0.9127,0.9102
211,Grafana נראה נחמד.,גרפנה נראית יפה.,גרפנה נראית יפה.,גרפנה נראה טוב.,0.0803,0.0803,0.0955,0.0,0.0,0.1667,0.4513,0.4513,0.3355,0.7428,0.7428,0.6831
218,...וכך מצאתי שעליי לארגן סגל של קבוצת רייד.,וככה מצאתי את עצמי צריך לסדר את רשימת הקבוצה לפשיטה.,וכך מצאתי את עצמי צריך לארגן את רשימת הקבוצה לפשיטה.,וככה מצאתי את עצמי צריך לארגן את רשימת הרייד.,0.0224,0.0474,0.0278,0.061,0.122,0.1235,0.4741,0.4873,0.7206,0.7431,0.7878,0.7435
220,"לאחר מכן, החיים הרסו את הנפש שלי ואיבדתי את כל התשוקה שלי לקריאת סיפורת וסיפורים נהדרים.","אז, החיים ריסקו את נשמתי ואיבדתי את כל התשוקה שלי לספרות בדיונית ולסיפורים גדולים.",אז החיים ריסקו את נשמתי ואיבדתי כל תשוקה לספרות בדיונית ולסיפורים גדולים.,"אז, החיים ריסקו את נשמתי ואיבדתי את כל התשוקה שלי לספרות הבדיונית ולסיפורים גדולים.",0.2474,0.0158,0.2474,0.4256,0.1282,0.4256,0.757,0.7757,0.729,0.8861,0.8678,0.8777
222,"אני כעת בספר #31, ועכשיו רק חודש מאי.",אני עכשיו בספר מספר 31 וזה רק מאי.,"אני כבר בספר מספר 31, וזה רק מאי.",אני עכשיו בספר מספר 31 וזה רק מאי.,0.0534,0.0657,0.0534,0.25,0.25,0.25,0.7231,0.7153,0.7231,0.9381,0.9155,0.9381
224,באמת לא השגתי דבר.,לא ממש השגתי משהו.,לא ממש השגתי משהו.,לא השגתי שום דבר משמעותי.,0.0707,0.0707,0.1027,0.25,0.25,0.4573,0.7713,0.7713,0.8211,0.9408,0.9408,0.9647
230,תנו להם לשקם את הערים החלולות והנרקבות ברחבי הארץ. שוב.,שישקמו את הערים הריקות והמתפוררות ברחבי הארץ. שוב.,שיקמו את הערים החלולות והמתפוררות ברחבי הארץ. שוב.,"שיקמו את הערים הריקות והמתפוררות ברחבי הארץ, שוב.",0.3699,0.4301,0.0633,0.4939,0.6009,0.3221,0.7293,0.7538,0.747,0.6575,0.8105,0.6073
233,יש לגרש את הדוגלים בעליונות הלבנים.,לגרש את תומכי עליונות לבנה.,לגרש את תומכי העליונות הלבנה.,לגרש את תומכי העליונות הלבנה.,0.0809,0.0809,0.0809,0.3178,0.3178,0.3178,0.5047,0.774,0.774,0.6731,0.8513,0.8513
234,"כל כך נמאס לי מהכותרות שטוענות ש""העבודה מרחוק מתה"". או ש""עבודה מרחוק הייתה ניסוי כושל"".","נמאס לי כל כך מהכותרות שטוענות ש""עבודה מרחוק מתה."" או ש""עבודה מרחוק הייתה ניסוי כושל.""","נמאס לי כל כך מהכותרות שֶׁטּוֹעֲנוֹת שֶׁ""עֲבוֹדָה מֵרָחוֹק מֵתָה"" אוֹ שֶׁ""עֲבוֹדָה מֵרָחוֹק הָיְתָה נִסּוּי כּוֹשֵׁל"".",נמאס לי כל כך מהכותרות שטוענות ש״עבודה מרחוק מתה״ או ש״עבודה מרחוק הייתה ניסוי כושל״.,0.5041,0.0345,0.0699,0.7711,0.2973,0.6738,0.8576,0.738,0.8752,0.9599,0.5066,0.9501
236,זה הכל קליקבייט אבל יש לי חששות לגבי המנהלים והבכירים שקוראים את המאמרים האלה.,"הכל קליקבייט, אבל זה כן מטריד אותי לגבי המנהלים והבכירים שקוראים את המאמרים האלה.","הכל קליקבייט, אבל זה כן מטריד אותי לגבי המנהלים והבכירים שקוראים את הכתבות האלה.","הכל קליקבייט, אבל זה מטריד אותי לגבי המנהלים והבכירים שקוראים את המאמרים האלה.",0.5067,0.3086,0.5445,0.6914,0.5877,0.6964,0.84,0.8476,0.857,0.8991,0.8983,0.8956
242,היא מאפשרת לאנשים להימנע מנסיעות ממושכות שמרחיקות אותם מהמשפחות שלהם.,זה מאפשר לאנשים להימנע מנסיעות ארוכות לעבודה שלוקחות זמן מהיום שלהם וממשפחותיהם.,"זה מאפשר לאנשים להימנע מנסיעות ארוכות ומתישות לעבודה, החוסכות זמן יקר להם ולמשפחותיהם.","זה מאפשר לאנשים להימנע מנסיעות ארוכות, החוסכות זמן יקר מהיום וממשפחתם.",0.0874,0.0703,0.0826,0.2887,0.2859,0.2915,0.7489,0.858,0.6856,0.8351,0.8832,0.8036
243,התעלמות מעובדות אלו שגויה.,להתעלם מהעובדות האלה זה פשוט לא בסדר.,להתעלם מהעובדות האלה פשוט אינו בסדר.,להתעלם מהעובדות האלה זה לא נכון.,0.0278,0.033,0.033,0.0,0.0,0.0,0.8462,0.8565,0.8136,0.8986,0.9078,0.903
248,פרקר התייחסה להפלות ולדחף של נשים עירוניות מודרניות לדחות להביא ילדים למען הקריירה שלהן.,"פארקר התייחס להפלות, ולדחף של נשים עירוניות מודרניות לדחות את הבאת ילדים לעולם למען הקריירה שלהן.",פארקר התייחס להפלות ולדחף של נשים עירוניות מודרניות לדחות את הבאת ילדים לעולם לטובת הקריירה שלהן.,פארקר התייחס להפלות ולדחף של נשים עירוניות מודרניות לדחות את הבאת ילדים למען הקריירה שלהן.,0.4209,0.4385,0.6026,0.6947,0.6947,0.7778,0.822,0.8364,0.8369,0.9321,0.9339,0.9321
249,היא גם טענה כי NDP והפרוגרסיביים רוצים לנקות את החברה למען הסביבה.,הוא גם טוען שה-NDP והמתקדמים רוצים לדלל את אוכלוסיית החברה למען הסביבה.,הוא גם טוען שמפלגת ה-NDP והשמאלנים רוצים לדלל את אוכלוסיית החברה למען הסביבה.,הוא גם טוען ש-NDP וגורמים פרוגרסיביים רוצים לצמצם את אוכלוסיית החברה למען הסביבה.,0.2224,0.2045,0.2045,0.4259,0.4224,0.4224,0.4879,0.5029,0.714,0.722,0.7722,0.7732
252,תמיד כשהגיע חודש מאי פחדתי לנסות לחגוג את יום ההולדת שלי.,"בכל פעם שמאי הייתה צצה, חששתי לנסות לחגוג את יום ההולדת שלי.","בכל פעם שמאי הופיעה, חששתי לנסות לחגוג את יום ההולדת שלי.","בכל פעם שמֵיי הייתה צצה, חששתי לחגוג את יום ההולדת שלי.",0.4324,0.4704,0.3806,0.5393,0.5442,0.4527,0.6284,0.7378,0.6378,0.6395,0.7456,0.675
254,נלחמתי במשך שנים לצאת מהלך המחשבה ולחגוג ימי הולדת טובים יותר.,נלחמתי במשך השנים כדי לצאת מהמנטליות הזו וכדי שיהיו לי ימי הולדת טובים יותר.,נלחמתי במשך השנים כדי להשתחרר מהמנטליות הזו ולחוות ימי הולדת טובים יותר.,נלחמתי במשך השנים כדי לצאת מהמנטליות הזו וליהנות יותר מימי ההולדת שלי.,0.2926,0.3326,0.0413,0.5951,0.5305,0.2302,0.8145,0.8299,0.7618,0.9031,0.9298,0.8591
265,האם אתם מכירים דרך יעילה להוספת/הסרה של רכיב אינטרנט ממסמך?,האם אתה מכיר דרך בעלת ביצועים טובים עבור קומפוננטת רשת להגיב להוספה/הסרה ממסמך?,האם ידוע לך על דרך יעילה עבור רכיב אינטרנט להגיב להוספה/הסרה שלו ממסמך?,האם אתה מכיר דרך בעלת ביצועים טובים עבור רכיב רשת להגיב להוספה/הסרה ממסמך?,0.0359,0.0544,0.038,0.1456,0.4962,0.1942,0.6615,0.8068,0.6647,0.8042,0.9037,0.8443
268,כרגע אנחנו משתמשים בפריצה של MutationObserver.,אנחנו משתמשים כרגע בטריק MutationObserver.,אנחנו משתמשים כרגע במין פתרון עוקף מבוסס על MutationObserver.,אנו משתמשים כרגע בשיטה מאולתרת של MutationObserver.,0.1093,0.0667,0.1562,0.535,0.501,0.5174,0.6417,0.6868,0.7085,0.893,0.8118,0.8444
285,בשבוע שעבר הצלחתי לעשות המון עבודה ואני מרגיש הרבה יותר טוב לגבי פרטי השדה.,שבוע שעבר הספקתי המון ומרגיש הרבה יותר טוב לגבי פריטי שדה.,שבוע שעבר הספקתי המון ואני מרגיש הרבה יותר טוב לגבי הנושאים בשטח.,שבוע שעבר הספקתי המון ואני מרגיש הרבה יותר טוב לגבי העבודה בשטח.,0.1899,0.3611,0.3611,0.4106,0.5644,0.5644,0.5634,0.7297,0.7515,0.8242,0.915,0.926
289,"כמו כן צריך לזרוע שורת ירקות כדי לשלב ירקות חתוכים בשניהם יש צוות מיומן בהשקיה, הכנת ערוגה ושתילה מחדש שהם 90% מפריטי מיומנות שאינם ניתנים לקצירה","וגם צריך לזרוע שורת סלט שם כדי לשלב ירקות חתוכים. בשתיהן צוות מאומן על השקיה, הכנת ערוגות והשתלה, שזה 90% מפריטי המיומנות שאינם קציר.","וגם צריך לזרוע שם שורת סלט כדי לשלב ירקות חתוכים בשתיהן. יש צוות מאומן על השקיה, הכנת ערוגות והשתלה, שזה 90% מפריטי המיומנות שאינם קציר.","כמו כן, יש לזרוע שם שורת סלט כדי לשלב ירקות עלים חתוכים, ובשתיהן יש צוות מיומן בהשקיה, הכנת ערוגות ושתילה, המהוות 90% מכישורי העבודה שאינם קשורים לקטיף.",0.1674,0.153,0.223,0.3918,0.4627,0.4592,0.6012,0.6207,0.6604,0.7979,0.8011,0.7718
290,השנה היא 2023 ואני עדיין רואה אנשים עם אייפון נמנעים באופן פעיל משימוש ב-Apple Maps.,זו 2023 ואני עדיין רואה אנשים עם אייפונים שנמנעים באופן פעיל מלהשתמש במפות של אפל.,זו 2023 ואני עדיין רואה אנשים עם אייפונים שעדיין נמנעים מלהשתמש באפליקציית Apple Maps.,"שנת 2023, ואני עדיין רואה משתמשי אייפון רבים משתדלים לא להשתמש באפליקציית Apple Maps.",0.349,0.3508,0.0833,0.5292,0.5228,0.2993,0.8551,0.845,0.8747,0.9041,0.8987,0.8938
293,"סקרן, שמרתי על ראש פתוח כדי להשוות בין Google Maps ו-Apple Maps, במכשיר האייפון המבחן שלי (המכשיר היומיומי שלי הוא מכשיר אנדרואיד, אז זה נדיר שאני משתמש באייפון).","מתוך סקרנות, שמרתי על ראש פתוח כדי להשוות בין Google Maps ל-Apple Maps, במכשיר האייפון הניסיוני שלי (מכשיר האנדרואיד שלי הוא השימושי היומיומי, אז זה נדיר שאני משתמש באייפון).","מתוך סקרנות, שמרתי על ראש פתוח כדי להשוות בין Google Maps ל-Apple Maps באייפון ששימש אותי לבדיקה (מכשיר האנדרואיד שלי משמש אותי ביום-יום, ולכן אני משתמש באייפון לעיתים רחוקות).","מתוך סקרנות, שמרתי על ראש פתוח כדי להשוות בין גוגל מפות לאפל מפות, במכשיר האייפון הניסיוני שלי (מכשיר האנדרואיד העיקרי שלי, אז זה נדיר שאני משתמש באייפון).",0.5896,0.3202,0.4949,0.7423,0.382,0.569,0.8018,0.8899,0.81,0.9113,0.8793,0.8772
294,המעקב אחר ההוראות היה חוויתי בהרבה ב-Apple Maps בהשוואה ל-Google Maps.,החוויה של מעקב אחר הנחיות הייתה טובה בהרבה במפות אפל בהשוואה למפות גוגל.,החוויה של מעקב אחר הנחיות הייתה טובה בהרבה במפות Apple בהשוואה למפות Google.,חוויית הניווט במפות של Apple הייתה טובה בהרבה בהשוואה למפות של Google.,0.0202,0.0202,0.0204,0.1339,0.1339,0.0901,0.8667,0.8742,0.8399,0.9021,0.9076,0.8847
298,יכול להיות שזה מפני ש-Google Maps הגיעה לשוק ראשונה?,הייתכן שגוגל מפות הגיעו לשוק קודם?,הייתכן שגוגל מפות הגיעה לשוק קודם?,הייתכן ש-Google Maps הגיעו לשוק תחילה?,0.0256,0.0504,0.0541,0.0575,0.2155,0.2937,0.5658,0.6173,0.7713,0.8647,0.8876,0.7775
303,"אני מוטה בעד אי שחרור זבל למשתמשי קצה, ו-Apple נדפקה בצורה מלכותית עם Apple Maps כשיצאו ב-2012.","אני משוחד לטובת לא לשחרר זבל למשתמשי קצה, ואפל דפקה בגדול עם אפל מפות שלהם כשהוא יצא ב-2012.","אני משוחד לטובת לא לשחרר מוצר גרוע למשתמשי קצה, ואפל פישלה בגדול עם אפל מפות כשזה יצא ב-2012.","אני משוחד לטובת לא לשחרר זבל למשתמשי קצה, ואפל ממש התחרבנה עם אפל מפות שלהן כשהן יצאו ב-2012.",0.1532,0.0652,0.1532,0.2989,0.2175,0.2989,0.5502,0.6194,0.603,0.643,0.7043,0.6429
305,אבל האדמה היא זו ששומרת היטב על הכסף כל עוד שחושבים שהממשלה לא תשנה את השיטה בה אנו חיים.,אבל זו האדמה שהופכת אותה למקום טוב לאגור בו עושר כל עוד אתה חושב שהממשלה לא תשנה את השיטה שאנחנו חיים בה.,"אבל האדמה היא שהופכת אותה למקום טוב לאגור בו עושר, כל עוד אתה סבור שהממשלה לא תשנה את השיטה שבה אנו חיים.","אבל זו האדמה שהופכת אותה למקום טוב לאגור בו עושר, כל עוד אתה חושב שהממשלה לא תשנה את השיטה שאנחנו חיים בה.",0.207,0.2603,0.1978,0.4858,0.6102,0.4858,0.6379,0.6702,0.6844,0.8746,0.8711,0.8747
307,הרבה אנשים חושבים שהם ממש הבעלים של הקרקע כשהם קונים נכס.,הרבה אנשים חושבים שהם ממש בעלים של כדור הארץ כשהם קונים חתיכה.,"הרבה אנשים חושבים שכשהם קונים חלקת אדמה, הם הופכים לבעלים של כדור הארץ.",הרבה אנשים חושבים שהם הבעלים של כדור הארץ כשהם קונים חלקה.,0.3542,0.0778,0.295,0.7017,0.3982,0.7081,0.5578,0.7213,0.6088,0.8235,0.8681,0.8914
312,הבעלות על הקרקע היא זמנית.,האדמה זמנית.,האדמה היא זמנית.,האדמה היא זמנית.,0.0884,0.2412,0.2412,0.1064,0.3906,0.3906,0.3288,0.5273,0.5273,0.6064,0.6209,0.6209
314,"האדמה נלקחת בקלות ובמהירות על ידי הממשלה, אם היא תרצה לעשות זאת.",הממשלה יכולה לקחת את הקרקע בקלות ובמהירות רבה מתי שהיא רוצה.,הממשלה יכולה לקחת את הקרקע בקלות ובמהירות רבה אם היא רוצה לעשות זאת.,הממשלה יכולה לקחת את הקרקע בקלות ובמהירות רבה מתי שתבחר.,0.0363,0.1074,0.0361,0.1576,0.4649,0.1589,0.8794,0.8813,0.8486,0.8736,0.9101,0.8705
317,יום אחד צריך לקחת את זה.,זה חייב להילקח יום אחד.,זה צריך להילקח יום אחד.,צריך לקחת את זה בבוא היום.,0.0869,0.0919,0.4347,0.0847,0.1695,0.4907,0.7021,0.6977,0.6409,0.6218,0.6635,0.8246
318,זו הסיבה שהסינים מאפשרים רק חכירה.,לכן הסינים מרשים רק חכירות.,לכן הסינים מתירים רק הסכמי חכירה.,לכן הסינים מרשים רק להחכיר.,0.0411,0.0773,0.0411,0.0847,0.1667,0.0847,0.5235,0.8068,0.6648,0.9105,0.909,0.6934
319,כבר אזלה להם האדמה.,נגמרה להם כבר הקרקע.,נגמרה להם כבר הקרקע.,כבר לא נשאר להם מקום.,0.0707,0.0707,0.0537,0.25,0.25,0.2439,0.5876,0.5876,0.7005,0.8492,0.8492,0.6478
320,"להצליח, להגשים חלומות, חברות, פשוט אבל אמת!","להצלחה, הגשמת חלומות, ידידות, לפשוט אך אמיתי!!","להצלחה, להגשמת חלומות, לידידות, לפשוט אך אמיתי!","להצלחה, להגשמת חלומות, לידידות, וּלְפַשְׁטוּת אֲמִתִּית!",0.0453,0.0501,0.0508,0.0714,0.0714,0.0725,0.5878,0.639,0.6441,0.8766,0.8602,0.6842
321,"לכל המשקיעים באשר הם, אני מרים כוסית להצלחתכם והגשמת החלומות שלכם.","לכל המשקיעים שם בחוץ, אני מרים כוסית לחיי ההצלחה שלכם ולמימוש החלומות שלכם.","לכל המשקיעים באשר הם, אני מרים כוס לחיי הצלחתכם ומימוש חלומותיכם.","לכל המשקיעים באשר הם, אני מרים כוס לחיי ההצלחה שלכם ולמימוש החלומות שלכם.",0.2652,0.4863,0.492,0.6004,0.5442,0.7087,0.8789,0.8749,0.9042,0.8537,0.8055,0.8255
323,"ולכל החברים שלי, נוקיר את הדברים הפשוטים והאמיתיים בחיים הגורמים לנו אושר ותחושת הגשמה.","ולכל חבריי, החדשים והוותיקים, בואו נעריך את הדברים הפשוטים אך האמיתיים בחיים שמביאים לנו שמחה וסיפוק.","ולכל חבריי, החדשים והוותיקים, הבה נעריך את הדברים הפשוטים אך האמיתיים בחיים, המביאים לנו שמחה וסיפוק.","ולכל חבריי החדשים והוותיקים, בואו נעריך את הדברים הפשוטים והאמיתיים בחיים שמביאים לנו שמחה וסיפוק.",0.0644,0.0609,0.248,0.3599,0.3141,0.4769,0.919,0.9351,0.9124,0.8442,0.8393,0.8629
