index,original,translated,accuracy_annotation
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,每位顾客限购一块，我们尽力确保每位排队者都能买到。,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
407,"You can buy ONE of the boards listed above, not one of each.",你可以购买上面列出的板子中的**一个**，不是每一个。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
409,Yesterday I had the best time with my friend and former rabbi colleague.,昨天我和我的朋友以及以前的拉比同事度过了最美好的时光。,"MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error"
410,We visited for a couple hours on my porch.,我们在我的门廊上拜访了几个小时。,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - ""拜访"" (bài fǎng) is a formal word for ""visit"" and doesn't quite capture the casual nature of ""visited...on my porch."" It sounds more like a formal call than a casual hanging out.
[Minor]: None"
412,We all have stories to tell.,我们都有故事要讲。,"```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
415,I quite like akkoma the software and the domain name I got for my instance.,我挺喜欢 Akkoma 这个软件和我为实例注册的域名。,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",我觉得不知怎么的，我一开始就弄错了，或者说，一开始就没走对路。,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,地下已经被雷普尼德虫族挖成了隧道，你掉进了一个洞穴中，那里有数百只雷普尼德虫族挤在一起，形成一片沸腾的肉堆。,"```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.",结局迅疾而至，数对毒牙注入致命的毒液，而迪斯克拉的空气也污染了你的肺部。,"```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.",八眼雷普尼德人似乎在注视着你，但他们没有向你移动，事实上，当你慢慢走向他们时，他们一动不动。,"```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
432,"You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future.",你决定重新建立联系很危险，便回到你的飞行器。但这次经历让你清醒了过来，自从你跳入未来后，你的思绪就一直很混乱。,"```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
437,I started a new shawl.,我开始织一条新的披肩。,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: accuracy/addition - ""织"" (zhī), meaning ""to knit/weave"", is added to the translation. The English source ""I started a new shawl"" doesn't explicitly state the action of knitting/weaving, so adding it introduces information not present in the original text.
[Minor]: none
```"
442,I am using a H hook with a similar double crochet pattern as I have done before.,我正在使用一个H号钩针，用与之前相似的双钩针编织图案。,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
448,The literature class hatred is even worse: I love to read.,文学课的仇恨更糟：我爱阅读。,"```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
454,Humanity is out in 5 days.,人类将于5天后推出。,"MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: accuracy/mistranslation - ""推出"" (tuīchū) typically means ""launch"" or ""release,"" which isn't quite the right fit for ""out"" in this context. While understandable, it suggests a product being released rather than humanity simply being ""out"" (likely implying gone or destroyed).
[Minor]: no-error"
456,What will people think of it?,人们会怎么想呢？,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
463,Came home on my lunch break to see this sitting outside uwu.,午休回家，就看到这个东西坐在外面，呜呜呜。,"MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error"
464,Wish I could take it back to work with me to setup more.,真希望我能把它带回工作场所，以便设置更多。,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
466,So I finally watched #Heartstopper,所以我终于看了#心跳漏一拍了。,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",但重要的是不要为问题找借口，而是直接修复它们，尤其是在生产环境中当你的负责人需要变更的时候。,"```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: accuracy/mistranslation - ""负责人需要变更的时候"" translates to ""when your lead needs changes,"" but the intended meaning is closer to ""when changes are needed in the production environment and your lead is requesting them"" or ""when your lead is requesting changes."" The current translation implies the *lead* needs to change, not the codebase or product.
[Minor]: no-error
```"
480,"Good critique is there to correct the problem quickly, and isn't directed at your ability.",好的批评是为了快速纠正问题，而不是针对你的能力。,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
485,These roots are hidden.,这些根是隐藏的。,"MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error"
486,Work is not visible.,工作不可见。,"MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - ""工作不可见"" (Gōngzuò bùkějiàn) literally translates to ""work not visible"" or ""work is invisible."" This doesn't accurately convey the likely intended meaning of ""Work is not visible,"" which could refer to work being hidden, not apparent, or not being recognized. The translation fails to capture the nuances of the original statement.
[Major]: None
[Minor]: None"
492,He waited until he was in the darkness of the bunk room before he pulled the note out and read it in a beam of light coming through the blackout curtains.,他等到身处昏暗的卧舱后，才拿出那张纸条，借着遮光帘缝隙里透进的光线阅读。,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
495,I've met some marvelous new #Mastodon mates lately and want to maintain the trend.,最近认识了一些很棒的 #Mastodon 新朋友，想保持这个趋势。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
