index,original,zero_shot_translation,reference_translation
800,"באותו מקרה היולדת התלוננה על כאבים קשים וחולשה לאחר הניתוח אולם הצוות הרפואי לא התייחס כיאות לתלונותיה ומצבה הקליני, הגיב באיחור רק לאחר שמערכות גופה החלו לקרוס, דבר שהביא לפטירתה"".","In that case, the woman who had given birth complained of severe pain and weakness after the surgery, but the medical staff did not adequately address her complaints and clinical condition, responding late only after her bodily systems began to collapse, which led to her death.","In that case, the woman in labor complained of severe pain and weakness after the operation, but the medical staff did not properly address her complaints and clinical condition, reacting late only after her body systems began to collapse, which led to her death”."
805,"פיצוי יילוד בגין פגיעה עקב רשלנות רפואית בלידה כולל רכיבי נזק רבים, כאשר הסכומים המשמעותיים ביותר ניתנים עבור כאב וסבל, סיעוד וטיפול בשכר, הפסדי שכר ופנסיה לנפגע ואף להוריו ורכיבי נזק נוספים.","Compensation for a newborn due to injury resulting from medical negligence during childbirth includes many damage components, with the most significant amounts awarded for pain and suffering, nursing and care wages, loss of wages and pension for the injured party and even their parents, and additional damage components.","Newborn compensation for damages due to medical negligence at birth includes many damage components, with the most significant amounts being given for pain and grief, nursing care and paid treatment, wage losses and pension for the victims and even their parents and additional damage components."
813,מחקר העלה כי קיים קשר בין התפתחות המחלה לנישואי קרובים •,A study found a link between the development of the disease and consanguineous marriages.,A study revealed that there is a connection between the development of the disease and marriages between relatives •
830,"הדבר נובע בעיקר משכיחות גבוהה של נישואים בתוך המשפחה (בעיקר במגזר הבדואי) ומאלרגיות שונות, וחוסר מודעות לטיפול נכון בבעיה"".","The issue stems mainly from a high prevalence of consanguineous marriages (especially in the Bedouin sector) and from various allergies, as well as a lack of awareness regarding proper treatment of the problem.","This is mainly due to a high incidence of marriages within the family (mainly in the Bedouin sector) and various allergies, and a lack of awareness of how to properly treat the problem”."
855,"עד כיתה ט' למד בבית הספר בכפר חורפיש, ולאחר מכן עבר לפנימייה הצבאית שבבית הספר הריאלי בחיפה.","Until 9th grade, he studied at the school in the village of Hurfeish, and then he moved to the military boarding school at the HaReali School in Haifa.","Until the 9th grade he studied at the school in Kfar Horfish, after which he transferred to the military boarding school at the Reali School in Haifa."
861,"בשנת 2010 חבר לעמותת ""אחריי"" והתחיל להדריך קבוצה בכפר חורפיש, לאחר שדאג שהעמותה תחל לפעול בכפרים הדרוזיים כדי לעודד את בני הנוער להתגייס.","In 2010, he joined the ""Acharei!"" association and began mentoring a group in the village of Hurfeish, after ensuring that the association would begin operating in Druze villages to encourage youth to enlist in the army.","In 2010, he joined the “Acharai” association and started guiding a group in Kfar Horfish, after making sure that the association started operating in the Druze villages to encourage the youth to enlist."
869,"ראוי שהוא יקבל את המקום המתאים לו"".",He deserves the place that suits him.,He deserves to be given the place he deserves”.
876,אך בתקשורת הערבית הוצג בדיעבד ציוד קשר שלדברי הפלשתינים הושאר על ידי הכוחות מאחור.,"However, in Arab media, communication equipment was presented after the fact, which the Palestinians claimed was left behind by the forces.",But the Arab media retrospectively presented communication equipment that the Palestinians say was left behind by the forces.
877,"לטענת חמאס, המבצע נועד להטמנת מכשירי האזנה.","According to Hamas's claim, the operation was intended to plant listening devices.","According to Hamas, the operation was aimed at burying listening devices."
885,"מפקד כוח הלוחמים ולוחם נוסף בצוות קיבלו אף הם צל""ש.",The commander of the fighting force and another fighter on the team also received citations.,The commander of the fighting force and another fighter in the team also received a Valor.
889,"ישראל צריכה לשאול את עצמה, שוב, אם לא נכון לשנות מדיניות מול גזרת ג'נין •","Israel needs to ask itself, again, if it isn't right to change its policy toward the Jenin area.","Israel should ask itself, once again, if it’s wrong to change policy regarding the Jenin zone •"
895,"עדות לכך ניתנה במהלך מבצע המעצרים שבו נהרג שלשום לוחם הימ""מ, רס""ב נעם רז ז""ל.","Evidence of this was given during the arrest operation in which YAMAM fighter, Staff Sergeant Noam Raz, of blessed memory, was killed the day before yesterday.","Evidence of this has been given during the arrests operation in which the late YAMAM fighter, Sergeant Major Noam Raz was killed the other day."
896,"לוחמים שהשתתפו בקרב בג'נין העידו כי הם אינם זוכרים היקף כזה של ירי ואלימות - עדות לא רק לכמות האדירה של אמל""ח שיש בשטח, אלא גם לנכונות להשתמש בו.","Fighters who participated in the battle in Jenin testified that they do not remember such a scope of fire and violence - evidence not only of the immense amount of weaponry present in the area, but also of the willingness to use it.","Fighters who fought the battle in Jenin testified that they do not recall such a scope of shooting and violence—evidently not only there is an enormous amount of weapons in that region, but people are also willing to use them."
901,"פעילות מבצעית היא עניין מסוכן למי שמשתתף בה, ולמי שנוכח בזירה.",An operational activity is a dangerous matter for those who participate in it and for those who are present in the area.,"Combat activity is dangerous for those who participate in it, and for those present in the area."
906,"ממילא נראה ששום דבר לא ישכנע את המשוכנעים: העולם כבר הזדרז לגנות את ישראל מבלי שטרח לאזן זאת במילת אמפתיה לקורבנות הטרור הפלשתיני - העילה המקורית שבשמה צה""ל פועל ללא הרף בג'נין.","Anyway, it seems nothing will convince the convinced: the world has already rushed to condemn Israel without bothering to balance it with a word of empathy for the victims of Palestinian terror – the original cause for which the IDF is constantly operating in Jenin.","In any case, it seems that nothing will convince the ones already convinced: the world has already rushed to condemn Israel without considering to balance it with a word of empathy for the victims of Palestinian terrorism—the original reason the IDF continues to operate within Jenin."
907,"כתמיד, טבעם של סיפורים כאלה לגווע.","As always, the nature of such stories is to fade away.","As always, such stories tend to die out."
911,האחריות מחייבת: לפעול להרגעת המצב.,Responsibility requires: to act to calm the situation.,The responsibility is demanding: act to appease the situation.
919,"ח""כ עופר כסיף הוא הדוגמה האחרונה לכך; אם לא יינקטו כלפיו צעדים - לרבות העמדה לדין על תקיפת שוטר - תעודד המדינה במשתמע את נבחר הציבור הבא להקצין עוד יותר את פעולותיו.",MK Ofer Cassif is the latest example of this; if no action is taken against him - including prosecution for assaulting a police officer - the state will implicitly encourage the next elected official to further radicalize their actions.,"Knesset member, Ofer Kassif, is the most recent example of this; if no action is taken against him—including prosecution for assaulting a police officer—the state will encourage the next elected official to extreme his actions even more."
921,"מכל מי ששכל ישר בראשו מצופה להתעלות מעל לכל אלה, ולפעול להרגעת המצב; אחרת, עלולה ישראל לגלוש במהירות להסלמה מול אויבים מבחוץ, וגרוע מכך - מול יריבים מבית.","Anyone with common sense is expected to rise above all this and act to calm the situation; otherwise, Israel could quickly slide into escalation with enemies from abroad, and worse - with rivals from within.","Anyone with common sense is expected to rise above all of these, and act to appease the situation; Otherwise, Israel could quickly be withdrawn into an escalation facing outer country enemies, and worse—against domestic ones."
928,"נוסף על כך, בין 100 ל-110 אלף פלשתינים עם היתרי עבודה נכנסים מדי יום לעבודה בישראל דרך 34 מעברים מפוקחים.","In addition, between 100,000 and 110,000 Palestinians with work permits enter Israel daily for work through 34 supervised crossings.","Furthermore, 100 to 110 thousand Palestinians holding work permits enter Israel for work every day, passing through 34 controlled passages."
940,"לעיתים הדבר חוזר על עצמו גם בפעם השנייה, אך רק בפעם השלישית הוא נעצר, נכלא ומוגש נגדו כתב אישום בגין שהייה בלתי חוקית.","Sometimes it repeats itself a second time as well, but only the third time is he stopped, imprisoned, and indicted for illegal stay.","Sometimes this reoccurs, however the individual will only be arrested if this is the third incident. The resident is imprisoned and charged with illegal stay."
954,הוא יכול להיות אב למשפחה שנכנס לארץ לעבוד כדי להרוויח כמה שקלים ולחזור.,He could be a family man who entered the country to work in order to earn a few shekels and return.,He can be a family father entering Israel to work and earn a few NIS and get back home.
968,"חברות רשומות לא עוסקות בזה, מכיוון שאם החברה תיתפס, דינה להיסגר"".","Registered companies do not engage in this, because if the company is caught, its punishment is to be shut down.","Registered companies do not engage in this, because if the company is caught, it will be closed by law”."
971,"לרוב החבר'ה האלה מסיעים עם רכב מצ'וקמק כי הם יודעים שנחרים להם את הרכב אז הם מעדיפים לנסוע ברכב ישן"".","""Most of these guys drive around in beat-up cars because they know their vehicles will be confiscated, so they prefer to drive an old car.""","Generally these guys drive an old car because they know that the car will be confiscated, therefore they prefer to use an old one”."
972,תיעוד: הצתת שדות במושב ציפורי,Documentation: Arson of fields in Moshav Tzippori.,Documentation: setting fire to fields in Tzipori’s village
979,"נציין כי במוקד זה הוקם ה""שומר החדש"" בניסיון למגר את התופעה הקשה.","We note that the ""New Guard"" was established at this focal point in an attempt to eradicate the severe phenomenon.",It should be noted that at this center the “New Guard” was established in an attempt to eradicate this difficult phenomenon.
981,"במסגרת התרגיל המטכ""לי ""מרכבות אש"", התרעת צופרים תשמע ביום ראשון, שני ורביעי בכמה מוקדים בישראל •","As part of the general staff exercise ""Chariots of Fire,"" sirens will be heard on Sunday, Monday, and Wednesday in several locations in Israel.","As part of the General Staff’s drill, named “Chariots of Fire”, horn alerts will sound on Sunday, Monday and Wednesday in some key areas across Israel •"
999,"בפעילות הלוחמים בעיר ג'נין שבמרחב החטיבה המרחבית מנשה, נעצרו שני מבוקשים החשודים בפעילות טרור.","During the activity of the soldiers in the city of Jenin, in the area of the Menashe Regional Brigade, two wanted individuals suspected of terrorist activity were arrested.","During the combat activity in Jenin, that is located within the Menashe regional division, two wanted persons suspected of terrorist activity were arrested."
1029,משרד רואה חשבון יהודה ברלב לא מעוניין להגיב.,The Yehuda Barlev accounting firm is not interested in commenting.,The Yehuda Barlev CPA office does not wish to comment.
1032,"גנץ התייחס בין היתר לתיעוד של אל-סייד בשבי החמאס: ""סרטון שמטרתו סחטנות – על גבה של סוגייה הומניטארית"" •","Gantz addressed, among other things, the documentation of al-Sayed in Hamas captivity: ""A video whose purpose is extortion - at the expense of a humanitarian issue.""",Gantz also referred to the documentation of al-Sayed in Hamas captivity: “A video aimed at extortion—on humanitarian issue’s expense” •
1036,"חמאס מחזיק בשבי את ארבעת הבנים בניגוד לחוק הבינלאומי, בניגוד למוסר.","Hamas is holding the four sons captive in violation of international law, in violation of morality.","Hamas is holding the four soldiers captive in violation of international law, in violation of morality."
1046,"""'השלוחים החדשים', הם טרוריסטים עם מקלדת שדינם כמו לוחמי ארגוני טרור אחרים.","""The 'new emissaries' are keyboard terrorists whose fate is like that of fighters in other terror organizations.""",“The ‘new couriers’ are terrorists with a keyboard who should be treated as soldiers of other terrorist organizations.
1047,"אנחנו יודעים מי הם, אנחנו פוגעים בהם ובשולחיהם, וגם היום הם על הכוונת שלנו – ולא רק במימד הקיברנטי.","We know who they are, we are harming them and their senders, and even today they are in our sights – and not only in the cyber dimension.","We know who they are, we hurt them and their senders, and even today they are our objective—and not only in the cyber space."
1073,"מדריך לחימה בטרור של מג""ב עוטף ירושלים: ""הפיתוח, נותן מענה רלוונטי לאיומי הייחוס ומדמה את המציאות בשטח"" •","Border Police Jerusalem Envelope Counter-Terrorism Training Guide: ""The development provides a relevant response to the designated threats and simulates the reality on the ground.""",An anti-terrorist guide of Border Police of Jerusalem surroundings states: “Development provides a relevant response to the attribution threats and simulates the reality of the area” •
1081,"במסגרת התחרות, וכמענה לצורך בתרגול לוחמי מג""ב ללחימה באימון ירי בתנועה ובמתארים מסוג זה, אסף בן דויד, מדריך לחימה בטרור של מג""ב עוטף ירושלים פיתח את ""מתקן אסף"", המורכב ממטרה דינאמית, שמחוברת למוט טלסקופי עליו מורכב מנשא שניתן לרתום למדריך.","Within the framework of the competition, and in response to the need for Border Police fighters to practice fighting in live-fire exercises while moving and in scenarios of this kind, Asaf Ben David, a counter-terrorism combat instructor for the Border Police of the Jerusalem Envelope, developed the ""Asaf Device,"" which consists of a dynamic target connected to a telescopic pole on which a carrier is mounted that can be harnessed to the instructor.","As part of the competition, and as a response to the need for the Border Police fighters to practice combat in shooting on the move and in this type of descriptions, Assaf Ben David, a counter-terrorism instructor of the Jerusalem surroundings Border Police, developed the “Assaf facility”, which consists of a dynamic target, which is connected to a telescopic pole on which a carrier can be harnessed to a guide."
1082,"משרתם המדריך את המנשא למותנו, הוא יכול לתרגל את הלוחם שעומד לפניו על ידי שליטה והזזת המטרה לצדדים וטווחים שונים.","Their servant guiding the carrier to our death, can practice the warrior standing before them by controlling and moving the target to different sides and ranges.","After harnessing the carrier onto his waist, the guide can then train the warrior in front of him by controlling and moving the target to various sides and ranges."
1091,מתניהו אנגלמן התריע בשבוע הסייבר הבינלאומי מפני חוסר המוכנות של ישראל לתקיפות פצחנים •,Matanyahu Englman warned at Cyber Week about Israel's lack of preparedness for hacker attacks.,Matanyahu Englman warned during the International Cyber Week of Israel’s lack of readiness for hacker attacks •
1109,"במקביל לאימונים האינטנסיביים עם הנבחרת, בלייזר עסק בשבוע האחרון גם בעתידו, עד שחתם לשנתיים בהפועל ירושלים.","Alongside the intense training with the national team, Blazer has also been occupied in the last week with his future, until he signed for two years with Hapoel Jerusalem.","Parallel to the intense training with the national team, Blazer was also dealing with his future last week, until finally he signed a two-year contract with Hapoel Jerusalem."
1112,"לא היית בנבחרת ארבע שנים, עד כמה אתה שמח לחזור, ועד כמה אתה רוצה לשחק בשני המשחקים הקרובים?","You haven't been on the national team for four years, how happy are you to be back, and how much do you want to play in the next two games?","You haven’t been in the national team for four years, how happy are you to be back, and how eager are you to play in the next two games?"
1113,"""קודם כל, אני רוצה ליהנות בנבחרת ואני בא בגישה של לתרום בכל מה שאני יכול, אם זה מהניסיון שלי ואם זה על המגרש.","First of all, I want to enjoy myself in the national team and I'm coming with the attitude of contributing in any way I can, whether it's from my experience or on the field.","“First of all, I want to have fun in the team and I come with a will to contribute however I can, either from my experience or on the court."
1123,ברגע שהרגשתי חיבור עם ההנהלה ועם המאמן הבנתי שזה המקום הנכון בשבילי.,"The moment I felt a connection with the management and the coach, I understood this was the right place for me.",As soon as I felt connected to the management and the coach I realized that this was the right place for me.
1128,"אני בטוח שתהיה קבוצה מחויבת ומהנה ורציתי להיות חלק מזה"".","I'm sure it will be a committed and enjoyable group, and I wanted to be a part of that.",I’m sure this will be a dedicated and fun team and I wanted to be a part of that”.
1160,רז אדם עשוי להיות מושאל לעירוני נס ציונה •,Raz Adam may be loaned to Ironi Nes Ziona.,Raz Adam may be lent to Ironi Nes Ziona City •
1167,"במכבי ת""א הודיעו: נובאטוס מירושי נמכר לזולטה הבלגית",Maccabi Tel Aviv announced: Novatus Miroshi has been sold to the Belgian team Zulte.,"Maccabi Tel Aviv announced: Novatus Miroshi was sold to the Belgian group, Zulte"
1197,"הקבוצה של אריאל בית הלחמי חיברה ניצחון שלישי ברצף, הפעם מרשים במיוחד •","Ariel Beit Halevy's team recorded its third consecutive victory, this time a particularly impressive one.","Ariel Beit Ha-Lahmi’s team scored a third victory in a row, this time particularly impressive •"
1221,אלה שהפכו לשואבי מים ומנופפי מגבות במשחקים באירופה.,Those who have become water carriers and towel wavers in European games.,Those who became water-drawers and towel-wavers at European games.
1276,לפני המשחק מנהל הקבוצה עמי ביטון נכנס לחדר ההלבשה ונשא דברים מרגשים בפני השחקנים.,"Before the game, the team manager Ami Biton entered the locker room and delivered an emotional speech to the players.","Before the game started, the team manager, Ami Biton, entered the locker room and gave the players an exciting speech."
1317,אין פגיעה בחשיבה הביקורתית.,No harm to critical thinking.,Critical thinking is not harmed.
1339,"על פי שכלול נתוני המחקר, 84% מהקרקעות המיועדות לחקלאות בעולם יחוו מחסור כבד במי גשמים.","According to the refined research data, 84% of land designated for agriculture worldwide will experience a severe shortage of rainwater.","According to the analysis of research data, 84% of the global agricultural lands will suffer severe shortages of rainwater."
1364,עמלנו חודשים רבים להבאת בסיס להתקנת הסיבים וכעת החזון הופך למציאות.,"We toiled for many months to bring the infrastructure for fiber installation, and now the vision is becoming a reality.",We worked for many months to bring a foundation for the fiber installation and now the vision is becoming a reality.
1376,יש קשר בין רמות הנוגדנים שמפתחים לתופעות הלוואי?,Is there a connection between antibody levels developed and side effects?,Is there a connection between the levels of antibodies that the body develops and the acuteness of the side effects?
1388,יש בכלל אפשרות להעריך חוזק של מערכת חיסון?,Is it even possible to assess the strength of the immune system?,Is there a possibility to assess the strength of the immune system?
1429,"ובכן, מה דעתכם לצאת לסיורים חינמיים בעקבות גיבורי הסדרות האהובות של נטפליקס?","So, what do you think about going on free tours following in the footsteps of the beloved Netflix series' heroes?","Well, how about going on free tours following the heroes of your favorite Netflix series?"
1452,"המחירים השתנו, תנאי הכבודה כבר לא אותו הדבר וישראלים רבים מופתעים כשהם מגיעים לנמל התעופה ומגלים שהם צריכים להוסיף סכומים גבוהים עבור מזוודות שחשבו שכלולות במחיר.","Prices have changed, baggage conditions are no longer the same, and many Israelis are surprised when they arrive at the airport and discover they need to add significant amounts for luggage they thought was included in the price.","The prices have changed, the baggage terms and conditions did not remain the same. Many Israelis are surprised to find that upon arrival to the airport they are requested to pay large sums for the luggage they assumed was included in the flight price."
1471,בישראייר המחיר לא כולל כבודה.,"At Israir, the price does not include luggage.","At Israir, the price does not include baggage."
1484,"הזמנה של מזוודה נוספת יכולה לעלות בין 90-150 דולרים לכיוון אם תעשו זאת בנמל התעופה, בהזמנה מראש המחיר מעט זול יותר.",Booking an additional suitcase can cost between $90-150 per direction if you do it at the airport; booking in advance is slightly cheaper.,"Ordering an extra suitcase can cost between 90–150 dollars one way if you do it at the airport, if you book in advance the price is a little cheaper."
