index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
194,"You'll be able utilize the ""-x"" choice (or Ok taking after the record title) to tell Geo where to begin in the event that you fair work a parcel of the four phases (preprocessing, compilation, get together, and connecting). You'll utilize the “-c,” “-s,” or the “-E” alternative to tell Geo where to end, be mindful that a few choices, such “-x cpp-output -E,” cause MEF to break even with 0, ETER, compile or put together source records. ATI Period GCC substitutes the source record title by default with "".o"" and "".ec."" The -o alternative permits the choice of extra names, after the -ec alternative, GCC overlooks any unrecognized input content. -S F anything.","If you only want to perform a portion of the four stages (preprocessing, compiling, assembling, linking), you can use the `-x` option (or append Ah to the filename) to tell the compiler where to start, and use the `-c`, `-s`, or `-E` options to tell it where to stop. Note that certain combinations of options (such as `-x cpp-output -E`) will not compile or assemble the source file. By default, GCC replaces the source filename extension with `.o` for object files. You can use the `-o` option to choose a different name. GCC ignores any unrecognized input following the `-ec` option and does nothing.","If you only want to perform a portion of the four stages (preprocessing, compiling, assembling, linking), you can use the `-x` option (or append `.a.h` to the filename) to tell GCC where to start and use the `-c`, `-s`, or `-E` options to tell it where to stop. Note that certain combinations of options (such as `-x cpp-output -E`) will not compile or assemble the source file. By default, GCC replaces the source filename extension with `.o` for object files. You can use the `-o` option to choose a different name. GCC ignores any unrecognized input following the `-x` option and does nothing.","If you only want to perform a portion of the four stages (preprocessing, compiling, assembling, linking), you can use the -x option (or append Ah to the filename) to specify where to start, and use the -c, -s, or -E options to specify where to stop. Note that certain combinations of options (such as -x cpp-output -E) will not compile or assemble the source file. By default, GCC replaces the source filename extension with .o for object files. You can use the -o option to choose a different name.",0.0339,0.0331,0.0262,0.3123,0.3126,0.2548,0.343,0.361,0.3473,0.7159,0.7129,0.6893
196,Stops after compilation and does not perform get together.,"""Stop after compilation, do not proceed to assembly.""","""Stop immediately after compilation. Do not proceed to the assembly stage.""","""Stop after compilation, do not proceed to the assembly stage.""",0.0428,0.0332,0.0359,0.1685,0.163,0.1648,0.5516,0.5689,0.5269,0.7043,0.6501,0.697
197,"Since the constructing agents on those frameworks cannot examined from channels, utilize channels instead of brief records to move between the different compilation stages, this issue does not exist within the GNU constructing agent, constructing agents can utilize C ""lingos"" that bolster ANSI-compliant standard C programs.","Use pipelines instead of temporary files between different stages of the compilation process, as the assemblers on those systems cannot read data from pipelines. The GNU assembler does not have this issue. The assembler can accept C ""dialects"" that support ANSI standard-compliant C programs.","Use pipelines instead of temporary files between stages of the compilation process because assemblers on those systems cannot read data from pipelines. The GNU assembler does not have this issue. The assembler can accept a C ""dialect"" that is compliant with the ANSI standard.","Use pipelines instead of temporary files between different stages of the compilation process, as the assemblers on those systems cannot read data from pipelines, but the GNU assembler does not have this problem. The assembler can accept C dialects that comply with ANSI standard C programs.",0.0431,0.0221,0.0886,0.3256,0.2775,0.3591,0.5699,0.5473,0.5374,0.7637,0.7588,0.7668
200,"In C++, a function like foo often indicates that the argument is empty.","Under normal circumstances, a function like `foo` in C++ implies that the parameter is null.","Under normal circumstances, a function like `foo` in C++ means that the parameter is empty.","Under normal circumstances, a function like `foo` in C++ implies that the parameter is empty.",0.1712,0.2148,0.2148,0.4808,0.5682,0.5682,0.7082,0.7733,0.7611,0.8713,0.8718,0.8885
202,Subtle elements can be found within the NU c handbook; we evacuated them so that perusers wouldn't HERI when the data was not pertinent.,"See the NU c manual for details. We have removed the specifics so that when the content becomes outdated, people won't HERI.","See the NU c manual for details. We have removed the specifics so that when the content becomes outdated, people won't be affected.","See the NU c manual for details. We have removed the specifics so that when the content becomes outdated, people won't be confused.",0.0588,0.0555,0.0555,0.2951,0.3208,0.3208,0.5733,0.5621,0.5679,0.6903,0.7099,0.7063
204,"It has the same impact as the ""-Ethis-is-variable"" alternative.",He is the same as the result of the `-Ethis-is-variable` option.,"He is similar to the outcome of the ""-Ethis-is-variable"" option.",He is similar to the outcome of the `-Ethis-is-variable` option.,0.0473,0.214,0.022,0.2174,0.2808,0.1099,0.4981,0.5012,0.5259,0.7216,0.7509,0.7327
205,-traditional-cpp bolsters a number of highlights of the customary Cc preprocessor.,-traditional-cpp attempts to support certain aspects of the traditional Cc preprocessor.,-traditional-cpp attempts to support certain features of the traditional C preprocessor.,-traditional-cpp attempts to support certain aspects of the traditional C preprocessor.,0.1109,0.0539,0.0539,0.4055,0.2869,0.2869,0.775,0.7799,0.7631,0.8431,0.8104,0.8151
216,"Hence, all format occasions are expressly indicated as built-ins when compiling with the default ""-fno-exteznal-templates"" choice.","Correspondingly, if the default option `-fno-external-templates' is used during compilation, all template instances are explicitly set to be built-in.","Correspondingly, if the default option `-fno-external-templates' is used during compilation, all template instances are explicitly set as internal.","Correspondingly, if the default setting `-fno-external-templates' is used during compilation, all template instances are explicitly set to be built-in.",0.0262,0.0285,0.0262,0.1936,0.2296,0.1936,0.6705,0.6435,0.6605,0.6878,0.6656,0.6878
219,"A virtual work may once in a while be able to be called specifically in case the compiler decides it can; in this case, it'll be.","In some cases, the compiler can determine that a particular virtual function can be called directly; in such instances, it calls it directly.","In some cases, the compiler can determine that a certain virtual function can be called directly, and in such cases, it is called directly.","In some cases, the compiler can determine that a particular virtual function can be called directly; in such instances, it calls it directly.",0.0298,0.0267,0.0298,0.3224,0.3096,0.3224,0.6038,0.6192,0.6038,0.827,0.8224,0.827
221,Such an expression incorporates a esteem of Void. Task to typically permitted (as it were in C++) utilizing the hail -fthis—is-variable.,The value of this expression is Void. -fthis-—is-variable allows assignment to this (only for C++).,This expression evaluates to void. The compiler flag -fthis-is-variable allows assignment to this (only for C++).,The value of this expression is Void. -fthis-is-variable allows assignment to this (only for C++).,0.0272,0.0217,0.0272,0.1471,0.122,0.1471,0.5782,0.5969,0.5796,0.687,0.7018,0.68
229,This choice and its inverse constrain the identical default behavior for that program.,"This option, along with its opposite option, makes such programs operate on the corresponding default values.",This option and its opposite option enable such programs to operate on their respective default values.,"This option, along with its opposite option, enables such programs to operate based on the corresponding default values.",0.0152,0.0306,0.0137,0.1504,0.2373,0.1481,0.6451,0.6285,0.6536,0.8084,0.7871,0.7864
231,These alternatives are utilized to characterize marked or unsigned bitfields in case no “signed” or “unsigned” modifiers are explicitly given.,"If there is no explicit declaration of the `signed` or `unsigned` modifier, these options are used to define signed bitfields or unsigned bitfields.",These options are used to define signed or unsigned bitfields only when there is no explicit declaration of the 'signed' or 'unsigned' modifier.,"If there is no explicit declaration of the ""signed"" or ""unsigned"" modifier, these options are used to define signed bitfields or unsigned bitfields.",0.0433,0.0486,0.0433,0.2217,0.3777,0.2217,0.6525,0.7191,0.6688,0.8214,0.8438,0.8326
234,"Typically done to guarantee compatibility with more seasoned applications that do not think it's a great thought to alter string constants, the same result is accomplished utilizing the “-traditional” choice.",This is to be compatible with some old programs that consider modifying string constants to be a very bad idea. The `-traditional' option has the same effect.,"This is to ensure compatibility with some old programs, which regard the modification of string constants as a very bad idea. The `-traditional` option has the same effect.",This is to be compatible with some old programs; they consider modifying string constants to be a very bad idea. The `-traditional' option has the same effect.,0.0209,0.0236,0.0205,0.2312,0.196,0.214,0.6646,0.6871,0.6505,0.7664,0.7783,0.7619
237,The impacts can be comparable to the monetary emergency of 2008,Its impact could be similar to the 2008 economic crisis.,Its impact might be akin to that of the 2008 economic crisis.,Its impact could be similar to that of the 2008 economic crisis.,0.0474,0.0232,0.0232,0.3413,0.2703,0.2703,0.7629,0.7155,0.7505,0.9198,0.9206,0.921
239,"The affliction has disabled wellbeing frameworks in a few countries to the point of collapse, and government confinements have seriously disturbed the world economy.","In many countries, this disease has overwhelmed healthcare services, bringing them close to collapse. The restrictions implemented by governments have caused severe disruptions in the global economy.","In many countries, this disease has left healthcare services struggling to cope, bringing them close to collapse, and the restrictions implemented by governments have caused significant turmoil in the global economy.","In many countries, this disease has already overwhelmed healthcare services, bringing them close to collapse. The restrictions implemented by governments have caused severe disruptions in the global economy.",0.0195,0.0411,0.0189,0.2832,0.3597,0.2821,0.7262,0.7141,0.7241,0.8156,0.8157,0.8179
241,"Due to the constrained get to to antecedents and essential chemicals caused by development confinements, certain makers may be obliged to create modern strategies of medicine generation.",Some producers may be forced to find new ways to manufacture drugs because restricting movement also limits access to precursors and essential chemicals.,"Some producers may be forced to find new ways to manufacture drugs, as the restrictions on movement simultaneously limit access to precursors and essential chemicals.",Some producers may be forced to find new ways to manufacture drugs because restricting movement also limits access to precursors and essential chemicals.,0.0463,0.0491,0.0463,0.2373,0.2568,0.2373,0.6141,0.6148,0.6141,0.733,0.7396,0.733
249,Nations where noteworthy sums of opiates are snuck on commercial flights are expected to be most extremely affected.,"Some countries have a large amount of drugs smuggled through commercial flights, and it is expected that the drug trafficking activities in these countries will be directly affected the most.","Some countries have a large amount of drugs smuggled through commercial flights, and it is expected that these countries' drug trafficking activities will be most directly impacted.","Some countries have a large amount of drugs smuggled through commercial flights, and it is expected that the drug trafficking activities in these countries will be directly affected the most.",0.0174,0.0215,0.0174,0.1938,0.2704,0.1938,0.6806,0.6884,0.6806,0.7892,0.8035,0.7892
259,Both the outright number of individuals utilizing drugs and the rate of the worldwide populace utilizing drugs have been rising.,"The phenomenon of drug use has been increasing worldwide, both in terms of overall numbers and the proportion of drug users within the global population.","The phenomenon of drug abuse has been increasing worldwide, both in terms of the total number of users, and their proportion within the global population.","The phenomenon of drug use has been increasing worldwide, both in terms of overall numbers and the proportion of drug users within the global population.",0.0209,0.0246,0.0209,0.335,0.2439,0.335,0.7308,0.6863,0.7308,0.8161,0.8214,0.8161
262,"This to some degree reflects the reality that worldwide populace development amid the time shifted between industrialized and creating nations, at 7% and 28%, separately, but it moreover reflects the more youthful populaces in poorer nations developing more rapidly.","This reflects, to a certain extent, the differences in overall population growth during this period, with developed countries at 7% and developing countries at 28%. It also indicates the faster growth of the young population in developing countries.","This somewhat reflects the differences in overall population growth during this period, with developed countries at 7 % and developing countries at 28 %. It also indicates the faster growth of young people in developing countries.","This reflects, to a certain extent, the differences in overall population growth during this period, with developed countries at 7% and developing countries at 28%, and it also indicates the faster growth rate of the young population in developing countries.",0.0797,0.0787,0.0915,0.2028,0.1421,0.1918,0.6487,0.63,0.6561,0.7914,0.7735,0.7975
263,Youthful individuals and young people account for the larger part of sedate clients.,Teenagers and young adults make up the largest proportion of drug users.,Teenagers and young adults constitute the largest group among drug users.,Teenagers and young adults make up the largest proportion of drug users.,0.0383,0.0363,0.0383,0.2447,0.1997,0.2447,0.5089,0.5123,0.5089,0.765,0.7582,0.765
266,"Urban zones are more likely than country ones to have a sedate issue, both in created and creating countries.","Whether in developed or developing countries, drug use is more prevalent in urban areas than in rural areas.","Whether in developed or developing countries, the situation of drug use is more common in urban areas compared to rural areas.","Whether in developed or developing countries, drug use is more prevalent in urban areas than in rural areas.",0.0143,0.013,0.0143,0.1058,0.1042,0.1058,0.3855,0.4292,0.3855,0.7199,0.7312,0.7199
267,"More than half of the world's populace presently lives in urban locales, up from 34% in 1960, and this colossal relocation from rustic to urban regions is to a great extent to fault for the common rise in sedate utilize.","The overall increase in drug use is partly due to the large-scale migration of people from rural areas to urban areas. Currently, more than half of the world's population lives in urban areas, compared to 34% in 1960.","The overall increase in drug use is partly due to the large-scale flow of people from rural areas to urban areas, and currently, more than half of the world's population lives in urban areas, compared to 34% in 1960.","The overall increase in drug use is partly due to the large-scale migration of people from rural areas to urban areas; currently, more than half of the world's population lives in urban areas, compared to 34% in 1960.",0.2133,0.2202,0.2133,0.3482,0.3606,0.3482,0.6449,0.6288,0.6419,0.8176,0.8185,0.8223
268,"Urbanization may play a critical part within the dynamics of sedate markets within the future, especially in developing countries where urbanization is more articulated.","Urbanization may be a key factor in the future dynamics of the drug market, especially in developing countries where the trend of urbanization is more prominent.","Urbanization may be a key factor in the future dynamics of the drug market, especially in developing countries where urbanization trends are more pronounced.","Urbanization may be a key factor in the future dynamics of the drug market, especially in developing countries where the trend of urbanization is more prominent.",0.2723,0.3039,0.2723,0.5728,0.5469,0.5728,0.7099,0.7246,0.7099,0.8392,0.8417,0.8392
273,"Moo pay and unsafe medicate utilize designs and conditions are related, agreeing to information from a little number of countries.",Data from a few countries suggest that harmful drug use patterns and disorders are linked to low income.,Data from a few countries suggest that patterns of harmful drug use and related disorders are linked to low income.,Data from a few countries suggest that harmful drug use patterns and disorders are linked to low income.,0.0252,0.0268,0.0252,0.2891,0.266,0.2891,0.4944,0.5171,0.4944,0.6856,0.6876,0.6856
274,These patterns appear to be less predominant among financial classes with more prominent riches.,These patterns seem to be less common in the more affluent social classes.,These patterns seem to be less common among the affluent social classes.,These patterns seem to be less common in the more affluent social classes.,0.0931,0.0932,0.0931,0.4977,0.5013,0.4977,0.7394,0.7061,0.7394,0.8768,0.8809,0.8768
277,"The pharma showcase seem develop encourage as a result of COVID-19, got to take chances and do illegal things.","The COVID-19 pandemic may lead to further expansion of the drug market. The pandemic could result in more farmers increasing or engaging in the cultivation of illegal crops, either due to the reduced control capacity of national authorities or because more people might be forced to take risks and engage in illegal activities amidst the economic crisis.","The COVID-19 pandemic may lead to further expansion of the drug market. The pandemic could result in more farmers turning to or increasing the cultivation of illegal crops, either due to the diminished control capacity of national authorities, or because more people might be forced to take desperate measures and engage in illegal activities amidst the economic crisis.","The COVID-19 pandemic may lead to further expansion of the drug market, as it could result in more farmers increasing or engaging in the cultivation of illegal crops, either due to the reduced control capacity of national authorities or because more people might be forced to take risks and engage in illegal activities amidst the economic crisis.",0.0096,0.0093,0.0098,0.2103,0.2094,0.2333,0.4355,0.4276,0.4279,0.6273,0.6149,0.6234
283,"On the residential showcase of Part States, around 500 modern dynamic chemicals are presented each year.",The domestic markets of member countries have approximately 500 new active substances each year.,The collective domestic market of member countries introduces approximately 500 new active substances annually.,The domestic markets of member countries introduce approximately 500 new active substances each year.,0.0609,0.0142,0.0609,0.2354,0.0949,0.2354,0.5098,0.5091,0.5258,0.6541,0.6671,0.6728
286,"In 2014, opioid NPS made up fair 2% of all NPS found; by 2018, this extent had expanded to 9%.","In the total number of new psychoactive substances identified in 2014, opioid-type new psychoactive substances accounted for only 2%. However, by 2018, this figure had risen to 9%.","Opioid-type new psychoactive substances accounted for only 2% of the total number identified in 2014, but by 2018, this figure had already risen to 9%.","In the total number of new psychoactive substances identified in 2014, opioid-type new psychoactive substances accounted for only 2%. However, by 2018, this figure had already risen to 9%.",0.1663,0.2092,0.1614,0.3956,0.4573,0.3937,0.7397,0.719,0.7375,0.825,0.8442,0.8237
287,"Overdose passing from NPS opioids, numerous of which are fentanyl analogs, have been reported in North America and, to a lesser degree, abroad.","Many of the new psychoactive substances in the opioid category are analogs of fentanyl, whose potency and harmful effects have been proven. They have led to overdose deaths in North America, and although they are present in other regions, the impact is relatively less severe.","Many of the new psychoactive substances in the opioid category are analogs of fentanyl, with both their potency and harmful effects well-established; they have led to overdose deaths in North America, and although they are present in other regions, the impact is less severe.","Many of the opioid-like new psychoactive substances are analogs of fentanyl, whose potency and harmful effects have been proven. They have led to overdose deaths in North America, and although they are present in other regions, the impact is relatively less severe.",0.03,0.0272,0.032,0.1786,0.1594,0.1807,0.657,0.6477,0.664,0.7987,0.7813,0.8032
288,Fentanyl is utilized in North America to create fake pharmaceutical painkillers or as a doping specialist for heroin and other substances like cocaine and methamphetamine.,"In North America, fentanyl is sometimes used as an adulterant in heroin and other drugs (including cocaine and methamphetamine), and sometimes used to manufacture counterfeit medicinal opioids.","In North America, fentanyl is sometimes used as an adulterant in heroin and other drugs (including cocaine and methamphetamine) and sometimes used to produce counterfeit opioids.","In North America, fentanyl is sometimes used as an adulterant in heroin and other drugs (including cocaine and methamphetamine), and sometimes used to manufacture counterfeit medicinal opioids.",0.0623,0.0667,0.0623,0.2928,0.294,0.2928,0.706,0.7058,0.706,0.8303,0.8268,0.8303
290,2 Modern psychoactive sedate utilize seem ended up broadly acknowledged in vulnerable communities,The use of new psychoactive substances may gradually become entrenched among vulnerable groups.,The use of two new psychoactive substances may gradually become firmly established among vulnerable groups.,The use of new psychoactive substances may gradually become entrenched among vulnerable groups.,0.017,0.0146,0.017,0.0769,0.1136,0.0769,0.6408,0.6136,0.6408,0.7618,0.7653,0.7618
295,"Medicate makers and traffickers are continually investigating for substitutes, counting not as it were less entirely controlled drugs but moreover substances made intentioned to urge over existing directions, or ""architect antecedents.""","Drug traffickers and manufacturers have been constantly seeking alternatives—not only substances that are less regulated but also chemicals specifically designed to evade regulation, known as ""designer precursors.""","Drug traffickers and manufacturers have been constantly seeking alternatives, not limited to less regulated substances but also including chemicals specifically designed to evade regulation, known as ""designer precursors.""","Drug traffickers and manufacturers have been constantly seeking alternatives—not only substances that are less regulated but also chemicals specifically designed to evade regulation, known as ""designer precursors.""",0.017,0.0174,0.017,0.2244,0.2237,0.2244,0.5588,0.5701,0.5588,0.7256,0.7417,0.7256
296,Medicate producers who depend on antecedent chemicals would certainly feel the impacts of prohibitive measures planning to halt the spread of COVID-19.,Restrictive measures aimed at preventing the spread of COVID-19 are likely to further pressure drug manufacturers who rely on precursor chemicals.,Restrictive measures aimed at preventing the spread of COVID-19 are likely to put further pressure on drug producers who rely on precursor chemicals.,Restrictive measures aimed at preventing the spread of COVID-19 are likely to further pressure drug producers who rely on precursor chemicals.,0.1299,0.1363,0.143,0.2614,0.3178,0.3207,0.7118,0.7427,0.724,0.7897,0.8018,0.798
297,"Information from Mexico infers that this is often as of now the case: in Walk 2020, Mexico and the Joined together States detailed cost rises for methamphetamine due to deficiencies of forerunners provided from East Asia.","Evidence from Mexico suggests that this has become a reality: It was reported that in March 2020, a shortage of methamphetamine precursors imported from East Asia led to an increase in methamphetamine prices in Mexico and the United States.",Evidence from Mexico suggests that this is now a reality: evidence from March 2020 indicates that a shortage of methamphetamine precursors imported from East Asia led to an increase in methamphetamine prices in Mexico and the United States.,"Evidence from Mexico suggests that this has become a reality: It was reported that in March 2020, a shortage of methamphetamine precursors imported from East Asia led to an increase in methamphetamine prices in Mexico and the United States.",0.0561,0.0662,0.0561,0.3317,0.3488,0.3317,0.5961,0.5716,0.5961,0.751,0.7659,0.751
305,Showcase development for methamphetamine in Afghanistan and Iraq,The methamphetamine market in Afghanistan and Iraq is growing.,The methamphetamine market is expanding in Afghanistan and Iraq.,The methamphetamine market in Afghanistan and Iraq is growing.,0.2778,0.2778,0.2778,0.5975,0.463,0.5975,0.6362,0.6721,0.6362,0.8612,0.8584,0.8612
309,"The Board has voiced stress with respect to the importation of critical sums of pseudoephedrine arrangements, which are utilized as antecedents by methamphetamine research facilities, in light of the later disclosure of methamphetamine research facilities by Iraqi specialists.","Recently, Iraqi authorities have discovered multiple methamphetamine processing sites. The narcotics control bureau has expressed concern over the large importation of pseudoephedrine preparations, which are being used as precursors at these methamphetamine processing sites.","Recently, Iraqi authorities have discovered multiple methamphetamine processing sites. The Anti-Narcotics Authority has expressed concern over the large importation of pseudoephedrine preparations, which are used as precursors in these methamphetamine processing sites.","Recently, Iraqi authorities have discovered multiple methamphetamine processing sites. The Narcotics Control Bureau has expressed concern over the large importation of pseudoephedrine preparations, which are being used as precursors at these methamphetamine processing sites.",0.0396,0.0401,0.0396,0.1962,0.2109,0.1962,0.5589,0.5427,0.557,0.7624,0.7627,0.7577
311,"Since at that point, methamphetamine seizures have been steadily expanding.","Since then, the seizure of methamphetamine has been steadily increasing.","Since then, methamphetamine seizures have been steadily increasing.","Since then, the seizure of methamphetamine has been steadily increasing.",0.0474,0.4548,0.0474,0.372,0.6009,0.372,0.7116,0.8037,0.7116,0.7753,0.8928,0.7753
312,"But compared to the earlier year, seizures within the to begin with half of 2019 come to 657kg, a noteworthy increment.","However, the amount seized in the first half of 2019 was 657 kilograms, which is a significant increase compared to the previous year.","However, 657 kilograms were seized in the first half of 2019, representing a significant and sudden increase over the previous year.","However, the amount seized in the first half of 2019 was 657 kilograms—a significant increase compared to the previous year.",0.0719,0.0529,0.075,0.3247,0.1771,0.302,0.7624,0.7102,0.7549,0.8261,0.7939,0.8391
318,"Grown-up non-medical pot utilize has surged, particularly within the past month, and day by day or nearly every day utilize has surpassed the national normal since 2012 in Colorado and Washington, two of the primary US states to endorse laws.","In the two states that were the first to pass legislation in the United States, Colorado and Washington, the non-medical use of marijuana among adults has increased, particularly in terms of usage in the past month and daily or almost daily use. Since 2012, these levels have surpassed the national average.","In the two states that were the first to legalize non-medical marijuana use in the United States, Colorado and Washington, the non-medical use of marijuana among adults has increased, particularly with regard to usage over the past month and daily or almost daily use. Since 2012, these levels have surpassed the national average.","In the two states that were the first to pass legislation in the United States, Colorado and Washington, the non-medical use of marijuana among adults has increased, particularly in terms of usage in the past month and daily or almost daily use, and since 2012, these levels have immediately surpassed the national average.",0.0958,0.0925,0.0988,0.2433,0.2421,0.2421,0.6973,0.6975,0.6927,0.8099,0.7887,0.8051
323,Is the sharp decrease in worldwide seizures of pot herb due to cannabis legalization?,Is the reason behind the sharp decline in global cannabis seizures the legalization of marijuana?,Is the cause of the sharp decline in global cannabis herb seizure volume the legalization of cannabis?,Is the reason behind the sharp decline in global cannabis seizures the legalization of marijuana?,0.0451,0.0396,0.0451,0.2482,0.2797,0.2482,0.6793,0.6105,0.6793,0.8742,0.8413,0.8742
326,"NPS control shows up to have a dissuasive impact, it is still challenging to assess the household control of NPS.","The regulation of new psychoactive substances seems to have a deterrent effect, but it is still difficult to assess the effectiveness of such regulation domestically.","The regulation of new psychoactive substances appears to have a restraining effect, but assessing the effectiveness of such regulation domestically remains challenging.","The regulation of new psychoactive substances seems to have a deterrent effect, but it remains difficult to assess the effectiveness of such regulation domestically.",0.0846,0.05,0.0687,0.4722,0.253,0.3676,0.6214,0.6329,0.6097,0.7308,0.74,0.7286
327,The predominance of NPS utilize changes among a few countries with particular NPS administrative systems.,Some countries that adopt different regulatory systems for new psychoactive substances show varying prevalence rates of new psychoactive substance use.,"Some countries that adopt different regulatory systems specifically for new psychoactive substances, exhibit different rates of new psychoactive substance use.",Some countries that adopt different regulatory systems for new psychoactive substances show varying prevalence rates of new psychoactive substance use.,0.0129,0.0123,0.0129,0.0645,0.0645,0.0645,0.5248,0.5052,0.5248,0.6043,0.6103,0.6043
328,"With the sanctioning of household enactment, the utilize of NPS has diminished in different countries.","In some other countries, the use of new psychoactive substances has decreased after domestic legislation was enacted.","In certain other countries, the use of new types of psychoactive substances has decreased as a result of domestic legislation being enacted.","In some other countries, the use of new psychoactive substances has decreased after domestic legislation was enacted.",0.0283,0.0229,0.0283,0.1316,0.1592,0.1316,0.6257,0.6444,0.6257,0.6645,0.6609,0.6645
333,"In spite of the fact that moo- and middle-income countries are thought to be domestic to 88% of the world's populace, they as it were utilize 10% of all pharmaceutical opioids.","It is estimated that the population of low- and middle-income countries accounts for 88% of the global population, but they consume less than 10% of medicinal opioids.","It is estimated that the population of low- and middle-income countries makes up 88 % of the global population; however, they consume less than 10 % of opioids for medical use.","It is estimated that the population of low- and middle-income countries accounts for 88% of the global population, but they consume less than 10% of medicinal opioids.",0.1394,0.1402,0.1394,0.4176,0.3054,0.4176,0.6709,0.6643,0.6709,0.7903,0.7873,0.7903
334,"Enactment, culture, healthcare frameworks, and endorsing hones are some of the numerous components that might make obstructions to getting to pharmaceutical opioids.","The obstacles to obtaining medicinal opioids are related to many factors, including legislation, culture, healthcare systems, and prescribing practices.","There are many factors related to the obstacles in obtaining opioids for medical use, including legislation, culture, healthcare systems, and prescribing practices.","The obstacles to obtaining medicinal opioids are related to many factors, including legislation, culture, healthcare systems, and prescribing practices.",0.1254,0.1202,0.1254,0.2909,0.218,0.2909,0.6413,0.6083,0.6413,0.8101,0.812,0.8101
343,"Inebriation may play a critical part in crime, agreeing to constrained information from around the world.",Limited data worldwide suggest that intoxication may be an important factor in killings.,Limited data worldwide suggest that being mesmerized or entranced may play a significant role in homicides.,Limited data worldwide suggest that intoxication may be an important factor in killings.,0.0141,0.061,0.0141,0.0637,0.3025,0.0637,0.5953,0.5292,0.5953,0.7324,0.7077,0.7324
351,Cannabis was the top substance used globally in 2018 by 0.192 billion people.,"It is estimated that in 2018, 192 million people used cannabis, making it the most widely used drug in the world.","It is estimated that in 2018, 192 million people used cannabis, thus making it the most widely used drug globally.","It is estimated that in 2018, 192 million people used cannabis, making it the most widely used drug in the world.",0.022,0.024,0.022,0.1449,0.146,0.1449,0.7049,0.6968,0.7049,0.8572,0.859,0.8572
354,"50 percent of the 21 million years of life thought to have been lost to drug-related disability or premature death in 2017 and 66 percent of the projected 167,000 deaths from drug use disorders were attributed to substances, Resulting from chemicals.","In the estimated 167,000 drug-related deaths in 2017, 66% were caused by this type of substance. Of the 21 million years of life lost due to disability or premature death believed to be caused by drug use, 50% were attributed to this type of substance.","In the estimated 167,000 drug-related deaths in 2017, 66% were caused by this type of substance. In the 21 million years of life lost due to disability or premature death believed to result from drug use, 50% were attributed to this type of substance.","In the estimated 167,000 deaths related to drug-related disorders in 2017, 66% were caused by this type of substance. Of the 21 million years of life lost due to disability or premature death believed to be caused by drug use, 50% were attributed to this type of substance.",0.2025,0.2198,0.2,0.5089,0.5562,0.5348,0.6521,0.6532,0.6744,0.8371,0.839,0.8397
368,"Cocaine and methamphetamine, which both have rising use in their key areas, dominate the stimulant market.","In the field of stimulants, cocaine and methamphetamine are predominant, and the use of these two substances is increasing in their main markets.","In the stimulant category, cocaine and methamphetamine are predominant and the use of these two substances is increasing in their main markets.","In the field of stimulants, cocaine and methamphetamine are predominant, and the use of these two substances is increasing in their main markets.",0.0266,0.0321,0.0266,0.2553,0.2889,0.2553,0.743,0.7516,0.743,0.8519,0.8549,0.8519
372,"Cocaine and methamphetamine can coexist in some markets, occasionally substituting for one another, causing the use of one drug to climb while the usage of the other lowers, or occasionally both rising and falling to satisfy demand in the same market.","In some markets, cocaine and methamphetamine can coexist and sometimes serve as substitutes for each other. When the use of one drug increases, the use of the other decreases, and sometimes both increase or decrease simultaneously to meet the demand of the same market.","In some markets, cocaine and methamphetamine can coexist and sometimes serve as substitutes for each other. When the use of one drug increases, the use of the other decreases, and sometimes both increase or decrease simultaneously to meet the same market demand.","In some markets, cocaine and methamphetamine can coexist and sometimes serve as substitutes for each other; when the use of one drug increases, the use of the other decreases, and sometimes both increase or decrease simultaneously to meet the demand of the same market.",0.2295,0.2125,0.2295,0.5569,0.5285,0.5569,0.773,0.7672,0.7802,0.8422,0.8428,0.8438
376,"Half of the estimated 0.585 million drug-related deaths in 2017 were attributable to liver illness brought on by hepatitis C, which is largely untreated among injecting drug users.","In 2017, approximately 585,000 people died from drug use, with half of them dying from liver disease caused by hepatitis C. Most cases of hepatitis C among injection drug users remain untreated.","In 2017, approximately 58.5 million people died from drug use, with half of them dying from liver disease caused by hepatitis C, and most injection drug users with hepatitis C have not received treatment.","In 2017, approximately 585,000 people died due to drug use, with half of them dying from liver disease caused by hepatitis C. Most cases of hepatitis C among injection drug users remain untreated.",0.0231,0.084,0.0229,0.2423,0.2601,0.2611,0.77,0.7177,0.7668,0.856,0.8422,0.8581
380,User's Manual,Instruction manual,User Manual,User manual,0.0,0.1079,0.0907,0.25,0.25,0.25,0.7745,0.7795,0.7342,0.7032,0.9445,0.9282
385,"Gently insert the ear tents downwardly into the ear canal, then gently swing your head to move the earphones.","Gently insert the earbud diagonally downward into the ear canal, and slightly tilt your head to ensure the earphone stays in place.","Gently insert the earbud diagonally downward into the ear canal, and slightly tilt your head to keep the earbud from moving.","Gently insert the earbud diagonally downward into the ear canal, and slightly tilt your head to ensure the earphone remains securely in place.",0.2527,0.2645,0.2419,0.5432,0.546,0.5404,0.7096,0.6769,0.6982,0.8196,0.8197,0.8174
