index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
200,"In C++, a function like foo often indicates that the argument is empty.","Normally, a function like foo in C++ means the parameters are empty.","Normally, a function like ""foo"" in C++ means that the parameters are empty.","In C++, a function named 'foo' typically indicates that the parameters are empty.",0.3032,0.2046,0.3365,0.492,0.4882,0.5992,0.7715,0.7672,0.8005,0.8988,0.8717,0.8908
202,Subtle elements can be found within the NU c handbook; we evacuated them so that perusers wouldn't HERI when the data was not pertinent.,"See the NU c manual for details, we have removed the specifics so that when the content becomes outdated, people will not HERI.","See the NU c manual for details. We have removed the specifics so that when the content becomes outdated, people will not be confused.","The NU c handbook provides the details. We have removed the specifics so that when the content becomes outdated, people will not need to pay attention to it.",0.0569,0.0555,0.048,0.3208,0.3452,0.3142,0.5737,0.5717,0.5963,0.7071,0.7162,0.7302
204,"It has the same impact as the ""-Ethis-is-variable"" alternative.",He and the `-Ethis-is-variable' option are the same.,The result of the `-Ethis-is-variable' option is the same as his.,The outcome for him and the 'this is variable' option is the same.,0.0458,0.0398,0.0332,0.1124,0.2174,0.1064,0.483,0.5519,0.5411,0.7585,0.7679,0.6864
205,-traditional-cpp bolsters a number of highlights of the customary Cc preprocessor.,The traditional-cpp attempts to support certain aspects of the traditional Cc preprocessor.,traditional-cpp attempts to support certain aspects of the traditional C preprocessor.,The traditional C++ preprocessor tool attempts to support certain features of the classic C preprocessor.,0.0967,0.0509,0.0368,0.3378,0.2323,0.2242,0.7146,0.7357,0.6612,0.8262,0.8008,0.6823
216,"Hence, all format occasions are expressly indicated as built-ins when compiling with the default ""-fno-exteznal-templates"" choice.","The corresponding, if the default option `-fno-external-templates` is used during compilation, all template instances are explicitly set to be inline.","If the default option `-fno-external-templates` is used during compilation, all template instances are explicitly set to be embedded.","If the default option `-fno-external-templates` is used during compilation, all template instances are set to be internal.",0.0251,0.0288,0.0302,0.1925,0.1948,0.196,0.6247,0.6424,0.6178,0.6373,0.6729,0.636
219,"A virtual work may once in a while be able to be called specifically in case the compiler decides it can; in this case, it'll be.","In some cases, the compiler can determine that a virtual function can be called directly; in such cases, it will call the function directly.","In some cases, the compiler can determine that a virtual function can be called directly, and it will do so.","In some cases, the compiler can determine that a virtual function can be called directly, and it will do so.",0.0293,0.023,0.023,0.2463,0.3018,0.3018,0.6312,0.6533,0.6533,0.813,0.8261,0.8261
221,Such an expression incorporates a esteem of Void. Task to typically permitted (as it were in C++) utilizing the hail -fthis—is-variable.,The value of this expression is Void.-fthis-—is-variable allows assignment to this (C++ only).,This expression evaluates to void. The variable 'this' is only assignable in C++.,"This expression has a value of Void, and it allows assigning a value to 'this' variable (C++ only).",0.0114,0.0195,0.024,0.1238,0.1238,0.1449,0.5694,0.5272,0.5308,0.668,0.6546,0.6694
229,This choice and its inverse constrain the identical default behavior for that program.,"This option, and its opposite option, make the program work with the corresponding default values.",This option and its opposite option set the program to work with the corresponding default values.,This option and its opposite set the program to work with the corresponding default values.,0.0312,0.0333,0.0356,0.2818,0.2797,0.2818,0.6228,0.6194,0.6268,0.8117,0.7987,0.799
231,These alternatives are utilized to characterize marked or unsigned bitfields in case no “signed” or “unsigned” modifiers are explicitly given.,"If no explicit `signed' or `unsigned' modifier is stated, these options are used to define signed bitfields or unsigned bitfields.","If no explicit `signed` or `unsigned` modifier is stated, these options are used to define signed bit-fields or unsigned bit-fields.","Lorsque le modificateur `signé` ou `non signé` n'est pas explicitement indiqué, ces options sont utilisées pour définir des champs de bits signés ou non signés par défaut.",0.0486,0.0224,0.0056,0.25,0.225,0.0,0.6604,0.6608,0.2923,0.8294,0.8229,0.7119
234,"Typically done to guarantee compatibility with more seasoned applications that do not think it's a great thought to alter string constants, the same result is accomplished utilizing the “-traditional” choice.","This is to be compatible with some old programs, they think that changing string constants is a very bad idea, the `-traditional' option also has the same effect.","This is to be compatible with some old programs, changing string constants is a very bad idea, and the `-traditional' option also has the same effect.","This is to ensure compatibility with some old programs, as they consider changing string constants a very bad idea. The traditional option also has the same effect.",0.0241,0.0209,0.0225,0.2305,0.1973,0.1966,0.6277,0.6186,0.6818,0.7246,0.7065,0.7911
237,The impacts can be comparable to the monetary emergency of 2008,The impact may be similar to the economic crisis of 2008.,The impact may be similar to that of the 2008 economic crisis.,The impact could be akin to the 2008 financial crisis.,0.0564,0.0243,0.0501,0.4646,0.4321,0.4689,0.7696,0.7592,0.7416,0.9244,0.9243,0.9254
239,"The affliction has disabled wellbeing frameworks in a few countries to the point of collapse, and government confinements have seriously disturbed the world economy.","In many countries, this disease has overwhelmed medical service institutions, bringing them close to collapse, and the restrictive measures implemented by governments have caused serious disruption in the global economy.","In many countries, this disease has already overwhelmed medical service institutions, bringing them close to collapse, and the restrictive measures implemented by governments have caused serious disruption in the global economy.","In many countries, this disease has overwhelmed medical service institutions, leaving them on the verge of collapse, and the government-imposed restrictions have caused serious disruption in the global economy.",0.0424,0.0411,0.0994,0.3612,0.3597,0.3911,0.7221,0.7177,0.7125,0.8198,0.8195,0.8249
241,"Due to the constrained get to to antecedents and essential chemicals caused by development confinements, certain makers may be obliged to create modern strategies of medicine generation.","Some producers may be forced to seek new methods to manufacture drugs, as restrictions on mobility also limit access to precursors and basic chemicals.","Some producers may be forced to seek new methods to manufacture drugs, as restrictions on the flow of mobility also limit access to precursors and basic chemicals.","Some producers may be forced to find new ways to make drugs, as restrictions on movement also limit their access to chemical ingredients and basic chemicals.",0.0199,0.021,0.02,0.1597,0.197,0.1978,0.5851,0.5846,0.551,0.7461,0.7411,0.729
249,Nations where noteworthy sums of opiates are snuck on commercial flights are expected to be most extremely affected.,"Some countries have a large amount of drugs smuggled through commercial flights, and it is expected that the drug trafficking activities in these countries will be most directly affected.","Some countries have a large amount of drugs smuggled through commercial flights, and it is expected that the drug smuggling activities in these countries will be most directly affected.",Drug trafficking activities in some countries are expected to be most directly impacted by the large-scale smuggling of drugs through commercial air travel.,0.0237,0.0237,0.1656,0.2997,0.2997,0.3635,0.6852,0.688,0.6737,0.7947,0.788,0.7651
259,Both the outright number of individuals utilizing drugs and the rate of the worldwide populace utilizing drugs have been rising.,"The phenomenon of drug abuse is constantly increasing worldwide, whether in terms of the overall numbers or the proportion of drug users in the world population.","The phenomenon of drug use is constantly increasing worldwide, whether in terms of the overall numbers or the proportion of drug users in the global population.","The problem of drug abuse is steadily increasing globally, both in terms of the overall number of cases and the proportion of the world population affected.",0.0194,0.0194,0.0264,0.1942,0.1942,0.3722,0.68,0.6887,0.6727,0.8072,0.8085,0.8047
262,"This to some degree reflects the reality that worldwide populace development amid the time shifted between industrialized and creating nations, at 7% and 28%, separately, but it moreover reflects the more youthful populaces in poorer nations developing more rapidly.","This to a certain extent reflects the difference in overall population growth during this period, with developed countries at 7% and developing countries at 28%, but it also reflects the faster growth of the young population in developing countries.","This to a certain degree reflects the difference in overall population growth during this period, with developed countries at 7% and developing countries at 28%, but it also reflects the faster growth of the young population in developing countries.","Developed countries saw 7% population growth, while developing countries experienced 28% growth, reflecting the faster overall population increase in developing nations.",0.1224,0.1341,0.0135,0.3142,0.353,0.1146,0.6894,0.686,0.5078,0.8064,0.8043,0.6805
263,Youthful individuals and young people account for the larger part of sedate clients.,The proportion of adolescents and young adults is the highest among drug users.,Adolescents and young adults make up the largest proportion of drug users.,Adolescents and young people make up the largest proportion of drug users.,0.038,0.0383,0.0847,0.2428,0.2447,0.3457,0.4606,0.4908,0.4984,0.743,0.7817,0.794
266,"Urban zones are more likely than country ones to have a sedate issue, both in created and creating countries.","Regardless of whether it is a developed country or a developing country, the drug abuse situation in urban areas is more serious than in rural areas.","The drug abuse situation is more prevalent in urban areas than in rural areas, regardless of whether it is a developed or developing country.","Regardless of whether it is a developed or developing country, drug use is more prevalent in urban areas than in rural areas.",0.0109,0.0118,0.0129,0.1523,0.1282,0.1295,0.4371,0.4693,0.3982,0.7166,0.7359,0.7149
267,"More than half of the world's populace presently lives in urban locales, up from 34% in 1960, and this colossal relocation from rustic to urban regions is to a great extent to fault for the common rise in sedate utilize.","The overall increase in drug abuse is partly due to the large-scale migration of the population from rural to urban areas - currently, more than half of the world's population lives in urban areas, compared to 34% in 1960.","The overall increase in drug abuse is partly due to the large-scale migration of the population from rural to urban areas, with more than half of the world's population now living in urban areas, compared to 34% in 1960.","The overall increase in drug abuse is partly due to the large-scale migration of people from rural to urban areas. Currently, more than half of the world's population lives in urban areas, up from 34% in 1960.",0.2133,0.1983,0.2879,0.3473,0.334,0.3491,0.6074,0.6032,0.623,0.8262,0.8204,0.8197
268,"Urbanization may play a critical part within the dynamics of sedate markets within the future, especially in developing countries where urbanization is more articulated.","City-ization may be a key factor in the future dynamics of the drug market, especially in developing countries where urbanization trends are more pronounced.","Urbanization may be a key factor in the future dynamics of the drug market, especially in developing countries where urbanization trends are more pronounced.","Urbanization may be a key factor in the future dynamics of the illicit drug trade, especially in developing countries where this trend is more pronounced.",0.2906,0.3039,0.2569,0.4994,0.5469,0.5267,0.6666,0.7246,0.6925,0.8324,0.8417,0.8056
273,"Moo pay and unsafe medicate utilize designs and conditions are related, agreeing to information from a little number of countries.",The data from a few countries indicates that harmful drug use patterns are associated with low-income conditions.,The data from a few countries indicates that harmful drug use patterns are associated with low-income conditions and illnesses.,Data from a few countries indicates an association between problematic drug use patterns and low socioeconomic status.,0.0241,0.0252,0.023,0.1602,0.2143,0.2264,0.4733,0.4632,0.485,0.6861,0.6778,0.6691
274,These patterns appear to be less predominant among financial classes with more prominent riches.,These patterns seem to be less common among the more affluent social strata.,These patterns seem to be less common among the more affluent social strata.,These patterns do not seem very common among the more affluent social classes.,0.0931,0.0931,0.037,0.5604,0.5604,0.2676,0.7534,0.7534,0.7007,0.8735,0.8735,0.8745
277,"The pharma showcase seem develop encourage as a result of COVID-19, got to take chances and do illegal things.","The COVID-19 pandemic may lead to further expansion of the drug market. The COVID-19 pandemic may cause more farmers to increase or engage in the cultivation of illegal crops, either due to a decrease in the control capabilities of the competent national authorities, or because more people may be forced to take risks and engage in illegal activities under the economic crisis.","The COVID-19 pandemic may lead to further expansion of the drug market, as more farmers engage in illegal crop cultivation or more people turn to illegal activities due to the economic crisis.","The COVID-19 pandemic may lead to an increase in illegal crop cultivation, either due to reduced oversight by the relevant authorities or more people being forced to take risky actions due to the economic crisis.",0.0087,0.0092,0.0145,0.2283,0.1478,0.1214,0.4372,0.4269,0.4025,0.609,0.6381,0.635
283,"On the residential showcase of Part States, around 500 modern dynamic chemicals are presented each year.",The domestic market of member countries has about 500 new active substances every year.,The domestic markets of member countries have about 500 new active substances each year.,The domestic markets of member countries see around 500 new active substances annually.,0.0272,0.0609,0.027,0.2354,0.3235,0.201,0.5251,0.5153,0.5328,0.6343,0.645,0.6624
286,"In 2014, opioid NPS made up fair 2% of all NPS found; by 2018, this extent had expanded to 9%.","In the total number of new psychoactive substances identified in 2014, opioid-type new psychoactive substances accounted for only 2%, but by 2018 this figure had risen to 9%.","In the total number of new psychoactive substances identified in 2014, opioid-like new psychoactive substances accounted for only 2%, but by 2018 this figure had risen to 9%.","In the total number of new psychoactive substances identified in 2014, opioid-like new psychoactive substances accounted for only 2%, but by 2018 this figure had risen to 9%.",0.1164,0.1164,0.1164,0.3035,0.3035,0.3035,0.7438,0.7244,0.7244,0.8206,0.821,0.821
287,"Overdose passing from NPS opioids, numerous of which are fentanyl analogs, have been reported in North America and, to a lesser degree, abroad.","Many of the novel psychoactive substances in the opioid-like class are fentanyl analogues, whose pharmacological effects and harms have been demonstrated. They have led to overdose deaths in North America, and have also occurred in other regions, though to a lesser extent.","Many of the novel psychoactive substances that are similar to opioids are analogues of fentanyl, whose pharmacological effects and harms have been demonstrated. They have led to overdose deaths in North America, and have also occurred in other regions, though to a lesser extent.","Novel psychoactive substances in the opioid-like class, many of which are fentanyl analogues, have demonstrated potent pharmacological effects and harms, leading to a concerning number of overdose fatalities in North America and other regions, though to a lesser degree elsewhere.",0.046,0.0428,0.1735,0.3803,0.3182,0.4852,0.6675,0.6607,0.6664,0.8045,0.8026,0.7909
288,Fentanyl is utilized in North America to create fake pharmaceutical painkillers or as a doping specialist for heroin and other substances like cocaine and methamphetamine.,"In North America, fentanyl is used as an adulterant in heroin and other drugs (including cocaine and methamphetamine), and is also used to manufacture counterfeit pharmaceutical opioids.","In North America, fentanyl is used to adulterate heroin and other drugs (including cocaine and methamphetamine), and is also used to manufacture counterfeit pharmaceutical opioids.","In North America, fentanyl is used as an adulterant in illegal drugs like heroin, cocaine, and methamphetamine, and is also used to manufacture counterfeit prescription opioid medications.",0.0635,0.0654,0.0234,0.313,0.3411,0.1984,0.7171,0.7173,0.7114,0.8365,0.8347,0.8304
290,2 Modern psychoactive sedate utilize seem ended up broadly acknowledged in vulnerable communities,The use of new psychoactive substances may gradually become entrenched among vulnerable populations.,The use of new psychoactive substances may gradually become firmly established among vulnerable populations.,The use of new psychoactive substances may gradually take hold among vulnerable populations.,0.017,0.0157,0.017,0.0769,0.0763,0.0769,0.645,0.6544,0.6461,0.7546,0.7661,0.7534
295,"Medicate makers and traffickers are continually investigating for substitutes, counting not as it were less entirely controlled drugs but moreover substances made intentioned to urge over existing directions, or ""architect antecedents.""","Drug traffickers and drug manufacturers have been looking for substitutes, not only substances with less stringent controls, but also chemicals specifically designed to circumvent controls, the so-called ""specially designed precursors"".","Drug traffickers and drug manufacturers have been looking for substitutes, not only substances with less stringent controls, but also chemicals designed to circumvent controls, known as ""precursors"".","Drug traffickers and manufacturers have been seeking alternatives, not just substances with less stringent controls, but also chemicals specifically designed to bypass regulations, known as ""precursors"".",0.0375,0.0382,0.0098,0.2553,0.3135,0.2252,0.5618,0.6146,0.5947,0.7465,0.7384,0.7309
296,Medicate producers who depend on antecedent chemicals would certainly feel the impacts of prohibitive measures planning to halt the spread of COVID-19.,The restrictive measures aimed at preventing the spread of COVID-19 are likely to further squeeze drug manufacturers who rely on precursor chemicals.,The restrictive measures aimed at preventing the spread of COVID-19 are likely to further squeeze illegal drug producers who rely on precursor chemicals.,The restrictive measures aimed at preventing the spread of COVID-19 are likely to further squeeze illicit drug producers who rely on chemical precursors.,0.1296,0.1363,0.1331,0.2869,0.3469,0.3749,0.6985,0.7077,0.6906,0.7914,0.7833,0.7737
297,"Information from Mexico infers that this is often as of now the case: in Walk 2020, Mexico and the Joined together States detailed cost rises for methamphetamine due to deficiencies of forerunners provided from East Asia.","The evidence from Mexico indicates that this has become a reality: According to reports, in March 2020, a shortage of methamphetamine precursors imported from East Asia led to a rise in the price of methamphetamine in Mexico and the United States.","The evidence from Mexico indicates that this has become a reality: According to reports, in March 2020, a shortage of amphetamine precursors imported from East Asia led to a rise in the price of amphetamine in Mexico and the United States.","The evidence from Mexico indicates that this has become a reality: According to reports, in March 2020, a shortage of methamphetamine precursors imported from East Asia led to a rise in the price of methamphetamine in both Mexico and the United States.",0.0535,0.0529,0.0523,0.4003,0.3838,0.3992,0.6059,0.5802,0.6052,0.757,0.7574,0.7579
305,Showcase development for methamphetamine in Afghanistan and Iraq,The Afghan and Iraqi methamphetamine markets are growing.,The methamphetamine markets in Afghanistan and Iraq are growing.,The methamphetamine markets in Afghanistan and Iraq are growing.,0.0285,0.2778,0.2778,0.125,0.5975,0.5975,0.596,0.6465,0.6465,0.8047,0.8459,0.8459
309,"The Board has voiced stress with respect to the importation of critical sums of pseudoephedrine arrangements, which are utilized as antecedents by methamphetamine research facilities, in light of the later disclosure of methamphetamine research facilities by Iraqi specialists.","Recently, the Iraqi authorities have discovered multiple methamphetamine production sites, and the drug control agency has expressed concern over the large-scale importation of pseudoephedrine preparations, as these sites are using these preparations as precursors for the production of methamphetamine.","The Iraqi authorities have recently discovered multiple amphetamine production sites, and the narcotics control agency has expressed concern over the large-scale importation of pseudoephedrine preparations, as these sites are using these preparations as raw materials for the production of amphetamine.","The Iraqi authorities have discovered multiple methamphetamine production sites, and the drug control agency has expressed concern over the large importation of pseudoephedrine, which these sites are using as a precursor for methamphetamine production.",0.0197,0.0175,0.0211,0.1575,0.144,0.1596,0.5448,0.5284,0.5442,0.7861,0.7732,0.7658
311,"Since at that point, methamphetamine seizures have been steadily expanding.","Since then, the seizure of methamphetamine has been steadily increasing.",The amount of methamphetamine seized has been steadily increasing since then.,"自那时起，甲基苯丙胺的缉获量一直在稳步上升。

Improved Translation: The quantity of seized methamphetamine has been steadily increasing since then.",0.0474,0.0428,0.0309,0.372,0.3125,0.3035,0.7116,0.7134,0.2769,0.7753,0.8098,0.5863
312,"But compared to the earlier year, seizures within the to begin with half of 2019 come to 657kg, a noteworthy increment.",But the amount seized in the first half of 2019 was 657 kilograms - a sharp increase compared to the previous year.,But the amount seized in the first half of 2019 was 657 kilograms - a sharp sudden increase compared to the previous year.,"The amount seized in the first half of 2019 saw a sharp, dramatic increase to 657,000 grams compared to the previous year.",0.0768,0.0766,0.0783,0.3526,0.3509,0.3526,0.7525,0.7391,0.6728,0.8264,0.818,0.8103
318,"Grown-up non-medical pot utilize has surged, particularly within the past month, and day by day or nearly every day utilize has surpassed the national normal since 2012 in Colorado and Washington, two of the primary US states to endorse laws.","Colorado and Washington were the first two states in the United States to pass legislation allowing for the non-medical use of cannabis by adults. The prevalence of past-month and daily or near-daily cannabis use has increased in these states, exceeding the national average since 2012.","The prevalence of past-month and daily or near-daily cannabis use by adults has increased in Colorado and Washington, exceeding the national average since 2012.","The prevalence of adult non-medical cannabis use has increased in Colorado and Washington, exceeding the national average since 2012.",0.0366,0.0986,0.0799,0.2572,0.2762,0.2498,0.6553,0.5764,0.5845,0.7881,0.7629,0.7651
323,Is the sharp decrease in worldwide seizures of pot herb due to cannabis legalization?,The reason behind the drastic drop in the global seizure of cannabis herbs is the legalization of cannabis?,The drop in global cannabis seizures is likely due to the legalization of cannabis.,The drop in global seizures of marijuana may be due to its legalization.,0.0159,0.0395,0.044,0.333,0.38,0.3677,0.6632,0.7055,0.7276,0.8091,0.851,0.8681
326,"NPS control shows up to have a dissuasive impact, it is still challenging to assess the household control of NPS.","The regulation of new psychoactive substances seems to have a suppressive effect, but the effectiveness of domestic regulation of new psychoactive substances is still difficult to assess.","The regulation of new psychoactive substances appears to have had a restraining effect, but the effectiveness of domestic regulation of these substances remains difficult to assess.","The regulation of new psychoactive drugs seems to have a suppressive effect, but the effectiveness of domestic control measures for these substances is still difficult to assess.",0.0527,0.0246,0.0539,0.3393,0.207,0.3704,0.6652,0.62,0.6472,0.6908,0.7135,0.7234
327,The predominance of NPS utilize changes among a few countries with particular NPS administrative systems.,Some countries with different regulatory systems for new psychoactive substances show different prevalence rates of new psychoactive substance use.,Countries with different regulatory systems for new psychoactive substances show varying prevalence rates of new psychoactive substance use.,Countries with different regulatory systems for new psychoactive substances show varying prevalence rates of their use.,0.0256,0.0144,0.0163,0.1659,0.167,0.1692,0.5305,0.4976,0.4819,0.594,0.588,0.6514
328,"With the sanctioning of household enactment, the utilize of NPS has diminished in different countries.","In some other countries, the use of new psychoactive substances has decreased after domestic legislation.","In some other countries, the use of new psychoactive substances has been reduced after domestic legislation.",在其他一些国家，通过国内立法后，新型精神活性物质的使用有所减少。,0.032,0.0301,0.0,0.1333,0.1325,0.0,0.6166,0.6186,0.3803,0.626,0.6318,0.5231
333,"In spite of the fact that moo- and middle-income countries are thought to be domestic to 88% of the world's populace, they as it were utilize 10% of all pharmaceutical opioids.","According to estimates, the population of low-income and middle-income countries accounts for 88% of the global population, but they consume less than 10% of the medical opioids.","According to estimates, the population of low-income and middle-income countries accounts for 88% of the global population, but they consume less than 10% of the medical opioid types.","According to estimates, the population of low-income and middle-income countries accounts for 88% of the global population, but they use less than 10% of the available pharmaceutical opioids.",0.144,0.138,0.1589,0.3544,0.333,0.3954,0.654,0.6527,0.6835,0.7944,0.8015,0.8033
334,"Enactment, culture, healthcare frameworks, and endorsing hones are some of the numerous components that might make obstructions to getting to pharmaceutical opioids.","The barriers to accessing medicinal opioids are related to many factors, including legislation, culture, healthcare systems, and prescription practices.","The barriers to accessing medicinal opioids are related to various factors, including legislation, cultural norms, healthcare systems, and prescription practices.","获取阿片类药物存在诸多障碍,包括立法、文化、医疗体系和处方做法等诸多因素。",0.1254,0.0274,0.0001,0.221,0.1376,0.0,0.6445,0.6466,0.4575,0.8099,0.8151,0.5857
343,"Inebriation may play a critical part in crime, agreeing to constrained information from around the world.",The limited data available globally suggests that intoxication may be an important factor in homicide.,The limited global data suggests that intoxication may be an important factor in homicide.,The limited global data suggests that drunkenness may be a significant factor in homicides.,0.0143,0.0142,0.0153,0.0943,0.0949,0.1266,0.6483,0.611,0.5654,0.7593,0.7483,0.7148
351,Cannabis was the top substance used globally in 2018 by 0.192 billion people.,"According to estimates, in 2018 there were 192 million people using cannabis, making it the most widely used illicit drug globally.","According to estimates, in 2018 there were 1.92 billion people using cannabis, making it the most widely used illicit drug globally.","According to estimates, in 2018 there were 192 million people using cannabis, making it the most widely used drug globally.",0.0229,0.0281,0.024,0.2696,0.2696,0.2715,0.6567,0.6281,0.6897,0.8523,0.8592,0.8705
354,"50 percent of the 21 million years of life thought to have been lost to drug-related disability or premature death in 2017 and 66 percent of the projected 167,000 deaths from drug use disorders were attributed to substances, Resulting from chemicals.","In 2017, an estimated 167,000 deaths were related to drug use disorders, of which 66% were caused by these substances. Of the estimated 21 million years of life lost due to disability or premature mortality attributed to drug use, 50% were caused by these substances.","In 2017, an estimated 167,000 deaths were related to drug use disorders, of which 66% were caused by these types of substances. Of the estimated 21 million years of life lost due to disability or premature mortality attributed to drug use, 50% were caused by these types of substances.","In 2017, an estimated 167,000 deaths were related to drug use disorders, of which 66% were caused by such substances. Of the estimated 21 million years of life lost due to disability or premature mortality attributed to drug use, 50% were caused by such substances.",0.1428,0.1335,0.1428,0.4292,0.4585,0.4292,0.6764,0.6663,0.6759,0.8378,0.8307,0.8374
368,"Cocaine and methamphetamine, which both have rising use in their key areas, dominate the stimulant market.","Stimulants are mainly represented by cocaine and methamphetamine, and the usage of these two substances is increasing in their major markets.","Stimulant drugs, particularly cocaine and methamphetamine, are seeing increased usage in their major markets.","Cocaine and methamphetamine are the main substances used in their primary markets, and the usage of these two drugs is increasing.",0.0561,0.0692,0.058,0.2907,0.356,0.3098,0.7254,0.7624,0.709,0.8387,0.8762,0.8265
372,"Cocaine and methamphetamine can coexist in some markets, occasionally substituting for one another, causing the use of one drug to climb while the usage of the other lowers, or occasionally both rising and falling to satisfy demand in the same market.","In some markets, cocaine and methamphetamine can coexist, sometimes as substitutes, where an increase in the use of one drug is accompanied by a decrease in the use of the other, and at times they increase and decrease simultaneously to meet the demand of the same market.","In some markets, cocaine and methamphetamine can exist together, sometimes replacing each other, where an increase in the use of one drug is accompanied by a decrease in the use of the other, and at times they increase and decrease simultaneously to meet the demand of the same market.","可卡因和冰毒在某些市场上存在相互替代的关系。当一种药物的使用量上升时,另一种药物的使用量就会下降;有时两种药物的使用量也会同时增加或减少,以满足同一市场的需求。",0.2176,0.1842,0.0002,0.445,0.4429,0.0,0.7464,0.7367,0.5227,0.8319,0.8381,0.5913
376,"Half of the estimated 0.585 million drug-related deaths in 2017 were attributable to liver illness brought on by hepatitis C, which is largely untreated among injecting drug users.","In 2017, approximately 585,000 people died from drug abuse, with half of them dying from liver disease caused by hepatitis C, and most injection drug users with hepatitis C still have not received treatment.","In 2017, around 585,000 people died from drug abuse, with half of them succumbing to liver disease caused by hepatitis C, while most injection drug users with hepatitis C still remain untreated.","In 2017, about 585,000 people died from drug abuse, with half succumbing to liver disease caused by hepatitis C, while most injection drug users with hepatitis C still lack access to treatment.",0.082,0.096,0.0917,0.2407,0.2917,0.2056,0.7066,0.7386,0.7175,0.8376,0.8366,0.8344
380,User's Manual,Instructions for use.,User manual.,Instructions for Use.,0.0,0.1136,0.0,0.0,0.0,0.0,0.555,0.677,0.5527,0.7184,0.926,0.7357
385,"Gently insert the ear tents downwardly into the ear canal, then gently swing your head to move the earphones.","Gently insert the earphone into the ear canal at a slight downward angle, and adjust the head slightly to ensure the earphone does not move.","Lightly tilt the earbud down and gently insert it into the ear canal, then adjust your head slightly to keep the earbud in place.",Gently insert the earphone into the ear canal at a slight downward angle and slightly adjust your head to keep the earphone in place.,0.1467,0.2302,0.1824,0.2296,0.5543,0.4808,0.6557,0.6618,0.7039,0.7934,0.8032,0.8059
388,"Please remove the nets from the left and right earphone charging points before charging and using, and charge the charging box and headphones completely before using.","Before using, please remove the mesh at the charging points of the left and right earphones, and charge the charging case and earphones until they are fully charged.","Before powering on and using the earphones, please remove the mesh at the charging points of the left and right earphones, and charge the charging case and earphones until they are fully charged.","Before using, remove the mesh grid at the charging points of the left and right earphones, then charge the charging box and earphones until fully powered.",0.2374,0.2061,0.2547,0.5576,0.5472,0.5389,0.7279,0.6918,0.6888,0.7828,0.7698,0.8037
390,"The charging indication light on the charging box is not yet fully charged, the red light is on, and when it is, the charging indicator light: 3 is off.","The charging box is not fully charged. The red charging indicator light is on. When fully charged, the charging indicator light will turn off.","The charging box is not fully charged, with the red charging indicator light on. Once fully charged, the charging indicator light will turn off.","The charging box is not fully charged. The red charging indicator light is on. When fully charged, the charging indicator light will turn off.",0.2874,0.2816,0.2874,0.5333,0.4916,0.5333,0.6798,0.6567,0.6798,0.8047,0.8067,0.8047
403,Connect automatically by alternating between the two earbuds in the charging box up to 10.,Automatic connection: Remove two earphones from the charging case.,The earphones automatically connect when removed from the charging case.,Take out the two earphones from the charging case.,0.0301,0.0301,0.0366,0.2192,0.2566,0.2604,0.5241,0.4931,0.4487,0.6855,0.7061,0.6712
405,The red and white lights return to six at that point. A network of connections connects the left and right capsules.,The random text you provided does not appear to be a valid Chinese sentence. I am unable to provide a meaningful translation for it.,"I'm sorry, but the source text you provided does not appear to be a valid Chinese sentence, so I am unable to provide a meaningful translation. The text seems to be random characters that do not form a coherent sentence. Without a valid source text, I cannot generate an improved translation. Please provide a valid Chinese sentence if you would like me to attempt a translation.",The red and white lights then resumed. The left and right bags were connected in series.,0.0103,0.0038,0.2154,0.0704,0.098,0.4812,0.1926,0.2927,0.5171,0.4085,0.4124,0.7061
406,"Activate the device, find ""RedmIArDots2."" and connect by tapping when the earphones flash white.","Connect the left/right earbuds when the white light flashes. Open the device settings and search for ""RedmIArDots2"" and click to connect.","When the white light on the left/right earbud flashes, open the device settings and search for ""RedmIArDots2"" and click to connect.","Connect the left/right earbuds when the white light flashes. Open the device and search for ""RedmIArDots2"" and click to connect.",0.0355,0.0323,0.037,0.1701,0.1361,0.1712,0.643,0.6512,0.6567,0.7916,0.8238,0.7961
407,Nangzhi auto-reconnects to previous device on Bluetooth enablement.,First connection after. The device can automatically reconnect to the last paired device (Bluetooth needs to be turned on).,The device will automatically reconnect to the last paired device (Bluetooth needs to be turned on) after the first connection.,The 囊志 can automatically reconnect to the last paired 蓝牙 device after the first connection.,0.0124,0.0124,0.0162,0.1099,0.1087,0.1149,0.4701,0.6134,0.5425,0.7273,0.7607,0.7138
