index,original,translated,terminology_annotation
226,I wanna see these companies that intermediate transactions explain to their customers how they set their percentages.,"Я хочу, чтобы эти компании, которые выступают посредниками в транзакциях, объяснили своим клиентам, как они устанавливают свои проценты.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The phrase ""выступают посредниками"" could be translated in different form ""являются посредниками"".
```"
228,"But if Spotify has a good quarter, they will.","Но если у Spotify будет хороший квартал, то да.","```
MQM annotations:
```"
229,Is it a danger to let migrants in at the southern border? I dunno.,Представляет ли опасность впуск мигрантов на южной границе? Не знаю.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The capitalization of ""Представляет ли опасность"" is incorrect in this context. Since it is not the beginning of a sentence, it should not be capitalized.
```"
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,Пусть они восстановят опустевшие и ветшающие города по всей стране. Снова.,"```
MQM annotations:
```"
238,There are still going to be jobs that can be accomplished remotely for the foreseeable future.,В обозримом будущем сохранится возможность удалённой работы.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - Удалённой should be удаленная to agree with the gender of работа."
239,Remote work is enabling.,Удалённая работа расширяет возможности.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""Удалённая работа"" should be ""Удаленная работа"" (no 'ё' is preferred in modern Russian).
```"
240,"It enables people to work in comfortable spaces and not stuffy, noisy offices.","Это позволяет людям работать в комфортных местах, а не в душных, шумных офисах.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""ду́шных"" should be ""душных"" (capitalization error).
```"
242,It enables people to avoid lengthy commutes that take time away from their day and their families.,"Это позволяет людям избегать долгих поездок на работу, которые отнимают время от их дня и их семей.","```
MQM annotations:
```"
250,"""You are the carbon they are trying to reduce.""","Вы тот самый углерод, который они пытаются сократить.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""углерод"" should be capitalized as it is emphasized by ""тот самый"" (the very one).
```"
251,"So like from the beginning for all my birthdays in the past, I always had rough ones.","Короче, начиная с самого начала, все мои дни рождения в прошлом всегда были трудными.","```
MQM annotations
Terminology errors:
minor: WRONG TERM - ""дни рождения"" should be in the genitive plural form to agree with ""все мои"", resulting in ""дней рождений"".
```"
257,And today is already becoming a great day!,И сегодня уже становится отличным днём!,"```
MQM annotations:
```"
258,Winter is 30 days away in this little part of the Great Southern World.,До зимы 30 дней в этом небольшом уголке Большого Южного мира.,"```
MQM annotations
Terminology errors:
minor: WRONG TERM/Wrong term - ""Большого Южного мира"" should likely be ""Южного полушария"" for ""Great Southern World"" to align more closely with the hemisphere concept. Although Большой Южный мир isn't strictly wrong, it's less idiomatic.
```"
264,I will zip the lining into my cycle jacket - just in case I need it inside.,"Я застегну молнию на подкладке в своей велосипедной куртке - на всякий случай, если она мне понадобится внутри.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The Russian translation uses ""на подкладке"" which translates back to ""on the lining."" While not strictly incorrect, it would be more natural to say ""подкладку"" (accusative case) which directly translates to ""the lining"". The whole glossary entry must be annotated because the error changes the meaning of the whole sentence.
```"
273,I finally got a good dangle photo so I can be sure he's not fat.,"Наконец-то получилось хорошее фото, где всё видно, чтобы убедиться, что он не толстый.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The phrase ""где всё видно"" is a bit too colloquial and vague for a neutral context. While not strictly incorrect, a more precise and less conversational option might be preferable.
```"
275,He's not.,Нет.,"MQM annotations:
No errors found."
282,2) The currency reward system has been connected.,Система вознаграждений валютой подключена.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""валютой"" should be in the dative case: ""валютой"" -> ""валюте"".
```"
286,"All collards, kale, chard is transplanted.","Вся листовая капуста, кале, мангольд пересажены.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""кале"" is a transliteration of ""kale"" and is acceptable, but it would be more natural to use the established Russian word ""кейл"".
minor: WRONG TERM - The term ""мангольд"" is a transliteration of ""chard"" and is acceptable, but it would be more natural to use the established Russian word ""листовая свёкла"" or ""швейцарский мангольд"".
```"
287,Plans to set in salad at Penn on 6row pattern and see how that compares to broadcast seeded beds.,"Планируется высадить салат в Пенне по схеме 6 рядов и посмотреть, как это сравнится с грядками, засеянными разбросным способом.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM/Wrong Term - ""в Пенне"" should likely be translated or transliterated in a more standard way, as it seems to be a place name, but it's currently translated as if it were a common noun. The error is minor because the sentence is still understandable.
```"
288,Spring peas at Gilpin are showing up so trellise needs to be set.,"Весенний горох в Гилпине всходит, так что нужно устанавливать шпалеры.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""шпалеры"" is plural, but the English source does not explicitly indicate whether one or more trellises are needed. Although semantically acceptable, a singular form like ""шпалеру"" might be more accurate to mirror the English wording. The term itself is correct.
```"
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","Нужно также засеять грядку для салата, чтобы интегрировать нарезанную зелень, в обеих случаях есть обученная команда по ирригации, подготовке грядок и пересадке, что составляет 90% навыков, не связанных со сбором урожая, просто обеспечьте это.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""грядку"" should be in plural ""грядки"" to match ""обеих случаях"" (both cases).
```"
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","Из любопытства я старался быть непредвзятым, чтобы сравнить Google Maps и Apple Maps на моём тестовом iPhone (мой основной телефон - Android, поэтому я редко пользуюсь iPhone).","MQM annotations:
Terminology errors:
minor: WRONG TERM - ""Google Maps"" should be inflected to match the case of the word it modifies.
minor: WRONG TERM - ""Apple Maps"" should be inflected to match the case of the word it modifies.
```"
299,Was it the 2012 Apple Maps disaster?,Была ли это катастрофа с Apple Maps в 2012 году?,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""катастрофа с Apple Maps"" is grammatically correct, but ""катастрофа Apple Maps"" would be more concise and natural in Russian.
```"
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","Я предвзято отношусь к выпуску мусора конечным пользователям, а Apple крупно облажалась со своими Apple Maps, когда они вышли в 2012 году.","MQM annotations:
Terminology errors:
minor: WRONG TERM - ""Apple Maps"" should be склоняться in Russian to agree with the preposition ""со своими"".
```"
308,Not the case.,Не в этом дело.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""Не в этом дело"" is a possible translation, but it's not the most direct or natural translation of ""Not the case."" A better translation might be ""Это не так."" or ""Это неправда.""
```"
313,It seems inconceivable that land may be taken away one day when you watch Australian and United States media channels but that's because the rich are on there all day ensuring your mind thinks a certain way.,"Кажется немыслимым, что однажды землю могут отобрать, когда смотришь австралийские и американские СМИ, но это потому, что богатые сидят там целыми днями, убеждаясь, что ты думаешь определенным образом.","```
MQM annotations:
```"
314,The land is very easily and quickly taken away by the government one day if they want to do that.,"Землю очень легко и быстро могут забрать у вас власти в один день, если захотят это сделать.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""власти"" should be ""правительство"" to match the glossary entry for ""government"".
```"
316,It never made sense how ppl can keep land at the expense of others.,"Никогда не понимал, как люди могут удерживать землю за счёт других.","```
MQM annotations:
Terminology errors:
Minor: WRONG TERM/Wrong Term - The phrase ""за счёт других"" implies a direct taking from others, which is not necessarily present in the original English phrase. A more neutral translation could be considered, such as ""в ущерб другим"" or a phrasing that focuses on the inequality rather than direct dispossession.
```"
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,"Меня часто поражает человеческая способность так сильно себя принижать, будучи буквально затопленными свидетельствами того, как выглядит настоящая жестокость.","MQM annotations:
Terminology errors:
minor: WRONG TERM - The capitalization of ""себя принижать"" is inconsistent with the glossary entry.
```"
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,"Но смягчение отчаяния из-за нашего беспорядка имеет решающее значение, потому что это дает нам больше пространства для решения окружающих нас руин.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""смягчение отчаяния"" is a literal translation of ""gentling despair"" but sounds unnatural in Russian. A more natural phrasing would be ""уменьшение отчаяния"" or ""смягчение чувства отчаяния"". Although understandable, the current translation is awkward.
```"
331,"Some programmers: ""Typing speed does not matter!""","Некоторые программисты: ""Скорость печати не имеет значения!""","```
MQM annotations:
Terminology errors:
minor: WRONG TERM/capitalization - ""Скорость печати"" should be ""скорость печати"" (lowercase) as it is not the beginning of a sentence.
```"
334,"Not sure if this is the best approach for sharing, but I like it for now: <URL>","Не уверен, лучший ли это способ поделиться, но мне пока нравится: <URL>","```
MQM annotations:
```"
338,I have been toying with this little piece on my head for a few days now.,Я уже несколько дней верчу в руках эту штучку у себя на голове.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""верчу в руках эту штучку у себя на голове"" is a more literal translation of ""toying with"" as in physically manipulating something. It misses the sense of mentally pondering or considering something, which is the more likely meaning in this context, making ""верчу в руках"" an awkward choice. It should be translated in a way that reflects that the person has been thinking about it.
```"
339,It is definitely more romance than filth.,"Это определённо больше романтика, чем грязь.","```
MQM annotations:
```"
343,"Common, it's really not that hard.","Да ладно, это же не так уж и сложно.","MQM annotations:
Terminology errors:
minor: WRONG TERM - ""Да ладно"" is a more colloquial expression that might not be appropriate in all contexts. While it captures the dismissive tone of ""Come on"", it depends on the overall tone and register required."
345,"I wish there was a ""who to follow"" recommendation somehow.","Хотелось бы, чтобы была какая-то рекомендация ""на кого подписаться"".","MQM annotations:
Terminology errors:
minor: WRONG TERM - The use of ""на кого подписаться"" is acceptable but less common and slightly less natural than ""кого читать"" in this context. While technically correct as a literal translation of ""who to follow,"" it sounds slightly clunky in Russian."
347,If you stick to the default web interface it doesn't look and feel good (imho).,"Если пользоваться веб-интерфейсом по умолчанию, то он выглядит и ощущается не очень хорошо (имхо).","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""веб-интерфейсом"" should likely be ""веб-интерфейс"" in the target segment, because the source segment is talking about ""the default web interface"", it should use nominative case in Russian, not instrumental case.
```"
349,"I don't know if prevention is possible, but it's worth trying.","Я не знаю, возможно ли предотвращение, но стоит попытаться.","```
MQM annotations:
```"
350,"The four steps I outline are up for debate, with some progress in each:","Четыре шага, которые я описываю, являются предметом обсуждения, но по каждому из них есть некоторый прогресс.","```
MQM annotations:
```"
356,"Even if he didn't get to say them during the town hall, everyone in America will hear them anyway, repeatedly, between now and November 2024.","Даже если он и не произнес их во время встречи с избирателями, все в Америке все равно услышат их, неоднократно, в период между сегодняшним днем и ноябрем 2024 года.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""встречи с избирателями"" is a grammatically correct translation of ""town hall"", but in this context, a more natural phrasing would be ""во время дебатов"" or similar, depending on the specific nuances of the town hall event being described. While not technically incorrect, it sounds slightly less idiomatic.
```"
363,"The ""MusicLM Demo"" is mildly interesting.","Демо ""MusicLM"" слегка интересно.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""Демо"" should be ""Demo"" to match the original term and common usage.
```"
369,I work out alone in my bedroom without a spotter or even a weight rack.,"Я занимаюсь один в своей спальне без страховщика и даже без силовой рамы, только с гантелями и штангой.","MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation includes ""только с гантелями и штангой"" which translates to ""only with dumbbells and barbell"" implying that these are the only equipment used, which is an addition not present in the source. This makes the entry for ""силовой рамы"" (weight rack) slightly off, though not critically."
371,I bench press on my bed.,Я жму лёжа на своей кровати.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""Я жму лёжа на своей кровати"" should be ""Я делаю жим лежа на своей кровати."" or ""Я выжимаю штангу лежа на своей кровати."", because ""жать лёжа"" is not correct in this context.
```"
378,I'd never seen it at the fancy grocer or any of the Italian delis.,"Я никогда не видел этого ни в шикарном бакалейном магазине, ни в итальянских гастрономах.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM/Grammatical error - ""бакалейном магазине"" should be ""бакалейном магазине"" (prepositional case).
minor: WRONG TERM/Grammatical error - ""в итальянских гастрономах"" should be ""в итальянских гастрономах"" (prepositional case).
```"
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","Будучи радикализованными здесь, мы неохотно покупаем новую FAANG-машину*.","MQM annotations:
Terminology errors:
minor: WRONG TERM - The asterisk (*) is included within the glossary entry in both the source and target, but the translated text doesn't explain what the asterisk means in the Russian context, if anything. While not strictly incorrect, it might be helpful to provide a footnote or explanation in the Russian version as well. If the asterisk doesn't have the same significance in Russian context, it might need to be adapted."
386,"In 1998-06 Gamefan, in relation to the long development of the first Unreal game, Jason Schrieber commented,","В Gamefan за июнь 1998 года, в связи с долгой разработкой первой игры Unreal, Джейсон Шрайер отметил:","```
MQM annotations:
Terminology errors:
minor: WRONG TERM/inflection - The preposition ""в"" should be ""в связи"" to correctly reflect the English phrase ""in relation to."" The noun ""связи"" requires a prepositional case (в связи), not a genitive (в связи).
```"
387,"""A good game is only late until it ships.","Хорошая игра считается задержанной до тех пор, пока не выйдет.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""Хорошая игра считается задержанной"" is a grammatically correct but stylistically awkward translation of ""A good game is only late."" While ""считается задержанной"" conveys the idea of being considered delayed, it's not the most natural way to express the sentiment in Russian. ""Хорошая игра не считается выпущенной, пока не выйдет"" would be a better option, but the current translation isn't incorrect enough to warrant a higher severity level.
```"
388,"A bad game is bad forever.""",Плохая игра плоха навсегда.,"```
MQM annotations:
```"
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",Более ранний выпуск GamePro 1997-11 содержит цитату с гораздо большей неопределенностью.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""GamePro 1997-11"" should not be translated as it is a proper noun/title of a magazine.
```"
402,There's areas that could use some polish.,"Есть области, которые можно было бы доработать/улучшить.","```
MQM annotations:
```"
404,"Fix those minor issues, and then can we have more of these please?","Исправьте эти небольшие недочеты, и можно ли нам еще таких, пожалуйста?","MQM annotations:
Terminology errors:
minor: WRONG TERM - ""таких"" should be inflected to agree with ""еще"" (ещё таких). The glossary entry should have considered this inflection."
410,We visited for a couple hours on my porch.,Мы посидели пару часов на моей веранде.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""веранде"" (veranda) might not be the most accurate translation of ""porch"" in this context. ""Porch"" can refer to different types of structures, and depending on the specific porch being described, a more accurate translation might be ""крыльцо"" (kryltso - a small porch or stoop) or ""терраса"" (terrasa - terrace/patio) if it's a larger, open area. While ""веранде"" isn't strictly incorrect, it has a slightly different connotation and could be less precise."
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","Восьмиглазые Репниды, кажется, наблюдают за тем, как вы сажаете флайер на красную почву, но они не двигаются в вашу сторону, на самом деле, они неподвижны, пока вы вылезаете из флайера и медленно направляетесь к ним.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""флайер"" is a transliteration of the English word ""flyer."" While understandable, it may not be the most appropriate or natural-sounding translation in Russian, depending on the context. A more idiomatic translation might exist, but this is a minor issue.
```"
421,"The ground beneath your feet begins to tremble and then shake, as if in an earthquake and you lose your footing, though the Repnids seem unaffected.","Земля под ногами начинает дрожать, а затем трястись, словно при землетрясении, и вы теряете равновесие, хотя репнидов это, кажется, не затрагивает.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM/Wrong term - The term ""репнидов"" is a transliteration and should be adapted to Russian morphology (plural genitive case). It should be ""репнидов"".
```"
422,The rock beneath you gives way suddenly.,Земля под тобой внезапно уходит из-под ног.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""Земля"" is too general a term compared to ""rock"". While not critically impacting comprehension, it is not the most accurate term in this context.
```"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","Конец быстр: несколько пар клыков впрыскивают свой смертельный яд, и воздух Дискры отравляет твои легкие.","MQM annotations:
Terminology errors:
minor: WRONG TERM - ""Дискры"" should be in the genitive case: ""Дискры""."
432,"You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future.","Вы решаете, что возобновление контакта было бы опасно, и возвращаетесь к своему флаеру, но этот опыт прояснил ваш разум, который был смущен с тех пор, как вы прыгнули в будущее.","```
MQM annotations:
```"
434,Note that you have used up another polybdenum rod as you jump.,"Обратите внимание, вы использовали еще один полибденовый стержень во время прыжка.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""полибденовый"" should be ""полимолибденовый"" to match the glossary entry for ""polybdenum.""
```"
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,"Я нашла неравномерно спряденую серебристо-серую пряжу, в основном тонкую, с узелками.","MQM annotations:
Terminology errors:
minor: WRONG TERM - ""с узелками"" is a grammatically valid translation of ""with lumps"", but it is a less common and potentially less precise term than alternatives that specify the *type* of lump, relevant in yarn description. The term is not incorrect, but could be improved for context."
440,I plan on mixing it with a fine purple/lilac variegated cotton.,Я планирую смешать это с тонким сиренево-фиолетовым меланжевым хлопком.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""меланжевый хлопок"" The term ""меланжевый"" is generally accepted, but ""variegated"" in this context usually refers to a color effect, which can also be expressed using ""пестрый"" or ""разноцветный"" depending on the specific effect intended. Therefore, while not strictly incorrect, ""меланжевый"" isn't the most precise translation.
```"
449,"I hit most of the classics before eighteen--though that's more a reflection of living in bumfuck nowhere, I also read the 1979 Encyclopedia Brittanica in desperation.","Я перечитал большинство классики до восемнадцати, хотя это скорее отражение жизни в глухой заднице. От отчаяния я даже прочитал ""Британскую энциклопедию"" 1979 года.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""Британскую энциклопедию"" should be ""Британской энциклопедии"" (genitive case) to agree with the verb ""прочитал.""

```"
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.","И это при том, что последние две ночи я спал здесь не так хорошо, как дома, и немного выматываюсь из-за #СЭХТ из-за простого нахождения в незнакомой обстановке, где мне сложнее регулировать свою активность и приходится запоминать, где что находится.","MQM annotations:
Terminology errors:
minor: WRONG TERM - The abbreviation ""#СЭХТ"" is not appropriate in this context. While it's technically the Russian abbreviation for ME/CFS, it sounds unnatural and is not commonly used in casual conversation like in the source text. A more natural translation would be ""чувствую себя немного хуже из-за ME/CFS""."
454,Humanity is out in 5 days.,Человечество выходит через 5 дней.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/Wrong term - The translation of ""Humanity"" as ""Человечество"" is generally correct. However, without further context, it's impossible to determine if it's the best fit. It's a bit formal.
```"
457,I like it but will it be able to attract an audience of the right players?,"Мне нравится, но сможет ли это привлечь аудиторию подходящих игроков?","```
MQM annotations:
Terminology errors:
minor: WRONG TERM/Wrong Term - ""подходящих игроков"" should be ""целевых игроков"" or similar depending on glossary definition of ""right players"". While ""подходящих"" is not incorrect, it isn't the most natural or common way to translate ""right"" in this context.
```"
463,Came home on my lunch break to see this sitting outside uwu.,"Пришёл домой в обеденный перерыв и увидел это, стоящее на улице uwu.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The ""uwu"" should either be transliterated or translated. Keeping it in the original form may not be suitable for all Russian readers and could be considered a style issue.
```"
467,Was it overly cute to the point of being twee?,Было ли это чрезмерно мило до приторности?,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""приторности"" is not the most accurate translation of ""twee"" in this context. While it captures the excessive sweetness, ""twee"" also encompasses a cloying, precious, and overly sentimental quality. A better alternative might be ""слащавости"" or a similar term that better conveys the specific nuance of ""twee""."
474,Did she owe someone money?,Она кому-то должна была денег?,"```
MQM annotations:
```"
480,"Good critique is there to correct the problem quickly, and isn't directed at your ability.",Хорошая критика нужна для быстрого исправления проблемы и не направлена на ваши способности.,"```
MQM annotations:
```"
487,But for strong and firm future growth.,Но для уверенного и устойчивого будущего роста.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""уверенного"" should be ""уверенного"" to agree with the gender of the noun it modifies, ""роста"".
```"
489,"She was on her way to the wall, he was coming off duty.","Она шла к стене, он заканчивал смену.","```
MQM annotations:
```"
493,One block-printed word.,"Одно слово, напечатанное с помощью техники блочной печати.","```
MQM annotations
Terminology errors:
minor: WRONG TERM/None - ""с помощью техники блочной печати"" is too verbose. A more concise translation like ""блочной печатью"" would be better.
```"
