index,original,zero_shot_translation,reference_translation
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","Будучи радикализованными здесь, мы неохотно покупаем новую FAANG-машину*.","Мы не хотим покупать новое устройство от компаний FAANG*, так как они стараются нас изолировать."
386,"In 1998-06 Gamefan, in relation to the long development of the first Unreal game, Jason Schrieber commented,","В Gamefan за июнь 1998 года, в связи с долгой разработкой первой игры Unreal, Джейсон Шрайер отметил:",В 1998-06 номере Gamefan Джейсон Шрибер заявил в связи с затянувшейся разработкой первой игры Unreal:
387,"""A good game is only late until it ships.","Хорошая игра считается задержанной до тех пор, пока не выйдет.","«Хорошая игра считается опоздавшей только до тех пор, пока не выйдет."
388,"A bad game is bad forever.""",Плохая игра плоха навсегда.,Плохая игра остается плохой навсегда».
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",Более ранний выпуск GamePro 1997-11 содержит цитату с гораздо большей неопределенностью.,В более раннем выпуске GamePro 1997-11 есть гораздо более двусмысленная фраза:
402,There's areas that could use some polish.,"Есть области, которые можно было бы доработать/улучшить.","Есть вещи, которые можно доработать."
404,"Fix those minor issues, and then can we have more of these please?","Исправьте эти небольшие недочеты, и можно ли нам еще таких, пожалуйста?","Пожалуйста, исправьте эти мелкие проблемы, и запустите побольше таких вагонов?"
410,We visited for a couple hours on my porch.,Мы посидели пару часов на моей веранде.,Мы просидели пару часов у меня на крыльце.
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","Восьмиглазые Репниды, кажется, наблюдают за тем, как вы сажаете флайер на красную почву, но они не двигаются в вашу сторону, на самом деле, они неподвижны, пока вы вылезаете из флайера и медленно направляетесь к ним.","Вам кажется, что восьмиглазые Репниды наблюдают за тем, как вы сажаете свой летательный аппарат на красную почву, но они не двигаются, они сохраняют неподвижность, пока вы выбираетесь из летательного аппарата и медленно идете к ним."
421,"The ground beneath your feet begins to tremble and then shake, as if in an earthquake and you lose your footing, though the Repnids seem unaffected.","Земля под ногами начинает дрожать, а затем трястись, словно при землетрясении, и вы теряете равновесие, хотя репнидов это, кажется, не затрагивает.","Земля под вашими ногами начинает вибрировать, а потом трястись, как при землетрясении, и вы теряете равновесие, хотя на Репнидов это, похоже, не оказывает никакого действия."
422,The rock beneath you gives way suddenly.,Земля под тобой внезапно уходит из-под ног.,Камень под вашими ногами внезапно рассыпается.
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","Конец быстр: несколько пар клыков впрыскивают свой смертельный яд, и воздух Дискры отравляет твои легкие.","Смерть приходит быстро — сразу несколько пар клыков впрыскивают смертельный яд вам в кровь, а воздух Дисккры загрязняет ваши легкие."
432,"You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future.","Вы решаете, что возобновление контакта было бы опасно, и возвращаетесь к своему флаеру, но этот опыт прояснил ваш разум, который был смущен с тех пор, как вы прыгнули в будущее.","Вы решаете, что повторное установление контакта представляет опасность, и возвращаетесь к своему кораблю, но эта встреча проясняет ваш разум, и вы мыслите ясно впервые с тех пор, как переместились в будущее."
434,Note that you have used up another polybdenum rod as you jump.,"Обратите внимание, вы использовали еще один полибденовый стержень во время прыжка.","Обратите внимание, что во время прыжка вы израсходовали еще один полибденовый стержень."
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,"Я нашла неравномерно спряденую серебристо-серую пряжу, в основном тонкую, с узелками.","Нашла неравномерно скрученную серебристо-серую пряжу, тонко скрученную, но с неровностями."
440,I plan on mixing it with a fine purple/lilac variegated cotton.,Я планирую смешать это с тонким сиренево-фиолетовым меланжевым хлопком.,Я планирую смешать ее с тонкой разноцветной фиолетово-сиреневой хлопковой нитью.
449,"I hit most of the classics before eighteen--though that's more a reflection of living in bumfuck nowhere, I also read the 1979 Encyclopedia Brittanica in desperation.","Я перечитал большинство классики до восемнадцати, хотя это скорее отражение жизни в глухой заднице. От отчаяния я даже прочитал ""Британскую энциклопедию"" 1979 года.","Я прочитал большую часть классики до того, как мне исполнилось восемнадцать — хотя это скорее связано с тем, что я живу в сраной глуши, от отчаяния я даже читал «Британскую энциклопедию» 1979 года."
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.","И это при том, что последние две ночи я спал здесь не так хорошо, как дома, и немного выматываюсь из-за #СЭХТ из-за простого нахождения в незнакомой обстановке, где мне сложнее регулировать свою активность и приходится запоминать, где что находится.","И это несмотря на то, что последние две ночи я спала хуже, чем дома, и мой #MЭ/CХУ усугубился просто из-за того, что я в незнакомой обстановке, где я хуже контролирую свою нагрузку и плохо помню, где что лежит."
454,Humanity is out in 5 days.,Человечество выходит через 5 дней.,Humanity выходит через 5 дней.
457,I like it but will it be able to attract an audience of the right players?,"Мне нравится, но сможет ли это привлечь аудиторию подходящих игроков?","Мне игра нравится, но сможет ли она привлечь подходящих игроков?"
463,Came home on my lunch break to see this sitting outside uwu.,"Пришёл домой в обеденный перерыв и увидел это, стоящее на улице uwu.",Пришел домой на обеде и увидел под дверью вот это! uwu.
467,Was it overly cute to the point of being twee?,Было ли это чрезмерно мило до приторности?,Было ли это до приторности мило?
474,Did she owe someone money?,Она кому-то должна была денег?,"Она что, должна кому-то денег?"
480,"Good critique is there to correct the problem quickly, and isn't directed at your ability.",Хорошая критика нужна для быстрого исправления проблемы и не направлена на ваши способности.,Хорошая критика нужна для быстрого решения проблемы и не подвергает сомнению ваши способности.
487,But for strong and firm future growth.,Но для уверенного и устойчивого будущего роста.,Но направлена на сильный и устойчивый рост в будущем.
489,"She was on her way to the wall, he was coming off duty.","Она шла к стене, он заканчивал смену.","Она шла к стене, он возвращался с дежурства."
493,One block-printed word.,"Одно слово, напечатанное с помощью техники блочной печати.",Одно слово печатными буквами.
