index,original,zero_shot_translation,annotation
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.","И это при том, что последние две ночи я спал здесь не так хорошо, как дома, и немного выматываюсь из-за #СЭХТ из-за простого нахождения в незнакомой обстановке, где мне сложнее регулировать свою активность и приходится запоминать, где что находится.","MQM annotations:
Accuracy Errors
[Minor]: [Untranslated] - The hashtag #MECFS should ideally be translated or explained in the target language to maintain clarity for the Russian-speaking audience. Although the acronym is used, the translation assumes the reader understands the original English term."
454,Humanity is out in 5 days.,Человечество выходит через 5 дней.,"MQM annotations:
no-error"
457,I like it but will it be able to attract an audience of the right players?,"Мне нравится, но сможет ли это привлечь аудиторию подходящих игроков?","MQM annotations:
no-error"
463,Came home on my lunch break to see this sitting outside uwu.,"Пришёл домой в обеденный перерыв и увидел это, стоящее на улице uwu.","MQM annotations:
No error detected."
467,Was it overly cute to the point of being twee?,Было ли это чрезмерно мило до приторности?,"MQM annotations:
no-error"
474,Did she owe someone money?,Она кому-то должна была денег?,"MQM annotations:
no-error"
480,"Good critique is there to correct the problem quickly, and isn't directed at your ability.",Хорошая критика нужна для быстрого исправления проблемы и не направлена на ваши способности.,"MQM annotations:
no-error"
487,But for strong and firm future growth.,Но для уверенного и устойчивого будущего роста.,"MQM annotations:
no-error"
489,"She was on her way to the wall, he was coming off duty.","Она шла к стене, он заканчивал смену.","MQM annotations:
no-error"
493,One block-printed word.,"Одно слово, напечатанное с помощью техники блочной печати.","MQM annotations:
no-error"
