index,original,translated,accuracy_annotation
331,"Some programmers: ""Typing speed does not matter!""","Некоторые программисты: ""Скорость печати не имеет значения!""","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
334,"Not sure if this is the best approach for sharing, but I like it for now: <URL>","Не уверен, лучший ли это способ поделиться, но мне пока нравится: <URL>","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
338,I have been toying with this little piece on my head for a few days now.,Я уже несколько дней верчу в руках эту штучку у себя на голове.,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: accuracy/mistranslation - ""верчу в руках"" (turning it in my hands) mistranslates ""toying with"". ""Toying with"" implies thinking about or considering something, not necessarily physically manipulating it. While the translation isn't completely incorrect, it misses the nuance of the source.
[Minor]: accuracy/addition - ""у себя на голове"" (on my head) is somewhat redundant since the source already states ""on my head,"" the addition of ""у себя"" doesn't add value. While it sounds natural in Russian, it's not strictly necessary and leans towards being an addition of information."
339,It is definitely more romance than filth.,"Это определённо больше романтика, чем грязь.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
343,"Common, it's really not that hard.","Да ладно, это же не так уж и сложно.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
345,"I wish there was a ""who to follow"" recommendation somehow.","Хотелось бы, чтобы была какая-то рекомендация ""на кого подписаться"".","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
347,If you stick to the default web interface it doesn't look and feel good (imho).,"Если пользоваться веб-интерфейсом по умолчанию, то он выглядит и ощущается не очень хорошо (имхо).","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
349,"I don't know if prevention is possible, but it's worth trying.","Я не знаю, возможно ли предотвращение, но стоит попытаться.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
350,"The four steps I outline are up for debate, with some progress in each:","Четыре шага, которые я описываю, являются предметом обсуждения, но по каждому из них есть некоторый прогресс.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
356,"Even if he didn't get to say them during the town hall, everyone in America will hear them anyway, repeatedly, between now and November 2024.","Даже если он и не произнес их во время встречи с избирателями, все в Америке все равно услышат их, неоднократно, в период между сегодняшним днем и ноябрем 2024 года.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
363,"The ""MusicLM Demo"" is mildly interesting.","Демо ""MusicLM"" слегка интересно.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
369,I work out alone in my bedroom without a spotter or even a weight rack.,"Я занимаюсь один в своей спальне без страховщика и даже без силовой рамы, только с гантелями и штангой.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/addition - ""только с гантелями и штангой"" (only with dumbbells and barbell) is added. The source text doesn't specify using dumbbells and a barbell.
[Minor]: None"
371,I bench press on my bed.,Я жму лёжа на своей кровати.,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
378,I'd never seen it at the fancy grocer or any of the Italian delis.,"Я никогда не видел этого ни в шикарном бакалейном магазине, ни в итальянских гастрономах.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","Будучи радикализованными здесь, мы неохотно покупаем новую FAANG-машину*.","MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error"
386,"In 1998-06 Gamefan, in relation to the long development of the first Unreal game, Jason Schrieber commented,","В Gamefan за июнь 1998 года, в связи с долгой разработкой первой игры Unreal, Джейсон Шрайер отметил:","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
387,"""A good game is only late until it ships.","Хорошая игра считается задержанной до тех пор, пока не выйдет.","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
388,"A bad game is bad forever.""",Плохая игра плоха навсегда.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",Более ранний выпуск GamePro 1997-11 содержит цитату с гораздо большей неопределенностью.,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
402,There's areas that could use some polish.,"Есть области, которые можно было бы доработать/улучшить.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
404,"Fix those minor issues, and then can we have more of these please?","Исправьте эти небольшие недочеты, и можно ли нам еще таких, пожалуйста?","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
410,We visited for a couple hours on my porch.,Мы посидели пару часов на моей веранде.,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: accuracy/mistranslation - ""веранде"" (verande) is translated as ""porch"" but is more accurately translated as ""veranda"" or ""terrace."" While semantically similar, ""porch"" suggests a smaller, often covered, entrance area, while ""veranda"" implies a larger, more open space for sitting."
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","Восьмиглазые Репниды, кажется, наблюдают за тем, как вы сажаете флайер на красную почву, но они не двигаются в вашу сторону, на самом деле, они неподвижны, пока вы вылезаете из флайера и медленно направляетесь к ним.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
421,"The ground beneath your feet begins to tremble and then shake, as if in an earthquake and you lose your footing, though the Repnids seem unaffected.","Земля под ногами начинает дрожать, а затем трястись, словно при землетрясении, и вы теряете равновесие, хотя репнидов это, кажется, не затрагивает.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
422,The rock beneath you gives way suddenly.,Земля под тобой внезапно уходит из-под ног.,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: accuracy/mistranslation - ""Земля под тобой внезапно уходит из-под ног"" translates to ""The ground under you suddenly disappears from under your feet"". This is not a completely wrong translation, but it's not as precise as it could be. The original sentence means that the rock collapses or gives way, not necessarily that the ground *disappears*.
[Minor]: none"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","Конец быстр: несколько пар клыков впрыскивают свой смертельный яд, и воздух Дискры отравляет твои легкие.","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
432,"You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future.","Вы решаете, что возобновление контакта было бы опасно, и возвращаетесь к своему флаеру, но этот опыт прояснил ваш разум, который был смущен с тех пор, как вы прыгнули в будущее.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
434,Note that you have used up another polybdenum rod as you jump.,"Обратите внимание, вы использовали еще один полибденовый стержень во время прыжка.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,"Я нашла неравномерно спряденую серебристо-серую пряжу, в основном тонкую, с узелками.","MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error"
440,I plan on mixing it with a fine purple/lilac variegated cotton.,Я планирую смешать это с тонким сиренево-фиолетовым меланжевым хлопком.,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
449,"I hit most of the classics before eighteen--though that's more a reflection of living in bumfuck nowhere, I also read the 1979 Encyclopedia Brittanica in desperation.","Я перечитал большинство классики до восемнадцати, хотя это скорее отражение жизни в глухой заднице. От отчаяния я даже прочитал ""Британскую энциклопедию"" 1979 года.","MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error"
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.","И это при том, что последние две ночи я спал здесь не так хорошо, как дома, и немного выматываюсь из-за #СЭХТ из-за простого нахождения в незнакомой обстановке, где мне сложнее регулировать свою активность и приходится запоминать, где что находится.","MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error"
454,Humanity is out in 5 days.,Человечество выходит через 5 дней.,"MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error"
457,I like it but will it be able to attract an audience of the right players?,"Мне нравится, но сможет ли это привлечь аудиторию подходящих игроков?","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
463,Came home on my lunch break to see this sitting outside uwu.,"Пришёл домой в обеденный перерыв и увидел это, стоящее на улице uwu.","```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
467,Was it overly cute to the point of being twee?,Было ли это чрезмерно мило до приторности?,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
474,Did she owe someone money?,Она кому-то должна была денег?,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
480,"Good critique is there to correct the problem quickly, and isn't directed at your ability.",Хорошая критика нужна для быстрого исправления проблемы и не направлена на ваши способности.,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
487,But for strong and firm future growth.,Но для уверенного и устойчивого будущего роста.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
489,"She was on her way to the wall, he was coming off duty.","Она шла к стене, он заканчивал смену.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
493,One block-printed word.,"Одно слово, напечатанное с помощью техники блочной печати.","MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error"
