index,original,zero_shot_translation,improved_translation
450,"My home is comfortable and wonderful and I am happy there, but I have to be somewhere else in order to chill enough to read fiction during the day without feeling guilty.",私の家は快適で素晴らしいし、そこで幸せに過ごしているけれど、罪悪感を感じずに日中に小説を読むほどリラックスするには、どこか別の場所にいなければならない。,私の家は快適で素晴らしいし、そこで幸せに過ごしているけれど、罪悪感なく日中に小説を読むほどリラックスするには、どこか別の場所に行く必要がある。
451,It's like I'm on holidays and therefore am doing what one does on holidays.,まるで休暇中で、だから休暇中にするようなことをしている、という感じです。,"まるで休暇 में いる みたい で, 休暇 中 に する こと を し てる ような もの だ よ."
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.",ここ2晩は家ほどよく眠れていないし、慣れない環境にいるだけで自分のペース配分が難しくなり、物の場所も覚えなければならないので、少し#MECFS（筋痛性脳脊髄炎/慢性疲労症候群）の症状が出てしまっているにも関わらず、そうなっているんだ。,ここ2晩は家ほどよく眠れていない上、慣れない環境にいるだけでペース配分が難しく、物の場所も覚えなければならないため、#MECFS（筋痛性脳脊髄炎/慢性疲労症候群）の症状が少し出ている。
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.",ゲーム業界で働くことの、ワクワク感、緊張感、ストレス、そして私が愛するすべての良いものが詰まっている。,ゲーム制作の、ワクワク感や緊張感、ストレス、そして何より私が好きなところばかりだ。
458,Will a community blossom around the user-generated content piece of the game?,ゲームのユーザー生成コンテンツ作品を中心にコミュニティは形成されるだろうか？,ゲームのユーザー生成コンテンツを中心にコミュニティは形成されるだろうか？
466,So I finally watched #Heartstopper,ついに#Heartstopper 見た。,ついに#Heartstopperを見ました。
467,Was it overly cute to the point of being twee?,甘すぎて、トゥイーって感じだった？,可愛すぎて、わざとらしかったかな？
471,But did I love it?,私はそれを愛したか？,私はそれを愛したか？
476,"In part, because they'd be taught badly.",教え方が悪かったから。,教え方が下手だったせいもある。
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",しかし、問題について言い訳をせずに、ただ解決することが重要です。特に、リードから変更の要求があった場合のプロダクション環境では。,しかし、問題について言い訳をせずに解決することが重要です。特にリードが変更を求めているプロダクション環境では。
479,"Every artist has been there, made the same mistakes.",どのアーティストも経験したことがある、同じ過ちを犯したことがある。,どのアーティストも、同じ過ちを経験している。
484,Watch seeds being sown & cultivated (and not randomly scattered) by good peeps.,良い人たちによって種が蒔かれ、育てられるのを見る（ただランダムにばらまかれるのではなく）。,良い人たちが種を播き、育てる様子を見る（ただランダムにばらまくのではなく）。
488,"Jami slipped the note to him when they passed each other on the path, just before the dog watch.",ジャミは犬の番の直前、小道ですれ違う時に彼にそっとメモを渡した。,ジャミは、当直の交代直前、小道ですれ違いざまに彼にそっとメモを渡した。
