index,original,translated,style_annotation
227,They're not gonna talk about this on Bloomberg!,ブルームバーグじゃ報道されないだろうな！,"MQM annotations:
Styles error:
minor: register/inappropriate formality - The use of 「〜だろうな！」is slightly informal. While not strictly wrong, a more neutral or slightly more formal phrasing might be more appropriate depending on the context where Bloomberg is being discussed."
228,"But if Spotify has a good quarter, they will.",しかし、もしスポティファイの業績が良ければ、そうなるでしょう。,"```
MQM annotations:
Minor: Unnatural Flow - The phrase ""そうなるでしょう"" (""sou naru deshou"") while grammatically correct, sounds a bit stiff and formal. A more natural phrasing could be ""そうなるだろう"" (""sou naru darou"") or simply ""そうなる"" (""sou naru"") depending on the desired nuance.
```"
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,全国の空洞化し荒廃した都市を再建させよう。,"MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - The phrase ""再建させよう"" (saiken saseyou) can sound a bit forced or overly literal in this context. A more natural and nuanced phrasing might be preferable."
231,These people want to improve their lives.,これらの人々は、生活を向上させたいと思っています。,"```
MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""生活を向上させたいと思っています"" (seikatsu o kōjō sasetai to omotte imasu) is grammatically correct but sounds slightly formal and less natural than other options in Japanese. While not incorrect, it could be phrased more smoothly. A more common and natural phrasing might be ""生活を良くしたいと思っています"" (seikatsu o yoku shitai to omotte imasu).
```"
234,"I am so tired of the headlines claiming that ""Remote work is dead."" or that ""Remote work was a failed experiment.""",「リモートワークは終わった」とか「リモートワークは失敗だった」という見出しには、もううんざりだ。,"MQM annotations:
minor: style/unnatural flow - The phrase ""もううんざりだ"" (mou unzari da) while grammatically correct, can sound a bit strong or overly emphatic in Japanese depending on the context and speaker. While ""tired of"" translates to this, a slightly softer or more nuanced expression might be more natural. Depending on the context, the translator might consider other options."
240,"It enables people to work in comfortable spaces and not stuffy, noisy offices.",人々が、息苦しい騒がしいオフィスではなく、快適な空間で働けるようにする。,"```
MQM annotations:
minor: style/Unnatural Flow - The phrase ""息苦しい騒がしいオフィスではなく、快適な空間で"" could be more naturally expressed in Japanese. While grammatically correct, it sounds slightly stiff. A more natural phrasing might reorder the elements or use different particles for smoother flow.
```"
243,To just ignore these facts is wrong.,これらの事実を無視するのは間違っている。,"```
MQM annotations:
minor: style/unnatural flow - While grammatically correct, the phrase ""これらの事実を無視するのは"" sounds somewhat stiff and could be more naturally expressed. A more natural phrasing might use a different verb or a slightly different construction.
```"
248,"Parker referred to abortion, and modern urban women's impulse to delay having children for their careers' sake.",パーカーは中絶と、現代の都市に住む女性がキャリアのために出産を遅らせようとする傾向について言及した。,"MQM annotations:
minor: Unnatural Flow - The phrase ""現代の都市に住む女性がキャリアのために出産を遅らせようとする傾向"" (gendai no toshi ni sumu josei ga kyaria no tame ni shussan o okuraseru you to suru keikou) is grammatically correct but sounds a bit stiff and verbose in Japanese. A more natural phrasing could be considered."
255,It took years of changing my life and working hard but finally...,何年も生活を変え、努力した結果、ついに…,"MQM annotations:
Minor: Unnatural Flow - The phrase ""何年も生活を変え、努力した結果"" feels a bit wordy and could be expressed more naturally in Japanese."
264,I will zip the lining into my cycle jacket - just in case I need it inside.,念のため、サイクリングジャケットにライナーをファスナーで取り付けます。,"```
MQM annotations:
Style Errors:
minor: style/unnatural flow - While grammatically correct, the phrase ""ライナーをファスナーで取り付けます"" (rainer wo fasunaa de toritsukemasu) sounds slightly unnatural. A more common phrasing might be ""ライナーをファスナーでジャケットに取り付けます"" (rainer wo fasunaa de jaketto ni toritsukemasu), explicitly mentioning attaching it to the jacket.
```"
266,This is for Wikipedia's component library (OOUI).,これは、ウィキペディアのコンポーネントライブラリ（OOUI）のためのものです。,"MQM annotations:
minor: style/unnatural flow - The phrase ""ためのものです"" is grammatically correct but sounds slightly stiff and overly formal in this context. A more natural phrasing might be considered."
270,"We create a detached temp parent, install MO there, and observe it becoming detached (thus attached elsewhere).",一時的な親オブジェクトを分離して作成し、そこにMOをインストールし、それが分離される（つまり、別の場所にアタッチされる）のを観察します。,"MQM annotations:
Style Errors:
minor: Unnatural Flow - ""一時的な親オブジェクトを分離して作成し、そこにMOをインストールし、それが分離される（つまり、別の場所にアタッチされる）のを観察します"" could be phrased more naturally in Japanese. The repetition of ""分離される"" (separated/detached) is a bit awkward. While grammatically correct, the flow isn't ideal. A more fluent translation might use different phrasing to avoid repeating the same word so closely."
276,He's just absolutely ripped from tearing around my office twice a day.,彼は毎日私のオフィスを2往復も走り回っているから、完全に筋肉ムキムキになっているんだ。,"MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - While the translation accurately conveys the meaning, ""筋肉ムキムキになっているんだ"" (muscle-muscle-y is becoming) is a bit informal and could be phrased more naturally for a broader audience. A more polished phrasing could be used to improve the flow and register."
278,It makes me so happy to see him thriving.,彼が活躍しているのを見ると、とても嬉しいです。,"MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""彼が活躍しているのを見ると、とても嬉しいです"" while grammatically correct, sounds slightly stiff. A more natural phrasing could be used to express the same sentiment with better flow."
285,Last week got a ton done and feeling much better about field items.,先週はたくさん終わらせることができて、現場の件もだいぶ良くなった気がする。,"```
MQM annotations:
Style Errors:
minor: Unnatural Flow - The phrase ""現場の件もだいぶ良くなった気がする"" (genba no ken mo daibu yoku natta ki ga suru) while understandable, is a bit wordy and could be more concise and natural in Japanese. A native speaker might phrase it slightly differently for smoother flow.
```"
286,"All collards, kale, chard is transplanted.",すべてのコラード、ケール、スイスチャードは移植済みです。,"```
MQM annotations:
Style Errors:
minor: unnatural flow - The Japanese translation is grammatically correct but sounds slightly unnatural. A more natural rendering might use a different phrasing to indicate that the transplantation is completed.
```"
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items",また、サラダ菜をそこに播種して、カット野菜を組み込む必要があります。灌漑、畝作り、移植については訓練されたクルーがおり、これは収穫以外のスキルの90％を占めます。,"MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""サラダ菜をそこに播種して、カット野菜を組み込む必要があります"" sounds slightly awkward and could be phrased more naturally in Japanese. A more common phrasing might be something like ""そこにサラダ菜の種をまき、カット野菜として利用できるようにする必要があります"".
minor: unnatural flow - The phrase ""収穫以外のスキルの90％を占めます"" is grammatically correct, but ""収穫以外のスキルの90％に相当します"" could be smoother."
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,Apple Maps の方が Google Maps よりも、ナビゲーションの指示に従う体験がはるかに優れていた。,"MQM annotations:
minor: style/unnatural flow - The phrase ""ナビゲーションの指示に従う体験がはるかに優れていた"" (nabigēshon no shiji ni shitagau taiken ga haruka ni sugureteita) is grammatically correct but sounds somewhat formal and verbose. A more natural phrasing could be used."
295,Apple Maps wins.,Apple Maps の勝ち。,"MQM annotations:
minor: style/unnatural flow - ""Apple Maps の勝ち"" is a direct translation of ""Apple Maps wins,"" but it sounds slightly unnatural in Japanese. A more natural expression might be something like ""Apple Maps の勝利"" (Apple Maps' victory) or a more descriptive phrase depending on the context."
302,"That said, I'm biased.",そうは言っても、私は偏っています。,"MQM annotations:
Style Errors:
minor: unnatural flow - While accurate, the phrase ""そうは言っても"" (sou wa itte mo) can sometimes sound a bit formal or stiff in modern Japanese, depending on the context. Other options could be more conversational."
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,しかし、政府が今の制度を変えないと考える限り、富の貯蔵庫として優れているのは土地だからです。,"MQM annotations:
Minor: Unnatural Flow - The phrase ""富の貯蔵庫として優れているのは土地だからです"" (fu no chozōko to shite sugurete iru no wa tochi dakara desu) sounds somewhat stiff and overly literal. A more natural phrasing might be used to improve the flow. While grammatically correct, it's not how a native speaker would typically express this.
```"
309,In China you can only lease land.,中国では土地はリースしかできません。,"```
MQM annotations:
Style Errors:
minor: unnatural flow - While grammatically correct, the phrase ""土地はリースしかできません"" sounds slightly stiff. A more natural phrasing might be ""土地はリースのみです"" or ""土地はリースに限られます.""
```"
311,The government can change these policies whenever it wants.,政府は、これらの政策をいつでも変更できます。,"MQM annotations:
minor: style/unnatural flow - The phrase ""いつでも変更できます"" is grammatically correct but could be slightly more natural in Japanese. A more polished phrasing might exist depending on the context, perhaps implying ease or authority more subtly."
312,The land is temporary.,土地は一時的なもの。,"MQM annotations:
minor: style/unnatural flow - The translation is grammatically correct, but could be more naturally expressed in Japanese. A more common phrasing might be ""土地は一時的なものに過ぎない"" or something similar that emphasizes the transient nature more strongly."
318,That's why the Chinese only allow leases.,だから中国はリースしか認めていない。,"MQM annotations:
Style Errors:
minor: unnatural flow - The translation is grammatically correct but sounds a bit too direct. A more nuanced or explanatory phrasing might improve the flow in Japanese. A native speaker might prefer a phrasing that includes the reason why leases are the only option, even if the source text is concise."
322,Let us continue to work together towards creating a brighter future for all.,すべての人々にとって、より明るい未来を創造するために、共に努力し続けましょう。,"MQM annotations:
minor: style/Unnatural Flow - The phrase ""共に努力し続けましょう"" (tomoni doryoku shi tsuzukemashou) while grammatically correct, can sound a bit stiff. A more natural phrasing might be ""力を合わせて、より良い未来を築いていきましょう"" (chikara o awasete, yori yoi mirai o kizuite ikimashou)."
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,自分をひどく卑下する人間の能力を、実際の残酷さを示す証拠がこれほど多くあるにもかかわらず、不思議に思うことがよくある。,"MQM annotations:
Minor: Unnatural Flow - The phrase ""自分をひどく卑下する人間の能力を、不思議に思うことがよくある"" feels slightly awkward and could be phrased more naturally in Japanese. A more natural phrasing might involve restructuring the sentence or using different vocabulary to express the wonder at human self-deprecation."
326,"To agonize over personal failure & guilt in a world where ""success"" is so often bestowed on people responsible for the most reprehensible acts...",「成功」が最も非難されるべき行為の責任者たちにしばしば与えられる世界で、個人の失敗と罪悪感に苦悩すること…。,"MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""個人の失敗と罪悪感に苦悩すること…"" feels slightly unnatural and could be rephrased for better flow in Japanese. A more natural phrasing might involve a slightly different word choice or sentence structure."
332,"or ""Modal editors are useless today"" :morty:",もしくは「モーダルエディタは今や無用」:morty:,"```
MQM annotations:
Styles error:
minor: register/inappropriate formality - The use of "":morty:"" is informal and may not be appropriate depending on the context. While the Japanese translation accurately reflects the source, it maintains the informality. Whether this is a style error depends on the target audience and purpose. If a more formal tone is required, this would be inappropriate.
```"
333,"Me extracting functionality of my #Axum projects into shared libraries: ""Hold my keyboard"" :partyparrot: :helix: :ferrisdance:",俺の#Axumプロジェクトの機能を共有ライブラリに抽出する作業: 「ちょっとキーボード貸して」:partyparrot: :helix: :ferrisdance:,"MQM annotations:
minor: register/informal - Using ""俺の"" (ore no) sounds very informal and masculine. While it fits the tone of the English source, it might be perceived as too casual in some Japanese contexts. A slightly more neutral ""私の"" (watashi no) might be more appropriate depending on the target audience.
minor: unnatural flow - The phrase ""ちょっとキーボード貸して"" (chotto kiiboodo kashite) is a very literal translation of ""Hold my keyboard"". While understandable, it sounds a bit unnatural and could be rephrased for a more natural flow.
minor: lacks creativity - The translation, though accurate, could benefit from a more creative and idiomatic rendering of the original English. The use of emojis helps, but the core sentence lacks flair.

```
MQM annotations:
Style Errors:
minor: register/informal - ""俺の"" (ore no) sounds very informal.
minor: unnatural flow - ""ちょっとキーボード貸して"" (chotto kiiboodo kashite) is a very literal translation of ""Hold my keyboard.""
minor: lacks creativity - Could be more creatively translated to convey the same meaning.
```"
337,The prompt this week on Revelations is Stay up all night.,今週のRevelationsのお題は、徹夜。,"MQM annotations:
Style Errors:
minor: unnatural flow - While the translation is accurate, the phrase ""今週のRevelationsのお題は、徹夜"" sounds a bit stiff. A more natural phrasing might be ""今週のRevelationsのテーマは、徹夜"" or ""今週のRevelationsは徹夜がテーマです。"" The provided translation isn't wrong, just a little less natural in flow."
339,It is definitely more romance than filth.,どちらかと言えば、エロよりロマンスです。,"MQM annotations:
minor: style/unnatural flow - ""どちらかと言えば"" (dochira ka to ieba) is a bit verbose and sounds slightly unnatural in this context. A simpler phrase like ""むしろ"" (mushiro) might be more appropriate for a natural flow."
341,"Also one day I am totally gonna do the mile high orgasm, maybe not with a str",いつか絶対、飛行機の中でオーガズムを体験してやる。相手は知らない人じゃないかもしれないけど。,"MQM annotations:
Style Errors:
minor: Unnatural Flow - The phrase ""相手は知らない人じゃないかもしれないけど"" (aite wa shiranai hito ja nai kamo shirenai kedo) while grammatically correct, feels slightly unnatural in this context. A more concise or idiomatic expression might improve the flow."
345,"I wish there was a ""who to follow"" recommendation somehow.",フォローすべき人のレコメンデーション機能みたいなのがあればいいのに。,"```
MQM annotations:
Style error:
Minor: Unnatural Flow - The phrase ""レコメンデーション機能みたいなのがあればいいのに"" sounds a bit awkward and could be phrased more naturally in Japanese. While grammatically correct, it's a very colloquial and verbose way of expressing the idea, which might not be suitable depending on the context.
```"
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.",つまり、始めるにはもう少し手間がかかり、#UXを向上させるには優れたアプリが必要になるでしょう。,"MQM annotations:
Minor: Unnatural Flow - While grammatically correct, the phrase ""始めるにはもう少し手間がかかり"" (hajimeru ni wa mō sukoshi tema ga kakari) is a bit wordy and could be expressed more naturally in Japanese. A more concise phrase like ""導入には少し手間がかかる"" (dōnyū ni wa sukoshi tema ga kakaru) would improve the flow."
354,"Interventions: knowledge about things we can do to create change, within some confidence bounds",変化を生み出すためにできることに関する知識（ある程度の信頼区間内で）。,"```
MQM annotations:
Minor: Unnatural Flow - The phrase ""ある程度の信頼区間内で"" (aru teido no shinrai kuukan nai de) which translates to ""within some confidence bounds"", feels slightly unnatural and overly literal in Japanese. A more natural phrasing might be achievable depending on the context.
```"
360,He's here and he's going to say this stuff no matter what.,彼はここにいるし、何があってもこれを言うつもりだ。,"MQM annotations:
Style Errors:
minor: unnatural flow - While grammatically correct, the phrase ""彼はここにいるし、何があってもこれを言うつもりだ"" sounds slightly unnatural. A more natural phrasing might exist in Japanese. The ""し"" conjunction, while correct, can sometimes sound a bit forced depending on the context. A simpler connective like ""から"" might be smoother."
362,It's very underwhelming at the moment.,今は期待外れだ。,"MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - ""期待外れだ"" sounds a bit stiff and overly direct. A more natural and nuanced translation might exist, though the current translation is not incorrect."
363,"The ""MusicLM Demo"" is mildly interesting.",MusicLM Demo は、まあまあ面白いです。,"```
MQM annotations:
Style Errors:
Minor: Unnatural Flow - The phrase ""まあまあ面白いです"" (maa maa omoshiroi desu) while grammatically correct, sounds a bit awkward and less natural than other alternatives for expressing ""mildly interesting"". A more natural phrasing could be considered depending on the context and desired nuance.
```"
368,"It's weird doing weightlifting but also having no real clue what your one-rep-max is, cus that's one of the key ways people track their progress.",筋トレしてるのに、自分の最大挙上重量がどれくらいか全然知らないのって変な感じだよね。だって、それって進捗を把握する上でめっちゃ重要な指標の一つじゃん。,"MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""自分の最大挙上重量がどれくらいか全然知らないのって変な感じだよね"" is grammatically correct but sounds a bit unnatural. A more natural phrasing might be something like ""自分の最大挙上重量を知らずに筋トレするのって、なんだか変な感じだよね"" or ""筋トレしてるのに最大挙上重量を知らないって、変な感じがする"".
minor: register - The use of ""めっちゃ"" is very informal. While it fits the overall tone, a slightly more formal alternative like ""非常に"" or ""とても"" might be considered, depending on the desired level of formality."
369,I work out alone in my bedroom without a spotter or even a weight rack.,誰の補助もなしに、ウェイトラックすらない自分の寝室で一人で筋トレをしています。,"MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - While grammatically correct, the phrase ""誰の補助もなしに、ウェイトラックすらない自分の寝室で一人で筋トレをしています"" sounds a bit wordy and could be more concise for a more natural flow. A native speaker might phrase it slightly differently for better readability."
370,Just me and a barbell with a bunch of weights.,俺とバーベルと大量のウェイトだけ。,"```
MQM annotations:
Styles error:
minor: register/informal - The use of ""俺"" (ore) is very informal and while it fits the tone, a slightly more neutral pronoun like ""私"" (watashi) or ""僕"" (boku) might be more suitable depending on the context. Although ""ore"" is not incorrect, it creates a more distinctly masculine and potentially rough tone.
minor: unnatural flow/word choice - Using ""大量の"" (tairyou no) for ""a bunch"" is accurate but slightly formal and unnatural in casual speech. A more natural phrasing could be something like ""たくさんの"" (takusan no) or simply implying the quantity through context.

```"
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.",自分の最大挙上重量を計算しようとすると、最大挙上できるだけの重りがなかったり、逆に重すぎて怪我をしたり、最悪の場合死んでしまうかもしれない。,"MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""自分の最大挙上重量を計算しようとすると、最大挙上できるだけの重りがなかったり、逆に重すぎて怪我をしたり、最悪の場合死んでしまうかもしれない。"" is grammatically correct but a bit wordy and could be phrased more naturally in Japanese. The repetition of ""最大挙上"" feels slightly redundant. A more concise and natural phrasing would improve the flow."
375,I swear burrata didn't exist five years ago,5年前には、ブラッティーナなんて存在しなかったと誓うよ。,"MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - The phrase ""〜と誓うよ"" (to chikau yo) sounds a bit unnatural in this context. While grammatically correct and accurately conveying the meaning of ""I swear,"" a more natural phrasing might be preferred."
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,誰かの母親が作っているのを見たことも、パーティーで無理やり押し付けられたことも、誰かのソース作りやパン作りの日に出てきたのを見たこともなかった。,"MQM annotations:
No style errors found."
384,Does anyone have a Linux tablet they love?,Linuxタブレットで愛用しているものがある人いますか？,"```
MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""愛用しているものがある人いますか？"" is grammatically correct but sounds a bit unnatural in Japanese. A more natural phrasing might be ""Linuxタブレットでおすすめはありますか？"" or ""Linuxタブレットを使っている方、いらっしゃいますか？"".
```"
385,"This would be mainly for web browsing, occasional email, and some games.",主にウェブ閲覧、たまにメール、それに少しゲームをする程度です。,"```
MQM annotations:
minor: style/Unnatural Flow - ""それに少しゲームをする程度です"" feels slightly unnatural. A more natural phrasing might be ""それに、ゲームも少しするくらいです"". The use of ""程度です"" is not incorrect, but it adds a slightly formal or detached tone that might not be ideal for this simple statement.

```"
388,"A bad game is bad forever.""",駄作は永遠に駄作。,"```
MQM annotations:
Style Errors:
minor: style/unnatural flow - ""駄作は永遠に駄作"" sounds slightly repetitive and unnatural in Japanese. A more natural phrasing might exist, although the translation accurately conveys the meaning.
```"
389,So was it Epic that originated this?,これってEpicがオリジナル？,"MQM annotations:
Styles error:
minor: unnatural flow - The translation sounds a bit unnatural. A more natural way to phrase it would be something like 「これって、エピックが元祖？」 or 「これってエピック発祥？」."
390,We can keep going.,続けることができます。,"```
MQM annotations:
Minor: style/Unnatural Flow - The Japanese translation is grammatically correct, but it could be more natural by using a slightly different phrasing. ""続けることができます"" translates literally to ""can continue"" or ""it is possible to continue,"" which sounds a bit stiff. A more natural phrasing could be something like ""続けられる"" (can continue) or ""続けましょう"" (let's continue) depending on the desired nuance.
```"
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",GamePro 1997年11月号の過去の記事には、もっと曖昧な引用がある。,"MQM annotations:
Style Error:
minor: unnatural flow - While grammatically correct, the phrase ""もっと曖昧な引用がある"" (motto aimai na inyou ga aru) could be phrased more naturally in Japanese. A more common way to express this might be something like ""より曖昧な引用が見られる"" (yori aimai na inyou ga mirareru) or ""曖昧な引用がより多く含まれている"" (aimai na inyou ga yori ooku fukumareteiru), although the provided translation isn't *incorrect*, it lacks a certain naturalness."
401,Esp the carriages with the bigger windows.,特に窓の大きい車両。,"MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - While grammatically correct, the translation could be more natural. A more idiomatic rendering might be preferred for smoother reading."
402,There's areas that could use some polish.,磨きをかけるべき箇所がいくつかあります。,"```
MQM annotations:
Style error:
Minor: Unnatural Flow - While accurate, the phrase ""磨きをかけるべき箇所がいくつかあります"" (Migaki o kakerubeki kasho ga ikutsu ka arimasu) sounds slightly formal and stiff. A more natural phrasing in Japanese might exist depending on the specific context. It's not incorrect, but it's not the most fluid or idiomatic way to express the idea.
```"
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.",つまり、十分なゴミ箱の不足と、照明の色の重要性を説明する標識の不足です。,"MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""つまり、"" (tsumari) can sometimes sound a bit abrupt or overly explanatory in Japanese. While not strictly incorrect, a more natural phrasing or omission might be smoother.
```"
405,I won't be sad to see the end of the ICM or DDZ stock.,ICMやDDZ株が終わっても、悲しくはないだろう。,"MQM annotations:
minor: style/unnatural flow - While grammatically correct, the phrase ""ICMやDDZ株が終わっても、悲しくはないだろう"" sounds slightly unnatural. A more natural phrasing might be ""ICMやDDZ株が終わっても、別に悲しくはない"" or something similar, depending on the desired nuance."
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,お一人様一枚までとさせていただきます。お並びいただいた皆様がボードを入手できるよう努めております。,"MQM annotations:
minor: style/unnatural flow - While accurate, the phrase ""お並びいただいた皆様がボードを入手できるよう努めております"" sounds somewhat formal and stiff. A more natural phrasing might be slightly less verbose.
```"
411,Such friendships transcend differences.,そのような友情は、違いを超える。,"MQM annotations:
minor: Style/Unnatural Flow - While grammatically correct, ""違いを超える"" sounds slightly less natural than other options for expressing ""transcend differences"" in Japanese. A more idiomatic rendering might exist."
412,We all have stories to tell.,誰にでも語るべき物語がある。,"MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""語るべき物語がある"" (katarubeki monogatari ga aru) sounds slightly stiff. A more natural phrasing might be ""物語を持っている"" (monogatari o motteiru) or ""物語がある"" (monogatari ga aru) alone, depending on context. The ""べき"" (beki) construction makes it a bit overly formal or emphatic in this general statement."
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",なんとなく、この件は最初からつまずいてしまったような気がします。,"MQM annotations:
Minor: Style/Unnatural Flow - The phrase ""最初からつまずいてしまったような気がします"" (saisho kara tsumazuite shimatta you na ki ga shimasu) while grammatically correct, sounds a bit verbose and less natural than other possible alternatives for expressing the initial feeling of a setback or wrong start. A slightly more concise or idiomatic phrasing could improve the flow."
418,Will still linger a bit longer on here and think about whether I should migrate at all.,もう少しここに残って、そもそも移行すべきかどうかを考えます。,"```
MQM annotations:
minor: style/unnatural flow - While grammatically correct, the phrase ""そもそも移行すべきかどうかを考えます"" (somo somo igou subeki ka dou ka o kangaemasu) sounds a little stiff and formal. A more natural phrasing might involve a slightly different grammatical structure or word choice to soften the tone.
```"
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,レプニドたちは地表の下にトンネルを掘り、あなたは下の洞窟で数百ものレプニドの体が煮えたぎる塊の中に落ちてしまう。,"```
MQM annotations:
Minor: Unnatural Flow - The phrase ""レプニドの体が煮えたぎる塊の中に落ちてしまう"" (Repunido no karada ga nietagiru katamari no naka ni ochite shimau) while grammatically correct, is a bit wordy and could be phrased more naturally. A more concise phrasing might improve the flow.
```"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.",終わりは唐突に訪れる。幾つもの牙が猛毒を注入し、ディスクラの空気が肺を蝕む。,"MQM annotations:
Style Errors:
minor: style/unnatural flow - ""終わりは唐突に訪れる"" could be more naturally expressed. Although grammatically correct, it sounds a bit stiff.
minor: style/unnatural flow - ""幾つもの牙が猛毒を注入し、ディスクラの空気が肺を蝕む"" sounds a little awkward. A more natural flow might involve rephrasing to connect the venom and air more directly to the effect on the lungs."
425,Nobody will ever know that you were the first human future traveller.,あなたが人類初の未来旅行者だったことは、誰にも知られることはないだろう。,"MQM annotations:
minor: unnatural flow - While grammatically correct, the phrase ""あなたが人類初の未来旅行者だったことは、誰にも知られることはないだろう"" sounds slightly formal and stiff. A more natural phrasing might exist depending on the context."
426,You land the flyer nose upward on the side of the slag heap and climb out.,あなたは鉱滓山の斜面に機首を上にして着陸し、降りる。,"MQM annotations:
Style Errors:
minor: UNNATURAL FLOW - While technically correct, the phrase ""機首を上にして着陸し"" (kishu o ue ni shite chakuriku shi) sounds somewhat unnatural and overly literal. A more fluent phrasing might exist."
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.",八つの目を持つレプニドたちは見ているようだが、こちらに向かってくる気配はない。実際、ゆっくりと近づいても、彼らは微動だにしない。,"MQM annotations:
minor: style/Unnatural Flow - The phrase ""こちらに向かってくる気配はない"" (kochira ni mukatte kuru kehai wa nai) while accurate, is a bit verbose and could be more concisely expressed for a more natural flow. The translation sounds a bit overly literal.
minor: style/Unnatural Flow - The phrase ""ゆっくりと近づいても、彼らは微動だにしない。"" (yukkuri to chikadzuitemo, karera wa bidou da ni shinai.) while accurate, can be expressed more naturally. The use of 微動だにしない is slightly formal and could be simplified in a more casual context."
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.",どうやら、ユニバーサル翻訳機は応答を拾っていないため、彼らはあなたの声が聞こえないどころか、理解もできないようです。,"MQM annotations:
Minor: Unnatural Flow - The phrase ""あなたの声が聞こえないどころか、理解もできないようです"" is grammatically correct, but sounds a bit verbose and unnatural in Japanese. A more concise and natural phrasing might be preferred.
```"
430,You decide to use your Psychic Awareness to contact them mentally.,念動力を使って、精神的に彼らと交信することにした。,"MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - The phrase ""交信することにした"" (koushin suru koto ni shita) can sound slightly stiff. More natural phrasing might exist depending on context (e.g., simpler language to reflect internal monologue)."
436,"#today I have coffee, sunshine and quiet time!",今日 は コーヒー と 日光 と 静かな 時間！,"MQM annotations:
minor: style/Unnatural Flow - The phrase ""静かな 時間！"" sounds somewhat unnatural in Japanese. While grammatically correct, it lacks the nuance of a more natural expression. A more natural phrasing might include a particle or verb to indicate the activity being enjoyed."
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,撚りの甘い箇所や塊のある、細撚りの銀灰色の糸を見つけました。,"MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""撚りの甘い箇所や塊のある、細撚りの銀灰色の糸"" sounds slightly unnatural. A more natural phrasing might exist."
441,But am not sure I have enough of the purple.,紫の色が十分にあるかどうか、自信がありません。,"```
MQM annotations:
minor: style/Unnatural Flow - The phrase ""紫の色が十分にあるかどうか"" (whether there is enough purple color) sounds slightly unnatural in Japanese. A more natural phrasing could be considered, although the current translation is understandable.
```"
446,I have literally tried and dropped EVERY SINGLE ONE.,すべて、文字通り試してはやめた。,"MQM annotations:
Style error:
Minor: Unnatural Flow - While the translation is accurate, the phrase ""文字通り試してはやめた"" (literally tried and quit) sounds a bit unnatural in Japanese. A more natural way to express this would be something like 「全部試して、全部ダメだった」 or 「手当たり次第試してみたけど、全部だめだった」, conveying the sense of having tried everything and given up."
447,"And up until like two years ago, I had no idea until I checked my transcripts.",そして、2年くらい前までは、成績証明書を確認するまで全く知りませんでした。,"MQM annotations:
Minor: Unnatural Flow - The phrase ""成績証明書を確認するまで"" (seisekishoumeisho wo kakunin suru made) while grammatically correct, sounds a bit stiff and literal. A more natural phrasing in Japanese might be something like ""成績証明書を見て初めて"" (seisekishoumeisho wo mite hajimete) or ""成績証明書で確認するまでは"" (seisekishoumeisho de kakunin suru made wa)."
448,The literature class hatred is even worse: I love to read.,文学の授業嫌いはもっとひどい。読むのは大好きなのに。,"MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - While the translation accurately conveys the meaning, it could be phrased more naturally in Japanese. ""文学の授業嫌いはもっとひどい。読むのは大好きなのに。"" is grammatically correct, but sounds a bit forced as a response. A more natural phrasing might use a different structure or vocabulary."
