index,original,zero_shot_translation,reference_translation
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,撚りの甘い箇所や塊のある、細撚りの銀灰色の糸を見つけました。,紡ぎムラのあるシルバーグレーの毛糸をみつけたんだけど、ほとんどは細く紡がれていてツブツブがあるんです。
441,But am not sure I have enough of the purple.,紫の色が十分にあるかどうか、自信がありません。,でも、紫色のは足りるかどうか。
446,I have literally tried and dropped EVERY SINGLE ONE.,すべて、文字通り試してはやめた。,本当に一生懸命やってみたけど、どの単位も全部落とした。
447,"And up until like two years ago, I had no idea until I checked my transcripts.",そして、2年くらい前までは、成績証明書を確認するまで全く知りませんでした。,２年くらい前までまったくわからず、成績表を見て気づいた。
448,The literature class hatred is even worse: I love to read.,文学の授業嫌いはもっとひどい。読むのは大好きなのに。,文学の授業はますます嫌いになったけれど、本を読むことは大好きだ。
450,"My home is comfortable and wonderful and I am happy there, but I have to be somewhere else in order to chill enough to read fiction during the day without feeling guilty.",私の家は快適で素晴らしいし、そこで幸せに過ごしているけれど、罪悪感を感じずに日中に小説を読むほどリラックスするには、どこか別の場所にいなければならない。,私の家は居心地がよくて素晴らしいし、家にいるのが好きだけど、日中に罪悪感なく小説が読めるぐらい落ち着くためにはどこか他の場所に行かなくちゃいけない。
451,It's like I'm on holidays and therefore am doing what one does on holidays.,まるで休暇中で、だから休暇中にするようなことをしている、という感じです。,休暇中みたいな感じなので、人が休みの日にすることをしている。
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.",ここ2晩は家ほどよく眠れていないし、慣れない環境にいるだけで自分のペース配分が難しくなり、物の場所も覚えなければならないので、少し#MECFS（筋痛性脳脊髄炎/慢性疲労症候群）の症状が出てしまっているにも関わらず、そうなっているんだ。,この二晩、ここでは家にいるときのように良く眠れなかったし、自分のペースを保ちづらく、どこに何があるか良くわからない見知らぬ環境にいるというだけで、少し#慢性疲労症候群の症状が出てしまった。
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.",ゲーム業界で働くことの、ワクワク感、緊張感、ストレス、そして私が愛するすべての良いものが詰まっている。,ワクワクしたり、イライラしたり、ストレスも感じるけど、ゲーム作りのいいところばかりだ。
458,Will a community blossom around the user-generated content piece of the game?,ゲームのユーザー生成コンテンツ作品を中心にコミュニティは形成されるだろうか？,ゲームのユーザー生成コンテンツの部分で、コミュニティは活発になるだろうか。
466,So I finally watched #Heartstopper,ついに#Heartstopper 見た。,やっと#ハートストッパーを見たよ
467,Was it overly cute to the point of being twee?,甘すぎて、トゥイーって感じだった？,あまりにキュートすぎてキュン死しそうになったよね？
471,But did I love it?,私はそれを愛したか？,でもおもしろかった？
476,"In part, because they'd be taught badly.",教え方が悪かったから。,伝わり方がまずかったせいもある。
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",しかし、問題について言い訳をせずに、ただ解決することが重要です。特に、リードから変更の要求があった場合のプロダクション環境では。,ただ、製作途中でやり方を変えなきゃいけないときとかは特に、言い訳しないで問題点をすぐ修正することは大切だ。
479,"Every artist has been there, made the same mistakes.",どのアーティストも経験したことがある、同じ過ちを犯したことがある。,どんなアーティストも通る道だし、みんな同じような間違いをしている。
484,Watch seeds being sown & cultivated (and not randomly scattered) by good peeps.,良い人たちによって種が蒔かれ、育てられるのを見る（ただランダムにばらまかれるのではなく）。,良い人たちが種を植えたり（適当にばらまくのではなく）土を耕したりする様子を見てみるといい。
488,"Jami slipped the note to him when they passed each other on the path, just before the dog watch.",ジャミは犬の番の直前、小道ですれ違う時に彼にそっとメモを渡した。,ジェイミーは勤務シフトに入るちょっと前、小道ですれ違ったときに、彼にこっそりとメモを渡した。
