index,original,translated,terminology_annotation
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items",また、サラダ菜をそこに播種して、カット野菜を組み込む必要があります。灌漑、畝作り、移植については訓練されたクルーがおり、これは収穫以外のスキルの90％を占めます。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""畝作り"" should be more specific to the context of bed preparation, perhaps using a term that implies creating raised beds or seedbeds (e.g., ""育苗床作り"").
```"
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,Apple Maps の方が Google Maps よりも、ナビゲーションの指示に従う体験がはるかに優れていた。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""Apple Maps"" should be ""Apple マップ"" to maintain consistency with ""Google Maps"" and adhere to common Japanese usage for brand names.
minor: WRONG TERM - ""Google Maps"" should be ""Google マップ"" to maintain consistency with ""Apple Maps"" and adhere to common Japanese usage for brand names.
```"
295,Apple Maps wins.,Apple Maps の勝ち。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation ""Apple Maps の勝ち"" is grammatically correct but sounds a bit unnatural. A more natural phrasing might be ""Apple Mapsの勝利"" or ""Apple Mapsが勝利"", using 勝利 (shouri) for ""victory"". However, ""勝ち"" is not strictly incorrect.
```"
302,"That said, I'm biased.",そうは言っても、私は偏っています。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/capitalization - ""私は偏っています"" should be ""私は偏見を持っています"" to properly translate the meaning of ""biased."" However, the current translation isn't critically wrong, just not the most natural or accurate term.
```"
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,しかし、政府が今の制度を変えないと考える限り、富の貯蔵庫として優れているのは土地だからです。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/capitalization - ""土地"" should be ""土地"" to match the glossary.
```"
309,In China you can only lease land.,中国では土地はリースしかできません。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The phrase ""リースしかできません"" sounds unnatural in Japanese. A more natural phrasing would be リースのみです or リースに限られます, although those may not be the most accurate translation depending on the intended meaning. While grammatically correct, the phrase sounds forced.
```"
311,The government can change these policies whenever it wants.,政府は、これらの政策をいつでも変更できます。,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The phrase ""変更できます"" is too polite/formal in this context. A more natural translation would be ""変更できる"". While grammatically correct, ""変更できます"" implies a level of deference that is unnecessary when discussing the government's ability to change policies."
312,The land is temporary.,土地は一時的なもの。,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The word ""temporary"" should be translated to ""仮の"" instead of ""一時的な"" in this context."
318,That's why the Chinese only allow leases.,だから中国はリースしか認めていない。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""リース"" should ideally be ""賃貸"" to better align with the concept of ""lease"" as a permission to use something over a specific time. ""リース"" is a loan of something.
```"
322,Let us continue to work together towards creating a brighter future for all.,すべての人々にとって、より明るい未来を創造するために、共に努力し続けましょう。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The phrase ""すべての人々"" is a little too emphatic and verbose for ""all"". While not strictly incorrect, it's less natural than a more concise option.
```"
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,自分をひどく卑下する人間の能力を、実際の残酷さを示す証拠がこれほど多くあるにもかかわらず、不思議に思うことがよくある。,"```
MQM annotations:
```"
326,"To agonize over personal failure & guilt in a world where ""success"" is so often bestowed on people responsible for the most reprehensible acts...",「成功」が最も非難されるべき行為の責任者たちにしばしば与えられる世界で、個人の失敗と罪悪感に苦悩すること…。,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""成功」が最も非難されるべき行為の責任者たちにしばしば与えられる世界で、個人の失敗と罪悪感に苦悩すること…"" is awkward as it contains the symbol 「」."
332,"or ""Modal editors are useless today"" :morty:",もしくは「モーダルエディタは今や無用」:morty:,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The capitalization of ""モーダルエディタ"" should match the glossary, which is likely ""モーダルエディター"" (with a long vowel sound).
```"
333,"Me extracting functionality of my #Axum projects into shared libraries: ""Hold my keyboard"" :partyparrot: :helix: :ferrisdance:",俺の#Axumプロジェクトの機能を共有ライブラリに抽出する作業: 「ちょっとキーボード貸して」:partyparrot: :helix: :ferrisdance:,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""#Axumプロジェクト"" should not have a hashtag in the translated text, as it is a technical term being used in a general context.
```"
337,The prompt this week on Revelations is Stay up all night.,今週のRevelationsのお題は、徹夜。,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""徹夜"" means ""all-night vigil"" or ""sitting up all night"", which is close to ""stay up all night"" but not the exact equivalent in this context. ""徹夜"" implies a more intentional act than just staying up."
339,It is definitely more romance than filth.,どちらかと言えば、エロよりロマンスです。,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""エロ"" (ero) is a glossary entry, but its use here might be considered slightly informal or slangy compared to a more neutral term for ""filth"" or ""pornography"" in this context. While understandable, it's not the most precise or formal choice.
```"
341,"Also one day I am totally gonna do the mile high orgasm, maybe not with a str",いつか絶対、飛行機の中でオーガズムを体験してやる。相手は知らない人じゃないかもしれないけど。,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""オーガズム"" should be ""オーガズム体験"" to match the glossary entry ""orgasm""."
345,"I wish there was a ""who to follow"" recommendation somehow.",フォローすべき人のレコメンデーション機能みたいなのがあればいいのに。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""レコメンデーション機能"" is a loanword, and while understandable, it could be argued that a more natural Japanese term could be used for ""recommendation feature"". However, given its common usage in tech contexts, it's a minor issue.
```"
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.",つまり、始めるにはもう少し手間がかかり、#UXを向上させるには優れたアプリが必要になるでしょう。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation of ""#UX"" as ""#UXを"" includes the hashtag, which is unnecessary and stylistically awkward in Japanese. While not impacting comprehension, it's not the most natural way to express it.
```"
354,"Interventions: knowledge about things we can do to create change, within some confidence bounds",変化を生み出すためにできることに関する知識（ある程度の信頼区間内で）。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The phrase ""ある程度の信頼区間内で"" is a literal translation of ""within some confidence bounds"" but might sound unnatural or awkward in Japanese. A more natural phrasing might be something like ""一定の信頼性をもって"" or ""ある程度の確信をもって"".
```"
360,He's here and he's going to say this stuff no matter what.,彼はここにいるし、何があってもこれを言うつもりだ。,"```
MQM annotations:
```"
362,It's very underwhelming at the moment.,今は期待外れだ。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""期待外れ"" is a valid translation of ""underwhelming"" but ""今は期待外れだ"" sounds a bit strong and could be rephrased to be more natural.
```"
363,"The ""MusicLM Demo"" is mildly interesting.",MusicLM Demo は、まあまあ面白いです。,"```
MQM annotations:
```"
368,"It's weird doing weightlifting but also having no real clue what your one-rep-max is, cus that's one of the key ways people track their progress.",筋トレしてるのに、自分の最大挙上重量がどれくらいか全然知らないのって変な感じだよね。だって、それって進捗を把握する上でめっちゃ重要な指標の一つじゃん。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - 最大挙上重量 is a valid term, but doesn't perfectly capture the nuance of ""one-rep-max"" which is a more commonly understood term in English fitness circles. While not technically wrong, it feels slightly less natural than a more direct translation or romanization of ""one-rep-max.""
```"
369,I work out alone in my bedroom without a spotter or even a weight rack.,誰の補助もなしに、ウェイトラックすらない自分の寝室で一人で筋トレをしています。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""ウェイトラック"" should be inflected to indicate possession.
```"
370,Just me and a barbell with a bunch of weights.,俺とバーベルと大量のウェイトだけ。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""ウェイト"" should be katakana ""ウエイト"" to match the standard transliteration of ""weight"".
```"
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.",自分の最大挙上重量を計算しようとすると、最大挙上できるだけの重りがなかったり、逆に重すぎて怪我をしたり、最悪の場合死んでしまうかもしれない。,"```
MQM annotations
Terminology errors:
minor: WRONG TERM/capitalization - ""自分の最大挙上重量"" should be ""自分の最大挙上重量"" (no change needed, already correct capitalization)
```"
375,I swear burrata didn't exist five years ago,5年前には、ブラッティーナなんて存在しなかったと誓うよ。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""ブラッティーナ"" is a transliteration of ""burrata,"" not ""burratina."" Burrata is the correct term.
```"
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,誰かの母親が作っているのを見たことも、パーティーで無理やり押し付けられたことも、誰かのソース作りやパン作りの日に出てきたのを見たこともなかった。,"MQM annotations:
No terminology errors found."
384,Does anyone have a Linux tablet they love?,Linuxタブレットで愛用しているものがある人いますか？,"```
MQM annotations:
```"
385,"This would be mainly for web browsing, occasional email, and some games.",主にウェブ閲覧、たまにメール、それに少しゲームをする程度です。,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""ウェブ閲覧"" should potentially be ""ウェブブラウジング"" to match the English ""web browsing"" more closely, though ""ウェブ閲覧"" is understandable. This is a stylistic choice, so minor.
```"
388,"A bad game is bad forever.""",駄作は永遠に駄作。,"```
MQM annotations:
```"
389,So was it Epic that originated this?,これってEpicがオリジナル？,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""オリジナル"" (original) is used, but in this context, it might be better to use a more specific term like ""開発元"" (developer) or ""発祥"" (origin/source), depending on the precise intended meaning. While not strictly incorrect, it could be more precise.
```"
390,We can keep going.,続けることができます。,"```
MQM annotations:
```"
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",GamePro 1997年11月号の過去の記事には、もっと曖昧な引用がある。,"```
MQM annotations:
```"
401,Esp the carriages with the bigger windows.,特に窓の大きい車両。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation of ""車両"" to ""vehicles"" is overly specific. A more general term like ""carriages"" or ""cars"" would be more appropriate. Although it's understandable, it's not the most natural or accurate term in this context.
```"
402,There's areas that could use some polish.,磨きをかけるべき箇所がいくつかあります。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""磨きをかけるべき箇所がいくつかあります"" is a valid translation of ""There's areas that could use some polish."" However, a more literal translation, if aiming for strict terminology adherence, might use a more direct equivalent for ""polish"" within a defined glossary. Without a specific glossary entry for ""polish"" in this context, it's difficult to assess definitively, but ""磨きをかける"" (migaki o kakeru) which literally translates to ""apply polishing"" is a bit of a stretch. This should be a Mistranslation error though since polish is not highlighted as a glossary item.
```"
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.",つまり、十分なゴミ箱の不足と、照明の色の重要性を説明する標識の不足です。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ゴミ箱の不足 (gomibako no fusoku) translates to ""lack of trash cans"". While technically correct, ""bins"" might be better translated as ""ごみ容器 (gomi youki)"" for a more precise meaning in this context, although ""ゴミ箱 (gomibako)"" is still acceptable and doesn't significantly hinder comprehension.
minor: WRONG TERM - 標識 (hyoushiki) translates to ""sign"". While technically correct, in this context of explaining the significance of lighting colors, ""解説 (kaisetsu)"" or ""説明 (setsumei)"" might be a better fit, referring to explanations or descriptions rather than physical signs. However, ""標識 (hyoushiki)"" is still understandable.
```"
405,I won't be sad to see the end of the ICM or DDZ stock.,ICMやDDZ株が終わっても、悲しくはないだろう。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/capitalization - ""ICMやDDZ株"" should be ""ICMやDDZ株"" or ""ICMやDDZの株"" for better readability, depending on the desired nuance. While not strictly incorrect, the current capitalization is less common and might appear slightly awkward to a native speaker.
```"
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,お一人様一枚までとさせていただきます。お並びいただいた皆様がボードを入手できるよう努めております。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""ボード"" should be ""板"" instead of ""ボード"" because the source text is referring to surfboards or skateboards, which are usually translated as ""板"" in Japanese. ""ボード"" is a more general term for board, which may include circuit boards.
```"
411,Such friendships transcend differences.,そのような友情は、違いを超える。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""超える"" is not the most natural or accurate translation of ""transcend"" in this context. While not incorrect, it feels slightly stiff and less nuanced than other options.
```"
412,We all have stories to tell.,誰にでも語るべき物語がある。,"```
MQM annotations:
```"
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",なんとなく、この件は最初からつまずいてしまったような気がします。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The phrase ""この件"" translates to ""this matter"" or ""this issue"", which is a more literal translation of ""this instance"". While not entirely incorrect, it changes the nuance of the original phrase ""this instance,"" which is more related to software or IT context. Therefore, it can be considered a Wrong Term because it could lead to misinterpretation depending on the context.
```"
418,Will still linger a bit longer on here and think about whether I should migrate at all.,もう少しここに残って、そもそも移行すべきかどうかを考えます。,"```
MQM annotations
Terminology errors:
minor: WRONG TERM - The translation of ""移行"" as ""移行すべきかどうか"" is unnecessarily verbose and slightly awkward. While technically not incorrect, a more natural phrasing might be ""移行するかどうか"" or simply ""移行を検討するかどうか"". The inclusion of ""すべき"" (should) adds a layer of obligation that isn't necessarily present in the original sentence.
```"
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,レプニドたちは地表の下にトンネルを掘り、あなたは下の洞窟で数百ものレプニドの体が煮えたぎる塊の中に落ちてしまう。,"```
MQM annotations
Terminology errors:
minor: WRONG TERM - The term ""レプニド"" (Repunido) is a transliteration of ""Repnid"". It is not inherently wrong, but using a more natural Japanese term, if available, would be preferable for better flow. The choice is acceptable, but could be improved.
```"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.",終わりは唐突に訪れる。幾つもの牙が猛毒を注入し、ディスクラの空気が肺を蝕む。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""ディスクラの空気"" should be a better fit and more natural.
```"
425,Nobody will ever know that you were the first human future traveller.,あなたが人類初の未来旅行者だったことは、誰にも知られることはないだろう。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""未来旅行者"" should be ""未来旅行者"" and not ""未来旅行者だった"".
```"
426,You land the flyer nose upward on the side of the slag heap and climb out.,あなたは鉱滓山の斜面に機首を上にして着陸し、降りる。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/wrong term - ""鉱滓山"" is a valid translation of ""slag heap"", but ""斜面"" translates to ""slope"" or ""incline"". While not strictly incorrect in describing the side of the heap, it loses the specific connotation of landing *on* the heap rather than just the side. A more precise term for ""side"" in this context would better convey the image.
```"
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.",八つの目を持つレプニドたちは見ているようだが、こちらに向かってくる気配はない。実際、ゆっくりと近づいても、彼らは微動だにしない。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""レプニド"" (Repunido) appears to be a transliteration of ""Repnid."" While technically compliant with the glossary, it's a transliteration rather than a more natural-sounding or descriptive Japanese term, making it sound slightly awkward in context.
```"
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.",どうやら、ユニバーサル翻訳機は応答を拾っていないため、彼らはあなたの声が聞こえないどころか、理解もできないようです。,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""ユニバーサル翻訳機"" should be inflected (ユニバーサル翻訳機**が**)."
430,You decide to use your Psychic Awareness to contact them mentally.,念動力を使って、精神的に彼らと交信することにした。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""念動力"" is a possible translation of ""Psychic Awareness,"" but ""精神感応"" would be more appropriate in this context.
```"
436,"#today I have coffee, sunshine and quiet time!",今日 は コーヒー と 日光 と 静かな 時間！,"```
MQM annotations:
```"
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,撚りの甘い箇所や塊のある、細撚りの銀灰色の糸を見つけました。,"```
MQM annotations:
```"
441,But am not sure I have enough of the purple.,紫の色が十分にあるかどうか、自信がありません。,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The phrase ""紫の色"" should be ""紫"" to match the common and natural way to express ""purple"" in this context. Using ""紫の色"" is not technically wrong, but it sounds less natural.
```"
446,I have literally tried and dropped EVERY SINGLE ONE.,すべて、文字通り試してはやめた。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""文字通り"" translates to ""literally,"" but in this context, it might be better translated as ""ありとあらゆる"" to convey the sense of ""every single one."" While not incorrect, it's a less idiomatic choice.
```"
447,"And up until like two years ago, I had no idea until I checked my transcripts.",そして、2年くらい前までは、成績証明書を確認するまで全く知りませんでした。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""成績証明書"" is a direct translation of ""transcript"" but might be slightly more formal than needed in this context. A more natural option might be 成績. However, the current translation is understandable.
```"
448,The literature class hatred is even worse: I love to read.,文学の授業嫌いはもっとひどい。読むのは大好きなのに。,"MQM annotations
Terminology errors:
minor: WRONG TERM - The Japanese translation of ""literature class"" is too literal and sounds awkward in this context. A more natural translation might be something like ""国語の授業"" (kokugo no jugyou) if referring to a native language literature class, or a different phrasing depending on the specific context.
```"
450,"My home is comfortable and wonderful and I am happy there, but I have to be somewhere else in order to chill enough to read fiction during the day without feeling guilty.",私の家は快適で素晴らしいし、そこで幸せに過ごしているけれど、罪悪感を感じずに日中に小説を読むほどリラックスするには、どこか別の場所にいなければならない。,"```
MQM annotations:
```"
451,It's like I'm on holidays and therefore am doing what one does on holidays.,まるで休暇中で、だから休暇中にするようなことをしている、という感じです。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The phrase ""休暇中です"" uses the polite form ""です"" but doesn't necessarily convey the casual tone of ""on holidays"". While grammatically correct, it might sound slightly formal in this context.
```"
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.",ここ2晩は家ほどよく眠れていないし、慣れない環境にいるだけで自分のペース配分が難しくなり、物の場所も覚えなければならないので、少し#MECFS（筋痛性脳脊髄炎/慢性疲労症候群）の症状が出てしまっているにも関わらず、そうなっているんだ。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""#MECFS（筋痛性脳脊髄炎/慢性疲労症候群）"" is acceptable, but the surrounding text ""の症状が出てしまっている"" makes it a bit wordy and less natural. A more concise phrasing could be used.
```"
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.",ゲーム業界で働くことの、ワクワク感、緊張感、ストレス、そして私が愛するすべての良いものが詰まっている。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""ゲーム業界"" should be ""ゲーム制作"".
```"
458,Will a community blossom around the user-generated content piece of the game?,ゲームのユーザー生成コンテンツ作品を中心にコミュニティは形成されるだろうか？,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""ユーザー生成コンテンツ作品"" includes 作品 (sakuhin), which usually refers to a specific piece of work. While technically not incorrect, in this broader context of ""user-generated content,"" ユーザー生成コンテンツ is preferred and more natural. The inclusion of 作品 makes it sound like it is referring to a specific user-generated work rather than the concept.
```"
466,So I finally watched #Heartstopper,ついに#Heartstopper 見た。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation ""見た"" is too casual for a general audience and may not be appropriate depending on the context. A more neutral or polite form like ""見ました"" might be preferable. While ""見た"" isn't strictly *wrong*, it might not be the ideal register.
```"
467,Was it overly cute to the point of being twee?,甘すぎて、トゥイーって感じだった？,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""トゥイー"" is a transliteration of ""twee,"" and while understandable, it's not a standard or ideal term in Japanese. A more natural word or phrase might be preferable, though its usage here isn't critically wrong.
```"
471,But did I love it?,私はそれを愛したか？,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/capitalization - The question mark should be a full-width question mark (？) in Japanese.
```"
476,"In part, because they'd be taught badly.",教え方が悪かったから。,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation ""教え方"" (oshiekata) could be interpreted as ""teaching method"" or ""way of teaching."" While not entirely incorrect, it doesn't fully capture the nuance of ""taught badly,"" which implies the quality of the teaching itself was poor. A better translation might incorporate an adjective to explicitly indicate the poor quality (e.g., ""下手な教え方"" - heta na oshiekata - clumsy/poor teaching method)."
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",しかし、問題について言い訳をせずに、ただ解決することが重要です。特に、リードから変更の要求があった場合のプロダクション環境では。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/capitalization - ""プロダクション環境"" should be ""プロダクション環境"" (production environment) to match the capitalization in the glossary.
```"
479,"Every artist has been there, made the same mistakes.",どのアーティストも経験したことがある、同じ過ちを犯したことがある。,"```
MQM annotations:
```"
484,Watch seeds being sown & cultivated (and not randomly scattered) by good peeps.,良い人たちによって種が蒔かれ、育てられるのを見る（ただランダムにばらまかれるのではなく）。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""蒔かれ"" should be ""播かれ"" as the verb used in the source text is ""sown"" instead of a more general term. This refers to a specific way of scattering seeds (sowing, as opposed to simply scattering.)
```"
488,"Jami slipped the note to him when they passed each other on the path, just before the dog watch.",ジャミは犬の番の直前、小道ですれ違う時に彼にそっとメモを渡した。,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""犬の番"" (inu no ban) is a literal translation of ""dog watch"" and, while understandable, might not be the most natural or common way to express that nautical term in Japanese.
```"
