index,original,translated,accuracy_annotation
189,В финале Грю танцует партию Траволты,"In the finale, Gru dances Travolta's part.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""Travolta's part"" does not accurately reflect the meaning of ""партию Траволты"" in the source text, which refers to Gru dancing Travolta's dance part or routine.
[Minor]: none"
190,"К заброшенному трейлеру где-то посреди условной пустыни подкатывает тачка, из которой выходят три пары добротнейших сисек.","To the abandoned trailer somewhere in the middle of a conditional desert, a car pulls up, from which three pairs of excellent tits emerge.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""three pairs of excellent tits emerge"" does not accurately reflect the meaning of the source text, which refers to ""three pairs of excellent breasts"" in a more neutral and less vulgar manner.
[Minor]: accuracy/addition - The translation adds the phrase ""from which"" which is not present in the source text."
192,Сами по себе носительницы этого дара не так существенны.,The bearers of this gift are not so significant in themselves.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The bearers of this gift are not so significant in themselves"" does not fully capture the meaning of the source text ""Сами по себе носительницы этого дара не так существенны"", which suggests that the bearers of this gift are not that significant or important in themselves.

[Minor]: no-error

The translation accurately conveys the overall meaning of the source text, with only a minor difference in nuance. The source text suggests that the bearers of the gift are not that significant or important in themselves, while the translation states that they are ""not so significant in themselves"". This slight difference in emphasis does not significantly impact the overall meaning."
196,А происходит много всего забавного.,A lot of funny things are happening.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation adds the word ""A"" at the beginning of the sentence, which is not present in the source text."
198,"Создатели считают, что матерящаяся телка с щедрыми формами, вымазанная в грязи, с разбитым носом и сияющими белизной зубами - это круто.","The creators consider that a foul-mouthed cow with generous curves, smeared in dirt, with a broken nose and gleaming white teeth - this is cool.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""a foul-mouthed cow with generous curves, smeared in dirt, with a broken nose and gleaming white teeth"" does not fully capture the meaning of the source text, which describes a vulgar, sexually explicit depiction.
[Minor]: accuracy/addition - The translation adds the phrase ""this is cool"", which is not present in the source text."
201,Близкий по духу фильм в московском прокате — «Ствол для Дженнифер».,"""A Barrel for Jennifer""","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""A Barrel for Jennifer"" does not accurately reflect the meaning of the source text ""Близкий по духу фильм в московском прокате — «Ствол для Дженнифер»"", which is more accurately translated as ""A film with a similar spirit in Moscow's distribution - 'A Barrel for Jennifer'""."
203,"В общем, для кино-фетишиста здесь обнаруживается настоящий Клондайк удовольствий.",A true Klondike of pleasures for the cinema fetishist.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The phrase ""a true Klondike of pleasures"" does not accurately reflect the meaning of the Russian source text, which is more literal and straightforward (""in general, for the cinema fetishist, a true Klondike of pleasures is discovered here"").
[Minor]: none"
205,"Если бы не физические данные актрис, скучно стало бы уже к середине.","If it were not for the physical data of the actresses, it would have become boring already by the middle.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""If it were not for the physical data of the actresses, it would have become boring already by the middle"" does not fully capture the meaning of the source text ""Если бы не физические данные актрис, скучно стало бы уже к середине."" The source text suggests that the physical attributes of the actresses are what kept the audience engaged, whereas the translation implies that the lack of physical attributes would have made the content boring.
[Minor]: none"
207,"В РОЛЯХ: Джулия Вот, Эрин Каммингс, Америка Оливо, Майкл Херст, Рон Мелендес","Julia Voth, Erin Cummings, America Olivo, Michael Hurst, Ron Melendez.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

The English translation accurately reflects the meaning of the Russian source text. There are no apparent accuracy errors in the translation."
209,"Ничего не добившись и застрелив несчастного бандита, бабы начинают цапаться, драться друг с другом и периодически прибывающими откуда-то отморозками, а также регулярно целоваться и тискаться.","Nothing achieved and having shot the unfortunate bandit, the women begin to squabble, fight with each other and the periodically arriving thugs from somewhere, as well as regularly kissing and fondling.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the unfortunate bandit"" does not accurately reflect the meaning of the source text ""несчастного бандита"", which suggests the bandit was a victim rather than an unfortunate perpetrator.
[Minor]: accuracy/addition - The translation ""having shot"" adds information not present in the source text.
[Minor]: accuracy/addition - The translation ""as well as regularly kissing and fondling"" adds details not explicitly stated in the source text."
210,"По ходу дела выясняется, что все трое не те, кем представлялись в начале.",It turns out that all three of them are not who they presented themselves to be at the beginning.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""all three of them are not who they presented themselves to be at the beginning"" does not fully capture the meaning of the source text, which is that ""it turns out that all three of them are not who they represented themselves to be at the beginning.""
[Minor]: none"
214,Кровожадный и кусачий пеплум возвращает режиссеру пошатнувшееся доверие.,The bloodthirsty and biting peplum restores the director's shaken trust.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""bloodthirsty and biting peplum"" does not accurately reflect the meaning of the source text, which refers to a ""peplum"" (a type of film genre) that ""restores the director's shaken trust"". The translation does not convey the intended meaning.
[Minor]: [accuracy/mistranslation] - The translation ""restores the director's shaken trust"" does not fully capture the nuance of the source text, which suggests that the ""peplum"" (film genre) is ""returning"" or ""coming back"" to restore the director's trust, rather than just restoring it."
217,"«План Маршалла» по очищению «пеплума» от налипшей пост-гладиаторской киногрязи, в целом, сработал.","""The Marshall Plan"" for cleaning the ""peplum"" from the adhered post-gladiator film dirt, in general, worked.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The phrase ""peplum"" is not accurately translated. The source text refers to the ""peplum"" as a specific term, but the translation uses a more general term ""film dirt"" which does not capture the intended meaning.
[Minor]: [accuracy/addition] - The phrase ""in general"" is added in the translation, which is not present in the source text."
226,"Тонкому артхаусному артисту пока удалось отвоевать в Голливуде лишь острохарактерные роли второго плана, но очень хочется верить, что после «Центуриона» ситуация изменится.","""The thin arthouse artist has so far only managed to win over acute character roles in the second tier in Hollywood, but one really wants to believe that the situation will change after 'The Centurion'.""","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""the thin arthouse artist"" does not fully capture the meaning of the source text, which refers to a ""fine arthouse artist"". The translation is not as precise.
[Minor]: [accuracy/addition] - The addition of ""in Hollywood"" is not present in the source text and is not necessary for the overall meaning."
240,"Лысая, как бильярдный шар, киса замыслила захватить весь мир, и теперь собаки-суперагенты вынуждены объединить усилия со своими мяукующими антагонистами.","A bald, like a billiard ball, kitty has plotted to conquer the whole world, and now the super-agent dogs are forced to join forces with their meowing antagonists.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""a bald, like a billiard ball, kitty"" does not accurately reflect the meaning of the source text ""Лысая, как бильярдный шар, киса"", which describes the cat as being ""bald, like a billiard ball"".
[Minor]: accuracy/addition - The translation ""has plotted to conquer the whole world"" adds the phrase ""has plotted to"" which is not present in the source text ""замыслила захватить весь мир"".
[Minor]: accuracy/mistranslation - The translation ""the super-agent dogs are forced to join forces with their meowing antagonists"" does not accurately convey the meaning of the source text ""собаки-суперагенты вынуждены объединить усилия со своими мяукующими антагонистами"", which states that the ""super-agent dogs are forced to join forces with their meowing antagonists""."
244,"Обратите внимание на Джорджа Клуни, который объединился с рок-фотографом-ныне-режиссером Антоном Корбайном («Контроль») для весьма любопытного экзистенциального исследования психологии стареющего наемного убийцы, прячущегося от людей в небольшом итальянском городке и сзапозданием постигающего человеческую природу.","Pay attention to George Clooney, who has teamed up with rock photographer-turned-director Anton Corbijn (""Control"") for a rather curious existential study of the psychology of an aging hired assassin, hiding from people in a small Italian town and belatedly coming to understand human nature.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""rock photographer-turned-director"" does not fully capture the meaning of the source text, which refers to Anton Corbijn as a ""rock-photographer-now-director"".
[Minor]: accuracy/addition - The translation adds the phrase ""for a rather curious existential study"", which is not present in the source text."
247,"Взяв за основу роман Мартина Бута «Очень скрытный джентльмен», Роуэн Джоффе внес в свой сценарий кое-какие коррективы: место рассказчика-англичанина занял вынесенный в заглавие американец, а из оружейника-нелегала главный герой превратился в простого убийцу.","Taking the novel ""The American"" by Martin Booth as a basis, Rowan Joffe made some adjustments to his screenplay: the English narrator was replaced by an American featured in the title, and the main character went from being an illegal arms dealer to a simple assassin.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The source text mentions that the main character went from being an ""illegal arms dealer"" to a ""simple assassin"", but the translation states that the character went from being an ""illegal arms dealer"" to a ""simple killer"", which does not fully capture the meaning of ""assassin"".
[Minor]: accuracy/addition - The translation adds the phrase ""by Martin Booth"" when the source text only mentions ""the novel 'The American'"", which is not necessary."
253,А можно я вас из фоторужья щелкну!?,"""Can I take a photo of you with a camera?""","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Can I take a photo of you with a camera?"" does not accurately reflect the meaning of the source text ""Can I take a photo of you with a camera gun?"". The source text uses the term ""фоторужье"" (camera gun), which is a colloquial term for a camera with a long lens that resembles a rifle. The translation fails to convey this nuance.
[Minor]: none"
254,Джонни Деппа в этом сезоне можно было увидеть в двух местах одновременно.,Johnny Depp could be seen in two places at the same time this season.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""could be seen in two places at the same time"" does not accurately reflect the meaning of the source text, which is that Johnny Depp was seen in two different places during the same season.

[Minor]: [accuracy/addition] - The translation adds the phrase ""this season"", which is not present in the source text."
257,"Во-вторых, в Пуэрто Рико на площадке «Ромового дневника», экранизации дебютного романа легендарного Хантера С. Томпсона.","In Puerto Rico, on the set of ""The Rum Diary,"" the film adaptation of the debut novel by the legendary Hunter S. Thompson.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""In Puerto Rico, on the set of 'The Rum Diary,' the film adaptation of the debut novel by the legendary Hunter S. Thompson"" does not fully reflect the meaning of the source text ""Во-вторых, в Пуэрто Рико на площадке «Ромового дневника», экранизации дебютного романа легендарного Хантера С. Томпсона."" The source text indicates that this is the second point being made, but the translation does not convey this.
[Minor]: [accuracy/addition] - The translation adds the phrase ""the film adaptation of"" which is not present in the source text.
[Minor]: [accuracy/addition] - The translation adds the word ""the"" before ""debut novel"" which is not present in the source text."
261,"Впрочем, хорошо хотя бы то, что героиня российской картины хоть и чужая, но совсем не лысая.","However, it's good at least that the heroine of the Russian film, although a foreigner, is not bald at all.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""not bald at all"" does not fully capture the meaning of the source text, which is that the heroine of the Russian film, although a foreigner, is not bald.
[Minor]: none"
265,"В график также заложен и седьмой фильм — романтическая комедия «Джек и Джилл», где Сэндлеру предстоит одновременно сыграть Джека и его сестру-близнеца Джилл.","Jack and Jill, a romantic comedy where Sandler is set to play both Jack and his twin sister Jill.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Jack and Jill, a romantic comedy where Sandler is set to play both Jack and his twin sister Jill"" does not fully reflect the meaning of the source text, which states that Sandler will play both the character of Jack and his twin sister Jill.
[Minor]: no-error"
269,"В то время как съемки новой серии Бондианы откладываются, ее новый режиссер Сэм Мендес скучать не успевает.","While the filming of the new James Bond series is being postponed, its new director, Sam Mendes, doesn't have time to get bored.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""doesn't have time to get bored"" does not fully reflect the meaning of the source text, which suggests that the director Sam Mendes is keeping busy despite the postponement of the new James Bond film.

[Minor]: [no-error] - The translation accurately conveys the meaning of the source text."
277,"По признанию режиссера, это нелегкая (в романе шесть параллельных сюжетных линий), но крайне интересная работа.","This is a challenging work (the novel has six parallel storylines), but extremely interesting, according to the director's admission.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The phrase ""this is a challenging work"" does not fully capture the meaning of the source text, which states that the director admitted the work is ""nелегкая"" (not easy). The translation does not convey the director's acknowledgment of the difficulty of the work.
[Minor]: no-error"
279,В Крыму проходят съемки интернационального боевика Максима Коростышевского под рабочим названием «Солдаты удачи».,"The filming of Maxim Korostyshevsky's international action movie with the working title ""Soldiers of Fortune"" is taking place in Crimea.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Soldiers of Fortune"" does not accurately reflect the meaning of the Russian title ""Солдаты удачи"" (Soldiers of Luck/Fortune).
[Minor]: [accuracy/addition] - The translation adds the phrase ""with the working title"" which is not present in the source text."
280,"Он посвящен миллионерам, отправившимся за свои деньги на настоящую войну в поисках адреналина.",He is dedicated to millionaires who have gone to real war in search of adrenaline with their own money.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""He is dedicated to millionaires who have gone to real war in search of adrenaline with their own money"" does not fully reflect the meaning of the source text, which states that the documentary is about millionaires who have gone to real war in search of adrenaline, not that the documentary itself is dedicated to them.
[Minor]: no-error"
288,Этот факт не должен пугать искушенного зрителя - в истории кинематографа есть масса примеров успешной переквалификации моделей в актрис.,This fact should not scare the experienced viewer - in the history of cinema there are many examples of successful retraining of models into actresses.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""retraining of models into actresses"" does not fully capture the meaning of the source text, which refers to the successful transition of models becoming actresses, rather than just retraining.
[Minor]: none"
289,"Шарлиз Терон («Монстро»), Анджелина Джоли («Прерванная жизнь»), Джессика Лэнг («Голубое небо», «Тутси»), Ким Бэсингер («Секреты Лос-Анджелеса»), Дженнифер Коннели («Игры разума»), Джина Дэвис («Случайный турист») и «Первая вице-мисс США-86» Халле Берри («Бал монстров») начинали как манекенщицы или снимались для модных журналов, в итоге получили заслуженный «Оскар».","Charlize Theron (""Monster""), Angelina Jolie (""Girl, Interrupted""), Jessica Lange (""Blue Sky"", ""Tootsie""), Kim Basinger (""L.A. Confidential""), Jennifer Connelly (""A Beautiful Mind""), Geena Davis (""The Accidental Tourist"") and ""Miss USA 1986"" Halle Berry (""Introducing Dorothy Dandridge"") started out as models or appeared in fashion magazines, eventually earning well-deserved Oscars.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - ""Miss USA 1986"" Halle Berry (""Introducing Dorothy Dandridge"") is incorrectly translated as ""First Runner-Up Miss USA 1986"" Halle Berry (""Introducing Dorothy Dandridge""). The source text states that Halle Berry was ""Miss USA 1986"", not the first runner-up.
[Minor]: [accuracy/mistranslation] - The translation of ""Случайный турист"" as ""The Accidental Tourist"" is a bit literal, and ""Случайный"" could be better translated as ""Accidental"" or ""Random"" to match the English title more closely.
[Minor]: [accuracy/mistranslation] - The translation of ""Бал монстров"" as ""Introducing Dorothy Dandridge"" is not fully accurate, as the source text refers to the film ""Introducing Dorothy Dandridge"", not ""Бал монстров"" (which does not seem to be a film mentioned in the source)."
290,"Преуспели в актерском мастерстве (также красавицы Милла Йовович, Кэмерон Диас, Моника Белуччи и, что особенно приятно, наша соотечественница Ольга Куриленко.","They have succeeded in acting (also beauties Milla Jovovich, Cameron Diaz, Monica Bellucci and, especially pleasantly, our compatriot Olga Kurylenko).","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""They have succeeded in acting (also beauties Milla Jovovich, Cameron Diaz, Monica Bellucci and, especially pleasantly, our compatriot Olga Kurylenko)"" does not fully capture the meaning of the source text, which states that these actresses have ""succeeded in acting"" and are also ""beauties"".
[Minor]: [accuracy/addition] - The translation adds the phrase ""also beauties"" which is not present in the source text."
293,"Валерия Гай Германика, заслужившая Особого упоминания каннского жюри в 2008 году за картину «Все умрут, а я останусь» и снявшая скандальный телесериал «Школа», получила должность креативного директора на телеканале МТ.","Valeria Gai Germanika, who received a Special Mention from the Cannes jury in 2008 for the film ""All Will Die, and I'll Stay Alive"" and directed the controversial TV series ""School,"" has been appointed as the creative director at the MT TV channel.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""All Will Die, and I'll Stay Alive"" does not accurately reflect the meaning of the original Russian title ""Все умрут, а я останусь"" which is more accurately translated as ""Everyone Will Die, But I Will Remain"".
[Minor]: [accuracy/addition] - The translation adds the phrase ""has been appointed as"" which is not present in the source text."
296,Также Германика начала кастинг новых ведущих.,"Also, Germanika has started casting new hosts.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Also, Germanika has started casting new hosts"" does not fully capture the meaning of the source text ""Также Германика начала кастинг новых ведущих"", which indicates that Germanika has begun the process of casting or selecting new hosts."
297,Комедия «Колотилов» режиссера Лео Габриадзе и продюсера Тимура Бекмамбетова неожиданно превратилась в «Выкрутасы».,"The comedy ""Kolotilov"" directed by Leo Gabriadze and produced by Timur Bekmambetov unexpectedly turned into ""Vykyrutas"".","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Vykyrutas"" does not accurately reflect the meaning of the source text ""Kolotilov"".
[Minor]: accuracy/untranslated - The title ""Kolotilov"" is left untranslated."
299,Новое развитие получила вторая сюжетная линия картины.,The second plot line of the film has received new development.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""The second plot line of the film has received new development"" does not fully capture the meaning of the source text ""Новое развитие получила вторая сюжетная линия картины"", which suggests that the second plot line of the film has been further developed or expanded upon."
308,"Очумевшие от жесткого расписания, критики и кинематографисты на сверхскоростях носились меж сочинским Зимним театром, где проходили показы с мастер-классами, и гостиницей «Жемчужина», в которой потоком шли пресс-конференции и круглые столы, едва успевая нырнуть в Черное море.","Overwhelmed by the rigid schedule, critics and filmmakers rushed at breakneck speeds between the Sochi Winter Theater, where screenings with master classes were taking place, and the Zhemchuzhina Hotel, where press conferences and round tables were constantly in progress, barely managing to dive into the Black Sea.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""Overwhelmed by the rigid schedule"" does not fully capture the meaning of ""Очумевшие от жесткого расписания"" which implies a sense of being stunned or dazed by the rigid schedule.
[Minor]: accuracy/addition - The phrase ""едва успевая нырнуть в Черное море"" (barely managing to dive into the Black Sea) is not directly translated in the English version."
313,"На круглом столе, посвященном судьбам российского артхауса, живописную свару с критиками устроил председатель фонда поддержки отечественного кино Сергей Толстиков: «Вы вообще читаете статьи в прессе, которые читаю я?» - грозно вопрошал он у собравшихся.","""At the round table dedicated to the fate of Russian art house, the chairman of the fund for the support of domestic cinema, Sergei Tolstikov, arranged a vivid quarrel with the critics: 'Do you even read the articles in the press that I read?' - he asked the assembled people menacingly.""","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""arranged a vivid quarrel with the critics"" does not fully capture the meaning of the source text, which describes the chairman ""устроил живописную свару с критиками"" (literally ""arranged a picturesque quarrel with the critics"").
[Minor]: accuracy/addition - The translation ""he asked the assembled people menacingly"" adds the word ""menacingly"" which is not present in the source text."
318,"Председателю жюри Карену Шахназарову картина Лозницы, напротив, не понравилась вовсе — но под давлением коллег он вынужден был дать ей приз за режиссуру.","The chairman of the jury, Karen Shakhnazarov, on the contrary, did not like Loznitsa's film at all - but under pressure from his colleagues, he was forced to give it the prize for directing.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""on the contrary, did not like Loznitsa's film at all"" does not fully capture the meaning of the source text, which states that the chairman of the jury ""did not like Loznitsa's film at all"".
[Major]: [accuracy/omission] - The translation omits the information that the chairman of the jury ""was forced to give it the prize for directing"" under pressure from his colleagues."
319,Награду за лучший дебют — «Пропавший без вести» — получила дочь,"""The Missing"" won the award for best debut.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""The Missing"" does not accurately reflect the meaning of the source text, which states that the award for best debut was given to the daughter.
[Minor]: accuracy/omission - The translation does not mention that the award was for ""best debut"", which is present in the source text."
320,"Жуткая киноэнциклопедия русской жизни: наивного гуманного и рационального героя бьют, грабят и провоцируют на чудовищные поступки без всякой видимой цели.","The chilling cinematic encyclopedia of Russian life: the naive, humane, and rational hero is beaten, robbed, and provoked into monstrous acts without any apparent purpose.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the naive, humane, and rational hero is beaten, robbed, and provoked into monstrous acts without any apparent purpose"" does not fully capture the meaning of the source text, which describes a ""chilling cinematic encyclopedia of Russian life"" where the ""naive, humane, and rational hero"" is subjected to these actions ""without any visible purpose.""
[Minor]: no-error"
323,Самая сложная картина «Кинотавра» уже отобрана в конкурс Карловых Вар — режиссерская звезда родилась.,"The most complex film of the ""Kinotavr"" has already been selected for the Karlovy Vary competition - a directorial star has been born.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""a directorial star has been born"" does not fully capture the meaning of the source text, which is that ""the most complex film of the 'Kinotavr' has already been selected for the Karlovy Vary competition"".
[Minor]: [accuracy/addition] - The translation ""The most complex film of the 'Kinotavr' has already been selected for the Karlovy Vary competition"" adds the word ""the"" before ""Karlovy Vary competition"", which is not present in the source text."
324,"Безупречно одетый и постриженный программист Леонид реагирует на мир со сдержанной брезгливостью, прячась в норе аккуратного холостяцкого быта.","Impeccably dressed and groomed programmer Leonid reacts to the world with restrained disdain, hiding in the den of a tidy bachelor's life.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""reacts to the world with restrained disdain"" does not fully capture the meaning of the source text, which describes Leonid's reaction as ""со сдержанной брезгливостью"" (with restrained disdain/disgust).
[Minor]: no-error"
325,"Но на дом опускается чугунная баба, на голову героя — несправедливая рука карательных органов, и он начинает бессмысленный бег по кафкианским пространствам и ситуациям.","But a cast-iron woman descends on the house, an unjust hand of the punitive organs falls on the hero's head, and he begins a senseless run through Kafkaesque spaces and situations.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""a cast-iron woman descends on the house"" does not accurately reflect the meaning of the source text, which refers to a ""cast-iron woman"" descending on the hero's head, not the house.
[Major]: [accuracy/mistranslation] - The translation ""an unjust hand of the punitive organs falls on the hero's head"" does not precisely convey the meaning of the source text, which states that ""an unjust hand of the punitive organs"" falls on the hero's head.
[Minor]: [accuracy/addition] - The translation adds the phrase ""and he begins a senseless run through Kafkaesque spaces and situations,"" which is not explicitly present in the source text."
328,И это симптоматично - нынче в нашем кино зубры движутся за молодежью.,And this is symptomatic - nowadays in our cinema the old guard is moving behind the youth.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the old guard is moving behind the youth"" does not fully capture the meaning of the source text, which suggests that the older generation in the film industry is now following the lead of the younger generation.
[Minor]: none"
330,"Документальное кино, снятое так, что голову сносит почище, чем от аналогичного художественного.","Documentary film, shot in such a way that it blows your mind more than a similar fictional one.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Documentary film, shot in such a way that it blows your mind more than a similar fictional one"" does not fully capture the meaning of the source text, which suggests that the documentary film is more mind-blowing than a similar fictional film.
[Minor]: none"
331,"Автору интересна и отвертка, исследующая электрический счетчик, и кусок несоленого сливочного, дрейфующий по чугунной сковороде, -— все это превращает историю о безработном шахтере, его редкозубой возлюбленной и ее уголовнике-брате в настоящее док-полотно маслом.","The author is interested in both the screwdriver investigating the electric meter and the piece of unsalted butter drifting across the cast-iron skillet - all of which transforms the story of the unemployed miner, his gaptoothed lover, and her criminal brother into a true oil-painting documentary.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""the piece of unsalted butter drifting across the cast-iron skillet"" does not fully capture the meaning of the source text ""кусок несоленого сливочного, дрейфующий по чугунной сковороде"", which refers to a piece of unsalted butter drifting across a cast-iron skillet.
[Minor]: accuracy/addition - The translation ""transforms the story of the unemployed miner, his gaptoothed lover, and her criminal brother into a true oil-painting documentary"" adds more details than the source text, which simply states that ""все это превращает историю о безработном шахтере, его редкозубой возлюбленной и ее уголовнике-брате в настоящее док-полотно маслом."""
332,Победитель конкурса короткого метра Николай Соколов примеряет черно-белую стилистику французской новой волны на мир спальных районов.,"The winner of the short film competition, Nikolai Sokolov, tries on the black-and-white aesthetics of the French New Wave on the world of residential neighborhoods.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""tries on the black-and-white aesthetics of the French New Wave"" does not fully capture the meaning of the source text, which states that the filmmaker ""applies the black-and-white aesthetics of the French New Wave to the world of residential neighborhoods"".
[Minor]: no-error"
333,"Пусть годаровские монтажные ходы в истории о двух школьниках, один из которых мечтает сделать бомбу, а другой — сыграть Баха задом наперед, выглядят странно, но за редкую попытку поэтизации окружающей реальности — спасибо.","Let the Godard-like editing techniques in the story about two schoolboys, one of whom dreams of making a bomb and the other of playing Bach in reverse, seem strange, but thank you for the rare attempt to poeticize the surrounding reality.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""one of whom dreams of making a bomb and the other of playing Bach in reverse"" does not fully capture the meaning of the source text, which states that one schoolboy dreams of making a bomb while the other dreams of playing Bach backwards.
[Minor]: [accuracy/addition] - The translation adds the phrase ""thank you for the rare attempt to poeticize the surrounding reality"", which is not present in the source text."
338,"Недавно режиссером был назначен Карл Ринш (у него в графике уже стоит ремейк «Твари из Черной лагуны»), прославившийся своими рекламными роликами.","Recently, Karl Rinsch was appointed as the director (he already has a remake of ""Creature from the Black Lagoon"" on his schedule), who became famous for his commercials.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""Recently, Karl Rinsch was appointed as the director"" does not accurately reflect the meaning of the source text, which states that Rinsch ""was appointed as the director"".
[Minor]: accuracy/addition - ""who became famous for his commercials"" is an addition not present in the source text."
341,Роберт Родригес приобрел права на ротоскопический фэнтези-мультфильм 80-х и планирует сделать из него масштабное кино.,Robert Rodriguez acquired the rights to the 1980s rotoscope fantasy animated film and plans to turn it into a large-scale cinematic production.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Robert Rodriguez acquired the rights to the 1980s rotoscope fantasy animated film and plans to turn it into a large-scale cinematic production"" does not fully capture the meaning of the source text, which states that Rodriguez plans to make a large-scale film based on the 1980s rotoscope fantasy animated film, rather than turning the film itself into a large-scale production.
[Minor]: [accuracy/addition] - The translation adds the word ""cinematic"" which is not present in the source text.
[Minor]: [accuracy/addition] - The translation adds the word ""production"" which is not explicitly stated in the source text."
343,"Темой мультфильма были мечи, магия и большое количество нарисованных сисек.","Swords, magic, and a large number of drawn boobs.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Swords, magic, and a large number of drawn boobs"" does not fully capture the meaning of the source text, which mentions that the topic of the animated film was ""swords, magic, and a large number of drawn breasts/boobs"".
[Minor]: no-error"
347,"На широкие экраны героев вернет не кто иной, как Майкл Бэй - властелин экшена, взрывов и хоррор-ремейков.","Michael Bay - the master of action, explosions, and horror remakes - will bring the heroes back to the big screens.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Michael Bay - the master of action, explosions, and horror remakes - will bring the heroes back to the big screens"" does not fully capture the meaning of the source text ""На широкие экраны героев вернет не кто иной, как Майкл Бэй - властелин экшена, взрывов и хоррор-ремейков."" The source text suggests that Michael Bay, the master of action, explosions, and horror remakes, will be the one to bring the heroes back to the big screens, while the translation does not convey this nuance.
[Minor]: [no-error] - The translation accurately conveys the meaning of the source text."
353,— Китайские женщины в наше время управляют крупным бизнесом и выигрывают олимпийское золото.,— Chinese women in our time manage large businesses and win Olympic gold.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Chinese women in our time manage large businesses and win Olympic gold"" does not fully capture the meaning of the source text, which states that ""Chinese women in our time manage large businesses and win Olympic gold medals.""
[Minor]: none"
