index,original,translated,linguistic_convention_annotation
244,"Обратите внимание на Джорджа Клуни, который объединился с рок-фотографом-ныне-режиссером Антоном Корбайном («Контроль») для весьма любопытного экзистенциального исследования психологии стареющего наемного убийцы, прячущегося от людей в небольшом итальянском городке и сзапозданием постигающего человеческую природу.","Pay attention to George Clooney, who has teamed up with rock photographer-turned-director Anton Corbijn (""Control"") for a rather curious existential study of the psychology of an aging hired assassin, hiding from people in a small Italian town and belatedly coming to understand human nature.","MQM annotations:
linguistic conventions errors:
[minor]: capitalization - The word ""Джорджа"" should be capitalized as ""Джордж"" to match the English name ""George"".
[minor]: punctuation - The comma after ""Контроль"" should be replaced with a period to properly separate the two clauses.
[minor]: word order - The phrase ""сзапозданием постигающего человеческую природу"" could be reordered as ""постигающего с запозданием человеческую природу"" to better match the English translation."
247,"Взяв за основу роман Мартина Бута «Очень скрытный джентльмен», Роуэн Джоффе внес в свой сценарий кое-какие коррективы: место рассказчика-англичанина занял вынесенный в заглавие американец, а из оружейника-нелегала главный герой превратился в простого убийцу.","Taking the novel ""The American"" by Martin Booth as a basis, Rowan Joffe made some adjustments to his screenplay: the English narrator was replaced by an American featured in the title, and the main character went from being an illegal arms dealer to a simple assassin.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The title ""The American"" should be capitalized as ""The American"".
[Minor]: word order - The order of ""the English narrator was replaced by an American featured in the title"" should be ""the English narrator was replaced by an American featured in the title""."
253,А можно я вас из фоторужья щелкну!?,"""Can I take a photo of you with a camera?""","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation ""Can I take a photo of you with a camera?"" does not match the source text ""А можно я вас из фоторужья щелкну!?"". The translation should be more natural and follow the source text structure."
254,Джонни Деппа в этом сезоне можно было увидеть в двух местах одновременно.,Johnny Depp could be seen in two places at the same time this season.,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is different from the source text. The original Russian sentence suggests that Johnny Depp could be seen in two places at the same time, but the English translation implies that he was seen in two different places this season."
257,"Во-вторых, в Пуэрто Рико на площадке «Ромового дневника», экранизации дебютного романа легендарного Хантера С. Томпсона.","In Puerto Rico, on the set of ""The Rum Diary,"" the film adaptation of the debut novel by the legendary Hunter S. Thompson.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - ""Ромового дневника"" should be capitalized as ""Ромового Дневника"" to follow English capitalization conventions."
261,"Впрочем, хорошо хотя бы то, что героиня российской картины хоть и чужая, но совсем не лысая.","However, it's good at least that the heroine of the Russian film, although a foreigner, is not bald at all.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Russian"" should be capitalized.
[Minor]: [punctuation] - The comma after ""however"" is unnecessary."
265,"В график также заложен и седьмой фильм — романтическая комедия «Джек и Джилл», где Сэндлеру предстоит одновременно сыграть Джека и его сестру-близнеца Джилл.","Jack and Jill, a romantic comedy where Sandler is set to play both Jack and his twin sister Jill.","MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, affecting the natural flow of the language."
269,"В то время как съемки новой серии Бондианы откладываются, ее новый режиссер Сэм Мендес скучать не успевает.","While the filming of the new James Bond series is being postponed, its new director, Sam Mendes, doesn't have time to get bored.","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The comma after ""Бондианы"" should be removed."
277,"По признанию режиссера, это нелегкая (в романе шесть параллельных сюжетных линий), но крайне интересная работа.","This is a challenging work (the novel has six parallel storylines), but extremely interesting, according to the director's admission.","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""but"" should be removed for better flow."
279,В Крыму проходят съемки интернационального боевика Максима Коростышевского под рабочим названием «Солдаты удачи».,"The filming of Maxim Korostyshevsky's international action movie with the working title ""Soldiers of Fortune"" is taking place in Crimea.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""Soldiers"" should be capitalized as it is the beginning of the title.
[Minor]: punctuation - The period at the end of the sentence is missing."
280,"Он посвящен миллионерам, отправившимся за свои деньги на настоящую войну в поисках адреналина.",He is dedicated to millionaires who have gone to real war in search of adrenaline with their own money.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""He"" should be lowercase to match the capitalization conventions in the target language.
[Minor]: [Punctuation] - The period at the end of the sentence is missing."
288,Этот факт не должен пугать искушенного зрителя - в истории кинематографа есть масса примеров успешной переквалификации моделей в актрис.,This fact should not scare the experienced viewer - in the history of cinema there are many examples of successful retraining of models into actresses.,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, but the intended meaning is still understandable."
289,"Шарлиз Терон («Монстро»), Анджелина Джоли («Прерванная жизнь»), Джессика Лэнг («Голубое небо», «Тутси»), Ким Бэсингер («Секреты Лос-Анджелеса»), Дженнифер Коннели («Игры разума»), Джина Дэвис («Случайный турист») и «Первая вице-мисс США-86» Халле Берри («Бал монстров») начинали как манекенщицы или снимались для модных журналов, в итоге получили заслуженный «Оскар».","Charlize Theron (""Monster""), Angelina Jolie (""Girl, Interrupted""), Jessica Lange (""Blue Sky"", ""Tootsie""), Kim Basinger (""L.A. Confidential""), Jennifer Connelly (""A Beautiful Mind""), Geena Davis (""The Accidental Tourist"") and ""Miss USA 1986"" Halle Berry (""Introducing Dorothy Dandridge"") started out as models or appeared in fashion magazines, eventually earning well-deserved Oscars.","MQM annotations:
linguistic conventions errors:
[minor]: capitalization - The name ""Шарлиз Терон"" should be capitalized as ""Charlize Theron"".
[minor]: capitalization - The name ""Анджелина Джоли"" should be capitalized as ""Angelina Jolie"".
[minor]: capitalization - The name ""Джессика Лэнг"" should be capitalized as ""Jessica Lange"".
[minor]: capitalization - The name ""Ким Бэсингер"" should be capitalized as ""Kim Basinger"".
[minor]: capitalization - The name ""Дженнифер Коннели"" should be capitalized as ""Jennifer Connelly"".
[minor]: capitalization - The name ""Джина Дэвис"" should be capitalized as ""Geena Davis"".
[minor]: capitalization - The name ""Халле Берри"" should be capitalized as ""Halle Berry""."
290,"Преуспели в актерском мастерстве (также красавицы Милла Йовович, Кэмерон Диас, Моника Белуччи и, что особенно приятно, наша соотечественница Ольга Куриленко.","They have succeeded in acting (also beauties Milla Jovovich, Cameron Diaz, Monica Bellucci and, especially pleasantly, our compatriot Olga Kurylenko).","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The name ""Milla Jovovich"" should be capitalized.
[Minor]: capitalization - The name ""Cameron Diaz"" should be capitalized.
[Minor]: capitalization - The name ""Monica Bellucci"" should be capitalized.
[Minor]: capitalization - The name ""Olga Kurylenko"" should be capitalized."
293,"Валерия Гай Германика, заслужившая Особого упоминания каннского жюри в 2008 году за картину «Все умрут, а я останусь» и снявшая скандальный телесериал «Школа», получила должность креативного директора на телеканале МТ.","Valeria Gai Germanika, who received a Special Mention from the Cannes jury in 2008 for the film ""All Will Die, and I'll Stay Alive"" and directed the controversial TV series ""School,"" has been appointed as the creative director at the MT TV channel.","MQM annotations:
linguistic conventions errors:
[minor]: capitalization - The name ""Valeria Gai Germanika"" is not capitalized consistently throughout the translation.
[minor]: punctuation - The comma after ""Cannes jury"" should be a period.
[minor]: punctuation - The comma after ""School"" should be a period."
296,Также Германика начала кастинг новых ведущих.,"Also, Germanika has started casting new hosts.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Germanika"" should be capitalized according to English conventions."
297,Комедия «Колотилов» режиссера Лео Габриадзе и продюсера Тимура Бекмамбетова неожиданно превратилась в «Выкрутасы».,"The comedy ""Kolotilov"" directed by Leo Gabriadze and produced by Timur Bekmambetov unexpectedly turned into ""Vykyrutas"".","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The title ""Vykyrutas"" is in the wrong order compared to the source text ""Kolotilov""."
299,Новое развитие получила вторая сюжетная линия картины.,The second plot line of the film has received new development.,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation ""The second plot line of the film has received new development"" is slightly different from the source ""Новое развитие получила вторая сюжетная линия картины"", where the subject ""the second plot line"" is placed at the end of the sentence in the source."
308,"Очумевшие от жесткого расписания, критики и кинематографисты на сверхскоростях носились меж сочинским Зимним театром, где проходили показы с мастер-классами, и гостиницей «Жемчужина», в которой потоком шли пресс-конференции и круглые столы, едва успевая нырнуть в Черное море.","Overwhelmed by the rigid schedule, critics and filmmakers rushed at breakneck speeds between the Sochi Winter Theater, where screenings with master classes were taking place, and the Zhemchuzhina Hotel, where press conferences and round tables were constantly in progress, barely managing to dive into the Black Sea.","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The sentence contains a comma splice, where two independent clauses are joined by a comma instead of a conjunction or a semicolon.
[Minor]: word order - The order of the phrases ""меж сочинским Зимним театром"" and ""в которой потоком шли пресс-конференции и круглые столы"" could be improved to better match the natural flow of the target language."
313,"На круглом столе, посвященном судьбам российского артхауса, живописную свару с критиками устроил председатель фонда поддержки отечественного кино Сергей Толстиков: «Вы вообще читаете статьи в прессе, которые читаю я?» - грозно вопрошал он у собравшихся.","""At the round table dedicated to the fate of Russian art house, the chairman of the fund for the support of domestic cinema, Sergei Tolstikov, arranged a vivid quarrel with the critics: 'Do you even read the articles in the press that I read?' - he asked the assembled people menacingly.""","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The use of the colon "":"" after ""grozno voproshal on u sobrannykh"" is not necessary.
[Minor]: capitalization - The word ""Tolstikov"" should not be capitalized as it is a surname."
318,"Председателю жюри Карену Шахназарову картина Лозницы, напротив, не понравилась вовсе — но под давлением коллег он вынужден был дать ей приз за режиссуру.","The chairman of the jury, Karen Shakhnazarov, on the contrary, did not like Loznitsa's film at all - but under pressure from his colleagues, he was forced to give it the prize for directing.","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural compared to the source text. The phrase ""under pressure from his colleagues"" should be placed closer to the verb ""was forced to give""."
319,Награду за лучший дебют — «Пропавший без вести» — получила дочь,"""The Missing"" won the award for best debut.","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is incorrect compared to the source text. The correct order should be ""The award for best debut - 'The Missing' - was won by the daughter."""
320,"Жуткая киноэнциклопедия русской жизни: наивного гуманного и рационального героя бьют, грабят и провоцируют на чудовищные поступки без всякой видимой цели.","The chilling cinematic encyclopedia of Russian life: the naive, humane, and rational hero is beaten, robbed, and provoked into monstrous acts without any apparent purpose.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Russian"" should be capitalized.
[Minor]: [punctuation] - The colon after ""The chilling cinematic encyclopedia of Russian life:"" should be a period."
323,Самая сложная картина «Кинотавра» уже отобрана в конкурс Карловых Вар — режиссерская звезда родилась.,"The most complex film of the ""Kinotavr"" has already been selected for the Karlovy Vary competition - a directorial star has been born.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Kinotavr"" should be capitalized as it is a proper noun.
[Minor]: [punctuation] - The dash between ""Karlovy Vary"" and ""a directorial star has been born"" should be replaced with a comma or a period to improve the flow of the sentence."
324,"Безупречно одетый и постриженный программист Леонид реагирует на мир со сдержанной брезгливостью, прячась в норе аккуратного холостяцкого быта.","Impeccably dressed and groomed programmer Leonid reacts to the world with restrained disdain, hiding in the den of a tidy bachelor's life.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Leonid"" should be capitalized as it is a proper noun.
[Minor]: [word order] - The phrase ""reacts to the world with restrained disdain"" could be rearranged to better match the natural flow of the English language, e.g., ""reacts to the world with a restrained disdain""."
325,"Но на дом опускается чугунная баба, на голову героя — несправедливая рука карательных органов, и он начинает бессмысленный бег по кафкианским пространствам и ситуациям.","But a cast-iron woman descends on the house, an unjust hand of the punitive organs falls on the hero's head, and he begins a senseless run through Kafkaesque spaces and situations.","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural and does not match the flow of the source text. The phrase ""a cast-iron woman descends on the house"" should be placed before ""an unjust hand of the punitive organs falls on the hero's head"".
[Minor]: [punctuation] - The comma after ""But"" should be removed to improve the flow of the sentence."
328,И это симптоматично - нынче в нашем кино зубры движутся за молодежью.,And this is symptomatic - nowadays in our cinema the old guard is moving behind the youth.,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation ""the old guard is moving behind the youth"" does not match the natural flow of the source text ""нынче в нашем кино зубры движутся за молодежью"" which translates to ""nowadays in our cinema the old guard is moving behind the youth""."
330,"Документальное кино, снятое так, что голову сносит почище, чем от аналогичного художественного.","Documentary film, shot in such a way that it blows your mind more than a similar fictional one.","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural and does not match the flow of the source text."
331,"Автору интересна и отвертка, исследующая электрический счетчик, и кусок несоленого сливочного, дрейфующий по чугунной сковороде, -— все это превращает историю о безработном шахтере, его редкозубой возлюбленной и ее уголовнике-брате в настоящее док-полотно маслом.","The author is interested in both the screwdriver investigating the electric meter and the piece of unsalted butter drifting across the cast-iron skillet - all of which transforms the story of the unemployed miner, his gaptoothed lover, and her criminal brother into a true oil-painting documentary.","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The comma after ""отвертка"" should be a dash.
[Minor]: [Punctuation] - The comma after ""сковороде"" should be a dash.
[Minor]: [Capitalization] - ""док-полотно"" should be capitalized as ""Док-полотно""."
332,Победитель конкурса короткого метра Николай Соколов примеряет черно-белую стилистику французской новой волны на мир спальных районов.,"The winner of the short film competition, Nikolai Sokolov, tries on the black-and-white aesthetics of the French New Wave on the world of residential neighborhoods.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""Nikolai Sokolov"" should be capitalized.
[Minor]: punctuation - The comma after ""Nikolai Sokolov"" should be removed.
[Minor]: word order - The phrase ""on the world of residential neighborhoods"" could be more natural as ""on the world of residential neighborhoods""."
333,"Пусть годаровские монтажные ходы в истории о двух школьниках, один из которых мечтает сделать бомбу, а другой — сыграть Баха задом наперед, выглядят странно, но за редкую попытку поэтизации окружающей реальности — спасибо.","Let the Godard-like editing techniques in the story about two schoolboys, one of whom dreams of making a bomb and the other of playing Bach in reverse, seem strange, but thank you for the rare attempt to poeticize the surrounding reality.","MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation does not fully match the source text. The phrase ""one of whom dreams of making a bomb and the other of playing Bach in reverse"" could be rearranged to better reflect the original order."
338,"Недавно режиссером был назначен Карл Ринш (у него в графике уже стоит ремейк «Твари из Черной лагуны»), прославившийся своими рекламными роликами.","Recently, Karl Rinsch was appointed as the director (he already has a remake of ""Creature from the Black Lagoon"" on his schedule), who became famous for his commercials.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The name ""Karl Rinsch"" should be capitalized as ""Karl Rinsch"" according to English conventions.
[Minor]: punctuation - The comma after ""Recently"" should be removed as it is not necessary in this sentence structure."
341,Роберт Родригес приобрел права на ротоскопический фэнтези-мультфильм 80-х и планирует сделать из него масштабное кино.,Robert Rodriguez acquired the rights to the 1980s rotoscope fantasy animated film and plans to turn it into a large-scale cinematic production.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Rodriguez"" should be capitalized.
[Minor]: [punctuation] - The comma after ""80s"" should be a period."
343,"Темой мультфильма были мечи, магия и большое количество нарисованных сисек.","Swords, magic, and a large number of drawn boobs.","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence.
[Minor]: capitalization - The word ""Swords"" should not be capitalized."
347,"На широкие экраны героев вернет не кто иной, как Майкл Бэй - властелин экшена, взрывов и хоррор-ремейков.","Michael Bay - the master of action, explosions, and horror remakes - will bring the heroes back to the big screens.","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural compared to the source text. The phrase ""the master of action, explosions, and horror remakes"" should be placed after ""Michael Bay"" to match the source."
353,— Китайские женщины в наше время управляют крупным бизнесом и выигрывают олимпийское золото.,— Chinese women in our time manage large businesses and win Olympic gold.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""Chinese"" should be capitalized.
[Minor]: [punctuation] - There is a missing period at the end of the sentence."
367,И этот контакт у нас случился буквально через несколько минут после знакомства.,And this contact happened with us literally just a few minutes after meeting.,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, making the flow of the sentence less natural."
373,Как прошли съемки в Севастополе?,The filming in Sevastopol went well.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The translation is missing a period at the end of the sentence."
375,"У меня никогда не было там гастролей, ни на отдых, ни в детстве я туда не приезжала.","I have never been there on tour, nor have I ever visited there for vacation or in my childhood.","MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation does not match the source text. The phrase ""ни на отдых, ни в детстве я туда не приезжала"" should be translated as ""nor have I ever visited there for vacation or in my childhood."""
380,"Получается, вам было несложно играть влюбленность в этот город.",It turns out it was not difficult for you to play at being in love with this city.,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, affecting the natural flow of the language."
381,"Вообще, вы предельно органичны на экране, чего многие, откровенно говоря, не ожидали.","Generally, you are extremely organic on the screen, which many, frankly speaking, did not expect.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first word ""Generally"" should be capitalized.
[Minor]: [Punctuation] - The comma after ""frankly speaking"" is unnecessary."
387,"Я прекрасно понимаю, что со стороны видней, и я, опять же, прошу подсказок и разговариваю с режиссером, очень долго, даже не я с ним разговариваю, а он со мной ведет предварительные беседы и предельно четко и точно объясняет, что ему нужно.","I perfectly understand that it is more visible from the outside, and I, again, ask for hints and talk to the director, very long, it's not even me talking to him, but he is having preliminary conversations with me and explains in the most clear and precise way what he needs.","MQM annotations:
linguistic conventions errors:
[minor]: grammar - The sentence structure ""it's not even me talking to him, but he is having preliminary conversations with me"" is slightly awkward and could be improved for better flow.
[minor]: punctuation - The comma after ""again"" is not necessary and could be removed for a more natural flow."
390,"Я кайфовала от всех, оператора, режиссера, продюсера, Саши Яценко.","I was high on everyone, the operator, the director, the producer, Sasha Yatsenko.","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The phrase ""I was high on everyone"" is grammatically incorrect in English. The intended meaning is unclear.
[Minor]: [word order] - The order of the names ""the operator, the director, the producer, Sasha Yatsenko"" should be rearranged to follow a more natural word order in English."
393,"Он был готов не спать, не есть - и здесь была ровно такая ситуация.","He was ready to not sleep, not eat - and this was exactly such a situation.","MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, making the flow of the sentence less natural."
394,"Не спать, не есть сутками - и все равно, хоть гром, хоть град.","Don't sleep, don't eat for days - and it doesn't matter, whether it's thunder or hail.","MQM annotations:
linguistic conventions errors:
[Minor]: grammar - The phrase ""хоть гром, хоть град"" is a fixed expression in Russian, but the translation ""whether it's thunder or hail"" does not capture the idiomatic meaning as well."
396,В этой атмосфере сумасшествия очень легко работается.,"In this atmosphere of madness, it is very easy to work.","MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation ""In this atmosphere of madness, it is very easy to work"" is slightly different from the source text ""В этой атмосфере сумасшествия очень легко работается."" The translation follows a more natural English word order, but the source order is also acceptable."
397,"И мне кажется, что когда люди настолько сдвинуты до болезненного фанатизма на том, что они делают, это не может не получится, потому что слишком много затрачивается энергии.","And it seems to me that when people are so shifted to a painful fanaticism on what they are doing, it cannot but happen, because too much energy is spent.","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is awkward and does not flow naturally. The translation could be improved to better match the natural language flow.
[Minor]: [punctuation] - The comma after ""it cannot but happen"" is unnecessary."
399,"Каковы критерии отбора материала, с которым вам предстоит работать?",What are the criteria for selecting the material you will be working with?,"MQM annotations:
linguistic conventions errors:
[Minor]: [grammar] - The translation uses the passive voice ""will be working with"" instead of the active voice ""you will work with"" which is more natural in English."
400,"Я не хочу глупостей, глупых диалогов, фильмов, которые ничего не говорят, ничего не несут.","I don't want nonsense, stupid dialogues, films that say nothing, carry nothing.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first letter of the first word in the translation should be capitalized.
[Minor]: [Punctuation] - The translation is missing a period at the end of the sentence."
403,Конкретных предложений и планов сейчас нет.,There are no specific proposals and plans at the moment.,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, but the intended meaning is still clear."
414,«Неуправляемый»,Uncontrolled.,"MQM annotations:
linguistic conventions errors:
[Minor]: [spelling] - The English translation ""Uncontrolled"" is a correct translation of the Russian source ""Неуправляемый""."
446,Технический директор онлайн-направления Андрей Зуев,"Andrew Zuev, technical director of the online division.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The name ""Andrew Zuev"" should be capitalized as ""Andrew Zuev"" to follow English capitalization conventions."
449,Директор по работе с клиентами технического направления Инна Ключарева,Head of Technical Customer Service Inna Klyuchareva.,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The translation uses title case for ""Head of Technical Customer Service Inna Klyuchareva"", which is not the standard capitalization convention for English names and titles."
454,Телефон: +7 (495) 229 6200 Факс: +7 (495) 229 62 01,Phone: +7 (495) 229 6200 Fax: +7 (495) 229 62 01,"MQM annotations:
linguistic conventions errors:
[minor]: punctuation - The comma after ""Fax:"" is missing."
456,"Адрес: 105082, г. Москва, ул. Малая Почтовая, д. 12, стр. 1, офис 309","105082, Moscow, Malaya Pochtovaya Street, 12, building 1, office 309.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""Street"" should be capitalized.
[Minor]: punctuation - The period at the end of the address is missing."
457,Отпечатано в полиграфическом комплексе «Пушкинская площадь».,"Printed in the printing complex ""Pushkinskaya Square"".","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The translation should capitalize ""Pushkinskaya Square"" as it is a proper noun."
462,В ПОДАРОК ПЕРВЫМ ТРЕМ ПРАВИЛЬНО ОТВЕТИВШИМ ЧИТАТЕЛЯМ — ГОДОВАЯ ПОДПИСКА И ОУО ИЗ КОЛЛЕКЦИИ,A YEAR'S SUBSCRIPTION AND A COLLECTIBLE OWL AS A GIFT FOR THE FIRST THREE READERS WHO ANSWER CORRECTLY.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The phrase ""A YEAR'S SUBSCRIPTION AND A COLLECTIBLE OWL AS A GIFT FOR THE FIRST THREE READERS WHO ANSWER CORRECTLY."" should be capitalized according to English conventions.
[Minor]: [Punctuation] - The period at the end of the sentence is missing."
470,"Картина повествует об изобретении Facebook, одном из инструментов-первопроходцев в сфере интернета, который объединил весь мир, рассорил пятерых друзей и сделал своего создателя - 26-летнего бывшего студента Гарварда Марка Цукерберга — самым молодым миллиардером последних десятилетий.","The painting narrates the invention of Facebook, one of the pioneering tools in the field of the internet, which united the whole world, estranged five friends, and made its creator - 26-year-old former Harvard student Mark Zuckerberg - the youngest billionaire of the last decades.","MQM annotations:
linguistic conventions errors:
[minor]: capitalization - The first letter of ""Facebook"" should be capitalized.
[minor]: punctuation - The comma after ""internet"" should be a period to end the sentence.
[minor]: word order - The phrase ""the last decades"" should be ""the last few decades"" to match the source text."
472,"Цукерберг запускает сайт по целому ряду причин: отчасти из-за озлобленности на окружающий мир, отчасти из-за спортивного интереса и отчасти просто потому, что ЭТО «круто».","Zuckerberg is launching the site for a whole range of reasons: partly out of bitterness towards the surrounding world, partly out of sporting interest, and partly just because IT'S ""cool"".","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural and does not match the flow of the source text. The phrase ""partly out of sporting interest"" should be placed before ""partly just because IT'S 'cool'""."
475,То же и с режиссурой Финчера: сравнительно сдержанная (за исключением Близнецов Уинклвоссов сыграли непохожие друг на друга актеры.,"The same goes for Fincher's directing: relatively restrained (with the exception of the Winklevoss twins, where the actors played roles that were unlike each other).","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translated sentence is not natural compared to the source text. The phrase ""where the actors played roles that were unlike each other"" should be placed closer to the end of the sentence."
480,"В РОЛЯХ: Джесси Айзенберг, Эндрю Гарфилд, Руни Мара, Джастин Тимберлейк, Эрми Хаммер, Джошуа Пенс","Jesse Eisenberg, Andrew Garfield, Rooney Mara, Justin Timberlake, Armie Hammer, Joshua Pence.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The names of the actors should be capitalized."
483,"Цветовая палитра играет свою роль: теплая, местами солнечная, даже в темноте оставаясь уютной, она маневрирует между двумя спутанными цепочками событий и двумя обособленными судебными тяжбами.","The color palette plays its role: warm, in places sunny, even remaining cozy in the dark, it maneuvers between two tangled chains of events and two isolated lawsuits.","MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation does not fully match the source text. The translation maneuvers between ""two tangled chains of events and two isolated lawsuits"", while the source text has ""two tangled chains of events and two isolated lawsuits"" in a slightly different order."
486,"После просмотра появляется стойкое ощущение, что «Социальная сеть» - это портрет нашего времени, а недосказанность в данном случае - важный художественный прием.","After watching, there is a persistent feeling that ""The Social Network"" is a portrait of our time, and the unsaid in this case is an important artistic device.","MQM annotations:
linguistic conventions errors:
[minor]: punctuation - The sentence is missing a period at the end."
488,"Теперь, когда суточная платежеспособность стала еще выше, политика осуществляется уже не на заседаниях правления, ав песочницах.","Now, when the daily solvency has become even higher, the policy is implemented not in board meetings, but in sandboxes.","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural and does not match the flow of the source text. The policy is implemented in sandboxes, not in board meetings.
[Minor]: [punctuation] - The translation is missing a period at the end of the sentence."
491,"Уинклвоссы (Хаммер и Пенс), тем временем, топают ногами: кто это сказал, что богатые, красивые и спортивные не могут быть еще и умными?","The Winklevoss twins (Hammer and Pence), meanwhile, are stomping their feet: who said that the rich, beautiful, and athletic cannot also be intelligent?","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The names ""Hammer"" and ""Pence"" should be capitalized.
[Minor]: [punctuation] - The parentheses around ""Hammer and Pence"" should be removed or replaced with commas."
495,И что за социальные последствия повлечет за собой его изобретение?,And what social consequences will his invention entail?,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, affecting the natural flow of the language."
