index,original,single_agent_translation,single_agent_improved_translation
313,"На круглом столе, посвященном судьбам российского артхауса, живописную свару с критиками устроил председатель фонда поддержки отечественного кино Сергей Толстиков: «Вы вообще читаете статьи в прессе, которые читаю я?» - грозно вопрошал он у собравшихся.","""At the round table dedicated to the fate of Russian art house, the chairman of the fund for the support of domestic cinema, Sergei Tolstikov, arranged a vivid quarrel with the critics: 'Do you even read the articles in the press that I read?' - he asked the assembled people menacingly.""","The chairman of the fund for the support of domestic cinema, Sergei Tolstikov, engaged in a vivid dispute with critics at the round table discussion on the fate of Russian art house cinema, sternly asking, ""Do you even read the articles in the press that I read?"""
318,"Председателю жюри Карену Шахназарову картина Лозницы, напротив, не понравилась вовсе — но под давлением коллег он вынужден был дать ей приз за режиссуру.","The chairman of the jury, Karen Shakhnazarov, on the contrary, did not like Loznitsa's film at all - but under pressure from his colleagues, he was forced to give it the prize for directing.","The chairman of the jury, Karen Shakhnazarov, did not like Loznitsa's film at all, but was compelled by his colleagues to award it the prize for directing."
319,Награду за лучший дебют — «Пропавший без вести» — получила дочь,"""The Missing"" won the award for best debut.","The award for best debut was won by the daughter for the film ""The Missing""."
320,"Жуткая киноэнциклопедия русской жизни: наивного гуманного и рационального героя бьют, грабят и провоцируют на чудовищные поступки без всякой видимой цели.","The chilling cinematic encyclopedia of Russian life: the naive, humane, and rational hero is beaten, robbed, and provoked into monstrous acts without any apparent purpose.","The ominous cinematic encyclopedia of Russian life: the naive, humane, and rational hero is beaten, robbed, and provoked into committing monstrous acts without any apparent purpose."
323,Самая сложная картина «Кинотавра» уже отобрана в конкурс Карловых Вар — режиссерская звезда родилась.,"The most complex film of the ""Kinotavr"" has already been selected for the Karlovy Vary competition - a directorial star has been born.",The most complex film from the Kinotavr film festival has already been selected for the Karlovy Vary competition - a directorial star has been born.
324,"Безупречно одетый и постриженный программист Леонид реагирует на мир со сдержанной брезгливостью, прячась в норе аккуратного холостяцкого быта.","Impeccably dressed and groomed programmer Leonid reacts to the world with restrained disdain, hiding in the den of a tidy bachelor's life.","Impeccably dressed and groomed software engineer Leonid reacts to the world with restrained disgust, hiding in the den of a tidy bachelor's life."
325,"Но на дом опускается чугунная баба, на голову героя — несправедливая рука карательных органов, и он начинает бессмысленный бег по кафкианским пространствам и ситуациям.","But a cast-iron woman descends on the house, an unjust hand of the punitive organs falls on the hero's head, and he begins a senseless run through Kafkaesque spaces and situations.","The heavy metal object descends on the house, an unjust hand of the law enforcement agencies falls on the hero's head, and he begins a senseless run through surreal spaces and situations."
328,И это симптоматично - нынче в нашем кино зубры движутся за молодежью.,And this is symptomatic - nowadays in our cinema the old guard is moving behind the youth.,And this is symptomatic - nowadays in our cinema the elders are following the youth.
330,"Документальное кино, снятое так, что голову сносит почище, чем от аналогичного художественного.","Documentary film, shot in such a way that it blows your mind more than a similar fictional one.",The documentary film is shot in a way that is more mind-blowing than a similar fictional one.
331,"Автору интересна и отвертка, исследующая электрический счетчик, и кусок несоленого сливочного, дрейфующий по чугунной сковороде, -— все это превращает историю о безработном шахтере, его редкозубой возлюбленной и ее уголовнике-брате в настоящее док-полотно маслом.","The author is interested in both the screwdriver investigating the electric meter and the piece of unsalted butter drifting across the cast-iron skillet - all of which transforms the story of the unemployed miner, his gaptoothed lover, and her criminal brother into a true oil-painting documentary.","The author is intrigued by both the screwdriver examining the electric meter and the piece of unsalted butter drifting across the cast-iron skillet - all of which transforms the story of the unemployed miner, his toothless beloved, and her criminal brother into a true documentary-style oil painting."
332,Победитель конкурса короткого метра Николай Соколов примеряет черно-белую стилистику французской новой волны на мир спальных районов.,"The winner of the short film competition, Nikolai Sokolov, tries on the black-and-white aesthetics of the French New Wave on the world of residential neighborhoods.","The winner of the short film competition, Nikolai Sokolov, applies the black-and-white aesthetics of the French New Wave to the world of residential suburbs."
333,"Пусть годаровские монтажные ходы в истории о двух школьниках, один из которых мечтает сделать бомбу, а другой — сыграть Баха задом наперед, выглядят странно, но за редкую попытку поэтизации окружающей реальности — спасибо.","Let the Godard-like editing techniques in the story about two schoolboys, one of whom dreams of making a bomb and the other of playing Bach in reverse, seem strange, but thank you for the rare attempt to poeticize the surrounding reality.","While the Godardian montage techniques in the story about two schoolboys, one of whom dreams of making a bomb and the other of playing Bach backwards, may seem strange, thank you for the rare attempt to poeticize the surrounding reality."
338,"Недавно режиссером был назначен Карл Ринш (у него в графике уже стоит ремейк «Твари из Черной лагуны»), прославившийся своими рекламными роликами.","Recently, Karl Rinsch was appointed as the director (he already has a remake of ""Creature from the Black Lagoon"" on his schedule), who became famous for his commercials.","Recently, Karl Rinsch, who became known for his commercials, was appointed as the director (he already has a remake of ""Creature from the Black Lagoon"" on his schedule)."
341,Роберт Родригес приобрел права на ротоскопический фэнтези-мультфильм 80-х и планирует сделать из него масштабное кино.,Robert Rodriguez acquired the rights to the 1980s rotoscope fantasy animated film and plans to turn it into a large-scale cinematic production.,Robert Rodriguez acquired the rights to the 1980s rotoscoped fantasy animated film and plans to turn it into a large-scale cinematic production.
343,"Темой мультфильма были мечи, магия и большое количество нарисованных сисек.","Swords, magic, and a large number of drawn boobs.","The animated film's theme was swords, magic, and a large number of drawn breasts."
347,"На широкие экраны героев вернет не кто иной, как Майкл Бэй - властелин экшена, взрывов и хоррор-ремейков.","Michael Bay - the master of action, explosions, and horror remakes - will bring the heroes back to the big screens.","Michael Bay - the director of action, explosions, and horror remakes - will bring the heroes back to the big screen."
353,— Китайские женщины в наше время управляют крупным бизнесом и выигрывают олимпийское золото.,— Chinese women in our time manage large businesses and win Olympic gold.,Chinese women nowadays manage large businesses and win Olympic gold medals.
367,И этот контакт у нас случился буквально через несколько минут после знакомства.,And this contact happened with us literally just a few minutes after meeting.,And we became intimate just a few minutes after meeting.
373,Как прошли съемки в Севастополе?,The filming in Sevastopol went well.,The filming in Sevastopol went well.
375,"У меня никогда не было там гастролей, ни на отдых, ни в детстве я туда не приезжала.","I have never been there on tour, nor have I ever visited there for vacation or in my childhood.","I have never been there on tour, nor did I ever visit there in my childhood."
380,"Получается, вам было несложно играть влюбленность в этот город.",It turns out it was not difficult for you to play at being in love with this city.,You found it easy to feign love for this city.
381,"Вообще, вы предельно органичны на экране, чего многие, откровенно говоря, не ожидали.","Generally, you are extremely organic on the screen, which many, frankly speaking, did not expect.","You come across as very natural and authentic on screen, which many did not expect."
387,"Я прекрасно понимаю, что со стороны видней, и я, опять же, прошу подсказок и разговариваю с режиссером, очень долго, даже не я с ним разговариваю, а он со мной ведет предварительные беседы и предельно четко и точно объясняет, что ему нужно.","I perfectly understand that it is more visible from the outside, and I, again, ask for hints and talk to the director, very long, it's not even me talking to him, but he is having preliminary conversations with me and explains in the most clear and precise way what he needs.","I perfectly understand that it is more apparent from the outside, and I, in turn, ask for hints and talk to the director at length. It's not even me talking to him, but rather he having preliminary conversations with me and explaining in the clearest and most precise way what he needs."
390,"Я кайфовала от всех, оператора, режиссера, продюсера, Саши Яценко.","I was high on everyone, the operator, the director, the producer, Sasha Yatsenko.","I was delighted by everyone - the operator, the director, the producer, Sasha Yatsenko."
393,"Он был готов не спать, не есть - и здесь была ровно такая ситуация.","He was ready to not sleep, not eat - and this was exactly such a situation.","He was ready to not sleep, not eat - and this was exactly the situation."
394,"Не спать, не есть сутками - и все равно, хоть гром, хоть град.","Don't sleep, don't eat for days - and it doesn't matter, whether it's thunder or hail.","Not sleeping, not eating for days - and it's all the same, whether it's thunder or hail."
396,В этой атмосфере сумасшествия очень легко работается.,"In this atmosphere of madness, it is very easy to work.",It is very easy to work in this atmosphere of madness.
397,"И мне кажется, что когда люди настолько сдвинуты до болезненного фанатизма на том, что они делают, это не может не получится, потому что слишком много затрачивается энергии.","And it seems to me that when people are so shifted to a painful fanaticism on what they are doing, it cannot but happen, because too much energy is spent.","When people become so obsessively fanatical about what they are doing, it is bound to fail, because they expend too much energy."
399,"Каковы критерии отбора материала, с которым вам предстоит работать?",What are the criteria for selecting the material you will be working with?,What criteria are used to select the material you will be working with?
400,"Я не хочу глупостей, глупых диалогов, фильмов, которые ничего не говорят, ничего не несут.","I don't want nonsense, stupid dialogues, films that say nothing, carry nothing.","I don't want any nonsense, stupid dialogues, or films that say or convey nothing."
403,Конкретных предложений и планов сейчас нет.,There are no specific proposals and plans at the moment.,There are no specific proposals and plans at the moment.
414,«Неуправляемый»,Uncontrolled.,The uncontrollable.
446,Технический директор онлайн-направления Андрей Зуев,"Andrew Zuev, technical director of the online division.","Andrew Zuev, the technical director of the online division."
449,Директор по работе с клиентами технического направления Инна Ключарева,Head of Technical Customer Service Inna Klyuchareva.,Director of Technical Customer Service Inna Klyuchareva.
454,Телефон: +7 (495) 229 6200 Факс: +7 (495) 229 62 01,Phone: +7 (495) 229 6200 Fax: +7 (495) 229 62 01,Phone: +7 (495) 229-6200 Fax: +7 (495) 229-6201
456,"Адрес: 105082, г. Москва, ул. Малая Почтовая, д. 12, стр. 1, офис 309","105082, Moscow, Malaya Pochtovaya Street, 12, building 1, office 309.","Address: 105082, Moscow, Malaya Pochtovaya Street, 12, building 1, office 309."
457,Отпечатано в полиграфическом комплексе «Пушкинская площадь».,"Printed in the printing complex ""Pushkinskaya Square"".","Printed at the ""Pushkin Square"" printing complex."
462,В ПОДАРОК ПЕРВЫМ ТРЕМ ПРАВИЛЬНО ОТВЕТИВШИМ ЧИТАТЕЛЯМ — ГОДОВАЯ ПОДПИСКА И ОУО ИЗ КОЛЛЕКЦИИ,A YEAR'S SUBSCRIPTION AND A COLLECTIBLE OWL AS A GIFT FOR THE FIRST THREE READERS WHO ANSWER CORRECTLY.,The first three readers who answer correctly will receive a year's subscription and a collectible owl as a gift.
470,"Картина повествует об изобретении Facebook, одном из инструментов-первопроходцев в сфере интернета, который объединил весь мир, рассорил пятерых друзей и сделал своего создателя - 26-летнего бывшего студента Гарварда Марка Цукерберга — самым молодым миллиардером последних десятилетий.","The painting narrates the invention of Facebook, one of the pioneering tools in the field of the internet, which united the whole world, estranged five friends, and made its creator - 26-year-old former Harvard student Mark Zuckerberg - the youngest billionaire of the last decades.","The story recounts the invention of Facebook, one of the pioneering internet tools that united the world, estranged a group of friends, and made its 26-year-old creator, former Harvard student Mark Zuckerberg, one of the youngest billionaires in recent decades."
472,"Цукерберг запускает сайт по целому ряду причин: отчасти из-за озлобленности на окружающий мир, отчасти из-за спортивного интереса и отчасти просто потому, что ЭТО «круто».","Zuckerberg is launching the site for a whole range of reasons: partly out of bitterness towards the surrounding world, partly out of sporting interest, and partly just because IT'S ""cool"".","Zuckerberg is launching the site for a range of reasons: partly out of bitterness towards the surrounding world, partly out of interest, and partly just because it's ""cool""."
475,То же и с режиссурой Финчера: сравнительно сдержанная (за исключением Близнецов Уинклвоссов сыграли непохожие друг на друга актеры.,"The same goes for Fincher's directing: relatively restrained (with the exception of the Winklevoss twins, where the actors played roles that were unlike each other).","The same goes for Fincher's directing: relatively restrained, except for the Winklevoss twins, who were played by dissimilar actors."
480,"В РОЛЯХ: Джесси Айзенберг, Эндрю Гарфилд, Руни Мара, Джастин Тимберлейк, Эрми Хаммер, Джошуа Пенс","Jesse Eisenberg, Andrew Garfield, Rooney Mara, Justin Timberlake, Armie Hammer, Joshua Pence.","In the roles: Jesse Eisenberg, Andrew Garfield, Rooney Mara, Justin Timberlake, Armie Hammer, Joshua Pence."
483,"Цветовая палитра играет свою роль: теплая, местами солнечная, даже в темноте оставаясь уютной, она маневрирует между двумя спутанными цепочками событий и двумя обособленными судебными тяжбами.","The color palette plays its role: warm, in places sunny, even remaining cozy in the dark, it maneuvers between two tangled chains of events and two isolated lawsuits.","The color palette plays a role: warm, at times sunny, and even remaining cozy in the dark, it navigates between two entangled sequences of events and two separate legal disputes."
486,"После просмотра появляется стойкое ощущение, что «Социальная сеть» - это портрет нашего времени, а недосказанность в данном случае - важный художественный прием.","After watching, there is a persistent feeling that ""The Social Network"" is a portrait of our time, and the unsaid in this case is an important artistic device.","After watching, there is a persistent feeling that ""The Social Network"" is a portrait of our time, and the sense of incompleteness in this case is an important artistic device."
488,"Теперь, когда суточная платежеспособность стала еще выше, политика осуществляется уже не на заседаниях правления, ав песочницах.","Now, when the daily solvency has become even higher, the policy is implemented not in board meetings, but in sandboxes.","The company's daily liquidity has become even higher, and the policy is now being implemented in testing environments rather than board meetings."
491,"Уинклвоссы (Хаммер и Пенс), тем временем, топают ногами: кто это сказал, что богатые, красивые и спортивные не могут быть еще и умными?","The Winklevoss twins (Hammer and Pence), meanwhile, are stomping their feet: who said that the rich, beautiful, and athletic cannot also be intelligent?","The Winklevoss brothers are stomping their foot: who said that the rich, beautiful, and athletic cannot also be intelligent?"
495,И что за социальные последствия повлечет за собой его изобретение?,And what social consequences will his invention entail?,And what social consequences will its invention entail?
