index,original,translated,terminology_annotation
233,Deport the white supremacists.,לגרש את תומכי עליונות לבנה.,"```
MQM annotations
Terminology errors:
minor: WRONG TERM - The term ""תומכי עליונות לבנה"" should be more accurately translated as ""עליונות לבנה"" since it directly translates to ""white supremacy"". While ""תומכי עליונות לבנה"" translates to ""supporters of white supremacy"", which isn't wrong, it's less concise. The original sentence translates to ""Deport the white supremacists"" which implies supporters and not the concept itself.
```"
234,"I am so tired of the headlines claiming that ""Remote work is dead."" or that ""Remote work was a failed experiment.""","נמאס לי כל כך מהכותרות שטוענות ש""עבודה מרחוק מתה."" או ש""עבודה מרחוק הייתה ניסוי כושל.""","MQM annotations:
Terminology errors:
minor: WRONG TERM - The quotation marks around ""עבודה מרחוק מתה"" and ""עבודה מרחוק הייתה ניסוי כושל"" should be the Hebrew style quotation marks (״ and ״) instead of the English style ("")."
236,It's all clickbait but it does worry me about the executives and managers who read these articles.,"הכל קליקבייט, אבל זה כן מטריד אותי לגבי המנהלים והבכירים שקוראים את המאמרים האלה.","MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""בכירים"" (bekhirim) translates to ""senior officials"" or ""executives,"" which, while not incorrect, might not be the most precise fit considering the context includes ""managers."" A better translation for ""executives"" in this context might be ""מנהלים בכירים"" (menahalim bekhirim). However, it's a minor issue as the overall meaning is retained."
242,It enables people to avoid lengthy commutes that take time away from their day and their families.,זה מאפשר לאנשים להימנע מנסיעות ארוכות לעבודה שלוקחות זמן מהיום שלהם וממשפחותיהם.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""נסיעות ארוכות לעבודה"" should ideally be ""נסיעות ארוכות"" since the ""לעבודה"" (to work) is already implied in the context of commuting. Although not strictly incorrect, it's less concise.
```"
243,To just ignore these facts is wrong.,להתעלם מהעובדות האלה זה פשוט לא בסדר.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The phrase ""פשוט לא בסדר"" is a colloquialism and while not incorrect, ""לא נכון"" would be a more formal and standard equivalent for ""is wrong"" in this context. The glossary might prefer a more formal translation."
248,"Parker referred to abortion, and modern urban women's impulse to delay having children for their careers' sake.","פארקר התייחס להפלות, ולדחף של נשים עירוניות מודרניות לדחות את הבאת ילדים לעולם למען הקריירה שלהן.","MQM annotations:
Terminology errors:
minor: WRONG TERM/grammatical error - ""הבאת ילדים לעולם"" should be ""הבאת ילדים"" because it's more natural and common."
249,He also argues that NDP and progressives want to depopulate society for the sake of the environment.,הוא גם טוען שה-NDP והמתקדמים רוצים לדלל את אוכלוסיית החברה למען הסביבה.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""ה-NDP"" should not have the definite article ""ה"" (Ha) because NDP is being used as a general label, not a specific instance.
```"
252,Whenever May would pop up I dreaded trying to celebrate my bday.,"בכל פעם שמאי הייתה צצה, חששתי לנסות לחגוג את יום ההולדת שלי.","MQM annotations:
Terminology errors:
minor: WRONG TERM - ""מאי"" should ideally be transliterated closer to the English pronunciation of ""May"". While acceptable, it's a slight divergence.
```"
254,I fought over the years to get out of that mindset and to have better bdays.,נלחמתי במשך השנים כדי לצאת מהמנטליות הזו וכדי שיהיו לי ימי הולדת טובים יותר.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""ימי הולדת"" should be ""ימי הולדת"" (with a space between the words) - although this is a minor typographical issue, it still constitutes an error within the glossary entry."
265,Does you know of a performant way for a web component to respond to being added/removed from a document?,האם אתה מכיר דרך בעלת ביצועים טובים עבור קומפוננטת רשת להגיב להוספה/הסרה ממסמך?,"MQM annotations:
Terminology errors:
minor: WRONG TERM/Wrong Term - ""קומפוננטת רשת"" should be ""רכיב רשת"" to match the glossary entry for ""web component""."
268,We currently use a MutationObserver hack.,אנחנו משתמשים כרגע בטריק MutationObserver.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""טריק"" is a common, but slightly informal translation of ""hack"". A more formal or technical term might be preferable depending on the context."
285,Last week got a ton done and feeling much better about field items.,שבוע שעבר הספקתי המון ומרגיש הרבה יותר טוב לגבי פריטי שדה.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""פריטי שדה"" is a literal translation of ""field items"" but may not be the most natural or accurate term in Hebrew depending on the context. A more appropriate term might be needed depending on what ""field items"" refers to.
```"
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","וגם צריך לזרוע שורת סלט שם כדי לשלב ירקות חתוכים. בשתיהן צוות מאומן על השקיה, הכנת ערוגות והשתלה, שזה 90% מפריטי המיומנות שאינם קציר.","```
MQM annotations:
```"
290,It's 2023 and I still see people with iPhones actively avoid using Apple Maps.,זו 2023 ואני עדיין רואה אנשים עם אייפונים שנמנעים באופן פעיל מלהשתמש במפות של אפל.,"```
MQM annotations:
```"
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","מתוך סקרנות, שמרתי על ראש פתוח כדי להשוות בין Google Maps ל-Apple Maps, במכשיר האייפון הניסיוני שלי (מכשיר האנדרואיד שלי הוא השימושי היומיומי, אז זה נדיר שאני משתמש באייפון).","MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""Google Maps"" should be translated to ""גוגל מפות"" in Hebrew, but it is written in English.
minor: WRONG TERM - The term ""Apple Maps"" should be translated to ""אפל מפות"" in Hebrew, but it is written in English.
minor: WRONG TERM - The term ""iPhone"" should be translated to ""אייפון"" in Hebrew, but it is written in English.
minor: WRONG TERM - The term ""Android"" should be translated to ""אנדרואיד"" in Hebrew, but it is written in English."
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,החוויה של מעקב אחר הנחיות הייתה טובה בהרבה במפות אפל בהשוואה למפות גוגל.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""מפות אפל"" (Apple Maps) should be ""מפות של Apple"".
minor: WRONG TERM - The term ""מפות גוגל"" (Google Maps) should be ""מפות של Google""."
298,Could it be that Google Maps got to market first?,הייתכן שגוגל מפות הגיעו לשוק קודם?,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""גוגל מפות"" should be transliterated to ""Google Maps"" to align with Hebrew transliteration conventions for English brand names.
```"
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","אני משוחד לטובת לא לשחרר זבל למשתמשי קצה, ואפל דפקה בגדול עם אפל מפות שלהם כשהוא יצא ב-2012.","MQM annotations:
Terminology errors:
minor: WRONG TERM - The word ""שלהם"" (shelachem) is the masculine plural form of ""their."" However, ""אפל מפות"" (Apple Maps) is feminine plural, requiring the feminine plural possessive pronoun ""שלהן"" (shelahen). This is a grammatical error related to the glossary term ""Apple Maps"".
```"
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,אבל זו האדמה שהופכת אותה למקום טוב לאגור בו עושר כל עוד אתה חושב שהממשלה לא תשנה את השיטה שאנחנו חיים בה.,"MQM annotations:
Terminology errors:
minor: WRONG TERM/grammatical error - The word ""בה"" should be ""בו"" in the translated segment."
307,A lot of ppl think that they literally own the earth when they buy a piece.,הרבה אנשים חושבים שהם ממש בעלים של כדור הארץ כשהם קונים חתיכה.,"```
MQM annotations
Terminology errors:
minor: WRONG TERM/grammatical error - ""בעלים"" should be ""הבעלים"" (with the definite article) to mean ""the owners"".
```"
312,The land is temporary.,האדמה זמנית.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The definite article ""ה"" (the) should be attached to the word ""אדמה"" (land) to match the English ""The land.""
```"
314,The land is very easily and quickly taken away by the government one day if they want to do that.,הממשלה יכולה לקחת את הקרקע בקלות ובמהירות רבה מתי שהיא רוצה.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""הממשלה"" should be ""הּמֶמְשָׁלָה""
```"
317,It has to be taken away one day.,זה חייב להילקח יום אחד.,"```
MQM annotations
Terminology errors:
minor: WRONG TERM - The translated sentence uses ""להילקח"" (to be taken) which is grammatically correct but less natural than a more active construction. While not technically incorrect, it sounds awkward. A better phrasing might be ""צריך לקחת את זה יום אחד"" (it needs to be taken one day).
```"
318,That's why the Chinese only allow leases.,לכן הסינים מרשים רק חכירות.,"MQM annotations:
Terminology errors:
minor: WRONG TERM/grammatical error - ""חכירות"" (leases) should likely be inflected to agree with ""מרשים"" (allow)."
319,They already ran out of land.,נגמרה להם כבר הקרקע.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The use of ""הקרקע"" (the land) is too specific. While technically correct, ""land"" in this context is more broadly referring to available space or resources. A better, more general term might be needed depending on the specific context.
```"
320,"To success, the realization of dreams, friendship, to the simple but true!!","להצלחה, הגשמת חלומות, ידידות, לפשוט אך אמיתי!!","MQM annotations:
Terminology errors:
minor: WRONG TERM - The exclamation marks should be replaced with the correct Hebrew punctuation, which is a double quotation mark (""). The term ""אמיתי!!"" contains incorrect punctuation.
```"
321,"To all the investors out there, I raise a toast to your success and the realization of your dreams.","לכל המשקיעים שם בחוץ, אני מרים כוסית לחיי ההצלחה שלכם ולמימוש החלומות שלכם.","```
MQM annotations
Terminology errors:
minor: WRONG TERM - ""כוסית"" is technically correct but less common than ""כוס"" in this context. While not strictly wrong, it sounds slightly more formal or literary, which doesn't fully align with the English source's tone. A more natural phrasing would use ""כוס"".
```"
323,"And to all my friends, new and old, let us cherish the simple but true things in life that bring us joy and fulfillment.","ולכל חבריי, החדשים והוותיקים, בואו נעריך את הדברים הפשוטים אך האמיתיים בחיים שמביאים לנו שמחה וסיפוק.","MQM annotations:
Terminology errors:
minor: WRONG TERM/grammatical error - ""חבריי"" should be ""חבריי"" or ""חברים"" to match the plural form.
```"
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,"אני תוהה לעתים קרובות על היכולת האנושית להיות *כל כך* ביקורתי כלפי עצמה, כשלמעשה מוצגת בפניה כל כך הרבה עדות למה שאכזריות אמיתית נראית.","MQM annotations:
No terminology errors found."
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,אבל ריכוך הייאוש מאי הסדר שלנו הוא חיוני - משום שהוא נותן לנו יותר מרחב להתמודד עם ההריסות מסביב.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The translated term ""מאי הסדר"" for ""our messiness"" is grammatically incorrect. It should be ""חוסר הסדר"" or ""הבלגן שלנו"".
```"
331,"Some programmers: ""Typing speed does not matter!""","אחדים מהמתכנתים: ""מהירות הקלדה לא משנה!""","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""מהירות הקלדה"" should be more specific and potentially include the term ""speed"" or ""קצב"" for a more accurate translation within a programming context. While ""מהירות הקלדה"" generally means typing speed, in technical contexts, a more precise term might be preferable.
```"
339,It is definitely more romance than filth.,זה בהחלט יותר רומנטיקה מלכלוך.,"```
MQM annotations:
```"
342,I don't agree that #Mastodon is difficult to setup.,אני לא מסכים ש#Mastodon קשה להגדרה.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The Hebrew translation of ""#Mastodon"" should maintain the English form and casing. While transliteration is acceptable, using the original form is generally preferred in technical contexts.
```"
343,"Common, it's really not that hard.","נו, זה באמת לא כזה קשה.","MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation of ""זה באמת לא כזה קשה"" as ""it's really not that hard"" may not be the most natural phrasing. While technically not incorrect, it could be phrased more naturally. However, without a specific glossary and context, it's difficult to definitively say it's the *wrong* term. It's more of a stylistic preference. The ""נו"" is translated as ""common,"" which is acceptable here."
347,If you stick to the default web interface it doesn't look and feel good (imho).,אם תדבק בממשק הווב המוגדר כברירת מחדל הוא לא נראה או מרגיש טוב (לדעתי).,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The phrase ""מוגדר כברירת מחדל"" (mugdar ki-vriret mikhdal) is a correct translation of ""default,"" but it's unnecessarily verbose. A shorter term like ""ברירת מחדל"" (briret mikhdal) would be more natural and common in this context.
```"
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","אז, זה דורש קצת יותר מאמץ להיכנס לזה וכנראה שצריך אפליקציה טובה כדי לשפר את #UX.","```
MQM annotations
Terminology errors:
minor: WRONG TERM - The translation of ""#UX"" to ""#UX"" is technically correct but doesn't fit the conventions of Hebrew, where transliteration or a Hebrew term would be preferable.
```"
353,Forecasting: anticipating harms before they happen (even if by minutes),תַּחֲזִית: צִפּוּי נְזָקִים לִפְנֵי הִתְרַחֲשׁוּתָם (אֲפִילוּ בְּדַקּוֹת).,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The Hebrew word ""תַּחֲזִית"" (tachazit) typically translates to ""forecast"" or ""prognosis"". While it's not entirely incorrect, ""צִפּוּי"" (tzipui) which translates more directly to ""anticipation"", ""expectation,"" or ""covering"" is a more precise fit for the source text's intention of 'anticipating harms'.
```"
369,I work out alone in my bedroom without a spotter or even a weight rack.,"אני מתאמן לבד בחדר השינה שלי בלי שומר ובלי מתקן משקולות, רק אני.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""שומר"" is a possible translation for ""spotter,"" but in the context of weightlifting, a more precise term might be preferred. This doesn't impede comprehension, but it's slightly less accurate.
minor: WRONG TERM - ""מתקן משקולות"" is a valid translation for ""weight rack,"" but again, a more specific term for a weight rack might be preferable in the context of weightlifting. This is understandable but not ideal.
```"
370,Just me and a barbell with a bunch of weights.,רק אני ומוט משקולות עם הרבה משקלים.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""מוט משקולות"" is a valid translation for ""barbell,"" but in this context, it sounds slightly less natural than simply ""מוט"" (mot), which is more common in fitness contexts. Although grammatically correct, the full term is a bit verbose.
```"
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.","אם אני אנסה להבין מה המשקל המקסימלי שלי להרמה בודדת, יכול להיות שאין לי מספיק משקולות כדי להגיע למקסימום, או לחילופין זה יכול לגרום לי לפציעה חמורה או אפילו מוות.","```
MQM annotations:
```"
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,"אף פעם לא ראיתי שאמא של מישהו מכינה את זה, או שדחפו לי את זה במסיבה, או שראיתי את זה מופיע בשילוב עם הרפתקאות הכנת הרטבים או ימי האפייה של מישהו.","```
MQM annotations:
```"
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","משהתחלחנו פה, אנחנו מסרבים לקנות מכונת FAANG חדשה.

*Note: I assumed ""FAANG machine"" refers to a computer/tech product. If it has a different specific meaning, the translation might need adjustment.","MQM annotations:
Terminology errors:
minor: WRONG TERM - ""משהתחלחנו"" is a possible translation for ""radicalized"" but the word has strong negative connotations (disgust/horror), whereas ""radicalized"" doesn't necessarily. A more neutral term might be better.
minor: WRONG TERM - While ""מכונת FAANG"" is a literal translation of ""FAANG machine"", it sounds somewhat unnatural in Hebrew. Depending on the specific context (which is lacking), a slightly more descriptive term might be better. The translation is understandable, but not the most natural."
389,So was it Epic that originated this?,אז האם אפיק יצרה את זה במקור?,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM/capitalization - ""אפיק"" should be capitalized as it is a proper noun.
```"
394,Is it so ephemeral then?,האם זה כה חולף אם כך?,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""כה חולף"" is not the most natural or accurate translation of ""so ephemeral"". A better option might be ""כל כך ארעי"".
```"
395,"Merely a ""catchphrase"" with no clear originator?","רק ""סיסמה"" ללא יוצר ברור?","MQM annotations
Terminology errors:
minor: WRONG TERM/ Wrong Term - ""סיסמה"" should be ""ביטוי שגור"" to accurately reflect ""catchphrase."" While ""סיסמה"" translates to ""password,"" ""ביטוי שגור"" correctly means ""catchphrase."""
399,Have now done a full round trip on the new ICNG train.,עכשיו עשיתי נסיעת הלוך ושוב מלאה ברכבת ICNG החדשה.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The article ""ה"" before ""ICNG"" is missing. It should be ""ברכבת הICNG החדשה"".
```"
402,There's areas that could use some polish.,יש מקומות שצריכים ליטוש.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""יש מקומות שצריכים ליטוש"" is a correct translation, but it could be improved to ""יש אזורים שצריכים ליטוש"" for a more accurate mapping of the source to target, given the use of ""areas"" in the English source. ""מקומות"" is more general than ""אזורים"".
```"
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.","כלומר, חוסר בפחים מספיקים וחוסר בשלטים המסבירים את משמעות צבעי התאורה.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""צבעי התאורה"" (lighting colors) is grammatically correct, but the more common and natural phrasing in this context would be ""צבעי התאורה"". The current translation isn't *wrong*, just slightly less idiomatic.
```"
404,"Fix those minor issues, and then can we have more of these please?","תקן את הבעיות הקטנות האלה, ואז אפשר לקבל עוד כאלה בבקשה?","MQM annotations:
No terminology errors found."
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,חוק של יחידה אחת ללקוח עדיין בתוקף כאשר אנו מנסים להבטיח שכל מי שממתין בתור יוכל להשיג גלשן.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""גלשן"" (galshan) translates to ""surfboard"" in Hebrew, but in this context, ""board"" likely refers to something more generic like a ""board game"" or ""committee."" While technically a board, it's not the most appropriate term in Hebrew without more context.
```"
407,"You can buy ONE of the boards listed above, not one of each.","אפשר לקנות לוח אחד מהלוחות המפורטים למעלה, לא אחד מכל סוג.","```
MQM annotations:
```"
409,Yesterday I had the best time with my friend and former rabbi colleague.,אתמול נהניתי מאוד עם חברתי וקולגה לשעבר בתחום הרבנות.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""בתחום הרבנות"" (in the field of rabbinate) is too literal and doesn't sound natural in this context. A more common and natural phrasing would be ""לשעבר רבה"" (former rabbi) or similar. While technically not incorrect, it's an awkward construction.
```"
419,#FalconGameBooks,# ספרימשחקבז,"MQM annotations:
Terminology errors:
minor: WRONG TERM - The Hebrew translation ""ספרימשחקבז"" has no space between the words, making it hard to read. It should be ""ספרי משחק בז""."
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","נראה שהרפנידים בעלי שמונה העיניים צופים בך בזמן שאתה מנחית את הרחפן על האדמה האדומה, אבל הם לא עושים שום תנועה לכיוונך, למעשה הם חסרי תנועה כשאתה יוצא מהרחפן והולך לאט לעברם.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""רחפן"" (rachafan) can refer to various flying objects, including drones, but in this context, where the English source specifically uses ""flyer,"" a more precise translation like ""כלי טיס"" (kli tiss) might be more appropriate to accurately convey the type of vehicle being described. While ""רחפן"" isn't strictly incorrect, it lacks the specificity of ""flyer"".
```"
422,The rock beneath you gives way suddenly.,הסלע שתחתך קורס בפתאומיות.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""בפתאומיות"" is a possible translation of ""suddenly"", but in this context, ""פתאום"" would be a more natural and common word."
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","הסוף מהיר, כאשר מספר זוגות ניבים מזריקים את ארסם הקטלני ואוויר דיסקרה מזהם את ריאותיך.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""ריאותיך"" should be ""ריאותי"". The target text uses the plural form ""your lungs"" which is translated to ""your (plural) lungs"", but it should be ""your (singular) lung"".
```"
425,Nobody will ever know that you were the first human future traveller.,אף אחד לעולם לא ידע שאתה היית הנוסע האנושי הראשון לעתיד.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The word ""היית"" (hayita - you were) is unnecessarily emphasized. While grammatically correct, it sounds less natural in this context. Using ""אתה"" (ata - you) alone would be more common.
```"
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.","הרפנידים בעלי שמונה העיניים נראים צופים, אך הם לא עושים שום תנועה לכיוונך, למעשה הם חסרי תנועה כשאתה הולך לאט לעברם.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM/grammatical error - ""הרפנידים"" should be ""הרפנידים ה"" to match ""The Repnids"" in the source text.
```"
428,"You halt while still on the mound of crumbled rock and soil and speak to them, saying, 'I come in peace, as a friend.'","אתם עוצרים כשאתם עדיין על תל הסלעים והאדמה המתפוררים ואומרים להם: 'אני בא בשלום, כידיד.'","```
MQM annotations:
Terminology errors:
minor: WRONG TERM/grammatical error - The translation of ""friend"" as ""ידיד"" requires a preposition to fit grammatically in the sentence. It should be ""כידיד"" (as a friend). Although understandable, it's slightly awkward.
```"
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.","נראה שהם לא שומעים אותך, שלא לדבר על מבינים, כיוון שהמתרגם האוניברסלי שלך לא קולט שום תשובה.","```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The translation of ""Universal Translator"" as ""המתרגם האוניברסלי שלך"" is grammatically incorrect. It should be ""המתרגם האוניברסלי *שלך*"", but since the error is minor and understandable, I will mark as minor.
```"
440,I plan on mixing it with a fine purple/lilac variegated cotton.,אני מתכנן לערבב את זה עם כותנה משולבת דקה בצבע סגול/לילך.,"```
MQM annotations:
```"
441,But am not sure I have enough of the purple.,אבל לא בטוח שיש לי מספיק מהסגול.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The Hebrew word ""מהסגול"" (me-ha-sagol) should be ""סגול"" (sagol). ""מה"" (me) means ""from"" or ""of"" and is unnecessary here. The phrase should simply be ""enough of the purple"" -> ""מספיק סגול"" (maspik sagol).
```"
446,I have literally tried and dropped EVERY SINGLE ONE.,ניסיתי וזרקתי ממש כל אחד ואחד.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""ממש"" is a valid translation of ""literally"" in some contexts, but it feels slightly off and less impactful than a more emphatic Hebrew word like ""באמת"" or even omitting it entirely might be better in this context. While not strictly *wrong*, it's not the most natural or impactful choice for ""literally"" here, especially given the ALL CAPS in the source."
447,"And up until like two years ago, I had no idea until I checked my transcripts.","ועד לפני שנתיים בערך, לא היה לי מושג עד שבדקתי את הגיליונות ציונים שלי.","```
MQM annotations
Terminology errors:
minor: WRONG TERM - The term ""גיליונות ציונים"" is a literal translation of ""transcripts"" as ""grade sheets."" While understandable, a more natural and common translation in this context would be ""תעודות"" or ""העתקי תעודות.""
```"
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.","זה מרגש, מורט עצבים, מלחיץ, וכל הדברים הטובים שאני אוהב/ת בעבודה בתחום המשחקים.","```
MQM annotations:
```"
463,Came home on my lunch break to see this sitting outside uwu.,חזרתי הביתה בהפסקת הצהריים שלי וראיתי את זה יושב בחוץ uwu.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The ""uwu"" should be transliterated, not translated. While its meaning is generally understood online, it's not a standard Hebrew word and would likely be rendered with Hebrew characters similar to the English characters (אווו).
```"
475,Had a recent graduate artist take some critique badly tonight.,אמן בוגר טרי קיבל הערות ביקורת הערב בצורה קשה.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""אמן בוגר טרי"" is a slightly awkward way to say ""recent graduate artist"". A more natural phrasing might be ""אמן שסיים לאחרונה את לימודיו"". However, it's not significantly wrong, so it's a minor issue.
```"
482,"So while composting and bloom scrolling are a wonderful reminder to look up, and be aware of life beyond the screen.",למרות שקומפוסט וגלילת פריחה הם תזכורת נפלאה להרים את הראש ולהיות מודעים לחיים מעבר למסך.,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""קומפוסט"" should be ""קומפוסטציה"" to match the English term ""composting"".
minor: WRONG TERM - ""גלילת פריחה"" should be ""פריחת גלילה"" to match the English term ""bloom scrolling""."
483,It is as important to explore servers and IP addresses.,חשוב באותה מידה לחקור שרתים וכתובות IP.,"```
MQM annotations
Terminology errors:
minor: WRONG TERM - The term ""כתובות IP"" (IP addresses) is technically correct but could be considered overly literal in this context. A slightly more natural phrasing, while still technically correct, might exist. However, the current translation is understandable and does not significantly hinder comprehension.
```"
491,She did not look back.,היא לא הביטה לאחור.,"```
MQM annotations:
```"
492,He waited until he was in the darkness of the bunk room before he pulled the note out and read it in a beam of light coming through the blackout curtains.,הוא חיכה עד שהיה בחושך של חדר השינה לפני ששלף את הפתק וקרא אותו בקרן אור שבקעה מבעד לוילונות ההאפלה.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - ""חדר השינה"" (bedroom) is not the most precise translation for ""bunk room"". While understandable, ""bunk room"" implies a room with bunks specifically, and a more accurate term might exist in Hebrew depending on the specific context (e.g., a naval context).
minor: WRONG TERM - ""וילונות ההאפלה"" (blackout curtains) is a correct translation, but ""וילונות"" can also refer to generic curtains, it may be clearer in certain contexts to specify ""וילונות האפלה"".
```"
493,One block-printed word.,מילה מודפסת בחריתה,"MQM annotations:
Terminology errors:
minor: WRONG TERM - ""מודפסת בחריתה"" (printed in engraving) is not the most accurate or common translation for ""block-printed."" A more suitable term might be something like ""מודפסת בבלוק"" (printed with a block) or a more general term like ""מודפסת בדפוס עץ"" (woodblock print). The current translation implies a specific carving process rather than the broader technique of block printing."
498,I'd particularly like to connect with more.,אני במיוחד אשמח ליצור קשר עם עוד.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The word ""עוד"" (od) meaning ""more"" or ""another"" is grammatically correct but sounds slightly awkward in this context. A more natural phrasing would be to use a word implying a larger number of people.
```"
499,Everyone with their hair on fire about CNN can thank Stephen Colbert for the hard right turn.,כל מי שרותח מזעם על CNN יכול להודות לסטיבן קולברט על הפנייה החדה ימינה.,"```
MQM annotations:
Terminology errors:
minor: WRONG TERM - The term ""הפנייה החדה ימינה"" (the hard right turn) could be phrased more naturally. While technically not incorrect, it sounds slightly awkward in Hebrew. A more idiomatic translation might be ""השינוי החד לימין"" or ""המעבר החד לימין"".
```"
