index,original,zero_shot_translation,annotation
407,"You can buy ONE of the boards listed above, not one of each.","אפשר לקנות לוח אחד מהלוחות המפורטים למעלה, לא אחד מכל סוג.","MQM annotations:
no-error"
409,Yesterday I had the best time with my friend and former rabbi colleague.,אתמול נהניתי מאוד עם חברתי וקולגה לשעבר בתחום הרבנות.,"MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - The translation uses the feminine form of ""friend"" (חברתי), while the source text does not specify gender. This could be a mistranslation if the friend is male.
[Major]: [terminology/inappropriate for context] - ""בתחום הרבנות"" (in the field of rabbinics) is an awkward way to say ""rabbi colleague"" in Hebrew. A more natural translation would be ""רב עמית"" or ""קולגה רב""."
419,#FalconGameBooks,# ספרימשחקבז,"MQM annotations:
Accuracy Errors
[Critical]: [no-error] - No errors detected.
[Major]: [no-error] - No errors detected.
[Minor]: [no-error] - No errors detected."
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","נראה שהרפנידים בעלי שמונה העיניים צופים בך בזמן שאתה מנחית את הרחפן על האדמה האדומה, אבל הם לא עושים שום תנועה לכיוונך, למעשה הם חסרי תנועה כשאתה יוצא מהרחפן והולך לאט לעברם.","MQM annotations:
no-error"
422,The rock beneath you gives way suddenly.,הסלע שתחתך קורס בפתאומיות.,"MQM annotations:
no-error"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","הסוף מהיר, כאשר מספר זוגות ניבים מזריקים את ארסם הקטלני ואוויר דיסקרה מזהם את ריאותיך.","MQM annotations:
Accuracy Errors
[Minor]: [omission] - ""several"" was translated as ""number"" instead of ""several pairs""."
425,Nobody will ever know that you were the first human future traveller.,אף אחד לעולם לא ידע שאתה היית הנוסע האנושי הראשון לעתיד.,"MQM annotations:
no-error"
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.","הרפנידים בעלי שמונה העיניים נראים צופים, אך הם לא עושים שום תנועה לכיוונך, למעשה הם חסרי תנועה כשאתה הולך לאט לעברם.","MQM annotations:
no-error"
428,"You halt while still on the mound of crumbled rock and soil and speak to them, saying, 'I come in peace, as a friend.'","אתם עוצרים כשאתם עדיין על תל הסלעים והאדמה המתפוררים ואומרים להם: 'אני בא בשלום, כידיד.'","MQM annotations:
no-error"
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.","נראה שהם לא שומעים אותך, שלא לדבר על מבינים, כיוון שהמתרגם האוניברסלי שלך לא קולט שום תשובה.","MQM annotations:
no-error"
440,I plan on mixing it with a fine purple/lilac variegated cotton.,אני מתכנן לערבב את זה עם כותנה משולבת דקה בצבע סגול/לילך.,"MQM annotations:
no-error"
441,But am not sure I have enough of the purple.,אבל לא בטוח שיש לי מספיק מהסגול.,"MQM annotations:
no-error"
446,I have literally tried and dropped EVERY SINGLE ONE.,ניסיתי וזרקתי ממש כל אחד ואחד.,"MQM annotations:
no-error"
447,"And up until like two years ago, I had no idea until I checked my transcripts.","ועד לפני שנתיים בערך, לא היה לי מושג עד שבדקתי את הגיליונות ציונים שלי.","MQM annotations:
no-error"
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.","זה מרגש, מורט עצבים, מלחיץ, וכל הדברים הטובים שאני אוהב/ת בעבודה בתחום המשחקים.","MQM annotations:
No error"
463,Came home on my lunch break to see this sitting outside uwu.,חזרתי הביתה בהפסקת הצהריים שלי וראיתי את זה יושב בחוץ uwu.,"MQM annotations:
Accuracy Errors
[Minor]: [Untranslated] - The term ""uwu"" was not translated. While it might be difficult to find a direct translation, a note or explanation could have been added for clarity in Hebrew."
475,Had a recent graduate artist take some critique badly tonight.,אמן בוגר טרי קיבל הערות ביקורת הערב בצורה קשה.,"MQM annotations:
Accuracy Errors
[no-error]: no-error - No errors detected."
482,"So while composting and bloom scrolling are a wonderful reminder to look up, and be aware of life beyond the screen.",למרות שקומפוסט וגלילת פריחה הם תזכורת נפלאה להרים את הראש ולהיות מודעים לחיים מעבר למסך.,"MQM annotations:
no-error"
483,It is as important to explore servers and IP addresses.,חשוב באותה מידה לחקור שרתים וכתובות IP.,"MQM annotations:
no-error"
491,She did not look back.,היא לא הביטה לאחור.,"MQM annotations:
no-error"
492,He waited until he was in the darkness of the bunk room before he pulled the note out and read it in a beam of light coming through the blackout curtains.,הוא חיכה עד שהיה בחושך של חדר השינה לפני ששלף את הפתק וקרא אותו בקרן אור שבקעה מבעד לוילונות ההאפלה.,"MQM annotations:
no-error"
493,One block-printed word.,מילה מודפסת בחריתה,"MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - The translation suggests the word was printed through engraving (חרִיתָה), rather than block printing, which is a different technique."
498,I'd particularly like to connect with more.,אני במיוחד אשמח ליצור קשר עם עוד.,"MQM annotations:
no-error"
499,Everyone with their hair on fire about CNN can thank Stephen Colbert for the hard right turn.,כל מי שרותח מזעם על CNN יכול להודות לסטיבן קולברט על הפנייה החדה ימינה.,"MQM annotations:
Accuracy Errors
[no-error]: No error."
